"pgpsbil","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Realschulabschluss","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","1783","0.997727314053216","0.995521356154066","0.999933271952367"
"Realschulabschluss","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1319","0.985181801028136","0.97870290868886","0.991660693367412"
"Realschulabschluss","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","97","0.0869601650141613","0.068682625026373","0.10523770500195"
"Realschulabschluss","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","382","0.421555219867116","0.388181218304332","0.454929221429899"
"Fachhochschulreife","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","184","0.229403928833565","0.201640445243753","0.257167412423376"
"Fachhochschulreife","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","139","0.153800077103315","0.130399451426712","0.177200702779918"
"Fachhochschulreife","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","493","0.614992256989065","0.58286085373282","0.64712366024531"
"Abitur","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","153","0.945391174995029","0.910509970214758","0.980272379775299"
"Abitur","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","580","0.670018432397806","0.63951835663489","0.700518508160721"
"Abitur","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","353","0.413004150626622","0.379727100842034","0.44628120041121"
"Anderer Abschluss","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","812","0.0738596429194254","0.066450663579576","0.0812686222592748"
"Anderer Abschluss","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","32","0.0237795082817036","0.0151590002111084","0.0324000163522988"
"Anderer Abschluss","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","174","0.131280812662084","0.108981038132833","0.153580587191335"
"Anderer Abschluss","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","79","0.0687977558533398","0.0523796955979142","0.0852158161087653"
"Anderer Abschluss","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","432","0.494984019057207","0.458539930619604","0.531428107494811"
"Ohne Abschluss verlassen","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","197","0.430183812439846","0.394094935629697","0.466272689249995"
"Noch kein Abschluss","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","92","0.84293766944727","0.773341202824738","0.912534136069803"
"Noch kein Abschluss","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","94","0.0748321685029472","0.0556528412502675","0.0940114957556269"
"Keine Schule besucht","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1996","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1996","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3887","0.923332610790565","0.915691097084066","0.930974124497065"
"Hauptschulabschluss","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","1131","0.976225531414921","0.967462336509763","0.984988726320078"
"Hauptschulabschluss","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Hauptschulabschluss","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Hauptschulabschluss","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","96","0.15565195386348","0.131121524475083","0.180182383251877"
"Realschulabschluss","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","1783","0.997830139237894","0.99567455093855","0.999985727537238"
"Realschulabschluss","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1284","0.983463899523546","0.976537008399745","0.990390790647347"
"Realschulabschluss","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Realschulabschluss","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Realschulabschluss","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","98","0.088002000499138","0.0696759041437266","0.106328096854549"
"Realschulabschluss","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","376","0.413662959716182","0.380338425085179","0.446987494347186"
"Fachhochschulreife","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Fachhochschulreife","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","186","0.229245102407179","0.20118413510485","0.257306069709509"
"Fachhochschulreife","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Fachhochschulreife","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","141","0.163333645222667","0.139420278161608","0.187247012283726"
"Fachhochschulreife","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Abitur","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Abitur","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","496","0.633013086092347","0.600837527793283","0.665188644391411"
"Abitur","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","162","0.958360583958973","0.928331615263216","0.988389552654731"
"Abitur","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","586","0.662496950486207","0.631908495404167","0.693085405568247"
"Abitur","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","357","0.417094037909415","0.383729635525049","0.45045844029378"
"Anderer Abschluss","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","770","0.0766673892094346","0.0690258755029356","0.0843089029159337"
"Anderer Abschluss","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","30","0.0237744685850792","0.0150112736799217","0.0325376634902368"
"Anderer Abschluss","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Anderer Abschluss","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","150","0.114757840516809","0.0934805322268556","0.136035148806762"
"Anderer Abschluss","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Anderer Abschluss","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","74","0.0632928167462519","0.0475418981277266","0.0790437353647772"
"Anderer Abschluss","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","403","0.4922550750188","0.455246106686843","0.529264043350757"
"Ohne Abschluss verlassen","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Ohne Abschluss verlassen","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","208","0.427047777286302","0.390430460335314","0.463665094237289"
"Noch kein Abschluss","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","105","0.847387744887516","0.782776158438765","0.911999331336268"
"Noch kein Abschluss","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Noch kein Abschluss","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Noch kein Abschluss","1997","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1997","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","90","0.080697147694898","0.0605345038813194","0.100859791508477"
"Keine Schule besucht","1997","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1997","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1997","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1997","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1997","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1997","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Keine Schule besucht","1997","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Schule besucht","1997","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
