year,migback,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.15988,136,575,0.12990,0.18987
2020,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.39721,54,131,0.31309,0.48132
2020,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.59416,77,131,0.50975,0.67858
2020,Indirect migration background,Second Stage of Tertiary Education,Technical School Degree,0.14431,33,241,0.09986,0.18877
2020,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.69496,208,241,0.63671,0.75321
2021,No migration background,Primary Level,"Dropout, No School Degree",0.78938,69,69,0.69247,0.88630
2021,No migration background,Lower Secondary Level,Secondary School Degree,0.68678,539,933,0.65701,0.71656
2021,No migration background,Lower Secondary Level,Intermediate School Degree,0.31045,394,933,0.28074,0.34015
2021,No migration background,Upper Secondary Level,Secondary School Degree,0.40667,1932,5634,0.39384,0.41950
2021,No migration background,Upper Secondary Level,Intermediate School Degree,0.48092,2958,5634,0.46787,0.49397
2021,No migration background,Upper Secondary Level,Technical School Degree,0.01705,100,5634,0.01367,0.02043
2021,No migration background,Upper Secondary Level,Upper Secondary Degree,0.08403,573,5634,0.07679,0.09128
2021,No migration background,Upper Secondary Level,Other Degree,0.00670,40,5634,0.00457,0.00883
2021,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00417,31,5634,0.00248,0.00585
2021,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35393,359,1042,0.32488,0.38298
2021,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63939,683,1042,0.61022,0.66856
2021,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.23299,172,882,0.20508,0.26091
2021,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.45112,441,882,0.41826,0.48398
2021,No migration background,First Stage of Tertiary Education,Technical School Degree,0.13035,113,882,0.10812,0.15259
2021,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.18312,156,882,0.15758,0.20866
2021,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.01776,66,3979,0.01366,0.02187
2021,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.10243,441,3979,0.09301,0.11185
2021,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12897,457,3979,0.11856,0.13939
2021,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.74655,3015,3979,0.73303,0.76007
2021,Direct migration background,Primary Level,"Dropout, No School Degree",0.83199,612,909,0.80767,0.85631
2021,Direct migration background,Primary Level,No School Degree Yet,0.01149,36,909,0.00456,0.01843
2021,Direct migration background,Primary Level,No School Attended,0.14394,261,909,0.12110,0.16677
2021,Direct migration background,Lower Secondary Level,Secondary School Degree,0.26628,119,827,0.23614,0.29642
2021,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.11378,73,827,0.09212,0.13543
2021,Direct migration background,Lower Secondary Level,Other Degree,0.61994,635,827,0.58684,0.65305
2021,Direct migration background,Upper Secondary Level,Secondary School Degree,0.19644,137,1209,0.17403,0.21884
2021,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.15484,167,1209,0.13444,0.17524
2021,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.04263,64,1209,0.03124,0.05403
2021,Direct migration background,Upper Secondary Level,Other Degree,0.54633,787,1209,0.51825,0.57440
2021,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.04381,54,1209,0.03227,0.05535
2021,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.09237,41,453,0.06568,0.11907
2021,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.13132,43,453,0.10018,0.16246
2021,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.71554,369,453,0.67395,0.75714
2021,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.22271,174,1301,0.20009,0.24533
2021,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.71479,1127,1301,0.69024,0.73933
2021,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.49206,51,130,0.40578,0.57833
2021,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.49206,79,130,0.40579,0.57834
2021,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.35247,88,364,0.30333,0.40162
2021,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.25936,118,364,0.21427,0.30444
2021,Indirect migration background,Upper Secondary Level,Technical School Degree,0.13072,38,364,0.09604,0.16540
2021,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.23158,120,364,0.18818,0.27498
2021,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.45336,39,89,0.34935,0.55738
2021,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52090,50,89,0.41653,0.62528
2021,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.75336,155,155,0.68528,0.82144
2022,No migration background,Primary Level,"Dropout, No School Degree",0.77111,92,92,0.68479,0.85743
2022,No migration background,Lower Secondary Level,Secondary School Degree,0.66418,536,1003,0.63494,0.69343
2022,No migration background,Lower Secondary Level,Intermediate School Degree,0.33078,467,1003,0.30165,0.35991
2022,No migration background,Upper Secondary Level,Secondary School Degree,0.38649,2102,6830,0.37494,0.39804
2022,No migration background,Upper Secondary Level,Intermediate School Degree,0.49080,3657,6830,0.47894,0.50266
2022,No migration background,Upper Secondary Level,Technical School Degree,0.01620,139,6830,0.01321,0.01920
2022,No migration background,Upper Secondary Level,Upper Secondary Degree,0.08960,816,6830,0.08283,0.09638
2022,No migration background,Upper Secondary Level,Other Degree,0.00960,64,6830,0.00729,0.01191
2022,No migration background,Upper Secondary Level,"Dropout, No School Degree",0.00515,52,6830,0.00345,0.00685
2022,No migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35289,508,1488,0.32860,0.37718
2022,No migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64608,980,1488,0.62177,0.67038
2022,No migration background,First Stage of Tertiary Education,Secondary School Degree,0.21197,200,1172,0.18856,0.23538
2022,No migration background,First Stage of Tertiary Education,Intermediate School Degree,0.44514,561,1172,0.41667,0.47360
2022,No migration background,First Stage of Tertiary Education,Technical School Degree,0.14616,177,1172,0.12592,0.16639
2022,No migration background,First Stage of Tertiary Education,Upper Secondary Degree,0.17918,234,1172,0.15722,0.20115
2022,No migration background,Second Stage of Tertiary Education,Secondary School Degree,0.01680,73,5371,0.01336,0.02024
2022,No migration background,Second Stage of Tertiary Education,Intermediate School Degree,0.10855,590,5371,0.10023,0.11687
2022,No migration background,Second Stage of Tertiary Education,Technical School Degree,0.12099,581,5371,0.11227,0.12971
2022,No migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.74453,4095,5371,0.73286,0.75619
2022,No migration background,Second Stage of Tertiary Education,Other Degree,0.00662,32,5371,0.00445,0.00878
2022,Direct migration background,Primary Level,"Dropout, No School Degree",0.76772,477,673,0.73579,0.79965
2022,Direct migration background,Primary Level,No School Attended,0.18539,196,673,0.15600,0.21477
2022,Direct migration background,Lower Secondary Level,Secondary School Degree,0.24876,130,780,0.21840,0.27912
2022,Direct migration background,Lower Secondary Level,Intermediate School Degree,0.09033,84,780,0.07020,0.11046
2022,Direct migration background,Lower Secondary Level,Other Degree,0.66091,566,780,0.62767,0.69415
2022,Direct migration background,Upper Secondary Level,Secondary School Degree,0.15454,126,1515,0.13633,0.17275
2022,Direct migration background,Upper Secondary Level,Intermediate School Degree,0.20252,194,1515,0.18227,0.22276
2022,Direct migration background,Upper Secondary Level,Upper Secondary Degree,0.05136,104,1515,0.04024,0.06248
2022,Direct migration background,Upper Secondary Level,Other Degree,0.53940,991,1515,0.51429,0.56450
2022,Direct migration background,Upper Secondary Level,"Dropout, No School Degree",0.03227,61,1515,0.02337,0.04117
2022,Direct migration background,Upper Secondary Level,No School Degree Yet,0.00628,39,1515,0.00230,0.01026
2022,Direct migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.15183,60,554,0.12192,0.18174
2022,Direct migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.14166,56,554,0.11260,0.17073
2022,Direct migration background,Post-secondary Non-tertiary Level,Other Degree,0.66577,438,554,0.62646,0.70509
2022,Direct migration background,Second Stage of Tertiary Education,Technical School Degree,0.05857,43,2517,0.04940,0.06775
2022,Direct migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.21784,251,2517,0.20171,0.23397
2022,Direct migration background,Second Stage of Tertiary Education,Other Degree,0.69357,2166,2517,0.67556,0.71159
2022,Direct migration background,Second Stage of Tertiary Education,No School Degree Yet,0.00839,57,2517,0.00482,0.01195
2022,Indirect migration background,Lower Secondary Level,Secondary School Degree,0.45243,50,130,0.36654,0.53832
2022,Indirect migration background,Lower Secondary Level,Intermediate School Degree,0.52987,80,130,0.44374,0.61600
2022,Indirect migration background,Upper Secondary Level,Secondary School Degree,0.29011,130,547,0.25205,0.32818
2022,Indirect migration background,Upper Secondary Level,Intermediate School Degree,0.35296,235,547,0.31287,0.39305
2022,Indirect migration background,Upper Secondary Level,Technical School Degree,0.10539,37,547,0.07963,0.13115
2022,Indirect migration background,Upper Secondary Level,Upper Secondary Degree,0.21185,145,547,0.17758,0.24613
2022,Indirect migration background,Post-secondary Non-tertiary Level,Technical School Degree,0.35610,56,144,0.27761,0.43458
2022,Indirect migration background,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.61338,88,144,0.53356,0.69320
2022,Indirect migration background,First Stage of Tertiary Education,Intermediate School Degree,0.43536,31,31,0.25794,0.61278
2022,Indirect migration background,Second Stage of Tertiary Education,Technical School Degree,0.16654,57,360,0.12800,0.20508
2022,Indirect migration background,Second Stage of Tertiary Education,Upper Secondary Degree,0.74496,303,360,0.69987,0.79005
