"pgpsbil","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Abitur","1996","66 und älter","kein Migrationshintergrund","76","0.0573689803282831","0.0448899854847497","0.0698479751718164"
"Abitur","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1996","16-34 Jahre alt","direkter Migrationshintergrund","229","0.342548122305147","0.30885328327144","0.376242961338855"
"Anderer Abschluss","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1996","35-65 Jahre alt","kein Migrationshintergrund","37","0.00538790715209987","0.00338917343407283","0.0073866408701269"
"Anderer Abschluss","1996","35-65 Jahre alt","direkter Migrationshintergrund","745","0.383019412169553","0.358402230706171","0.407636593632934"
"Anderer Abschluss","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1996","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1996","66 und älter","direkter Migrationshintergrund","43","0.10433188765675","0.0645653984126317","0.144098376900868"
"Anderer Abschluss","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","16-34 Jahre alt","direkter Migrationshintergrund","60","0.0551014557295469","0.0389003471882481","0.0713025642708457"
"Ohne Abschluss verlassen","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","35-65 Jahre alt","direkter Migrationshintergrund","285","0.114650896817509","0.0985170403758832","0.130784753259135"
"Ohne Abschluss verlassen","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1996","66 und älter","direkter Migrationshintergrund","31","0.0499836669321619","0.021636167494513","0.0783311663698109"
"Ohne Abschluss verlassen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","16-34 Jahre alt","kein Migrationshintergrund","207","0.0626024897944347","0.0543185276625721","0.0708864519262973"
"Noch kein Abschluss","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","16-34 Jahre alt","indirekter Migrationshintergrund","53","0.1403929898806","0.108079840243246","0.172706139517955"
"Noch kein Abschluss","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1996","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1996","35-65 Jahre alt","direkter Migrationshintergrund","69","0.028363703417186","0.0199570040447131","0.0367704027896588"
"Keine Schule besucht","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1996","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1997","16-34 Jahre alt","kein Migrationshintergrund","761","0.243994241137062","0.229029052569447","0.258959429704676"
"Hauptschulabschluss","1997","16-34 Jahre alt","direkter Migrationshintergrund","258","0.300183406504779","0.266254134544137","0.334112678465421"
"Hauptschulabschluss","1997","16-34 Jahre alt","indirekter Migrationshintergrund","188","0.363480669058895","0.319808818933438","0.407152519184353"
"Hauptschulabschluss","1997","35-65 Jahre alt","kein Migrationshintergrund","2557","0.554334383586933","0.540727794693605","0.567940972480261"
"Hauptschulabschluss","1997","35-65 Jahre alt","direkter Migrationshintergrund","235","0.265042704017367","0.242159282723581","0.287926125311154"
"Hauptschulabschluss","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1997","66 und älter","kein Migrationshintergrund","1059","0.751853466265107","0.728905735910226","0.774801196619988"
"Hauptschulabschluss","1997","66 und älter","direkter Migrationshintergrund","97","0.549368423561514","0.485481380563199","0.613255466559829"
"Hauptschulabschluss","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1997","16-34 Jahre alt","kein Migrationshintergrund","1393","0.405430851467112","0.388323237747578","0.422538465186646"
"Realschulabschluss","1997","16-34 Jahre alt","direkter Migrationshintergrund","79","0.127017280551824","0.102366918028973","0.151667643074676"
"Realschulabschluss","1997","16-34 Jahre alt","indirekter Migrationshintergrund","118","0.265824027428466","0.22571405780464","0.305933997052292"
"Realschulabschluss","1997","35-65 Jahre alt","kein Migrationshintergrund","1663","0.26399669136711","0.251929730192123","0.276063652542096"
"Realschulabschluss","1997","35-65 Jahre alt","direkter Migrationshintergrund","73","0.085849443203487","0.0713246625673489","0.100374223839625"
"Realschulabschluss","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1997","66 und älter","kein Migrationshintergrund","187","0.160358610595268","0.14086411107505","0.179853110115486"
"Realschulabschluss","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","16-34 Jahre alt","kein Migrationshintergrund","124","0.0477645805715236","0.0403334480957689","0.0551957130472784"
"Fachhochschulreife","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","35-65 Jahre alt","kein Migrationshintergrund","131","0.0345022328135873","0.029505823287992","0.0394986423391825"
"Fachhochschulreife","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","66 und älter","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Abitur","1997","16-34 Jahre alt","kein Migrationshintergrund","618","0.221317451557199","0.206852469317721","0.235782433796677"
"Abitur","1997","16-34 Jahre alt","direkter Migrationshintergrund","55","0.110719324748218","0.0874908751355112","0.133947774360925"
"Abitur","1997","16-34 Jahre alt","indirekter Migrationshintergrund","61","0.158141159605779","0.12501300604619","0.191269313165367"
"Abitur","1997","35-65 Jahre alt","kein Migrationshintergrund","711","0.134670755426616","0.125325608606517","0.144015902246715"
"Abitur","1997","35-65 Jahre alt","direkter Migrationshintergrund","65","0.0950895668898173","0.0798805476608221","0.110298586118813"
"Abitur","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Abitur","1997","66 und älter","kein Migrationshintergrund","79","0.0590455609861406","0.0465228905079509","0.0715682314643303"
"Abitur","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Abitur","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1997","16-34 Jahre alt","direkter Migrationshintergrund","202","0.32336966321553","0.288742696302964","0.357996630128095"
"Anderer Abschluss","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1997","35-65 Jahre alt","kein Migrationshintergrund","35","0.00549367805869591","0.00347022018700927","0.00751713593038254"
"Anderer Abschluss","1997","35-65 Jahre alt","direkter Migrationshintergrund","697","0.380684659101854","0.35550959508741","0.405859723116297"
"Anderer Abschluss","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1997","66 und älter","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1997","66 und älter","direkter Migrationshintergrund","50","0.117149373409089","0.0758556798715644","0.158443066946614"
"Anderer Abschluss","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","16-34 Jahre alt","direkter Migrationshintergrund","46","0.0446991264257633","0.0294020411656504","0.0599962116858762"
"Ohne Abschluss verlassen","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","35-65 Jahre alt","direkter Migrationshintergrund","270","0.116969240098572","0.100306142924676","0.133632337272468"
"Ohne Abschluss verlassen","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1997","66 und älter","direkter Migrationshintergrund","32","0.0587065501963127","0.0285226101880565","0.0888904902045689"
"Ohne Abschluss verlassen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","16-34 Jahre alt","kein Migrationshintergrund","220","0.064943956312416","0.0563574193192385","0.0735304933055936"
"Noch kein Abschluss","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","16-34 Jahre alt","indirekter Migrationshintergrund","65","0.14790946688598","0.115676818648091","0.180142115123868"
"Noch kein Abschluss","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","66 und älter","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1997","35-65 Jahre alt","direkter Migrationshintergrund","67","0.0298942584992223","0.0210647728121002","0.0387237441863445"
"Keine Schule besucht","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1997","66 und älter","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1998","16-34 Jahre alt","kein Migrationshintergrund","779","0.222901308909693","0.208849651957372","0.236952965862014"
"Hauptschulabschluss","1998","16-34 Jahre alt","direkter Migrationshintergrund","235","0.322405287292745","0.286250429393177","0.358560145192313"
"Hauptschulabschluss","1998","16-34 Jahre alt","indirekter Migrationshintergrund","186","0.343313914030473","0.301143465505288","0.385484362555657"
"Hauptschulabschluss","1998","35-65 Jahre alt","kein Migrationshintergrund","2887","0.532487710484578","0.519705377135499","0.545270043833658"
"Hauptschulabschluss","1998","35-65 Jahre alt","direkter Migrationshintergrund","242","0.243056983099107","0.220401842290869","0.265712123907344"
"Hauptschulabschluss","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1998","66 und älter","kein Migrationshintergrund","1195","0.747612394375282","0.726029208403541","0.769195580347024"
"Hauptschulabschluss","1998","66 und älter","direkter Migrationshintergrund","105","0.561039418766996","0.498514972076612","0.62356386545738"
"Hauptschulabschluss","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1998","16-34 Jahre alt","kein Migrationshintergrund","1471","0.413426621348357","0.396800400915667","0.430052841781047"
"Realschulabschluss","1998","16-34 Jahre alt","direkter Migrationshintergrund","74","0.131195280084878","0.105079634370992","0.157310925798764"
"Realschulabschluss","1998","16-34 Jahre alt","indirekter Migrationshintergrund","128","0.267438332803518","0.228127021271137","0.3067496443359"
"Realschulabschluss","1998","35-65 Jahre alt","kein Migrationshintergrund","1887","0.277071834405048","0.265606081144048","0.288537587666048"
"Realschulabschluss","1998","35-65 Jahre alt","direkter Migrationshintergrund","71","0.0769313413639937","0.0628562968833807","0.0910063858446066"
"Realschulabschluss","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1998","66 und älter","kein Migrationshintergrund","220","0.156956091340416","0.138881958097867","0.175030224582965"
