year,age_gr,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,66 and older,Rural regions,Upper Secondary Degree,0.11313,294,1833,0.09862,0.12763
2019,66 and older,Rural regions,Other Degree,0.05070,96,1833,0.04065,0.06075
2020,17-29 y.,Urban regions,Secondary School Degree,0.11079,340,3748,0.10074,0.12084
2020,17-29 y.,Urban regions,Intermediate School Degree,0.22610,550,3748,0.21270,0.23949
2020,17-29 y.,Urban regions,Technical School Degree,0.09847,228,3748,0.08893,0.10801
2020,17-29 y.,Urban regions,Upper Secondary Degree,0.37221,891,3748,0.35673,0.38769
2020,17-29 y.,Urban regions,Other Degree,0.04959,857,3748,0.04264,0.05655
2020,17-29 y.,Urban regions,"Dropout, No School Degree",0.01989,239,3748,0.01542,0.02436
2020,17-29 y.,Urban regions,No School Degree Yet,0.12060,561,3748,0.11017,0.13103
2020,17-29 y.,Urban regions,No School Attended,0.00235,82,3748,0.00080,0.00390
2020,17-29 y.,Rural regions,Secondary School Degree,0.14730,196,1438,0.12897,0.16562
2020,17-29 y.,Rural regions,Intermediate School Degree,0.31598,351,1438,0.29194,0.34002
2020,17-29 y.,Rural regions,Technical School Degree,0.06627,72,1438,0.05341,0.07913
2020,17-29 y.,Rural regions,Upper Secondary Degree,0.26136,253,1438,0.23864,0.28407
2020,17-29 y.,Rural regions,Other Degree,0.03624,243,1438,0.02658,0.04591
2020,17-29 y.,Rural regions,"Dropout, No School Degree",0.01670,81,1438,0.01007,0.02332
2020,17-29 y.,Rural regions,No School Degree Yet,0.15459,242,1438,0.13590,0.17329
2020,30-45 y.,Urban regions,Secondary School Degree,0.12553,435,5516,0.11678,0.13427
2020,30-45 y.,Urban regions,Intermediate School Degree,0.22173,857,5516,0.21077,0.23269
2020,30-45 y.,Urban regions,Technical School Degree,0.09540,330,5516,0.08765,0.10315
2020,30-45 y.,Urban regions,Upper Secondary Degree,0.37231,1273,5516,0.35955,0.38507
2020,30-45 y.,Urban regions,Other Degree,0.15447,1955,5516,0.14493,0.16401
2020,30-45 y.,Urban regions,"Dropout, No School Degree",0.02702,471,5516,0.02274,0.03130
2020,30-45 y.,Urban regions,No School Attended,0.00347,195,5516,0.00191,0.00502
2020,30-45 y.,Rural regions,Secondary School Degree,0.18685,324,2426,0.17134,0.20237
2020,30-45 y.,Rural regions,Intermediate School Degree,0.37465,648,2426,0.35539,0.39392
2020,30-45 y.,Rural regions,Technical School Degree,0.08089,132,2426,0.07004,0.09175
2020,30-45 y.,Rural regions,Upper Secondary Degree,0.23621,447,2426,0.21930,0.25311
2020,30-45 y.,Rural regions,Other Degree,0.08697,610,2426,0.07576,0.09819
2020,30-45 y.,Rural regions,"Dropout, No School Degree",0.03143,188,2426,0.02449,0.03838
2020,30-45 y.,Rural regions,No School Attended,0.00280,77,2426,0.00070,0.00491
2020,46-65 y.,Urban regions,Secondary School Degree,0.23390,1034,6701,0.22377,0.24404
2020,46-65 y.,Urban regions,Intermediate School Degree,0.30401,1764,6701,0.29300,0.31503
2020,46-65 y.,Urban regions,Technical School Degree,0.07283,497,6701,0.06661,0.07905
2020,46-65 y.,Urban regions,Upper Secondary Degree,0.25375,1960,6701,0.24333,0.26417
2020,46-65 y.,Urban regions,Other Degree,0.11173,1127,6701,0.10418,0.11927
2020,46-65 y.,Urban regions,"Dropout, No School Degree",0.02320,255,6701,0.01960,0.02681
2020,46-65 y.,Urban regions,No School Attended,0.00056,64,6701,-0.00001,0.00113
2020,46-65 y.,Rural regions,Secondary School Degree,0.25044,657,3546,0.23618,0.26471
2020,46-65 y.,Rural regions,Intermediate School Degree,0.44059,1507,3546,0.42425,0.45693
2020,46-65 y.,Rural regions,Technical School Degree,0.04327,173,3546,0.03658,0.04997
2020,46-65 y.,Rural regions,Upper Secondary Degree,0.17377,697,3546,0.16129,0.18624
2020,46-65 y.,Rural regions,Other Degree,0.08283,435,3546,0.07376,0.09190
2020,46-65 y.,Rural regions,"Dropout, No School Degree",0.00876,77,3546,0.00569,0.01183
2020,66 and older,Urban regions,Secondary School Degree,0.46756,1192,3067,0.44990,0.48522
2020,66 and older,Urban regions,Intermediate School Degree,0.22427,750,3067,0.20950,0.23903
2020,66 and older,Urban regions,Technical School Degree,0.05180,165,3067,0.04396,0.05965
2020,66 and older,Urban regions,Upper Secondary Degree,0.15931,663,3067,0.14635,0.17226
2020,66 and older,Urban regions,Other Degree,0.08158,253,3067,0.07189,0.09127
2020,66 and older,Urban regions,"Dropout, No School Degree",0.01529,44,3067,0.01095,0.01963
2020,66 and older,Rural regions,Secondary School Degree,0.49101,760,1770,0.46771,0.51431
2020,66 and older,Rural regions,Intermediate School Degree,0.29045,556,1770,0.26929,0.31160
2020,66 and older,Rural regions,Technical School Degree,0.03671,61,1770,0.02795,0.04548
2020,66 and older,Rural regions,Upper Secondary Degree,0.11047,281,1770,0.09586,0.12508
2020,66 and older,Rural regions,Other Degree,0.06238,112,1770,0.05111,0.07365
2021,17-29 y.,Urban regions,Secondary School Degree,0.09567,189,2329,0.08372,0.10762
2021,17-29 y.,Urban regions,Intermediate School Degree,0.18228,341,2329,0.16660,0.19797
2021,17-29 y.,Urban regions,Technical School Degree,0.10899,178,2329,0.09633,0.12165
2021,17-29 y.,Urban regions,Upper Secondary Degree,0.42956,769,2329,0.40945,0.44967
2021,17-29 y.,Urban regions,Other Degree,0.04822,359,2329,0.03951,0.05692
2021,17-29 y.,Urban regions,"Dropout, No School Degree",0.01809,122,2329,0.01267,0.02350
2021,17-29 y.,Urban regions,No School Degree Yet,0.11395,336,2329,0.10104,0.12686
2021,17-29 y.,Urban regions,No School Attended,0.00324,35,2329,0.00093,0.00554
2021,17-29 y.,Rural regions,Secondary School Degree,0.16349,111,883,0.13909,0.18790
2021,17-29 y.,Rural regions,Intermediate School Degree,0.28749,238,883,0.25762,0.31736
2021,17-29 y.,Rural regions,Technical School Degree,0.08796,49,883,0.06927,0.10665
2021,17-29 y.,Rural regions,Upper Secondary Degree,0.30853,207,883,0.27804,0.33901
2021,17-29 y.,Rural regions,Other Degree,0.02969,81,883,0.01848,0.04089
2021,17-29 y.,Rural regions,"Dropout, No School Degree",0.01209,43,883,0.00488,0.01931
2021,17-29 y.,Rural regions,No School Degree Yet,0.10815,154,883,0.08765,0.12864
2021,30-45 y.,Urban regions,Secondary School Degree,0.11776,249,3467,0.10703,0.12849
2021,30-45 y.,Urban regions,Intermediate School Degree,0.21077,546,3467,0.19720,0.22435
2021,30-45 y.,Urban regions,Technical School Degree,0.10253,245,3467,0.09244,0.11263
2021,30-45 y.,Urban regions,Upper Secondary Degree,0.39413,929,3467,0.37786,0.41040
2021,30-45 y.,Urban regions,Other Degree,0.14427,1076,3467,0.13257,0.15597
2021,30-45 y.,Urban regions,"Dropout, No School Degree",0.02659,284,3467,0.02124,0.03195
2021,30-45 y.,Urban regions,No School Attended,0.00394,138,3467,0.00185,0.00602
2021,30-45 y.,Rural regions,Secondary School Degree,0.17096,204,1470,0.15171,0.19021
2021,30-45 y.,Rural regions,Intermediate School Degree,0.37820,425,1470,0.35340,0.40300
2021,30-45 y.,Rural regions,Technical School Degree,0.08933,95,1470,0.07474,0.10391
2021,30-45 y.,Rural regions,Upper Secondary Degree,0.24456,331,1470,0.22258,0.26655
2021,30-45 y.,Rural regions,Other Degree,0.08759,325,1470,0.07313,0.10205
2021,30-45 y.,Rural regions,"Dropout, No School Degree",0.02664,90,1470,0.01840,0.03487
2021,46-65 y.,Urban regions,Secondary School Degree,0.23122,653,4661,0.21911,0.24332
2021,46-65 y.,Urban regions,Intermediate School Degree,0.28124,1195,4661,0.26833,0.29415
2021,46-65 y.,Urban regions,Technical School Degree,0.08036,368,4661,0.07256,0.08817
2021,46-65 y.,Urban regions,Upper Secondary Degree,0.26601,1499,4661,0.25332,0.27869
2021,46-65 y.,Urban regions,Other Degree,0.11428,723,4661,0.10514,0.12341
2021,46-65 y.,Urban regions,"Dropout, No School Degree",0.02598,175,4661,0.02142,0.03055
2021,46-65 y.,Urban regions,No School Attended,0.00084,48,4661,0.00001,0.00166
2021,46-65 y.,Rural regions,Secondary School Degree,0.24650,412,2378,0.22917,0.26382
2021,46-65 y.,Rural regions,Intermediate School Degree,0.42850,1026,2378,0.40861,0.44840
2021,46-65 y.,Rural regions,Technical School Degree,0.04630,123,2378,0.03785,0.05474
2021,46-65 y.,Rural regions,Upper Secondary Degree,0.19174,530,2378,0.17591,0.20756
2021,46-65 y.,Rural regions,Other Degree,0.08042,244,2378,0.06949,0.09135
2021,46-65 y.,Rural regions,"Dropout, No School Degree",0.00615,43,2378,0.00301,0.00929
2021,66 and older,Urban regions,Secondary School Degree,0.43920,783,2186,0.41839,0.46001
2021,66 and older,Urban regions,Intermediate School Degree,0.23153,567,2186,0.21384,0.24921
2021,66 and older,Urban regions,Technical School Degree,0.05367,123,2186,0.04422,0.06312
2021,66 and older,Urban regions,Upper Secondary Degree,0.18176,541,2186,0.16559,0.19793
2021,66 and older,Urban regions,Other Degree,0.08354,172,2186,0.07194,0.09514
2021,66 and older,Rural regions,Secondary School Degree,0.46625,527,1300,0.43912,0.49338
2021,66 and older,Rural regions,Intermediate School Degree,0.29539,397,1300,0.27059,0.32020
2021,66 and older,Rural regions,Technical School Degree,0.03836,53,1300,0.02791,0.04880
2021,66 and older,Rural regions,Upper Secondary Degree,0.13470,242,1300,0.11613,0.15326
2021,66 and older,Rural regions,Other Degree,0.05871,81,1300,0.04592,0.07149
2022,17-29 y.,Urban regions,Secondary School Degree,0.04773,164,3568,0.04073,0.05473
2022,17-29 y.,Urban regions,Intermediate School Degree,0.15389,401,3568,0.14205,0.16573
2022,17-29 y.,Urban regions,Technical School Degree,0.09640,226,3568,0.08672,0.10609
2022,17-29 y.,Urban regions,Upper Secondary Degree,0.50923,1283,3568,0.49282,0.52563
2022,17-29 y.,Urban regions,Other Degree,0.05998,922,3568,0.05219,0.06778
2022,17-29 y.,Urban regions,"Dropout, No School Degree",0.01984,111,3568,0.01526,0.02441
2022,17-29 y.,Urban regions,No School Degree Yet,0.10338,419,3568,0.09339,0.11337
2022,17-29 y.,Urban regions,No School Attended,0.00955,42,3568,0.00636,0.01274
2022,17-29 y.,Rural regions,Secondary School Degree,0.11939,130,1236,0.10131,0.13748
2022,17-29 y.,Rural regions,Intermediate School Degree,0.30105,348,1236,0.27547,0.32664
2022,17-29 y.,Rural regions,Technical School Degree,0.09673,83,1236,0.08024,0.11322
2022,17-29 y.,Rural regions,Upper Secondary Degree,0.35199,378,1236,0.32535,0.37862
2022,17-29 y.,Rural regions,Other Degree,0.04344,111,1236,0.03207,0.05481
2022,17-29 y.,Rural regions,"Dropout, No School Degree",0.01385,40,1236,0.00733,0.02037
2022,17-29 y.,Rural regions,No School Degree Yet,0.07116,146,1236,0.05682,0.08550
2022,30-45 y.,Urban regions,Secondary School Degree,0.10467,295,5122,0.09628,0.11305
2022,30-45 y.,Urban regions,Intermediate School Degree,0.20902,756,5122,0.19788,0.22015
2022,30-45 y.,Urban regions,Technical School Degree,0.10521,382,5122,0.09680,0.11361
2022,30-45 y.,Urban regions,Upper Secondary Degree,0.40432,1493,5122,0.39088,0.41776
2022,30-45 y.,Urban regions,Other Degree,0.14528,1776,5122,0.13563,0.15493
2022,30-45 y.,Urban regions,"Dropout, No School Degree",0.02101,244,5122,0.01709,0.02494
2022,30-45 y.,Urban regions,No School Degree Yet,0.00385,67,5122,0.00215,0.00555
2022,30-45 y.,Urban regions,No School Attended,0.00664,109,5122,0.00442,0.00887
2022,30-45 y.,Rural regions,Secondary School Degree,0.14077,266,2157,0.12609,0.15545
2022,30-45 y.,Rural regions,Intermediate School Degree,0.36527,666,2157,0.34495,0.38560
2022,30-45 y.,Rural regions,Technical School Degree,0.10109,182,2157,0.08837,0.11382
2022,30-45 y.,Rural regions,Upper Secondary Degree,0.28296,586,2157,0.26394,0.30197
2022,30-45 y.,Rural regions,Other Degree,0.06933,328,2157,0.05861,0.08005
2022,30-45 y.,Rural regions,"Dropout, No School Degree",0.03503,97,2157,0.02727,0.04279
2022,30-45 y.,Rural regions,No School Attended,0.00394,32,2157,0.00130,0.00659
2022,46-65 y.,Urban regions,Secondary School Degree,0.18575,715,5362,0.17534,0.19616
2022,46-65 y.,Urban regions,Intermediate School Degree,0.29085,1447,5362,0.27870,0.30301
2022,46-65 y.,Urban regions,Technical School Degree,0.09346,480,5362,0.08567,0.10125
2022,46-65 y.,Urban regions,Upper Secondary Degree,0.28204,1793,5362,0.26999,0.29408
2022,46-65 y.,Urban regions,Other Degree,0.12665,729,5362,0.11775,0.13555
2022,46-65 y.,Urban regions,"Dropout, No School Degree",0.01744,158,5362,0.01394,0.02095
2022,46-65 y.,Urban regions,No School Attended,0.00173,40,5362,0.00062,0.00285
2022,46-65 y.,Rural regions,Secondary School Degree,0.23133,484,2793,0.21568,0.24697
2022,46-65 y.,Rural regions,Intermediate School Degree,0.42372,1222,2793,0.40539,0.44205
2022,46-65 y.,Rural regions,Technical School Degree,0.05084,146,2793,0.04269,0.05899
2022,46-65 y.,Rural regions,Upper Secondary Degree,0.20003,639,2793,0.18519,0.21487
2022,46-65 y.,Rural regions,Other Degree,0.08012,258,2793,0.07005,0.09019
2022,46-65 y.,Rural regions,"Dropout, No School Degree",0.01032,44,2793,0.00657,0.01406
2022,66 and older,Urban regions,Secondary School Degree,0.40142,784,2381,0.38172,0.42111
2022,66 and older,Urban regions,Intermediate School Degree,0.24682,617,2381,0.22950,0.26414
2022,66 and older,Urban regions,Technical School Degree,0.06103,158,2381,0.05142,0.07065
2022,66 and older,Urban regions,Upper Secondary Degree,0.19790,641,2381,0.18189,0.21390
2022,66 and older,Urban regions,Other Degree,0.08041,181,2381,0.06948,0.09133
2022,66 and older,Rural regions,Secondary School Degree,0.44605,541,1456,0.42050,0.47159
2022,66 and older,Rural regions,Intermediate School Degree,0.30665,501,1456,0.28296,0.33034
2022,66 and older,Rural regions,Technical School Degree,0.03276,54,1456,0.02361,0.04191
2022,66 and older,Rural regions,Upper Secondary Degree,0.14500,282,1456,0.12691,0.16310
2022,66 and older,Rural regions,Other Degree,0.05994,78,1456,0.04774,0.07213
