"pgpsbil","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Keine Schule besucht","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","Hauptschulabschluss","kein Migrationshintergrund","4760","0.988604243685387","0.98560965455198","0.991598832818794"
"Hauptschulabschluss","1993","Hauptschulabschluss","direkter Migrationshintergrund","606","0.640331357677427","0.614807172961084","0.665855542393771"
"Hauptschulabschluss","1993","Hauptschulabschluss","indirekter Migrationshintergrund","195","0.948290011258687","0.918123802797007","0.978456219720368"
"Hauptschulabschluss","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","AkademikerInnen","kein Migrationshintergrund","103","0.0612063233970607","0.0490512939184244","0.073361352875697"
"Hauptschulabschluss","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","Realschulabschluss","kein Migrationshintergrund","2831","0.995616311806454","0.993190014991776","0.998042608621133"
"Realschulabschluss","1993","Realschulabschluss","direkter Migrationshintergrund","149","0.992358710429411","0.978469508585572","1.00624791227325"
"Realschulabschluss","1993","Realschulabschluss","indirekter Migrationshintergrund","110","0.992494944324692","0.976439300976407","1.00855058767298"
"Realschulabschluss","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Realschulabschluss","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1993","AkademikerInnen","kein Migrationshintergrund","474","0.226631207883575","0.205402382222221","0.247860033544929"
"Realschulabschluss","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","(Fach-)Abitur","kein Migrationshintergrund","146","0.236624165110056","0.204442431098942","0.26880589912117"
"Fachhochschulreife","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","AkademikerInnen","kein Migrationshintergrund","113","0.112187266050448","0.0961841240267579","0.128190408074138"
"Fachhochschulreife","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Fachhochschulreife","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abitur","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abitur","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Abitur","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Abitur","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abitur","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abitur","1993","(Fach-)Abitur","kein Migrationshintergrund","524","0.763375834889944","0.73119410087883","0.795557568901058"
"Abitur","1993","(Fach-)Abitur","direkter Migrationshintergrund","50","0.402610661818229","0.335146762138982","0.470074561497477"
"Abitur","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abitur","1993","AkademikerInnen","kein Migrationshintergrund","798","0.596316598373292","0.571437668974064","0.621195527772521"
"Abitur","1993","AkademikerInnen","direkter Migrationshintergrund","63","0.618032309717438","0.534830773056366","0.701233846378509"
"Abitur","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","Hauptschulabschluss","kein Migrationshintergrund","66","0.011395756314613","0.00840116718120646","0.0143903454480196"
"Anderer Abschluss","1993","Hauptschulabschluss","direkter Migrationshintergrund","752","0.359668642322573","0.33414445760623","0.385192827038916"
"Anderer Abschluss","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1993","(Fach-)Abitur","direkter Migrationshintergrund","114","0.410497187549846","0.342826886938353","0.47816748816134"
"Anderer Abschluss","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"Anderer Abschluss","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Anderer Abschluss","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","(noch) kein Abschluss","kein Migrationshintergrund","80","0.447513243096587","0.379112006349552","0.515914479843621"
"Ohne Abschluss verlassen","1993","(noch) kein Abschluss","direkter Migrationshintergrund","432","0.730364952769453","0.693870062995103","0.766859842543803"
"Ohne Abschluss verlassen","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ohne Abschluss verlassen","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","(noch) kein Abschluss","kein Migrationshintergrund","122","0.55142884184461","0.483012399990945","0.619845283698274"
"Noch kein Abschluss","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","49","0.79229081695971","0.696572797125078","0.888008836794341"
"Noch kein Abschluss","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Noch kein Abschluss","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","(noch) kein Abschluss","direkter Migrationshintergrund","124","0.224308046360869","0.190004344211547","0.258611748510192"
"Keine Schule besucht","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Realschulabschluss","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","AkademikerInnen","kein Migrationshintergrund","","","",""
"Keine Schule besucht","1993","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Keine Schule besucht","1993","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","Hauptschulabschluss","kein Migrationshintergrund","4613","0.989187174241608","0.986221939763694","0.992152408719521"
"Hauptschulabschluss","1994","Hauptschulabschluss","direkter Migrationshintergrund","571","0.629897417573335","0.603363553073098","0.656431282073572"
"Hauptschulabschluss","1994","Hauptschulabschluss","indirekter Migrationshintergrund","190","0.953620971642978","0.924474780225296","0.982767163060659"
"Hauptschulabschluss","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","AkademikerInnen","kein Migrationshintergrund","105","0.0626012022686856","0.0503787878723838","0.0748236166649875"
"Hauptschulabschluss","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Hauptschulabschluss","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Realschulabschluss","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Realschulabschluss","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Realschulabschluss","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
