year,age_gr,pgisced97,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.49672,549,1060,0.46661,0.52684
2000,17-29 y.,Lower Secondary Level,Other Degree,0.04761,48,1060,0.03478,0.06043
2000,17-29 y.,Upper Secondary Level,Secondary School Degree,0.26727,557,2158,0.24859,0.28594
2000,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.43603,952,2158,0.41510,0.45696
2000,17-29 y.,Upper Secondary Level,Technical School Degree,0.02676,60,2158,0.01995,0.03357
2000,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.23172,524,2158,0.21392,0.24953
2000,17-29 y.,Upper Secondary Level,Other Degree,0.03605,65,2158,0.02819,0.04392
2000,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.24601,88,295,0.19678,0.29524
2000,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.65207,207,295,0.59762,0.70652
2000,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.52987,115,148,0.44919,0.61056
2000,17-29 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17762,33,148,0.11584,0.23941
2000,17-29 y.,Second Stage of Tertiary Education,Technical School Degree,0.16562,37,227,0.11715,0.21409
2000,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.69430,190,227,0.63424,0.75437
2000,30-45 y.,Primary Level,"Dropout, No School Degree",0.85351,88,88,0.77920,0.92781
2000,30-45 y.,Lower Secondary Level,Secondary School Degree,0.64941,370,588,0.61081,0.68801
2000,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.15664,86,588,0.12723,0.18604
2000,30-45 y.,Lower Secondary Level,Other Degree,0.19396,132,588,0.16197,0.22594
2000,30-45 y.,Upper Secondary Level,Secondary School Degree,0.42064,1817,4448,0.40613,0.43514
2000,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.50476,2346,4448,0.49007,0.51946
2000,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.01976,72,4448,0.01567,0.02385
2000,30-45 y.,Upper Secondary Level,Other Degree,0.04655,213,4448,0.04036,0.05275
2000,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.30258,142,481,0.26148,0.34368
2000,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.52623,271,481,0.48156,0.57090
2000,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.11652,68,481,0.08781,0.14522
2000,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.19395,145,757,0.16576,0.22213
2000,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49559,413,757,0.45995,0.53123
2000,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.10999,86,757,0.08769,0.13230
2000,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.16214,113,757,0.13587,0.18841
2000,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.12964,278,1665,0.11350,0.14578
2000,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.13700,211,1665,0.12048,0.15352
2000,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.65942,1077,1665,0.63665,0.68219
2000,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.06640,99,1665,0.05443,0.07836
2000,46-65 y.,Primary Level,"Dropout, No School Degree",0.92709,155,155,0.88602,0.96815
2000,46-65 y.,Lower Secondary Level,Secondary School Degree,0.74933,697,992,0.72235,0.77632
2000,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06611,54,992,0.05064,0.08158
2000,46-65 y.,Lower Secondary Level,Other Degree,0.18456,241,992,0.16040,0.20871
2000,46-65 y.,Upper Secondary Level,Secondary School Degree,0.68744,2909,4243,0.67349,0.70139
2000,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.25390,1115,4243,0.24080,0.26699
2000,46-65 y.,Upper Secondary Level,Other Degree,0.04525,219,4243,0.03900,0.05151
2000,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26835,40,162,0.19991,0.33680
2000,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.40335,73,162,0.32757,0.47913
2000,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20154,49,162,0.13957,0.26350
2000,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.42918,274,646,0.39098,0.46738
2000,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.35597,238,646,0.31901,0.39292
2000,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.09032,53,646,0.06820,0.11244
2000,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.06940,42,646,0.04979,0.08902
2000,46-65 y.,First Stage of Tertiary Education,Other Degree,0.04768,39,646,0.03124,0.06413
2000,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.07710,120,1456,0.06340,0.09081
2000,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.18249,306,1456,0.16265,0.20234
2000,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.13898,169,1456,0.12121,0.15676
2000,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.53350,778,1456,0.50786,0.55913
2000,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.06752,83,1456,0.05463,0.08041
2000,66 and older,Primary Level,"Dropout, No School Degree",0.93279,58,58,0.86778,0.99779
2000,66 and older,Lower Secondary Level,Secondary School Degree,0.89775,808,913,0.87808,0.91741
2000,66 and older,Lower Secondary Level,Intermediate School Degree,0.05237,42,913,0.03791,0.06683
2000,66 and older,Lower Secondary Level,Other Degree,0.04988,63,913,0.03575,0.06401
2000,66 and older,Upper Secondary Level,Secondary School Degree,0.78264,1476,1828,0.76372,0.80155
2000,66 and older,Upper Secondary Level,Intermediate School Degree,0.18332,306,1828,0.16558,0.20106
2000,66 and older,Upper Secondary Level,Other Degree,0.01852,46,1828,0.01234,0.02470
2000,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46843,40,40,0.31182,0.62504
2000,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54018,144,194,0.46987,0.61050
2000,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.24459,50,194,0.18395,0.30523
2000,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.16186,72,401,0.12576,0.19795
2000,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.16066,71,401,0.12467,0.19665
2000,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12846,49,401,0.09567,0.16125
2000,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.51757,209,401,0.46860,0.56654
2001,17-29 y.,Primary Level,"Dropout, No School Degree",0.67582,32,32,0.51105,0.84059
2001,17-29 y.,Lower Secondary Level,Secondary School Degree,0.44565,411,943,0.41391,0.47739
2001,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.50113,490,943,0.46920,0.53306
2001,17-29 y.,Lower Secondary Level,Other Degree,0.05322,42,943,0.03889,0.06756
2001,17-29 y.,Upper Secondary Level,Secondary School Degree,0.26463,442,1834,0.24443,0.28482
2001,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.40712,778,1834,0.38463,0.42961
2001,17-29 y.,Upper Secondary Level,Technical School Degree,0.03713,63,1834,0.02848,0.04579
2001,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.25704,505,1834,0.23704,0.27705
2001,17-29 y.,Upper Secondary Level,Other Degree,0.03021,46,1834,0.02237,0.03805
2001,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.24322,75,242,0.18906,0.29739
2001,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.64001,167,242,0.57941,0.70061
2001,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.58039,83,83,0.47358,0.68721
2001,17-29 y.,Second Stage of Tertiary Education,Technical School Degree,0.17336,35,191,0.11953,0.22719
2001,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.67103,156,191,0.60423,0.73784
2001,30-45 y.,Primary Level,"Dropout, No School Degree",0.88069,69,69,0.80365,0.95774
2001,30-45 y.,Lower Secondary Level,Secondary School Degree,0.61579,311,512,0.57361,0.65796
2001,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.16254,79,512,0.13055,0.19453
2001,30-45 y.,Lower Secondary Level,Other Degree,0.22167,122,512,0.18566,0.25769
2001,30-45 y.,Upper Secondary Level,Secondary School Degree,0.40446,1552,3979,0.38921,0.41971
2001,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.52732,2188,3979,0.51181,0.54284
2001,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.01708,59,3979,0.01305,0.02111
2001,30-45 y.,Upper Secondary Level,Other Degree,0.04591,180,3979,0.03941,0.05241
2001,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27252,134,481,0.23269,0.31236
2001,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.56440,281,481,0.52004,0.60876
2001,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.11384,66,481,0.08542,0.14225
2001,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.17926,127,687,0.15056,0.20796
2001,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49812,379,687,0.46070,0.53553
2001,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.11183,78,687,0.08825,0.13542
2001,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.17911,103,687,0.15042,0.20781
2001,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.12690,255,1482,0.10994,0.14385
2001,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.12678,174,1482,0.10983,0.14372
2001,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.67209,972,1482,0.64818,0.69600
2001,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.06593,81,1482,0.05329,0.07857
2001,46-65 y.,Primary Level,"Dropout, No School Degree",0.91532,112,112,0.86352,0.96711
2001,46-65 y.,Lower Secondary Level,Secondary School Degree,0.73579,563,822,0.70563,0.76595
2001,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06445,44,822,0.04765,0.08125
2001,46-65 y.,Lower Secondary Level,Other Degree,0.19976,215,822,0.17241,0.22711
2001,46-65 y.,Upper Secondary Level,Secondary School Degree,0.66967,2595,3910,0.65492,0.68441
2001,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.26785,1101,3910,0.25397,0.28173
2001,46-65 y.,Upper Secondary Level,Other Degree,0.05019,214,3910,0.04335,0.05704
2001,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.32680,54,170,0.25608,0.39752
2001,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.35390,66,170,0.28180,0.42599
2001,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.20036,50,170,0.14001,0.26071
2001,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.41553,239,559,0.37464,0.45642
2001,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.36351,220,559,0.32360,0.40343
2001,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.10488,58,559,0.07946,0.13031
2001,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.06996,42,559,0.04879,0.09112
2001,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.06877,103,1404,0.05553,0.08201
2001,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.17684,286,1404,0.15688,0.19681
2001,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.14431,167,1404,0.12592,0.16269
2001,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.54708,775,1404,0.52103,0.57313
2001,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.06255,73,1404,0.04988,0.07522
2001,66 and older,Primary Level,"Dropout, No School Degree",0.93220,52,52,0.86320,1.00120
2001,66 and older,Lower Secondary Level,Secondary School Degree,0.89978,711,805,0.87903,0.92054
2001,66 and older,Lower Secondary Level,Intermediate School Degree,0.05039,36,805,0.03527,0.06551
2001,66 and older,Lower Secondary Level,Other Degree,0.04983,58,805,0.03479,0.06487
2001,66 and older,Upper Secondary Level,Secondary School Degree,0.77526,1400,1750,0.75569,0.79482
2001,66 and older,Upper Secondary Level,Intermediate School Degree,0.18852,304,1750,0.17019,0.20685
2001,66 and older,Upper Secondary Level,Other Degree,0.01834,46,1750,0.01205,0.02462
2001,66 and older,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.46363,39,39,0.30507,0.62218
2001,66 and older,First Stage of Tertiary Education,Secondary School Degree,0.54548,134,186,0.47373,0.61724
2001,66 and older,First Stage of Tertiary Education,Intermediate School Degree,0.24720,52,186,0.18503,0.30936
2001,66 and older,Second Stage of Tertiary Education,Secondary School Degree,0.14450,70,405,0.11021,0.17879
2001,66 and older,Second Stage of Tertiary Education,Intermediate School Degree,0.15681,68,405,0.12135,0.19227
2001,66 and older,Second Stage of Tertiary Education,Technical School Degree,0.12074,49,405,0.08896,0.15251
2001,66 and older,Second Stage of Tertiary Education,Upper Secondary Degree,0.52820,218,405,0.47952,0.57688
2002,17-29 y.,Lower Secondary Level,Secondary School Degree,0.44719,358,872,0.41417,0.48021
2002,17-29 y.,Lower Secondary Level,Intermediate School Degree,0.50115,482,872,0.46795,0.53436
2002,17-29 y.,Lower Secondary Level,Other Degree,0.05166,32,872,0.03696,0.06636
2002,17-29 y.,Upper Secondary Level,Secondary School Degree,0.25890,402,1830,0.23883,0.27898
2002,17-29 y.,Upper Secondary Level,Intermediate School Degree,0.39972,740,1830,0.37727,0.42217
2002,17-29 y.,Upper Secondary Level,Technical School Degree,0.03561,67,1830,0.02712,0.04411
2002,17-29 y.,Upper Secondary Level,Upper Secondary Degree,0.27499,582,1830,0.25453,0.29546
2002,17-29 y.,Upper Secondary Level,Other Degree,0.02858,39,1830,0.02095,0.03622
2002,17-29 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.26642,80,260,0.21258,0.32026
2002,17-29 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.63832,180,260,0.57980,0.69683
2002,17-29 y.,First Stage of Tertiary Education,Intermediate School Degree,0.62248,67,67,0.50552,0.73943
2002,17-29 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.73382,172,172,0.66757,0.80006
2002,30-45 y.,Primary Level,"Dropout, No School Degree",0.86406,67,67,0.78137,0.94674
2002,30-45 y.,Lower Secondary Level,Secondary School Degree,0.62079,286,469,0.57683,0.66475
2002,30-45 y.,Lower Secondary Level,Intermediate School Degree,0.17574,79,469,0.14126,0.21023
2002,30-45 y.,Lower Secondary Level,Other Degree,0.20347,104,469,0.16699,0.23994
2002,30-45 y.,Upper Secondary Level,Secondary School Degree,0.39924,1414,3809,0.38368,0.41479
2002,30-45 y.,Upper Secondary Level,Intermediate School Degree,0.53406,2169,3809,0.51821,0.54990
2002,30-45 y.,Upper Secondary Level,Upper Secondary Degree,0.01730,71,3809,0.01316,0.02144
2002,30-45 y.,Upper Secondary Level,Other Degree,0.04268,155,3809,0.03626,0.04910
2002,30-45 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.27282,152,534,0.23500,0.31063
2002,30-45 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.54989,320,534,0.50766,0.59213
2002,30-45 y.,Post-secondary Non-tertiary Level,Other Degree,0.12634,62,534,0.09813,0.15454
2002,30-45 y.,First Stage of Tertiary Education,Secondary School Degree,0.20431,131,713,0.17470,0.23393
2002,30-45 y.,First Stage of Tertiary Education,Intermediate School Degree,0.49099,391,713,0.45427,0.52772
2002,30-45 y.,First Stage of Tertiary Education,Technical School Degree,0.10518,79,713,0.08265,0.12772
2002,30-45 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.15887,112,713,0.13202,0.18572
2002,30-45 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.12639,240,1721,0.11069,0.14210
2002,30-45 y.,Second Stage of Tertiary Education,Technical School Degree,0.14261,204,1721,0.12608,0.15913
2002,30-45 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.64299,1189,1721,0.62035,0.66564
2002,30-45 y.,Second Stage of Tertiary Education,Other Degree,0.07470,88,1721,0.06228,0.08713
2002,46-65 y.,Primary Level,"Dropout, No School Degree",0.91170,95,95,0.85434,0.96906
2002,46-65 y.,Lower Secondary Level,Secondary School Degree,0.72378,507,760,0.69197,0.75559
2002,46-65 y.,Lower Secondary Level,Intermediate School Degree,0.06332,50,760,0.04600,0.08065
2002,46-65 y.,Lower Secondary Level,Other Degree,0.21290,203,760,0.18377,0.24202
2002,46-65 y.,Upper Secondary Level,Secondary School Degree,0.65350,2464,4033,0.63881,0.66819
2002,46-65 y.,Upper Secondary Level,Intermediate School Degree,0.27967,1312,4033,0.26581,0.29352
2002,46-65 y.,Upper Secondary Level,Upper Secondary Degree,0.00665,34,4033,0.00414,0.00916
2002,46-65 y.,Upper Secondary Level,Other Degree,0.05548,223,4033,0.04842,0.06255
2002,46-65 y.,Post-secondary Non-tertiary Level,Technical School Degree,0.31721,67,205,0.25335,0.38107
2002,46-65 y.,Post-secondary Non-tertiary Level,Upper Secondary Degree,0.36167,89,205,0.29573,0.42760
2002,46-65 y.,Post-secondary Non-tertiary Level,Other Degree,0.19716,49,205,0.14256,0.25176
2002,46-65 y.,First Stage of Tertiary Education,Secondary School Degree,0.39093,232,645,0.35324,0.42861
2002,46-65 y.,First Stage of Tertiary Education,Intermediate School Degree,0.37524,253,645,0.33784,0.41264
2002,46-65 y.,First Stage of Tertiary Education,Technical School Degree,0.10065,69,645,0.07741,0.12389
2002,46-65 y.,First Stage of Tertiary Education,Upper Secondary Degree,0.07768,53,645,0.05701,0.09836
2002,46-65 y.,First Stage of Tertiary Education,Other Degree,0.05070,38,645,0.03376,0.06765
2002,46-65 y.,Second Stage of Tertiary Education,Secondary School Degree,0.06238,99,2046,0.05190,0.07286
2002,46-65 y.,Second Stage of Tertiary Education,Intermediate School Degree,0.18023,354,2046,0.16357,0.19689
2002,46-65 y.,Second Stage of Tertiary Education,Technical School Degree,0.14071,228,2046,0.12564,0.15578
2002,46-65 y.,Second Stage of Tertiary Education,Upper Secondary Degree,0.55756,1278,2046,0.53604,0.57909
2002,46-65 y.,Second Stage of Tertiary Education,Other Degree,0.05857,87,2046,0.04839,0.06874
