year,bula_h,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Hesse,4th Quintile,Not concerned at all,0.26229,70,284,0.21104,0.31354
2007,Hesse,5th Quintile,Very concerned,0.23031,103,487,0.19287,0.26774
2007,Hesse,5th Quintile,Somewhat concerned,0.45357,222,487,0.40931,0.49783
2007,Hesse,5th Quintile,Not concerned at all,0.31612,162,487,0.27479,0.35746
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.31726,46,163,0.24559,0.38893
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.41564,74,163,0.33975,0.49153
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.26710,43,163,0.19897,0.33524
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.27625,57,201,0.21428,0.33822
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.44636,96,201,0.37747,0.51526
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.27738,48,201,0.21533,0.33943
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.30602,59,210,0.24354,0.36850
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.43101,97,210,0.36387,0.49815
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.26297,54,210,0.20328,0.32266
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.26570,68,264,0.21232,0.31908
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.48081,126,264,0.42042,0.54119
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.25349,70,264,0.20092,0.30607
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.26111,74,327,0.21343,0.30879
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.43140,146,327,0.37763,0.48516
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.30749,107,327,0.25740,0.35759
2007,Baden-Wuerttemberg,1st Quintile,Very concerned,0.24290,72,315,0.19546,0.29033
2007,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.42380,138,315,0.36914,0.47846
2007,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.33330,105,315,0.28116,0.38544
2007,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.33830,116,355,0.28901,0.38759
2007,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.34100,132,355,0.29161,0.39038
2007,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.32070,107,355,0.27208,0.36932
2007,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.30634,130,427,0.26257,0.35012
2007,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.49029,200,427,0.44281,0.53776
2007,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.20337,97,427,0.16515,0.24159
2007,Baden-Wuerttemberg,4th Quintile,Very concerned,0.31967,161,549,0.28062,0.35871
2007,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.45544,252,549,0.41374,0.49714
2007,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.22489,136,549,0.18994,0.25985
2007,Baden-Wuerttemberg,5th Quintile,Very concerned,0.24466,214,819,0.21520,0.27412
2007,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.46613,372,819,0.43195,0.50032
2007,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.28921,233,819,0.25813,0.32028
2007,Bavaria,1st Quintile,Very concerned,0.21759,85,345,0.17399,0.26119
2007,Bavaria,1st Quintile,Somewhat concerned,0.46497,165,345,0.41226,0.51768
2007,Bavaria,1st Quintile,Not concerned at all,0.31744,95,345,0.26825,0.36663
2007,Bavaria,2nd Quintile,Very concerned,0.31583,160,458,0.27321,0.35845
2007,Bavaria,2nd Quintile,Somewhat concerned,0.45988,219,458,0.41418,0.50557
2007,Bavaria,2nd Quintile,Not concerned at all,0.22429,79,458,0.18605,0.26254
2007,Bavaria,3rd Quintile,Very concerned,0.30068,159,540,0.26197,0.33940
2007,Bavaria,3rd Quintile,Somewhat concerned,0.50490,273,540,0.46269,0.54710
2007,Bavaria,3rd Quintile,Not concerned at all,0.19442,108,540,0.16101,0.22783
2007,Bavaria,4th Quintile,Very concerned,0.34447,202,633,0.30742,0.38151
2007,Bavaria,4th Quintile,Somewhat concerned,0.43272,272,633,0.39409,0.47135
2007,Bavaria,4th Quintile,Not concerned at all,0.22281,159,633,0.19037,0.25526
2007,Bavaria,5th Quintile,Very concerned,0.24839,199,931,0.22062,0.27616
2007,Bavaria,5th Quintile,Somewhat concerned,0.47289,445,931,0.44080,0.50498
2007,Bavaria,5th Quintile,Not concerned at all,0.27872,287,931,0.24990,0.30753
2007,Berlin,1st Quintile,Very concerned,0.31088,48,140,0.23393,0.38783
2007,Berlin,1st Quintile,Somewhat concerned,0.36762,46,140,0.28746,0.44777
2007,Berlin,1st Quintile,Not concerned at all,0.32151,46,140,0.24386,0.39915
2007,Berlin,2nd Quintile,Very concerned,0.36884,45,100,0.27380,0.46389
2007,Berlin,2nd Quintile,Somewhat concerned,0.41491,55,100,0.31785,0.51197
2007,Berlin,3rd Quintile,Very concerned,0.41461,55,102,0.31853,0.51069
2007,Berlin,3rd Quintile,Somewhat concerned,0.35425,47,102,0.26097,0.44753
2007,Berlin,4th Quintile,Very concerned,0.28661,49,158,0.21588,0.35734
2007,Berlin,4th Quintile,Somewhat concerned,0.38362,59,158,0.30756,0.45969
2007,Berlin,4th Quintile,Not concerned at all,0.32977,50,158,0.25623,0.40331
2007,Berlin,5th Quintile,Very concerned,0.33957,66,195,0.27293,0.40621
2007,Berlin,5th Quintile,Somewhat concerned,0.43607,83,195,0.36629,0.50585
2007,Berlin,5th Quintile,Not concerned at all,0.22436,46,195,0.16566,0.28306
2007,Brandenburg,1st Quintile,Very concerned,0.39290,61,127,0.30762,0.47817
2007,Brandenburg,1st Quintile,Somewhat concerned,0.40032,66,127,0.31477,0.48587
2007,Brandenburg,2nd Quintile,Very concerned,0.36139,62,188,0.29253,0.43025
2007,Brandenburg,2nd Quintile,Somewhat concerned,0.41382,84,188,0.34323,0.48441
2007,Brandenburg,2nd Quintile,Not concerned at all,0.22479,42,188,0.16496,0.28462
2007,Brandenburg,3rd Quintile,Very concerned,0.30631,55,188,0.24024,0.37238
2007,Brandenburg,3rd Quintile,Somewhat concerned,0.44801,95,188,0.37673,0.51929
2007,Brandenburg,3rd Quintile,Not concerned at all,0.24568,38,188,0.18398,0.30738
2007,Brandenburg,4th Quintile,Very concerned,0.27464,51,176,0.20851,0.34077
2007,Brandenburg,4th Quintile,Somewhat concerned,0.44302,72,176,0.36942,0.51662
2007,Brandenburg,4th Quintile,Not concerned at all,0.28234,53,176,0.21565,0.34903
2007,Brandenburg,5th Quintile,Somewhat concerned,0.45305,67,122,0.36435,0.54174
2007,Brandenburg,5th Quintile,Not concerned at all,0.29233,55,122,0.21129,0.37337
2007,Mecklenburg-Western Pomerania,1st Quintile,Very concerned,0.48630,46,86,0.38005,0.59256
2007,Mecklenburg-Western Pomerania,1st Quintile,Somewhat concerned,0.33881,40,86,0.23819,0.43943
2007,Mecklenburg-Western Pomerania,2nd Quintile,Very concerned,0.35866,34,85,0.25610,0.46123
2007,Mecklenburg-Western Pomerania,2nd Quintile,Somewhat concerned,0.47193,51,85,0.36517,0.57869
2007,Mecklenburg-Western Pomerania,3rd Quintile,Very concerned,0.33943,38,94,0.24319,0.43566
2007,Mecklenburg-Western Pomerania,3rd Quintile,Somewhat concerned,0.54701,56,94,0.44584,0.64818
2007,Mecklenburg-Western Pomerania,4th Quintile,Somewhat concerned,0.43512,44,44,0.28694,0.58331
2007,Mecklenburg-Western Pomerania,5th Quintile,Somewhat concerned,0.41867,44,44,0.27121,0.56613
2007,Saxony,1st Quintile,Very concerned,0.25498,96,328,0.20774,0.30223
2007,Saxony,1st Quintile,Somewhat concerned,0.39335,131,328,0.34040,0.44630
2007,Saxony,1st Quintile,Not concerned at all,0.35166,101,328,0.29991,0.40342
2007,Saxony,2nd Quintile,Very concerned,0.29110,88,319,0.24117,0.34103
2007,Saxony,2nd Quintile,Somewhat concerned,0.42010,139,319,0.36585,0.47435
2007,Saxony,2nd Quintile,Not concerned at all,0.28880,92,319,0.23899,0.33862
2007,Saxony,3rd Quintile,Very concerned,0.32609,114,383,0.27908,0.37310
2007,Saxony,3rd Quintile,Somewhat concerned,0.45649,179,383,0.40654,0.50644
2007,Saxony,3rd Quintile,Not concerned at all,0.21742,90,383,0.17605,0.25879
2007,Saxony,4th Quintile,Very concerned,0.27567,88,293,0.22442,0.32693
2007,Saxony,4th Quintile,Somewhat concerned,0.45198,127,293,0.39490,0.50907
2007,Saxony,4th Quintile,Not concerned at all,0.27235,78,293,0.22128,0.32341
2007,Saxony,5th Quintile,Very concerned,0.34902,53,179,0.27899,0.41905
2007,Saxony,5th Quintile,Somewhat concerned,0.33955,68,179,0.26998,0.40912
2007,Saxony,5th Quintile,Not concerned at all,0.31143,58,179,0.24340,0.37946
2007,Saxony-Anhalt,1st Quintile,Very concerned,0.36403,61,133,0.28195,0.44611
2007,Saxony-Anhalt,1st Quintile,Somewhat concerned,0.41676,72,133,0.33265,0.50086
2007,Saxony-Anhalt,2nd Quintile,Very concerned,0.43118,67,188,0.36020,0.50216
2007,Saxony-Anhalt,2nd Quintile,Somewhat concerned,0.43937,88,188,0.36824,0.51051
2007,Saxony-Anhalt,2nd Quintile,Not concerned at all,0.12945,33,188,0.08133,0.17756
2007,Saxony-Anhalt,3rd Quintile,Very concerned,0.35971,77,214,0.29526,0.42416
2007,Saxony-Anhalt,3rd Quintile,Somewhat concerned,0.42791,88,214,0.36146,0.49436
2007,Saxony-Anhalt,3rd Quintile,Not concerned at all,0.21238,49,214,0.15745,0.26731
2007,Saxony-Anhalt,4th Quintile,Very concerned,0.33471,61,172,0.26398,0.40544
2007,Saxony-Anhalt,4th Quintile,Somewhat concerned,0.42405,71,172,0.34997,0.49812
2007,Saxony-Anhalt,4th Quintile,Not concerned at all,0.24124,40,172,0.17712,0.30537
2007,Saxony-Anhalt,5th Quintile,Somewhat concerned,0.57088,66,103,0.47483,0.66694
2007,Saxony-Anhalt,5th Quintile,Not concerned at all,0.28939,37,103,0.20138,0.37740
2007,Thuringa,1st Quintile,Very concerned,0.51699,83,185,0.44479,0.58920
2007,Thuringa,1st Quintile,Somewhat concerned,0.32030,71,185,0.25288,0.38772
2007,Thuringa,1st Quintile,Not concerned at all,0.16271,31,185,0.10938,0.21604
2007,Thuringa,2nd Quintile,Very concerned,0.40410,87,219,0.33896,0.46925
2007,Thuringa,2nd Quintile,Somewhat concerned,0.43543,100,219,0.36961,0.50124
2007,Thuringa,2nd Quintile,Not concerned at all,0.16047,32,219,0.11175,0.20919
2007,Thuringa,3rd Quintile,Very concerned,0.26646,61,187,0.20292,0.33000
2007,Thuringa,3rd Quintile,Somewhat concerned,0.46772,81,187,0.39601,0.53943
2007,Thuringa,3rd Quintile,Not concerned at all,0.26582,45,187,0.20233,0.32931
2007,Thuringa,4th Quintile,Very concerned,0.31678,63,194,0.25114,0.38241
2007,Thuringa,4th Quintile,Somewhat concerned,0.48338,89,194,0.41288,0.55388
2007,Thuringa,4th Quintile,Not concerned at all,0.19984,42,194,0.14343,0.25626
2007,Thuringa,5th Quintile,Somewhat concerned,0.54822,63,95,0.44762,0.64883
2007,Thuringa,5th Quintile,Not concerned at all,0.26985,32,95,0.18011,0.35958
2008,Schleswig-Holstein,1st Quintile,Somewhat concerned,0.34875,34,78,0.24230,0.45520
2008,Schleswig-Holstein,1st Quintile,Not concerned at all,0.45195,44,78,0.34079,0.56312
2008,Schleswig-Holstein,2nd Quintile,Somewhat concerned,0.53217,33,33,0.35928,0.70505
2008,Schleswig-Holstein,3rd Quintile,Somewhat concerned,0.48148,53,98,0.38205,0.58092
2008,Schleswig-Holstein,3rd Quintile,Not concerned at all,0.32915,45,98,0.23563,0.42266
2008,Schleswig-Holstein,4th Quintile,Somewhat concerned,0.51949,58,98,0.42006,0.61892
2008,Schleswig-Holstein,4th Quintile,Not concerned at all,0.34678,40,98,0.25206,0.44149
2008,Schleswig-Holstein,5th Quintile,Somewhat concerned,0.44743,57,127,0.36061,0.53425
2008,Schleswig-Holstein,5th Quintile,Not concerned at all,0.42759,70,127,0.34120,0.51397
2008,Hamburg,5th Quintile,Somewhat concerned,0.34716,37,77,0.24013,0.45419
2008,Hamburg,5th Quintile,Not concerned at all,0.52358,40,77,0.41129,0.63587
2008,Lower Saxony,1st Quintile,Very concerned,0.35138,73,213,0.28711,0.41564
2008,Lower Saxony,1st Quintile,Somewhat concerned,0.38769,90,213,0.32210,0.45328
2008,Lower Saxony,1st Quintile,Not concerned at all,0.26093,50,213,0.20182,0.32005
2008,Lower Saxony,2nd Quintile,Very concerned,0.31312,90,326,0.26270,0.36354
2008,Lower Saxony,2nd Quintile,Somewhat concerned,0.43691,159,326,0.38298,0.49084
2008,Lower Saxony,2nd Quintile,Not concerned at all,0.24997,77,326,0.20289,0.29704
2008,Lower Saxony,3rd Quintile,Very concerned,0.29714,81,294,0.24481,0.34947
2008,Lower Saxony,3rd Quintile,Somewhat concerned,0.44727,145,294,0.39034,0.50420
2008,Lower Saxony,3rd Quintile,Not concerned at all,0.25559,68,294,0.20565,0.30554
2008,Lower Saxony,4th Quintile,Very concerned,0.29744,104,391,0.25207,0.34281
2008,Lower Saxony,4th Quintile,Somewhat concerned,0.46955,184,391,0.42002,0.51908
2008,Lower Saxony,4th Quintile,Not concerned at all,0.23301,103,391,0.19105,0.27497
2008,Lower Saxony,5th Quintile,Very concerned,0.14792,75,508,0.11701,0.17882
2008,Lower Saxony,5th Quintile,Somewhat concerned,0.47354,240,508,0.43008,0.51701
2008,Lower Saxony,5th Quintile,Not concerned at all,0.37854,193,508,0.33632,0.42076
2008,North Rhine-Westphalia,1st Quintile,Very concerned,0.30666,193,625,0.27048,0.34284
2008,North Rhine-Westphalia,1st Quintile,Somewhat concerned,0.40278,257,625,0.36430,0.44127
2008,North Rhine-Westphalia,1st Quintile,Not concerned at all,0.29056,175,625,0.25493,0.32618
2008,North Rhine-Westphalia,2nd Quintile,Very concerned,0.30767,201,620,0.27131,0.34402
2008,North Rhine-Westphalia,2nd Quintile,Somewhat concerned,0.47385,276,620,0.43451,0.51318
2008,North Rhine-Westphalia,2nd Quintile,Not concerned at all,0.21849,143,620,0.18593,0.25104
2008,North Rhine-Westphalia,3rd Quintile,Very concerned,0.29664,202,686,0.26243,0.33085
2008,North Rhine-Westphalia,3rd Quintile,Somewhat concerned,0.43902,310,686,0.40186,0.47619
2008,North Rhine-Westphalia,3rd Quintile,Not concerned at all,0.26434,174,686,0.23132,0.29736
2008,North Rhine-Westphalia,4th Quintile,Very concerned,0.25497,211,765,0.22406,0.28588
2008,North Rhine-Westphalia,4th Quintile,Somewhat concerned,0.44939,338,765,0.41411,0.48466
2008,North Rhine-Westphalia,4th Quintile,Not concerned at all,0.29564,216,765,0.26329,0.32800
2008,North Rhine-Westphalia,5th Quintile,Very concerned,0.22361,270,1207,0.20010,0.24713
2008,North Rhine-Westphalia,5th Quintile,Somewhat concerned,0.41216,512,1207,0.38438,0.43994
2008,North Rhine-Westphalia,5th Quintile,Not concerned at all,0.36423,425,1207,0.33707,0.39139
2008,Hesse,1st Quintile,Very concerned,0.24886,37,164,0.18248,0.31523
2008,Hesse,1st Quintile,Somewhat concerned,0.42941,71,164,0.35342,0.50540
2008,Hesse,1st Quintile,Not concerned at all,0.32173,56,164,0.25002,0.39345
2008,Hesse,2nd Quintile,Very concerned,0.21684,49,186,0.15746,0.27622
2008,Hesse,2nd Quintile,Somewhat concerned,0.46906,78,186,0.39715,0.54098
2008,Hesse,2nd Quintile,Not concerned at all,0.31410,59,186,0.24721,0.38098
2008,Hesse,3rd Quintile,Very concerned,0.26439,63,208,0.20431,0.32447
2008,Hesse,3rd Quintile,Somewhat concerned,0.53700,96,208,0.46908,0.60493
2008,Hesse,3rd Quintile,Not concerned at all,0.19860,49,208,0.14426,0.25295
2008,Hesse,4th Quintile,Very concerned,0.25092,75,296,0.20144,0.30039
2008,Hesse,4th Quintile,Somewhat concerned,0.44735,131,296,0.39061,0.50409
2008,Hesse,4th Quintile,Not concerned at all,0.30174,90,296,0.24936,0.35412
2008,Hesse,5th Quintile,Very concerned,0.17786,78,450,0.14249,0.21323
2008,Hesse,5th Quintile,Somewhat concerned,0.42391,190,450,0.37820,0.46962
2008,Hesse,5th Quintile,Not concerned at all,0.39823,182,450,0.35295,0.44351
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Very concerned,0.19336,37,165,0.13292,0.25381
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Somewhat concerned,0.41516,70,165,0.33975,0.49058
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Not concerned at all,0.39147,58,165,0.31677,0.46617
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Very concerned,0.21178,42,195,0.15429,0.26927
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Somewhat concerned,0.51192,100,195,0.44158,0.58226
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Not concerned at all,0.27630,53,195,0.21338,0.33923
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Very concerned,0.17811,33,185,0.12283,0.23339
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Somewhat concerned,0.44772,91,185,0.37587,0.51958
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Not concerned at all,0.37417,61,185,0.30425,0.44409
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Very concerned,0.23942,59,255,0.18694,0.29190
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Somewhat concerned,0.51688,126,255,0.45543,0.57834
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Not concerned at all,0.24370,70,255,0.19090,0.29650
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Very concerned,0.17851,49,286,0.13405,0.22297
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Somewhat concerned,0.56139,149,286,0.50378,0.61900
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Not concerned at all,0.26010,88,286,0.20916,0.31103
2008,Baden-Wuerttemberg,1st Quintile,Very concerned,0.23616,56,280,0.18632,0.28600
2008,Baden-Wuerttemberg,1st Quintile,Somewhat concerned,0.45611,115,280,0.39767,0.51455
2008,Baden-Wuerttemberg,1st Quintile,Not concerned at all,0.30773,109,280,0.25357,0.36189
2008,Baden-Wuerttemberg,2nd Quintile,Very concerned,0.25797,94,350,0.21207,0.30387
2008,Baden-Wuerttemberg,2nd Quintile,Somewhat concerned,0.45767,162,350,0.40540,0.50994
2008,Baden-Wuerttemberg,2nd Quintile,Not concerned at all,0.28436,94,350,0.23703,0.33169
2008,Baden-Wuerttemberg,3rd Quintile,Very concerned,0.25595,94,406,0.21345,0.29846
2008,Baden-Wuerttemberg,3rd Quintile,Somewhat concerned,0.46555,198,406,0.41697,0.51413
2008,Baden-Wuerttemberg,3rd Quintile,Not concerned at all,0.27849,114,406,0.23484,0.32215
2008,Baden-Wuerttemberg,4th Quintile,Very concerned,0.21277,113,510,0.17722,0.24833
2008,Baden-Wuerttemberg,4th Quintile,Somewhat concerned,0.47603,217,510,0.43264,0.51941
2008,Baden-Wuerttemberg,4th Quintile,Not concerned at all,0.31120,180,510,0.27098,0.35143
2008,Baden-Wuerttemberg,5th Quintile,Very concerned,0.21698,176,799,0.18838,0.24558
2008,Baden-Wuerttemberg,5th Quintile,Somewhat concerned,0.42647,361,799,0.39216,0.46079
2008,Baden-Wuerttemberg,5th Quintile,Not concerned at all,0.35655,262,799,0.32331,0.38978
2008,Bavaria,1st Quintile,Very concerned,0.27579,94,320,0.22674,0.32483
2008,Bavaria,1st Quintile,Somewhat concerned,0.48685,142,320,0.43200,0.54170
2008,Bavaria,1st Quintile,Not concerned at all,0.23736,84,320,0.19067,0.28405
2008,Bavaria,2nd Quintile,Very concerned,0.29993,120,406,0.25530,0.34456
2008,Bavaria,2nd Quintile,Somewhat concerned,0.42750,184,406,0.37932,0.47568
2008,Bavaria,2nd Quintile,Not concerned at all,0.27257,102,406,0.22920,0.31594
2008,Bavaria,3rd Quintile,Very concerned,0.27236,159,566,0.23565,0.30907
2008,Bavaria,3rd Quintile,Somewhat concerned,0.47132,270,566,0.43016,0.51248
2008,Bavaria,3rd Quintile,Not concerned at all,0.25632,137,566,0.22032,0.29233
2008,Bavaria,4th Quintile,Very concerned,0.31475,170,579,0.27688,0.35261
2008,Bavaria,4th Quintile,Somewhat concerned,0.43429,257,579,0.39388,0.47470
2008,Bavaria,4th Quintile,Not concerned at all,0.25097,152,579,0.21562,0.28631
2008,Bavaria,5th Quintile,Very concerned,0.20628,168,862,0.17925,0.23331
2008,Bavaria,5th Quintile,Somewhat concerned,0.45697,382,862,0.42370,0.49025
2008,Bavaria,5th Quintile,Not concerned at all,0.33675,312,862,0.30518,0.36832
2008,Berlin,1st Quintile,Very concerned,0.24939,32,133,0.17558,0.32320
2008,Berlin,1st Quintile,Somewhat concerned,0.37123,51,133,0.28881,0.45366
2008,Berlin,1st Quintile,Not concerned at all,0.37938,50,133,0.29660,0.46216
2008,Berlin,2nd Quintile,Very concerned,0.40947,43,87,0.30554,0.51340
2008,Berlin,2nd Quintile,Somewhat concerned,0.40263,44,87,0.29898,0.50629
2008,Berlin,3rd Quintile,Very concerned,0.31094,48,153,0.23735,0.38452
2008,Berlin,3rd Quintile,Somewhat concerned,0.44446,71,153,0.36546,0.52346
2008,Berlin,3rd Quintile,Not concerned at all,0.24460,34,153,0.17627,0.31294
2008,Berlin,4th Quintile,Very concerned,0.34270,42,87,0.24239,0.44301
2008,Berlin,4th Quintile,Somewhat concerned,0.42522,45,87,0.32073,0.52971
2008,Berlin,5th Quintile,Very concerned,0.35048,68,207,0.28533,0.41564
2008,Berlin,5th Quintile,Somewhat concerned,0.37639,83,207,0.31023,0.44255
2008,Berlin,5th Quintile,Not concerned at all,0.27312,56,207,0.21228,0.33397
2008,Brandenburg,1st Quintile,Very concerned,0.34064,58,162,0.26743,0.41385
2008,Brandenburg,1st Quintile,Somewhat concerned,0.43668,73,162,0.36007,0.51329
2008,Brandenburg,1st Quintile,Not concerned at all,0.22268,31,162,0.15841,0.28695
2008,Brandenburg,2nd Quintile,Very concerned,0.25710,52,181,0.19325,0.32094
2008,Brandenburg,2nd Quintile,Somewhat concerned,0.50539,84,181,0.43235,0.57843
2008,Brandenburg,2nd Quintile,Not concerned at all,0.23751,45,181,0.17534,0.29968
