year,bula_h,pgisced97,plj0046,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2006,Thuringa,Upper Secondary Level,Very concerned,0.41023,248,19596,0.40936,0.41110
2006,Thuringa,Upper Secondary Level,Somewhat concerned,0.44580,251,19596,0.44492,0.44668
2006,Thuringa,Upper Secondary Level,Not concerned at all,0.14398,78,19596,0.14336,0.14460
2006,Thuringa,First Stage of Tertiary Education,Somewhat concerned,1.00000,34,19596,1.00000,1.00000
2006,Thuringa,Second Stage of Tertiary Education,Very concerned,0.25854,42,19596,0.25681,0.26028
2006,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.49100,99,19596,0.48903,0.49298
2006,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.25045,44,19596,0.24874,0.25217
2007,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.31103,92,18092,0.31026,0.31180
2007,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.41488,133,18092,0.41406,0.41569
2007,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.27409,107,18092,0.27335,0.27483
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.41317,43,18092,0.41138,0.41496
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.58683,51,18092,0.58504,0.58862
2007,Hamburg,Upper Secondary Level,Very concerned,0.33012,38,18092,0.32892,0.33132
2007,Hamburg,Upper Secondary Level,Somewhat concerned,0.38513,47,18092,0.38389,0.38637
2007,Hamburg,Upper Secondary Level,Not concerned at all,0.28475,41,18092,0.28360,0.28590
2007,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.58457,33,18092,0.58244,0.58670
2007,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.41543,34,18092,0.41330,0.41756
2007,Lower Saxony,Lower Secondary Level,Very concerned,0.38855,81,18092,0.38755,0.38955
2007,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.37907,101,18092,0.37808,0.38007
2007,Lower Saxony,Lower Secondary Level,Not concerned at all,0.23238,43,18092,0.23151,0.23325
2007,Lower Saxony,Upper Secondary Level,Very concerned,0.32459,307,18092,0.32410,0.32507
2007,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.49174,474,18092,0.49122,0.49226
2007,Lower Saxony,Upper Secondary Level,Not concerned at all,0.18367,182,18092,0.18327,0.18408
2007,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,74,18092,1.00000,1.00000
2007,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.47808,35,18092,0.47623,0.47993
2007,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.52192,49,18092,0.52007,0.52377
2007,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.18727,58,18092,0.18648,0.18806
2007,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.42101,125,18092,0.42001,0.42201
2007,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.39172,129,18092,0.39073,0.39271
2007,North Rhine-Westphalia,Primary Level,Somewhat concerned,1.00000,33,18092,1.00000,1.00000
2007,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.33636,168,18092,0.33570,0.33702
2007,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.45955,230,18092,0.45885,0.46024
2007,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.20410,104,18092,0.20353,0.20466
2007,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.38896,749,18092,0.38861,0.38932
2007,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.44064,876,18092,0.44027,0.44100
2007,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.17040,380,18092,0.17012,0.17067
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.22933,81,18092,0.22856,0.23009
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.46264,161,18092,0.46174,0.46355
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.30803,86,18092,0.30719,0.30887
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.33437,93,18092,0.33342,0.33533
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.44290,140,18092,0.44189,0.44390
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.22273,58,18092,0.22189,0.22357
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.17994,159,18092,0.17945,0.18042
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.43391,342,18092,0.43329,0.43454
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.38615,334,18092,0.38554,0.38676
2007,Hesse,Lower Secondary Level,Very concerned,0.30888,45,18092,0.30777,0.30999
2007,Hesse,Lower Secondary Level,Somewhat concerned,0.46432,66,18092,0.46312,0.46551
2007,Hesse,Lower Secondary Level,Not concerned at all,0.22680,34,18092,0.22579,0.22781
2007,Hesse,Upper Secondary Level,Very concerned,0.33593,221,18092,0.33534,0.33651
2007,Hesse,Upper Secondary Level,Somewhat concerned,0.43931,298,18092,0.43870,0.43992
2007,Hesse,Upper Secondary Level,Not concerned at all,0.22476,133,18092,0.22425,0.22528
2007,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,1.00000,56,18092,1.00000,1.00000
2007,Hesse,First Stage of Tertiary Education,Very concerned,0.51885,31,18092,0.51685,0.52085
2007,Hesse,First Stage of Tertiary Education,Somewhat concerned,0.48115,35,18092,0.47915,0.48315
2007,Hesse,Second Stage of Tertiary Education,Very concerned,0.13451,41,18092,0.13385,0.13517
2007,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.40385,145,18092,0.40290,0.40480
2007,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.46164,145,18092,0.46067,0.46261
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.28353,51,18092,0.28243,0.28463
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.42771,73,18092,0.42650,0.42891
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.28877,52,18092,0.28766,0.28987
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.31958,182,18092,0.31896,0.32020
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.47541,301,18092,0.47475,0.47608
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.20500,123,18092,0.20447,0.20554
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Somewhat concerned,1.00000,51,18092,1.00000,1.00000
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very concerned,0.18220,32,18092,0.18107,0.18334
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.31128,66,18092,0.30992,0.31265
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not concerned at all,0.50651,85,18092,0.50504,0.50798
2007,Baden-Wuerttemberg,Pre-primary Level,Somewhat concerned,1.00000,31,18092,1.00000,1.00000
2007,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.34273,106,18092,0.34193,0.34353
2007,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.41288,142,18092,0.41205,0.41371
2007,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.24439,84,18092,0.24366,0.24512
2007,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.33989,390,18092,0.33943,0.34035
2007,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.44107,529,18092,0.44059,0.44155
2007,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.21904,253,18092,0.21864,0.21944
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.58375,71,18092,0.58220,0.58530
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not concerned at all,0.41625,45,18092,0.41470,0.41780
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.23341,44,18092,0.23240,0.23442
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.51248,88,18092,0.51129,0.51368
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Not concerned at all,0.25411,52,18092,0.25307,0.25515
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.19195,101,18092,0.19132,0.19257
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.43130,201,18092,0.43051,0.43209
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not concerned at all,0.37675,182,18092,0.37598,0.37752
2007,Bavaria,Lower Secondary Level,Very concerned,0.30016,104,18092,0.29938,0.30095
2007,Bavaria,Lower Secondary Level,Somewhat concerned,0.47345,153,18092,0.47260,0.47431
2007,Bavaria,Lower Secondary Level,Not concerned at all,0.22638,65,18092,0.22567,0.22710
2007,Bavaria,Upper Secondary Level,Very concerned,0.33473,510,18092,0.33434,0.33513
2007,Bavaria,Upper Secondary Level,Somewhat concerned,0.46737,727,18092,0.46695,0.46779
2007,Bavaria,Upper Secondary Level,Not concerned at all,0.19790,304,18092,0.19757,0.19823
2007,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.66649,91,18092,0.66517,0.66782
2007,Bavaria,Post-secondary Non-tertiary Level,Not concerned at all,0.33351,41,18092,0.33218,0.33483
2007,Bavaria,First Stage of Tertiary Education,Very concerned,0.32220,68,18092,0.32113,0.32327
2007,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.50167,119,18092,0.50052,0.50281
2007,Bavaria,First Stage of Tertiary Education,Not concerned at all,0.17613,40,18092,0.17526,0.17700
2007,Bavaria,Second Stage of Tertiary Education,Very concerned,0.14434,80,18092,0.14378,0.14489
2007,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.41605,248,18092,0.41527,0.41683
2007,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.43961,244,18092,0.43883,0.44040
2007,Berlin,Upper Secondary Level,Very concerned,0.39842,121,18092,0.39757,0.39927
2007,Berlin,Upper Secondary Level,Somewhat concerned,0.38409,117,18092,0.38324,0.38494
2007,Berlin,Upper Secondary Level,Not concerned at all,0.21749,65,18092,0.21677,0.21821
2007,Berlin,Second Stage of Tertiary Education,Very concerned,0.30649,83,18092,0.30553,0.30745
2007,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.37795,101,18092,0.37694,0.37896
2007,Berlin,Second Stage of Tertiary Education,Not concerned at all,0.31556,81,18092,0.31459,0.31653
2007,Brandenburg,Upper Secondary Level,Very concerned,0.34313,138,18092,0.34224,0.34402
2007,Brandenburg,Upper Secondary Level,Somewhat concerned,0.44543,202,18092,0.44450,0.44636
2007,Brandenburg,Upper Secondary Level,Not concerned at all,0.21143,80,18092,0.21067,0.21220
2007,Brandenburg,First Stage of Tertiary Education,Somewhat concerned,1.00000,32,18092,1.00000,1.00000
2007,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.21315,57,18092,0.21205,0.21426
2007,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.42231,103,18092,0.42097,0.42364
2007,Brandenburg,Second Stage of Tertiary Education,Not concerned at all,0.36454,88,18092,0.36324,0.36584
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.44240,95,18092,0.44135,0.44345
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.43765,125,18092,0.43660,0.43870
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Not concerned at all,0.11995,35,18092,0.11926,0.12064
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.67461,66,18092,0.67253,0.67668
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.32539,40,18092,0.32332,0.32747
2007,Saxony,Lower Secondary Level,Somewhat concerned,0.51129,35,18092,0.50904,0.51355
2007,Saxony,Lower Secondary Level,Not concerned at all,0.48871,32,18092,0.48645,0.49096
2007,Saxony,Upper Secondary Level,Very concerned,0.31812,263,18092,0.31750,0.31874
2007,Saxony,Upper Secondary Level,Somewhat concerned,0.43720,352,18092,0.43655,0.43786
2007,Saxony,Upper Secondary Level,Not concerned at all,0.24467,194,18092,0.24410,0.24524
2007,Saxony,First Stage of Tertiary Education,Very concerned,0.48920,54,18092,0.48730,0.49111
2007,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.51080,55,18092,0.50889,0.51270
2007,Saxony,Second Stage of Tertiary Education,Very concerned,0.21679,82,18092,0.21592,0.21766
2007,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.41235,159,18092,0.41131,0.41338
2007,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.37086,136,18092,0.36985,0.37188
2007,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.34339,156,18092,0.34250,0.34429
2007,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.48158,196,18092,0.48064,0.48252
2007,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.17503,76,18092,0.17431,0.17575
2007,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.47654,31,18092,0.47425,0.47883
2007,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.52346,39,18092,0.52117,0.52575
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.30228,61,18092,0.30093,0.30363
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.41476,102,18092,0.41331,0.41621
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.28296,62,18092,0.28163,0.28428
2007,Thuringa,Upper Secondary Level,Very concerned,0.39038,213,18092,0.38952,0.39124
2007,Thuringa,Upper Secondary Level,Somewhat concerned,0.44535,249,18092,0.44447,0.44623
2007,Thuringa,Upper Secondary Level,Not concerned at all,0.16427,85,18092,0.16362,0.16492
2007,Thuringa,Second Stage of Tertiary Education,Very concerned,0.26074,40,18092,0.25907,0.26242
2007,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.39998,82,18092,0.39811,0.40185
2007,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.33928,59,18092,0.33747,0.34109
2008,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.19411,56,16807,0.19341,0.19480
2008,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.51157,135,16807,0.51070,0.51245
2008,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.29432,100,16807,0.29352,0.29512
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.44823,34,16807,0.44650,0.44996
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.55177,51,16807,0.55004,0.55350
2008,Hamburg,Upper Secondary Level,Somewhat concerned,0.68045,57,16807,0.67904,0.68186
2008,Hamburg,Upper Secondary Level,Not concerned at all,0.31955,31,16807,0.31814,0.32096
2008,Hamburg,Second Stage of Tertiary Education,Not concerned at all,1.00000,41,16807,1.00000,1.00000
2008,Lower Saxony,Lower Secondary Level,Very concerned,0.34114,63,16807,0.34014,0.34214
2008,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.42893,88,16807,0.42789,0.42998
2008,Lower Saxony,Lower Secondary Level,Not concerned at all,0.22993,52,16807,0.22904,0.23082
2008,Lower Saxony,Upper Secondary Level,Very concerned,0.31557,266,16807,0.31509,0.31605
2008,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.47531,460,16807,0.47479,0.47583
2008,Lower Saxony,Upper Secondary Level,Not concerned at all,0.20912,201,16807,0.20869,0.20954
2008,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.59838,55,16807,0.59665,0.60011
2008,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.40162,34,16807,0.39989,0.40335
2008,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,1.00000,59,16807,1.00000,1.00000
2008,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.14277,40,16807,0.14207,0.14346
2008,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.33335,124,16807,0.33241,0.33428
2008,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.52389,145,16807,0.52289,0.52488
2008,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.32707,147,16807,0.32642,0.32772
2008,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.41319,201,16807,0.41251,0.41387
2008,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.25974,114,16807,0.25913,0.26034
2008,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.31786,613,16807,0.31753,0.31820
2008,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.46552,863,16807,0.46516,0.46588
2008,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.21662,411,16807,0.21632,0.21691
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.17301,50,16807,0.17231,0.17371
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.42727,139,16807,0.42636,0.42819
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not concerned at all,0.39972,109,16807,0.39881,0.40062
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.23398,70,16807,0.23315,0.23481
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.46081,123,16807,0.45984,0.46179
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Not concerned at all,0.30520,78,16807,0.30430,0.30611
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.15974,139,16807,0.15928,0.16021
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.37678,294,16807,0.37616,0.37740
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.46348,346,16807,0.46284,0.46411
2008,Hesse,Lower Secondary Level,Somewhat concerned,0.64808,59,16807,0.64677,0.64939
2008,Hesse,Lower Secondary Level,Not concerned at all,0.35192,45,16807,0.35061,0.35323
2008,Hesse,Upper Secondary Level,Very concerned,0.29121,184,16807,0.29065,0.29178
2008,Hesse,Upper Secondary Level,Somewhat concerned,0.46947,282,16807,0.46885,0.47009
2008,Hesse,Upper Secondary Level,Not concerned at all,0.23932,151,16807,0.23879,0.23985
2008,Hesse,Post-secondary Non-tertiary Level,Somewhat concerned,0.58966,43,16807,0.58789,0.59144
2008,Hesse,Post-secondary Non-tertiary Level,Not concerned at all,0.41034,34,16807,0.40856,0.41211
2008,Hesse,First Stage of Tertiary Education,Somewhat concerned,1.00000,33,16807,1.00000,1.00000
2008,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.45558,132,16807,0.45460,0.45656
2008,Hesse,Second Stage of Tertiary Education,Not concerned at all,0.54442,164,16807,0.54344,0.54540
