"plj0046","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","74","0.380246116010957","0.310293453555528","0.450198778466386"
"Keine Sorgen","2007","(noch) kein Abschluss","2","52","0.345643345321644","0.26629645528522","0.424990235358069"
"Keine Sorgen","2007","(noch) kein Abschluss","3","28","","",""
"Keine Sorgen","2007","(noch) kein Abschluss","4","28","","",""
"Keine Sorgen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","23","","",""
"Keine Sorgen","2007","AkademikerIn","1 Einkommensschwächstes Quintil","104","0.374700957733826","0.317176845847673","0.432225069619978"
"Keine Sorgen","2007","AkademikerIn","2","160","0.343848579602353","0.300156187887566","0.38754097131714"
"Keine Sorgen","2007","AkademikerIn","3","205","0.36626389211258","0.328613106067398","0.403914678157761"
"Keine Sorgen","2007","AkademikerIn","4","407","0.395615067719237","0.365953707166767","0.425276428271707"
"Keine Sorgen","2007","AkademikerIn","5 Einkommensstärkstes Quintil","810","0.416464494979857","0.394684479808759","0.438244510150955"
"Keine Sorgen","2007","Hauptschule","1 Einkommensschwächstes Quintil","356","0.232857218832884","0.21310580785554","0.252608629810228"
"Keine Sorgen","2007","Hauptschule","2","372","0.17215904290552","0.156024122436953","0.188293963374088"
"Keine Sorgen","2007","Hauptschule","3","256","0.175881547890807","0.156530808440495","0.195232287341119"
"Keine Sorgen","2007","Hauptschule","4","237","0.17828494015694","0.157510599524829","0.19905928078905"
"Keine Sorgen","2007","Hauptschule","5 Einkommensstärkstes Quintil","123","0.208692004906652","0.175929278654486","0.241454731158819"
"Keine Sorgen","2007","Realschule","1 Einkommensschwächstes Quintil","169","0.19063433667271","0.165510367802857","0.215758305542564"
"Keine Sorgen","2007","Realschule","2","233","0.19440973050653","0.172157371544995","0.216662089468064"
"Keine Sorgen","2007","Realschule","3","203","0.171651399601747","0.149771994235756","0.193530804967738"
"Keine Sorgen","2007","Realschule","4","249","0.198973270258841","0.176252313263373","0.221694227254309"
"Keine Sorgen","2007","Realschule","5 Einkommensstärkstes Quintil","218","0.240065229203387","0.211988274618783","0.268142183787991"
"Einige Sorgen","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","143","0.361955438232775","0.312855918912357","0.411054957553194"
"Einige Sorgen","2008","(Fach-)Abitur","2","174","0.438326684126704","0.387631695187484","0.489021673065923"
"Einige Sorgen","2008","(Fach-)Abitur","3","182","0.411169187145409","0.364389299897946","0.457949074392871"
"Einige Sorgen","2008","(Fach-)Abitur","4","234","0.477868103558729","0.434558742666719","0.52117746445074"
"Einige Sorgen","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","200","0.421811859947118","0.378306829760767","0.465316890133469"
"Einige Sorgen","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","59","0.376543530331443","0.301467938803201","0.451619121859684"
"Einige Sorgen","2008","(noch) kein Abschluss","2","57","0.423507973282099","0.341659323158478","0.50535662340572"
"Einige Sorgen","2008","(noch) kein Abschluss","3","33","0.356078347980362","0.258232258158089","0.453924437802636"
"Einige Sorgen","2008","(noch) kein Abschluss","4","23","","",""
"Einige Sorgen","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","32","0.449452762825034","0.33611580475259","0.562789720897478"
"Einige Sorgen","2008","AkademikerIn","1 Einkommensschwächstes Quintil","109","0.362267284871785","0.301708895734365","0.422825674009204"
"Einige Sorgen","2008","AkademikerIn","2","182","0.415755445651405","0.369172154027764","0.462338737275045"
"Einige Sorgen","2008","AkademikerIn","3","253","0.437083119737049","0.397293931528003","0.476872307946095"
"Einige Sorgen","2008","AkademikerIn","4","389","0.412849343310674","0.380982870342937","0.44471581627841"
"Einige Sorgen","2008","AkademikerIn","5 Einkommensstärkstes Quintil","812","0.399868823390935","0.378356600413562","0.421381046368309"
"Einige Sorgen","2008","Hauptschule","1 Einkommensschwächstes Quintil","696","0.424041298429226","0.399358893071978","0.448723703786475"
"Einige Sorgen","2008","Hauptschule","2","898","0.480249104863696","0.457772490622869","0.502725719104523"
"Einige Sorgen","2008","Hauptschule","3","689","0.456600024920207","0.431239878205973","0.48196017163444"
"Einige Sorgen","2008","Hauptschule","4","592","0.461250581159569","0.433898862266683","0.488602300052455"
"Einige Sorgen","2008","Hauptschule","5 Einkommensstärkstes Quintil","275","0.517022529003984","0.475708447341304","0.558336610666665"
"Einige Sorgen","2008","Realschule","1 Einkommensschwächstes Quintil","356","0.44560790351632","0.411834767773802","0.479381039258838"
"Einige Sorgen","2008","Realschule","2","535","0.484525641942195","0.454816149319045","0.514235134565345"
"Einige Sorgen","2008","Realschule","3","528","0.49847406834189","0.468360092836516","0.528588043847263"
"Einige Sorgen","2008","Realschule","4","585","0.480331212821728","0.452261593511481","0.508400832131975"
"Einige Sorgen","2008","Realschule","5 Einkommensstärkstes Quintil","394","0.451303345509498","0.418810621020181","0.483796069998815"
"Grosse Sorgen","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","60","0.171088477511304","0.13261258960315","0.209564365419459"
"Grosse Sorgen","2008","(Fach-)Abitur","2","58","0.161068276213389","0.123511137709722","0.198625414717056"
"Grosse Sorgen","2008","(Fach-)Abitur","3","79","0.176992021613061","0.140706573270616","0.213277469955507"
"Grosse Sorgen","2008","(Fach-)Abitur","4","82","0.146273283310318","0.115633930879998","0.176912635740639"
"Grosse Sorgen","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","80","0.142939977429295","0.112106112533226","0.173773842325364"
"Grosse Sorgen","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","40","0.288326864726732","0.21813755999637","0.358516169457094"
"Grosse Sorgen","2008","(noch) kein Abschluss","2","27","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","3","20","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","4","16","","",""
"Grosse Sorgen","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Grosse Sorgen","2008","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.220323017308383","0.168104119605082","0.272541915011684"
"Grosse Sorgen","2008","AkademikerIn","2","83","0.201646198670538","0.163722858501597","0.23956953883948"
"Grosse Sorgen","2008","AkademikerIn","3","121","0.179546474506409","0.148758837379439","0.210334111633379"
"Grosse Sorgen","2008","AkademikerIn","4","137","0.139536243204027","0.117109137633653","0.161963348774402"
"Grosse Sorgen","2008","AkademikerIn","5 Einkommensstärkstes Quintil","256","0.11805479106994","0.103884915548526","0.132224666591354"
"Grosse Sorgen","2008","Hauptschule","1 Einkommensschwächstes Quintil","498","0.343910626397045","0.320186401624576","0.367634851169514"
"Grosse Sorgen","2008","Hauptschule","2","605","0.312190806737976","0.291343784478145","0.333037828997806"
"Grosse Sorgen","2008","Hauptschule","3","493","0.34343582103699","0.319259769265422","0.367611872808559"
"Grosse Sorgen","2008","Hauptschule","4","415","0.334441090386803","0.308554442289139","0.360327738484467"
"Grosse Sorgen","2008","Hauptschule","5 Einkommensstärkstes Quintil","164","0.269379231184196","0.232701032858251","0.30605742951014"
"Grosse Sorgen","2008","Realschule","1 Einkommensschwächstes Quintil","289","0.335384518241763","0.303303868156497","0.367465168327029"
"Grosse Sorgen","2008","Realschule","2","335","0.319261593719823","0.291547748674592","0.346975438765055"
"Grosse Sorgen","2008","Realschule","3","274","0.249049632681699","0.223003174210561","0.275096091152838"
"Grosse Sorgen","2008","Realschule","4","359","0.313912527053318","0.287839174903006","0.339985879203629"
"Grosse Sorgen","2008","Realschule","5 Einkommensstärkstes Quintil","242","0.265201443295414","0.236377208654091","0.294025677936737"
"Keine Sorgen","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","165","0.46695608425592","0.415982673271595","0.517929495240245"
"Keine Sorgen","2008","(Fach-)Abitur","2","136","0.400605039659907","0.350539496811493","0.450670582508322"
"Keine Sorgen","2008","(Fach-)Abitur","3","164","0.41183879124153","0.365047455806426","0.458630126676634"
"Keine Sorgen","2008","(Fach-)Abitur","4","195","0.375858613130952","0.333864212682781","0.417853013579123"
"Keine Sorgen","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","215","0.435248162623587","0.391572169288692","0.478924155958483"
"Keine Sorgen","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","61","0.335129604941826","0.261988251128261","0.40827095875539"
"Keine Sorgen","2008","(noch) kein Abschluss","2","56","0.37781726771024","0.297504618558599","0.458129916861881"
"Keine Sorgen","2008","(noch) kein Abschluss","3","39","0.447351545018126","0.345749341181563","0.548953748854689"
"Keine Sorgen","2008","(noch) kein Abschluss","4","36","0.586676757267245","0.475231442611962","0.698122071922528"
"Keine Sorgen","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","30","0.418257251347312","0.305869376292123","0.5306451264025"
"Keine Sorgen","2008","AkademikerIn","1 Einkommensschwächstes Quintil","88","0.417409697819832","0.35527941922065","0.479539976419014"
"Keine Sorgen","2008","AkademikerIn","2","165","0.382598355678057","0.336660649701904","0.428536061654209"
"Keine Sorgen","2008","AkademikerIn","3","223","0.383370405756542","0.344368807915996","0.422372003597088"
"Keine Sorgen","2008","AkademikerIn","4","391","0.447614413485299","0.415430665155609","0.479798161814989"
"Keine Sorgen","2008","AkademikerIn","5 Einkommensstärkstes Quintil","924","0.482076385539125","0.460133476162455","0.504019294915794"
"Keine Sorgen","2008","Hauptschule","1 Einkommensschwächstes Quintil","346","0.232048075173728","0.210964525456053","0.253131624891404"
"Keine Sorgen","2008","Hauptschule","2","395","0.207560088398329","0.189314617318411","0.225805559478246"
"Keine Sorgen","2008","Hauptschule","3","300","0.199964154042803","0.179600543270972","0.220327764814634"
"Keine Sorgen","2008","Hauptschule","4","269","0.204308328453628","0.182185625127529","0.226431031779727"
"Keine Sorgen","2008","Hauptschule","5 Einkommensstärkstes Quintil","123","0.21359823981182","0.1797137456739","0.247482733949739"
"Keine Sorgen","2008","Realschule","1 Einkommensschwächstes Quintil","187","0.219007578241917","0.190905437196382","0.247109719287452"
"Keine Sorgen","2008","Realschule","2","217","0.196212764337982","0.172604312972612","0.219821215703352"
"Keine Sorgen","2008","Realschule","3","257","0.252476298976411","0.226311168659798","0.278641429293024"
"Keine Sorgen","2008","Realschule","4","273","0.205756260124954","0.183044215602169","0.228468304647739"
"Keine Sorgen","2008","Realschule","5 Einkommensstärkstes Quintil","265","0.283495211195088","0.254066712443938","0.312923709946237"
"Einige Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","118","0.35751350319021","0.303814576556882","0.411212429823537"
"Einige Sorgen","2009","(Fach-)Abitur","2","132","0.378858019226101","0.327370189638216","0.430345848813987"
"Einige Sorgen","2009","(Fach-)Abitur","3","149","0.384347117755818","0.334443568861534","0.434250666650102"
"Einige Sorgen","2009","(Fach-)Abitur","4","184","0.410137482286238","0.366981803805659","0.453293160766817"
"Einige Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","189","0.380027957588214","0.336829220716295","0.423226694460132"
"Einige Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","63","0.426985683217529","0.350580196571818","0.50339116986324"
"Einige Sorgen","2009","(noch) kein Abschluss","2","39","0.396107013288517","0.299764770400616","0.492449256176418"
"Einige Sorgen","2009","(noch) kein Abschluss","3","22","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","4","34","0.363898556323558","0.262214649891277","0.465582462755838"
"Einige Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","25","","",""
"Einige Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","98","0.487317672307767","0.420966271134062","0.553669073481473"
"Einige Sorgen","2009","AkademikerIn","2","170","0.401702188008353","0.353897750282411","0.449506625734294"
"Einige Sorgen","2009","AkademikerIn","3","220","0.376998240373824","0.33616030695917","0.417836173788477"
"Einige Sorgen","2009","AkademikerIn","4","354","0.370557777805547","0.339634594277733","0.401480961333361"
"Einige Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","678","0.339125964596402","0.317939248092737","0.360312681100067"
"Einige Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","632","0.431857278935038","0.405742105465104","0.457972452404971"
"Einige Sorgen","2009","Hauptschule","2","818","0.464024629481162","0.440297232155942","0.487752026806381"
"Einige Sorgen","2009","Hauptschule","3","593","0.453463083216266","0.426411657301499","0.480514509131034"
"Einige Sorgen","2009","Hauptschule","4","574","0.469322159960621","0.441156142517855","0.497488177403388"
"Einige Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","270","0.468587979916562","0.42790662297065","0.509269336862474"
"Einige Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","312","0.471015037296544","0.434452979624756","0.507577094968332"
"Einige Sorgen","2009","Realschule","2","497","0.483518982323879","0.452806030319467","0.51423193432829"
"Einige Sorgen","2009","Realschule","3","496","0.49635326448889","0.465441520132632","0.527265008845148"
"Einige Sorgen","2009","Realschule","4","531","0.468644537330214","0.439549211592411","0.497739863068016"
"Einige Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","395","0.443396131559207","0.411259836183211","0.475532426935202"
"Grosse Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","41","0.148072097172661","0.108277380878743","0.18786681346658"
"Grosse Sorgen","2009","(Fach-)Abitur","2","51","0.173426920634072","0.133241382701261","0.213612458566883"
"Grosse Sorgen","2009","(Fach-)Abitur","3","50","0.150263252877371","0.113605127538411","0.186921378216331"
"Grosse Sorgen","2009","(Fach-)Abitur","4","72","0.134374404052768","0.104450301208945","0.16429850689659"
"Grosse Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","51","0.115339999749262","0.0869114051499817","0.143768594348542"
"Grosse Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","26","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","2","15","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","3","12","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","4","12","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","6","","",""
"Grosse Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.134908152181424","0.0895589082459808","0.180257396116867"
"Grosse Sorgen","2009","AkademikerIn","2","64","0.137955185078046","0.104327935704533","0.171582434451558"
"Grosse Sorgen","2009","AkademikerIn","3","77","0.141294674466396","0.111942895168107","0.170646453764684"
"Grosse Sorgen","2009","AkademikerIn","4","106","0.0856795274795857","0.0677583702948259","0.103600684664346"
"Grosse Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","168","0.0904970043442434","0.077657656699873","0.103336351988614"
"Grosse Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","390","0.296476183334133","0.27239774161881","0.320554625049455"
