"pgisced97","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"vocational + Abi","1997","AkademikerInnen","weiblich","","","",""
"higher vocational","1997","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","1997","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","1997","Hauptschulabschluss","maennlich","201","0.0812388340452874","0.071175049920029","0.0913026181705458"
"higher vocational","1997","Hauptschulabschluss","weiblich","66","0.025608691951133","0.0199438098150296","0.0312735740872363"
"higher vocational","1997","Realschulabschluss","maennlich","201","0.137885939144066","0.11963556725455","0.156136311033583"
"higher vocational","1997","Realschulabschluss","weiblich","144","0.0908042780290387","0.0772292885233176","0.10437926753476"
"higher vocational","1997","(Fach-)Abitur","maennlich","70","0.160639626030035","0.129199591022276","0.192079661037793"
"higher vocational","1997","(Fach-)Abitur","weiblich","69","0.182440270593403","0.148855967990576","0.216024573196231"
"higher vocational","1997","AkademikerInnen","maennlich","","","",""
"higher vocational","1997","AkademikerInnen","weiblich","","","",""
"higher education","1997","(noch) kein Abschluss","maennlich","","","",""
"higher education","1997","(noch) kein Abschluss","weiblich","","","",""
"higher education","1997","Hauptschulabschluss","maennlich","","","",""
"higher education","1997","Hauptschulabschluss","weiblich","","","",""
"higher education","1997","Realschulabschluss","maennlich","","","",""
"higher education","1997","Realschulabschluss","weiblich","","","",""
"higher education","1997","(Fach-)Abitur","maennlich","","","",""
"higher education","1997","(Fach-)Abitur","weiblich","","","",""
"higher education","1997","AkademikerInnen","maennlich","973","1","1","1"
"higher education","1997","AkademikerInnen","weiblich","802","1","1","1"
"in school","1998","(noch) kein Abschluss","maennlich","164","0.501203874872936","0.450325892362937","0.552081857382935"
"in school","1998","(noch) kein Abschluss","weiblich","172","0.447030559717002","0.401546322041392","0.492514797392611"
"in school","1998","Hauptschulabschluss","maennlich","","","",""
"in school","1998","Hauptschulabschluss","weiblich","","","",""
"in school","1998","Realschulabschluss","maennlich","","","",""
"in school","1998","Realschulabschluss","weiblich","","","",""
"in school","1998","(Fach-)Abitur","maennlich","","","",""
"in school","1998","(Fach-)Abitur","weiblich","","","",""
"in school","1998","AkademikerInnen","maennlich","","","",""
"in school","1998","AkademikerInnen","weiblich","","","",""
"inadequately","1998","(noch) kein Abschluss","maennlich","163","0.372730503516011","0.323528171352668","0.421932835679355"
"inadequately","1998","(noch) kein Abschluss","weiblich","251","0.46811135422824","0.422462834850351","0.513759873606129"
"inadequately","1998","Hauptschulabschluss","maennlich","","","",""
"inadequately","1998","Hauptschulabschluss","weiblich","","","",""
"inadequately","1998","Realschulabschluss","maennlich","","","",""
"inadequately","1998","Realschulabschluss","weiblich","","","",""
"inadequately","1998","(Fach-)Abitur","maennlich","","","",""
"inadequately","1998","(Fach-)Abitur","weiblich","","","",""
"inadequately","1998","AkademikerInnen","maennlich","","","",""
"inadequately","1998","AkademikerInnen","weiblich","","","",""
"general elemantary","1998","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","1998","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","1998","Hauptschulabschluss","maennlich","706","0.19397103674539","0.179910627108577","0.208031446382202"
"general elemantary","1998","Hauptschulabschluss","weiblich","1316","0.408773608888402","0.391767149537718","0.425780068239086"
"general elemantary","1998","Realschulabschluss","maennlich","217","0.123157147956037","0.106642315256103","0.13967198065597"
"general elemantary","1998","Realschulabschluss","weiblich","322","0.169210862107898","0.152266968445848","0.186154755769947"
"general elemantary","1998","(Fach-)Abitur","maennlich","","","",""
"general elemantary","1998","(Fach-)Abitur","weiblich","","","",""
"general elemantary","1998","AkademikerInnen","maennlich","","","",""
"general elemantary","1998","AkademikerInnen","weiblich","","","",""
"middle vocational","1998","(noch) kein Abschluss","maennlich","44","0.126065621611053","0.0922903474566507","0.159840895765455"
"middle vocational","1998","(noch) kein Abschluss","weiblich","32","0.0561174629779566","0.0350627299874379","0.0771721959684753"
"middle vocational","1998","Hauptschulabschluss","maennlich","2095","0.721001586411394","0.705052963735075","0.736950209087712"
"middle vocational","1998","Hauptschulabschluss","weiblich","1809","0.561608421054484","0.544443433928844","0.578773408180125"
"middle vocational","1998","Realschulabschluss","maennlich","1101","0.752054687123886","0.730353367342671","0.773756006905102"
"middle vocational","1998","Realschulabschluss","weiblich","1398","0.739388425565059","0.7195509288829","0.759225922247217"
"middle vocational","1998","(Fach-)Abitur","maennlich","242","0.402322695340972","0.361888899340727","0.442756491341217"
"middle vocational","1998","(Fach-)Abitur","weiblich","245","0.368166708305245","0.329445538334272","0.406887878276218"
"middle vocational","1998","AkademikerInnen","maennlich","","","",""
"middle vocational","1998","AkademikerInnen","weiblich","","","",""
"vocational + Abi","1998","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","1998","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","1998","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","1998","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","1998","Realschulabschluss","maennlich","","","",""
"vocational + Abi","1998","Realschulabschluss","weiblich","","","",""
"vocational + Abi","1998","(Fach-)Abitur","maennlich","243","0.444682301660467","0.403707246487014","0.48565735683392"
"vocational + Abi","1998","(Fach-)Abitur","weiblich","269","0.456896112841851","0.41690392640646","0.496888299277242"
"vocational + Abi","1998","AkademikerInnen","maennlich","","","",""
"vocational + Abi","1998","AkademikerInnen","weiblich","","","",""
"higher vocational","1998","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","1998","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","1998","Hauptschulabschluss","maennlich","214","0.0786112864495914","0.0690411506148599","0.0881814222843228"
"higher vocational","1998","Hauptschulabschluss","weiblich","74","0.0254353754174008","0.0199888445114399","0.0308819063233617"
"higher vocational","1998","Realschulabschluss","maennlich","203","0.124788164920077","0.108179804000982","0.141396525839172"
"higher vocational","1998","Realschulabschluss","weiblich","161","0.0914007123270436","0.078377603208889","0.104423821445198"
"higher vocational","1998","(Fach-)Abitur","maennlich","80","0.152995002998561","0.123312161255784","0.182677844741339"
"higher vocational","1998","(Fach-)Abitur","weiblich","82","0.174937178852904","0.144436498342146","0.205437859363663"
"higher vocational","1998","AkademikerInnen","maennlich","","","",""
"higher vocational","1998","AkademikerInnen","weiblich","","","",""
"higher education","1998","(noch) kein Abschluss","maennlich","","","",""
"higher education","1998","(noch) kein Abschluss","weiblich","","","",""
"higher education","1998","Hauptschulabschluss","maennlich","","","",""
"higher education","1998","Hauptschulabschluss","weiblich","","","",""
"higher education","1998","Realschulabschluss","maennlich","","","",""
"higher education","1998","Realschulabschluss","weiblich","","","",""
"higher education","1998","(Fach-)Abitur","maennlich","","","",""
"higher education","1998","(Fach-)Abitur","weiblich","","","",""
"higher education","1998","AkademikerInnen","maennlich","1086","1","1","1"
"higher education","1998","AkademikerInnen","weiblich","893","1","1","1"
"in school","1999","(noch) kein Abschluss","maennlich","160","0.497881848891338","0.446232726326396","0.54953097145628"
"in school","1999","(noch) kein Abschluss","weiblich","162","0.437803702244261","0.391288910797537","0.484318493690985"
"in school","1999","Hauptschulabschluss","maennlich","","","",""
"in school","1999","Hauptschulabschluss","weiblich","","","",""
"in school","1999","Realschulabschluss","maennlich","","","",""
"in school","1999","Realschulabschluss","weiblich","","","",""
"in school","1999","(Fach-)Abitur","maennlich","","","",""
"in school","1999","(Fach-)Abitur","weiblich","","","",""
"in school","1999","AkademikerInnen","maennlich","","","",""
"in school","1999","AkademikerInnen","weiblich","","","",""
"inadequately","1999","(noch) kein Abschluss","maennlich","152","0.360582383481104","0.310981273894968","0.410183493067239"
"inadequately","1999","(noch) kein Abschluss","weiblich","242","0.485262032561955","0.438403505749757","0.532120559374152"
"inadequately","1999","Hauptschulabschluss","maennlich","","","",""
"inadequately","1999","Hauptschulabschluss","weiblich","","","",""
"inadequately","1999","Realschulabschluss","maennlich","","","",""
"inadequately","1999","Realschulabschluss","weiblich","","","",""
"inadequately","1999","(Fach-)Abitur","maennlich","","","",""
"inadequately","1999","(Fach-)Abitur","weiblich","","","",""
"inadequately","1999","AkademikerInnen","maennlich","","","",""
"inadequately","1999","AkademikerInnen","weiblich","","","",""
"general elemantary","1999","(noch) kein Abschluss","maennlich","","","",""
"general elemantary","1999","(noch) kein Abschluss","weiblich","","","",""
"general elemantary","1999","Hauptschulabschluss","maennlich","670","0.183661027006174","0.169740122379509","0.197581931632838"
"general elemantary","1999","Hauptschulabschluss","weiblich","1255","0.399686867361096","0.38244095541395","0.416932779308242"
"general elemantary","1999","Realschulabschluss","maennlich","213","0.130178500369452","0.113189173739028","0.147167826999876"
"general elemantary","1999","Realschulabschluss","weiblich","323","0.172216209882806","0.155176087121673","0.189256332643939"
"general elemantary","1999","(Fach-)Abitur","maennlich","","","",""
"general elemantary","1999","(Fach-)Abitur","weiblich","","","",""
"general elemantary","1999","AkademikerInnen","maennlich","","","",""
"general elemantary","1999","AkademikerInnen","weiblich","","","",""
"middle vocational","1999","(noch) kein Abschluss","maennlich","48","0.141535767627559","0.105528427131845","0.177543108123273"
"middle vocational","1999","(noch) kein Abschluss","weiblich","","","",""
"middle vocational","1999","Hauptschulabschluss","maennlich","2068","0.733025982323319","0.717121561025424","0.748930403621215"
"middle vocational","1999","Hauptschulabschluss","weiblich","1763","0.570269036905275","0.552839914409384","0.587698159401166"
"middle vocational","1999","Realschulabschluss","maennlich","1094","0.749964337349303","0.728101186603921","0.771827488094684"
"middle vocational","1999","Realschulabschluss","weiblich","1397","0.735476762726407","0.715570320892315","0.755383204560498"
"middle vocational","1999","(Fach-)Abitur","maennlich","233","0.406070432990145","0.365027829354007","0.447113036626283"
"middle vocational","1999","(Fach-)Abitur","weiblich","247","0.354565897912722","0.3163834409946","0.392748354830843"
"middle vocational","1999","AkademikerInnen","maennlich","","","",""
"middle vocational","1999","AkademikerInnen","weiblich","","","",""
"vocational + Abi","1999","(noch) kein Abschluss","maennlich","","","",""
"vocational + Abi","1999","(noch) kein Abschluss","weiblich","","","",""
"vocational + Abi","1999","Hauptschulabschluss","maennlich","","","",""
"vocational + Abi","1999","Hauptschulabschluss","weiblich","","","",""
"vocational + Abi","1999","Realschulabschluss","maennlich","","","",""
"vocational + Abi","1999","Realschulabschluss","weiblich","","","",""
"vocational + Abi","1999","(Fach-)Abitur","maennlich","240","0.445162385315656","0.403627891248875","0.486696879382437"
"vocational + Abi","1999","(Fach-)Abitur","weiblich","270","0.468817783167871","0.428987514399339","0.508648051936404"
"vocational + Abi","1999","AkademikerInnen","maennlich","","","",""
"vocational + Abi","1999","AkademikerInnen","weiblich","","","",""
"higher vocational","1999","(noch) kein Abschluss","maennlich","","","",""
"higher vocational","1999","(noch) kein Abschluss","weiblich","","","",""
"higher vocational","1999","Hauptschulabschluss","maennlich","210","0.0771562438713229","0.0675628270120959","0.0867496607305499"
"higher vocational","1999","Hauptschulabschluss","weiblich","71","0.0262442875964215","0.0206159556108007","0.0318726195820423"
"higher vocational","1999","Realschulabschluss","maennlich","200","0.119857162281245","0.103458816492435","0.136255508070056"
