"pgisced97","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"in school","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1994","(noch) kein Abschluss","kein Migrationshintergrund","55","0.280238163613686","0.223536262964537","0.336940064262836"
"inadequately","1994","(noch) kein Abschluss","direkter Migrationshintergrund","467","0.855387772539011","0.825640649147918","0.885134895930105"
"inadequately","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"inadequately","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"inadequately","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"inadequately","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"inadequately","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"inadequately","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"general elemantary","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"general elemantary","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"general elemantary","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"general elemantary","1994","Hauptschulabschluss","kein Migrationshintergrund","1256","0.287565882057016","0.274588376176079","0.300543387937952"
"general elemantary","1994","Hauptschulabschluss","direkter Migrationshintergrund","677","0.449429698898563","0.422093268114182","0.476766129682944"
"general elemantary","1994","Hauptschulabschluss","indirekter Migrationshintergrund","113","0.574601802399425","0.50608226725969","0.64312133753916"
"general elemantary","1994","Realschulabschluss","kein Migrationshintergrund","363","0.133668411040224","0.121079639484846","0.146257182595603"
"general elemantary","1994","Realschulabschluss","direkter Migrationshintergrund","37","0.236331009194176","0.165959477154142","0.30670254123421"
"general elemantary","1994","Realschulabschluss","indirekter Migrationshintergrund","70","0.579062631147823","0.487628026706864","0.670497235588781"
"general elemantary","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"general elemantary","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"general elemantary","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"general elemantary","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"general elemantary","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"general elemantary","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"middle vocational","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"middle vocational","1994","(noch) kein Abschluss","direkter Migrationshintergrund","54","0.0944373532855285","0.0697034816967635","0.119171224874294"
"middle vocational","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"middle vocational","1994","Hauptschulabschluss","kein Migrationshintergrund","3137","0.647829646686247","0.63413480530611","0.661524488066384"
"middle vocational","1994","Hauptschulabschluss","direkter Migrationshintergrund","567","0.502794197449008","0.475317295874207","0.53027109902381"
"middle vocational","1994","Hauptschulabschluss","indirekter Migrationshintergrund","77","0.350537285188842","0.284410514496039","0.416664055881646"
"middle vocational","1994","Realschulabschluss","kein Migrationshintergrund","2138","0.759557588074466","0.743748283152789","0.775366892996143"
"middle vocational","1994","Realschulabschluss","direkter Migrationshintergrund","87","0.616053098983366","0.53549137900342","0.696614818963312"
"middle vocational","1994","Realschulabschluss","indirekter Migrationshintergrund","40","0.373403848020532","0.283821521748928","0.462986174292135"
"middle vocational","1994","(Fach-)Abitur","kein Migrationshintergrund","282","0.39153679790456","0.355064987330694","0.428008608478426"
"middle vocational","1994","(Fach-)Abitur","direkter Migrationshintergrund","91","0.415129004494323","0.34579140414933","0.484466604839316"
"middle vocational","1994","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.728491017088546","0.603966675850872","0.85301535832622"
"middle vocational","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"middle vocational","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"middle vocational","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"vocational + Abi","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"vocational + Abi","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","(Fach-)Abitur","kein Migrationshintergrund","292","0.406303604790052","0.36960399761857","0.443003211961533"
"vocational + Abi","1994","(Fach-)Abitur","direkter Migrationshintergrund","87","0.367804962332733","0.299950008474055","0.435659916191411"
"vocational + Abi","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"vocational + Abi","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"vocational + Abi","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher vocational","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","Hauptschulabschluss","kein Migrationshintergrund","262","0.060467648396341","0.053633764287932","0.0673015325047499"
"higher vocational","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","Realschulabschluss","kein Migrationshintergrund","306","0.10677400088531","0.0953494188463466","0.118198582924273"
"higher vocational","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher vocational","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","(Fach-)Abitur","kein Migrationshintergrund","114","0.202159597305388","0.172150076099376","0.2321691185114"
"higher vocational","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher vocational","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher vocational","1994","AkademikerInnen","kein Migrationshintergrund","","","",""
"higher vocational","1994","AkademikerInnen","direkter Migrationshintergrund","","","",""
"higher vocational","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"higher education","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"higher education","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"higher education","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"higher education","1994","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1994","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1994","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1994","Realschulabschluss","kein Migrationshintergrund","","","",""
"higher education","1994","Realschulabschluss","direkter Migrationshintergrund","","","",""
"higher education","1994","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"higher education","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"higher education","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"higher education","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"higher education","1994","AkademikerInnen","kein Migrationshintergrund","1522","1","1","1"
"higher education","1994","AkademikerInnen","direkter Migrationshintergrund","125","1","1","1"
"higher education","1994","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"in school","1995","(noch) kein Abschluss","kein Migrationshintergrund","196","0.704844497638506","0.64929625705493","0.760392738222081"
"in school","1995","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.137012202346572","0.108481468481873","0.165542936211271"
"in school","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","54","0.88905129404754","0.814403296098503","0.963699291996578"
"in school","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"in school","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"in school","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"in school","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"in school","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"in school","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"in school","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"in school","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"in school","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"in school","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"inadequately","1995","(noch) kein Abschluss","kein Migrationshintergrund","41","0.195711002419008","0.147392674873068","0.244029329964947"
"inadequately","1995","(noch) kein Abschluss","direkter Migrationshintergrund","459","0.753479772601523","0.717720138168232","0.789239407034813"
"inadequately","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"inadequately","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"inadequately","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"inadequately","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
