year,age_gr,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
1996,30-45 J.,direkter Migrationshintergrund,general elemantary,0.016947803946530872,16862,0.014999545654035832,0.018896062239025912
1996,18-29 J.,direkter Migrationshintergrund,middle vocational,0.016311266709102483,16862,0.014399326873076611,0.018223206545128354
1996,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.01336728198599618,16862,0.011633873811560856,0.015100690160431505
1996,18-29 J.,direkter Migrationshintergrund,general elemantary,0.012332908975175048,16862,0.01066704481940688,0.013998773130943217
1996,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.011935073201782304,16862,0.010295968054434461,0.013574178349130146
1996,66 und älter,kein Migrationshintergrund,higher education,0.010661998726925526,16862,0.009111779255403567,0.012212218198447485
1996,18-29 J.,kein Migrationshintergrund,higher education,0.010582431572246977,16862,0.009037945230353107,0.012126917914140847
1996,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.01042329726288988,16862,0.008890344325902778,0.011956250199876981
1996,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.010264162953532783,16862,0.00874283464743426,0.011785491259631305
1996,18-29 J.,kein Migrationshintergrund,in school,0.008672819859961808,16862,0.00727326412329082,0.010072375596632797
1996,30-45 J.,direkter Migrationshintergrund,inadequately,0.007956715467854869,16862,0.006615700103680544,0.009297730832029194
1996,18-29 J.,kein Migrationshintergrund,higher vocational,0.007558879694462126,16862,0.006251557540997082,0.00886620184792717
1996,66 und älter,direkter Migrationshintergrund,middle vocational,0.0068427753023551875,16862,0.00559847080280633,0.008087079801904045
1996,30-45 J.,direkter Migrationshintergrund,higher education,0.006444939528962444,16862,0.005237106442579673,0.007652772615345216
1996,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.005569700827498409,16862,0.0044463778640331485,0.006693023790963669
1996,66 und älter,kein Migrationshintergrund,higher vocational,0.00549013367281986,16862,0.004374818690478119,0.006605448655161601
1996,46-65 J.,direkter Migrationshintergrund,higher education,0.005330999363462763,16862,0.004231879299543433,0.006430119427382093
1996,66 und älter,direkter Migrationshintergrund,general elemantary,0.00485359643539147,16862,0.003804593147825832,0.005902599722957109
1996,18-29 J.,direkter Migrationshintergrund,inadequately,0.0032622533418204965,16862,0.0024015552821384273,0.004122951401502565
1996,66 und älter,direkter Migrationshintergrund,inadequately,0.003182686187141948,16862,0.0023325153083078726,0.004032857065976023
1996,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.002864417568427753,16862,0.0020577459070177553,0.0036710892298377506
1996,30-45 J.,kein Migrationshintergrund,inadequately,0.002387014640356461,16862,0.0016504512707352609,0.0031235780099776607
1996,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.002387014640356461,16862,0.0016504512707352609,0.0031235780099776607
1996,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.002307447485677912,16862,0.0015832353351027113,0.003031659636253113
1996,30-45 J.,direkter Migrationshintergrund,higher vocational,0.00183004455760662,16862,0.001184933319314155,0.002475155795899085
1996,66 und älter,direkter Migrationshintergrund,higher education,0.0017504774029280714,16862,0.0011195210189824693,0.0023814337868736735
1996,18-29 J.,direkter Migrationshintergrund,in school,0.0017504774029280714,16862,0.0011195210189824693,0.0023814337868736735
1996,18-29 J.,indirekter Migrationshintergrund,in school,0.0016709102482495226,16862,0.0010544359808126584,0.0022873845156863868
1996,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0016709102482495226,16862,0.0010544359808126584,0.0022873845156863868
1996,66 und älter,kein Migrationshintergrund,vocational + Abi,0.001591343093570974,16862,0.0009897018369391145,0.002192984350202833
1996,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.001591343093570974,16862,0.0009897018369391145,0.002192984350202833
1996,18-29 J.,kein Migrationshintergrund,inadequately,0.0011935073201782304,16862,0.0006723669096123021,0.0017146477307441587
1996,18-29 J.,direkter Migrationshintergrund,higher education,0.0011935073201782304,16862,0.0006723669096123021,0.0017146477307441587
1996,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.001034373010821133,16862,0.0005491790444946953,0.0015195669771475707
1996,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0009548058561425843,16862,0.0004886280074341623,0.0014209837048510063
1996,18-29 J.,indirekter Migrationshintergrund,higher education,0.0007161043921069382,16862,0.0003123343047741542,0.0011198744794397222
1996,18-29 J.,indirekter Migrationshintergrund,higher vocational,0.0007161043921069382,16862,0.0003123343047741542,0.0011198744794397222
1996,66 und älter,direkter Migrationshintergrund,higher vocational,0.0006365372374283895,16862,0.0002558439930831558,0.0010172304817736232
1996,46-65 J.,kein Migrationshintergrund,inadequately,0.0006365372374283895,16862,0.0002558439930831558,0.0010172304817736232
1996,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0006365372374283895,16862,0.0002558439930831558,0.0010172304817736232
1996,18-29 J.,direkter Migrationshintergrund,higher vocational,0.0006365372374283895,16862,0.0002558439930831558,0.0010172304817736232
1996,66 und älter,direkter Migrationshintergrund,vocational + Abi,0.0005569700827498409,16862,0.00020084998439099853,0.0009130901811086833
1996,30-45 J.,indirekter Migrationshintergrund,higher vocational,0.00047740292807129216,16862,0.00014768665925860648,0.0008071191968839779
1996,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.00047740292807129216,16862,0.00014768665925860648,0.0008071191968839779
1996,30-45 J.,indirekter Migrationshintergrund,higher education,0.00047740292807129216,16862,0.00014768665925860648,0.0008071191968839779
1996,46-65 J.,indirekter Migrationshintergrund,general elemantary,0.00031826861871419476,16862,4.9034982724999784e-05,0.0005875022547033897
1996,66 und älter,indirekter Migrationshintergrund,middle vocational,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,66 und älter,indirekter Migrationshintergrund,higher vocational,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,66 und älter,kein Migrationshintergrund,inadequately,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,30-45 J.,indirekter Migrationshintergrund,inadequately,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,30-45 J.,indirekter Migrationshintergrund,vocational + Abi,0.00015913430935709738,16862,-3.125777234460914e-05,0.0003495263910588039
1996,66 und älter,indirekter Migrationshintergrund,higher education,7.956715467854869e-05,16862,-5.506573408766873e-05,0.00021420004344476612
1996,66 und älter,indirekter Migrationshintergrund,general elemantary,7.956715467854869e-05,16862,-5.506573408766873e-05,0.00021420004344476612
1997,30-45 J.,kein Migrationshintergrund,middle vocational,0.16151286421556693,16487,0.15589544269415673,0.16713028573697714
1997,46-65 J.,kein Migrationshintergrund,middle vocational,0.13513513513513514,16487,0.1299166611877076,0.1403536090825627
1997,18-29 J.,kein Migrationshintergrund,middle vocational,0.08400292184075968,16487,0.07976864262583921,0.08823720105568014
1997,30-45 J.,kein Migrationshintergrund,higher education,0.060547033520006496,16487,0.056906465008625694,0.06418760203138729
1997,66 und älter,kein Migrationshintergrund,middle vocational,0.05665124584043503,16487,0.05312245331367123,0.06018003836719883
1997,46-65 J.,kein Migrationshintergrund,higher education,0.04488272055839623,16487,0.041722239510938536,0.04804320160585393
1997,46-65 J.,kein Migrationshintergrund,general elemantary,0.0340881421962503,16487,0.03131829591493544,0.03685798847756516
1997,66 und älter,kein Migrationshintergrund,general elemantary,0.03287070854638422,16487,0.030149059932377854,0.03559235716039059
1997,18-29 J.,kein Migrationshintergrund,general elemantary,0.02856910965019073,16487,0.02602614946788041,0.03111206983250105
1997,30-45 J.,direkter Migrationshintergrund,middle vocational,0.02645889132375619,16487,0.024008992094880565,0.028908790552631815
1997,30-45 J.,kein Migrationshintergrund,higher vocational,0.025079133187241295,16487,0.022692277310038273,0.027465989064444318
1997,46-65 J.,direkter Migrationshintergrund,middle vocational,0.02353705056407759,16487,0.021222913079341564,0.025851188048813617
1997,46-65 J.,direkter Migrationshintergrund,general elemantary,0.023050077104131157,16487,0.02075943312279556,0.025340721085466755
1997,46-65 J.,direkter Migrationshintergrund,inadequately,0.018423829234640046,16487,0.016371073823851133,0.02047658464542896
1997,30-45 J.,kein Migrationshintergrund,general elemantary,0.017774531288044803,16487,0.015757605464182218,0.019791457111907388
1997,46-65 J.,kein Migrationshintergrund,higher vocational,0.017693369044720395,16487,0.01568097020497305,0.019705767884467738
1997,30-45 J.,direkter Migrationshintergrund,general elemantary,0.01704407109812515,16487,0.01506828946347555,0.019019852732774754
1997,18-29 J.,direkter Migrationshintergrund,middle vocational,0.015258501744988232,16487,0.013387378826600625,0.017129624663375836
1997,18-29 J.,indirekter Migrationshintergrund,middle vocational,0.012255498741985229,16487,0.010576025621080423,0.013934971862890035
1997,18-29 J.,indirekter Migrationshintergrund,general elemantary,0.012174336498660824,16487,0.010500365014610488,0.01384830798271116
1997,30-45 J.,kein Migrationshintergrund,vocational + Abi,0.012093174255336417,16487,0.010424723469368721,0.013761625041304112
1997,66 und älter,kein Migrationshintergrund,higher education,0.01168736303871439,16487,0.010046808419913915,0.013327917657514865
1997,18-29 J.,direkter Migrationshintergrund,general elemantary,0.01095690284879474,16487,0.00936785576382136,0.01254594993376812
1997,18-29 J.,kein Migrationshintergrund,higher education,0.010145280415550685,16487,0.008615591889362945,0.011674968941738426
1997,18-29 J.,kein Migrationshintergrund,vocational + Abi,0.009495982468955442,16487,0.008015567985973589,0.010976396951937296
1997,18-29 J.,kein Migrationshintergrund,in school,0.00933365798230663,16487,0.007865830895386576,0.010801485069226685
1997,18-29 J.,kein Migrationshintergrund,higher vocational,0.007466926385845305,16487,0.006152825581916715,0.008781027189773895
1997,66 und älter,direkter Migrationshintergrund,middle vocational,0.007466926385845305,16487,0.006152825581916715,0.008781027189773895
1997,30-45 J.,direkter Migrationshintergrund,inadequately,0.007385764142520899,16487,0.006078771269211405,0.008692757015830393
1997,30-45 J.,direkter Migrationshintergrund,higher education,0.006492979465952439,16487,0.005266973065995076,0.0077189858659098025
1997,66 und älter,kein Migrationshintergrund,higher vocational,0.0056001947893839785,16487,0.004461080409670106,0.006739309169097851
1997,46-65 J.,direkter Migrationshintergrund,higher education,0.005437870302735168,16487,0.004315294609982042,0.006560445995488293
1997,30-45 J.,direkter Migrationshintergrund,vocational + Abi,0.005437870302735168,16487,0.004315294609982042,0.006560445995488293
1997,66 und älter,direkter Migrationshintergrund,general elemantary,0.004788572356139924,16487,0.00373480205007687,0.005842342662202977
1997,66 und älter,direkter Migrationshintergrund,inadequately,0.0034088142196250304,16487,0.0025191104314766294,0.0042985180077734315
1997,18-29 J.,direkter Migrationshintergrund,inadequately,0.002840678516354192,16487,0.0020282623208347744,0.00365309471187361
1997,46-65 J.,direkter Migrationshintergrund,vocational + Abi,0.002678354029705381,16487,0.0018894269450196244,0.003467281114391137
1997,30-45 J.,kein Migrationshintergrund,inadequately,0.0025971917863809755,16487,0.0018202784866036487,0.0033741050861583024
1997,30-45 J.,indirekter Migrationshintergrund,middle vocational,0.0025971917863809755,16487,0.0018202784866036487,0.0033741050861583024
1997,18-29 J.,indirekter Migrationshintergrund,in school,0.0019478938397857316,16487,0.0012748482200000354,0.002620939459571428
1997,46-65 J.,kein Migrationshintergrund,vocational + Abi,0.0018667315964613262,16487,0.001207830155707067,0.0025256330372155854
1997,46-65 J.,direkter Migrationshintergrund,higher vocational,0.0017044071098125152,16487,0.001074753789412769,0.0023340604302122614
1997,18-29 J.,direkter Migrationshintergrund,vocational + Abi,0.0017044071098125152,16487,0.001074753789412769,0.0023340604302122614
1997,66 und älter,direkter Migrationshintergrund,higher education,0.0016232448664881098,16487,0.0010087411668755807,0.002237748566100639
1997,66 und älter,kein Migrationshintergrund,vocational + Abi,0.0015420826231637042,16487,0.0009431141598911185,0.00214105108643629
1997,30-45 J.,direkter Migrationshintergrund,higher vocational,0.0014609203798392988,16487,0.0008779035933199584,0.002043937166358639
1997,30-45 J.,indirekter Migrationshintergrund,general elemantary,0.0012985958931904878,16487,0.0007488777192763429,0.0018483140671046326
1997,18-29 J.,direkter Migrationshintergrund,higher education,0.0011362714065416767,16487,0.0006220153526716455,0.001650527460411708
1997,18-29 J.,indirekter Migrationshintergrund,vocational + Abi,0.0010551091632172713,16487,0.0005595394977179792,0.0015506788287165635
1997,18-29 J.,direkter Migrationshintergrund,in school,0.0010551091632172713,16487,0.0005595394977179792,0.0015506788287165635
1997,18-29 J.,indirekter Migrationshintergrund,inadequately,0.0008927846765684603,16487,0.00043688985006017355,0.0013486795030767471
1997,18-29 J.,kein Migrationshintergrund,inadequately,0.0008116224332440549,16487,0.0003769261163861158,0.0012463187501019941
1997,46-65 J.,indirekter Migrationshintergrund,middle vocational,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,30-45 J.,indirekter Migrationshintergrund,higher education,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,66 und älter,direkter Migrationshintergrund,higher vocational,0.0007304601899196494,16487,0.00031805430592516466,0.0011428660739141341
1997,46-65 J.,kein Migrationshintergrund,inadequately,0.0006492979465952439,16487,0.00026046216039846815,0.0010381337327920197
1997,18-29 J.,indirekter Migrationshintergrund,higher education,0.0006492979465952439,16487,0.00026046216039846815,0.0010381337327920197
