"pgisced97","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"middle vocational","1995","35-65 Jahre alt","direkter Migrationshintergrund","538","0.37216384885819","0.348559578922083","0.395768118794298"
"middle vocational","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1995","66 und älter","kein Migrationshintergrund","667","0.510657125479473","0.483801801513649","0.537512449445297"
"middle vocational","1995","66 und älter","direkter Migrationshintergrund","79","0.39818358661449","0.331975332662932","0.464391840566047"
"middle vocational","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1995","16-34 Jahre alt","kein Migrationshintergrund","200","0.0718905993746406","0.0632998442987928","0.0804813544504884"
"vocational + Abi","1995","16-34 Jahre alt","direkter Migrationshintergrund","63","0.0900165664430684","0.0710745478312053","0.108958585054931"
"vocational + Abi","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1995","35-65 Jahre alt","kein Migrationshintergrund","87","0.0170276617727453","0.0134911716873203","0.0205641518581703"
"vocational + Abi","1995","35-65 Jahre alt","direkter Migrationshintergrund","94","0.064238782348294","0.0522663748034849","0.0762111898931031"
"vocational + Abi","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1995","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1995","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1995","16-34 Jahre alt","kein Migrationshintergrund","198","0.0586172620374716","0.0508047341769897","0.0664297898979534"
"higher vocational","1995","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1995","35-65 Jahre alt","kein Migrationshintergrund","419","0.0848535013327889","0.077236141280368","0.0924708613852099"
"higher vocational","1995","35-65 Jahre alt","direkter Migrationshintergrund","42","0.0573716911718332","0.0460158480054366","0.0687275343382299"
"higher vocational","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1995","66 und älter","kein Migrationshintergrund","76","0.0586012072761459","0.0459829562367837","0.0712194583155081"
"higher vocational","1995","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1995","16-34 Jahre alt","kein Migrationshintergrund","368","0.110037853139033","0.099630206917797","0.120445499360269"
"higher education","1995","16-34 Jahre alt","direkter Migrationshintergrund","52","0.116317239368252","0.095098551280466","0.137535927456038"
"higher education","1995","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1995","35-65 Jahre alt","kein Migrationshintergrund","1052","0.176813156409919","0.166384441674516","0.187241871145322"
"higher education","1995","35-65 Jahre alt","direkter Migrationshintergrund","125","0.13857028234369","0.121699108645794","0.155441456041586"
"higher education","1995","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1995","66 und älter","kein Migrationshintergrund","131","0.079958609262491","0.0653874078261445","0.0945298106988375"
"higher education","1995","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1996","16-34 Jahre alt","kein Migrationshintergrund","211","0.0607077209977435","0.0526226615397047","0.0687927804557824"
"in school","1996","16-34 Jahre alt","direkter Migrationshintergrund","30","0.0572784335367235","0.0410229253920867","0.0735339416813603"
"in school","1996","16-34 Jahre alt","indirekter Migrationshintergrund","53","0.136996973085938","0.105506658638325","0.168487287533552"
"in school","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1996","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1996","66 und älter","kein Migrationshintergrund","","","",""
"in school","1996","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1996","16-34 Jahre alt","kein Migrationshintergrund","31","0.0103854220156434","0.00695295799437091","0.0138178860369159"
"inadequately","1996","16-34 Jahre alt","direkter Migrationshintergrund","71","0.0663883544657942","0.0489725979287214","0.0838041110028671"
"inadequately","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1996","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1996","35-65 Jahre alt","direkter Migrationshintergrund","311","0.118338200533419","0.102024627269888","0.13465177379695"
"inadequately","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"inadequately","1996","66 und älter","kein Migrationshintergrund","","","",""
"inadequately","1996","66 und älter","direkter Migrationshintergrund","41","0.0713793646734171","0.0379609247644595","0.104797804582375"
"inadequately","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"general elemantary","1996","16-34 Jahre alt","kein Migrationshintergrund","476","0.1291156991795","0.117762176452732","0.140469221906269"
"general elemantary","1996","16-34 Jahre alt","direkter Migrationshintergrund","230","0.226956187446625","0.19765492512511","0.25625744976814"
"general elemantary","1996","16-34 Jahre alt","indirekter Migrationshintergrund","164","0.382733648560524","0.338219304687607","0.427247992433441"
"general elemantary","1996","35-65 Jahre alt","kein Migrationshintergrund","610","0.13549069003038","0.12615521131572","0.14482616874504"
"general elemantary","1996","35-65 Jahre alt","direkter Migrationshintergrund","438","0.240876883956844","0.219280090471951","0.262473677441737"
"general elemantary","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"general elemantary","1996","66 und älter","kein Migrationshintergrund","419","0.323698416072914","0.298618684911539","0.34877814723429"
"general elemantary","1996","66 und älter","direkter Migrationshintergrund","62","0.3227474096918","0.262061566915067","0.383433252468533"
"general elemantary","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"middle vocational","1996","16-34 Jahre alt","kein Migrationshintergrund","1857","0.547477895024636","0.530625405307505","0.564330384741767"
"middle vocational","1996","16-34 Jahre alt","direkter Migrationshintergrund","344","0.431070868235511","0.396427773148692","0.46571396332233"
"middle vocational","1996","16-34 Jahre alt","indirekter Migrationshintergrund","188","0.365704426819711","0.32159551934422","0.409813334295202"
"middle vocational","1996","35-65 Jahre alt","kein Migrationshintergrund","2955","0.581016534373872","0.567558249506593","0.594474819241152"
"middle vocational","1996","35-65 Jahre alt","direkter Migrationshintergrund","505","0.373883849494667","0.349447776652045","0.398319922337289"
"middle vocational","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"middle vocational","1996","66 und älter","kein Migrationshintergrund","689","0.522349827823805","0.495575530326939","0.549124125320671"
"middle vocational","1996","66 und älter","direkter Migrationshintergrund","88","0.398985465114192","0.33542285941628","0.462548070812104"
"middle vocational","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1996","16-34 Jahre alt","kein Migrationshintergrund","210","0.083149779731454","0.0738013078632956","0.0924982515996124"
"vocational + Abi","1996","16-34 Jahre alt","direkter Migrationshintergrund","54","0.0924498540520021","0.0721869497625694","0.112712758341435"
"vocational + Abi","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1996","35-65 Jahre alt","kein Migrationshintergrund","89","0.0184703111145999","0.0147976077391443","0.0221430144900556"
"vocational + Abi","1996","35-65 Jahre alt","direkter Migrationshintergrund","88","0.0630362732809349","0.0507620997511673","0.0753104468107025"
"vocational + Abi","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"vocational + Abi","1996","66 und älter","kein Migrationshintergrund","","","",""
"vocational + Abi","1996","66 und älter","direkter Migrationshintergrund","","","",""
"vocational + Abi","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"higher vocational","1996","16-34 Jahre alt","kein Migrationshintergrund","200","0.0602896274171285","0.052230663942826","0.0683485908914309"
"higher vocational","1996","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"higher vocational","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1996","35-65 Jahre alt","kein Migrationshintergrund","419","0.0828171003809069","0.0752993999912277","0.0903348007705862"
"higher vocational","1996","35-65 Jahre alt","direkter Migrationshintergrund","43","0.0595363787431211","0.047585555769038","0.0714872017172042"
"higher vocational","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher vocational","1996","66 und älter","kein Migrationshintergrund","71","0.0542393000610239","0.04209898221018","0.0663796179118678"
"higher vocational","1996","66 und älter","direkter Migrationshintergrund","","","",""
"higher vocational","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"higher education","1996","16-34 Jahre alt","kein Migrationshintergrund","366","0.108873855633895","0.0983277462521429","0.119419965015646"
"higher education","1996","16-34 Jahre alt","direkter Migrationshintergrund","44","0.101533374460214","0.0804048753512825","0.122661873569145"
"higher education","1996","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1996","35-65 Jahre alt","kein Migrationshintergrund","1064","0.175767222383471","0.165384985968898","0.186149458798043"
"higher education","1996","35-65 Jahre alt","direkter Migrationshintergrund","121","0.144328413991013","0.126579774011836","0.16207705397019"
"higher education","1996","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"higher education","1996","66 und älter","kein Migrationshintergrund","136","0.0827962553044529","0.0680248898007066","0.0975676208081992"
"higher education","1996","66 und älter","direkter Migrationshintergrund","","","",""
"higher education","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"in school","1997","16-34 Jahre alt","kein Migrationshintergrund","224","0.0639537957098297","0.0555147007368519","0.0723928906828076"
"in school","1997","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1997","16-34 Jahre alt","indirekter Migrationshintergrund","63","0.131403950736715","0.101274746466689","0.161533155006741"
"in school","1997","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"in school","1997","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"in school","1997","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"in school","1997","66 und älter","kein Migrationshintergrund","","","",""
"in school","1997","66 und älter","direkter Migrationshintergrund","","","",""
"in school","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"inadequately","1997","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"inadequately","1997","16-34 Jahre alt","direkter Migrationshintergrund","57","0.0557529775583374","0.0390283757110201","0.0724775794056547"
"inadequately","1997","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
