year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.19948,120,665,0.16909,0.22988
1998,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09335,61,665,0.07123,0.11548
1998,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04978,52,665,0.03323,0.06632
1998,66 and older,Primary Level,Not leaning towards specific party,0.82708,39,39,0.70684,0.94733
1998,66 and older,Lower Secondary Level,Not leaning towards specific party,0.49332,285,541,0.45115,0.53549
1998,66 and older,Lower Secondary Level,SPD,0.24606,126,541,0.20973,0.28239
1998,66 and older,Lower Secondary Level,CDU/CSU,0.23659,130,541,0.20075,0.27244
1998,66 and older,Upper Secondary Level,Not leaning towards specific party,0.38809,376,821,0.35473,0.42144
1998,66 and older,Upper Secondary Level,SPD,0.27201,222,821,0.24155,0.30246
1998,66 and older,Upper Secondary Level,CDU/CSU,0.28074,223,821,0.24999,0.31150
1998,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.34750,66,147,0.27026,0.42475
1998,66 and older,Second Stage of Tertiary Education,SPD,0.19474,38,147,0.13051,0.25898
1998,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29080,43,147,0.21714,0.36447
1999,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.76723,244,244,0.71409,0.82036
1999,17-29 y.,Primary Level,Not leaning towards specific party,0.79101,38,38,0.65999,0.92202
1999,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.73059,540,653,0.69654,0.76465
1999,17-29 y.,Lower Secondary Level,SPD,0.09358,62,653,0.07123,0.11594
1999,17-29 y.,Lower Secondary Level,CDU/CSU,0.09692,51,653,0.07421,0.11963
1999,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.60148,853,1282,0.57467,0.62829
1999,17-29 y.,Upper Secondary Level,SPD,0.15809,200,1282,0.13811,0.17807
1999,17-29 y.,Upper Secondary Level,CDU/CSU,0.13543,172,1282,0.11670,0.15417
1999,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04419,57,1282,0.03294,0.05545
1999,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45329,74,74,0.33909,0.56748
1999,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.47202,62,62,0.34674,0.59730
1999,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.51995,73,73,0.40455,0.63535
1999,30-45 y.,Primary Level,Not leaning towards specific party,0.78427,89,89,0.69833,0.87021
1999,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.65060,313,442,0.60611,0.69510
1999,30-45 y.,Lower Secondary Level,SPD,0.19149,83,442,0.15477,0.22821
1999,30-45 y.,Lower Secondary Level,CDU/CSU,0.12579,46,442,0.09484,0.15674
1999,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.55174,1485,2462,0.53209,0.57139
1999,30-45 y.,Upper Secondary Level,SPD,0.22029,515,2462,0.20391,0.23666
1999,30-45 y.,Upper Secondary Level,CDU/CSU,0.15760,365,2462,0.14320,0.17199
1999,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02935,64,2462,0.02268,0.03601
1999,30-45 y.,Upper Secondary Level,PDS/Linke,0.01028,33,2462,0.00629,0.01426
1999,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46624,126,222,0.40047,0.53201
1999,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.19270,52,222,0.14069,0.24470
1999,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.15047,44,222,0.10333,0.19761
1999,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.46089,166,325,0.40661,0.51517
1999,30-45 y.,First Stage of Tertiary Education,SPD,0.23618,83,325,0.18993,0.28243
1999,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.20775,76,325,0.16357,0.25192
1999,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40971,407,859,0.37680,0.44261
1999,30-45 y.,Second Stage of Tertiary Education,SPD,0.20599,180,859,0.17893,0.23305
1999,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.19005,157,859,0.16380,0.21630
1999,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10263,82,859,0.08232,0.12294
1999,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.03381,33,859,0.02172,0.04591
1999,46-65 y.,Primary Level,Not leaning towards specific party,0.78277,169,201,0.72562,0.83992
1999,46-65 y.,Primary Level,SPD,0.16965,32,201,0.11763,0.22166
1999,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.52457,414,696,0.48744,0.56170
1999,46-65 y.,Lower Secondary Level,SPD,0.26183,166,696,0.22915,0.29452
1999,46-65 y.,Lower Secondary Level,CDU/CSU,0.18219,116,696,0.15349,0.21089
1999,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.41048,988,2089,0.38938,0.43158
1999,46-65 y.,Upper Secondary Level,SPD,0.27280,566,2089,0.25370,0.29191
1999,46-65 y.,Upper Secondary Level,CDU/CSU,0.26257,501,2089,0.24369,0.28144
1999,46-65 y.,Upper Secondary Level,PDS/Linke,0.01066,34,2089,0.00626,0.01507
1999,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.37507,32,32,0.20464,0.54550
1999,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.38825,108,246,0.32722,0.44928
1999,46-65 y.,First Stage of Tertiary Education,SPD,0.29920,73,246,0.24186,0.35654
1999,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.22861,65,246,0.17602,0.28119
1999,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.33740,267,676,0.30173,0.37307
1999,46-65 y.,Second Stage of Tertiary Education,SPD,0.25891,168,676,0.22586,0.29195
1999,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.21069,138,676,0.17993,0.24146
1999,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.06024,45,676,0.04229,0.07819
1999,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05503,58,676,0.03783,0.07224
1999,66 and older,Primary Level,Not leaning towards specific party,0.78497,43,43,0.66072,0.90922
1999,66 and older,Lower Secondary Level,Not leaning towards specific party,0.46649,273,537,0.42426,0.50873
1999,66 and older,Lower Secondary Level,SPD,0.21662,111,537,0.18174,0.25149
1999,66 and older,Lower Secondary Level,CDU/CSU,0.28973,153,537,0.25133,0.32814
1999,66 and older,Upper Secondary Level,Not leaning towards specific party,0.35516,336,820,0.32238,0.38793
1999,66 and older,Upper Secondary Level,SPD,0.27052,230,820,0.24010,0.30095
1999,66 and older,Upper Secondary Level,CDU/CSU,0.32052,254,820,0.28855,0.35248
1999,66 and older,First Stage of Tertiary Education,CDU/CSU,0.40316,31,31,0.22763,0.57870
1999,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.26675,53,182,0.20232,0.33118
1999,66 and older,Second Stage of Tertiary Education,SPD,0.20722,43,182,0.14817,0.26627
1999,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.33843,54,182,0.26950,0.40737
1999,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.12002,32,182,0.07268,0.16737
2000,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.75430,367,444,0.71421,0.79439
2000,17-29 y.,Pre-primary Level,SPD,0.08265,41,444,0.05701,0.10830
2000,17-29 y.,Pre-primary Level,CDU/CSU,0.07594,36,444,0.05128,0.10061
2000,17-29 y.,Primary Level,Not leaning towards specific party,0.74251,53,53,0.62366,0.86136
2000,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.81026,863,1006,0.78602,0.83450
2000,17-29 y.,Lower Secondary Level,SPD,0.07034,77,1006,0.05453,0.08615
2000,17-29 y.,Lower Secondary Level,CDU/CSU,0.06675,66,1006,0.05132,0.08218
2000,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.67074,1492,2089,0.65058,0.69089
2000,17-29 y.,Upper Secondary Level,SPD,0.11979,243,2089,0.10586,0.13372
2000,17-29 y.,Upper Secondary Level,CDU/CSU,0.11524,235,2089,0.10154,0.12893
2000,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.03353,66,2089,0.02581,0.04125
2000,17-29 y.,Upper Secondary Level,PDS/Linke,0.02111,53,2089,0.01494,0.02727
2000,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47749,167,290,0.41990,0.53508
2000,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.23554,65,290,0.18661,0.28446
2000,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.17435,58,290,0.13061,0.21810
2000,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.69922,150,150,0.62558,0.77285
2000,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.50330,141,214,0.43616,0.57045
2000,17-29 y.,Second Stage of Tertiary Education,SPD,0.14001,37,214,0.09341,0.18661
2000,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.15627,36,214,0.10751,0.20504
2000,30-45 y.,Primary Level,Not leaning towards specific party,0.83386,88,88,0.75564,0.91207
2000,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.69392,416,565,0.65589,0.73196
2000,30-45 y.,Lower Secondary Level,SPD,0.17732,106,565,0.14580,0.20884
2000,30-45 y.,Lower Secondary Level,CDU/CSU,0.07552,43,565,0.05372,0.09733
2000,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.60674,2771,4370,0.59226,0.62123
2000,30-45 y.,Upper Secondary Level,SPD,0.19259,819,4370,0.18090,0.20429
2000,30-45 y.,Upper Secondary Level,CDU/CSU,0.12932,578,4370,0.11937,0.13927
2000,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02431,103,4370,0.01974,0.02888
2000,30-45 y.,Upper Secondary Level,PDS/Linke,0.01179,65,4370,0.00859,0.01500
2000,30-45 y.,Upper Secondary Level,Far right parties,0.00746,34,4370,0.00491,0.01001
2000,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47607,256,481,0.43139,0.52074
2000,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.21670,105,481,0.17984,0.25356
2000,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.14156,79,481,0.11037,0.17274
2000,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10378,41,481,0.07649,0.13106
2000,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48465,410,743,0.44869,0.52061
2000,30-45 y.,First Stage of Tertiary Education,SPD,0.20380,146,743,0.17482,0.23279
2000,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.19569,147,743,0.16714,0.22424
2000,30-45 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.06313,40,743,0.04563,0.08063
2000,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.43527,767,1647,0.41132,0.45922
2000,30-45 y.,Second Stage of Tertiary Education,SPD,0.18991,306,1647,0.17096,0.20886
2000,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.17556,287,1647,0.15718,0.19394
2000,30-45 y.,Second Stage of Tertiary Education,FDP,0.03333,41,1647,0.02466,0.04201
2000,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12171,187,1647,0.10592,0.13751
2000,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02756,59,1647,0.01965,0.03547
2000,46-65 y.,Primary Level,Not leaning towards specific party,0.86090,141,141,0.80358,0.91823
2000,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.58208,608,970,0.55102,0.61313
2000,46-65 y.,Lower Secondary Level,SPD,0.24878,223,970,0.22156,0.27600
2000,46-65 y.,Lower Secondary Level,CDU/CSU,0.14659,139,970,0.12432,0.16886
2000,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.47685,2118,4206,0.46176,0.49195
2000,46-65 y.,Upper Secondary Level,SPD,0.25252,1039,4206,0.23939,0.26565
2000,46-65 y.,Upper Secondary Level,CDU/CSU,0.21937,917,4206,0.20686,0.23188
2000,46-65 y.,Upper Secondary Level,FDP,0.00865,37,4206,0.00585,0.01145
2000,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.01054,41,4206,0.00745,0.01363
2000,46-65 y.,Upper Secondary Level,PDS/Linke,0.00997,54,4206,0.00697,0.01298
2000,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.37626,79,157,0.30024,0.45229
2000,46-65 y.,Post-secondary Non-tertiary Level,SPD,0.24696,43,157,0.17929,0.31464
2000,46-65 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.22346,35,157,0.15809,0.28883
2000,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.36626,257,595,0.32752,0.40501
2000,46-65 y.,First Stage of Tertiary Education,SPD,0.26224,157,595,0.22687,0.29761
2000,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.27780,181,595,0.24178,0.31382
2000,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.35813,543,1418,0.33316,0.38309
2000,46-65 y.,Second Stage of Tertiary Education,SPD,0.22502,313,1418,0.20328,0.24676
2000,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.20715,300,1418,0.18605,0.22825
2000,46-65 y.,Second Stage of Tertiary Education,FDP,0.05127,60,1418,0.03978,0.06275
2000,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07144,99,1418,0.05803,0.08485
2000,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05537,103,1418,0.04346,0.06728
2000,66 and older,Primary Level,Not leaning towards specific party,0.68571,43,43,0.54531,0.82611
2000,66 and older,Lower Secondary Level,Not leaning towards specific party,0.52959,492,884,0.49667,0.56252
2000,66 and older,Lower Secondary Level,SPD,0.22219,190,884,0.19476,0.24961
2000,66 and older,Lower Secondary Level,CDU/CSU,0.22023,202,884,0.19289,0.24756
2000,66 and older,Upper Secondary Level,Not leaning towards specific party,0.42194,800,1792,0.39907,0.44481
2000,66 and older,Upper Secondary Level,SPD,0.23344,439,1792,0.21385,0.25303
2000,66 and older,Upper Secondary Level,CDU/CSU,0.28548,513,1792,0.26457,0.30640
2000,66 and older,Upper Secondary Level,PDS/Linke,0.01893,40,1792,0.01262,0.02524
2000,66 and older,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.32573,32,75,0.21895,0.43251
2000,66 and older,Post-secondary Non-tertiary Level,CDU/CSU,0.43517,43,75,0.32221,0.54813
2000,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.29659,70,213,0.23510,0.35807
2000,66 and older,First Stage of Tertiary Education,SPD,0.25770,65,213,0.19883,0.31658
2000,66 and older,First Stage of Tertiary Education,CDU/CSU,0.33836,78,213,0.27467,0.40205
2000,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.30771,127,390,0.26184,0.35358
2000,66 and older,Second Stage of Tertiary Education,SPD,0.16181,72,390,0.12521,0.19841
2000,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.36314,141,390,0.31535,0.41093
2000,66 and older,Second Stage of Tertiary Education,PDS/Linke,0.10578,50,390,0.07522,0.13635
2001,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.77786,422,501,0.74143,0.81430
2001,17-29 y.,Pre-primary Level,SPD,0.06979,38,501,0.04746,0.09213
2001,17-29 y.,Pre-primary Level,CDU/CSU,0.08563,41,501,0.06110,0.11015
2001,17-29 y.,Primary Level,Not leaning towards specific party,0.77370,43,43,0.64716,0.90025
2001,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.84050,793,898,0.81653,0.86446
2001,17-29 y.,Lower Secondary Level,SPD,0.05123,48,898,0.03681,0.06566
2001,17-29 y.,Lower Secondary Level,CDU/CSU,0.06489,57,898,0.04877,0.08101
2001,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.69947,1303,1777,0.67814,0.72079
2001,17-29 y.,Upper Secondary Level,SPD,0.10413,195,1777,0.08992,0.11833
2001,17-29 y.,Upper Secondary Level,CDU/CSU,0.10258,186,1777,0.08847,0.11669
2001,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04039,61,1777,0.03123,0.04955
2001,17-29 y.,Upper Secondary Level,PDS/Linke,0.01649,32,1777,0.01057,0.02241
2001,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.58278,166,242,0.52053,0.64504
2001,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.19843,42,242,0.14808,0.24878
2001,17-29 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12134,34,242,0.08011,0.16256
2001,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.62702,101,101,0.53223,0.72180
2001,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.52398,122,159,0.44611,0.60186
2001,17-29 y.,Second Stage of Tertiary Education,CDU/CSU,0.17763,37,159,0.11803,0.23722
2001,30-45 y.,Primary Level,Not leaning towards specific party,0.84669,69,69,0.76106,0.93233
2001,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.74195,376,496,0.70341,0.78050
2001,30-45 y.,Lower Secondary Level,SPD,0.17325,88,496,0.13991,0.20659
2001,30-45 y.,Lower Secondary Level,CDU/CSU,0.05630,32,496,0.03599,0.07660
2001,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.62322,2522,3891,0.60800,0.63845
2001,30-45 y.,Upper Secondary Level,SPD,0.18084,713,3891,0.16875,0.19294
2001,30-45 y.,Upper Secondary Level,CDU/CSU,0.12965,514,3891,0.11909,0.14020
2001,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.02745,102,3891,0.02231,0.03258
2001,30-45 y.,Upper Secondary Level,PDS/Linke,0.00927,40,3891,0.00626,0.01228
2001,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51399,266,486,0.46951,0.55848
2001,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.22477,111,486,0.18762,0.26192
2001,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.13399,73,486,0.10367,0.16430
2001,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07675,36,486,0.05306,0.10044
2001,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.52952,392,681,0.49201,0.56704
2001,30-45 y.,First Stage of Tertiary Education,SPD,0.20613,139,681,0.17573,0.23654
2001,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.16765,115,681,0.13957,0.19572
2001,30-45 y.,First Stage of Tertiary Education,Bündnis90/Grüne,0.05177,35,681,0.03511,0.06842
2001,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46410,722,1464,0.43855,0.48966
2001,30-45 y.,Second Stage of Tertiary Education,SPD,0.17570,257,1464,0.15620,0.19520
2001,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.14980,221,1464,0.13151,0.16809
2001,30-45 y.,Second Stage of Tertiary Education,FDP,0.02987,37,1464,0.02115,0.03859
2001,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12192,176,1464,0.10515,0.13868
2001,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02838,51,1464,0.01987,0.03689
2001,46-65 y.,Primary Level,Not leaning towards specific party,0.82481,101,101,0.75031,0.89932
2001,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.61535,528,794,0.58149,0.64922
2001,46-65 y.,Lower Secondary Level,SPD,0.21334,161,794,0.18483,0.24186
2001,46-65 y.,Lower Secondary Level,CDU/CSU,0.13060,105,794,0.10714,0.15405
2001,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.50260,2062,3898,0.48690,0.51830
2001,46-65 y.,Upper Secondary Level,SPD,0.24280,914,3898,0.22934,0.25627
2001,46-65 y.,Upper Secondary Level,CDU/CSU,0.20651,786,3898,0.19380,0.21922
2001,46-65 y.,Upper Secondary Level,FDP,0.01124,46,3898,0.00793,0.01455
2001,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.01090,40,3898,0.00764,0.01416
2001,46-65 y.,Upper Secondary Level,PDS/Linke,0.00862,50,3898,0.00572,0.01152
2001,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49243,100,173,0.41771,0.56715
