year,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Hamburg,SPD,0.14620,65,375,0.11039,0.18200
2016,Hamburg,CDU/CSU,0.12261,55,375,0.08937,0.15585
2016,Hamburg,Bündnis90/Grüne,0.08358,43,375,0.05553,0.11163
2016,Lower Saxony,Not leaning towards specific party,0.46350,1381,2312,0.44317,0.48383
2016,Lower Saxony,SPD,0.13452,329,2312,0.12061,0.14844
2016,Lower Saxony,CDU/CSU,0.15341,389,2312,0.13871,0.16810
2016,Lower Saxony,Bündnis90/Grüne,0.04796,137,2312,0.03925,0.05667
2016,Lower Saxony,PDS/Linke,0.01556,39,2312,0.01052,0.02061
2016,Lower Saxony,AfD,0.00759,37,2312,0.00405,0.01112
2016,Bremen,Not leaning towards specific party,0.45870,111,111,0.36558,0.55182
2016,North Rhine-Westphalia,Not leaning towards specific party,0.46497,2952,4964,0.45109,0.47885
2016,North Rhine-Westphalia,SPD,0.12043,659,4964,0.11138,0.12949
2016,North Rhine-Westphalia,CDU/CSU,0.14708,868,4964,0.13722,0.15693
2016,North Rhine-Westphalia,FDP,0.01352,75,4964,0.01030,0.01673
2016,North Rhine-Westphalia,Bündnis90/Grüne,0.04667,265,4964,0.04080,0.05254
2016,North Rhine-Westphalia,PDS/Linke,0.00907,74,4964,0.00643,0.01170
2016,North Rhine-Westphalia,AfD,0.01220,71,4964,0.00915,0.01525
2016,Hesse,Not leaning towards specific party,0.51463,985,1491,0.48926,0.54001
2016,Hesse,SPD,0.09972,193,1491,0.08451,0.11494
2016,Hesse,CDU/CSU,0.10831,224,1491,0.09253,0.12409
2016,Hesse,Bündnis90/Grüne,0.04140,89,1491,0.03129,0.05152
2016,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.48407,896,1375,0.45764,0.51049
2016,"Rhineland-Palatinate, Saarland",SPD,0.11205,196,1375,0.09537,0.12873
2016,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13926,226,1375,0.12095,0.15757
2016,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.03915,57,1375,0.02890,0.04941
2016,Baden-Wuerttemberg,Not leaning towards specific party,0.45779,1620,2785,0.43928,0.47630
2016,Baden-Wuerttemberg,SPD,0.06605,212,2785,0.05682,0.07528
2016,Baden-Wuerttemberg,CDU/CSU,0.13324,429,2785,0.12061,0.14586
2016,Baden-Wuerttemberg,FDP,0.01174,44,2785,0.00774,0.01574
2016,Baden-Wuerttemberg,Bündnis90/Grüne,0.11515,386,2785,0.10329,0.12700
2016,Baden-Wuerttemberg,PDS/Linke,0.00853,34,2785,0.00512,0.01195
2016,Baden-Wuerttemberg,AfD,0.01953,60,2785,0.01439,0.02467
2016,Bavaria,Not leaning towards specific party,0.49896,2408,3833,0.48313,0.51479
2016,Bavaria,SPD,0.06682,306,3833,0.05892,0.07473
2016,Bavaria,CDU/CSU,0.17290,707,3833,0.16093,0.18488
2016,Bavaria,FDP,0.01098,33,3833,0.00768,0.01427
2016,Bavaria,Bündnis90/Grüne,0.04112,235,3833,0.03484,0.04741
2016,Bavaria,PDS/Linke,0.01062,45,3833,0.00737,0.01386
2016,Bavaria,AfD,0.01418,64,3833,0.01044,0.01793
2016,Bavaria,Others,0.00760,35,3833,0.00485,0.01035
2016,Berlin,Not leaning towards specific party,0.44057,482,850,0.40717,0.47396
2016,Berlin,SPD,0.09414,102,850,0.07449,0.11378
2016,Berlin,CDU/CSU,0.08829,89,850,0.06920,0.10737
2016,Berlin,Bündnis90/Grüne,0.09392,102,850,0.07430,0.11354
2016,Berlin,PDS/Linke,0.06773,75,850,0.05083,0.08464
2016,Brandenburg,Not leaning towards specific party,0.59169,656,861,0.55884,0.62454
2016,Brandenburg,SPD,0.05487,65,861,0.03965,0.07009
2016,Brandenburg,CDU/CSU,0.08155,74,861,0.06326,0.09984
2016,Brandenburg,PDS/Linke,0.05557,66,861,0.04026,0.07088
2016,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55267,346,483,0.50828,0.59706
2016,Mecklenburg-Western Pomerania,SPD,0.04635,36,483,0.02758,0.06512
2016,Mecklenburg-Western Pomerania,CDU/CSU,0.10427,66,483,0.07699,0.13155
2016,Mecklenburg-Western Pomerania,PDS/Linke,0.05439,35,483,0.03414,0.07463
2016,Saxony,Not leaning towards specific party,0.57920,961,1402,0.55334,0.60505
2016,Saxony,SPD,0.03603,66,1402,0.02627,0.04579
2016,Saxony,CDU/CSU,0.09392,166,1402,0.07865,0.10920
2016,Saxony,Bündnis90/Grüne,0.01664,45,1402,0.00994,0.02334
2016,Saxony,PDS/Linke,0.05383,95,1402,0.04201,0.06565
2016,Saxony,AfD,0.04276,69,1402,0.03217,0.05335
2016,Saxony-Anhalt,Not leaning towards specific party,0.52307,525,793,0.48828,0.55785
2016,Saxony-Anhalt,SPD,0.04540,49,793,0.03090,0.05990
2016,Saxony-Anhalt,CDU/CSU,0.09850,100,793,0.07775,0.11926
2016,Saxony-Anhalt,PDS/Linke,0.08847,85,793,0.06869,0.10825
2016,Saxony-Anhalt,AfD,0.04983,34,793,0.03468,0.06498
2016,Thuringa,Not leaning towards specific party,0.58770,615,865,0.55488,0.62053
2016,Thuringa,SPD,0.05245,45,865,0.03758,0.06731
2016,Thuringa,CDU/CSU,0.09236,111,865,0.07306,0.11167
2016,Thuringa,PDS/Linke,0.05562,55,865,0.04034,0.07090
2016,Thuringa,AfD,0.03173,39,865,0.02004,0.04341
2017,Schleswig-Holstein,Not leaning towards specific party,0.42247,617,1024,0.39220,0.45273
2017,Schleswig-Holstein,SPD,0.17409,172,1024,0.15085,0.19732
2017,Schleswig-Holstein,CDU/CSU,0.13629,164,1024,0.11526,0.15731
2017,Schleswig-Holstein,Bündnis90/Grüne,0.05065,71,1024,0.03721,0.06408
2017,Hamburg,Not leaning towards specific party,0.33742,249,435,0.29293,0.38190
2017,Hamburg,SPD,0.17820,80,435,0.14220,0.21421
2017,Hamburg,CDU/CSU,0.15360,63,435,0.11968,0.18752
2017,Hamburg,Bündnis90/Grüne,0.06989,43,435,0.04590,0.09388
2017,Lower Saxony,Not leaning towards specific party,0.44489,1676,2848,0.42663,0.46314
2017,Lower Saxony,SPD,0.13795,442,2848,0.12528,0.15062
2017,Lower Saxony,CDU/CSU,0.15932,484,2848,0.14588,0.17276
2017,Lower Saxony,FDP,0.01028,35,2848,0.00658,0.01399
2017,Lower Saxony,Bündnis90/Grüne,0.03233,116,2848,0.02583,0.03882
2017,Lower Saxony,PDS/Linke,0.01527,52,2848,0.01077,0.01978
2017,Lower Saxony,AfD,0.01663,43,2848,0.01193,0.02133
2017,Bremen,Not leaning towards specific party,0.48375,160,160,0.40607,0.56142
2017,North Rhine-Westphalia,Not leaning towards specific party,0.44270,3372,5806,0.42992,0.45548
2017,North Rhine-Westphalia,SPD,0.13758,840,5806,0.12872,0.14644
2017,North Rhine-Westphalia,CDU/CSU,0.14609,1012,5806,0.13701,0.15518
2017,North Rhine-Westphalia,FDP,0.01998,124,5806,0.01638,0.02358
2017,North Rhine-Westphalia,Bündnis90/Grüne,0.03504,254,5806,0.03031,0.03977
2017,North Rhine-Westphalia,PDS/Linke,0.01696,114,5806,0.01364,0.02028
2017,North Rhine-Westphalia,AfD,0.01838,90,5806,0.01493,0.02184
2017,Hesse,Not leaning towards specific party,0.49951,1233,1927,0.47718,0.52184
2017,Hesse,SPD,0.10362,236,1927,0.09001,0.11723
2017,Hesse,CDU/CSU,0.11967,287,1927,0.10517,0.13417
2017,Hesse,FDP,0.01433,38,1927,0.00902,0.01963
2017,Hesse,Bündnis90/Grüne,0.04045,93,1927,0.03165,0.04925
2017,Hesse,PDS/Linke,0.02258,40,1927,0.01594,0.02921
2017,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.47956,1026,1600,0.45507,0.50405
2017,"Rhineland-Palatinate, Saarland",SPD,0.11181,212,1600,0.09636,0.12725
2017,"Rhineland-Palatinate, Saarland",CDU/CSU,0.13741,252,1600,0.12053,0.15428
2017,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.02923,47,1600,0.02097,0.03748
2017,"Rhineland-Palatinate, Saarland",PDS/Linke,0.01616,32,1600,0.00998,0.02234
2017,"Rhineland-Palatinate, Saarland",AfD,0.02056,31,1600,0.01360,0.02751
2017,Baden-Wuerttemberg,Not leaning towards specific party,0.45696,1957,3215,0.43974,0.47418
2017,Baden-Wuerttemberg,SPD,0.10503,303,3215,0.09443,0.11563
2017,Baden-Wuerttemberg,CDU/CSU,0.12358,509,3215,0.11220,0.13496
2017,Baden-Wuerttemberg,FDP,0.01304,53,3215,0.00911,0.01696
2017,Baden-Wuerttemberg,Bündnis90/Grüne,0.07230,308,3215,0.06335,0.08125
2017,Baden-Wuerttemberg,PDS/Linke,0.00927,40,3215,0.00595,0.01258
2017,Baden-Wuerttemberg,AfD,0.01578,45,3215,0.01147,0.02009
2017,Bavaria,Not leaning towards specific party,0.51437,2829,4332,0.49949,0.52926
2017,Bavaria,SPD,0.08049,367,4332,0.07239,0.08859
2017,Bavaria,CDU/CSU,0.14920,744,4332,0.13859,0.15982
2017,Bavaria,FDP,0.01188,51,4332,0.00865,0.01510
2017,Bavaria,Bündnis90/Grüne,0.03797,223,4332,0.03228,0.04366
2017,Bavaria,PDS/Linke,0.01103,56,4332,0.00792,0.01414
2017,Bavaria,AfD,0.01404,62,4332,0.01053,0.01754
2017,Berlin,Not leaning towards specific party,0.44983,566,996,0.41891,0.48074
2017,Berlin,SPD,0.11184,128,996,0.09225,0.13142
2017,Berlin,CDU/CSU,0.07489,111,996,0.05854,0.09125
2017,Berlin,Bündnis90/Grüne,0.07539,103,996,0.05898,0.09179
2017,Berlin,PDS/Linke,0.08085,88,996,0.06391,0.09779
2017,Brandenburg,Not leaning towards specific party,0.58002,792,1077,0.55053,0.60951
2017,Brandenburg,SPD,0.05607,90,1077,0.04233,0.06982
2017,Brandenburg,CDU/CSU,0.08012,89,1077,0.06390,0.09634
2017,Brandenburg,PDS/Linke,0.05245,75,1077,0.03913,0.06577
2017,Brandenburg,AfD,0.01855,31,1077,0.01049,0.02661
2017,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55556,410,565,0.51455,0.59657
2017,Mecklenburg-Western Pomerania,SPD,0.05968,49,565,0.04013,0.07923
2017,Mecklenburg-Western Pomerania,CDU/CSU,0.07785,66,565,0.05574,0.09996
2017,Mecklenburg-Western Pomerania,PDS/Linke,0.06433,40,565,0.04408,0.08458
2017,Saxony,Not leaning towards specific party,0.56412,1188,1669,0.54033,0.58792
2017,Saxony,SPD,0.04814,89,1669,0.03786,0.05841
2017,Saxony,CDU/CSU,0.07927,165,1669,0.06631,0.09224
2017,Saxony,Bündnis90/Grüne,0.01640,47,1669,0.01030,0.02249
2017,Saxony,PDS/Linke,0.06011,105,1669,0.04871,0.07152
2017,Saxony,AfD,0.04433,75,1669,0.03445,0.05420
2017,Saxony-Anhalt,Not leaning towards specific party,0.58164,706,933,0.54997,0.61331
2017,Saxony-Anhalt,SPD,0.05220,56,933,0.03792,0.06649
2017,Saxony-Anhalt,CDU/CSU,0.08822,101,933,0.07001,0.10643
2017,Saxony-Anhalt,PDS/Linke,0.05631,70,933,0.04151,0.07111
2017,Thuringa,Not leaning towards specific party,0.54791,682,971,0.51659,0.57923
2017,Thuringa,SPD,0.06548,70,971,0.04991,0.08105
2017,Thuringa,CDU/CSU,0.11296,128,971,0.09304,0.13289
2017,Thuringa,PDS/Linke,0.04966,55,971,0.03599,0.06334
2017,Thuringa,AfD,0.02943,36,971,0.01880,0.04007
2018,Schleswig-Holstein,Not leaning towards specific party,0.41835,589,960,0.38713,0.44957
2018,Schleswig-Holstein,SPD,0.14594,146,960,0.12359,0.16828
2018,Schleswig-Holstein,CDU/CSU,0.12732,140,960,0.10622,0.14841
2018,Schleswig-Holstein,Bündnis90/Grüne,0.05835,85,960,0.04351,0.07318
2018,Hamburg,Not leaning towards specific party,0.33954,278,468,0.29659,0.38249
2018,Hamburg,SPD,0.14498,77,468,0.11305,0.17692
2018,Hamburg,CDU/CSU,0.12597,61,468,0.09588,0.15607
2018,Hamburg,Bündnis90/Grüne,0.08877,52,468,0.06298,0.11457
2018,Lower Saxony,Not leaning towards specific party,0.43563,1716,2882,0.41753,0.45374
2018,Lower Saxony,SPD,0.14953,401,2882,0.13651,0.16255
2018,Lower Saxony,CDU/CSU,0.15831,492,2882,0.14498,0.17164
2018,Lower Saxony,FDP,0.01222,37,2882,0.00821,0.01624
2018,Lower Saxony,Bündnis90/Grüne,0.03730,139,2882,0.03038,0.04422
2018,Lower Saxony,PDS/Linke,0.01338,47,2882,0.00918,0.01757
2018,Lower Saxony,AfD,0.01942,50,2882,0.01438,0.02445
2018,Bremen,Not leaning towards specific party,0.45915,200,200,0.38991,0.52839
2018,North Rhine-Westphalia,Not leaning towards specific party,0.47071,3634,6051,0.45813,0.48328
2018,North Rhine-Westphalia,SPD,0.11740,727,6051,0.10929,0.12551
2018,North Rhine-Westphalia,CDU/CSU,0.13810,949,6051,0.12941,0.14679
2018,North Rhine-Westphalia,FDP,0.02083,147,6051,0.01723,0.02443
2018,North Rhine-Westphalia,Bündnis90/Grüne,0.04504,340,6051,0.03981,0.05026
2018,North Rhine-Westphalia,PDS/Linke,0.02416,133,6051,0.02029,0.02802
2018,North Rhine-Westphalia,AfD,0.01979,121,6051,0.01628,0.02330
2018,Hesse,Not leaning towards specific party,0.48495,1201,1998,0.46303,0.50687
2018,Hesse,SPD,0.11015,228,1998,0.09642,0.12388
2018,Hesse,CDU/CSU,0.11606,295,1998,0.10202,0.13011
2018,Hesse,FDP,0.02014,51,1998,0.01398,0.02630
2018,Hesse,Bündnis90/Grüne,0.05085,120,1998,0.04121,0.06049
2018,Hesse,PDS/Linke,0.02362,63,1998,0.01696,0.03028
2018,Hesse,AfD,0.01970,40,1998,0.01361,0.02580
2018,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.45893,1027,1581,0.43436,0.48350
2018,"Rhineland-Palatinate, Saarland",SPD,0.09984,177,1581,0.08505,0.11462
2018,"Rhineland-Palatinate, Saarland",CDU/CSU,0.15625,264,1581,0.13834,0.17415
2018,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.04182,73,1581,0.03195,0.05169
2018,"Rhineland-Palatinate, Saarland",AfD,0.02776,40,1581,0.01966,0.03586
2018,Baden-Wuerttemberg,Not leaning towards specific party,0.43198,1731,3056,0.41441,0.44955
2018,Baden-Wuerttemberg,SPD,0.08002,254,3056,0.07040,0.08965
2018,Baden-Wuerttemberg,CDU/CSU,0.14587,510,3056,0.13335,0.15838
2018,Baden-Wuerttemberg,FDP,0.02061,71,3056,0.01557,0.02565
2018,Baden-Wuerttemberg,Bündnis90/Grüne,0.09538,366,3056,0.08496,0.10579
2018,Baden-Wuerttemberg,PDS/Linke,0.01892,60,3056,0.01409,0.02375
2018,Baden-Wuerttemberg,AfD,0.02060,64,3056,0.01556,0.02563
2018,Bavaria,Not leaning towards specific party,0.48788,2662,4221,0.47280,0.50296
2018,Bavaria,SPD,0.06741,288,4221,0.05984,0.07497
2018,Bavaria,CDU/CSU,0.15218,671,4221,0.14134,0.16301
2018,Bavaria,FDP,0.01764,71,4221,0.01367,0.02161
2018,Bavaria,Bündnis90/Grüne,0.05416,288,4221,0.04733,0.06099
2018,Bavaria,PDS/Linke,0.01363,85,4221,0.01013,0.01713
2018,Bavaria,AfD,0.02350,107,4221,0.01893,0.02807
2018,Bavaria,Others,0.01003,49,4221,0.00702,0.01303
2018,Berlin,Not leaning towards specific party,0.44993,579,1038,0.41965,0.48021
2018,Berlin,SPD,0.08616,115,1038,0.06908,0.10324
2018,Berlin,CDU/CSU,0.07104,104,1038,0.05540,0.08667
2018,Berlin,Bündnis90/Grüne,0.08842,132,1038,0.07114,0.10570
2018,Berlin,PDS/Linke,0.08360,108,1038,0.06676,0.10045
2018,Brandenburg,Not leaning towards specific party,0.58888,782,1059,0.55923,0.61853
2018,Brandenburg,SPD,0.05102,74,1059,0.03776,0.06428
2018,Brandenburg,CDU/CSU,0.07311,103,1059,0.05743,0.08880
2018,Brandenburg,PDS/Linke,0.04802,64,1059,0.03514,0.06091
2018,Brandenburg,AfD,0.02560,36,1059,0.01608,0.03512
2018,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.52887,414,587,0.48845,0.56929
2018,Mecklenburg-Western Pomerania,SPD,0.05130,46,587,0.03344,0.06917
2018,Mecklenburg-Western Pomerania,CDU/CSU,0.09445,76,587,0.07077,0.11813
2018,Mecklenburg-Western Pomerania,PDS/Linke,0.06359,51,587,0.04383,0.08334
2018,Saxony,Not leaning towards specific party,0.53984,1145,1656,0.51583,0.56386
2018,Saxony,SPD,0.03182,58,1656,0.02336,0.04027
2018,Saxony,CDU/CSU,0.08492,166,1656,0.07149,0.09836
2018,Saxony,Bündnis90/Grüne,0.02834,52,1656,0.02034,0.03633
2018,Saxony,PDS/Linke,0.06354,130,1656,0.05179,0.07530
2018,Saxony,AfD,0.06445,105,1656,0.05262,0.07628
2018,Saxony-Anhalt,Not leaning towards specific party,0.58055,713,920,0.54865,0.61246
2018,Saxony-Anhalt,SPD,0.04578,44,920,0.03227,0.05930
2018,Saxony-Anhalt,CDU/CSU,0.07696,93,920,0.05973,0.09420
2018,Saxony-Anhalt,PDS/Linke,0.06836,70,920,0.05204,0.08468
2018,Thuringa,Not leaning towards specific party,0.54855,703,997,0.51764,0.57945
2018,Thuringa,SPD,0.05133,44,997,0.03763,0.06504
2018,Thuringa,CDU/CSU,0.09688,103,997,0.07851,0.11525
2018,Thuringa,Bündnis90/Grüne,0.02554,31,997,0.01574,0.03534
2018,Thuringa,PDS/Linke,0.05191,68,997,0.03814,0.06569
2018,Thuringa,AfD,0.04474,48,997,0.03190,0.05758
2019,Schleswig-Holstein,Not leaning towards specific party,0.43683,503,879,0.40402,0.46964
2019,Schleswig-Holstein,SPD,0.11936,112,879,0.09792,0.14081
2019,Schleswig-Holstein,CDU/CSU,0.10090,143,879,0.08097,0.12082
2019,Schleswig-Holstein,Bündnis90/Grüne,0.08365,121,879,0.06534,0.10197
2019,Hamburg,Not leaning towards specific party,0.37080,265,471,0.32713,0.41447
2019,Hamburg,SPD,0.12119,69,471,0.09169,0.15070
2019,Hamburg,CDU/CSU,0.10725,62,471,0.07928,0.13523
2019,Hamburg,Bündnis90/Grüne,0.11053,75,471,0.08218,0.13888
2019,Lower Saxony,Not leaning towards specific party,0.44437,1367,2423,0.42458,0.46416
2019,Lower Saxony,SPD,0.11482,301,2423,0.10212,0.12752
2019,Lower Saxony,CDU/CSU,0.13535,396,2423,0.12173,0.14898
2019,Lower Saxony,FDP,0.01648,51,2423,0.01141,0.02155
2019,Lower Saxony,Bündnis90/Grüne,0.06234,212,2423,0.05271,0.07197
2019,Lower Saxony,PDS/Linke,0.00814,40,2423,0.00456,0.01172
2019,Lower Saxony,AfD,0.02433,56,2423,0.01820,0.03047
2019,Bremen,Not leaning towards specific party,0.41945,116,116,0.32925,0.50964
2019,North Rhine-Westphalia,Not leaning towards specific party,0.46589,2883,5306,0.45246,0.47931
2019,North Rhine-Westphalia,SPD,0.09165,555,5306,0.08388,0.09941
2019,North Rhine-Westphalia,CDU/CSU,0.13407,886,5306,0.12490,0.14324
2019,North Rhine-Westphalia,FDP,0.01680,156,5306,0.01334,0.02025
2019,North Rhine-Westphalia,Bündnis90/Grüne,0.06907,541,5306,0.06224,0.07589
2019,North Rhine-Westphalia,PDS/Linke,0.01932,120,5306,0.01562,0.02303
2019,North Rhine-Westphalia,AfD,0.02283,126,5306,0.01881,0.02685
2019,North Rhine-Westphalia,Others,0.00447,39,5306,0.00267,0.00626
2019,Hesse,Not leaning towards specific party,0.47151,891,1654,0.44745,0.49558
2019,Hesse,SPD,0.07025,160,1654,0.05793,0.08258
2019,Hesse,CDU/CSU,0.09363,213,1654,0.07959,0.10768
2019,Hesse,FDP,0.01755,67,1654,0.01122,0.02388
2019,Hesse,Bündnis90/Grüne,0.09533,224,1654,0.08118,0.10949
2019,Hesse,PDS/Linke,0.03439,54,1654,0.02560,0.04317
2019,Hesse,AfD,0.02002,45,1654,0.01327,0.02678
2019,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.47197,842,1377,0.44559,0.49835
2019,"Rhineland-Palatinate, Saarland",SPD,0.08120,130,1377,0.06677,0.09563
2019,"Rhineland-Palatinate, Saarland",CDU/CSU,0.12943,229,1377,0.11170,0.14717
2019,"Rhineland-Palatinate, Saarland",FDP,0.01546,33,1377,0.00894,0.02198
2019,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.06561,109,1377,0.05252,0.07869
2019,"Rhineland-Palatinate, Saarland",AfD,0.02106,34,1377,0.01347,0.02865
2019,Baden-Wuerttemberg,Not leaning towards specific party,0.42851,1380,2725,0.40992,0.44709
2019,Baden-Wuerttemberg,SPD,0.06156,201,2725,0.05253,0.07059
2019,Baden-Wuerttemberg,CDU/CSU,0.11742,446,2725,0.10534,0.12951
2019,Baden-Wuerttemberg,FDP,0.01942,90,2725,0.01424,0.02461
2019,Baden-Wuerttemberg,Bündnis90/Grüne,0.12262,491,2725,0.11030,0.13493
2019,Baden-Wuerttemberg,PDS/Linke,0.01920,57,2725,0.01404,0.02435
2019,Baden-Wuerttemberg,AfD,0.02684,60,2725,0.02077,0.03291
2019,Bavaria,Not leaning towards specific party,0.46525,2099,3869,0.44953,0.48097
2019,Bavaria,SPD,0.04813,227,3869,0.04139,0.05488
2019,Bavaria,CDU/CSU,0.13634,714,3869,0.12552,0.14715
2019,Bavaria,FDP,0.01675,88,3869,0.01271,0.02080
2019,Bavaria,Bündnis90/Grüne,0.09275,484,3869,0.08361,0.10189
2019,Bavaria,PDS/Linke,0.01499,78,3869,0.01116,0.01882
2019,Bavaria,AfD,0.01891,86,3869,0.01462,0.02320
2019,Bavaria,Others,0.01675,93,3869,0.01271,0.02080
2019,Berlin,Not leaning towards specific party,0.42042,474,969,0.38932,0.45151
2019,Berlin,SPD,0.07771,94,969,0.06084,0.09457
2019,Berlin,CDU/CSU,0.06345,77,969,0.04809,0.07880
2019,Berlin,FDP,0.02062,34,969,0.01167,0.02958
2019,Berlin,Bündnis90/Grüne,0.11317,189,969,0.09321,0.13313
2019,Berlin,PDS/Linke,0.09162,101,969,0.07345,0.10979
2019,Brandenburg,Not leaning towards specific party,0.56014,718,1072,0.53041,0.58986
2019,Brandenburg,SPD,0.03268,61,1072,0.02203,0.04333
2019,Brandenburg,CDU/CSU,0.08382,103,1072,0.06722,0.10041
2019,Brandenburg,Bündnis90/Grüne,0.02693,55,1072,0.01724,0.03663
2019,Brandenburg,PDS/Linke,0.04628,76,1072,0.03370,0.05887
2019,Brandenburg,AfD,0.03864,59,1072,0.02710,0.05018
2019,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.53978,378,539,0.49766,0.58189
2019,Mecklenburg-Western Pomerania,CDU/CSU,0.07475,82,539,0.05253,0.09697
2019,Mecklenburg-Western Pomerania,Bündnis90/Grüne,0.03334,37,539,0.01817,0.04851
2019,Mecklenburg-Western Pomerania,PDS/Linke,0.06202,42,539,0.04164,0.08240
2019,Saxony,Not leaning towards specific party,0.52746,974,1570,0.50275,0.55216
2019,Saxony,SPD,0.03476,65,1570,0.02570,0.04383
2019,Saxony,CDU/CSU,0.06898,177,1570,0.05644,0.08152
2019,Saxony,FDP,0.01897,46,1570,0.01222,0.02572
2019,Saxony,Bündnis90/Grüne,0.03500,81,1570,0.02591,0.04409
2019,Saxony,PDS/Linke,0.06235,122,1570,0.05039,0.07432
2019,Saxony,AfD,0.07111,105,1570,0.05840,0.08383
2019,Saxony-Anhalt,Not leaning towards specific party,0.53544,566,829,0.50146,0.56941
2019,Saxony-Anhalt,SPD,0.05468,48,829,0.03920,0.07017
2019,Saxony-Anhalt,CDU/CSU,0.07626,105,829,0.05819,0.09434
2019,Saxony-Anhalt,Bündnis90/Grüne,0.04593,38,829,0.03167,0.06018
2019,Saxony-Anhalt,PDS/Linke,0.08363,72,829,0.06478,0.10249
2019,Thuringa,Not leaning towards specific party,0.56012,574,886,0.52742,0.59282
2019,Thuringa,SPD,0.04492,38,886,0.03127,0.05856
2019,Thuringa,CDU/CSU,0.10735,119,886,0.08695,0.12774
2019,Thuringa,Bündnis90/Grüne,0.03077,34,886,0.01939,0.04215
2019,Thuringa,PDS/Linke,0.04886,60,886,0.03466,0.06306
2019,Thuringa,AfD,0.04259,61,886,0.02928,0.05589
2020,Schleswig-Holstein,Not leaning towards specific party,0.43309,614,967,0.40184,0.46433
2020,Schleswig-Holstein,SPD,0.09822,101,967,0.07945,0.11699
2020,Schleswig-Holstein,CDU/CSU,0.10962,132,967,0.08992,0.12932
2020,Schleswig-Holstein,Bündnis90/Grüne,0.08769,120,967,0.06985,0.10553
2020,Hamburg,Not leaning towards specific party,0.30855,275,508,0.26834,0.34876
2020,Hamburg,SPD,0.16669,85,508,0.13425,0.19913
2020,Hamburg,CDU/CSU,0.12125,65,508,0.09283,0.14966
2020,Hamburg,Bündnis90/Grüne,0.11612,83,508,0.08823,0.14401
2020,Lower Saxony,Not leaning towards specific party,0.43127,1676,2703,0.41260,0.44994
2020,Lower Saxony,SPD,0.12110,301,2703,0.10880,0.13340
2020,Lower Saxony,CDU/CSU,0.14159,407,2703,0.12844,0.15473
2020,Lower Saxony,Bündnis90/Grüne,0.07224,243,2703,0.06248,0.08200
2020,Lower Saxony,PDS/Linke,0.01387,39,2703,0.00946,0.01828
2020,Lower Saxony,AfD,0.01956,37,2703,0.01434,0.02479
2020,Bremen,Not leaning towards specific party,0.45497,175,175,0.38097,0.52896
2020,North Rhine-Westphalia,Not leaning towards specific party,0.44855,3613,6097,0.43606,0.46103
2020,North Rhine-Westphalia,SPD,0.08816,514,6097,0.08104,0.09528
2020,North Rhine-Westphalia,CDU/CSU,0.13810,958,6097,0.12943,0.14676
2020,North Rhine-Westphalia,FDP,0.01449,126,6097,0.01149,0.01749
2020,North Rhine-Westphalia,Bündnis90/Grüne,0.09092,610,6097,0.08370,0.09814
2020,North Rhine-Westphalia,PDS/Linke,0.02053,118,6097,0.01697,0.02409
2020,North Rhine-Westphalia,AfD,0.01768,90,6097,0.01437,0.02098
2020,North Rhine-Westphalia,Others,0.00391,34,6097,0.00234,0.00547
2020,North Rhine-Westphalia,Party combinations,0.00617,34,6097,0.00421,0.00814
2020,Hesse,Not leaning towards specific party,0.47257,1277,1984,0.45060,0.49455
2020,Hesse,SPD,0.06681,146,1984,0.05582,0.07780
2020,Hesse,CDU/CSU,0.10789,237,1984,0.09423,0.12154
2020,Hesse,FDP,0.01395,42,1984,0.00879,0.01911
2020,Hesse,Bündnis90/Grüne,0.10867,202,1984,0.09497,0.12237
2020,Hesse,PDS/Linke,0.02427,49,1984,0.01749,0.03104
2020,Hesse,AfD,0.01475,31,1984,0.00945,0.02006
2020,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.48071,969,1442,0.45492,0.50651
2020,"Rhineland-Palatinate, Saarland",SPD,0.07705,121,1442,0.06328,0.09081
2020,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14155,209,1442,0.12355,0.15955
2020,"Rhineland-Palatinate, Saarland",Bündnis90/Grüne,0.07183,110,1442,0.05850,0.08516
2020,"Rhineland-Palatinate, Saarland",AfD,0.02408,33,1442,0.01616,0.03199
2020,Baden-Wuerttemberg,Not leaning towards specific party,0.43905,1809,3077,0.42152,0.45659
2020,Baden-Wuerttemberg,SPD,0.06741,185,3077,0.05855,0.07627
2020,Baden-Wuerttemberg,CDU/CSU,0.13102,450,3077,0.11910,0.14295
2020,Baden-Wuerttemberg,FDP,0.01230,59,3077,0.00841,0.01620
