year,age_gr,bula_h,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.09261,97,913,0.07380,0.11143
2000,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05191,41,913,0.03751,0.06631
2000,17-29 y.,Hesse,Not leaning towards specific party,0.67951,213,281,0.62484,0.73417
2000,17-29 y.,Hesse,SPD,0.11720,33,281,0.07952,0.15487
2000,17-29 y.,Hesse,CDU/CSU,0.13767,35,281,0.09731,0.17803
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.66952,156,188,0.60210,0.73694
2000,17-29 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14133,32,188,0.09140,0.19127
2000,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.73841,471,590,0.70291,0.77390
2000,17-29 y.,Baden-Wuerttemberg,SPD,0.10027,69,590,0.07602,0.12453
2000,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.09521,50,590,0.07151,0.11892
2000,17-29 y.,Bavaria,Not leaning towards specific party,0.70908,446,581,0.67211,0.74604
2000,17-29 y.,Bavaria,SPD,0.06911,47,581,0.04847,0.08975
2000,17-29 y.,Bavaria,CDU/CSU,0.14579,88,581,0.11707,0.17452
2000,17-29 y.,Berlin,Not leaning towards specific party,0.59596,95,95,0.49676,0.69516
2000,17-29 y.,Brandenburg,Not leaning towards specific party,0.72452,161,161,0.65530,0.79375
2000,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.79231,97,97,0.71116,0.87346
2000,17-29 y.,Saxony,Not leaning towards specific party,0.73059,258,291,0.67952,0.78165
2000,17-29 y.,Saxony,CDU/CSU,0.10851,33,291,0.07271,0.14430
2000,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.75090,169,169,0.68550,0.81630
2000,17-29 y.,Thuringa,Not leaning towards specific party,0.76453,175,175,0.70149,0.82758
2000,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.57135,140,189,0.50061,0.64209
2000,30-45 y.,Schleswig-Holstein,SPD,0.21309,49,189,0.15455,0.27162
2000,30-45 y.,Hamburg,SPD,0.37917,36,36,0.21843,0.53991
2000,30-45 y.,Lower Saxony,Not leaning towards specific party,0.50436,359,672,0.46653,0.54220
2000,30-45 y.,Lower Saxony,SPD,0.28401,193,672,0.24989,0.31813
2000,30-45 y.,Lower Saxony,CDU/CSU,0.11724,88,672,0.09290,0.14158
2000,30-45 y.,Lower Saxony,Bündnis90/Grüne,0.05082,32,672,0.03420,0.06743
2000,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.47985,846,1646,0.45571,0.50399
2000,30-45 y.,North Rhine-Westphalia,SPD,0.26025,432,1646,0.23904,0.28145
2000,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.14929,258,1646,0.13207,0.16652
2000,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.06789,110,1646,0.05573,0.08005
2000,30-45 y.,Hesse,Not leaning towards specific party,0.57013,329,566,0.52931,0.61095
2000,30-45 y.,Hesse,SPD,0.19002,108,566,0.15767,0.22237
2000,30-45 y.,Hesse,CDU/CSU,0.13041,83,566,0.10264,0.15818
2000,30-45 y.,Hesse,Bündnis90/Grüne,0.06576,46,566,0.04532,0.08620
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.56485,329,528,0.52252,0.60717
2000,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.20953,117,528,0.17478,0.24428
2000,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14563,82,528,0.11552,0.17575
2000,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.56904,632,1036,0.53887,0.59921
2000,30-45 y.,Baden-Wuerttemberg,SPD,0.16887,196,1036,0.14605,0.19170
2000,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.15503,144,1036,0.13298,0.17708
2000,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.07007,64,1036,0.05452,0.08562
2000,30-45 y.,Bavaria,Not leaning towards specific party,0.60100,735,1141,0.57257,0.62942
2000,30-45 y.,Bavaria,SPD,0.14083,156,1141,0.12064,0.16103
2000,30-45 y.,Bavaria,CDU/CSU,0.17734,211,1141,0.15517,0.19951
2000,30-45 y.,Bavaria,Bündnis90/Grüne,0.04493,39,1141,0.03291,0.05696
2000,30-45 y.,Berlin,Not leaning towards specific party,0.54032,147,226,0.47519,0.60544
2000,30-45 y.,Berlin,SPD,0.14570,46,226,0.09960,0.19180
2000,30-45 y.,Berlin,CDU/CSU,0.12319,33,226,0.08024,0.16613
2000,30-45 y.,Brandenburg,Not leaning towards specific party,0.64900,196,238,0.58824,0.70977
2000,30-45 y.,Brandenburg,SPD,0.14772,42,238,0.10254,0.19289
2000,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.69708,120,120,0.61452,0.77964
2000,30-45 y.,Saxony,Not leaning towards specific party,0.67228,410,490,0.63067,0.71388
2000,30-45 y.,Saxony,CDU/CSU,0.15282,80,490,0.12093,0.18471
2000,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.67244,188,223,0.61070,0.73417
2000,30-45 y.,Saxony-Anhalt,SPD,0.12545,35,223,0.08188,0.16902
2000,30-45 y.,Thuringa,Not leaning towards specific party,0.68936,235,277,0.63476,0.74395
2000,30-45 y.,Thuringa,CDU/CSU,0.12134,42,277,0.08282,0.15986
2000,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.36396,100,228,0.30137,0.42656
2000,46-65 y.,Schleswig-Holstein,SPD,0.32080,73,228,0.26008,0.38153
2000,46-65 y.,Schleswig-Holstein,CDU/CSU,0.23350,55,228,0.17846,0.28853
2000,46-65 y.,Hamburg,Not leaning towards specific party,0.38895,42,81,0.28212,0.49578
2000,46-65 y.,Hamburg,SPD,0.32029,39,81,0.21805,0.42254
2000,46-65 y.,Lower Saxony,Not leaning towards specific party,0.37991,231,589,0.34068,0.41915
2000,46-65 y.,Lower Saxony,SPD,0.32214,206,589,0.28437,0.35991
2000,46-65 y.,Lower Saxony,CDU/CSU,0.25483,152,589,0.21961,0.29005
2000,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.42375,758,1635,0.39979,0.44771
2000,46-65 y.,North Rhine-Westphalia,SPD,0.29961,476,1635,0.27740,0.32182
2000,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.20699,368,1635,0.18735,0.22664
2000,46-65 y.,North Rhine-Westphalia,FDP,0.01994,33,1635,0.01316,0.02671
2000,46-65 y.,Hesse,Not leaning towards specific party,0.46062,270,506,0.41715,0.50410
2000,46-65 y.,Hesse,SPD,0.24637,138,506,0.20879,0.28395
2000,46-65 y.,Hesse,CDU/CSU,0.20305,98,506,0.16797,0.23814
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.46965,190,384,0.41966,0.51963
2000,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.25950,106,384,0.21560,0.30341
2000,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.19945,88,384,0.15943,0.23947
2000,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.49803,461,794,0.46323,0.53283
2000,46-65 y.,Baden-Wuerttemberg,SPD,0.19086,160,794,0.16350,0.21821
2000,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.21995,173,794,0.19112,0.24878
2000,46-65 y.,Bavaria,Not leaning towards specific party,0.47258,524,1014,0.44184,0.50333
2000,46-65 y.,Bavaria,SPD,0.21284,213,1014,0.18763,0.23805
2000,46-65 y.,Bavaria,CDU/CSU,0.26391,277,1014,0.23676,0.29105
2000,46-65 y.,Berlin,Not leaning towards specific party,0.37421,110,232,0.31180,0.43662
2000,46-65 y.,Berlin,SPD,0.31853,82,232,0.25845,0.37861
2000,46-65 y.,Berlin,CDU/CSU,0.14799,40,232,0.10220,0.19378
2000,46-65 y.,Brandenburg,Not leaning towards specific party,0.54406,176,328,0.49007,0.59804
2000,46-65 y.,Brandenburg,SPD,0.17861,64,328,0.13710,0.22013
2000,46-65 y.,Brandenburg,CDU/CSU,0.09763,35,328,0.06546,0.12980
2000,46-65 y.,Brandenburg,PDS/Linke,0.15037,53,328,0.11163,0.18911
2000,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.57817,107,140,0.49607,0.66027
2000,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.18942,33,140,0.12428,0.25457
2000,46-65 y.,Saxony,Not leaning towards specific party,0.61076,353,564,0.57048,0.65103
2000,46-65 y.,Saxony,SPD,0.12094,82,564,0.09401,0.14787
2000,46-65 y.,Saxony,CDU/CSU,0.18932,97,564,0.15696,0.22168
2000,46-65 y.,Saxony,PDS/Linke,0.05222,32,564,0.03385,0.07060
2000,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.56433,222,385,0.51473,0.61392
2000,46-65 y.,Saxony-Anhalt,SPD,0.15335,64,385,0.11731,0.18939
2000,46-65 y.,Saxony-Anhalt,CDU/CSU,0.14558,63,385,0.11030,0.18086
2000,46-65 y.,Saxony-Anhalt,PDS/Linke,0.10478,36,385,0.07414,0.13541
2000,46-65 y.,Thuringa,Not leaning towards specific party,0.59689,196,312,0.54237,0.65140
2000,46-65 y.,Thuringa,SPD,0.13283,45,312,0.09511,0.17055
2000,46-65 y.,Thuringa,CDU/CSU,0.19800,71,312,0.15371,0.24229
2000,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.39930,53,97,0.30133,0.49727
2000,66 and older,Schleswig-Holstein,CDU/CSU,0.37906,44,97,0.28201,0.47611
2000,66 and older,Lower Saxony,Not leaning towards specific party,0.31455,94,294,0.26138,0.36772
2000,66 and older,Lower Saxony,SPD,0.24446,77,294,0.19525,0.29367
2000,66 and older,Lower Saxony,CDU/CSU,0.36981,123,294,0.31453,0.42508
2000,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.36428,282,724,0.32920,0.39936
2000,66 and older,North Rhine-Westphalia,SPD,0.24445,205,724,0.21313,0.27578
2000,66 and older,North Rhine-Westphalia,CDU/CSU,0.33842,237,724,0.30393,0.37291
2000,66 and older,Hesse,Not leaning towards specific party,0.43702,110,226,0.37221,0.50184
2000,66 and older,Hesse,SPD,0.28145,62,226,0.22269,0.34022
2000,66 and older,Hesse,CDU/CSU,0.23716,54,226,0.18158,0.29274
2000,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.46565,122,250,0.40369,0.52760
2000,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.22822,59,250,0.17609,0.28035
2000,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.26805,69,250,0.21303,0.32307
2000,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.52405,208,378,0.47364,0.57447
2000,66 and older,Baden-Wuerttemberg,SPD,0.17643,71,378,0.13796,0.21491
2000,66 and older,Baden-Wuerttemberg,CDU/CSU,0.26109,99,378,0.21676,0.30543
2000,66 and older,Bavaria,Not leaning towards specific party,0.43669,217,483,0.39241,0.48096
2000,66 and older,Bavaria,SPD,0.17256,79,483,0.13883,0.20630
2000,66 and older,Bavaria,CDU/CSU,0.35533,187,483,0.31260,0.39806
2000,66 and older,Berlin,Not leaning towards specific party,0.41167,41,41,0.25916,0.56418
2000,66 and older,Brandenburg,Not leaning towards specific party,0.50112,78,111,0.40768,0.59456
2000,66 and older,Brandenburg,SPD,0.18813,33,111,0.11509,0.26116
2000,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.56948,45,45,0.42318,0.71579
2000,66 and older,Saxony,Not leaning towards specific party,0.48456,125,254,0.42298,0.54614
2000,66 and older,Saxony,SPD,0.19650,51,254,0.14753,0.24546
2000,66 and older,Saxony,CDU/CSU,0.15845,45,254,0.11346,0.20345
2000,66 and older,Saxony,PDS/Linke,0.11824,33,254,0.07845,0.15803
2000,66 and older,Saxony-Anhalt,Not leaning towards specific party,0.56012,84,84,0.45333,0.66690
2000,66 and older,Thuringa,Not leaning towards specific party,0.57544,90,90,0.47275,0.67813
2001,17-29 y.,Schleswig-Holstein,Not leaning towards specific party,0.72356,67,67,0.61566,0.83146
2001,17-29 y.,Lower Saxony,Not leaning towards specific party,0.70262,231,325,0.65285,0.75239
2001,17-29 y.,Lower Saxony,SPD,0.12804,50,325,0.09166,0.16443
2001,17-29 y.,Lower Saxony,CDU/CSU,0.11392,44,325,0.07932,0.14851
2001,17-29 y.,North Rhine-Westphalia,Not leaning towards specific party,0.71521,601,803,0.68398,0.74645
2001,17-29 y.,North Rhine-Westphalia,SPD,0.12131,91,803,0.09871,0.14390
2001,17-29 y.,North Rhine-Westphalia,CDU/CSU,0.08327,77,803,0.06415,0.10239
2001,17-29 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.04412,34,803,0.02991,0.05834
2001,17-29 y.,Hesse,Not leaning towards specific party,0.62619,173,212,0.56090,0.69147
2001,17-29 y.,Hesse,SPD,0.15392,39,212,0.10523,0.20261
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.70088,144,144,0.62583,0.77593
2001,17-29 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.69520,387,496,0.65464,0.73575
2001,17-29 y.,Baden-Wuerttemberg,SPD,0.11432,67,496,0.08628,0.14235
2001,17-29 y.,Baden-Wuerttemberg,CDU/CSU,0.10174,42,496,0.07511,0.12838
2001,17-29 y.,Bavaria,Not leaning towards specific party,0.74121,429,501,0.70282,0.77960
2001,17-29 y.,Bavaria,CDU/CSU,0.13835,72,501,0.10809,0.16861
2001,17-29 y.,Berlin,Not leaning towards specific party,0.66097,110,110,0.57210,0.74984
2001,17-29 y.,Brandenburg,Not leaning towards specific party,0.76921,156,156,0.70288,0.83554
2001,17-29 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.85223,86,86,0.77678,0.92767
2001,17-29 y.,Saxony,Not leaning towards specific party,0.81321,253,253,0.76509,0.86133
2001,17-29 y.,Saxony-Anhalt,Not leaning towards specific party,0.79812,169,169,0.73742,0.85882
2001,17-29 y.,Thuringa,Not leaning towards specific party,0.82154,169,169,0.76364,0.87944
2001,30-45 y.,Schleswig-Holstein,Not leaning towards specific party,0.60920,114,164,0.53429,0.68410
2001,30-45 y.,Schleswig-Holstein,SPD,0.23750,50,164,0.17217,0.30284
2001,30-45 y.,Hamburg,Not leaning towards specific party,0.52568,43,43,0.37467,0.67670
2001,30-45 y.,Lower Saxony,Not leaning towards specific party,0.53492,340,615,0.49547,0.57437
2001,30-45 y.,Lower Saxony,SPD,0.24336,150,615,0.20942,0.27730
2001,30-45 y.,Lower Saxony,CDU/CSU,0.12262,85,615,0.09667,0.14856
2001,30-45 y.,Lower Saxony,Bündnis90/Grüne,0.06142,40,615,0.04243,0.08041
2001,30-45 y.,North Rhine-Westphalia,Not leaning towards specific party,0.51986,834,1510,0.49465,0.54507
2001,30-45 y.,North Rhine-Westphalia,SPD,0.24890,382,1510,0.22709,0.27072
2001,30-45 y.,North Rhine-Westphalia,CDU/CSU,0.13459,215,1510,0.11737,0.15181
2001,30-45 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.05061,79,1510,0.03955,0.06167
2001,30-45 y.,Hesse,Not leaning towards specific party,0.58283,288,490,0.53912,0.62653
2001,30-45 y.,Hesse,SPD,0.19920,105,490,0.16380,0.23460
2001,30-45 y.,Hesse,CDU/CSU,0.10963,62,490,0.08194,0.13732
2001,30-45 y.,Hesse,Bündnis90/Grüne,0.05838,35,490,0.03760,0.07916
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.57857,293,476,0.53416,0.62298
2001,30-45 y.,"Rhineland-Palatinate, Saarland",SPD,0.19740,106,476,0.16161,0.23320
2001,30-45 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.16177,77,476,0.12865,0.19488
2001,30-45 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.55049,537,897,0.51792,0.58306
2001,30-45 y.,Baden-Wuerttemberg,SPD,0.17014,170,897,0.14553,0.19474
2001,30-45 y.,Baden-Wuerttemberg,CDU/CSU,0.15629,131,897,0.13251,0.18007
2001,30-45 y.,Baden-Wuerttemberg,Bündnis90/Grüne,0.07416,59,897,0.05700,0.09132
2001,30-45 y.,Bavaria,Not leaning towards specific party,0.62273,665,1028,0.59308,0.65237
2001,30-45 y.,Bavaria,SPD,0.13602,147,1028,0.11505,0.15699
2001,30-45 y.,Bavaria,CDU/CSU,0.16771,175,1028,0.14486,0.19056
2001,30-45 y.,Bavaria,Bündnis90/Grüne,0.04442,41,1028,0.03182,0.05703
2001,30-45 y.,Berlin,Not leaning towards specific party,0.59729,152,186,0.52662,0.66797
2001,30-45 y.,Berlin,SPD,0.13019,34,186,0.08170,0.17869
2001,30-45 y.,Brandenburg,Not leaning towards specific party,0.76976,201,201,0.71142,0.82811
2001,30-45 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.70879,115,115,0.62539,0.79219
2001,30-45 y.,Saxony,Not leaning towards specific party,0.68516,363,470,0.64312,0.72719
2001,30-45 y.,Saxony,SPD,0.06340,36,470,0.04135,0.08545
2001,30-45 y.,Saxony,CDU/CSU,0.14518,71,470,0.11330,0.17706
2001,30-45 y.,Saxony-Anhalt,Not leaning towards specific party,0.71115,188,250,0.65486,0.76745
2001,30-45 y.,Saxony-Anhalt,SPD,0.10601,31,250,0.06777,0.14425
2001,30-45 y.,Saxony-Anhalt,CDU/CSU,0.10301,31,250,0.06525,0.14076
2001,30-45 y.,Thuringa,Not leaning towards specific party,0.69071,210,210,0.62804,0.75337
2001,46-65 y.,Schleswig-Holstein,Not leaning towards specific party,0.35792,97,215,0.29369,0.42215
2001,46-65 y.,Schleswig-Holstein,SPD,0.29679,67,215,0.23558,0.35800
2001,46-65 y.,Schleswig-Holstein,CDU/CSU,0.22179,51,215,0.16613,0.27746
2001,46-65 y.,Hamburg,Not leaning towards specific party,0.40648,42,42,0.25613,0.55683
2001,46-65 y.,Lower Saxony,Not leaning towards specific party,0.41244,227,543,0.37100,0.45389
2001,46-65 y.,Lower Saxony,SPD,0.30668,183,543,0.26786,0.34550
2001,46-65 y.,Lower Saxony,CDU/CSU,0.24721,133,543,0.21089,0.28353
2001,46-65 y.,North Rhine-Westphalia,Not leaning towards specific party,0.47445,729,1513,0.44928,0.49962
2001,46-65 y.,North Rhine-Westphalia,SPD,0.29261,426,1513,0.26967,0.31554
2001,46-65 y.,North Rhine-Westphalia,CDU/CSU,0.18055,294,1513,0.16117,0.19994
2001,46-65 y.,North Rhine-Westphalia,FDP,0.02251,33,1513,0.01503,0.02999
2001,46-65 y.,North Rhine-Westphalia,Bündnis90/Grüne,0.01701,31,1513,0.01049,0.02353
2001,46-65 y.,Hesse,Not leaning towards specific party,0.46770,241,437,0.42086,0.51453
2001,46-65 y.,Hesse,SPD,0.23464,116,437,0.19487,0.27442
2001,46-65 y.,Hesse,CDU/CSU,0.19009,80,437,0.15326,0.22692
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.49781,194,362,0.44624,0.54939
2001,46-65 y.,"Rhineland-Palatinate, Saarland",SPD,0.26967,108,362,0.22389,0.31545
2001,46-65 y.,"Rhineland-Palatinate, Saarland",CDU/CSU,0.14415,60,362,0.10791,0.18038
2001,46-65 y.,Baden-Wuerttemberg,Not leaning towards specific party,0.50417,407,716,0.46752,0.54082
2001,46-65 y.,Baden-Wuerttemberg,SPD,0.19187,143,716,0.16301,0.22074
2001,46-65 y.,Baden-Wuerttemberg,CDU/CSU,0.22945,166,716,0.19863,0.26027
2001,46-65 y.,Bavaria,Not leaning towards specific party,0.48149,487,902,0.44887,0.51412
2001,46-65 y.,Bavaria,SPD,0.21014,181,902,0.18354,0.23674
2001,46-65 y.,Bavaria,CDU/CSU,0.25970,234,902,0.23107,0.28833
2001,46-65 y.,Berlin,Not leaning towards specific party,0.42711,125,237,0.36400,0.49022
2001,46-65 y.,Berlin,SPD,0.30271,81,237,0.24409,0.36132
2001,46-65 y.,Berlin,CDU/CSU,0.12970,31,237,0.08684,0.17257
2001,46-65 y.,Brandenburg,Not leaning towards specific party,0.53025,178,290,0.47270,0.58779
2001,46-65 y.,Brandenburg,SPD,0.19575,60,290,0.15001,0.24150
2001,46-65 y.,Brandenburg,PDS/Linke,0.16033,52,290,0.11803,0.20264
2001,46-65 y.,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.55423,95,127,0.46744,0.64102
2001,46-65 y.,Mecklenburg-Western Pomerania,CDU/CSU,0.22873,32,127,0.15539,0.30207
2001,46-65 y.,Saxony,Not leaning towards specific party,0.61116,340,524,0.56938,0.65294
2001,46-65 y.,Saxony,SPD,0.11081,62,524,0.08391,0.13772
2001,46-65 y.,Saxony,CDU/CSU,0.17748,89,524,0.14473,0.21022
2001,46-65 y.,Saxony,PDS/Linke,0.06378,33,524,0.04284,0.08473
2001,46-65 y.,Saxony-Anhalt,Not leaning towards specific party,0.63607,228,341,0.58493,0.68722
2001,46-65 y.,Saxony-Anhalt,SPD,0.14931,60,341,0.11143,0.18719
2001,46-65 y.,Saxony-Anhalt,CDU/CSU,0.13318,53,341,0.09706,0.16929
2001,46-65 y.,Thuringa,Not leaning towards specific party,0.69354,213,305,0.64171,0.74536
2001,46-65 y.,Thuringa,SPD,0.14813,48,305,0.10820,0.18807
2001,46-65 y.,Thuringa,CDU/CSU,0.11135,44,305,0.07599,0.14671
2001,66 and older,Schleswig-Holstein,Not leaning towards specific party,0.43166,57,93,0.33044,0.53287
2001,66 and older,Schleswig-Holstein,CDU/CSU,0.33486,36,93,0.23842,0.43129
2001,66 and older,Lower Saxony,Not leaning towards specific party,0.33430,107,283,0.27924,0.38937
2001,66 and older,Lower Saxony,SPD,0.26037,79,283,0.20915,0.31159
2001,66 and older,Lower Saxony,CDU/CSU,0.31423,97,283,0.26005,0.36841
2001,66 and older,North Rhine-Westphalia,Not leaning towards specific party,0.40375,292,677,0.36676,0.44073
2001,66 and older,North Rhine-Westphalia,SPD,0.25559,193,677,0.22271,0.28847
2001,66 and older,North Rhine-Westphalia,CDU/CSU,0.29116,192,677,0.25691,0.32540
2001,66 and older,Hesse,Not leaning towards specific party,0.43485,102,220,0.36919,0.50050
2001,66 and older,Hesse,SPD,0.29076,65,220,0.23061,0.35090
2001,66 and older,Hesse,CDU/CSU,0.23485,53,220,0.17871,0.29099
2001,66 and older,"Rhineland-Palatinate, Saarland",Not leaning towards specific party,0.41902,97,230,0.35512,0.48293
2001,66 and older,"Rhineland-Palatinate, Saarland",SPD,0.22238,53,230,0.16852,0.27624
2001,66 and older,"Rhineland-Palatinate, Saarland",CDU/CSU,0.33166,80,230,0.27069,0.39264
2001,66 and older,Baden-Wuerttemberg,Not leaning towards specific party,0.44693,163,353,0.39499,0.49887
2001,66 and older,Baden-Wuerttemberg,SPD,0.20692,79,353,0.16460,0.24924
2001,66 and older,Baden-Wuerttemberg,CDU/CSU,0.30268,111,353,0.25469,0.35068
2001,66 and older,Bavaria,Not leaning towards specific party,0.47211,231,460,0.42644,0.51779
2001,66 and older,Bavaria,SPD,0.17790,79,460,0.14292,0.21289
2001,66 and older,Bavaria,CDU/CSU,0.32981,150,460,0.28680,0.37282
2001,66 and older,Berlin,Not leaning towards specific party,0.46363,40,40,0.30712,0.62014
2001,66 and older,Brandenburg,Not leaning towards specific party,0.46987,72,139,0.38659,0.55314
2001,66 and older,Brandenburg,SPD,0.18843,35,139,0.12318,0.25368
2001,66 and older,Brandenburg,PDS/Linke,0.19696,32,139,0.13061,0.26332
2001,66 and older,Mecklenburg-Western Pomerania,Not leaning towards specific party,0.58313,45,45,0.43744,0.72881
2001,66 and older,Saxony,Not leaning towards specific party,0.61753,162,228,0.55431,0.68076
2001,66 and older,Saxony,CDU/CSU,0.13176,34,228,0.08776,0.17576
2001,66 and older,Saxony,PDS/Linke,0.11708,32,228,0.07525,0.15890
