"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Freiwilliger Wehrdienst","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1991","(noch) kein Abschluss","kein Migrationshintergrund","157","0.777591272015376","0.721478921023313","0.833703623007439"
"Nicht erwerbstaetig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","273","0.450136388933372","0.411038577300828","0.489234200565916"
"Nicht erwerbstaetig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","44","0.921921976696131","0.849000088081258","0.994843865311004"
"Nicht erwerbstaetig","1991","Hauptschulabschluss","kein Migrationshintergrund","2342","0.50200426195578","0.488422299542613","0.515586224368947"
"Nicht erwerbstaetig","1991","Hauptschulabschluss","direkter Migrationshintergrund","417","0.385436631387111","0.360263879238572","0.41060938353565"
"Nicht erwerbstaetig","1991","Hauptschulabschluss","indirekter Migrationshintergrund","47","0.307108982444215","0.237561171660074","0.376656793228357"
"Nicht erwerbstaetig","1991","Realschulabschluss","kein Migrationshintergrund","726","0.309601366849794","0.292843806079642","0.326358927619945"
"Nicht erwerbstaetig","1991","Realschulabschluss","direkter Migrationshintergrund","64","0.410204978546574","0.335826983916241","0.484582973176908"
"Nicht erwerbstaetig","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1991","(Fach-)Abitur","kein Migrationshintergrund","257","0.389262204227305","0.351836256162873","0.426688152291738"
"Nicht erwerbstaetig","1991","(Fach-)Abitur","direkter Migrationshintergrund","75","0.407069082818447","0.339980195614967","0.474157970021927"
"Nicht erwerbstaetig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1991","AkademikerInnen","kein Migrationshintergrund","325","0.2348831770266","0.213812779654527","0.255953574398672"
"Nicht erwerbstaetig","1991","AkademikerInnen","direkter Migrationshintergrund","33","0.348678270129971","0.265796988962323","0.43155955129762"
"Nicht erwerbstaetig","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","Realschulabschluss","kein Migrationshintergrund","33","0.00939005160040738","0.00589426640450827","0.0128858367963065"
"Wehrpflicht/Zivildienst","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","263","0.440970541024576","0.400975202821506","0.480965879227645"
"Voll erwerbstaetig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","Hauptschulabschluss","kein Migrationshintergrund","2023","0.367590894684366","0.354230654390698","0.380951134978033"
"Voll erwerbstaetig","1992","Hauptschulabschluss","direkter Migrationshintergrund","820","0.488892490657774","0.462642125625396","0.515142855690152"
"Voll erwerbstaetig","1992","Hauptschulabschluss","indirekter Migrationshintergrund","68","0.315118856271647","0.249062275344753","0.381175437198541"
"Voll erwerbstaetig","1992","Realschulabschluss","kein Migrationshintergrund","1547","0.498003006398666","0.47972003337714","0.516285979420193"
"Voll erwerbstaetig","1992","Realschulabschluss","direkter Migrationshintergrund","66","0.387364335513363","0.311881352636989","0.462847318389737"
"Voll erwerbstaetig","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","(Fach-)Abitur","kein Migrationshintergrund","259","0.392763844470149","0.355420778794669","0.430106910145628"
"Voll erwerbstaetig","1992","(Fach-)Abitur","direkter Migrationshintergrund","103","0.503429392690149","0.43564421531517","0.571214570065129"
"Voll erwerbstaetig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","AkademikerInnen","kein Migrationshintergrund","1026","0.647066853670566","0.623082171392693","0.67105153594844"
"Voll erwerbstaetig","1992","AkademikerInnen","direkter Migrationshintergrund","81","0.548008016341492","0.463105620172241","0.632910412510742"
"Voll erwerbstaetig","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","(noch) kein Abschluss","direkter Migrationshintergrund","34","0.0449827074713972","0.0282865838669146","0.0616788310758798"
"Teilzeitbeschaeftigung","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","Hauptschulabschluss","kein Migrationshintergrund","409","0.075484552640657","0.0681644196996636","0.0828046855816503"
"Teilzeitbeschaeftigung","1992","Hauptschulabschluss","direkter Migrationshintergrund","83","0.0694152830989668","0.0560684558201873","0.0827621103777463"
"Teilzeitbeschaeftigung","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","Realschulabschluss","kein Migrationshintergrund","258","0.0846065531082296","0.074430340343755","0.0947827658727041"
"Teilzeitbeschaeftigung","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","(Fach-)Abitur","kein Migrationshintergrund","48","0.0771744745286752","0.0567682788848756","0.0975806701724748"
"Teilzeitbeschaeftigung","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","AkademikerInnen","kein Migrationshintergrund","114","0.0850116084009524","0.0710137989326752","0.0990094178692297"
"Teilzeitbeschaeftigung","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","Hauptschulabschluss","kein Migrationshintergrund","81","0.0147922365523906","0.0114471013628416","0.0181373717419396"
"Ausbildung/Lehre","1992","Hauptschulabschluss","direkter Migrationshintergrund","34","0.0276018726122039","0.018998596460134","0.0362051487642738"
"Ausbildung/Lehre","1992","Hauptschulabschluss","indirekter Migrationshintergrund","49","0.209298803764884","0.151454464913863","0.267143142615905"
"Ausbildung/Lehre","1992","Realschulabschluss","kein Migrationshintergrund","186","0.0522568397628487","0.044119224022418","0.0603944555032794"
"Ausbildung/Lehre","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","(Fach-)Abitur","kein Migrationshintergrund","42","0.0597075566021658","0.0415895034781618","0.0778256097261699"
"Ausbildung/Lehre","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","Hauptschulabschluss","kein Migrationshintergrund","61","0.0118259603819646","0.00883047110266899","0.0148214496612602"
"Geringfuegig erwerbstaetig","1992","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","Realschulabschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","(Fach-)Abitur","kein Migrationshintergrund","34","0.0543006357212661","0.0369727964124259","0.0716284750301064"
"Geringfuegig erwerbstaetig","1992","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","AkademikerInnen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","AkademikerInnen","indirekter Migrationshintergrund","","","",""
