"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Voll erwerbstaetig","1992","(noch) kein Abschluss","weiblich","104","0.150634162315946","0.119281659046","0.181986665585892"
"Voll erwerbstaetig","1992","Hauptschulabschluss","maennlich","2096","0.602595256794205","0.58559485642796","0.619595657160451"
"Voll erwerbstaetig","1992","Hauptschulabschluss","weiblich","815","0.191418300452049","0.178200146726754","0.204636454177345"
"Voll erwerbstaetig","1992","Realschulabschluss","maennlich","987","0.685010599163302","0.660652325589922","0.709368872736682"
"Voll erwerbstaetig","1992","Realschulabschluss","weiblich","652","0.340761558939195","0.31835595200772","0.363167165870669"
"Voll erwerbstaetig","1992","(Fach-)Abitur","maennlich","239","0.440626129491635","0.397368865770685","0.483883393212586"
"Voll erwerbstaetig","1992","(Fach-)Abitur","weiblich","134","0.363224342753441","0.316035172301378","0.410413513205505"
"Voll erwerbstaetig","1992","AkademikerInnen","maennlich","676","0.728656326536744","0.699813758726115","0.757498894347372"
"Voll erwerbstaetig","1992","AkademikerInnen","weiblich","432","0.503274473124227","0.467419575972289","0.539129370276165"
"Teilzeitbeschaeftigung","1992","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1992","(noch) kein Abschluss","weiblich","39","0.0579995462482632","0.0375114812711112","0.0784876112254152"
"Teilzeitbeschaeftigung","1992","Hauptschulabschluss","maennlich","31","0.00970615993426056","0.00630023139160441","0.0131120884769167"
"Teilzeitbeschaeftigung","1992","Hauptschulabschluss","weiblich","474","0.131058519738047","0.119720296321061","0.142396743155033"
"Teilzeitbeschaeftigung","1992","Realschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1992","Realschulabschluss","weiblich","255","0.141499501234542","0.125023269821807","0.157975732647278"
"Teilzeitbeschaeftigung","1992","(Fach-)Abitur","maennlich","","","",""
"Teilzeitbeschaeftigung","1992","(Fach-)Abitur","weiblich","41","0.107570755452667","0.0771692108506908","0.137972300054643"
"Teilzeitbeschaeftigung","1992","AkademikerInnen","maennlich","34","0.0405190673655531","0.0277293603207721","0.053308774410334"
"Teilzeitbeschaeftigung","1992","AkademikerInnen","weiblich","90","0.146306820237683","0.120963064054184","0.171650576421182"
"Ausbildung/Lehre","1992","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1992","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1992","Hauptschulabschluss","maennlich","105","0.0232894162357272","0.0180498899916934","0.0285289424797611"
"Ausbildung/Lehre","1992","Hauptschulabschluss","weiblich","59","0.014000854701735","0.010053259067411","0.017948450336059"
"Ausbildung/Lehre","1992","Realschulabschluss","maennlich","100","0.0609202421056652","0.0483778048265968","0.0734626793847335"
"Ausbildung/Lehre","1992","Realschulabschluss","weiblich","127","0.0515242346213063","0.0410739276783201","0.0619745415642925"
"Ausbildung/Lehre","1992","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1992","(Fach-)Abitur","weiblich","","","",""
"Ausbildung/Lehre","1992","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1992","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1992","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1992","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","Hauptschulabschluss","weiblich","58","0.015639077971102","0.0114703853735206","0.0198077705686833"
"Geringfuegig erwerbstaetig","1992","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","Realschulabschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1992","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1992","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1992","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1992","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1992","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1992","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1992","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1992","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","1992","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","1992","(noch) kein Abschluss","maennlich","169","0.549504374966223","0.499545060632171","0.599463689300275"
"Nicht erwerbstaetig","1992","(noch) kein Abschluss","weiblich","344","0.752621573562996","0.71480063242076","0.790442514705232"
"Nicht erwerbstaetig","1992","Hauptschulabschluss","maennlich","915","0.352347441815405","0.335752093363499","0.36894279026731"
"Nicht erwerbstaetig","1992","Hauptschulabschluss","weiblich","1997","0.647883247137066","0.631835693509523","0.66393080076461"
"Nicht erwerbstaetig","1992","Realschulabschluss","maennlich","257","0.224239686167711","0.202368622462617","0.246110749872805"
"Nicht erwerbstaetig","1992","Realschulabschluss","weiblich","662","0.450272000778263","0.426752854543509","0.473791147013017"
"Nicht erwerbstaetig","1992","(Fach-)Abitur","maennlich","178","0.358282408187839","0.316503455640873","0.400061360734805"
"Nicht erwerbstaetig","1992","(Fach-)Abitur","weiblich","184","0.43263470782619","0.384021564400411","0.48124785125197"
"Nicht erwerbstaetig","1992","AkademikerInnen","maennlich","191","0.218099613886327","0.191313120470906","0.244886107301749"
"Nicht erwerbstaetig","1992","AkademikerInnen","weiblich","210","0.32158664574264","0.288091336852832","0.355081954632448"
"Betriebliches Praktikum","1992","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1992","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1992","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1992","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1992","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1992","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1992","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1992","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1992","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1992","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1992","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1992","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1993","(noch) kein Abschluss","maennlich","183","0.375235545862704","0.325966825970226","0.424504265755182"
"Voll erwerbstaetig","1993","(noch) kein Abschluss","weiblich","95","0.15834936642027","0.125859246517853","0.190839486322687"
"Voll erwerbstaetig","1993","Hauptschulabschluss","maennlich","1990","0.590071398971808","0.572744367791964","0.607398430151652"
"Voll erwerbstaetig","1993","Hauptschulabschluss","weiblich","750","0.180771525116564","0.167633744056234","0.193909306176893"
"Voll erwerbstaetig","1993","Realschulabschluss","maennlich","984","0.672061024428099","0.647451944435717","0.696670104420481"
"Voll erwerbstaetig","1993","Realschulabschluss","weiblich","667","0.354147342225987","0.331492818835962","0.376801865616011"
"Voll erwerbstaetig","1993","(Fach-)Abitur","maennlich","228","0.468421190101084","0.424638754752863","0.512203625449306"
"Voll erwerbstaetig","1993","(Fach-)Abitur","weiblich","133","0.352248629597716","0.306620163480568","0.397877095714864"
"Voll erwerbstaetig","1993","AkademikerInnen","maennlich","671","0.716498818713281","0.687216020780264","0.745781616646297"
"Voll erwerbstaetig","1993","AkademikerInnen","weiblich","415","0.483660571552784","0.447409182834525","0.519911960271042"
"Teilzeitbeschaeftigung","1993","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1993","(noch) kein Abschluss","weiblich","42","0.0580697326814519","0.0372554469872255","0.0788840183756784"
"Teilzeitbeschaeftigung","1993","Hauptschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1993","Hauptschulabschluss","weiblich","426","0.123939265117866","0.112689950693821","0.135188579541911"
"Teilzeitbeschaeftigung","1993","Realschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1993","Realschulabschluss","weiblich","246","0.142766917482603","0.126195507436347","0.159338327528858"
"Teilzeitbeschaeftigung","1993","(Fach-)Abitur","maennlich","","","",""
"Teilzeitbeschaeftigung","1993","(Fach-)Abitur","weiblich","48","0.127444483416587","0.0955904744448942","0.159298492388281"
"Teilzeitbeschaeftigung","1993","AkademikerInnen","maennlich","","","",""
"Teilzeitbeschaeftigung","1993","AkademikerInnen","weiblich","103","0.156388255942701","0.130039504681278","0.182737007204124"
"Ausbildung/Lehre","1993","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1993","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1993","Hauptschulabschluss","maennlich","96","0.0255960143509664","0.0200321893368615","0.0311598393650714"
"Ausbildung/Lehre","1993","Hauptschulabschluss","weiblich","69","0.0140591427159546","0.0100397601787543","0.0180785252531549"
"Ausbildung/Lehre","1993","Realschulabschluss","maennlich","102","0.0602438994565691","0.0477712527860981","0.0727165461270401"
"Ausbildung/Lehre","1993","Realschulabschluss","weiblich","117","0.0472953261157143","0.0372402706413374","0.0573503815900911"
"Ausbildung/Lehre","1993","(Fach-)Abitur","maennlich","30","0.0513214345256783","0.0319613719858121","0.0706814970655445"
"Ausbildung/Lehre","1993","(Fach-)Abitur","weiblich","38","0.0815354732685284","0.0553951150301456","0.107675831506911"
"Ausbildung/Lehre","1993","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1993","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1993","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1993","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1993","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1993","Hauptschulabschluss","weiblich","78","0.0277991657238032","0.0221867689603961","0.0334115624872102"
"Geringfuegig erwerbstaetig","1993","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1993","Realschulabschluss","weiblich","39","0.0217346329229818","0.0148274540154878","0.0286418118304759"
"Geringfuegig erwerbstaetig","1993","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1993","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1993","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1993","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1993","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1993","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1993","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1993","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1993","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1993","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1993","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1993","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1993","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1993","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1993","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1993","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1993","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1993","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1993","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1993","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1993","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1993","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1993","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1993","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1993","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1993","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1993","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1993","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1993","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1993","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1993","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1993","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1993","AkademikerInnen","maennlich","","","",""
