"plb0022_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"Voll erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","maennlich","3015","0.584933991865291","0.571025131748802","0.59884285198178"
"Voll erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","weiblich","1327","0.234422921539147","0.222847151261513","0.245998691816781"
"Voll erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","maennlich","1026","0.526400051704756","0.503492406853566","0.549307696555947"
"Voll erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","weiblich","693","0.284680065803992","0.264793323774","0.304566807833984"
"Teilzeitbeschaeftigung","1999","Westdeutschland, alte Bundeslaender","maennlich","94","0.0243991092495033","0.0200439643878223","0.0287542541111843"
"Teilzeitbeschaeftigung","1999","Westdeutschland, alte Bundeslaender","weiblich","796","0.139059323295741","0.129604746997101","0.148513899594381"
"Teilzeitbeschaeftigung","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Teilzeitbeschaeftigung","1999","Ostdeutschland, neue Bundeslaender","weiblich","210","0.0961148511102584","0.0831255189811659","0.109104183239351"
"Ausbildung/Lehre","1999","Westdeutschland, alte Bundeslaender","maennlich","156","0.0293276406032935","0.0245649275185743","0.0340903536880127"
"Ausbildung/Lehre","1999","Westdeutschland, alte Bundeslaender","weiblich","130","0.0194875961208366","0.0157104735119918","0.0232647187296815"
"Ausbildung/Lehre","1999","Ostdeutschland, neue Bundeslaender","maennlich","96","0.0399708478146059","0.0309835207405336","0.0489581748886782"
"Ausbildung/Lehre","1999","Ostdeutschland, neue Bundeslaender","weiblich","67","0.0237635518945649","0.0170513017387824","0.0304758020503473"
"Geringfuegig erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","maennlich","95","0.0194145006447869","0.0155196987647812","0.0233093025247926"
"Geringfuegig erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","weiblich","286","0.0545865421292984","0.048379151395248","0.0607939328633489"
"Geringfuegig erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Geringfuegig erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","weiblich","41","0.0188659160754072","0.0128702411521421","0.0248615909986722"
"Altersteilzeit mit Arbeitszeit Null","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","maennlich","1426","0.334635395071338","0.321315668489916","0.34795512165276"
"Nicht erwerbstaetig","1999","Westdeutschland, alte Bundeslaender","weiblich","2597","0.551046217797527","0.537455254748471","0.564637180846582"
"Nicht erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","maennlich","640","0.400592001929505","0.378110306472654","0.423073697386355"
"Nicht erwerbstaetig","1999","Ostdeutschland, neue Bundeslaender","weiblich","966","0.576125598768679","0.554347892880444","0.597903304656914"
"Betriebliches Praktikum","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1999","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1999","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","1999","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","1999","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","maennlich","5392","0.592766371129687","0.582529562388305","0.60300317987107"
"Voll erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","weiblich","2198","0.226363052222251","0.217966963848492","0.234759140596009"
"Voll erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","maennlich","1489","0.501150491346911","0.482666892990031","0.519634089703791"
"Voll erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","weiblich","1008","0.287521899814616","0.271503747182742","0.303540052446491"
"Teilzeitbeschaeftigung","2000","Westdeutschland, alte Bundeslaender","maennlich","165","0.0230822810114179","0.0199535419170322","0.0262110201058037"
"Teilzeitbeschaeftigung","2000","Westdeutschland, alte Bundeslaender","weiblich","1706","0.165414511849671","0.157959851731438","0.172869171967905"
"Teilzeitbeschaeftigung","2000","Ostdeutschland, neue Bundeslaender","maennlich","43","0.0182182069644398","0.0132742125557701","0.0231622013731094"
"Teilzeitbeschaeftigung","2000","Ostdeutschland, neue Bundeslaender","weiblich","326","0.0947796109552989","0.0844132619173622","0.105145959993236"
"Ausbildung/Lehre","2000","Westdeutschland, alte Bundeslaender","maennlich","265","0.0258383966062171","0.0225328043879338","0.0291439888245004"
"Ausbildung/Lehre","2000","Westdeutschland, alte Bundeslaender","weiblich","198","0.0174951345946417","0.0148646750438036","0.0201255941454798"
"Ausbildung/Lehre","2000","Ostdeutschland, neue Bundeslaender","maennlich","137","0.0412298721561026","0.0338799809698886","0.0485797633423165"
"Ausbildung/Lehre","2000","Ostdeutschland, neue Bundeslaender","weiblich","103","0.0242818783491228","0.0188344123523249","0.0297293443459207"
"Geringfuegig erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","maennlich","163","0.0210347844417695","0.0180449051391866","0.0240246637443525"
"Geringfuegig erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","weiblich","517","0.0517867545389264","0.0473407696190854","0.0562327394587674"
"Geringfuegig erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","maennlich","36","0.0186424042110321","0.0136422629666209","0.0236425454554434"
"Geringfuegig erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","weiblich","70","0.0251499608585179","0.0196084426256246","0.0306914790914112"
"Altersteilzeit mit Arbeitszeit Null","2000","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2000","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2000","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2000","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2000","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2000","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2000","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","maennlich","2792","0.329725546408446","0.319930564787635","0.339520528029258"
"Nicht erwerbstaetig","2000","Westdeutschland, alte Bundeslaender","weiblich","4910","0.537772510246894","0.527769451636444","0.547775568857345"
"Nicht erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","maennlich","1065","0.408366951933289","0.390196355823953","0.426537548042625"
"Nicht erwerbstaetig","2000","Ostdeutschland, neue Bundeslaender","weiblich","1556","0.56714946672044","0.549614338514707","0.584684594926174"
"Betriebliches Praktikum","2000","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2000","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2000","Westdeutschland, alte Bundeslaender","maennlich","58","0.00572460320306698","0.00415269552756164","0.00729651087857231"
"Wehrpflicht/Zivildienst","2000","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2000","Ostdeutschland, neue Bundeslaender","maennlich","39","0.0118787095020506","0.00787366424956794","0.0158837547545332"
"Wehrpflicht/Zivildienst","2000","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","maennlich","4786","0.581116407888795","0.570269031044371","0.591963784733219"
"Voll erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","weiblich","2021","0.228902607715007","0.220049516836143","0.237755698593871"
"Voll erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","maennlich","1364","0.494646345281452","0.475556478882123","0.51373621168078"
"Voll erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","weiblich","911","0.27796312174552","0.261457641944527","0.294468601546514"
"Teilzeitbeschaeftigung","2001","Westdeutschland, alte Bundeslaender","maennlich","163","0.0248020424882529","0.0213827472647988","0.0282213377117069"
"Teilzeitbeschaeftigung","2001","Westdeutschland, alte Bundeslaender","weiblich","1545","0.164584505808607","0.156770734940725","0.172398276676489"
"Teilzeitbeschaeftigung","2001","Ostdeutschland, neue Bundeslaender","maennlich","32","0.0112864280102397","0.0072530280747825","0.0153198279456968"
"Teilzeitbeschaeftigung","2001","Ostdeutschland, neue Bundeslaender","weiblich","327","0.108683623290923","0.0972165425461358","0.120150704035711"
"Ausbildung/Lehre","2001","Westdeutschland, alte Bundeslaender","maennlich","236","0.0254138430403483","0.0219537181437833","0.0288739679369132"
"Ausbildung/Lehre","2001","Westdeutschland, alte Bundeslaender","weiblich","226","0.0253867580866207","0.0220721307239322","0.0287013854493092"
"Ausbildung/Lehre","2001","Ostdeutschland, neue Bundeslaender","maennlich","127","0.0416255739418594","0.0339994210716692","0.0492517268120496"
"Ausbildung/Lehre","2001","Ostdeutschland, neue Bundeslaender","weiblich","100","0.0261308895139505","0.0202535298842455","0.0320082491436555"
"Geringfuegig erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","maennlich","161","0.0237442301435991","0.0203968322548922","0.0270916280323059"
"Geringfuegig erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","weiblich","496","0.0509276453981599","0.046294868404483","0.0555604223918368"
"Geringfuegig erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","maennlich","46","0.0166906806917934","0.011799205184822","0.0215821561987649"
"Geringfuegig erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","weiblich","62","0.0256242840836629","0.0198026625368196","0.0314459056305063"
"Altersteilzeit mit Arbeitszeit Null","2001","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2001","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Freiwilliger Wehrdienst","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Freiwilliger Wehrdienst","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2001","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FSJ/FOeJ/BFD","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FSJ/FOeJ/BFD","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2001","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Werkstatt fuer Behinderte","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Werkstatt fuer Behinderte","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Nicht erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","maennlich","2523","0.334548877189041","0.324175161195466","0.344922593182616"
"Nicht erwerbstaetig","2001","Westdeutschland, alte Bundeslaender","weiblich","4350","0.529147632939049","0.518629328351674","0.539665937526425"
"Nicht erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","maennlich","1035","0.423920110335192","0.40505144644605","0.442788774224333"
"Nicht erwerbstaetig","2001","Ostdeutschland, neue Bundeslaender","weiblich","1427","0.560708520523312","0.542423315216459","0.578993725830164"
"Betriebliches Praktikum","2001","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Betriebliches Praktikum","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Betriebliches Praktikum","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2001","Westdeutschland, alte Bundeslaender","maennlich","65","0.00865512389941904","0.00661857185867304","0.010691675940165"
"Wehrpflicht/Zivildienst","2001","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Wehrpflicht/Zivildienst","2001","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Wehrpflicht/Zivildienst","2001","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Voll erwerbstaetig","2002","Westdeutschland, alte Bundeslaender","maennlich","5144","0.566776513953479","0.556262727848131","0.577290300058827"
"Voll erwerbstaetig","2002","Westdeutschland, alte Bundeslaender","weiblich","2176","0.219070034175195","0.210602524598374","0.227537543752017"
"Voll erwerbstaetig","2002","Ostdeutschland, neue Bundeslaender","maennlich","1332","0.461679578410559","0.442680785325104","0.480678371496015"
"Voll erwerbstaetig","2002","Ostdeutschland, neue Bundeslaender","weiblich","919","0.262669704041378","0.246406756663579","0.278932651419178"
"Teilzeitbeschaeftigung","2002","Westdeutschland, alte Bundeslaender","maennlich","160","0.0216190624995959","0.0185332492606274","0.0247048757385643"
"Teilzeitbeschaeftigung","2002","Westdeutschland, alte Bundeslaender","weiblich","1780","0.167235685719784","0.159595855709564","0.174875515730004"
"Teilzeitbeschaeftigung","2002","Ostdeutschland, neue Bundeslaender","maennlich","40","0.0139362554268764","0.0094687941465964","0.0184037167071565"
"Teilzeitbeschaeftigung","2002","Ostdeutschland, neue Bundeslaender","weiblich","314","0.104998867213121","0.0936704998463781","0.116327234579864"
