"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","16-34 Jahre alt","kein Migrationshintergrund","75","0.0241285867527642","0.019351715800989","0.0289054577045393"
"Geringfuegig erwerbstaetig","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","35-65 Jahre alt","kein Migrationshintergrund","107","0.022820820577975","0.0188200580914504","0.0268215830644996"
"Geringfuegig erwerbstaetig","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","66 und älter","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1991","16-34 Jahre alt","kein Migrationshintergrund","999","0.25460053840036","0.241039109095861","0.268161967704859"
"Nicht erwerbstaetig","1991","16-34 Jahre alt","direkter Migrationshintergrund","288","0.33544398044068","0.304424902271609","0.366463058609751"
"Nicht erwerbstaetig","1991","16-34 Jahre alt","indirekter Migrationshintergrund","124","0.354162798847138","0.301843902503873","0.406481695190403"
"Nicht erwerbstaetig","1991","35-65 Jahre alt","kein Migrationshintergrund","1527","0.312148297548323","0.29973412057703","0.324562474519616"
"Nicht erwerbstaetig","1991","35-65 Jahre alt","direkter Migrationshintergrund","489","0.31892913725709","0.296310608106931","0.341547666407249"
"Nicht erwerbstaetig","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1991","66 und älter","kein Migrationshintergrund","1321","0.978078729482376","0.970285131242577","0.985872327722175"
"Nicht erwerbstaetig","1991","66 und älter","direkter Migrationshintergrund","119","0.961707813423439","0.927794346392054","0.995621280454824"
"Nicht erwerbstaetig","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","16-34 Jahre alt","kein Migrationshintergrund","59","0.0152895039441433","0.0114697776056587","0.0191092302826279"
"Wehrpflicht/Zivildienst","1991","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","16-34 Jahre alt","kein Migrationshintergrund","1973","0.524752701773074","0.508824407590842","0.540680995955307"
"Voll erwerbstaetig","1992","16-34 Jahre alt","direkter Migrationshintergrund","447","0.51044076439178","0.476755635870559","0.544125892913002"
"Voll erwerbstaetig","1992","16-34 Jahre alt","indirekter Migrationshintergrund","112","0.242806944112536","0.199920865077375","0.285693023147696"
"Voll erwerbstaetig","1992","35-65 Jahre alt","kein Migrationshintergrund","2963","0.536541077895873","0.523112184789312","0.549969971002434"
"Voll erwerbstaetig","1992","35-65 Jahre alt","direkter Migrationshintergrund","925","0.549530041783993","0.525051346622094","0.574008736945891"
"Voll erwerbstaetig","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","16-34 Jahre alt","kein Migrationshintergrund","265","0.0704582409273458","0.0622955669875405","0.0786209148671512"
"Teilzeitbeschaeftigung","1992","16-34 Jahre alt","direkter Migrationshintergrund","45","0.0488826655743924","0.0343529404627258","0.063412390686059"
"Teilzeitbeschaeftigung","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","35-65 Jahre alt","kein Migrationshintergrund","566","0.109742263437748","0.101324863944839","0.118159662930657"
"Teilzeitbeschaeftigung","1992","35-65 Jahre alt","direkter Migrationshintergrund","117","0.0886057527841512","0.0746245759424892","0.102586929625813"
"Teilzeitbeschaeftigung","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","16-34 Jahre alt","kein Migrationshintergrund","338","0.0861888959053487","0.0772375987951657","0.0951401930155316"
"Ausbildung/Lehre","1992","16-34 Jahre alt","direkter Migrationshintergrund","60","0.0892606323915251","0.0700478641462718","0.108473400636778"
"Ausbildung/Lehre","1992","16-34 Jahre alt","indirekter Migrationshintergrund","83","0.225610862159904","0.183804526060423","0.267417198259384"
"Ausbildung/Lehre","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","16-34 Jahre alt","kein Migrationshintergrund","67","0.0236283017198599","0.018783723824533","0.0284728796151869"
"Geringfuegig erwerbstaetig","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","35-65 Jahre alt","kein Migrationshintergrund","80","0.0157329942570484","0.012381833511756","0.0190841550023408"
"Geringfuegig erwerbstaetig","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","66 und älter","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1992","16-34 Jahre alt","kein Migrationshintergrund","1080","0.279978478238724","0.265657682131796","0.294299274345653"
"Nicht erwerbstaetig","1992","16-34 Jahre alt","direkter Migrationshintergrund","282","0.332502751059896","0.300757024510422","0.36424847760937"
"Nicht erwerbstaetig","1992","16-34 Jahre alt","indirekter Migrationshintergrund","167","0.465136759762949","0.415248978890621","0.515024540635277"
"Nicht erwerbstaetig","1992","35-65 Jahre alt","kein Migrationshintergrund","1675","0.335895080392219","0.323176071386475","0.348614089397963"
"Nicht erwerbstaetig","1992","35-65 Jahre alt","direkter Migrationshintergrund","532","0.351294994682274","0.327808444345308","0.37478154501924"
"Nicht erwerbstaetig","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1992","66 und älter","kein Migrationshintergrund","1315","0.985883363823457","0.979559816581052","0.992206911065863"
