"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","1994","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1994","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1994","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1994","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1994","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1994","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","1995","16-34 Jahre alt","(noch) kein Abschluss","50","0.0805665992084705","0.0546298488691043","0.106503349547837"
"Voll erwerbstaetig","1995","16-34 Jahre alt","Hauptschulabschluss","824","0.551380265900219","0.526211190746154","0.576549341054284"
"Voll erwerbstaetig","1995","16-34 Jahre alt","Realschulabschluss","913","0.560435790654002","0.536487186149178","0.584384395158825"
"Voll erwerbstaetig","1995","16-34 Jahre alt","(Fach-)Abitur","233","0.340956567481132","0.306064112903085","0.375849022059179"
"Voll erwerbstaetig","1995","16-34 Jahre alt","AkademikerInnen","299","0.705091922145958","0.66209152947527","0.748092314816646"
"Voll erwerbstaetig","1995","35-65 Jahre alt","(noch) kein Abschluss","175","0.408733325099247","0.36194075627165","0.455525893926845"
"Voll erwerbstaetig","1995","35-65 Jahre alt","Hauptschulabschluss","1650","0.435978953616111","0.419668983241442","0.45228892399078"
"Voll erwerbstaetig","1995","35-65 Jahre alt","Realschulabschluss","783","0.589174814147307","0.562254174186775","0.616095454107839"
"Voll erwerbstaetig","1995","35-65 Jahre alt","(Fach-)Abitur","187","0.581931171331436","0.528470560209687","0.635391782453185"
"Voll erwerbstaetig","1995","35-65 Jahre alt","AkademikerInnen","845","0.67982007080344","0.653177907307397","0.706462234299484"
"Voll erwerbstaetig","1995","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","1995","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","1995","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","1995","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","1995","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1995","16-34 Jahre alt","Hauptschulabschluss","89","0.0672376636361675","0.0545642307476045","0.0799110965247305"
"Teilzeitbeschaeftigung","1995","16-34 Jahre alt","Realschulabschluss","119","0.0771299953764113","0.0642567503110892","0.0900032404417334"
"Teilzeitbeschaeftigung","1995","16-34 Jahre alt","(Fach-)Abitur","39","0.0615768470290866","0.0438825605534437","0.0792711335047295"
"Teilzeitbeschaeftigung","1995","16-34 Jahre alt","AkademikerInnen","44","0.0881397104864201","0.0614061884585477","0.114873232514293"
"Teilzeitbeschaeftigung","1995","35-65 Jahre alt","(noch) kein Abschluss","31","0.0685440706899973","0.0444931744396093","0.0925949669403853"
"Teilzeitbeschaeftigung","1995","35-65 Jahre alt","Hauptschulabschluss","343","0.0978513388323875","0.0880790747332058","0.107623602931569"
"Teilzeitbeschaeftigung","1995","35-65 Jahre alt","Realschulabschluss","158","0.120344226461323","0.102540792766886","0.138147660155761"
"Teilzeitbeschaeftigung","1995","35-65 Jahre alt","(Fach-)Abitur","38","0.120030546198976","0.0848053107800285","0.155255781617923"
"Teilzeitbeschaeftigung","1995","35-65 Jahre alt","AkademikerInnen","116","0.113021313813762","0.0949407398260876","0.131101887801437"
"Teilzeitbeschaeftigung","1995","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1995","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","1995","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","1995","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1995","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1995","16-34 Jahre alt","Hauptschulabschluss","127","0.0853873481287724","0.0712451203839927","0.0995295758735521"
"Ausbildung/Lehre","1995","16-34 Jahre alt","Realschulabschluss","188","0.101557946270065","0.0869829614935294","0.116132931046601"
"Ausbildung/Lehre","1995","16-34 Jahre alt","(Fach-)Abitur","77","0.107930931012229","0.0850908744188899","0.130770987605567"
"Ausbildung/Lehre","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1995","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1995","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1995","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","1995","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1995","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1995","16-34 Jahre alt","Realschulabschluss","34","0.0170731454925211","0.0108225198417159","0.0233237711433263"
"Geringfuegig erwerbstaetig","1995","16-34 Jahre alt","(Fach-)Abitur","42","0.0650286031712336","0.0468786149069422","0.0831785914355251"
"Geringfuegig erwerbstaetig","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1995","35-65 Jahre alt","Hauptschulabschluss","93","0.028052966628389","0.0226219209977005","0.0334840122590774"
"Geringfuegig erwerbstaetig","1995","35-65 Jahre alt","Realschulabschluss","33","0.0291691002031257","0.0199610416053938","0.0383771588008576"
"Geringfuegig erwerbstaetig","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1995","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1995","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1995","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1995","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1995","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1995","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1995","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1995","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1995","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1995","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1995","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1995","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1995","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1995","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1995","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1995","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1995","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1995","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","1995","16-34 Jahre alt","(noch) kein Abschluss","343","0.844009879113406","0.809431851269481","0.87858790695733"
"Nicht erwerbstaetig","1995","16-34 Jahre alt","Hauptschulabschluss","424","0.269174994244821","0.246729637261885","0.291620351227757"
"Nicht erwerbstaetig","1995","16-34 Jahre alt","Realschulabschluss","383","0.235338710325741","0.214870147232513","0.255807273418969"
"Nicht erwerbstaetig","1995","16-34 Jahre alt","(Fach-)Abitur","297","0.380349924515489","0.344615244786966","0.416084604244012"
"Nicht erwerbstaetig","1995","16-34 Jahre alt","AkademikerInnen","72","0.164972595240538","0.129973043246538","0.199972147234539"
"Nicht erwerbstaetig","1995","35-65 Jahre alt","(noch) kein Abschluss","216","0.519086826897695","0.471529383107375","0.566644270688016"
"Nicht erwerbstaetig","1995","35-65 Jahre alt","Hauptschulabschluss","1461","0.437151121745306","0.420836220253877","0.453466023236734"
"Nicht erwerbstaetig","1995","35-65 Jahre alt","Realschulabschluss","305","0.259822707063367","0.23582657776608","0.283818836360654"
"Nicht erwerbstaetig","1995","35-65 Jahre alt","(Fach-)Abitur","90","0.263284879800033","0.215549875535107","0.311019884064959"
"Nicht erwerbstaetig","1995","35-65 Jahre alt","AkademikerInnen","197","0.178699166660964","0.156822162915485","0.200576170406443"
"Nicht erwerbstaetig","1995","66 und älter","(noch) kein Abschluss","38","1","1","1"
"Nicht erwerbstaetig","1995","66 und älter","Hauptschulabschluss","1103","0.986646239264397","0.979920878661593","0.993371599867201"
"Nicht erwerbstaetig","1995","66 und älter","Realschulabschluss","187","0.957103363761862","0.928516897248504","0.985689830275219"
"Nicht erwerbstaetig","1995","66 und älter","(Fach-)Abitur","38","0.956831763211847","0.894622349314923","1.01904117710877"
"Nicht erwerbstaetig","1995","66 und älter","AkademikerInnen","146","0.95628253076323","0.923884173267574","0.988680888258886"
"Betriebliches Praktikum","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1995","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1995","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1995","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","1995","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1995","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1995","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1995","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1995","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1995","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1995","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1995","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1995","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1995","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1995","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1995","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","1996","16-34 Jahre alt","(noch) kein Abschluss","40","0.0550980648027408","0.0331718851761263","0.0770242444293553"
"Voll erwerbstaetig","1996","16-34 Jahre alt","Hauptschulabschluss","790","0.555099080792049","0.529377928491564","0.580820233092534"
"Voll erwerbstaetig","1996","16-34 Jahre alt","Realschulabschluss","836","0.53558432266305","0.510890918950156","0.560277726375943"
"Voll erwerbstaetig","1996","16-34 Jahre alt","(Fach-)Abitur","237","0.364551380115726","0.328322672825629","0.400780087405823"
"Voll erwerbstaetig","1996","16-34 Jahre alt","AkademikerInnen","304","0.721128316844459","0.678543794999944","0.763712838688974"
"Voll erwerbstaetig","1996","35-65 Jahre alt","(noch) kein Abschluss","161","0.440107933898924","0.390393733388583","0.489822134409265"
"Voll erwerbstaetig","1996","35-65 Jahre alt","Hauptschulabschluss","1569","0.437660026575013","0.421043160018632","0.454276893131395"
"Voll erwerbstaetig","1996","35-65 Jahre alt","Realschulabschluss","803","0.570477869031137","0.544265879801649","0.596689858260625"
"Voll erwerbstaetig","1996","35-65 Jahre alt","(Fach-)Abitur","184","0.564942934347084","0.510877184123944","0.619008684570224"
"Voll erwerbstaetig","1996","35-65 Jahre alt","AkademikerInnen","834","0.666343172054525","0.639496658100372","0.693189686008678"
