"hlf0261","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, regelmaessig","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2019","Alleinerziehende","2","4","","",""
"Ja, regelmaessig","2019","Alleinerziehende","3","10","","",""
"Ja, regelmaessig","2019","Alleinerziehende","4","26","","",""
"Ja, regelmaessig","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2019","Paar mit Kind(ern)","2","39","0.00953446938367295","0.00534917520941965","0.0137197635579263"
"Ja, regelmaessig","2019","Paar mit Kind(ern)","3","50","0.0150458656595217","0.0108127895479209","0.0192789417711224"
"Ja, regelmaessig","2019","Paar mit Kind(ern)","4","242","0.0379442817347243","0.0329026643913174","0.0429858990781313"
"Ja, regelmaessig","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2019","Sonstige","2","","","",""
"Ja, regelmaessig","2019","Sonstige","3","3","","",""
"Ja, regelmaessig","2019","Sonstige","4","19","","",""
"Ja, regelmaessig","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2019","1-Pers.- Haushalt","2","4","","",""
"Ja, gelegentlich","2019","1-Pers.- Haushalt","3","7","","",""
"Ja, gelegentlich","2019","1-Pers.- Haushalt","4","27","","",""
"Ja, gelegentlich","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2019","(Ehe-)Paar ohne Kind(er)","2","6","","",""
"Ja, gelegentlich","2019","(Ehe-)Paar ohne Kind(er)","3","24","","",""
"Ja, gelegentlich","2019","(Ehe-)Paar ohne Kind(er)","4","44","0.0160089870540903","0.0109171422541088","0.0211008318540718"
"Ja, gelegentlich","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2019","Alleinerziehende","2","2","","",""
"Ja, gelegentlich","2019","Alleinerziehende","3","5","","",""
"Ja, gelegentlich","2019","Alleinerziehende","4","16","","",""
"Ja, gelegentlich","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2019","Paar mit Kind(ern)","2","12","","",""
"Ja, gelegentlich","2019","Paar mit Kind(ern)","3","11","","",""
"Ja, gelegentlich","2019","Paar mit Kind(ern)","4","95","0.00698184142077206","0.00478468900749801","0.00917899383404612"
"Ja, gelegentlich","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2019","Sonstige","2","","","",""
"Ja, gelegentlich","2019","Sonstige","3","","","",""
"Ja, gelegentlich","2019","Sonstige","4","5","","",""
"Ja, gelegentlich","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","1-Pers.- Haushalt","2","499","0.936968496841829","0.91612098802596","0.957816005657699"
"Nein","2019","1-Pers.- Haushalt","3","528","0.9210464584742","0.898908516775164","0.943184400173236"
"Nein","2019","1-Pers.- Haushalt","4","978","0.869533144300162","0.849556159454262","0.889510129146062"
"Nein","2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","(Ehe-)Paar ohne Kind(er)","2","606","0.943538431072073","0.925428697371318","0.961648164772828"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","3","1112","0.94783122152158","0.93512210769951","0.96054033534365"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","4","2222","0.957366312069566","0.949170100000343","0.96556252413879"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Alleinerziehende","2","862","0.996855325860004","0.993130618819697","1.00058003290031"
"Nein","2019","Alleinerziehende","3","688","0.981872315644058","0.972010222469744","0.991734408818371"
"Nein","2019","Alleinerziehende","4","760","0.946195914090098","0.930580299925525","0.96181152825467"
"Nein","2019","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Paar mit Kind(ern)","2","2020","0.986407707240422","0.981420784613812","0.991394629867033"
"Nein","2019","Paar mit Kind(ern)","3","3116","0.976808202479204","0.971574472195272","0.982041932763136"
"Nein","2019","Paar mit Kind(ern)","4","5180","0.955073876844504","0.949607940698296","0.960539812990711"
"Nein","2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2019","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","Sonstige","2","180","1","1","1"
"Nein","2019","Sonstige","3","155","0.974844970564155","0.95042755243713","0.999262388691181"
"Nein","2019","Sonstige","4","280","0.979220700848628","0.963185771898631","0.995255629798626"
"Nein","2019","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2020","1-Pers.- Haushalt","2","18","","",""
"Ja, regelmaessig","2020","1-Pers.- Haushalt","3","25","","",""
"Ja, regelmaessig","2020","1-Pers.- Haushalt","4","71","0.0843382895427319","0.0686608773360306","0.100015701749433"
"Ja, regelmaessig","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2020","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Ja, regelmaessig","2020","(Ehe-)Paar ohne Kind(er)","3","24","","",""
"Ja, regelmaessig","2020","(Ehe-)Paar ohne Kind(er)","4","66","0.0260916767118004","0.0197898394345916","0.0323935139890091"
"Ja, regelmaessig","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2020","Alleinerziehende","2","7","","",""
"Ja, regelmaessig","2020","Alleinerziehende","3","6","","",""
"Ja, regelmaessig","2020","Alleinerziehende","4","43","0.0608248573918171","0.0448786819633218","0.0767710328203123"
"Ja, regelmaessig","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2020","Paar mit Kind(ern)","2","29","","",""
"Ja, regelmaessig","2020","Paar mit Kind(ern)","3","63","0.014037299539391","0.00963471997162448","0.0184398791071575"
"Ja, regelmaessig","2020","Paar mit Kind(ern)","4","188","0.0367161666891355","0.0316564133060869","0.0417759200721841"
"Ja, regelmaessig","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, regelmaessig","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, regelmaessig","2020","Sonstige","2","","","",""
"Ja, regelmaessig","2020","Sonstige","3","","","",""
"Ja, regelmaessig","2020","Sonstige","4","10","","",""
"Ja, regelmaessig","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2020","1-Pers.- Haushalt","2","4","","",""
"Ja, gelegentlich","2020","1-Pers.- Haushalt","3","7","","",""
"Ja, gelegentlich","2020","1-Pers.- Haushalt","4","25","","",""
"Ja, gelegentlich","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2020","(Ehe-)Paar ohne Kind(er)","2","4","","",""
"Ja, gelegentlich","2020","(Ehe-)Paar ohne Kind(er)","3","14","","",""
"Ja, gelegentlich","2020","(Ehe-)Paar ohne Kind(er)","4","22","","",""
"Ja, gelegentlich","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2020","Alleinerziehende","2","","","",""
"Ja, gelegentlich","2020","Alleinerziehende","3","8","","",""
"Ja, gelegentlich","2020","Alleinerziehende","4","18","","",""
"Ja, gelegentlich","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2020","Paar mit Kind(ern)","2","6","","",""
"Ja, gelegentlich","2020","Paar mit Kind(ern)","3","17","","",""
"Ja, gelegentlich","2020","Paar mit Kind(ern)","4","77","0.0148197587831438","0.011568871129358","0.0180706464369295"
"Ja, gelegentlich","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja, gelegentlich","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja, gelegentlich","2020","Sonstige","2","7","","",""
"Ja, gelegentlich","2020","Sonstige","3","","","",""
"Ja, gelegentlich","2020","Sonstige","4","","","",""
"Ja, gelegentlich","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","1-Pers.- Haushalt","2","568","0.949911949280015","0.932311213399122","0.967512685160907"
"Nein","2020","1-Pers.- Haushalt","3","600","0.906671263591869","0.883992353962482","0.929350173221256"
"Nein","2020","1-Pers.- Haushalt","4","1111","0.883648202165472","0.865558946197073","0.901737458133871"
"Nein","2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","(Ehe-)Paar ohne Kind(er)","2","570","0.932337233744627","0.91203607548626","0.952638392002993"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","3","1055","0.952421410900323","0.939801439674876","0.965041382125769"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","4","2370","0.964974003977684","0.957706082850087","0.97224192510528"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Alleinerziehende","2","673","0.982625477898533","0.972804740941951","0.992446214855116"
"Nein","2020","Alleinerziehende","3","698","0.982173948210491","0.972454762480838","0.991893133940145"
"Nein","2020","Alleinerziehende","4","802","0.922771822278902","0.904961255131592","0.940582389426212"
"Nein","2020","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Paar mit Kind(ern)","2","2104","0.989169309380129","0.98478293101824","0.993555687742019"
"Nein","2020","Paar mit Kind(ern)","3","2663","0.980147210300318","0.974926956570278","0.985367464030358"
"Nein","2020","Paar mit Kind(ern)","4","5042","0.948464074527721","0.942515827042116","0.954412322013326"
"Nein","2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2020","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2020","Sonstige","2","172","0.976329546014375","0.954059398926579","0.99859969310217"
"Nein","2020","Sonstige","3","257","1","1","1"
"Nein","2020","Sonstige","4","340","0.976781687613604","0.961004552370548","0.99255882285666"
"Nein","2020","Sonstige","5 Einkommensstärkstes Quintil","","","",""
