"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","241","0.839172638149823","0.796446410762368","0.881898865537278"
"nicht erwerbstätig","2003","(noch) kein Abschluss","2","178","0.743969240210073","0.686558232991239","0.801380247428908"
"nicht erwerbstätig","2003","(noch) kein Abschluss","3","118","0.769355904353023","0.701026681798872","0.837685126907175"
"nicht erwerbstätig","2003","(noch) kein Abschluss","4","107","0.797934521461613","0.728642548855663","0.867226494067563"
"nicht erwerbstätig","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","105","0.868465662551617","0.807223423989217","0.929707901114017"
"nicht erwerbstätig","2003","Hauptschule","1 Einkommensschwächstes Quintil","1461","0.700993536407993","0.681591827081726","0.72039524573426"
"nicht erwerbstätig","2003","Hauptschule","2","1474","0.603757980683771","0.584588826459409","0.622927134908133"
"nicht erwerbstätig","2003","Hauptschule","3","961","0.56007892076556","0.537006444247874","0.583151397283247"
"nicht erwerbstätig","2003","Hauptschule","4","630","0.47162503654712","0.445438689262958","0.497811383831282"
"nicht erwerbstätig","2003","Hauptschule","5 Einkommensstärkstes Quintil","252","0.408324294203213","0.370362246015432","0.446286342390994"
"nicht erwerbstätig","2003","Realschule","1 Einkommensschwächstes Quintil","508","0.498748214412555","0.469065508767102","0.528430920058008"
"nicht erwerbstätig","2003","Realschule","2","423","0.327272697139336","0.302480598628475","0.352064795650197"
"nicht erwerbstätig","2003","Realschule","3","332","0.28167485054107","0.256688778517043","0.306660922565098"
"nicht erwerbstätig","2003","Realschule","4","299","0.278682147879238","0.253143955464736","0.30422034029374"
"nicht erwerbstätig","2003","Realschule","5 Einkommensstärkstes Quintil","248","0.309653698460196","0.279261028952224","0.340046367968167"
"nicht erwerbstätig","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","243","0.560220180971918","0.513250623572885","0.607189738370951"
"nicht erwerbstätig","2003","(Fach-)Abitur","2","176","0.388505201104821","0.344393229211901","0.43261717299774"
"nicht erwerbstätig","2003","(Fach-)Abitur","3","172","0.326429699424629","0.284698245177026","0.368161153672231"
"nicht erwerbstätig","2003","(Fach-)Abitur","4","159","0.320075055319961","0.279978891738985","0.360171218900938"
"nicht erwerbstätig","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","164","0.350152927408693","0.308630897629965","0.391674957187422"
"nicht erwerbstätig","2003","AkademikerIn","1 Einkommensschwächstes Quintil","137","0.504300010838458","0.447628284766933","0.560971736909983"
"nicht erwerbstätig","2003","AkademikerIn","2","165","0.382916421763454","0.338591181966993","0.427241661559916"
"nicht erwerbstätig","2003","AkademikerIn","3","224","0.340131436120462","0.303822684025552","0.376440188215372"
"nicht erwerbstätig","2003","AkademikerIn","4","270","0.296003753410788","0.268677223916663","0.323330282904912"
"nicht erwerbstätig","2003","AkademikerIn","5 Einkommensstärkstes Quintil","385","0.243618138787252","0.224146554216487","0.263089723358016"
"Andere","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Andere","2003","(noch) kein Abschluss","2","18","","",""
"Andere","2003","(noch) kein Abschluss","3","14","","",""
"Andere","2003","(noch) kein Abschluss","4","11","","",""
"Andere","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Andere","2003","Hauptschule","1 Einkommensschwächstes Quintil","146","0.0635456770820315","0.0532078561815165","0.0738834979825464"
"Andere","2003","Hauptschule","2","142","0.0534954764510306","0.0446766433804462","0.0623143095216149"
"Andere","2003","Hauptschule","3","79","0.0411748054889855","0.0319391503178067","0.0504104606601644"
"Andere","2003","Hauptschule","4","68","0.0373919856683195","0.0274397790754731","0.0473441922611658"
"Andere","2003","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Andere","2003","Realschule","1 Einkommensschwächstes Quintil","132","0.115244941984384","0.0962884790550473","0.134201404913722"
"Andere","2003","Realschule","2","118","0.0862812053954791","0.0714456689415583","0.1011167418494"
"Andere","2003","Realschule","3","72","0.0486179726086809","0.0366715105249413","0.0605644346924205"
"Andere","2003","Realschule","4","73","0.0470665121532566","0.0350033950848142","0.0591296292216991"
"Andere","2003","Realschule","5 Einkommensstärkstes Quintil","55","0.0505185123547663","0.0361217200978287","0.0649153046117038"
"Andere","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","84","0.185862409433809","0.149052552447483","0.222672266420135"
"Andere","2003","(Fach-)Abitur","2","61","0.100410667679421","0.0732103644549133","0.12761097090393"
"Andere","2003","(Fach-)Abitur","3","68","0.136354693239558","0.10581392370854","0.166895462770576"
"Andere","2003","(Fach-)Abitur","4","55","0.0949301564979668","0.0697365950642635","0.12012371793167"
"Andere","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","46","0.0619208880030326","0.0409420015597682","0.0828997744462971"
"Andere","2003","AkademikerIn","1 Einkommensschwächstes Quintil","23","","",""
"Andere","2003","AkademikerIn","2","18","","",""
"Andere","2003","AkademikerIn","3","22","","",""
"Andere","2003","AkademikerIn","4","20","","",""
"Andere","2003","AkademikerIn","5 Einkommensstärkstes Quintil","34","0.0198742423281598","0.0135433908689006","0.026205093787419"
"voll erwerbstätig","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","2","21","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","3","15","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","4","7","","",""
"voll erwerbstätig","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"voll erwerbstätig","2004","Hauptschule","1 Einkommensschwächstes Quintil","350","0.155394651599192","0.13958827019192","0.171201033006464"
"voll erwerbstätig","2004","Hauptschule","2","710","0.288502513165378","0.270481249725283","0.306523776605472"
"voll erwerbstätig","2004","Hauptschule","3","505","0.310906221892021","0.288646632662435","0.333165811121607"
"voll erwerbstätig","2004","Hauptschule","4","549","0.408084467945474","0.381769636495934","0.434399299395014"
"voll erwerbstätig","2004","Hauptschule","5 Einkommensstärkstes Quintil","274","0.434667673761546","0.3958355175862","0.473499829936892"
"voll erwerbstätig","2004","Realschule","1 Einkommensschwächstes Quintil","304","0.262535074283211","0.235857011082994","0.289213137483428"
"voll erwerbstätig","2004","Realschule","2","563","0.417659349340321","0.391074633601469","0.444244065079172"
"voll erwerbstätig","2004","Realschule","3","605","0.528934921829703","0.500574271469253","0.557295572190153"
"voll erwerbstätig","2004","Realschule","4","656","0.553193165264697","0.524742174691802","0.581644155837591"
"voll erwerbstätig","2004","Realschule","5 Einkommensstärkstes Quintil","485","0.580052264601806","0.547681456089549","0.612423073114062"
"voll erwerbstätig","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","76","0.175314774963434","0.13962381635832","0.211005733568548"
"voll erwerbstätig","2004","(Fach-)Abitur","2","159","0.394650466922315","0.35041495210195","0.43888598174268"
"voll erwerbstätig","2004","(Fach-)Abitur","3","175","0.387365479038624","0.341639181669515","0.433091776407733"
"voll erwerbstätig","2004","(Fach-)Abitur","4","250","0.49293893829063","0.450415583116103","0.535462293465156"
"voll erwerbstätig","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","244","0.49986223513976","0.457132991356729","0.542591478922792"
"voll erwerbstätig","2004","AkademikerIn","1 Einkommensschwächstes Quintil","97","0.31993971493529","0.266711136664719","0.373168293205862"
"voll erwerbstätig","2004","AkademikerIn","2","223","0.447349670197788","0.401862331791375","0.492837008604201"
"voll erwerbstätig","2004","AkademikerIn","3","310","0.435879444513051","0.397371748773209","0.474387140252894"
"voll erwerbstätig","2004","AkademikerIn","4","609","0.563163689474442","0.533004684757337","0.593322694191547"
"voll erwerbstätig","2004","AkademikerIn","5 Einkommensstärkstes Quintil","1251","0.672839175586529","0.651545778408618","0.694132572764441"
"Teilzeit","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Teilzeit","2004","(noch) kein Abschluss","2","6","","",""
"Teilzeit","2004","(noch) kein Abschluss","3","1","","",""
"Teilzeit","2004","(noch) kein Abschluss","4","3","","",""
"Teilzeit","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Teilzeit","2004","Hauptschule","1 Einkommensschwächstes Quintil","139","0.0696081339318472","0.0585048752470757","0.0807113926166186"
"Teilzeit","2004","Hauptschule","2","149","0.0577037829254162","0.048428661234388","0.0669789046164444"
"Teilzeit","2004","Hauptschule","3","153","0.0888939388854807","0.0752077094007794","0.102580168370182"
"Teilzeit","2004","Hauptschule","4","125","0.0821050893448494","0.0674064473640954","0.0968037313256034"
"Teilzeit","2004","Hauptschule","5 Einkommensstärkstes Quintil","64","0.102740564013806","0.0789562344310994","0.126524893596512"
"Teilzeit","2004","Realschule","1 Einkommensschwächstes Quintil","109","0.103545016011594","0.0850728089268165","0.122017223096372"
"Teilzeit","2004","Realschule","2","192","0.140467525503083","0.121736934784014","0.159198116222151"
"Teilzeit","2004","Realschule","3","170","0.118520582177186","0.100156146540501","0.136885017813871"
"Teilzeit","2004","Realschule","4","159","0.117349943157503","0.0989322682252084","0.135767618089797"
"Teilzeit","2004","Realschule","5 Einkommensstärkstes Quintil","120","0.0963898427860695","0.0770332662292601","0.115746419342879"
"Teilzeit","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.0979860991598551","0.0700803493671996","0.125891848952511"
"Teilzeit","2004","(Fach-)Abitur","2","51","0.124072946980459","0.094237387349983","0.153908506610934"
"Teilzeit","2004","(Fach-)Abitur","3","53","0.119933411365127","0.089438125658889","0.150428697071365"
"Teilzeit","2004","(Fach-)Abitur","4","63","0.120384050188924","0.0927062319088224","0.148061868469026"
"Teilzeit","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","60","0.0830974052543421","0.0595083498018917","0.106686460706792"
"Teilzeit","2004","AkademikerIn","1 Einkommensschwächstes Quintil","40","0.113902771005359","0.0776496903647826","0.150155851645936"
"Teilzeit","2004","AkademikerIn","2","64","0.1370256606302","0.105566897629764","0.168484423630636"
"Teilzeit","2004","AkademikerIn","3","73","0.119058854086437","0.0939091620463699","0.144208546126503"
"Teilzeit","2004","AkademikerIn","4","125","0.0981483099117953","0.0800578631734144","0.116238756650176"
"Teilzeit","2004","AkademikerIn","5 Einkommensstärkstes Quintil","197","0.0757208994726399","0.0637143525747491","0.0877274463705308"
"nicht erwerbstätig","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","253","0.850379440205958","0.809536566233584","0.891222314178331"
"nicht erwerbstätig","2004","(noch) kein Abschluss","2","190","0.788232491505965","0.73543163068708","0.841033352324849"
"nicht erwerbstätig","2004","(noch) kein Abschluss","3","119","0.813970539494565","0.750191895879209","0.877749183109921"
"nicht erwerbstätig","2004","(noch) kein Abschluss","4","117","0.86874270126966","0.811568118055699","0.925917284483621"
"nicht erwerbstätig","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","97","0.899812205854446","0.843446079553202","0.95617833215569"
"nicht erwerbstätig","2004","Hauptschule","1 Einkommensschwächstes Quintil","1373","0.697599353551263","0.677560083291767","0.717638623810759"
"nicht erwerbstätig","2004","Hauptschule","2","1441","0.609074368590905","0.589665242349278","0.628483494832533"
"nicht erwerbstätig","2004","Hauptschule","3","921","0.556006540634337","0.532112394732922","0.579900686535752"
"nicht erwerbstätig","2004","Hauptschule","4","611","0.476971015569063","0.450228357928729","0.503713673209397"
"nicht erwerbstätig","2004","Hauptschule","5 Einkommensstärkstes Quintil","264","0.439675962833723","0.40079411351952","0.478557812147927"
"nicht erwerbstätig","2004","Realschule","1 Einkommensschwächstes Quintil","491","0.492797434586713","0.462485414105435","0.523109455067991"
"nicht erwerbstätig","2004","Realschule","2","442","0.350599257741716","0.32487787866827","0.376320636815162"
"nicht erwerbstätig","2004","Realschule","3","326","0.284560373284062","0.25892448815866","0.310196258409465"
"nicht erwerbstätig","2004","Realschule","4","293","0.292453110623481","0.266421273369956","0.318484947877006"
"nicht erwerbstätig","2004","Realschule","5 Einkommensstärkstes Quintil","229","0.269324170810995","0.240228900402817","0.298419441219174"
"nicht erwerbstätig","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","226","0.51532198874374","0.468411404477238","0.562232573010242"
"nicht erwerbstätig","2004","(Fach-)Abitur","2","191","0.369374806238064","0.325694973831063","0.413054638645065"
"nicht erwerbstätig","2004","(Fach-)Abitur","3","148","0.366698141645418","0.321464184513308","0.411932098777529"
"nicht erwerbstätig","2004","(Fach-)Abitur","4","159","0.300856788733496","0.261847879136585","0.339865698330408"
"nicht erwerbstätig","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","179","0.352582222494558","0.311752377166546","0.39341206782257"
"nicht erwerbstätig","2004","AkademikerIn","1 Einkommensschwächstes Quintil","138","0.484336373436672","0.42730762046463","0.541365126408714"
"nicht erwerbstätig","2004","AkademikerIn","2","147","0.371352355349497","0.327150704878172","0.415554005820821"
"nicht erwerbstätig","2004","AkademikerIn","3","235","0.419751483710837","0.381426541017754","0.45807642640392"
"nicht erwerbstätig","2004","AkademikerIn","4","279","0.308814200238546","0.280721961409754","0.336906439067339"
"nicht erwerbstätig","2004","AkademikerIn","5 Einkommensstärkstes Quintil","373","0.226378995580311","0.207386113861178","0.245371877299445"
"Andere","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","16","","",""
"Andere","2004","(noch) kein Abschluss","2","13","","",""
"Andere","2004","(noch) kein Abschluss","3","8","","",""
"Andere","2004","(noch) kein Abschluss","4","7","","",""
"Andere","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Andere","2004","Hauptschule","1 Einkommensschwächstes Quintil","156","0.0773978609176979","0.0657389168806957","0.0890568049547"
"Andere","2004","Hauptschule","2","128","0.0447193353183011","0.036498103138646","0.0529405674979562"
"Andere","2004","Hauptschule","3","82","0.0441932985881607","0.0343094400806628","0.0540771570956586"
"Andere","2004","Hauptschule","4","55","0.0328394271406138","0.0232973533649806","0.042381500916247"
"Andere","2004","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Andere","2004","Realschule","1 Einkommensschwächstes Quintil","141","0.141122475118482","0.120014155704501","0.162230794532463"
"Andere","2004","Realschule","2","125","0.0912738674148807","0.0757492073846164","0.106798527445145"
