"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","1998","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Andere","1998","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Andere","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1998","Hauptschule","kein Migrationshintergrund","191","0.030599136218539","0.0257012626429685","0.0354970097941094"
"Andere","1998","Hauptschule","direkter Migrationshintergrund","35","0.0284429286481969","0.0191339644266395","0.0377518928697543"
"Andere","1998","Hauptschule","indirekter Migrationshintergrund","46","0.24017532557429","0.183854003011735","0.296496648136846"
"Andere","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1998","Realschule","kein Migrationshintergrund","234","0.0638627862957414","0.0552777318700643","0.0724478407214185"
"Andere","1998","Realschule","direkter Migrationshintergrund","16","","",""
"Andere","1998","Realschule","indirekter Migrationshintergrund","31","0.167685599116298","0.105128097564378","0.230243100668217"
"Andere","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1998","(Fach-)Abitur","kein Migrationshintergrund","84","0.0973065752017093","0.0770088497748068","0.117604300628612"
"Andere","1998","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Andere","1998","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Andere","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1998","AkademikerIn","kein Migrationshintergrund","31","0.0161330169864765","0.0102386724255923","0.0220273615473606"
"Andere","1998","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Andere","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","(noch) kein Abschluss","kein Migrationshintergrund","32","0.119474569964356","0.0831928728994756","0.155756267029236"
"voll erwerbstätig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","132","0.360288979684336","0.313590528204049","0.406987431164622"
"voll erwerbstätig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","Hauptschule","kein Migrationshintergrund","1589","0.31151230325714","0.298208557329183","0.324816049185096"
"voll erwerbstätig","1999","Hauptschule","direkter Migrationshintergrund","517","0.412347534342274","0.383784966354803","0.440910102329745"
"voll erwerbstätig","1999","Hauptschule","indirekter Migrationshintergrund","110","0.376390594719159","0.313641703020581","0.439139486417737"
"voll erwerbstätig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","Realschule","kein Migrationshintergrund","1674","0.500134654790824","0.482581722463837","0.51768758711781"
"voll erwerbstätig","1999","Realschule","direkter Migrationshintergrund","47","0.280879556513185","0.204498941049306","0.357260171977064"
"voll erwerbstätig","1999","Realschule","indirekter Migrationshintergrund","55","0.401711824842733","0.317761001310499","0.485662648374967"
"voll erwerbstätig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","(Fach-)Abitur","kein Migrationshintergrund","360","0.413027645070848","0.379429175070119","0.446626115071578"
"voll erwerbstätig","1999","(Fach-)Abitur","direkter Migrationshintergrund","97","0.413498261434834","0.350801455868177","0.476195067001492"
"voll erwerbstätig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"voll erwerbstätig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1999","AkademikerIn","kein Migrationshintergrund","1136","0.6065043942823","0.58364207867213","0.62936670989247"
"voll erwerbstätig","1999","AkademikerIn","direkter Migrationshintergrund","105","0.556761053846171","0.483987270007462","0.62953483768488"
"voll erwerbstätig","1999","AkademikerIn","indirekter Migrationshintergrund","21","","",""
"voll erwerbstätig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Teilzeit","1999","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Teilzeit","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Teilzeit","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","Hauptschule","kein Migrationshintergrund","341","0.0656678372156277","0.058552176137058","0.0727834982941973"
"Teilzeit","1999","Hauptschule","direkter Migrationshintergrund","65","0.0631179538265566","0.0490080458046702","0.077227861848443"
"Teilzeit","1999","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Teilzeit","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","Realschule","kein Migrationshintergrund","324","0.104056371725418","0.093337369234699","0.114775374216137"
"Teilzeit","1999","Realschule","direkter Migrationshintergrund","11","","",""
"Teilzeit","1999","Realschule","indirekter Migrationshintergrund","7","","",""
"Teilzeit","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","(Fach-)Abitur","kein Migrationshintergrund","73","0.0905807274157897","0.0709958392688178","0.110165615562762"
"Teilzeit","1999","(Fach-)Abitur","direkter Migrationshintergrund","29","","",""
"Teilzeit","1999","(Fach-)Abitur","indirekter Migrationshintergrund","7","","",""
"Teilzeit","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1999","AkademikerIn","kein Migrationshintergrund","164","0.0962162314234448","0.0824158930060205","0.110016569840869"
"Teilzeit","1999","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Teilzeit","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Teilzeit","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","(noch) kein Abschluss","kein Migrationshintergrund","243","0.748735759694325","0.700217129248641","0.797254390140009"
"nicht erwerbstätig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","240","0.553641299020011","0.505286306970742","0.60199629106928"
"nicht erwerbstätig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","63","0.825558067230088","0.741341012812444","0.909775121647731"
"nicht erwerbstätig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","Hauptschule","kein Migrationshintergrund","2498","0.58223902770193","0.568071214000712","0.596406841403149"
"nicht erwerbstätig","1999","Hauptschule","direkter Migrationshintergrund","523","0.488328607636535","0.459324672815141","0.517332542457929"
"nicht erwerbstätig","1999","Hauptschule","indirekter Migrationshintergrund","62","0.32033739758839","0.259903464637012","0.380771330539768"
"nicht erwerbstätig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","Realschule","kein Migrationshintergrund","872","0.324677460809388","0.308238991215794","0.341115930402983"
"nicht erwerbstätig","1999","Realschule","direkter Migrationshintergrund","53","0.501489608529121","0.41651477009353","0.586464446964712"
"nicht erwerbstätig","1999","Realschule","indirekter Migrationshintergrund","38","0.315514569293421","0.235934510334782","0.39509462825206"
"nicht erwerbstätig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","(Fach-)Abitur","kein Migrationshintergrund","281","0.369372058147058","0.336438417594186","0.40230569869993"
"nicht erwerbstätig","1999","(Fach-)Abitur","direkter Migrationshintergrund","92","0.349302182836378","0.288605599807943","0.409998765864812"
"nicht erwerbstätig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.480228973373979","0.366397477238918","0.59406046950904"
"nicht erwerbstätig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1999","AkademikerIn","kein Migrationshintergrund","412","0.269202594208046","0.248445267765229","0.289959920650863"
"nicht erwerbstätig","1999","AkademikerIn","direkter Migrationshintergrund","53","0.339055295607663","0.269706423015932","0.408404168199394"
"nicht erwerbstätig","1999","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Andere","1999","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Andere","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","Hauptschule","kein Migrationshintergrund","227","0.0405808318253023","0.0349125306676561","0.0462491329829485"
"Andere","1999","Hauptschule","direkter Migrationshintergrund","36","0.0362059041946342","0.0253669570497311","0.0470448513395373"
"Andere","1999","Hauptschule","indirekter Migrationshintergrund","45","0.211734579283708","0.158821567414504","0.264647591152912"
"Andere","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","Realschule","kein Migrationshintergrund","247","0.07113151267437","0.0621077466350113","0.0801552787137286"
"Andere","1999","Realschule","direkter Migrationshintergrund","22","","",""
"Andere","1999","Realschule","indirekter Migrationshintergrund","31","0.224700537673309","0.153226347987255","0.296174727359362"
"Andere","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","(Fach-)Abitur","kein Migrationshintergrund","111","0.127019569366304","0.104296934544571","0.149742204188036"
"Andere","1999","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Andere","1999","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Andere","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1999","AkademikerIn","kein Migrationshintergrund","42","0.0280767800862094","0.0203460070076777","0.035807553164741"
"Andere","1999","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Andere","1999","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Andere","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","(noch) kein Abschluss","kein Migrationshintergrund","27","","",""
"voll erwerbstätig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","81","0.241912929577733","0.198968632869508","0.284857226285957"
"voll erwerbstätig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"voll erwerbstätig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","Hauptschule","kein Migrationshintergrund","2661","0.30034976138237","0.290658522708314","0.310041000056426"
"voll erwerbstätig","2000","Hauptschule","direkter Migrationshintergrund","738","0.405236568853184","0.382215362252104","0.428257775454263"
"voll erwerbstätig","2000","Hauptschule","indirekter Migrationshintergrund","143","0.384865605960991","0.332917143684687","0.436814068237294"
"voll erwerbstätig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","Realschule","kein Migrationshintergrund","2942","0.498876209466855","0.486010666007286","0.511741752926424"
"voll erwerbstätig","2000","Realschule","direkter Migrationshintergrund","111","0.41206036771499","0.35164814818483","0.472472587245149"
"voll erwerbstätig","2000","Realschule","indirekter Migrationshintergrund","94","0.386259975303002","0.323607796887974","0.448912153718031"
"voll erwerbstätig","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","(Fach-)Abitur","kein Migrationshintergrund","686","0.406465513884678","0.383327057220608","0.429603970548748"
"voll erwerbstätig","2000","(Fach-)Abitur","direkter Migrationshintergrund","219","0.441452055401726","0.397840113962853","0.4850639968406"
"voll erwerbstätig","2000","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.313430170632808","0.23145009922043","0.395410242045186"
"voll erwerbstätig","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2000","AkademikerIn","kein Migrationshintergrund","2066","0.587283777766649","0.570654388291859","0.603913167241439"
"voll erwerbstätig","2000","AkademikerIn","direkter Migrationshintergrund","204","0.505888181069208","0.456769528725767","0.555006833412648"
"voll erwerbstätig","2000","AkademikerIn","indirekter Migrationshintergrund","40","0.794164618055545","0.685315368758787","0.903013867352303"
"voll erwerbstätig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2000","(noch) kein Abschluss","kein Migrationshintergrund","9","","",""
"Teilzeit","2000","(noch) kein Abschluss","direkter Migrationshintergrund","18","","",""
"Teilzeit","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeit","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2000","Hauptschule","kein Migrationshintergrund","684","0.0751234551742392","0.0695508944389617","0.0806960159095167"
"Teilzeit","2000","Hauptschule","direkter Migrationshintergrund","139","0.0858269091248871","0.0726919842988639","0.0989618339509103"
"Teilzeit","2000","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Teilzeit","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2000","Realschule","kein Migrationshintergrund","684","0.11187380385441","0.103763058409181","0.11998454929964"
