"erwst","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2017","(Fach-)Abitur","Westdeutschland","744","0.166493612871455","0.155154301081871","0.177832924661039"
"Teilzeit","2017","(Fach-)Abitur","Ostdeutschland","94","0.144844324312802","0.118678825342834","0.171009823282771"
"Teilzeit","2017","AkademikerIn","Westdeutschland","969","0.14242042997867","0.133363657949911","0.151477202007429"
"Teilzeit","2017","AkademikerIn","Ostdeutschland","208","0.126185957336551","0.109552768464274","0.142819146208827"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Westdeutschland","1915","0.711458700114704","0.693365785640423","0.729551614588985"
"nicht erwerbstätig","2017","(noch) kein Abschluss","Ostdeutschland","371","0.799160698789099","0.761381945025884","0.836939452552313"
"nicht erwerbstätig","2017","Hauptschule","Westdeutschland","3491","0.533380388974166","0.521583438992918","0.545177338955414"
"nicht erwerbstätig","2017","Hauptschule","Ostdeutschland","883","0.731906186704796","0.707250996711375","0.756561376698216"
"nicht erwerbstätig","2017","Realschule","Westdeutschland","1398","0.321484892393514","0.308301123825241","0.334668660961788"
"nicht erwerbstätig","2017","Realschule","Ostdeutschland","668","0.298746387255584","0.279620321811384","0.317872452699784"
"nicht erwerbstätig","2017","(Fach-)Abitur","Westdeutschland","1477","0.304359600683827","0.290353432311765","0.318365769055889"
"nicht erwerbstätig","2017","(Fach-)Abitur","Ostdeutschland","265","0.278150078586774","0.244836695501947","0.3114634616716"
"nicht erwerbstätig","2017","AkademikerIn","Westdeutschland","1834","0.27905048732405","0.267426800626297","0.290674174021803"
"nicht erwerbstätig","2017","AkademikerIn","Ostdeutschland","590","0.379084670016898","0.354782514375183","0.403386825658612"
"Andere","2017","(noch) kein Abschluss","Westdeutschland","235","0.131875219850409","0.118363757173765","0.145386682527053"
"Andere","2017","(noch) kein Abschluss","Ostdeutschland","31","0.0988321444191156","0.0706899361341765","0.126974352704055"
"Andere","2017","Hauptschule","Westdeutschland","602","0.0817864996232376","0.0753063897434188","0.0882666095030564"
"Andere","2017","Hauptschule","Ostdeutschland","80","0.0558925459178638","0.0431068342064696","0.0686782576292579"
"Andere","2017","Realschule","Westdeutschland","471","0.0896386875749749","0.0815749912042405","0.0977023839457093"
"Andere","2017","Realschule","Ostdeutschland","120","0.0425957024416767","0.0341571621342118","0.0510342427491416"
"Andere","2017","(Fach-)Abitur","Westdeutschland","552","0.134036691679249","0.123666302912635","0.144407080445863"
"Andere","2017","(Fach-)Abitur","Ostdeutschland","77","0.107655452756062","0.0846124011900195","0.130698504322105"
"Andere","2017","AkademikerIn","Westdeutschland","285","0.0516638264507857","0.0459276233573066","0.0574000295442648"
"Andere","2017","AkademikerIn","Ostdeutschland","58","0.0352036116534502","0.0259721187340601","0.0444351045728403"
"voll erwerbstätig","2018","(noch) kein Abschluss","Westdeutschland","196","0.109703489207474","0.0966945225504935","0.122712455864455"
"voll erwerbstätig","2018","(noch) kein Abschluss","Ostdeutschland","29","","",""
"voll erwerbstätig","2018","Hauptschule","Westdeutschland","1877","0.289144456702943","0.278072623003308","0.300216290402578"
"voll erwerbstätig","2018","Hauptschule","Ostdeutschland","212","0.174131241871693","0.152612259163079","0.195650224580308"
"voll erwerbstätig","2018","Realschule","Westdeutschland","1792","0.439252055561833","0.424859901815111","0.453644209308554"
"voll erwerbstätig","2018","Realschule","Ostdeutschland","1024","0.483300874319207","0.462357273426922","0.504244475211492"
"voll erwerbstätig","2018","(Fach-)Abitur","Westdeutschland","1358","0.408476088102875","0.393197107660333","0.423755068545416"
"voll erwerbstätig","2018","(Fach-)Abitur","Ostdeutschland","264","0.473501795149316","0.435751294399879","0.511252295898752"
"voll erwerbstätig","2018","AkademikerIn","Westdeutschland","2566","0.522406833933504","0.50919401767842","0.535619650188587"
"voll erwerbstätig","2018","AkademikerIn","Ostdeutschland","646","0.470328559398878","0.444968481732601","0.495688637065156"
"Teilzeit","2018","(noch) kein Abschluss","Westdeutschland","118","0.063529350392591","0.0533762299756718","0.0736824708095101"
"Teilzeit","2018","(noch) kein Abschluss","Ostdeutschland","7","","",""
"Teilzeit","2018","Hauptschule","Westdeutschland","719","0.0974256466224059","0.0901837956336972","0.104667497611115"
"Teilzeit","2018","Hauptschule","Ostdeutschland","86","0.0514147854254945","0.0388830834364471","0.0639464874145419"
"Teilzeit","2018","Realschule","Westdeutschland","978","0.166642514447192","0.155835801422901","0.177449227471484"
"Teilzeit","2018","Realschule","Ostdeutschland","334","0.143889244282721","0.129179577256135","0.158598911309307"
"Teilzeit","2018","(Fach-)Abitur","Westdeutschland","749","0.167851837958705","0.156234990601856","0.179468685315555"
"Teilzeit","2018","(Fach-)Abitur","Ostdeutschland","102","0.125263434295113","0.100236119725078","0.150290748865147"
"Teilzeit","2018","AkademikerIn","Westdeutschland","971","0.14578482097594","0.136450091962717","0.155119549989164"
"Teilzeit","2018","AkademikerIn","Ostdeutschland","205","0.122936127813086","0.106252057889664","0.139620197736507"
"nicht erwerbstätig","2018","(noch) kein Abschluss","Westdeutschland","1683","0.703178387994183","0.684161223576325","0.72219555241204"
"nicht erwerbstätig","2018","(noch) kein Abschluss","Ostdeutschland","330","0.764179127266255","0.722473441975478","0.805884812557033"
"nicht erwerbstätig","2018","Hauptschule","Westdeutschland","3246","0.526597828749809","0.51440439294316","0.538791264556457"
"nicht erwerbstätig","2018","Hauptschule","Ostdeutschland","823","0.718612487733065","0.693095602570891","0.744129372895239"
"nicht erwerbstätig","2018","Realschule","Westdeutschland","1344","0.316715769726419","0.303225501455889","0.330206037996949"
"nicht erwerbstätig","2018","Realschule","Ostdeutschland","685","0.314675417436684","0.295212709609022","0.334138125264345"
"nicht erwerbstätig","2018","(Fach-)Abitur","Westdeutschland","1349","0.298824256162529","0.284596177137354","0.313052335187703"
"nicht erwerbstätig","2018","(Fach-)Abitur","Ostdeutschland","221","0.271047812864033","0.237440334340043","0.304655291388023"
"nicht erwerbstätig","2018","AkademikerIn","Westdeutschland","1657","0.284061362747033","0.272132311556393","0.295990413937673"
"nicht erwerbstätig","2018","AkademikerIn","Ostdeutschland","578","0.370111768744369","0.345579098577301","0.394644438911436"
"Andere","2018","(noch) kein Abschluss","Westdeutschland","220","0.123588772405752","0.109889146124135","0.137288398687369"
"Andere","2018","(noch) kein Abschluss","Ostdeutschland","32","0.121308339442977","0.089233083077159","0.153383595808794"
"Andere","2018","Hauptschule","Westdeutschland","599","0.0868320679248423","0.0799552608698556","0.093708874979829"
"Andere","2018","Hauptschule","Ostdeutschland","72","0.0558414849697474","0.0428119533037169","0.0688710166357779"
"Andere","2018","Realschule","Westdeutschland","454","0.0773896602645562","0.0696408384880789","0.0851384820410335"
"Andere","2018","Realschule","Ostdeutschland","144","0.0581344639613882","0.0483274907589581","0.0679414371638182"
"Andere","2018","(Fach-)Abitur","Westdeutschland","520","0.124847817775892","0.114573401180409","0.135122234371374"
"Andere","2018","(Fach-)Abitur","Ostdeutschland","85","0.130186957691539","0.104744436128233","0.155629479254844"
"Andere","2018","AkademikerIn","Westdeutschland","296","0.0477469823435228","0.0421065673020321","0.0533873973850135"
"Andere","2018","AkademikerIn","Ostdeutschland","59","0.0366235440436673","0.0270796672579557","0.046167420829379"
"voll erwerbstätig","2019","(noch) kein Abschluss","Westdeutschland","260","0.12632150305785","0.112030955085085","0.140612051030615"
"voll erwerbstätig","2019","(noch) kein Abschluss","Ostdeutschland","33","0.0805497508967047","0.0513201966412695","0.10977930515214"
"voll erwerbstätig","2019","Hauptschule","Westdeutschland","1797","0.291267920518063","0.279694156832425","0.302841684203702"
"voll erwerbstätig","2019","Hauptschule","Ostdeutschland","191","0.17230268679965","0.149482351634859","0.195123021964442"
"voll erwerbstätig","2019","Realschule","Westdeutschland","1961","0.431109519141904","0.416895283104398","0.44532375517941"
"voll erwerbstätig","2019","Realschule","Ostdeutschland","1058","0.464775340243263","0.443828971270039","0.485721709216486"
"voll erwerbstätig","2019","(Fach-)Abitur","Westdeutschland","1488","0.406758344054991","0.391552374470736","0.421964313639247"
"voll erwerbstätig","2019","(Fach-)Abitur","Ostdeutschland","298","0.499619900392128","0.461759903976109","0.537479896808147"
"voll erwerbstätig","2019","AkademikerIn","Westdeutschland","2945","0.525329579897176","0.512590920916706","0.538068238877645"
"voll erwerbstätig","2019","AkademikerIn","Ostdeutschland","812","0.46821781466009","0.444307186837566","0.492128442482615"
"Teilzeit","2019","(noch) kein Abschluss","Westdeutschland","112","0.0883882779434599","0.0761776864180673","0.100598869468852"
"Teilzeit","2019","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Teilzeit","2019","Hauptschule","Westdeutschland","654","0.0989411893062119","0.0913352585084702","0.106547120103954"
"Teilzeit","2019","Hauptschule","Ostdeutschland","80","0.0631717224091525","0.0484712403681704","0.0778722044501346"
"Teilzeit","2019","Realschule","Westdeutschland","997","0.187417284690103","0.176216356986459","0.198618212393747"
"Teilzeit","2019","Realschule","Ostdeutschland","293","0.141999466279433","0.127340400679473","0.156658531879393"
"Teilzeit","2019","(Fach-)Abitur","Westdeutschland","770","0.17294551375632","0.161238347816547","0.184652679696094"
"Teilzeit","2019","(Fach-)Abitur","Ostdeutschland","96","0.125871953092651","0.100755245899014","0.150988660286287"
"Teilzeit","2019","AkademikerIn","Westdeutschland","1089","0.155020057048326","0.145787354463213","0.164252759633438"
"Teilzeit","2019","AkademikerIn","Ostdeutschland","234","0.127331334184997","0.111358114798953","0.143304553571041"
"nicht erwerbstätig","2019","(noch) kein Abschluss","Westdeutschland","1454","0.644955262663105","0.624370742315506","0.665539783010703"
"nicht erwerbstätig","2019","(noch) kein Abschluss","Ostdeutschland","264","0.848431744859511","0.809915977519909","0.886947512199113"
"nicht erwerbstätig","2019","Hauptschule","Westdeutschland","2945","0.532610185991266","0.519900594454782","0.545319777527749"
"nicht erwerbstätig","2019","Hauptschule","Ostdeutschland","709","0.708184077576862","0.680713499884046","0.735654655269679"
"nicht erwerbstätig","2019","Realschule","Westdeutschland","1298","0.314318197019228","0.300993373747972","0.327643020290485"
"nicht erwerbstätig","2019","Realschule","Ostdeutschland","696","0.331071109987358","0.311307340850843","0.350834879123873"
"nicht erwerbstätig","2019","(Fach-)Abitur","Westdeutschland","1221","0.296880949439289","0.282738140950509","0.31102375792807"
"nicht erwerbstätig","2019","(Fach-)Abitur","Ostdeutschland","198","0.254870622971719","0.221872713791834","0.287868532151605"
"nicht erwerbstätig","2019","AkademikerIn","Westdeutschland","1597","0.283874860215453","0.272372959190955","0.295376761239952"
"nicht erwerbstätig","2019","AkademikerIn","Ostdeutschland","560","0.369269560963024","0.346143920419825","0.392395201506222"
"Andere","2019","(noch) kein Abschluss","Westdeutschland","250","0.140334956335585","0.12539387664601","0.155276036025161"
"Andere","2019","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Andere","2019","Hauptschule","Westdeutschland","524","0.0771807041844591","0.0703824102278317","0.0839789981410865"
"Andere","2019","Hauptschule","Ostdeutschland","72","0.0563415132143348","0.0424079593872234","0.0702750670414462"
"Andere","2019","Realschule","Westdeutschland","407","0.0671549991487648","0.0599711153068099","0.0743388829907197"
"Andere","2019","Realschule","Ostdeutschland","131","0.0621540834899468","0.0520145089410359","0.0722936580388577"
"Andere","2019","(Fach-)Abitur","Westdeutschland","530","0.123415192749399","0.113233702598978","0.13359668289982"
"Andere","2019","(Fach-)Abitur","Ostdeutschland","78","0.119637523543502","0.0950635628810224","0.144211484205981"
"Andere","2019","AkademikerIn","Westdeutschland","272","0.0357755028390454","0.0310375181468428","0.040513487531248"
"Andere","2019","AkademikerIn","Ostdeutschland","67","0.0351812901918893","0.0263529540648575","0.044009626318921"
"voll erwerbstätig","2020","(noch) kein Abschluss","Westdeutschland","391","0.113836957538493","0.100689894545906","0.12698402053108"
"voll erwerbstätig","2020","(noch) kein Abschluss","Ostdeutschland","42","0.0863362105048738","0.058097426562477","0.114574994447271"
"voll erwerbstätig","2020","Hauptschule","Westdeutschland","1822","0.285762985823344","0.274120167709121","0.297405803937568"
"voll erwerbstätig","2020","Hauptschule","Ostdeutschland","213","0.187961263787316","0.163795318597545","0.212127208977087"
"voll erwerbstätig","2020","Realschule","Westdeutschland","1738","0.429267989648083","0.414523332924721","0.444012646371445"
"voll erwerbstätig","2020","Realschule","Ostdeutschland","924","0.4581517811796","0.436321061080245","0.479982501278955"
"voll erwerbstätig","2020","(Fach-)Abitur","Westdeutschland","1769","0.409426949818495","0.394866107803908","0.423987791833082"
"voll erwerbstätig","2020","(Fach-)Abitur","Ostdeutschland","304","0.482138009096662","0.445174581322153","0.519101436871172"
"voll erwerbstätig","2020","AkademikerIn","Westdeutschland","3172","0.516821674631105","0.504320272347941","0.529323076914269"
"voll erwerbstätig","2020","AkademikerIn","Ostdeutschland","800","0.467252688214439","0.443244386745971","0.491260989682906"
"Teilzeit","2020","(noch) kein Abschluss","Westdeutschland","127","0.0894225661225877","0.0776108692554593","0.101234262989716"
"Teilzeit","2020","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Teilzeit","2020","Hauptschule","Westdeutschland","620","0.100340610788364","0.0925975730236672","0.108083648553061"
"Teilzeit","2020","Hauptschule","Ostdeutschland","70","0.0617731677196197","0.0468817826011676","0.0766645528380718"
"Teilzeit","2020","Realschule","Westdeutschland","921","0.178815076970287","0.167400052451687","0.190230101488887"
"Teilzeit","2020","Realschule","Ostdeutschland","294","0.149199346584388","0.133588663228682","0.164810029940095"
"Teilzeit","2020","(Fach-)Abitur","Westdeutschland","781","0.177628717839092","0.166311178234685","0.188946257443498"
"Teilzeit","2020","(Fach-)Abitur","Ostdeutschland","108","0.150124129737545","0.123701104728502","0.176547154746588"
"Teilzeit","2020","AkademikerIn","Westdeutschland","1064","0.157169941118943","0.148064742953812","0.166275139284075"
"Teilzeit","2020","AkademikerIn","Ostdeutschland","244","0.147347486708497","0.130291285818956","0.164403687598038"
"nicht erwerbstätig","2020","(noch) kein Abschluss","Westdeutschland","1508","0.6881953748999","0.669020725220445","0.707370024579354"
"nicht erwerbstätig","2020","(noch) kein Abschluss","Ostdeutschland","292","0.722543349755622","0.677525389216794","0.76756131029445"
"nicht erwerbstätig","2020","Hauptschule","Westdeutschland","2862","0.539738014104398","0.52689319460495","0.552582833603845"
"nicht erwerbstätig","2020","Hauptschule","Ostdeutschland","661","0.70007533726118","0.671731430326761","0.728419244195598"
"nicht erwerbstätig","2020","Realschule","Westdeutschland","1264","0.315082620896781","0.301244229306162","0.328921012487401"
"nicht erwerbstätig","2020","Realschule","Ostdeutschland","668","0.327848388340877","0.307280263701649","0.348416512980105"
"nicht erwerbstätig","2020","(Fach-)Abitur","Westdeutschland","1311","0.302902359600061","0.2892954468813","0.316509272318822"
"nicht erwerbstätig","2020","(Fach-)Abitur","Ostdeutschland","222","0.275640564738063","0.242586249760666","0.30869487971546"
"nicht erwerbstätig","2020","AkademikerIn","Westdeutschland","1581","0.283610067104355","0.272333673997503","0.294886460211207"
"nicht erwerbstätig","2020","AkademikerIn","Ostdeutschland","554","0.355996575597256","0.332956075750384","0.379037075444128"
"Andere","2020","(noch) kein Abschluss","Westdeutschland","216","0.10854510143902","0.0956689792531749","0.121421223624865"
"Andere","2020","(noch) kein Abschluss","Ostdeutschland","31","0.18515224961844","0.146098833875641","0.224205665361239"
"Andere","2020","Hauptschule","Westdeutschland","480","0.0741583892838939","0.0674056117730893","0.0809111667946985"
"Andere","2020","Hauptschule","Ostdeutschland","60","0.0501902312318851","0.0366847784498235","0.0636956840139466"
"Andere","2020","Realschule","Westdeutschland","406","0.0768343124848485","0.0689006863668336","0.0847679386028635"
"Andere","2020","Realschule","Ostdeutschland","115","0.0648004838951353","0.0540143499815546","0.075586617808716"
"Andere","2020","(Fach-)Abitur","Westdeutschland","520","0.110041972742352","0.100775266189854","0.119308679294851"
"Andere","2020","(Fach-)Abitur","Ostdeutschland","68","0.0920972964277297","0.0707067129888089","0.11348787986665"
"Andere","2020","AkademikerIn","Westdeutschland","321","0.0423983171455969","0.0373574946023236","0.0474391396888702"
"Andere","2020","AkademikerIn","Ostdeutschland","61","0.0294032494798083","0.0212741585979872","0.0375323403616294"
