"erwst","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1953","0.635428490285038","0.618878492490155","0.651978488079921"
"nicht erwerbstätig","2003","kein Migrationshintergrund","2","2028","0.514812616732704","0.499610685661708","0.530014547803699"
"nicht erwerbstätig","2003","kein Migrationshintergrund","3","1614","0.442774042355336","0.426884634869385","0.458663449841287"
"nicht erwerbstätig","2003","kein Migrationshintergrund","4","1332","0.377998555305484","0.362707885724941","0.393289224886027"
"nicht erwerbstätig","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1080","0.320575248568681","0.305634100288365","0.335516396848998"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","573","0.640452018394012","0.608818777733443","0.672085259054582"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","2","327","0.4444287874969","0.408407406344139","0.480450168649662"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","3","163","0.376802799427261","0.33217876856746","0.421426830287063"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","4","108","0.327499571582438","0.277468317198249","0.377530825966627"
"nicht erwerbstätig","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","60","0.339037581750218","0.275464891021106","0.402610272479329"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","119","0.579598554224963","0.512515601428605","0.646681507021321"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","2","84","0.367173587857983","0.302439012365156","0.431908163350809"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","3","43","0.259216245176769","0.186628901154919","0.331803589198619"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","4","39","0.249995880253684","0.178011388723619","0.321980371783748"
"nicht erwerbstätig","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","22","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2003","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","336","0.0938478465250525","0.0838205015926704","0.103875191457435"
"Andere","2003","kein Migrationshintergrund","2","312","0.0669239456750202","0.0593229810783711","0.0745249102716693"
"Andere","2003","kein Migrationshintergrund","3","226","0.0552775199898545","0.0479673520071353","0.0625876879725737"
"Andere","2003","kein Migrationshintergrund","4","211","0.0436782039169266","0.0372332450523428","0.0501231627815104"
"Andere","2003","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","153","0.0351333293381284","0.0292389021724217","0.0410277565038351"
"Andere","2003","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","59","0.0689240171666039","0.0522246577688028","0.085623376564405"
"Andere","2003","direkter Migrationshintergrund","2","36","0.0583600965745709","0.0413663228771183","0.0753538702720235"
"Andere","2003","direkter Migrationshintergrund","3","20","","",""
"Andere","2003","direkter Migrationshintergrund","4","13","","",""
"Andere","2003","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","9","","",""
"Andere","2003","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","44","0.200886605070442","0.146436826437438","0.255336383703446"
"Andere","2003","indirekter Migrationshintergrund","2","34","0.182463332954289","0.130595307991941","0.234331357916637"
"Andere","2003","indirekter Migrationshintergrund","3","21","","",""
"Andere","2003","indirekter Migrationshintergrund","4","13","","",""
"Andere","2003","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","8","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Andere","2003","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"voll erwerbstätig","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","655","0.183299011425908","0.169825924661952","0.196772098189864"
"voll erwerbstätig","2004","kein Migrationshintergrund","2","1319","0.318630081294865","0.304172471187736","0.333087691401995"
"voll erwerbstätig","2004","kein Migrationshintergrund","3","1376","0.386749520711804","0.370722553921677","0.402776487501932"
"voll erwerbstätig","2004","kein Migrationshintergrund","4","1857","0.478349403605375","0.46257447420266","0.494124333008089"
"voll erwerbstätig","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2081","0.567698410542895","0.551770364821611","0.58362645626418"
"voll erwerbstätig","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","162","0.198281722132442","0.170875129043347","0.225688315221538"
"voll erwerbstätig","2004","direkter Migrationshintergrund","2","300","0.405033691974556","0.370337909767808","0.439729474181304"
"voll erwerbstätig","2004","direkter Migrationshintergrund","3","203","0.457730214641375","0.410475336519605","0.504985092763145"
"voll erwerbstätig","2004","direkter Migrationshintergrund","4","157","0.495024446342086","0.438635611627446","0.551413281056725"
"voll erwerbstätig","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","130","0.588649028311409","0.524351939247698","0.65294611737512"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","40","0.140104811151058","0.0955371940185516","0.184672428283564"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","2","69","0.364190157894917","0.299718486383086","0.428661829406749"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","3","45","0.24743759048293","0.176462162739303","0.318413018226557"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","4","71","0.670821784893374","0.584179880163486","0.757463689623262"
"voll erwerbstätig","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","53","0.590062391526751","0.494145465199349","0.685979317854152"
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"voll erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","272","0.0809427326608395","0.0714450922569309","0.0904403730647481"
"Teilzeit","2004","kein Migrationshintergrund","2","378","0.0882632172024002","0.0794611180179241","0.0970653163868764"
"Teilzeit","2004","kein Migrationshintergrund","3","386","0.0985291557676681","0.0887212627465573","0.108337048788779"
"Teilzeit","2004","kein Migrationshintergrund","4","438","0.0974979980518129","0.0881304293277906","0.106865566775835"
"Teilzeit","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","414","0.0858813426605953","0.076872667282783","0.0948900180384076"
"Teilzeit","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","61","0.0769066006220018","0.058591578453437","0.0952216227905665"
"Teilzeit","2004","direkter Migrationshintergrund","2","67","0.0848472195202783","0.065152466891329","0.104541972149228"
"Teilzeit","2004","direkter Migrationshintergrund","3","52","0.119012402624573","0.0882999031449302","0.149724902104216"
"Teilzeit","2004","direkter Migrationshintergrund","4","32","0.122227334151892","0.0852853841929731","0.159169284110811"
"Teilzeit","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","19","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","17","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","2","19","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","3","14","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","4","6","","",""
"Teilzeit","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","11","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Teilzeit","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1862","0.615318128942278","0.598376458872782","0.632259799011773"
"nicht erwerbstätig","2004","kein Migrationshintergrund","2","1990","0.529043771360077","0.513555686534961","0.544531856185193"
"nicht erwerbstätig","2004","kein Migrationshintergrund","3","1560","0.458412699181429","0.442015108055188","0.474810290307669"
"nicht erwerbstätig","2004","kein Migrationshintergrund","4","1360","0.38386997239255","0.368512023782911","0.399227921002188"
"nicht erwerbstätig","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1052","0.308226296882451","0.293379693490135","0.323072900274767"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","547","0.660716775834632","0.628171221102321","0.693262330566943"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","2","366","0.469610019887534","0.434336300636882","0.504883739138185"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","3","149","0.374672023760494","0.328761344746949","0.420582702774039"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","4","98","0.333425480498477","0.28025527160776","0.386595689389194"
"nicht erwerbstätig","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","66","0.30232717031735","0.242317488148514","0.362336852486186"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","129","0.559205780352504","0.495456703249584","0.622954857455425"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","2","89","0.341588523991307","0.278049354173855","0.405127693808759"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","3","61","0.469149469859354","0.387067898583284","0.551231041135424"
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","4","22","","",""
"nicht erwerbstätig","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","31","0.264503257567148","0.178484474643807","0.350522040490489"
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2004","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Andere","2004","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","379","0.120440126970974","0.109106372218169","0.13177388172378"
"Andere","2004","kein Migrationshintergrund","2","303","0.0640629301426575","0.0564651212255699","0.0716607390597452"
"Andere","2004","kein Migrationshintergrund","3","225","0.0563086243390993","0.0487225001426216","0.0638947485355771"
"Andere","2004","kein Migrationshintergrund","4","197","0.0402826259502628","0.034073427832767","0.0464918240677587"
"Andere","2004","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","169","0.0381939499140583","0.0320315301490864","0.0443563696790302"
"Andere","2004","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","43","0.0640949014109244","0.0472592289955021","0.0809305738263466"
"Andere","2004","direkter Migrationshintergrund","2","36","0.0405090686176322","0.0265748863423594","0.054443250892905"
"Andere","2004","direkter Migrationshintergrund","3","23","","",""
"Andere","2004","direkter Migrationshintergrund","4","15","","",""
"Andere","2004","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","10","","",""
"Andere","2004","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","47","0.222947969627872","0.169504217497286","0.276391721758457"
"Andere","2004","indirekter Migrationshintergrund","2","37","0.194613446538825","0.141570234672961","0.247656658404689"
"Andere","2004","indirekter Migrationshintergrund","3","22","","",""
"Andere","2004","indirekter Migrationshintergrund","4","14","","",""
"Andere","2004","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","6","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Andere","2004","Migrationshintergrund - n. w. differenzierbar","4","","","",""
