"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","maennlich","74","0.423443421861437","0.354965313604962","0.491921530117912"
"nicht erwerbstätig","1998","Mecklenburg-Vorpommern","weiblich","107","0.583114528976305","0.516270863196002","0.649958194756608"
"nicht erwerbstätig","1998","Sachsen","maennlich","193","0.386225038288895","0.34625491760267","0.42619515897512"
"nicht erwerbstätig","1998","Sachsen","weiblich","303","0.573011319837878","0.533758310725682","0.612264328950074"
"nicht erwerbstätig","1998","Sachsen-Anhalt","maennlich","142","0.509965838297758","0.45611185703961","0.563819819555907"
"nicht erwerbstätig","1998","Sachsen-Anhalt","weiblich","177","0.603578060203624","0.55304886230646","0.654107258100788"
"nicht erwerbstätig","1998","Thueringen","maennlich","137","0.423145209441097","0.371605887053881","0.474684531828312"
"nicht erwerbstätig","1998","Thueringen","weiblich","194","0.617353683873528","0.568356854046162","0.666350513700894"
"Andere","1998","Schleswig-Holstein","maennlich","","","",""
"Andere","1998","Schleswig-Holstein","weiblich","","","",""
"Andere","1998","Hamburg","maennlich","","","",""
"Andere","1998","Hamburg","weiblich","","","",""
"Andere","1998","Niedersachsen","maennlich","35","0.0516387629814907","0.0338574256762841","0.0694201002866972"
"Andere","1998","Niedersachsen","weiblich","45","0.0599146670390175","0.0409405721309514","0.0788887619470836"
"Andere","1998","Bremen","maennlich","","","",""
"Andere","1998","Bremen","weiblich","","","",""
"Andere","1998","Nordrhein-Westfalen","maennlich","47","0.0354261143123292","0.0256304351529374","0.0452217934717209"
"Andere","1998","Nordrhein-Westfalen","weiblich","87","0.0411386868025068","0.0309926298327161","0.0512847437722975"
"Andere","1998","Hessen","maennlich","","","",""
"Andere","1998","Hessen","weiblich","","","",""
"Andere","1998","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1998","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","1998","Baden-Wuerttemberg","maennlich","44","0.055650173713201","0.0405210590986006","0.0707792883278013"
"Andere","1998","Baden-Wuerttemberg","weiblich","62","0.0558370930760181","0.0411119500990385","0.0705622360529978"
"Andere","1998","Bayern","maennlich","41","0.0406419648227719","0.0277843118893835","0.0534996177561603"
"Andere","1998","Bayern","weiblich","69","0.0571901667326751","0.0425395074853133","0.0718408259800369"
"Andere","1998","Berlin","maennlich","","","",""
"Andere","1998","Berlin","weiblich","","","",""
"Andere","1998","Brandenburg","maennlich","","","",""
"Andere","1998","Brandenburg","weiblich","","","",""
"Andere","1998","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1998","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1998","Sachsen","maennlich","41","0.0546461296198942","0.0359871637442327","0.0733050954955557"
"Andere","1998","Sachsen","weiblich","","","",""
"Andere","1998","Sachsen-Anhalt","maennlich","","","",""
"Andere","1998","Sachsen-Anhalt","weiblich","","","",""
"Andere","1998","Thueringen","maennlich","","","",""
"Andere","1998","Thueringen","weiblich","","","",""
"voll erwerbstätig","1999","Schleswig-Holstein","maennlich","102","0.656859287137722","0.580883578693595","0.732834995581849"
"voll erwerbstätig","1999","Schleswig-Holstein","weiblich","41","0.224302763527197","0.162145988427029","0.286459538627364"
"voll erwerbstätig","1999","Hamburg","maennlich","33","0.510468044994446","0.387997145501537","0.632938944487356"
"voll erwerbstätig","1999","Hamburg","weiblich","","","",""
"voll erwerbstätig","1999","Niedersachsen","maennlich","360","0.579633557771939","0.539599238579136","0.619667876964742"
"voll erwerbstätig","1999","Niedersachsen","weiblich","140","0.212436336747532","0.179205304199417","0.245667369295647"
"voll erwerbstätig","1999","Bremen","maennlich","","","",""
"voll erwerbstätig","1999","Bremen","weiblich","","","",""
"voll erwerbstätig","1999","Nordrhein-Westfalen","maennlich","829","0.622863297752116","0.596537086076949","0.649189509427283"
"voll erwerbstätig","1999","Nordrhein-Westfalen","weiblich","359","0.238532649711029","0.216168080003144","0.260897219418914"
"voll erwerbstätig","1999","Hessen","maennlich","256","0.528702716720083","0.481739648209804","0.575665785230362"
"voll erwerbstätig","1999","Hessen","weiblich","113","0.204373013576922","0.167563154448642","0.241182872705201"
"voll erwerbstätig","1999","Rheinland-Pfalz,Saarland","maennlich","223","0.543630440988099","0.492670927083113","0.594589954893084"
"voll erwerbstätig","1999","Rheinland-Pfalz,Saarland","weiblich","91","0.193759775472901","0.155218911084665","0.232300639861136"
"voll erwerbstätig","1999","Baden-Wuerttemberg","maennlich","537","0.570410126894297","0.537053391442119","0.603766862346476"
"voll erwerbstätig","1999","Baden-Wuerttemberg","weiblich","233","0.245978498715375","0.217556524782002","0.274400472648749"
"voll erwerbstätig","1999","Bayern","maennlich","569","0.594568697611799","0.561925111591342","0.627212283632256"
"voll erwerbstätig","1999","Bayern","weiblich","260","0.261311952041932","0.23298353687565","0.289640367208214"
"voll erwerbstätig","1999","Berlin","maennlich","129","0.517931939318545","0.455490764823074","0.580373113814017"
"voll erwerbstätig","1999","Berlin","weiblich","101","0.325075268156602","0.269100592328574","0.38104994398463"
"voll erwerbstätig","1999","Brandenburg","maennlich","160","0.522969754366738","0.464879916386028","0.581059592347448"
"voll erwerbstätig","1999","Brandenburg","weiblich","98","0.266300587703956","0.217253193163567","0.315347982244346"
"voll erwerbstätig","1999","Mecklenburg-Vorpommern","maennlich","114","0.536810247110283","0.46682271890274","0.606797775317825"
"voll erwerbstätig","1999","Mecklenburg-Vorpommern","weiblich","72","0.290722728964277","0.228561631227114","0.352883826701439"
"voll erwerbstätig","1999","Sachsen","maennlich","309","0.537156567332456","0.495371421165064","0.578941713499848"
"voll erwerbstätig","1999","Sachsen","weiblich","204","0.289823620785323","0.253642699410409","0.326004542160236"
"voll erwerbstätig","1999","Sachsen-Anhalt","maennlich","182","0.513686708350226","0.459923363127844","0.567450053572607"
"voll erwerbstätig","1999","Sachsen-Anhalt","weiblich","133","0.307290686042784","0.259631452615042","0.354949919470527"
"voll erwerbstätig","1999","Thueringen","maennlich","203","0.543405148488208","0.491145948500511","0.595664348475904"
"voll erwerbstätig","1999","Thueringen","weiblich","133","0.270604057720626","0.225335563074627","0.315872552366625"
"Teilzeit","1999","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1999","Schleswig-Holstein","weiblich","37","0.200343590952363","0.140699904626579","0.259987277278147"
"Teilzeit","1999","Hamburg","maennlich","","","",""
"Teilzeit","1999","Hamburg","weiblich","","","",""
"Teilzeit","1999","Niedersachsen","maennlich","","","",""
"Teilzeit","1999","Niedersachsen","weiblich","102","0.165542820789744","0.135347211171554","0.195738430407933"
"Teilzeit","1999","Bremen","maennlich","","","",""
"Teilzeit","1999","Bremen","weiblich","","","",""
"Teilzeit","1999","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1999","Nordrhein-Westfalen","weiblich","217","0.146702403009129","0.128135910685062","0.165268895333196"
"Teilzeit","1999","Hessen","maennlich","","","",""
"Teilzeit","1999","Hessen","weiblich","79","0.164438504645107","0.130601758205397","0.198275251084817"
"Teilzeit","1999","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1999","Rheinland-Pfalz,Saarland","weiblich","51","0.103808752525918","0.0740664392598151","0.133551065792022"
"Teilzeit","1999","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1999","Baden-Wuerttemberg","weiblich","134","0.143000908241678","0.119897642306065","0.166104174177291"
"Teilzeit","1999","Bayern","maennlich","","","",""
"Teilzeit","1999","Bayern","weiblich","145","0.137935127459427","0.115701029227517","0.160169225691336"
"Teilzeit","1999","Berlin","maennlich","","","",""
"Teilzeit","1999","Berlin","weiblich","","","",""
"Teilzeit","1999","Brandenburg","maennlich","","","",""
"Teilzeit","1999","Brandenburg","weiblich","37","0.130634777947583","0.093240828973244","0.168028726921922"
"Teilzeit","1999","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","1999","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","1999","Sachsen","maennlich","","","",""
"Teilzeit","1999","Sachsen","weiblich","68","0.0991220452401837","0.075290745519787","0.12295334496058"
"Teilzeit","1999","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","1999","Sachsen-Anhalt","weiblich","30","0.0617905229437364","0.0369186961995558","0.0866623496879171"
"Teilzeit","1999","Thueringen","maennlich","","","",""
"Teilzeit","1999","Thueringen","weiblich","37","0.0930006875069865","0.0634073608861311","0.122594014127842"
"nicht erwerbstätig","1999","Schleswig-Holstein","maennlich","43","0.32108242542593","0.24636545493373","0.39579939591813"
"nicht erwerbstätig","1999","Schleswig-Holstein","weiblich","83","0.52310586401073","0.448678810710841","0.59753291731062"
"nicht erwerbstätig","1999","Hamburg","maennlich","","","",""
"nicht erwerbstätig","1999","Hamburg","weiblich","32","0.417579024957467","0.305968461459784","0.52918958845515"
"nicht erwerbstätig","1999","Niedersachsen","maennlich","174","0.341304484613653","0.302849289592438","0.379759679634868"
"nicht erwerbstätig","1999","Niedersachsen","weiblich","286","0.539641915925928","0.499148228757021","0.580135603094836"
"nicht erwerbstätig","1999","Bremen","maennlich","","","",""
"nicht erwerbstätig","1999","Bremen","weiblich","30","0.679985310364625","0.549372800945547","0.810597819783703"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","maennlich","387","0.311643302474155","0.286485177566253","0.336801427382058"
"nicht erwerbstätig","1999","Nordrhein-Westfalen","weiblich","717","0.548150398920774","0.522034329998746","0.574266467842802"
"nicht erwerbstätig","1999","Hessen","maennlich","137","0.377377516793208","0.331773443279383","0.422981590307034"
"nicht erwerbstätig","1999","Hessen","weiblich","229","0.560355296225446","0.515046732876094","0.605663859574798"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","maennlich","117","0.381219230245858","0.331529016701391","0.430909443790324"
"nicht erwerbstätig","1999","Rheinland-Pfalz,Saarland","weiblich","223","0.608905935402757","0.561320601106228","0.656491269699285"
"nicht erwerbstätig","1999","Baden-Wuerttemberg","maennlich","246","0.339268308700073","0.307364162610204","0.371172454789942"
"nicht erwerbstätig","1999","Baden-Wuerttemberg","weiblich","445","0.52976008369506","0.496820875124315","0.562699292265805"
"nicht erwerbstätig","1999","Bayern","maennlich","251","0.343104845122077","0.311540291096475","0.37466939914768"
"nicht erwerbstätig","1999","Bayern","weiblich","435","0.519599297764647","0.487385034768808","0.551813560760486"
"nicht erwerbstätig","1999","Berlin","maennlich","90","0.390486044791624","0.329521810555672","0.451450279027577"
"nicht erwerbstätig","1999","Berlin","weiblich","133","0.569577404661081","0.510408182766312","0.628746626555851"
"nicht erwerbstätig","1999","Brandenburg","maennlich","101","0.405609602163335","0.34850397213826","0.46271523218841"
"nicht erwerbstätig","1999","Brandenburg","weiblich","163","0.569333241175343","0.514388676020864","0.624277806329821"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","maennlich","68","0.417101263604236","0.347894570954682","0.486307956253791"
"nicht erwerbstätig","1999","Mecklenburg-Vorpommern","weiblich","86","0.513131137081259","0.444709833350253","0.581552440812266"
"nicht erwerbstätig","1999","Sachsen","maennlich","188","0.385890402321316","0.345095174870216","0.426685629772416"
"nicht erwerbstätig","1999","Sachsen","weiblich","306","0.575516846222333","0.536099364794928","0.614934327649738"
"nicht erwerbstätig","1999","Sachsen-Anhalt","maennlich","130","0.438482810108321","0.385107936044539","0.491857684172102"
"nicht erwerbstätig","1999","Sachsen-Anhalt","weiblich","174","0.574446491975644","0.52337262759665","0.625520356354639"
"nicht erwerbstätig","1999","Thueringen","maennlich","126","0.403817972304269","0.352340449542689","0.45529549506585"
"nicht erwerbstätig","1999","Thueringen","weiblich","177","0.594301917468613","0.544269409609016","0.644334425328209"
"Andere","1999","Schleswig-Holstein","maennlich","","","",""
"Andere","1999","Schleswig-Holstein","weiblich","","","",""
"Andere","1999","Hamburg","maennlich","","","",""
"Andere","1999","Hamburg","weiblich","","","",""
"Andere","1999","Niedersachsen","maennlich","36","0.0483372656992631","0.0309422734686504","0.0657322579298757"
"Andere","1999","Niedersachsen","weiblich","54","0.0823789265367958","0.0600418489721166","0.104716004101475"
"Andere","1999","Bremen","maennlich","","","",""
"Andere","1999","Bremen","weiblich","","","",""
"Andere","1999","Nordrhein-Westfalen","maennlich","59","0.0429615173779233","0.0319474658108517","0.053975568944995"
"Andere","1999","Nordrhein-Westfalen","weiblich","102","0.0666145483590674","0.0535294785245045","0.0796996181936304"
"Andere","1999","Hessen","maennlich","31","0.0641005392648898","0.0410570274288733","0.0871440511009064"
"Andere","1999","Hessen","weiblich","40","0.0708331855525258","0.0474144813936857","0.0942518897113658"
"Andere","1999","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1999","Rheinland-Pfalz,Saarland","weiblich","39","0.0935255365984245","0.0651332546078738","0.121917818588975"
"Andere","1999","Baden-Wuerttemberg","maennlich","50","0.0645849323739599","0.0480222491870989","0.081147615560821"
"Andere","1999","Baden-Wuerttemberg","weiblich","70","0.0812605093478866","0.0632282659552001","0.0992927527405731"
"Andere","1999","Bayern","maennlich","34","0.0440366206140604","0.030395004544833","0.0576782366832878"
"Andere","1999","Bayern","weiblich","84","0.0811536227339945","0.0635465355403708","0.0987607099276182"
"Andere","1999","Berlin","maennlich","","","",""
"Andere","1999","Berlin","weiblich","","","",""
"Andere","1999","Brandenburg","maennlich","","","",""
"Andere","1999","Brandenburg","weiblich","","","",""
"Andere","1999","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1999","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1999","Sachsen","maennlich","41","0.0609073698858035","0.0408652540875359","0.0809494856840711"
"Andere","1999","Sachsen","weiblich","","","",""
"Andere","1999","Sachsen-Anhalt","maennlich","","","",""
"Andere","1999","Sachsen-Anhalt","weiblich","","","",""
"Andere","1999","Thueringen","maennlich","","","",""
"Andere","1999","Thueringen","weiblich","","","",""
"voll erwerbstätig","2000","Schleswig-Holstein","maennlich","214","0.641798152191551","0.590454255061881","0.693142049321221"
"voll erwerbstätig","2000","Schleswig-Holstein","weiblich","88","0.248129873032732","0.204296527725363","0.291963218340101"
"voll erwerbstätig","2000","Hamburg","maennlich","78","0.554448121323383","0.469978243061728","0.638917999585038"
"voll erwerbstätig","2000","Hamburg","weiblich","55","0.337117415220744","0.265205153848693","0.409029676592796"
"voll erwerbstätig","2000","Niedersachsen","maennlich","592","0.570810449228416","0.540102320841204","0.601518577615628"
"voll erwerbstätig","2000","Niedersachsen","weiblich","222","0.214464318697901","0.189373662728096","0.239554974667707"
"voll erwerbstätig","2000","Bremen","maennlich","46","0.519806104299744","0.414214869037738","0.62539733956175"
