"pli0097_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Taeglich","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","Hauptschule","kein Migrationshintergrund","6","","",""
"Taeglich","1995","Hauptschule","direkter Migrationshintergrund","3","","",""
"Taeglich","1995","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","Realschule","kein Migrationshintergrund","4","","",""
"Taeglich","1995","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1995","Realschule","indirekter Migrationshintergrund","1","","",""
"Taeglich","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","(Fach-)Abitur","kein Migrationshintergrund","2","","",""
"Taeglich","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1995","AkademikerIn","kein Migrationshintergrund","9","","",""
"Taeglich","1995","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Taeglich","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","direkter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1995","Hauptschule","kein Migrationshintergrund","32","0.0061340222756402","0.00384279291547385","0.00842525163580654"
"Min 1x pro Woche","1995","Hauptschule","direkter Migrationshintergrund","7","","",""
"Min 1x pro Woche","1995","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1995","Realschule","kein Migrationshintergrund","28","","",""
"Min 1x pro Woche","1995","Realschule","direkter Migrationshintergrund","3","","",""
"Min 1x pro Woche","1995","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","kein Migrationshintergrund","7","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1995","AkademikerIn","kein Migrationshintergrund","36","0.020002729424826","0.0130213552946799","0.026984103554972"
"Min 1x pro Woche","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1995","Hauptschule","kein Migrationshintergrund","77","0.0174955589796611","0.0136481960885047","0.0213429218708175"
"Min 1x pro Monat","1995","Hauptschule","direkter Migrationshintergrund","9","","",""
"Min 1x pro Monat","1995","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1995","Realschule","kein Migrationshintergrund","49","0.0189432484967757","0.0139108520538655","0.0239756449396859"
"Min 1x pro Monat","1995","Realschule","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1995","Realschule","indirekter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","kein Migrationshintergrund","10","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1995","AkademikerIn","kein Migrationshintergrund","71","0.0469953568221953","0.0364427724513393","0.0575479411930513"
"Min 1x pro Monat","1995","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Min 1x pro Monat","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Seltener","1995","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Seltener","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Seltener","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","Hauptschule","kein Migrationshintergrund","328","0.0755408225375349","0.0677860921478444","0.0832955529272254"
"Seltener","1995","Hauptschule","direkter Migrationshintergrund","61","0.043389628662616","0.0327631040638636","0.0540161532613684"
"Seltener","1995","Hauptschule","indirekter Migrationshintergrund","7","","",""
"Seltener","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","Realschule","kein Migrationshintergrund","234","0.0858100954875601","0.0754708712073323","0.0961493197677879"
"Seltener","1995","Realschule","direkter Migrationshintergrund","10","","",""
"Seltener","1995","Realschule","indirekter Migrationshintergrund","8","","",""
"Seltener","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","(Fach-)Abitur","kein Migrationshintergrund","81","0.128351671088241","0.103394522753531","0.15330881942295"
"Seltener","1995","(Fach-)Abitur","direkter Migrationshintergrund","15","","",""
"Seltener","1995","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Seltener","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1995","AkademikerIn","kein Migrationshintergrund","207","0.14666896645304","0.129028432152181","0.1643095007539"
"Seltener","1995","AkademikerIn","direkter Migrationshintergrund","12","","",""
"Seltener","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(noch) kein Abschluss","kein Migrationshintergrund","240","0.930265711057513","0.899004579364385","0.961526842750642"
"Nie","1995","(noch) kein Abschluss","direkter Migrationshintergrund","532","0.951483105589227","0.933543234039695","0.969422977138759"
"Nie","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","62","0.849018438480647","0.763921457625532","0.934115419335762"
"Nie","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Hauptschule","kein Migrationshintergrund","4018","0.899403972161109","0.89057724309536","0.908230701226858"
"Nie","1995","Hauptschule","direkter Migrationshintergrund","1332","0.941213741127864","0.928944638943355","0.953482843312374"
"Nie","1995","Hauptschule","indirekter Migrationshintergrund","186","0.928101502715119","0.891751464587156","0.964451540843081"
"Nie","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","Realschule","kein Migrationshintergrund","2504","0.882214310334916","0.870314669132508","0.894113951537324"
"Nie","1995","Realschule","direkter Migrationshintergrund","145","0.914695599694934","0.871413122217155","0.957978077172712"
"Nie","1995","Realschule","indirekter Migrationshintergrund","103","0.815790261375198","0.744939467262569","0.886641055487828"
"Nie","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","(Fach-)Abitur","kein Migrationshintergrund","590","0.845443219702957","0.818471427853431","0.872415011552483"
"Nie","1995","(Fach-)Abitur","direkter Migrationshintergrund","291","0.930795036195616","0.902587604269494","0.959002468121737"
"Nie","1995","(Fach-)Abitur","indirekter Migrationshintergrund","52","0.902809040649225","0.825226327777777","0.980391753520674"
"Nie","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1995","AkademikerIn","kein Migrationshintergrund","1222","0.781004363396883","0.760382480794029","0.801626245999736"
"Nie","1995","AkademikerIn","direkter Migrationshintergrund","170","0.886543967031995","0.841448257233173","0.931639676830818"
"Nie","1995","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Nie","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Hauptschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","Realschule","kein Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","direkter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Taeglich","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Taeglich","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Hauptschule","kein Migrationshintergrund","31","0.00611141962807763","0.00379539397640279","0.00842744527975247"
"Min 1x pro Woche","1996","Hauptschule","direkter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","Realschule","kein Migrationshintergrund","22","","",""
"Min 1x pro Woche","1996","Realschule","direkter Migrationshintergrund","2","","",""
"Min 1x pro Woche","1996","Realschule","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","kein Migrationshintergrund","7","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1996","AkademikerIn","kein Migrationshintergrund","31","0.0164464876904371","0.0101270436325868","0.0227659317482873"
"Min 1x pro Woche","1996","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Min 1x pro Woche","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Hauptschule","kein Migrationshintergrund","47","0.010559042885016","0.00752158208918003","0.0135965036808519"
"Min 1x pro Monat","1996","Hauptschule","direkter Migrationshintergrund","4","","",""
"Min 1x pro Monat","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","Realschule","kein Migrationshintergrund","45","0.0166723825522466","0.0119516438328004","0.0213931212716928"
"Min 1x pro Monat","1996","Realschule","direkter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","kein Migrationshintergrund","10","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1996","AkademikerIn","kein Migrationshintergrund","65","0.0417205911789851","0.031785666023798","0.0516555163341721"
"Min 1x pro Monat","1996","AkademikerIn","direkter Migrationshintergrund","5","","",""
"Min 1x pro Monat","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
