year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.29827,115,375,0.25190,0.34463
2005,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.55381,201,375,0.50343,0.60419
2005,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.14792,59,375,0.11194,0.18390
2005,First Stage of Tertiary Education,1st Quintile,Very concerned,0.31425,39,95,0.22040,0.40809
2005,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.53752,56,95,0.43673,0.63832
2005,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.31330,69,237,0.25412,0.37248
2005,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.51053,126,237,0.44676,0.57431
2005,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.17616,42,237,0.12756,0.22477
2005,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.32496,99,301,0.27196,0.37796
2005,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.53363,155,301,0.47718,0.59008
2005,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.14141,47,301,0.10198,0.18084
2005,First Stage of Tertiary Education,4th Quintile,Very concerned,0.26829,121,420,0.22586,0.31071
2005,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.62393,241,420,0.57755,0.67031
2005,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.10778,58,420,0.07809,0.13748
2005,First Stage of Tertiary Education,5th Quintile,Very concerned,0.28408,138,479,0.24365,0.32451
2005,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57086,265,479,0.52649,0.61523
2005,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.14506,76,479,0.11349,0.17663
2005,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.39003,79,188,0.32012,0.45994
2005,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.45724,109,188,0.38584,0.52865
2005,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.34524,98,299,0.29126,0.39922
2005,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56733,170,299,0.51107,0.62358
2005,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.08743,31,299,0.05536,0.11950
2005,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.35585,169,477,0.31284,0.39886
2005,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.51539,253,477,0.47049,0.56029
2005,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.12876,55,477,0.09867,0.15884
2005,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.31108,247,798,0.27894,0.34322
2005,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56413,460,798,0.52970,0.59855
2005,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12479,91,798,0.10185,0.14773
2005,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.29412,710,2360,0.27573,0.31251
2005,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.53522,1280,2360,0.51509,0.55535
2005,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.17066,370,2360,0.15548,0.18584
2006,No answer / don't know,1st Quintile,Very concerned,0.36801,33,75,0.25813,0.47790
2006,No answer / don't know,1st Quintile,Somewhat concerned,0.35336,42,75,0.24445,0.46228
2006,Pre-primary Level,2nd Quintile,Somewhat concerned,0.54213,32,32,0.36674,0.71752
2006,Pre-primary Level,4th Quintile,Somewhat concerned,0.47615,39,39,0.31735,0.63495
2006,Pre-primary Level,5th Quintile,Somewhat concerned,0.42776,49,49,0.28779,0.56772
2006,Primary Level,1st Quintile,Somewhat concerned,0.40693,50,84,0.30124,0.51262
2006,Primary Level,1st Quintile,Not concerned at all,0.34072,34,84,0.23875,0.44268
2006,Lower Secondary Level,1st Quintile,Very concerned,0.26954,174,632,0.23492,0.30416
2006,Lower Secondary Level,1st Quintile,Somewhat concerned,0.45315,298,632,0.41431,0.49199
2006,Lower Secondary Level,1st Quintile,Not concerned at all,0.27731,160,632,0.24238,0.31224
2006,Lower Secondary Level,2nd Quintile,Very concerned,0.29448,144,547,0.25625,0.33272
2006,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.50932,291,547,0.46739,0.55126
2006,Lower Secondary Level,2nd Quintile,Not concerned at all,0.19619,112,547,0.16288,0.22950
2006,Lower Secondary Level,3rd Quintile,Very concerned,0.26772,108,426,0.22563,0.30982
2006,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.48542,213,426,0.43791,0.53294
2006,Lower Secondary Level,3rd Quintile,Not concerned at all,0.24686,105,426,0.20586,0.28785
2006,Lower Secondary Level,4th Quintile,Very concerned,0.26970,80,310,0.22022,0.31919
2006,Lower Secondary Level,4th Quintile,Somewhat concerned,0.46061,152,310,0.40503,0.51619
2006,Lower Secondary Level,4th Quintile,Not concerned at all,0.26969,78,310,0.22020,0.31917
2006,Lower Secondary Level,5th Quintile,Very concerned,0.26369,49,194,0.20153,0.32586
2006,Lower Secondary Level,5th Quintile,Somewhat concerned,0.55521,105,194,0.48510,0.62532
2006,Lower Secondary Level,5th Quintile,Not concerned at all,0.18110,40,194,0.12677,0.23543
2006,Upper Secondary Level,1st Quintile,Very concerned,0.29797,468,1582,0.27543,0.32052
2006,Upper Secondary Level,1st Quintile,Somewhat concerned,0.52059,809,1582,0.49596,0.54521
2006,Upper Secondary Level,1st Quintile,Not concerned at all,0.18144,305,1582,0.16244,0.20044
2006,Upper Secondary Level,2nd Quintile,Very concerned,0.27669,514,1907,0.25660,0.29677
2006,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.53393,1042,1907,0.51153,0.55632
2006,Upper Secondary Level,2nd Quintile,Not concerned at all,0.18938,351,1907,0.17179,0.20698
2006,Upper Secondary Level,3rd Quintile,Very concerned,0.27981,546,2002,0.26014,0.29948
2006,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.52206,1079,2002,0.50018,0.54395
2006,Upper Secondary Level,3rd Quintile,Not concerned at all,0.19813,377,2002,0.18066,0.21559
2006,Upper Secondary Level,4th Quintile,Very concerned,0.27360,566,2090,0.25448,0.29271
2006,Upper Secondary Level,4th Quintile,Somewhat concerned,0.53838,1146,2090,0.51700,0.55976
2006,Upper Secondary Level,4th Quintile,Not concerned at all,0.18802,378,2090,0.17127,0.20478
2006,Upper Secondary Level,5th Quintile,Very concerned,0.28883,574,2077,0.26933,0.30832
2006,Upper Secondary Level,5th Quintile,Somewhat concerned,0.54011,1145,2077,0.51867,0.56155
2006,Upper Secondary Level,5th Quintile,Not concerned at all,0.17106,358,2077,0.15486,0.18726
2006,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.29744,40,97,0.20600,0.38889
2006,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.47041,57,97,0.37057,0.57026
2006,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.32547,52,166,0.25398,0.39696
2006,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.44786,78,166,0.37198,0.52374
2006,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.22667,36,166,0.16279,0.29055
2006,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.26680,51,189,0.20358,0.33003
2006,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.53873,103,189,0.46747,0.60998
2006,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.19447,35,189,0.13789,0.25105
2006,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.23894,57,240,0.18487,0.29300
2006,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.61438,148,240,0.55267,0.67609
2006,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.14668,35,240,0.10183,0.19153
2006,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.21674,72,335,0.17256,0.26093
2006,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.58657,208,335,0.53375,0.63938
2006,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.19669,55,335,0.15406,0.23932
2006,First Stage of Tertiary Education,1st Quintile,Very concerned,0.37352,38,87,0.27128,0.47576
2006,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.45104,49,87,0.34587,0.55621
2006,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.35014,72,186,0.28140,0.41887
2006,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.51287,114,186,0.44084,0.58489
2006,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.27402,80,289,0.22250,0.32553
2006,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.55929,156,289,0.50195,0.61663
2006,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.16669,53,289,0.12365,0.20974
2006,First Stage of Tertiary Education,4th Quintile,Very concerned,0.29995,117,383,0.25400,0.34591
2006,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57225,212,383,0.52263,0.62186
2006,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.12780,54,383,0.09432,0.16128
2006,First Stage of Tertiary Education,5th Quintile,Very concerned,0.28797,113,465,0.24677,0.32918
2006,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57011,280,465,0.52506,0.61515
2006,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.14192,72,465,0.11017,0.17367
2006,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.21900,45,158,0.15430,0.28369
2006,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.62821,113,158,0.55262,0.70381
2006,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.32898,89,295,0.27527,0.38269
2006,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56377,171,295,0.50708,0.62046
2006,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.10725,35,295,0.07188,0.14262
2006,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.29351,143,512,0.25403,0.33299
2006,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.48543,285,512,0.44209,0.52876
2006,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.22106,84,512,0.18509,0.25704
2006,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.28150,203,776,0.24984,0.31316
2006,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56882,467,776,0.53396,0.60369
2006,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14968,106,776,0.12456,0.17479
2006,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.25562,580,2263,0.23765,0.27360
2006,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.56167,1286,2263,0.54123,0.58212
2006,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.18270,397,2263,0.16678,0.19863
2007,No answer / don't know,1st Quintile,Very concerned,0.34553,33,78,0.23931,0.45175
2007,No answer / don't know,1st Quintile,Somewhat concerned,0.34095,45,78,0.23507,0.44683
2007,Pre-primary Level,1st Quintile,Somewhat concerned,0.63751,32,32,0.46829,0.80674
2007,Pre-primary Level,4th Quintile,Somewhat concerned,0.61514,39,39,0.46044,0.76985
2007,Pre-primary Level,5th Quintile,Somewhat concerned,0.56496,51,51,0.42754,0.70238
2007,Primary Level,1st Quintile,Very concerned,0.32385,31,112,0.23680,0.41090
2007,Primary Level,1st Quintile,Somewhat concerned,0.36618,49,112,0.27655,0.45580
2007,Primary Level,1st Quintile,Not concerned at all,0.30997,32,112,0.22394,0.39601
2007,Lower Secondary Level,1st Quintile,Very concerned,0.25122,155,656,0.21800,0.28443
2007,Lower Secondary Level,1st Quintile,Somewhat concerned,0.47508,319,656,0.43683,0.51332
2007,Lower Secondary Level,1st Quintile,Not concerned at all,0.27371,182,656,0.23956,0.30785
2007,Lower Secondary Level,2nd Quintile,Very concerned,0.30347,158,549,0.26497,0.34196
2007,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.43840,258,549,0.39685,0.47994
2007,Lower Secondary Level,2nd Quintile,Not concerned at all,0.25814,133,549,0.22150,0.29478
2007,Lower Secondary Level,3rd Quintile,Very concerned,0.27768,123,435,0.23554,0.31981
2007,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.46664,194,435,0.41970,0.51358
2007,Lower Secondary Level,3rd Quintile,Not concerned at all,0.25568,118,435,0.21464,0.29672
2007,Lower Secondary Level,4th Quintile,Very concerned,0.27409,91,343,0.22681,0.32136
2007,Lower Secondary Level,4th Quintile,Somewhat concerned,0.47180,159,343,0.41890,0.52471
2007,Lower Secondary Level,4th Quintile,Not concerned at all,0.25411,93,343,0.20797,0.30025
2007,Lower Secondary Level,5th Quintile,Very concerned,0.27776,56,180,0.21215,0.34338
2007,Lower Secondary Level,5th Quintile,Somewhat concerned,0.57050,92,180,0.49799,0.64302
2007,Lower Secondary Level,5th Quintile,Not concerned at all,0.15174,32,180,0.09918,0.20429
2007,Upper Secondary Level,1st Quintile,Very concerned,0.27580,468,1725,0.25470,0.29689
2007,Upper Secondary Level,1st Quintile,Somewhat concerned,0.50417,878,1725,0.48057,0.52777
2007,Upper Secondary Level,1st Quintile,Not concerned at all,0.22003,379,1725,0.20047,0.23958
2007,Upper Secondary Level,2nd Quintile,Very concerned,0.28405,567,2012,0.26434,0.30376
2007,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.50474,1030,2012,0.48289,0.52659
2007,Upper Secondary Level,2nd Quintile,Not concerned at all,0.21121,415,2012,0.19337,0.22905
2007,Upper Secondary Level,3rd Quintile,Very concerned,0.27289,575,2172,0.25415,0.29163
2007,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51987,1138,2172,0.49885,0.54088
2007,Upper Secondary Level,3rd Quintile,Not concerned at all,0.20724,459,2172,0.19019,0.22429
2007,Upper Secondary Level,4th Quintile,Very concerned,0.27019,589,2222,0.25173,0.28866
2007,Upper Secondary Level,4th Quintile,Somewhat concerned,0.53490,1197,2222,0.51415,0.55564
2007,Upper Secondary Level,4th Quintile,Not concerned at all,0.19491,436,2222,0.17843,0.21138
2007,Upper Secondary Level,5th Quintile,Very concerned,0.24671,538,2088,0.22822,0.26521
2007,Upper Secondary Level,5th Quintile,Somewhat concerned,0.56769,1183,2088,0.54643,0.58894
2007,Upper Secondary Level,5th Quintile,Not concerned at all,0.18560,367,2088,0.16892,0.20228
2007,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.25973,42,127,0.18316,0.33629
2007,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.55260,85,127,0.46578,0.63942
2007,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.31112,50,153,0.23752,0.38472
2007,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.50958,103,153,0.43010,0.58905
2007,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.27804,62,215,0.21801,0.33807
2007,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.55920,110,215,0.49268,0.62572
2007,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.16276,43,215,0.11330,0.21222
2007,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.32148,80,270,0.26567,0.37729
2007,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.53863,152,270,0.47906,0.59820
2007,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.13989,38,270,0.09844,0.18134
2007,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.22514,83,343,0.18087,0.26941
2007,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.61397,213,343,0.56237,0.66557
2007,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.16089,47,343,0.12195,0.19983
2007,First Stage of Tertiary Education,1st Quintile,Very concerned,0.26959,32,100,0.18218,0.35700
2007,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.48035,68,100,0.38194,0.57877
2007,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.33150,73,243,0.27219,0.39081
2007,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.50716,133,243,0.44417,0.57015
2007,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.16134,37,243,0.11499,0.20768
2007,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.26018,76,320,0.21203,0.30832
2007,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.56577,184,320,0.51138,0.62016
2007,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.17405,60,320,0.13244,0.21566
2007,First Stage of Tertiary Education,4th Quintile,Very concerned,0.27110,107,386,0.22670,0.31550
2007,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.58611,224,386,0.53691,0.63531
2007,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14279,55,386,0.10784,0.17774
2007,First Stage of Tertiary Education,5th Quintile,Very concerned,0.27982,112,445,0.23806,0.32157
2007,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60605,265,445,0.56060,0.65150
2007,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.11414,68,445,0.08456,0.14371
2007,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.24141,52,210,0.18339,0.29943
2007,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.57729,126,210,0.51032,0.64427
2007,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.18130,32,210,0.12906,0.23353
2007,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.35048,108,329,0.29884,0.40211
2007,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.53038,181,329,0.47637,0.58440
2007,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.11914,40,329,0.08408,0.15420
2007,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.31484,162,545,0.27581,0.35387
2007,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57690,307,545,0.53539,0.61842
2007,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.10826,76,545,0.08215,0.13437
2007,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.29263,280,924,0.26328,0.32198
2007,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56429,523,924,0.53230,0.59628
2007,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14308,121,924,0.12049,0.16567
