"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1999","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","36","0.211335463122875","0.146218826014074","0.276452100231677"
"Große Sorgen","1999","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Baden-Württemberg","kein Migrationshintergrund","309","0.316218984554151","0.28754157667075","0.344896392437551"
"Große Sorgen","1999","Baden-Württemberg","direkter Migrationshintergrund","180","0.326142105148111","0.286855724218097","0.365428486078125"
"Große Sorgen","1999","Baden-Württemberg","indirekter Migrationshintergrund","56","0.414431402373625","0.338805685252027","0.490057119495223"
"Große Sorgen","1999","Bayern","kein Migrationshintergrund","323","0.239049209118189","0.21657926522851","0.261519153007869"
"Große Sorgen","1999","Bayern","direkter Migrationshintergrund","92","0.270531243982717","0.221705755894331","0.319356732071103"
"Große Sorgen","1999","Bayern","indirekter Migrationshintergrund","30","0.386772587702498","0.283239956508769","0.490305218896228"
"Große Sorgen","1999","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","1999","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Berlin","kein Migrationshintergrund","154","0.334441797958412","0.29055742466304","0.378326171253783"
"Große Sorgen","1999","Berlin","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Brandenburg","kein Migrationshintergrund","173","0.317625287760196","0.279572790223151","0.355677785297241"
"Große Sorgen","1999","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Mecklenburg-Vorpommern","kein Migrationshintergrund","93","0.269231769518356","0.22515332377281","0.313310215263902"
"Große Sorgen","1999","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Sachsen","kein Migrationshintergrund","326","0.304678349819816","0.277613555249982","0.331743144389651"
"Große Sorgen","1999","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Sachsen-Anhalt","kein Migrationshintergrund","198","0.302972051131917","0.267752355649521","0.338191746614312"
"Große Sorgen","1999","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1999","Thüringen","kein Migrationshintergrund","180","0.270729381810684","0.237647246948498","0.303811516672869"
"Große Sorgen","1999","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","1999","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Schleswig-Holstein","kein Migrationshintergrund","181","0.61302942888413","0.557260293448524","0.668798564319736"
"Einige Sorgen","1999","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Hamburg","kein Migrationshintergrund","53","0.476992849867297","0.381457700026706","0.572527999707888"
"Einige Sorgen","1999","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Niedersachsen","kein Migrationshintergrund","499","0.509766809323231","0.47767255659464","0.541861062051823"
"Einige Sorgen","1999","Niedersachsen","direkter Migrationshintergrund","81","0.430591722804772","0.357644933012762","0.503538512596782"
"Einige Sorgen","1999","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Bremen","kein Migrationshintergrund","35","0.519243660549142","0.401355102142818","0.637132218955466"
"Einige Sorgen","1999","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Nordrhein-Westfalen","kein Migrationshintergrund","1081","0.552516437756315","0.530463923359689","0.574568952152942"
"Einige Sorgen","1999","Nordrhein-Westfalen","direkter Migrationshintergrund","295","0.523949499303711","0.482585234901926","0.565313763705496"
"Einige Sorgen","1999","Nordrhein-Westfalen","indirekter Migrationshintergrund","90","0.546814713604464","0.470627136311328","0.623002290897601"
"Einige Sorgen","1999","Hessen","kein Migrationshintergrund","351","0.563734338451747","0.524119069777585","0.603349607125909"
"Einige Sorgen","1999","Hessen","direkter Migrationshintergrund","110","0.507988185001781","0.443237417359115","0.572738952644447"
"Einige Sorgen","1999","Hessen","indirekter Migrationshintergrund","31","0.513376509551891","0.385839386403616","0.640913632700166"
"Einige Sorgen","1999","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","320","0.548669572052652","0.508785430959763","0.588553713145542"
"Einige Sorgen","1999","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","77","0.513265227489627","0.433543495468216","0.592986959511039"
"Einige Sorgen","1999","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Baden-Württemberg","kein Migrationshintergrund","572","0.551235738512346","0.520562105365","0.581909371659692"
"Einige Sorgen","1999","Baden-Württemberg","direkter Migrationshintergrund","273","0.495447052211431","0.453547785130882","0.537346319291979"
"Einige Sorgen","1999","Baden-Württemberg","indirekter Migrationshintergrund","78","0.485177614345909","0.408453236128317","0.561901992563501"
"Einige Sorgen","1999","Bayern","kein Migrationshintergrund","804","0.569580842403736","0.543495080297625","0.595666604509846"
"Einige Sorgen","1999","Bayern","direkter Migrationshintergrund","154","0.524999137155972","0.470113207444395","0.579885066867549"
"Einige Sorgen","1999","Bayern","indirekter Migrationshintergrund","42","0.452602073802594","0.346786772765454","0.558417374839733"
"Einige Sorgen","1999","Saarland","kein Migrationshintergrund","","","",""
"Einige Sorgen","1999","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Berlin","kein Migrationshintergrund","237","0.537622042357","0.49124599826008","0.58399808645392"
"Einige Sorgen","1999","Berlin","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Brandenburg","kein Migrationshintergrund","330","0.570555001016932","0.530095855938273","0.61101414609559"
"Einige Sorgen","1999","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Mecklenburg-Vorpommern","kein Migrationshintergrund","250","0.613057465161557","0.564657269298036","0.661457661025077"
"Einige Sorgen","1999","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Sachsen","kein Migrationshintergrund","625","0.539380528812494","0.510070932279372","0.568690125345616"
"Einige Sorgen","1999","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Sachsen-Anhalt","kein Migrationshintergrund","356","0.544171789848885","0.506001291645397","0.582342288052373"
"Einige Sorgen","1999","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Thüringen","kein Migrationshintergrund","427","0.594162537669761","0.557602202083151","0.630722873256372"
"Einige Sorgen","1999","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1999","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Schleswig-Holstein","kein Migrationshintergrund","56","0.184215101092938","0.139827188097212","0.228603014088664"
"Keine Sorgen","1999","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Hamburg","kein Migrationshintergrund","","","",""
"Keine Sorgen","1999","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Niedersachsen","kein Migrationshintergrund","115","0.141036897284652","0.118691207679016","0.163382586890289"
"Keine Sorgen","1999","Niedersachsen","direkter Migrationshintergrund","33","0.21225615261909","0.152016270727522","0.272496034510658"
"Keine Sorgen","1999","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","1999","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Nordrhein-Westfalen","kein Migrationshintergrund","259","0.135824472650644","0.120629953361527","0.151018991939761"
"Keine Sorgen","1999","Nordrhein-Westfalen","direkter Migrationshintergrund","76","0.135877282664658","0.107497098106134","0.164257467223182"
"Keine Sorgen","1999","Nordrhein-Westfalen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Hessen","kein Migrationshintergrund","94","0.185541788648431","0.154488677486663","0.216594899810199"
"Keine Sorgen","1999","Hessen","direkter Migrationshintergrund","53","0.217339024923275","0.16392121888629","0.27075683096026"
"Keine Sorgen","1999","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","119","0.191483286484198","0.1599472262515","0.223019346716896"
"Keine Sorgen","1999","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","38","0.275399309387497","0.204148399849026","0.346650218925968"
"Keine Sorgen","1999","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Baden-Württemberg","kein Migrationshintergrund","129","0.132545276933503","0.111633403556653","0.153457150310354"
"Keine Sorgen","1999","Baden-Württemberg","direkter Migrationshintergrund","94","0.178410842640459","0.14632655511482","0.210495130166097"
"Keine Sorgen","1999","Baden-Württemberg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Bayern","kein Migrationshintergrund","257","0.191369948478075","0.170645076593942","0.212094820362207"
"Keine Sorgen","1999","Bayern","direkter Migrationshintergrund","72","0.204469618861311","0.160141703317458","0.248797534405164"
"Keine Sorgen","1999","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Saarland","kein Migrationshintergrund","","","",""
"Keine Sorgen","1999","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Berlin","kein Migrationshintergrund","53","0.127936159684588","0.096867150707441","0.159005168661735"
"Keine Sorgen","1999","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Brandenburg","kein Migrationshintergrund","72","0.111819711222872","0.0860610126396451","0.1375784098061"
"Keine Sorgen","1999","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Mecklenburg-Vorpommern","kein Migrationshintergrund","46","0.117710765320087","0.085685932436272","0.149735598203903"
"Keine Sorgen","1999","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Sachsen","kein Migrationshintergrund","160","0.155941121367689","0.134607835190503","0.177274407544876"
"Keine Sorgen","1999","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Sachsen-Anhalt","kein Migrationshintergrund","100","0.152856159019198","0.125277111259581","0.180435206778815"
"Keine Sorgen","1999","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Thüringen","kein Migrationshintergrund","86","0.135108080519555","0.109657185737616","0.160558975301494"
"Keine Sorgen","1999","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1999","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2000","Schleswig-Holstein","kein Migrationshintergrund","133","0.219626746707645","0.187247848136548","0.252005645278742"
"Große Sorgen","2000","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","2000","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2000","Hamburg","kein Migrationshintergrund","110","0.42552681734315","0.364842517108036","0.486211117578264"
"Große Sorgen","2000","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2000","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2000","Niedersachsen","kein Migrationshintergrund","576","0.342465954452663","0.319941528926469","0.364990379978858"
"Große Sorgen","2000","Niedersachsen","direkter Migrationshintergrund","79","0.316586978414737","0.258461212825084","0.37471274400439"
"Große Sorgen","2000","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2000","Bremen","kein Migrationshintergrund","64","0.440849362375564","0.360589401373057","0.521109323378071"
"Große Sorgen","2000","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2000","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2000","Nordrhein-Westfalen","kein Migrationshintergrund","1387","0.351995728728021","0.337133818905","0.366857638551042"
"Große Sorgen","2000","Nordrhein-Westfalen","direkter Migrationshintergrund","309","0.343004192730696","0.311710776844795","0.374297608616597"
