,Unnamed: 0,year,age_gr,pgisced97,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1302,1302,2016,17-29 y.,Lower Secondary Level,Very concerned,0.31213,280,26156,0.26312,0.37165
1303,1303,2016,17-29 y.,Lower Secondary Level,Somewhat concerned,0.4526,372,26156,0.383,0.51959
1304,1304,2016,17-29 y.,Lower Secondary Level,Not concerned at all,0.23527,322,26156,0.19071,0.27705
1305,1305,2016,17-29 y.,Upper Secondary Level,Very concerned,0.47123,700,26156,0.43221,0.51544
1306,1306,2016,17-29 y.,Upper Secondary Level,Somewhat concerned,0.3779,628,26156,0.34723,0.4161
1307,1307,2016,17-29 y.,Upper Secondary Level,Not concerned at all,0.15086,325,26156,0.12673,0.18107
1308,1308,2016,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.3921,114,26156,0.32085,0.48035
1309,1309,2016,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43031,122,26156,0.34012,0.53397
1310,1310,2016,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.17759,46,26156,0.12633,0.23151
1311,1311,2016,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.5065,212,26156,0.4227,0.59999
1312,1312,2016,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.38438,210,26156,0.30562,0.45375
1313,1313,2016,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.10912,150,26156,0.06031,0.16276
1314,1314,2016,30-45 y.,Primary Level,Very concerned,0.2973,87,26156,0.21964,0.40145
1315,1315,2016,30-45 y.,Primary Level,Somewhat concerned,0.47785,150,26156,0.31005,0.65876
1316,1316,2016,30-45 y.,Primary Level,Not concerned at all,0.22484,432,26156,0.14667,0.3132
1317,1317,2016,30-45 y.,Lower Secondary Level,Very concerned,0.49763,310,26156,0.42619,0.59129
1318,1318,2016,30-45 y.,Lower Secondary Level,Somewhat concerned,0.33326,281,26156,0.27189,0.40105
1319,1319,2016,30-45 y.,Lower Secondary Level,Not concerned at all,0.16912,303,26156,0.11787,0.23082
1320,1320,2016,30-45 y.,Upper Secondary Level,Very concerned,0.4173,1343,26156,0.38418,0.44636
1321,1321,2016,30-45 y.,Upper Secondary Level,Somewhat concerned,0.45463,1337,26156,0.4151,0.48687
1322,1322,2016,30-45 y.,Upper Secondary Level,Not concerned at all,0.12807,534,26156,0.10729,0.14688
1323,1323,2016,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.42538,413,26156,0.35898,0.48006
1324,1324,2016,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47244,409,26156,0.39769,0.53497
1325,1325,2016,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.10218,126,26156,0.0784,0.12931
1326,1326,2016,30-45 y.,First Stage of Tertiary Education,Very concerned,0.5113,166,26156,0.3959,0.63431
1327,1327,2016,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.42845,145,26156,0.33884,0.51301
1328,1328,2016,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.06025,38,26156,0.04048,0.08208
1329,1329,2016,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.52027,1039,26156,0.48382,0.56034
1330,1330,2016,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.3994,935,26156,0.3618,0.44107
1331,1331,2016,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.08033,344,26156,0.06284,0.09896
1332,1332,2016,46-65 y.,Primary Level,Very concerned,0.42152,66,26156,0.32531,0.5447
1333,1333,2016,46-65 y.,Primary Level,Somewhat concerned,0.30415,62,26156,0.22983,0.39702
1334,1334,2016,46-65 y.,Primary Level,Not concerned at all,0.27433,143,26156,0.14673,0.44199
1335,1335,2016,46-65 y.,Lower Secondary Level,Very concerned,0.45443,261,26156,0.39326,0.52268
1336,1336,2016,46-65 y.,Lower Secondary Level,Somewhat concerned,0.40306,253,26156,0.34645,0.46665
1337,1337,2016,46-65 y.,Lower Secondary Level,Not concerned at all,0.14251,120,26156,0.10407,0.18525
1338,1338,2016,46-65 y.,Upper Secondary Level,Very concerned,0.47764,1972,26156,0.45742,0.50197
1339,1339,2016,46-65 y.,Upper Secondary Level,Somewhat concerned,0.4109,1732,26156,0.39087,0.4341
1340,1340,2016,46-65 y.,Upper Secondary Level,Not concerned at all,0.11146,506,26156,0.09807,0.12067
1341,1341,2016,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.49763,347,26156,0.44178,0.55429
1342,1342,2016,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43019,306,26156,0.36806,0.49944
1343,1343,2016,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.07219,71,26156,0.0564,0.09181
1344,1344,2016,46-65 y.,First Stage of Tertiary Education,Very concerned,0.50556,349,26156,0.45395,0.56737
1345,1345,2016,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.43711,279,26156,0.38182,0.4945
1346,1346,2016,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.05733,53,26156,0.04374,0.07381
1347,1347,2016,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.53553,1193,26156,0.50332,0.56816
1348,1348,2016,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.39758,958,26156,0.36424,0.43173
1349,1349,2016,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.06689,233,26156,0.05476,0.08306
1350,1350,2016,66 and older,Lower Secondary Level,Very concerned,0.38004,231,26156,0.34509,0.41789
1351,1351,2016,66 and older,Lower Secondary Level,Somewhat concerned,0.5103,295,26156,0.45533,0.55751
1352,1352,2016,66 and older,Lower Secondary Level,Not concerned at all,0.10967,80,26156,0.09033,0.13324
1353,1353,2016,66 and older,Upper Secondary Level,Very concerned,0.47378,1147,26156,0.45329,0.49413
1354,1354,2016,66 and older,Upper Secondary Level,Somewhat concerned,0.40946,957,26156,0.38863,0.42875
1355,1355,2016,66 and older,Upper Secondary Level,Not concerned at all,0.11676,283,26156,0.10713,0.12744
1356,1356,2016,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.60955,66,26156,0.50106,0.73036
1357,1357,2016,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.39045,51,26156,0.30143,0.50085
1358,1358,2016,66 and older,First Stage of Tertiary Education,Very concerned,0.41394,151,26156,0.36541,0.48386
1359,1359,2016,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.4511,136,26156,0.38371,0.52171
1360,1360,2016,66 and older,First Stage of Tertiary Education,Not concerned at all,0.13496,34,26156,0.10003,0.17728
1361,1361,2016,66 and older,Second Stage of Tertiary Education,Very concerned,0.51892,621,26156,0.48476,0.56278
1362,1362,2016,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.39283,466,26156,0.35951,0.428
1363,1363,2016,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.08825,102,26156,0.06928,0.10587
1364,1364,2017,17-29 y.,Pre-primary Level,Very concerned,0.40034,175,29322,0.33229,0.47361
1365,1365,2017,17-29 y.,Pre-primary Level,Somewhat concerned,0.51996,191,29322,0.42748,0.64184
1366,1366,2017,17-29 y.,Pre-primary Level,Not concerned at all,0.0797,50,29322,0.0497,0.1203
1367,1367,2017,17-29 y.,Primary Level,Very concerned,0.22242,64,29322,0.15082,0.30863
1368,1368,2017,17-29 y.,Primary Level,Somewhat concerned,0.28089,95,29322,0.18728,0.38777
1369,1369,2017,17-29 y.,Primary Level,Not concerned at all,0.49669,417,29322,0.35416,0.64269
1370,1370,2017,17-29 y.,Lower Secondary Level,Very concerned,0.36183,287,29322,0.31418,0.40905
1371,1371,2017,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45698,402,29322,0.40276,0.52543
1372,1372,2017,17-29 y.,Lower Secondary Level,Not concerned at all,0.18118,414,29322,0.14771,0.21216
1373,1373,2017,17-29 y.,Upper Secondary Level,Very concerned,0.39039,717,29322,0.35898,0.4266
1374,1374,2017,17-29 y.,Upper Secondary Level,Somewhat concerned,0.45588,875,29322,0.42586,0.4897
1375,1375,2017,17-29 y.,Upper Secondary Level,Not concerned at all,0.15373,440,29322,0.12988,0.17767
1376,1376,2017,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.43696,127,29322,0.35793,0.51215
1377,1377,2017,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.44313,152,29322,0.36446,0.52901
1378,1378,2017,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.1199,59,29322,0.08122,0.16266
1379,1379,2017,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.44235,237,29322,0.38205,0.51062
1380,1380,2017,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.46333,272,29322,0.3916,0.53595
1381,1381,2017,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.09432,195,29322,0.05898,0.13301
1382,1382,2017,30-45 y.,Primary Level,Very concerned,0.4016,117,29322,0.3001,0.50626
1383,1383,2017,30-45 y.,Primary Level,Somewhat concerned,0.35743,159,29322,0.26599,0.46329
1384,1384,2017,30-45 y.,Primary Level,Not concerned at all,0.24096,566,29322,0.17349,0.32364
1385,1385,2017,30-45 y.,Lower Secondary Level,Very concerned,0.39032,283,29322,0.32459,0.4562
1386,1386,2017,30-45 y.,Lower Secondary Level,Somewhat concerned,0.39328,343,29322,0.32747,0.45126
1387,1387,2017,30-45 y.,Lower Secondary Level,Not concerned at all,0.21641,389,29322,0.15741,0.2693
1388,1388,2017,30-45 y.,Upper Secondary Level,Very concerned,0.40175,1191,29322,0.37184,0.43342
1389,1389,2017,30-45 y.,Upper Secondary Level,Somewhat concerned,0.47559,1451,29322,0.44318,0.50284
1390,1390,2017,30-45 y.,Upper Secondary Level,Not concerned at all,0.12265,572,29322,0.10614,0.14088
1391,1391,2017,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.37599,340,29322,0.32643,0.42518
1392,1392,2017,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.49826,475,29322,0.45178,0.56652
1393,1393,2017,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.12575,141,29322,0.09826,0.16062
1394,1394,2017,30-45 y.,First Stage of Tertiary Education,Very concerned,0.41782,132,29322,0.34443,0.48772
1395,1395,2017,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.44908,167,29322,0.35815,0.54402
1396,1396,2017,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.1331,48,29322,0.08556,0.1997
1397,1397,2017,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.40886,851,29322,0.37974,0.43949
1398,1398,2017,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.49617,1216,29322,0.46427,0.53266
1399,1399,2017,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.09497,443,29322,0.07576,0.11413
1400,1400,2017,46-65 y.,Primary Level,Very concerned,0.3917,76,29322,0.2879,0.50994
1401,1401,2017,46-65 y.,Primary Level,Somewhat concerned,0.28853,73,29322,0.20074,0.37549
1402,1402,2017,46-65 y.,Primary Level,Not concerned at all,0.31977,221,29322,0.21284,0.45207
1403,1403,2017,46-65 y.,Lower Secondary Level,Very concerned,0.47776,303,29322,0.4256,0.54115
1404,1404,2017,46-65 y.,Lower Secondary Level,Somewhat concerned,0.41368,319,29322,0.36226,0.46588
1405,1405,2017,46-65 y.,Lower Secondary Level,Not concerned at all,0.10857,151,29322,0.08443,0.14356
1406,1406,2017,46-65 y.,Upper Secondary Level,Very concerned,0.43264,2045,29322,0.4128,0.4508
1407,1407,2017,46-65 y.,Upper Secondary Level,Somewhat concerned,0.45189,2211,29322,0.43129,0.47146
1408,1408,2017,46-65 y.,Upper Secondary Level,Not concerned at all,0.11547,614,29322,0.10558,0.12732
1409,1409,2017,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.44108,357,29322,0.39773,0.49594
1410,1410,2017,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.45779,413,29322,0.40545,0.50524
1411,1411,2017,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.10113,102,29322,0.07742,0.12166
1412,1412,2017,46-65 y.,First Stage of Tertiary Education,Very concerned,0.39836,326,29322,0.3487,0.45288
1413,1413,2017,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.50976,394,29322,0.45725,0.56586
1414,1414,2017,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.09188,64,29322,0.06935,0.11682
1415,1415,2017,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.44719,1097,29322,0.42058,0.478
1416,1416,2017,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47298,1342,29322,0.44092,0.50473
1417,1417,2017,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.07982,320,29322,0.06826,0.09262
1418,1418,2017,66 and older,Lower Secondary Level,Very concerned,0.3652,200,29322,0.32292,0.40517
1419,1419,2017,66 and older,Lower Secondary Level,Somewhat concerned,0.50528,313,29322,0.46356,0.55322
1420,1420,2017,66 and older,Lower Secondary Level,Not concerned at all,0.12953,84,29322,0.10813,0.15156
1421,1421,2017,66 and older,Upper Secondary Level,Very concerned,0.42152,1086,29322,0.40094,0.44257
1422,1422,2017,66 and older,Upper Secondary Level,Somewhat concerned,0.45095,1158,29322,0.43342,0.47457
1423,1423,2017,66 and older,Upper Secondary Level,Not concerned at all,0.12753,281,29322,0.11508,0.13925
1424,1424,2017,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.45466,53,29322,0.33548,0.58158
1425,1425,2017,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.54534,70,29322,0.44802,0.66009
1426,1426,2017,66 and older,First Stage of Tertiary Education,Very concerned,0.42169,155,29322,0.35951,0.48083
1427,1427,2017,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.50814,151,29322,0.4358,0.5802
1428,1428,2017,66 and older,First Stage of Tertiary Education,Not concerned at all,0.07017,33,29322,0.05256,0.08771
1429,1429,2017,66 and older,Second Stage of Tertiary Education,Very concerned,0.44966,564,29322,0.4168,0.49111
1430,1430,2017,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.47066,602,29322,0.43758,0.50719
1431,1431,2017,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.07968,91,29322,0.062,0.09904
1432,1432,2018,17-29 y.,Pre-primary Level,Very concerned,0.34981,112,28077,0.2755,0.45132
1433,1433,2018,17-29 y.,Pre-primary Level,Somewhat concerned,0.51944,182,28077,0.42216,0.63463
1434,1434,2018,17-29 y.,Pre-primary Level,Not concerned at all,0.13075,56,28077,0.08629,0.17152
1435,1435,2018,17-29 y.,Primary Level,Very concerned,0.22761,72,28077,0.13588,0.32937
1436,1436,2018,17-29 y.,Primary Level,Somewhat concerned,0.24092,132,28077,0.16933,0.30992
1437,1437,2018,17-29 y.,Primary Level,Not concerned at all,0.53146,326,28077,0.40244,0.69538
1438,1438,2018,17-29 y.,Lower Secondary Level,Very concerned,0.32369,279,28077,0.27935,0.37364
1439,1439,2018,17-29 y.,Lower Secondary Level,Somewhat concerned,0.46193,428,28077,0.40136,0.5222
1440,1440,2018,17-29 y.,Lower Secondary Level,Not concerned at all,0.21439,396,28077,0.17675,0.24781
1441,1441,2018,17-29 y.,Upper Secondary Level,Very concerned,0.30424,574,28077,0.27176,0.33253
1442,1442,2018,17-29 y.,Upper Secondary Level,Somewhat concerned,0.49751,935,28077,0.4585,0.53552
1443,1443,2018,17-29 y.,Upper Secondary Level,Not concerned at all,0.19825,404,28077,0.17062,0.22633
1444,1444,2018,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.32974,97,28077,0.26995,0.40709
1445,1445,2018,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.5541,187,28077,0.46719,0.6263
1446,1446,2018,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.11616,45,28077,0.08079,0.16488
1447,1447,2018,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,1.0,37,28077,0.6669,1.36317
1448,1448,2018,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.38256,191,28077,0.30772,0.46894
1449,1449,2018,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.48116,308,28077,0.41511,0.54841
1450,1450,2018,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.13627,151,28077,0.0888,0.1907
1451,1451,2018,30-45 y.,Primary Level,Very concerned,0.41081,121,28077,0.29828,0.53731
1452,1452,2018,30-45 y.,Primary Level,Somewhat concerned,0.33508,196,28077,0.23014,0.43644
1453,1453,2018,30-45 y.,Primary Level,Not concerned at all,0.25411,461,28077,0.17007,0.33713
1454,1454,2018,30-45 y.,Lower Secondary Level,Very concerned,0.34479,247,28077,0.28603,0.41156
1455,1455,2018,30-45 y.,Lower Secondary Level,Somewhat concerned,0.4698,340,28077,0.39844,0.54781
1456,1456,2018,30-45 y.,Lower Secondary Level,Not concerned at all,0.18541,342,28077,0.13971,0.2299
1457,1457,2018,30-45 y.,Upper Secondary Level,Very concerned,0.31946,899,28077,0.29569,0.34898
1458,1458,2018,30-45 y.,Upper Secondary Level,Somewhat concerned,0.52513,1434,28077,0.48559,0.56507
1459,1459,2018,30-45 y.,Upper Secondary Level,Not concerned at all,0.15541,590,28077,0.13022,0.17779
1460,1460,2018,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.3055,264,28077,0.26582,0.35969
1461,1461,2018,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.56855,466,28077,0.49366,0.65752
1462,1462,2018,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.12596,142,28077,0.09775,0.16523
1463,1463,2018,30-45 y.,First Stage of Tertiary Education,Very concerned,0.27676,95,28077,0.21581,0.33739
1464,1464,2018,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.56389,178,28077,0.44584,0.66726
1465,1465,2018,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.15935,46,28077,0.10022,0.22417
1466,1466,2018,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.31919,655,28077,0.28707,0.35295
1467,1467,2018,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.56914,1289,28077,0.53657,0.61081
1468,1468,2018,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.11167,427,28077,0.09132,0.1325
1469,1469,2018,46-65 y.,Primary Level,Very concerned,0.3907,71,28077,0.28271,0.48312
1470,1470,2018,46-65 y.,Primary Level,Somewhat concerned,0.34517,102,28077,0.25177,0.45426
1471,1471,2018,46-65 y.,Primary Level,Not concerned at all,0.26413,204,28077,0.18092,0.35762
1472,1472,2018,46-65 y.,Lower Secondary Level,Very concerned,0.39624,247,28077,0.34223,0.44496
1473,1473,2018,46-65 y.,Lower Secondary Level,Somewhat concerned,0.45903,325,28077,0.39602,0.51798
1474,1474,2018,46-65 y.,Lower Secondary Level,Not concerned at all,0.14473,202,28077,0.1233,0.17464
1475,1475,2018,46-65 y.,Upper Secondary Level,Very concerned,0.37123,1707,28077,0.35137,0.38863
1476,1476,2018,46-65 y.,Upper Secondary Level,Somewhat concerned,0.49668,2321,28077,0.47279,0.51918
1477,1477,2018,46-65 y.,Upper Secondary Level,Not concerned at all,0.13209,678,28077,0.12261,0.14343
1478,1478,2018,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.35158,288,28077,0.29948,0.40395
1479,1479,2018,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.53346,466,28077,0.47333,0.58868
1480,1480,2018,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.11496,104,28077,0.09033,0.14063
1481,1481,2018,46-65 y.,First Stage of Tertiary Education,Very concerned,0.36281,268,28077,0.31492,0.41145
1482,1482,2018,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.51004,366,28077,0.44561,0.59581
1483,1483,2018,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.12715,92,28077,0.10262,0.1551
1484,1484,2018,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.32126,827,28077,0.29618,0.34657
1485,1485,2018,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.58872,1488,28077,0.55459,0.62928
1486,1486,2018,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.09003,339,28077,0.07656,0.10522
1487,1487,2018,66 and older,Lower Secondary Level,Very concerned,0.27702,166,28077,0.24307,0.31104
1488,1488,2018,66 and older,Lower Secondary Level,Somewhat concerned,0.54781,302,28077,0.49679,0.59539
1489,1489,2018,66 and older,Lower Secondary Level,Not concerned at all,0.17517,122,28077,0.14656,0.20445
1490,1490,2018,66 and older,Upper Secondary Level,Very concerned,0.33528,867,28077,0.31189,0.35211
1491,1491,2018,66 and older,Upper Secondary Level,Somewhat concerned,0.52023,1307,28077,0.4953,0.54154
1492,1492,2018,66 and older,Upper Secondary Level,Not concerned at all,0.14449,355,28077,0.13339,0.15959
1493,1493,2018,66 and older,Post-secondary Non-tertiary Level,Very concerned,0.40059,52,28077,0.30164,0.50333
1494,1494,2018,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.59941,81,28077,0.48707,0.76422
1495,1495,2018,66 and older,First Stage of Tertiary Education,Very concerned,0.31876,120,28077,0.26971,0.37919
1496,1496,2018,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.52558,191,28077,0.46425,0.59489
1497,1497,2018,66 and older,First Stage of Tertiary Education,Not concerned at all,0.15566,34,28077,0.10494,0.2149
1498,1498,2018,66 and older,Second Stage of Tertiary Education,Very concerned,0.33431,450,28077,0.30628,0.36779
1499,1499,2018,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.54712,698,28077,0.5118,0.59357
1500,1500,2018,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.11857,133,28077,0.09429,0.14605
1501,1501,2019,17-29 y.,Pre-primary Level,Very concerned,0.36361,129,27963,0.29516,0.44465
1502,1502,2019,17-29 y.,Pre-primary Level,Somewhat concerned,0.47272,154,27963,0.36215,0.5929
1503,1503,2019,17-29 y.,Pre-primary Level,Not concerned at all,0.16367,48,27963,0.10605,0.22742
1504,1504,2019,17-29 y.,Primary Level,Very concerned,0.34569,51,27963,0.20389,0.54396
1505,1505,2019,17-29 y.,Primary Level,Somewhat concerned,0.22091,105,27963,0.1457,0.30024
1506,1506,2019,17-29 y.,Primary Level,Not concerned at all,0.4334,272,27963,0.33122,0.55084
1507,1507,2019,17-29 y.,Lower Secondary Level,Very concerned,0.32565,253,27963,0.26579,0.38747
1508,1508,2019,17-29 y.,Lower Secondary Level,Somewhat concerned,0.46251,372,27963,0.39409,0.53733
1509,1509,2019,17-29 y.,Lower Secondary Level,Not concerned at all,0.21184,335,27963,0.1702,0.25534
1510,1510,2019,17-29 y.,Upper Secondary Level,Very concerned,0.37319,641,27963,0.34226,0.41023
1511,1511,2019,17-29 y.,Upper Secondary Level,Somewhat concerned,0.46761,742,27963,0.42573,0.50598
1512,1512,2019,17-29 y.,Upper Secondary Level,Not concerned at all,0.1592,320,27963,0.13534,0.18536
1513,1513,2019,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.41803,127,27963,0.36084,0.47272
1514,1514,2019,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.49219,134,27963,0.41249,0.57806
1515,1515,2019,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.08978,41,27963,0.0638,0.12134
1516,1516,2019,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.4252,215,27963,0.35691,0.51114
1517,1517,2019,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.49397,241,27963,0.40659,0.58363
1518,1518,2019,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.08083,123,27963,0.0537,0.1117
1519,1519,2019,30-45 y.,Primary Level,Very concerned,0.33038,93,27963,0.22264,0.4505
1520,1520,2019,30-45 y.,Primary Level,Somewhat concerned,0.33021,159,27963,0.21498,0.44201
1521,1521,2019,30-45 y.,Primary Level,Not concerned at all,0.33941,519,27963,0.24914,0.43882
1522,1522,2019,30-45 y.,Lower Secondary Level,Very concerned,0.34007,208,27963,0.2845,0.40601
1523,1523,2019,30-45 y.,Lower Secondary Level,Somewhat concerned,0.42431,297,27963,0.34938,0.51562
1524,1524,2019,30-45 y.,Lower Secondary Level,Not concerned at all,0.23562,312,27963,0.16486,0.35813
1525,1525,2019,30-45 y.,Upper Secondary Level,Very concerned,0.3153,807,27963,0.29004,0.34798
1526,1526,2019,30-45 y.,Upper Secondary Level,Somewhat concerned,0.53358,1300,27963,0.48975,0.57581
1527,1527,2019,30-45 y.,Upper Secondary Level,Not concerned at all,0.15112,512,27963,0.12897,0.1744
1528,1528,2019,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.3306,282,27963,0.27751,0.38558
1529,1529,2019,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.56137,419,27963,0.48641,0.64969
1530,1530,2019,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.10803,129,27963,0.08424,0.13193
1531,1531,2019,30-45 y.,First Stage of Tertiary Education,Very concerned,0.27441,112,27963,0.22091,0.35199
1532,1532,2019,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.49874,180,27963,0.38697,0.61826
1533,1533,2019,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.22685,60,27963,0.14421,0.31391
1534,1534,2019,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.34826,773,27963,0.31344,0.38547
1535,1535,2019,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.55134,1184,27963,0.5089,0.59776
1536,1536,2019,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.10041,375,27963,0.07911,0.12262
1537,1537,2019,46-65 y.,Primary Level,Very concerned,0.4671,63,27963,0.31397,0.66931
1538,1538,2019,46-65 y.,Primary Level,Somewhat concerned,0.37037,101,27963,0.25323,0.48997
1539,1539,2019,46-65 y.,Primary Level,Not concerned at all,0.16252,220,27963,0.08363,0.23864
1540,1540,2019,46-65 y.,Lower Secondary Level,Very concerned,0.40522,243,27963,0.34681,0.4744
1541,1541,2019,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46593,314,27963,0.41398,0.52922
1542,1542,2019,46-65 y.,Lower Secondary Level,Not concerned at all,0.12886,183,27963,0.09731,0.16403
1543,1543,2019,46-65 y.,Upper Secondary Level,Very concerned,0.40182,1879,27963,0.3814,0.42394
1544,1544,2019,46-65 y.,Upper Secondary Level,Somewhat concerned,0.48673,2298,27963,0.46163,0.51102
1545,1545,2019,46-65 y.,Upper Secondary Level,Not concerned at all,0.11145,558,27963,0.09787,0.12628
1546,1546,2019,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.41127,394,27963,0.34613,0.4682
1547,1547,2019,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.50766,470,27963,0.44999,0.57418
1548,1548,2019,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.08107,88,27963,0.06271,0.10159
1549,1549,2019,46-65 y.,First Stage of Tertiary Education,Very concerned,0.38952,373,27963,0.32878,0.43538
1550,1550,2019,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.47932,409,27963,0.41295,0.54379
1551,1551,2019,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.13116,82,27963,0.08854,0.16944
1552,1552,2019,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.39637,1257,27963,0.36539,0.42957
1553,1553,2019,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.53479,1619,27963,0.50195,0.5766
1554,1554,2019,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.06884,326,27963,0.05705,0.08179
