year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2019,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2019,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2019,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2019,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2019,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2019,Thuringa,Single-person household,,,,,,,,,,,,
2019,Thuringa,Couple without children,,,,,,,,,,,,
2019,Thuringa,Single parent,,,,,,,,,,,,
2019,Thuringa,Couple with children,,,,,,,,,,,,
2019,Thuringa,Multi-generational household,,,,,,,,,,,,
2019,Thuringa,Other Combinations,,,,,,,,,,,,
2020,Schleswig-Holstein,Single-person household,86,2.66203,2.13315,3.19092,0.00000,2.00000,5.00000,0.00000,8.00000,2.00000,1.00000,3.00000
2020,Schleswig-Holstein,Couple without children,62,3.85130,3.09407,4.60853,0.64149,5.00000,6.00000,0.00000,10.00000,5.00000,1.97500,6.00000
2020,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2020,Schleswig-Holstein,Couple with children,64,3.27359,2.55808,3.98911,0.00000,3.15535,5.00000,0.00000,10.00000,3.00000,0.00000,5.00000
2020,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2020,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2020,Hamburg,Single-person household,81,2.98360,2.39965,3.56756,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,5.00000
2020,Hamburg,Couple without children,74,2.27606,1.84678,2.70534,1.00000,2.00000,4.00000,0.00000,7.00000,2.00000,1.00000,3.00000
2020,Hamburg,Single parent,37,4.53020,3.67649,5.38391,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,6.00000
2020,Hamburg,Couple with children,57,4.04096,3.38147,4.70045,3.00000,4.00000,5.00000,0.00000,8.00000,4.00000,3.00000,5.00000
2020,Hamburg,Multi-generational household,,,,,,,,,,,,
2020,Hamburg,Other Combinations,,,,,,,,,,,,
2020,Lower Saxony,Single-person household,274,3.36574,3.03065,3.70083,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,Lower Saxony,Couple without children,189,3.20229,2.81560,3.58898,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,Lower Saxony,Single parent,81,4.52943,3.91342,5.14545,2.38821,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2020,Lower Saxony,Couple with children,168,4.19381,3.77967,4.60794,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2020,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2020,Lower Saxony,Other Combinations,,,,,,,,,,,,
2020,Bremen,Single-person household,34,3.21858,2.38017,4.05700,1.00000,3.00000,4.52816,0.00000,9.82039,3.00000,1.00000,4.00000
2020,Bremen,Couple without children,,,,,,,,,,,,
2020,Bremen,Single parent,,,,,,,,,,,,
2020,Bremen,Couple with children,,,,,,,,,,,,
2020,Bremen,Other Combinations,,,,,,,,,,,,
2020,North Rhine-Westphalia,Single-person household,705,3.33986,3.12704,3.55268,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,North Rhine-Westphalia,Couple without children,488,3.45505,3.22159,3.68851,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2020,North Rhine-Westphalia,Single parent,203,4.67198,4.28268,5.06129,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2020,North Rhine-Westphalia,Couple with children,527,3.42894,3.20893,3.64896,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2020,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2020,North Rhine-Westphalia,Other Combinations,52,4.21116,3.46734,4.95498,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,2.00000,6.00000
2020,Hesse,Single-person household,257,3.36623,3.03952,3.69294,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.97500,4.00000
2020,Hesse,Couple without children,133,3.35482,2.84874,3.86091,0.00000,3.00000,6.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,Hesse,Single parent,64,5.76926,4.92162,6.61690,3.00000,6.00000,8.18055,0.00000,10.00000,6.00000,5.00000,8.00000
2020,Hesse,Couple with children,143,3.79959,3.35787,4.24131,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2020,Hesse,Multi-generational household,,,,,,,,,,,,
2020,Hesse,Other Combinations,,,,,,,,,,,,
2020,"Rhineland-Palatinate, Saarland",Single-person household,150,3.47863,3.01840,3.93886,1.00000,3.00000,6.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,"Rhineland-Palatinate, Saarland",Couple without children,103,3.07443,2.60683,3.54203,0.65165,3.00000,5.00000,0.00000,9.00000,3.00000,2.00000,5.00000
2020,"Rhineland-Palatinate, Saarland",Single parent,41,6.06031,5.14996,6.97067,5.00000,5.83845,8.00000,0.50000,10.00000,6.00000,5.00000,9.02500
2020,"Rhineland-Palatinate, Saarland",Couple with children,103,3.32676,2.86028,3.79323,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,4.00000
2020,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2020,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2020,Baden-Wuerttemberg,Single-person household,303,3.67180,3.37317,3.97042,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,5.00000
2020,Baden-Wuerttemberg,Couple without children,185,2.66227,2.32237,3.00217,0.08233,2.00000,4.00000,0.00000,9.87651,2.00000,1.00000,3.00000
2020,Baden-Wuerttemberg,Single parent,82,5.21559,4.55441,5.87678,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.00000
2020,Baden-Wuerttemberg,Couple with children,235,3.07663,2.74468,3.40859,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2020,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2020,Bavaria,Single-person household,473,3.94400,3.66947,4.21853,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2020,Bavaria,Couple without children,366,3.49677,3.23411,3.75944,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,5.00000
2020,Bavaria,Single parent,146,4.45762,4.00913,4.90612,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2020,Bavaria,Couple with children,369,4.02245,3.73564,4.30926,1.78229,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2020,Bavaria,Multi-generational household,,,,,,,,,,,,
2020,Bavaria,Other Combinations,39,2.45388,1.61425,3.29351,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,0.00000,5.00000
2020,Berlin,Single-person household,324,3.95403,3.63522,4.27285,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2020,Berlin,Couple without children,192,3.09146,2.74011,3.44282,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,Berlin,Single parent,53,3.68473,3.01924,4.35022,1.59740,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2020,Berlin,Couple with children,125,3.39216,2.87196,3.91236,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,Berlin,Multi-generational household,,,,,,,,,,,,
2020,Berlin,Other Combinations,,,,,,,,,,,,
2020,Brandenburg,Single-person household,127,3.83587,3.32291,4.34884,1.86532,3.00000,6.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,Brandenburg,Couple without children,100,3.83016,3.32197,4.33834,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,5.00000
2020,Brandenburg,Single parent,30,5.82131,4.63100,7.01162,4.00000,7.00000,8.00000,0.00000,10.00000,7.00000,4.00000,8.00000
2020,Brandenburg,Couple with children,73,4.82850,4.13682,5.52019,3.00000,5.00000,7.50273,0.00000,10.00000,5.00000,3.00000,7.00000
2020,Brandenburg,Multi-generational household,,,,,,,,,,,,
2020,Brandenburg,Other Combinations,,,,,,,,,,,,
2020,Mecklenburg-Western Pomerania,Single-person household,91,2.91971,2.32108,3.51834,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,4.00000
2020,Mecklenburg-Western Pomerania,Couple without children,53,2.86132,2.18908,3.53356,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.00000,5.00000
2020,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2020,Mecklenburg-Western Pomerania,Couple with children,36,3.55989,2.71195,4.40784,0.00000,4.98673,5.00000,0.00000,8.00000,4.00000,0.00000,5.00000
2020,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2020,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2020,Saxony,Single-person household,232,3.41470,3.07331,3.75610,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,Saxony,Couple without children,183,3.07948,2.74893,3.41003,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2020,Saxony,Single parent,67,4.13347,3.31751,4.94943,0.80327,4.39854,7.00000,0.00000,10.00000,5.00000,1.00000,6.00000
2020,Saxony,Couple with children,102,3.21601,2.66465,3.76736,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,4.00000
2020,Saxony,Multi-generational household,,,,,,,,,,,,
2020,Saxony,Other Combinations,,,,,,,,,,,,
2020,Saxony-Anhalt,Single-person household,120,3.36270,2.89206,3.83333,0.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2020,Saxony-Anhalt,Couple without children,74,3.34961,2.74538,3.95384,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,1.00000,5.00000
2020,Saxony-Anhalt,Single parent,45,2.64264,1.73433,3.55095,0.00000,1.00000,5.00000,0.00000,10.00000,1.00000,0.00000,5.00000
2020,Saxony-Anhalt,Couple with children,58,3.41291,2.77337,4.05245,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,5.00000
2020,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2020,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2020,Thuringa,Single-person household,125,3.51386,2.99444,4.03328,0.00000,4.00000,6.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2020,Thuringa,Couple without children,81,3.22631,2.66010,3.79252,0.54823,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2020,Thuringa,Single parent,37,3.88331,3.06231,4.70431,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,2.00000,5.00000
2020,Thuringa,Couple with children,64,3.24896,2.62690,3.87101,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,5.00000
2020,Thuringa,Multi-generational household,,,,,,,,,,,,
2020,Thuringa,Other Combinations,,,,,,,,,,,,
2021,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2021,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2021,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2021,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2021,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2021,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2021,Hamburg,Single-person household,,,,,,,,,,,,
2021,Hamburg,Couple without children,,,,,,,,,,,,
2021,Hamburg,Single parent,,,,,,,,,,,,
2021,Hamburg,Couple with children,,,,,,,,,,,,
2021,Hamburg,Multi-generational household,,,,,,,,,,,,
2021,Hamburg,Other Combinations,,,,,,,,,,,,
2021,Lower Saxony,Single-person household,,,,,,,,,,,,
2021,Lower Saxony,Couple without children,,,,,,,,,,,,
2021,Lower Saxony,Single parent,,,,,,,,,,,,
2021,Lower Saxony,Couple with children,,,,,,,,,,,,
2021,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2021,Lower Saxony,Other Combinations,,,,,,,,,,,,
2021,Bremen,Single-person household,,,,,,,,,,,,
2021,Bremen,Couple without children,,,,,,,,,,,,
2021,Bremen,Single parent,,,,,,,,,,,,
2021,Bremen,Couple with children,,,,,,,,,,,,
2021,Bremen,Other Combinations,,,,,,,,,,,,
2021,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2021,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2021,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2021,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2021,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2021,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2021,Hesse,Single-person household,,,,,,,,,,,,
2021,Hesse,Couple without children,,,,,,,,,,,,
2021,Hesse,Single parent,,,,,,,,,,,,
2021,Hesse,Couple with children,,,,,,,,,,,,
2021,Hesse,Multi-generational household,,,,,,,,,,,,
2021,Hesse,Other Combinations,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2021,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2021,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2021,Bavaria,Single-person household,,,,,,,,,,,,
2021,Bavaria,Couple without children,,,,,,,,,,,,
2021,Bavaria,Single parent,,,,,,,,,,,,
2021,Bavaria,Couple with children,,,,,,,,,,,,
2021,Bavaria,Multi-generational household,,,,,,,,,,,,
2021,Bavaria,Other Combinations,,,,,,,,,,,,
2021,Berlin,Single-person household,,,,,,,,,,,,
2021,Berlin,Couple without children,,,,,,,,,,,,
2021,Berlin,Single parent,,,,,,,,,,,,
2021,Berlin,Couple with children,,,,,,,,,,,,
2021,Berlin,Multi-generational household,,,,,,,,,,,,
2021,Berlin,Other Combinations,,,,,,,,,,,,
2021,Brandenburg,Single-person household,,,,,,,,,,,,
2021,Brandenburg,Couple without children,,,,,,,,,,,,
2021,Brandenburg,Single parent,,,,,,,,,,,,
2021,Brandenburg,Couple with children,,,,,,,,,,,,
2021,Brandenburg,Multi-generational household,,,,,,,,,,,,
2021,Brandenburg,Other Combinations,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2021,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2021,Saxony,Single-person household,,,,,,,,,,,,
2021,Saxony,Couple without children,,,,,,,,,,,,
2021,Saxony,Single parent,,,,,,,,,,,,
2021,Saxony,Couple with children,,,,,,,,,,,,
2021,Saxony,Multi-generational household,,,,,,,,,,,,
2021,Saxony,Other Combinations,,,,,,,,,,,,
2021,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2021,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2021,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2021,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2021,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2021,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2021,Thuringa,Single-person household,,,,,,,,,,,,
2021,Thuringa,Couple without children,,,,,,,,,,,,
2021,Thuringa,Single parent,,,,,,,,,,,,
2021,Thuringa,Couple with children,,,,,,,,,,,,
2021,Thuringa,Multi-generational household,,,,,,,,,,,,
2021,Thuringa,Other Combinations,,,,,,,,,,,,
2022,Schleswig-Holstein,Single-person household,107,4.02605,3.51587,4.53622,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Schleswig-Holstein,Couple without children,88,3.90070,3.34202,4.45939,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2022,Schleswig-Holstein,Single parent,33,3.81075,2.61796,5.00354,1.00000,3.06579,6.00000,0.00000,10.00000,2.00000,1.00000,6.00000
2022,Schleswig-Holstein,Couple with children,71,4.62780,4.06303,5.19256,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2022,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2022,Hamburg,Single-person household,115,4.10041,3.59478,4.60603,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,6.00000
2022,Hamburg,Couple without children,97,2.72149,2.25663,3.18635,0.00000,2.00000,5.00000,0.00000,8.00000,2.00000,1.97500,3.00000
2022,Hamburg,Single parent,34,4.54028,3.51495,5.56560,2.03235,4.00000,7.00000,0.00000,10.00000,4.00000,2.00000,7.00000
2022,Hamburg,Couple with children,59,4.16524,3.49770,4.83279,2.00000,3.00000,6.00000,0.00000,10.00000,3.00000,3.00000,6.00000
2022,Hamburg,Multi-generational household,,,,,,,,,,,,
2022,Hamburg,Other Combinations,,,,,,,,,,,,
2022,Lower Saxony,Single-person household,294,3.64501,3.31276,3.97727,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,5.00000
2022,Lower Saxony,Couple without children,197,4.44774,4.07361,4.82187,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Lower Saxony,Single parent,57,6.48971,5.80621,7.17322,5.00000,6.00000,9.00000,0.00000,10.00000,6.00000,5.00000,9.00000
2022,Lower Saxony,Couple with children,127,4.40608,3.93455,4.87760,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,6.00000
2022,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2022,Lower Saxony,Other Combinations,36,5.88956,4.94361,6.83551,5.00000,6.00000,7.00000,2.00000,10.00000,6.00000,5.00000,7.00000
2022,Bremen,Single-person household,40,2.93023,2.12750,3.73296,0.13297,3.00000,4.82967,0.00000,9.00000,3.00000,1.00000,4.00000
2022,Bremen,Couple without children,,,,,,,,,,,,
2022,Bremen,Single parent,,,,,,,,,,,,
2022,Bremen,Couple with children,,,,,,,,,,,,
2022,Bremen,Other Combinations,,,,,,,,,,,,
2022,North Rhine-Westphalia,Single-person household,813,3.86821,3.67288,4.06353,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,4.00000
2022,North Rhine-Westphalia,Couple without children,575,3.79791,3.58214,4.01369,1.00000,4.00000,5.40221,0.00000,10.00000,4.00000,3.00000,5.00000
2022,North Rhine-Westphalia,Single parent,152,4.86096,4.46102,5.26090,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,5.00000
2022,North Rhine-Westphalia,Couple with children,474,4.52657,4.28257,4.77057,3.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2022,North Rhine-Westphalia,Other Combinations,84,4.70509,4.15663,5.25356,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,6.00000
2022,Hesse,Single-person household,292,3.96510,3.64556,4.28464,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2022,Hesse,Couple without children,200,3.80582,3.42054,4.19110,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2022,Hesse,Single parent,57,5.22881,4.55652,5.90110,4.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,7.00000
2022,Hesse,Couple with children,127,4.20949,3.74093,4.67805,2.00000,4.76171,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2022,Hesse,Multi-generational household,,,,,,,,,,,,
2022,Hesse,Other Combinations,33,2.63005,1.59475,3.66536,1.00000,1.00000,4.00000,0.00000,8.50000,1.00000,1.00000,4.00000
2022,"Rhineland-Palatinate, Saarland",Single-person household,191,4.11452,3.68173,4.54732,2.00000,4.00000,7.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2022,"Rhineland-Palatinate, Saarland",Couple without children,104,3.39549,2.86345,3.92753,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2022,"Rhineland-Palatinate, Saarland",Single parent,32,5.24183,4.28299,6.20067,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,7.00000
2022,"Rhineland-Palatinate, Saarland",Couple with children,80,5.27546,4.63507,5.91586,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,7.00000
2022,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2022,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2022,Baden-Wuerttemberg,Single-person household,452,4.15635,3.90066,4.41204,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2022,Baden-Wuerttemberg,Couple without children,278,3.62124,3.31717,3.92531,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,5.00000
2022,Baden-Wuerttemberg,Single parent,69,5.91759,5.24872,6.58647,4.11872,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,7.02500
2022,Baden-Wuerttemberg,Couple with children,266,4.59304,4.28241,4.90368,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2022,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2022,Baden-Wuerttemberg,Other Combinations,84,5.05864,4.44133,5.67595,3.00000,6.00000,8.00000,0.00000,10.00000,6.00000,4.00000,7.00000
2022,Bavaria,Single-person household,592,4.11406,3.87908,4.34904,2.00000,4.00000,6.03932,0.00000,10.00000,4.00000,4.00000,5.00000
2022,Bavaria,Couple without children,451,3.77431,3.53162,4.01699,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,5.00000
2022,Bavaria,Single parent,104,5.67572,5.12756,6.22389,4.00000,5.37043,8.00000,0.00000,10.00000,5.00000,5.00000,7.00000
2022,Bavaria,Couple with children,365,4.27756,3.99370,4.56141,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2022,Bavaria,Multi-generational household,,,,,,,,,,,,
2022,Bavaria,Other Combinations,92,5.30043,4.82307,5.77779,4.00000,6.00000,7.00000,0.00000,10.00000,6.00000,5.00000,7.00000
