,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
868,868,2004,North Rhine-Westphalia,Couple with children,No,0.40092,320,10641,0.36791,0.42788
869,869,2004,Hesse,Single-person household,Yes,0.57207,100,10641,0.50091,0.62644
870,870,2004,Hesse,Single-person household,No,0.42793,80,10641,0.37499,0.49205
871,871,2004,Hesse,Couple without children,Yes,0.71727,200,10641,0.65435,0.79919
872,872,2004,Hesse,Couple without children,No,0.28273,69,10641,0.23694,0.33432
873,873,2004,Hesse,Couple with children,Yes,0.67532,180,10641,0.58847,0.75517
874,874,2004,Hesse,Couple with children,No,0.32468,89,10641,0.28147,0.3845
875,875,2004,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.53653,101,10641,0.49335,0.58621
876,876,2004,"Rhineland-Palatinate, Saarland",Single-person household,No,0.46347,87,10641,0.41644,0.51538
877,877,2004,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.74602,151,10641,0.66041,0.82623
878,878,2004,"Rhineland-Palatinate, Saarland",Couple without children,No,0.25398,50,10641,0.20363,0.30227
879,879,2004,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.56511,152,10641,0.50222,0.63193
880,880,2004,"Rhineland-Palatinate, Saarland",Couple with children,No,0.43489,95,10641,0.3612,0.52131
881,881,2004,Baden-Wuerttemberg,Single-person household,Yes,0.60695,182,10641,0.55246,0.67413
882,882,2004,Baden-Wuerttemberg,Single-person household,No,0.39305,118,10641,0.34927,0.43498
883,883,2004,Baden-Wuerttemberg,Couple without children,Yes,0.66744,280,10641,0.59712,0.72201
884,884,2004,Baden-Wuerttemberg,Couple without children,No,0.33256,135,10641,0.29126,0.38283
885,885,2004,Baden-Wuerttemberg,Single parent,Yes,0.41451,33,10641,0.32051,0.52776
886,886,2004,Baden-Wuerttemberg,Single parent,No,0.58549,47,10641,0.46233,0.69992
887,887,2004,Baden-Wuerttemberg,Couple with children,Yes,0.57578,304,10641,0.52391,0.64557
888,888,2004,Baden-Wuerttemberg,Couple with children,No,0.42422,213,10641,0.37275,0.47948
889,889,2004,Bavaria,Single-person household,Yes,0.5302,204,10641,0.49675,0.56803
890,890,2004,Bavaria,Single-person household,No,0.4698,171,10641,0.43704,0.50724
891,891,2004,Bavaria,Couple without children,Yes,0.67699,360,10641,0.62424,0.71945
892,892,2004,Bavaria,Couple without children,No,0.32301,152,10641,0.28905,0.36379
893,893,2004,Bavaria,Single parent,Yes,0.42548,40,10641,0.32742,0.52982
894,894,2004,Bavaria,Single parent,No,0.57452,58,10641,0.4933,0.68059
895,895,2004,Bavaria,Couple with children,Yes,0.59136,371,10641,0.5434,0.64264
896,896,2004,Bavaria,Couple with children,No,0.40864,211,10641,0.35616,0.46513
897,897,2004,Berlin,Single-person household,Yes,0.49241,90,10641,0.44264,0.53624
898,898,2004,Berlin,Single-person household,No,0.50759,97,10641,0.45287,0.56809
899,899,2004,Berlin,Couple without children,Yes,0.6624,85,10641,0.56515,0.75007
900,900,2004,Berlin,Couple without children,No,0.3376,43,10641,0.25159,0.41583
901,901,2004,Berlin,Couple with children,Yes,0.5821,76,10641,0.46167,0.72097
902,902,2004,Berlin,Couple with children,No,0.4179,45,10641,0.33614,0.50636
903,903,2004,Brandenburg,Single-person household,Yes,0.63948,65,10641,0.57454,0.69588
904,904,2004,Brandenburg,Single-person household,No,0.36052,48,10641,0.28823,0.43003
905,905,2004,Brandenburg,Couple without children,Yes,0.72076,132,10641,0.64634,0.81239
906,906,2004,Brandenburg,Couple without children,No,0.27924,49,10641,0.2416,0.3217
907,907,2004,Brandenburg,Couple with children,Yes,0.53291,79,10641,0.44104,0.63201
908,908,2004,Brandenburg,Couple with children,No,0.46709,59,10641,0.40396,0.54322
909,909,2004,Mecklenburg-Western Pomerania,Single-person household,Yes,0.4753,35,10641,0.40629,0.55497
910,910,2004,Mecklenburg-Western Pomerania,Single-person household,No,0.5247,38,10641,0.44198,0.59852
911,911,2004,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,61,10641,0.87508,1.13861
912,912,2004,Mecklenburg-Western Pomerania,Couple with children,Yes,0.43455,46,10641,0.32496,0.53869
913,913,2004,Mecklenburg-Western Pomerania,Couple with children,No,0.56545,39,10641,0.42755,0.78526
914,914,2004,Saxony,Single-person household,Yes,0.55223,109,10641,0.49282,0.60583
915,915,2004,Saxony,Single-person household,No,0.44777,94,10641,0.39793,0.49883
916,916,2004,Saxony,Couple without children,Yes,0.74829,218,10641,0.6797,0.82839
917,917,2004,Saxony,Couple without children,No,0.25171,70,10641,0.21461,0.29836
918,918,2004,Saxony,Couple with children,Yes,0.59136,166,10641,0.51485,0.66358
919,919,2004,Saxony,Couple with children,No,0.40864,90,10641,0.35043,0.47888
920,920,2004,Saxony-Anhalt,Single-person household,Yes,0.47087,56,10641,0.4079,0.53386
921,921,2004,Saxony-Anhalt,Single-person household,No,0.52913,54,10641,0.45334,0.60692
922,922,2004,Saxony-Anhalt,Couple without children,Yes,0.73976,122,10641,0.67056,0.81367
923,923,2004,Saxony-Anhalt,Couple without children,No,0.26024,46,10641,0.21898,0.31727
924,924,2004,Saxony-Anhalt,Couple with children,Yes,0.60512,104,10641,0.50031,0.71142
925,925,2004,Saxony-Anhalt,Couple with children,No,0.39488,58,10641,0.31439,0.48086
926,926,2004,Thuringa,Single-person household,Yes,0.55042,63,10641,0.49015,0.61844
927,927,2004,Thuringa,Single-person household,No,0.44958,51,10641,0.39403,0.5079
928,928,2004,Thuringa,Couple without children,Yes,0.64303,107,10641,0.58077,0.72108
929,929,2004,Thuringa,Couple without children,No,0.35697,47,10641,0.27497,0.43634
930,930,2004,Thuringa,Couple with children,Yes,0.4939,96,10641,0.41558,0.59155
931,931,2004,Thuringa,Couple with children,No,0.5061,78,10641,0.41238,0.58716
932,932,2005,Schleswig-Holstein,Single-person household,Yes,0.58232,51,10326,0.50173,0.65874
933,933,2005,Schleswig-Holstein,Single-person household,No,0.41768,31,10326,0.33456,0.49011
934,934,2005,Schleswig-Holstein,Couple without children,Yes,0.70035,88,10326,0.59253,0.82532
935,935,2005,Schleswig-Holstein,Couple without children,No,0.29965,32,10326,0.2319,0.37545
936,936,2005,Schleswig-Holstein,Couple with children,Yes,0.5664,60,10326,0.45406,0.67234
937,937,2005,Schleswig-Holstein,Couple with children,No,0.4336,37,10326,0.33973,0.53825
938,938,2005,Hamburg,Single-person household,Yes,1.0,44,10326,0.8473,1.16077
939,939,2005,Hamburg,Couple without children,Yes,1.0,38,10326,0.76745,1.29651
940,940,2005,Lower Saxony,Single-person household,Yes,0.60585,131,10326,0.5518,0.65562
941,941,2005,Lower Saxony,Single-person household,No,0.39415,87,10326,0.3462,0.45598
942,942,2005,Lower Saxony,Couple without children,Yes,0.74672,244,10326,0.68145,0.82631
943,943,2005,Lower Saxony,Couple without children,No,0.25328,72,10326,0.21055,0.29727
944,944,2005,Lower Saxony,Single parent,No,1.0,37,10326,0.81488,1.20182
945,945,2005,Lower Saxony,Couple with children,Yes,0.58387,207,10326,0.51165,0.66058
946,946,2005,Lower Saxony,Couple with children,No,0.41613,114,10326,0.35731,0.47962
947,947,2005,North Rhine-Westphalia,Single-person household,Yes,0.57705,329,10326,0.53774,0.6102
948,948,2005,North Rhine-Westphalia,Single-person household,No,0.42295,243,10326,0.39614,0.44837
949,949,2005,North Rhine-Westphalia,Couple without children,Yes,0.69917,593,10326,0.65163,0.73086
950,950,2005,North Rhine-Westphalia,Couple without children,No,0.30083,230,10326,0.27674,0.32674
951,951,2005,North Rhine-Westphalia,Single parent,Yes,0.36113,51,10326,0.28803,0.43849
952,952,2005,North Rhine-Westphalia,Single parent,No,0.63887,84,10326,0.56361,0.73061
953,953,2005,North Rhine-Westphalia,Couple with children,Yes,0.56944,473,10326,0.52653,0.61481
954,954,2005,North Rhine-Westphalia,Couple with children,No,0.43056,299,10326,0.38986,0.47218
955,955,2005,Hesse,Single-person household,Yes,0.54595,118,10326,0.46985,0.6058
956,956,2005,Hesse,Single-person household,No,0.45405,85,10326,0.39883,0.49498
957,957,2005,Hesse,Couple without children,Yes,0.75087,210,10326,0.66466,0.84121
958,958,2005,Hesse,Couple without children,No,0.24913,61,10326,0.20996,0.28725
959,959,2005,Hesse,Couple with children,Yes,0.6873,158,10326,0.60699,0.78166
960,960,2005,Hesse,Couple with children,No,0.3127,76,10326,0.26439,0.35907
961,961,2005,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.54344,104,10326,0.48992,0.59951
962,962,2005,"Rhineland-Palatinate, Saarland",Single-person household,No,0.45656,82,10326,0.39663,0.51696
963,963,2005,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.71549,142,10326,0.62848,0.80156
964,964,2005,"Rhineland-Palatinate, Saarland",Couple without children,No,0.28451,53,10326,0.23707,0.32621
965,965,2005,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.55839,142,10326,0.49473,0.62821
966,966,2005,"Rhineland-Palatinate, Saarland",Couple with children,No,0.44161,88,10326,0.36066,0.52387
967,967,2005,Baden-Wuerttemberg,Single-person household,Yes,0.6619,209,10326,0.61034,0.71675
968,968,2005,Baden-Wuerttemberg,Single-person household,No,0.3381,105,10326,0.28969,0.37803
969,969,2005,Baden-Wuerttemberg,Couple without children,Yes,0.7011,284,10326,0.63723,0.77008
970,970,2005,Baden-Wuerttemberg,Couple without children,No,0.2989,110,10326,0.25308,0.34287
971,971,2005,Baden-Wuerttemberg,Single parent,Yes,0.43441,33,10326,0.32286,0.55299
972,972,2005,Baden-Wuerttemberg,Single parent,No,0.56559,46,10326,0.45762,0.66753
973,973,2005,Baden-Wuerttemberg,Couple with children,Yes,0.64082,316,10326,0.58084,0.70631
974,974,2005,Baden-Wuerttemberg,Couple with children,No,0.35918,176,10326,0.30791,0.42073
975,975,2005,Bavaria,Single-person household,Yes,0.55906,211,10326,0.52277,0.59629
976,976,2005,Bavaria,Single-person household,No,0.44094,167,10326,0.40726,0.48199
977,977,2005,Bavaria,Couple without children,Yes,0.72727,357,10326,0.67527,0.78912
978,978,2005,Bavaria,Couple without children,No,0.27273,122,10326,0.23299,0.30977
979,979,2005,Bavaria,Single parent,Yes,0.3404,37,10326,0.27026,0.42689
980,980,2005,Bavaria,Single parent,No,0.6596,57,10326,0.53756,0.78384
981,981,2005,Bavaria,Couple with children,Yes,0.62644,374,10326,0.57678,0.68676
982,982,2005,Bavaria,Couple with children,No,0.37356,179,10326,0.33598,0.40931
983,983,2005,Berlin,Single-person household,Yes,0.53074,88,10326,0.47232,0.59007
984,984,2005,Berlin,Single-person household,No,0.46926,89,10326,0.4106,0.53054
985,985,2005,Berlin,Couple without children,Yes,0.63141,81,10326,0.53754,0.72377
986,986,2005,Berlin,Couple without children,No,0.36859,40,10326,0.26146,0.45826
987,987,2005,Berlin,Couple with children,Yes,0.60895,74,10326,0.49091,0.74825
988,988,2005,Berlin,Couple with children,No,0.39105,36,10326,0.29309,0.49292
989,989,2005,Brandenburg,Single-person household,Yes,0.5133,56,10326,0.44886,0.58144
990,990,2005,Brandenburg,Single-person household,No,0.4867,57,10326,0.42023,0.56446
991,991,2005,Brandenburg,Couple without children,Yes,0.75252,122,10326,0.67062,0.84582
992,992,2005,Brandenburg,Couple without children,No,0.24748,41,10326,0.20922,0.28977
993,993,2005,Brandenburg,Couple with children,Yes,0.50895,79,10326,0.42674,0.60003
994,994,2005,Brandenburg,Couple with children,No,0.49105,63,10326,0.40505,0.5975
995,995,2005,Mecklenburg-Western Pomerania,Single-person household,Yes,1.0,45,10326,0.85344,1.14237
996,996,2005,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,65,10326,0.85534,1.12906
997,997,2005,Mecklenburg-Western Pomerania,Couple with children,Yes,0.6139,48,10326,0.46941,0.79019
998,998,2005,Mecklenburg-Western Pomerania,Couple with children,No,0.3861,31,10326,0.28151,0.51741
999,999,2005,Saxony,Single-person household,Yes,0.55169,115,10326,0.49074,0.60044
1000,1000,2005,Saxony,Single-person household,No,0.44831,98,10326,0.3936,0.51328
1001,1001,2005,Saxony,Couple without children,Yes,0.71973,207,10326,0.65519,0.79615
1002,1002,2005,Saxony,Couple without children,No,0.28027,78,10326,0.24286,0.32717
1003,1003,2005,Saxony,Single parent,No,1.0,37,10326,0.79641,1.25791
1004,1004,2005,Saxony,Couple with children,Yes,0.6027,163,10326,0.51568,0.72156
1005,1005,2005,Saxony,Couple with children,No,0.3973,74,10326,0.32353,0.49155
1006,1006,2005,Saxony-Anhalt,Single-person household,Yes,0.51494,61,10326,0.44026,0.58044
1007,1007,2005,Saxony-Anhalt,Single-person household,No,0.48506,56,10326,0.40786,0.5708
1008,1008,2005,Saxony-Anhalt,Couple without children,Yes,0.76793,126,10326,0.68651,0.8477
1009,1009,2005,Saxony-Anhalt,Couple without children,No,0.23207,41,10326,0.19818,0.2803
1010,1010,2005,Saxony-Anhalt,Couple with children,Yes,0.5625,91,10326,0.44677,0.70869
1011,1011,2005,Saxony-Anhalt,Couple with children,No,0.4375,64,10326,0.34471,0.53143
1012,1012,2005,Thuringa,Single-person household,Yes,0.61933,68,10326,0.54665,0.69363
1013,1013,2005,Thuringa,Single-person household,No,0.38067,48,10326,0.31737,0.4375
1014,1014,2005,Thuringa,Couple without children,Yes,0.65231,104,10326,0.56417,0.75023
1015,1015,2005,Thuringa,Couple without children,No,0.34769,44,10326,0.26713,0.45075
1016,1016,2005,Thuringa,Couple with children,Yes,0.46635,81,10326,0.35544,0.61165
1017,1017,2005,Thuringa,Couple with children,No,0.53365,78,10326,0.44636,0.61931
1018,1018,2006,Schleswig-Holstein,Single-person household,Yes,0.52167,52,11347,0.45713,0.58271
1019,1019,2006,Schleswig-Holstein,Single-person household,No,0.47833,45,11347,0.41476,0.54503
1020,1020,2006,Schleswig-Holstein,Couple without children,Yes,0.63028,98,11347,0.52195,0.73441
1021,1021,2006,Schleswig-Holstein,Couple without children,No,0.36972,46,11347,0.30162,0.43667
1022,1022,2006,Schleswig-Holstein,Couple with children,Yes,0.49579,61,11347,0.39948,0.61347
1023,1023,2006,Schleswig-Holstein,Couple with children,No,0.50421,53,11347,0.39916,0.6009
1024,1024,2006,Hamburg,Single-person household,Yes,1.0,49,11347,0.8577,1.13798
1025,1025,2006,Hamburg,Couple without children,Yes,1.0,38,11347,0.75468,1.24032
1026,1026,2006,Lower Saxony,Single-person household,Yes,0.56092,146,11347,0.51594,0.60552
1027,1027,2006,Lower Saxony,Single-person household,No,0.43908,106,11347,0.39759,0.48638
1028,1028,2006,Lower Saxony,Couple without children,Yes,0.68358,260,11347,0.62843,0.74491
1029,1029,2006,Lower Saxony,Couple without children,No,0.31642,98,11347,0.26644,0.36169
1030,1030,2006,Lower Saxony,Single parent,No,1.0,45,11347,0.84849,1.15511
1031,1031,2006,Lower Saxony,Couple with children,Yes,0.59473,222,11347,0.5194,0.65544
1032,1032,2006,Lower Saxony,Couple with children,No,0.40527,129,11347,0.3568,0.46512
1033,1033,2006,North Rhine-Westphalia,Single-person household,Yes,0.52128,338,11347,0.49182,0.55231
1034,1034,2006,North Rhine-Westphalia,Single-person household,No,0.47872,303,11347,0.45403,0.50429
1035,1035,2006,North Rhine-Westphalia,Couple without children,Yes,0.64689,600,11347,0.60611,0.68355
1036,1036,2006,North Rhine-Westphalia,Couple without children,No,0.35311,282,11347,0.32956,0.37972
1037,1037,2006,North Rhine-Westphalia,Single parent,Yes,0.35176,52,11347,0.28719,0.42759
1038,1038,2006,North Rhine-Westphalia,Single parent,No,0.64824,100,11347,0.57358,0.73023
1039,1039,2006,North Rhine-Westphalia,Couple with children,Yes,0.57784,485,11347,0.53192,0.61927
1040,1040,2006,North Rhine-Westphalia,Couple with children,No,0.42216,313,11347,0.38642,0.46396
1041,1041,2006,Hesse,Single-person household,Yes,0.51045,121,11347,0.4456,0.5689
1042,1042,2006,Hesse,Single-person household,No,0.48955,101,11347,0.43923,0.54049
1043,1043,2006,Hesse,Couple without children,Yes,0.72411,232,11347,0.65226,0.80722
1044,1044,2006,Hesse,Couple without children,No,0.27589,70,11347,0.23804,0.31617
1045,1045,2006,Hesse,Couple with children,Yes,0.64827,168,11347,0.57745,0.71479
1046,1046,2006,Hesse,Couple with children,No,0.35173,89,11347,0.29446,0.40718
1047,1047,2006,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.53492,117,11347,0.49189,0.58541
1048,1048,2006,"Rhineland-Palatinate, Saarland",Single-person household,No,0.46508,90,11347,0.41577,0.50624
1049,1049,2006,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68113,155,11347,0.62277,0.74934
1050,1050,2006,"Rhineland-Palatinate, Saarland",Couple without children,No,0.31887,57,11347,0.26359,0.38752
1051,1051,2006,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.51553,136,11347,0.44249,0.58947
1052,1052,2006,"Rhineland-Palatinate, Saarland",Couple with children,No,0.48447,100,11347,0.42497,0.55549
1053,1053,2006,Baden-Wuerttemberg,Single-person household,Yes,0.62611,245,11347,0.57863,0.66883
1054,1054,2006,Baden-Wuerttemberg,Single-person household,No,0.37389,139,11347,0.34262,0.41563
1055,1055,2006,Baden-Wuerttemberg,Couple without children,Yes,0.69192,334,11347,0.64551,0.7546
1056,1056,2006,Baden-Wuerttemberg,Couple without children,No,0.30808,126,11347,0.2662,0.35443
1057,1057,2006,Baden-Wuerttemberg,Single parent,No,1.0,60,11347,0.85521,1.20348
1058,1058,2006,Baden-Wuerttemberg,Couple with children,Yes,0.57062,303,11347,0.51483,0.62552
1059,1059,2006,Baden-Wuerttemberg,Couple with children,No,0.42938,203,11347,0.38155,0.48918
1060,1060,2006,Bavaria,Single-person household,Yes,0.57646,250,11347,0.53968,0.60857
1061,1061,2006,Bavaria,Single-person household,No,0.42354,183,11347,0.38608,0.45769
1062,1062,2006,Bavaria,Couple without children,Yes,0.65643,386,11347,0.60216,0.70374
1063,1063,2006,Bavaria,Couple without children,No,0.34357,174,11347,0.31028,0.38659
1064,1064,2006,Bavaria,Single parent,Yes,0.38619,43,11347,0.30882,0.46584
1065,1065,2006,Bavaria,Single parent,No,0.61381,64,11347,0.5099,0.70482
1066,1066,2006,Bavaria,Couple with children,Yes,0.55418,364,11347,0.50999,0.61221
1067,1067,2006,Bavaria,Couple with children,No,0.44582,212,11347,0.40354,0.48436
1068,1068,2006,Berlin,Single-person household,Yes,0.47757,85,11347,0.42932,0.52838
1069,1069,2006,Berlin,Single-person household,No,0.52243,92,11347,0.47003,0.58064
1070,1070,2006,Berlin,Couple without children,Yes,0.6175,97,11347,0.55492,0.70726
1071,1071,2006,Berlin,Couple without children,No,0.3825,51,11347,0.30333,0.45158
1072,1072,2006,Berlin,Couple with children,Yes,0.53561,63,11347,0.4237,0.66733
1073,1073,2006,Berlin,Couple with children,No,0.46439,47,11347,0.36954,0.54421
1074,1074,2006,Brandenburg,Single-person household,Yes,0.46062,65,11347,0.38793,0.53061
1075,1075,2006,Brandenburg,Single-person household,No,0.53938,74,11347,0.47016,0.6018
1076,1076,2006,Brandenburg,Couple without children,Yes,0.6781,128,11347,0.58578,0.78582
1077,1077,2006,Brandenburg,Couple without children,No,0.3219,54,11347,0.26658,0.39154
