"pli0095_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Nordrhein-Westfalen","2","","","",""
"Nie","2003","Nordrhein-Westfalen","3","","","",""
"Nie","2003","Nordrhein-Westfalen","4","","","",""
"Nie","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Hessen","2","","","",""
"Nie","2003","Hessen","3","","","",""
"Nie","2003","Hessen","4","","","",""
"Nie","2003","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","2","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","3","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","4","","","",""
"Nie","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Baden-Württemberg","2","","","",""
"Nie","2003","Baden-Württemberg","3","","","",""
"Nie","2003","Baden-Württemberg","4","","","",""
"Nie","2003","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Bayern","2","","","",""
"Nie","2003","Bayern","3","","","",""
"Nie","2003","Bayern","4","","","",""
"Nie","2003","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Saarland","2","","","",""
"Nie","2003","Saarland","3","","","",""
"Nie","2003","Saarland","4","","","",""
"Nie","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Berlin","2","","","",""
"Nie","2003","Berlin","3","","","",""
"Nie","2003","Berlin","4","","","",""
"Nie","2003","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Brandenburg","2","","","",""
"Nie","2003","Brandenburg","3","","","",""
"Nie","2003","Brandenburg","4","","","",""
"Nie","2003","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Mecklenburg-Vorpommern","2","","","",""
"Nie","2003","Mecklenburg-Vorpommern","3","","","",""
"Nie","2003","Mecklenburg-Vorpommern","4","","","",""
"Nie","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Sachsen","2","","","",""
"Nie","2003","Sachsen","3","","","",""
"Nie","2003","Sachsen","4","","","",""
"Nie","2003","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Sachsen-Anhalt","2","","","",""
"Nie","2003","Sachsen-Anhalt","3","","","",""
"Nie","2003","Sachsen-Anhalt","4","","","",""
"Nie","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nie","2003","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2003","Thüringen","2","","","",""
"Nie","2003","Thüringen","3","","","",""
"Nie","2003","Thüringen","4","","","",""
"Nie","2003","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Schleswig-Holstein","2","","","",""
"Min 1x pro Woche","2004","Schleswig-Holstein","3","","","",""
"Min 1x pro Woche","2004","Schleswig-Holstein","4","","","",""
"Min 1x pro Woche","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Hamburg","2","","","",""
"Min 1x pro Woche","2004","Hamburg","3","","","",""
"Min 1x pro Woche","2004","Hamburg","4","","","",""
"Min 1x pro Woche","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Niedersachsen","2","","","",""
"Min 1x pro Woche","2004","Niedersachsen","3","","","",""
"Min 1x pro Woche","2004","Niedersachsen","4","","","",""
"Min 1x pro Woche","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Bremen","2","","","",""
"Min 1x pro Woche","2004","Bremen","3","","","",""
"Min 1x pro Woche","2004","Bremen","4","","","",""
"Min 1x pro Woche","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Woche","2004","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Woche","2004","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Woche","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Hessen","2","","","",""
"Min 1x pro Woche","2004","Hessen","3","","","",""
"Min 1x pro Woche","2004","Hessen","4","","","",""
"Min 1x pro Woche","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Woche","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Woche","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Woche","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Baden-Württemberg","2","","","",""
"Min 1x pro Woche","2004","Baden-Württemberg","3","","","",""
"Min 1x pro Woche","2004","Baden-Württemberg","4","","","",""
"Min 1x pro Woche","2004","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Bayern","2","","","",""
"Min 1x pro Woche","2004","Bayern","3","","","",""
"Min 1x pro Woche","2004","Bayern","4","","","",""
"Min 1x pro Woche","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Saarland","2","","","",""
"Min 1x pro Woche","2004","Saarland","3","","","",""
"Min 1x pro Woche","2004","Saarland","4","","","",""
"Min 1x pro Woche","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Berlin","2","","","",""
"Min 1x pro Woche","2004","Berlin","3","","","",""
"Min 1x pro Woche","2004","Berlin","4","","","",""
"Min 1x pro Woche","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Brandenburg","2","","","",""
"Min 1x pro Woche","2004","Brandenburg","3","","","",""
"Min 1x pro Woche","2004","Brandenburg","4","","","",""
"Min 1x pro Woche","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Woche","2004","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Woche","2004","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Woche","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Sachsen","2","","","",""
"Min 1x pro Woche","2004","Sachsen","3","","","",""
"Min 1x pro Woche","2004","Sachsen","4","","","",""
"Min 1x pro Woche","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Sachsen-Anhalt","2","","","",""
"Min 1x pro Woche","2004","Sachsen-Anhalt","3","","","",""
"Min 1x pro Woche","2004","Sachsen-Anhalt","4","","","",""
"Min 1x pro Woche","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2004","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2004","Thüringen","2","","","",""
"Min 1x pro Woche","2004","Thüringen","3","","","",""
"Min 1x pro Woche","2004","Thüringen","4","","","",""
"Min 1x pro Woche","2004","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Schleswig-Holstein","2","","","",""
"Min 1x pro Monat","2004","Schleswig-Holstein","3","","","",""
"Min 1x pro Monat","2004","Schleswig-Holstein","4","","","",""
"Min 1x pro Monat","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Hamburg","2","","","",""
"Min 1x pro Monat","2004","Hamburg","3","","","",""
"Min 1x pro Monat","2004","Hamburg","4","","","",""
"Min 1x pro Monat","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Niedersachsen","2","","","",""
"Min 1x pro Monat","2004","Niedersachsen","3","","","",""
"Min 1x pro Monat","2004","Niedersachsen","4","","","",""
"Min 1x pro Monat","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Bremen","2","","","",""
"Min 1x pro Monat","2004","Bremen","3","","","",""
"Min 1x pro Monat","2004","Bremen","4","","","",""
"Min 1x pro Monat","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Nordrhein-Westfalen","2","","","",""
"Min 1x pro Monat","2004","Nordrhein-Westfalen","3","","","",""
"Min 1x pro Monat","2004","Nordrhein-Westfalen","4","","","",""
"Min 1x pro Monat","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Hessen","2","","","",""
"Min 1x pro Monat","2004","Hessen","3","","","",""
"Min 1x pro Monat","2004","Hessen","4","","","",""
"Min 1x pro Monat","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Min 1x pro Monat","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Min 1x pro Monat","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Min 1x pro Monat","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Baden-Württemberg","2","","","",""
"Min 1x pro Monat","2004","Baden-Württemberg","3","","","",""
"Min 1x pro Monat","2004","Baden-Württemberg","4","","","",""
"Min 1x pro Monat","2004","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Bayern","2","","","",""
"Min 1x pro Monat","2004","Bayern","3","","","",""
"Min 1x pro Monat","2004","Bayern","4","","","",""
"Min 1x pro Monat","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Saarland","2","","","",""
"Min 1x pro Monat","2004","Saarland","3","","","",""
"Min 1x pro Monat","2004","Saarland","4","","","",""
"Min 1x pro Monat","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Berlin","2","","","",""
"Min 1x pro Monat","2004","Berlin","3","","","",""
"Min 1x pro Monat","2004","Berlin","4","","","",""
"Min 1x pro Monat","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Brandenburg","2","","","",""
"Min 1x pro Monat","2004","Brandenburg","3","","","",""
"Min 1x pro Monat","2004","Brandenburg","4","","","",""
"Min 1x pro Monat","2004","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Mecklenburg-Vorpommern","2","","","",""
"Min 1x pro Monat","2004","Mecklenburg-Vorpommern","3","","","",""
"Min 1x pro Monat","2004","Mecklenburg-Vorpommern","4","","","",""
"Min 1x pro Monat","2004","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Sachsen","2","","","",""
"Min 1x pro Monat","2004","Sachsen","3","","","",""
"Min 1x pro Monat","2004","Sachsen","4","","","",""
"Min 1x pro Monat","2004","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Sachsen-Anhalt","2","","","",""
"Min 1x pro Monat","2004","Sachsen-Anhalt","3","","","",""
"Min 1x pro Monat","2004","Sachsen-Anhalt","4","","","",""
"Min 1x pro Monat","2004","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2004","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2004","Thüringen","2","","","",""
"Min 1x pro Monat","2004","Thüringen","3","","","",""
"Min 1x pro Monat","2004","Thüringen","4","","","",""
"Min 1x pro Monat","2004","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Schleswig-Holstein","2","","","",""
"Seltener","2004","Schleswig-Holstein","3","","","",""
"Seltener","2004","Schleswig-Holstein","4","","","",""
"Seltener","2004","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Hamburg","2","","","",""
"Seltener","2004","Hamburg","3","","","",""
"Seltener","2004","Hamburg","4","","","",""
"Seltener","2004","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Niedersachsen","2","","","",""
"Seltener","2004","Niedersachsen","3","","","",""
"Seltener","2004","Niedersachsen","4","","","",""
"Seltener","2004","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Bremen","2","","","",""
"Seltener","2004","Bremen","3","","","",""
"Seltener","2004","Bremen","4","","","",""
"Seltener","2004","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Nordrhein-Westfalen","2","","","",""
"Seltener","2004","Nordrhein-Westfalen","3","","","",""
"Seltener","2004","Nordrhein-Westfalen","4","","","",""
"Seltener","2004","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Hessen","2","","","",""
"Seltener","2004","Hessen","3","","","",""
"Seltener","2004","Hessen","4","","","",""
"Seltener","2004","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Rheinland-Pfalz,Saarland","2","","","",""
"Seltener","2004","Rheinland-Pfalz,Saarland","3","","","",""
"Seltener","2004","Rheinland-Pfalz,Saarland","4","","","",""
"Seltener","2004","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Baden-Württemberg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Baden-Württemberg","2","","","",""
"Seltener","2004","Baden-Württemberg","3","","","",""
"Seltener","2004","Baden-Württemberg","4","","","",""
"Seltener","2004","Baden-Württemberg","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Bayern","2","","","",""
"Seltener","2004","Bayern","3","","","",""
"Seltener","2004","Bayern","4","","","",""
"Seltener","2004","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Saarland","2","","","",""
"Seltener","2004","Saarland","3","","","",""
"Seltener","2004","Saarland","4","","","",""
"Seltener","2004","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Berlin","2","","","",""
"Seltener","2004","Berlin","3","","","",""
"Seltener","2004","Berlin","4","","","",""
"Seltener","2004","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2004","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2004","Brandenburg","2","","","",""
"Seltener","2004","Brandenburg","3","","","",""
