"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Schiitische Rel.gemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1998","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1998","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","1999","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","1999","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","1999","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","1999","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1999","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1999","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","1999","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","1999","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2000","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2000","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2000","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2000","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2000","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2000","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
