"plh0258_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Katholisch","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Christlich orthodox","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Christlich orthodox","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Schiitische Rel.gemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Sunnitische Rel.gemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Alevitische Rel.gemeinschaft","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2001","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2001","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2001","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2001","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2001","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2001","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2001","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2001","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Mehrfachnennung","2001","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Mehrfachnennung","2001","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Katholisch","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Katholisch","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Evangelisch","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Evangelisch","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere christlische Religionsgemeinschaft","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Islamische Religionsgemeinschaft","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere Religionsgemeinschaft","2002","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2002","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2002","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Konfessionslos","2002","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Konfessionslos","2002","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
