year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.69988,172,218,0.63890,0.76086
2019,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.18474,46,218,0.13310,0.23637
2019,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.72008,220,272,0.66663,0.77353
2019,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.18750,52,272,0.14103,0.23397
2019,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.70046,55,55,0.57828,0.82263
2019,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.20488,70,324,0.16086,0.24890
2019,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.65057,254,324,0.59857,0.70256
2019,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.11014,48,402,0.07950,0.14078
2019,Baden-Wuerttemberg,Single-person household,Just Right,0.70486,292,402,0.66022,0.74950
2019,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.13842,62,402,0.10462,0.17222
2019,Baden-Wuerttemberg,Couple without children,Just Right,0.73428,363,475,0.69451,0.77404
2019,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.19203,112,475,0.15656,0.22749
2019,Baden-Wuerttemberg,Single parent,Just Right,0.69209,83,83,0.59217,0.79201
2019,Baden-Wuerttemberg,Couple with children,Much Too Small,0.04478,66,807,0.03051,0.05906
2019,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16188,152,807,0.13645,0.18731
2019,Baden-Wuerttemberg,Couple with children,Just Right,0.68239,530,807,0.65025,0.71453
2019,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.10017,59,807,0.07945,0.12090
2019,Bavaria,Single-person household,A Bit Too Small,0.06992,60,664,0.05051,0.08933
2019,Bavaria,Single-person household,Just Right,0.71344,498,664,0.67903,0.74786
2019,Bavaria,Single-person household,A Bit Too Large,0.15691,106,664,0.12922,0.18459
2019,Bavaria,Couple without children,A Bit Too Small,0.09067,57,736,0.06992,0.11143
2019,Bavaria,Couple without children,Just Right,0.70026,532,736,0.66713,0.73338
2019,Bavaria,Couple without children,A Bit Too Large,0.18882,147,736,0.16053,0.21712
2019,Bavaria,Single parent,A Bit Too Small,0.16172,59,209,0.11168,0.21175
2019,Bavaria,Single parent,Just Right,0.65548,150,209,0.59090,0.72007
2019,Bavaria,Couple with children,Much Too Small,0.02861,47,999,0.01827,0.03896
2019,Bavaria,Couple with children,A Bit Too Small,0.18259,182,999,0.15862,0.20656
2019,Bavaria,Couple with children,Just Right,0.67699,680,999,0.64797,0.70600
2019,Bavaria,Couple with children,A Bit Too Large,0.10801,90,999,0.08875,0.12727
2019,Bavaria,Other Combinations,Just Right,0.71668,42,42,0.57875,0.85461
2019,Berlin,Single-person household,A Bit Too Small,0.18878,63,323,0.14604,0.23153
2019,Berlin,Single-person household,Just Right,0.66253,220,323,0.61089,0.71418
2019,Berlin,Single-person household,A Bit Too Large,0.14393,40,323,0.10559,0.18227
2019,Berlin,Couple without children,Just Right,0.77246,156,156,0.70645,0.83846
2019,Berlin,Single parent,Just Right,0.62371,50,50,0.48807,0.75936
2019,Berlin,Couple with children,A Bit Too Small,0.35183,67,171,0.28004,0.42361
2019,Berlin,Couple with children,Just Right,0.52370,104,171,0.44862,0.59878
2019,Brandenburg,Single-person household,Just Right,0.81110,148,148,0.74782,0.87438
2019,Brandenburg,Couple without children,Just Right,0.81387,215,251,0.76562,0.86212
2019,Brandenburg,Couple without children,A Bit Too Large,0.12117,36,251,0.08072,0.16162
2019,Brandenburg,Single parent,Just Right,0.75415,48,48,0.63104,0.87725
2019,Brandenburg,Couple with children,A Bit Too Small,0.18263,57,217,0.13110,0.23415
2019,Brandenburg,Couple with children,Just Right,0.69427,160,217,0.63283,0.75571
2019,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.73157,89,89,0.63898,0.82416
2019,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.80997,109,109,0.73598,0.88396
2019,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.73060,88,88,0.63737,0.82382
2019,Saxony,Single-person household,Just Right,0.75146,212,251,0.69789,0.80503
2019,Saxony,Single-person household,A Bit Too Large,0.13192,39,251,0.08997,0.17387
2019,Saxony,Couple without children,A Bit Too Small,0.11577,36,362,0.08277,0.14878
2019,Saxony,Couple without children,Just Right,0.75298,280,362,0.70849,0.79747
2019,Saxony,Couple without children,A Bit Too Large,0.11833,46,362,0.08501,0.15165
2019,Saxony,Single parent,Just Right,0.58669,64,64,0.46509,0.70828
2019,Saxony,Couple with children,A Bit Too Small,0.20655,64,293,0.16011,0.25298
2019,Saxony,Couple with children,Just Right,0.72224,229,293,0.67087,0.77362
2019,Saxony-Anhalt,Single-person household,Just Right,0.70700,124,124,0.62656,0.78743
2019,Saxony-Anhalt,Couple without children,Just Right,0.74356,143,177,0.67905,0.80807
2019,Saxony-Anhalt,Couple without children,A Bit Too Large,0.14826,34,177,0.09576,0.20076
2019,Saxony-Anhalt,Single parent,Just Right,0.72835,43,43,0.59383,0.86288
2019,Saxony-Anhalt,Couple with children,A Bit Too Small,0.27398,48,158,0.20422,0.34375
2019,Saxony-Anhalt,Couple with children,Just Right,0.64321,110,158,0.56828,0.71815
2019,Thuringa,Single-person household,Just Right,0.81501,149,149,0.75245,0.87757
2019,Thuringa,Couple without children,Just Right,0.78083,149,149,0.71418,0.84748
2019,Thuringa,Single parent,Just Right,0.48729,35,35,0.31927,0.65530
2019,Thuringa,Couple with children,Just Right,0.73778,135,135,0.66331,0.81225
2020,Schleswig-Holstein,Single-person household,Just Right,0.61869,106,106,0.52578,0.71159
2020,Schleswig-Holstein,Couple without children,Just Right,0.66443,128,161,0.59126,0.73760
2020,Schleswig-Holstein,Couple without children,A Bit Too Large,0.21445,33,161,0.15085,0.27805
2020,Schleswig-Holstein,Single parent,Just Right,0.77105,39,39,0.63745,0.90464
2020,Schleswig-Holstein,Couple with children,Much Too Small,0.01344,33,259,-0.00061,0.02748
2020,Schleswig-Holstein,Couple with children,A Bit Too Small,0.20373,41,259,0.15458,0.25287
2020,Schleswig-Holstein,Couple with children,Just Right,0.68916,185,259,0.63268,0.74563
2020,Hamburg,Single-person household,Just Right,0.79780,99,99,0.71828,0.87732
2020,Hamburg,Couple without children,Just Right,0.72153,82,82,0.62391,0.81914
2020,Hamburg,Single parent,Just Right,0.65549,35,35,0.49575,0.81522
2020,Hamburg,Couple with children,Just Right,0.78302,86,86,0.69540,0.87065
2020,Lower Saxony,Single-person household,A Bit Too Small,0.08553,47,433,0.05916,0.11190
2020,Lower Saxony,Single-person household,Just Right,0.64632,321,433,0.60124,0.69141
2020,Lower Saxony,Single-person household,A Bit Too Large,0.19576,65,433,0.15834,0.23318
2020,Lower Saxony,Couple without children,A Bit Too Small,0.05988,37,469,0.03838,0.08137
2020,Lower Saxony,Couple without children,Just Right,0.62965,327,469,0.58590,0.67340
2020,Lower Saxony,Couple without children,A Bit Too Large,0.26426,105,469,0.22431,0.30421
2020,Lower Saxony,Single parent,Just Right,0.72318,108,108,0.63840,0.80796
2020,Lower Saxony,Couple with children,Much Too Small,0.02329,43,634,0.01154,0.03503
2020,Lower Saxony,Couple with children,A Bit Too Small,0.14522,126,634,0.11778,0.17267
2020,Lower Saxony,Couple with children,Just Right,0.72585,413,634,0.69110,0.76060
2020,Lower Saxony,Couple with children,A Bit Too Large,0.10157,52,634,0.07804,0.12511
2020,Lower Saxony,Other Combinations,Just Right,0.82684,37,37,0.70323,0.95044
2020,Bremen,Single-person household,Just Right,0.59936,44,44,0.45289,0.74583
2020,Bremen,Couple without children,Just Right,0.59212,34,34,0.42444,0.75980
2020,Bremen,Couple with children,Just Right,0.52075,53,53,0.38496,0.65653
2020,North Rhine-Westphalia,Single-person household,Much Too Small,0.01418,47,1160,0.00737,0.02099
2020,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07057,147,1160,0.05583,0.08531
2020,North Rhine-Westphalia,Single-person household,Just Right,0.71504,807,1160,0.68905,0.74103
2020,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.14697,126,1160,0.12658,0.16735
2020,North Rhine-Westphalia,Single-person household,Much Too Large,0.05324,33,1160,0.04031,0.06617
2020,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07638,98,1055,0.06034,0.09241
2020,North Rhine-Westphalia,Couple without children,Just Right,0.70700,754,1055,0.67953,0.73448
2020,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.17862,170,1055,0.15550,0.20175
2020,North Rhine-Westphalia,Couple without children,Much Too Large,0.03405,33,1055,0.02310,0.04500
2020,North Rhine-Westphalia,Single parent,A Bit Too Small,0.22612,81,298,0.17855,0.27370
2020,North Rhine-Westphalia,Single parent,Just Right,0.64110,217,298,0.58654,0.69565
2020,North Rhine-Westphalia,Couple with children,Much Too Small,0.02125,125,1578,0.01413,0.02837
2020,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.15933,315,1578,0.14127,0.17739
2020,North Rhine-Westphalia,Couple with children,Just Right,0.73281,1059,1578,0.71097,0.75465
2020,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.07136,79,1578,0.05866,0.08407
2020,North Rhine-Westphalia,Other Combinations,Just Right,0.68841,99,99,0.59671,0.78011
2020,Hesse,Single-person household,A Bit Too Small,0.11355,66,375,0.08140,0.14571
2020,Hesse,Single-person household,Just Right,0.66864,259,375,0.62094,0.71635
2020,Hesse,Single-person household,A Bit Too Large,0.16635,50,375,0.12861,0.20409
2020,Hesse,Couple without children,A Bit Too Small,0.09994,33,303,0.06612,0.13377
2020,Hesse,Couple without children,Just Right,0.69215,214,303,0.64009,0.74421
2020,Hesse,Couple without children,A Bit Too Large,0.16076,56,303,0.11933,0.20218
2020,Hesse,Single parent,Just Right,0.52764,65,65,0.40533,0.64995
2020,Hesse,Couple with children,A Bit Too Small,0.17476,105,440,0.13924,0.21029
2020,Hesse,Couple with children,Just Right,0.66078,303,440,0.61649,0.70507
2020,Hesse,Couple with children,A Bit Too Large,0.11840,32,440,0.08817,0.14862
2020,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.68796,190,239,0.62909,0.74682
2020,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.18315,49,239,0.13401,0.23229
2020,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.69680,210,258,0.64060,0.75299
2020,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.16987,48,258,0.12396,0.21579
2020,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.65380,51,51,0.52192,0.78567
2020,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.24378,69,310,0.19590,0.29165
2020,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.64931,241,310,0.59611,0.70252
2020,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.10123,62,454,0.07345,0.12900
2020,Baden-Wuerttemberg,Single-person household,Just Right,0.76528,353,454,0.72625,0.80431
2020,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.09592,39,454,0.06880,0.12303
2020,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.05785,44,507,0.03751,0.07819
2020,Baden-Wuerttemberg,Couple without children,Just Right,0.70921,350,507,0.66964,0.74877
2020,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.21617,113,507,0.18030,0.25203
2020,Baden-Wuerttemberg,Single parent,Just Right,0.74508,95,95,0.65698,0.83319
2020,Baden-Wuerttemberg,Couple with children,Much Too Small,0.02261,47,783,0.01219,0.03303
2020,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.24877,171,783,0.21847,0.27907
2020,Baden-Wuerttemberg,Couple with children,Just Right,0.63087,518,783,0.59705,0.66470
2020,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.08294,47,783,0.06361,0.10227
2020,Baden-Wuerttemberg,Other Combinations,Just Right,0.59047,31,31,0.41450,0.76644
2020,Bavaria,Single-person household,A Bit Too Small,0.09055,83,738,0.06983,0.11127
2020,Bavaria,Single-person household,Just Right,0.72781,558,738,0.69567,0.75994
2020,Bavaria,Single-person household,A Bit Too Large,0.13901,97,738,0.11403,0.16399
2020,Bavaria,Couple without children,A Bit Too Small,0.09159,82,742,0.07082,0.11236
2020,Bavaria,Couple without children,Just Right,0.63679,509,742,0.60216,0.67142
2020,Bavaria,Couple without children,A Bit Too Large,0.23662,151,742,0.20602,0.26722
2020,Bavaria,Single parent,A Bit Too Small,0.15537,51,205,0.10566,0.20508
2020,Bavaria,Single parent,Just Right,0.67708,154,205,0.61291,0.74124
2020,Bavaria,Couple with children,Much Too Small,0.02871,58,990,0.01830,0.03912
2020,Bavaria,Couple with children,A Bit Too Small,0.18895,214,990,0.16455,0.21335
2020,Bavaria,Couple with children,Just Right,0.66444,633,990,0.63501,0.69387
2020,Bavaria,Couple with children,A Bit Too Large,0.11588,85,990,0.09593,0.13582
2020,Bavaria,Other Combinations,Just Right,0.68211,63,63,0.56620,0.79802
2020,Berlin,Single-person household,A Bit Too Small,0.15070,70,408,0.11594,0.18545
2020,Berlin,Single-person household,Just Right,0.74336,304,408,0.70093,0.78580
2020,Berlin,Single-person household,A Bit Too Large,0.09979,34,408,0.07067,0.12891
2020,Berlin,Couple without children,A Bit Too Small,0.12142,48,217,0.07786,0.16498
2020,Berlin,Couple without children,Just Right,0.76035,169,217,0.70342,0.81728
2020,Berlin,Single parent,Just Right,0.61763,51,51,0.48293,0.75233
2020,Berlin,Couple with children,A Bit Too Small,0.25841,73,202,0.19789,0.31893
2020,Berlin,Couple with children,Just Right,0.57224,129,202,0.50384,0.64063
2020,Brandenburg,Single-person household,Just Right,0.78097,147,147,0.71388,0.84806
2020,Brandenburg,Couple without children,Just Right,0.86226,207,207,0.81520,0.90932
2020,Brandenburg,Single parent,Just Right,0.81145,42,42,0.69172,0.93118
2020,Brandenburg,Couple with children,A Bit Too Small,0.23337,53,196,0.17400,0.29274
2020,Brandenburg,Couple with children,Just Right,0.69521,143,196,0.63060,0.75981
2020,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.78742,97,97,0.70558,0.86926
2020,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.82573,89,89,0.74647,0.90499
2020,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.69935,74,74,0.59416,0.80454
2020,Saxony,Single-person household,A Bit Too Small,0.10517,39,313,0.07113,0.13921
2020,Saxony,Single-person household,Just Right,0.72972,240,313,0.68044,0.77900
2020,Saxony,Single-person household,A Bit Too Large,0.14121,34,313,0.10257,0.17985
2020,Saxony,Couple without children,Just Right,0.71645,261,307,0.66594,0.76695
2020,Saxony,Couple without children,A Bit Too Large,0.12430,46,307,0.08734,0.16127
2020,Saxony,Single parent,Just Right,0.62795,67,67,0.51133,0.74456
2020,Saxony,Couple with children,A Bit Too Small,0.19761,59,271,0.15011,0.24510
2020,Saxony,Couple with children,Just Right,0.69390,212,271,0.63892,0.74887
2020,Saxony-Anhalt,Single-person household,Just Right,0.72033,128,128,0.64227,0.79840
2020,Saxony-Anhalt,Couple without children,Just Right,0.73295,135,169,0.66605,0.79985
2020,Saxony-Anhalt,Couple without children,A Bit Too Large,0.14238,34,169,0.08954,0.19522
2020,Saxony-Anhalt,Single parent,Just Right,0.73379,50,50,0.61004,0.85755
2020,Saxony-Anhalt,Couple with children,A Bit Too Small,0.21890,45,158,0.15421,0.28358
2020,Saxony-Anhalt,Couple with children,Just Right,0.68858,113,158,0.61615,0.76102
2020,Thuringa,Single-person household,Just Right,0.82282,146,146,0.76067,0.88497
2020,Thuringa,Couple without children,Just Right,0.80053,140,177,0.74149,0.85957
2020,Thuringa,Couple without children,A Bit Too Large,0.12697,37,177,0.07778,0.17616
2020,Thuringa,Single parent,Just Right,0.69323,41,41,0.55032,0.83615
2020,Thuringa,Couple with children,A Bit Too Small,0.18374,39,158,0.12316,0.24432
2020,Thuringa,Couple with children,Just Right,0.68779,119,158,0.61530,0.76028
2021,Schleswig-Holstein,Single-person household,Just Right,0.62997,75,75,0.51996,0.73997
2021,Schleswig-Holstein,Couple without children,Just Right,0.76587,87,87,0.67637,0.85537
2021,Schleswig-Holstein,Couple with children,A Bit Too Small,0.16909,33,174,0.11323,0.22494
2021,Schleswig-Holstein,Couple with children,Just Right,0.69967,141,174,0.63136,0.76798
2021,Hamburg,Single-person household,Just Right,0.82452,81,81,0.74117,0.90788
2021,Hamburg,Couple without children,Just Right,0.73439,64,64,0.62533,0.84345
2021,Hamburg,Couple with children,Just Right,0.63467,55,55,0.50624,0.76311
2021,Lower Saxony,Single-person household,A Bit Too Small,0.08554,32,282,0.05284,0.11824
2021,Lower Saxony,Single-person household,Just Right,0.66611,202,282,0.61097,0.72125
2021,Lower Saxony,Single-person household,A Bit Too Large,0.16523,48,282,0.12180,0.20865
2021,Lower Saxony,Couple without children,Just Right,0.58893,205,292,0.53240,0.64546
2021,Lower Saxony,Couple without children,A Bit Too Large,0.30630,87,292,0.25334,0.35926
2021,Lower Saxony,Single parent,Just Right,0.77153,79,79,0.67836,0.86471
2021,Lower Saxony,Couple with children,A Bit Too Small,0.14512,76,360,0.10869,0.18156
2021,Lower Saxony,Couple with children,Just Right,0.79784,284,360,0.75630,0.83939
2021,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.09954,91,690,0.07719,0.12190
2021,North Rhine-Westphalia,Single-person household,Just Right,0.66312,500,690,0.62782,0.69841
2021,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.19542,99,690,0.16581,0.22503
2021,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.06721,51,672,0.04827,0.08616
2021,North Rhine-Westphalia,Couple without children,Just Right,0.75211,497,672,0.71944,0.78478
2021,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.14514,124,672,0.11849,0.17179
2021,North Rhine-Westphalia,Single parent,A Bit Too Small,0.16848,39,157,0.10975,0.22722
2021,North Rhine-Westphalia,Single parent,Just Right,0.59590,118,157,0.51889,0.67290
