year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.29624,229,589,0.25933,0.33314
1999,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.12735,102,589,0.10041,0.15430
1999,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.04107,40,589,0.02503,0.05711
1999,Thuringa,No migration background,(1b) General Elementary School,0.04842,36,635,0.03171,0.06513
1999,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.28418,201,635,0.24907,0.31929
1999,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.31059,270,635,0.27457,0.34661
1999,Thuringa,No migration background,(3a) Lower Tertiary Education,0.08156,82,635,0.06025,0.10286
1999,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04711,46,635,0.03062,0.06361
2000,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.09402,70,605,0.07074,0.11729
2000,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.32238,235,605,0.28510,0.35965
2000,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.21840,166,605,0.18545,0.25135
2000,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.05917,45,605,0.04036,0.07799
2000,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.05326,44,605,0.03535,0.07116
2000,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.05174,45,605,0.03408,0.06941
2000,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.28255,75,190,0.21836,0.34674
2000,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.24617,72,190,0.18475,0.30759
2000,Hamburg,No migration background,(3b) Higher Tertiary Education,0.12040,43,190,0.07401,0.16680
2000,Lower Saxony,No migration background,(1b) General Elementary School,0.10735,203,1684,0.09256,0.12214
2000,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.30256,620,1684,0.28062,0.32451
2000,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.23307,499,1684,0.21287,0.25327
2000,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.01767,37,1684,0.01137,0.02396
2000,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05767,112,1684,0.04653,0.06880
2000,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.03979,84,1684,0.03045,0.04913
2000,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.05725,129,1684,0.04615,0.06835
2000,Lower Saxony,Direct migration background,(1b) General Elementary School,0.13729,42,183,0.08729,0.18729
2000,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.26329,72,183,0.19931,0.32728
2000,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10369,36,183,0.05940,0.14798
2000,Lower Saxony,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11137,33,183,0.06567,0.15708
2000,Bremen,No migration background,(1c) Basic Vocational Qualification,0.33437,48,84,0.23287,0.43586
2000,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.17828,36,84,0.09594,0.26062
2000,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01257,71,3988,0.00911,0.01602
2000,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.09801,420,3988,0.08878,0.10724
2000,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.33361,1518,3988,0.31897,0.34824
2000,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.17914,916,3988,0.16724,0.19105
2000,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.02474,133,3988,0.01992,0.02956
2000,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.07885,359,3988,0.07048,0.08721
2000,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.04689,231,3988,0.04033,0.05345
2000,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.06980,340,3988,0.06189,0.07771
2000,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.11959,123,851,0.09777,0.14140
2000,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.17740,196,851,0.15172,0.20308
2000,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.23518,237,851,0.20667,0.26370
2000,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06851,59,851,0.05152,0.08549
2000,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.03948,43,851,0.02639,0.05257
2000,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10926,101,851,0.08829,0.13023
2000,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.11634,92,851,0.09478,0.13789
2000,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.07919,49,152,0.03612,0.12226
2000,North Rhine-Westphalia,Indirect migration background,(1c) Basic Vocational Qualification,0.07298,41,152,0.03149,0.11447
2000,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11285,62,152,0.06238,0.16332
2000,Hesse,No migration background,(1b) General Elementary School,0.10220,138,1204,0.08508,0.11932
2000,Hesse,No migration background,(1c) Basic Vocational Qualification,0.28670,403,1204,0.26114,0.31225
2000,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.20595,333,1204,0.18310,0.22880
2000,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.02464,37,1204,0.01588,0.03340
2000,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07129,98,1204,0.05675,0.08583
2000,Hesse,No migration background,(3a) Lower Tertiary Education,0.04882,78,1204,0.03664,0.06100
2000,Hesse,No migration background,(3b) Higher Tertiary Education,0.08531,117,1204,0.06952,0.10109
2000,Hesse,Direct migration background,(1a) Inadequately completed,0.09891,36,265,0.06290,0.13492
2000,Hesse,Direct migration background,(1b) General Elementary School,0.19793,77,265,0.14987,0.24599
2000,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.24886,100,265,0.19670,0.30101
2000,Hesse,Direct migration background,(3b) Higher Tertiary Education,0.13386,52,265,0.09279,0.17494
2000,Hesse,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.16618,35,35,0.04105,0.29130
2000,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.15089,200,1137,0.13008,0.17171
2000,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.35168,490,1137,0.32391,0.37944
2000,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.17878,260,1137,0.15650,0.20107
2000,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.04050,59,1137,0.02904,0.05196
2000,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.03070,51,1137,0.02067,0.04073
2000,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.04894,77,1137,0.03639,0.06148
2000,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.19410,55,166,0.13375,0.25445
2000,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.29663,79,166,0.22694,0.36633
2000,"Rhineland-Palatinate, Saarland",Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09785,32,166,0.05251,0.14318
2000,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.01257,38,1946,0.00762,0.01752
2000,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.10808,228,1946,0.09428,0.12187
2000,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.27827,667,1946,0.25836,0.29819
2000,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.19747,501,1946,0.17978,0.21517
2000,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02952,68,1946,0.02200,0.03704
2000,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.04657,111,1946,0.03720,0.05593
2000,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.06363,141,1946,0.05278,0.07448
2000,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.07910,192,1946,0.06711,0.09110
2000,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.08965,76,738,0.06902,0.11027
2000,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.25445,251,738,0.22300,0.28589
2000,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.26753,222,738,0.23557,0.29949
2000,Baden-Wuerttemberg,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05846,33,738,0.04152,0.07539
2000,Baden-Wuerttemberg,Direct migration background,(2c_gen) General Maturity Certificate,0.05151,39,738,0.03555,0.06747
2000,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09768,68,738,0.07624,0.11911
2000,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.06985,49,738,0.05144,0.08825
2000,Baden-Wuerttemberg,Indirect migration background,(1b) General Elementary School,0.10417,60,170,0.05812,0.15023
2000,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.11169,58,170,0.06420,0.15918
2000,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.09633,52,170,0.05185,0.14082
2000,Bavaria,No migration background,(0) No qualification (yet),0.01093,38,2784,0.00706,0.01479
2000,Bavaria,No migration background,(1b) General Elementary School,0.09231,299,2784,0.08155,0.10306
2000,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.35352,1159,2784,0.33576,0.37128
2000,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.19821,686,2784,0.18340,0.21302
2000,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02040,67,2784,0.01515,0.02565
2000,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.04218,133,2784,0.03471,0.04965
2000,Bavaria,No migration background,(3a) Lower Tertiary Education,0.05470,180,2784,0.04625,0.06315
2000,Bavaria,No migration background,(3b) Higher Tertiary Education,0.06594,222,2784,0.05672,0.07516
2000,Bavaria,Direct migration background,(1b) General Elementary School,0.20054,109,401,0.16130,0.23978
2000,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.26528,143,401,0.22202,0.30855
2000,Bavaria,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10555,45,401,0.07544,0.13566
2000,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13750,60,401,0.10375,0.17125
2000,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.12165,44,401,0.08962,0.15369
2000,Bavaria,Indirect migration background,(1c) Basic Vocational Qualification,0.10506,34,34,0.00044,0.20968
2000,Berlin,No migration background,(1c) Basic Vocational Qualification,0.17860,139,628,0.14862,0.20859
2000,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.26911,236,628,0.23440,0.30383
2000,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.05039,40,628,0.03327,0.06752
2000,Berlin,No migration background,(3a) Lower Tertiary Education,0.11075,91,628,0.08618,0.13531
2000,Berlin,No migration background,(3b) Higher Tertiary Education,0.13806,122,628,0.11106,0.16507
2000,Brandenburg,No migration background,(1b) General Elementary School,0.06268,69,937,0.04715,0.07820
2000,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.20064,212,937,0.17498,0.22629
2000,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.31460,369,937,0.28486,0.34435
2000,Brandenburg,No migration background,(2c_gen) General Maturity Certificate,0.02575,34,937,0.01560,0.03589
2000,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.13210,158,937,0.11041,0.15379
2000,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.08425,95,937,0.06646,0.10205
2000,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.22977,119,470,0.19169,0.26784
2000,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.33559,231,470,0.29286,0.37833
2000,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.09866,71,470,0.07167,0.12565
2000,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.06378,49,470,0.04166,0.08590
2000,Saxony,No migration background,(0) No qualification (yet),0.01376,33,1722,0.00825,0.01926
2000,Saxony,No migration background,(1b) General Elementary School,0.05456,94,1722,0.04383,0.06530
2000,Saxony,No migration background,(1c) Basic Vocational Qualification,0.22784,412,1722,0.20802,0.24766
2000,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.32078,714,1722,0.29872,0.34283
2000,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.01631,45,1722,0.01032,0.02229
2000,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.03018,58,1722,0.02209,0.03826
2000,Saxony,No migration background,(3a) Lower Tertiary Education,0.09178,197,1722,0.07814,0.10543
2000,Saxony,No migration background,(3b) Higher Tertiary Education,0.08100,169,1722,0.06811,0.09389
2000,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06331,62,989,0.04812,0.07849
2000,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.26760,276,989,0.24000,0.29521
2000,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.29936,354,989,0.27080,0.32792
2000,Saxony-Anhalt,No migration background,(2c_gen) General Maturity Certificate,0.02327,38,989,0.01387,0.03268
2000,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.02692,34,989,0.01683,0.03702
2000,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.10964,141,989,0.09016,0.12912
2000,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.06544,84,989,0.05002,0.08086
2000,Thuringa,No migration background,(1b) General Elementary School,0.04209,45,951,0.02932,0.05485
2000,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.28986,307,951,0.26101,0.31871
