"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(2c_gen) general maturity certificate","1993","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1993","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1993","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1993","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1993","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1993","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1993","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1993","(Fach-)Abitur","maennlich","284","0.58848112647288","0.545303479942552","0.631658773003207"
"(2c_voc) vocational maturity certificate","1993","(Fach-)Abitur","weiblich","232","0.60665340458261","0.559991220731973","0.653315588433246"
"(2c_voc) vocational maturity certificate","1993","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1993","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1993","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1993","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1993","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1993","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1993","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1993","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1993","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1993","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1993","AkademikerInnen","maennlich","412","0.425139123610022","0.393019214502185","0.457259032717858"
"(3a) lower tertiary education","1993","AkademikerInnen","weiblich","437","0.49858827035333","0.462317654123768","0.534858886582891"
"(3b) higher tertiary education","1993","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1993","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1993","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1993","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1993","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1993","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1993","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1993","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1993","AkademikerInnen","maennlich","498","0.574860876389979","0.542740967282142","0.606980785497815"
"(3b) higher tertiary education","1993","AkademikerInnen","weiblich","293","0.50141172964667","0.465141113417109","0.537682345876232"
"(0) in school","1994","(noch) kein Abschluss","maennlich","93","0.401416360798961","0.351197425126216","0.451635296471705"
"(0) in school","1994","(noch) kein Abschluss","weiblich","112","0.32742970170026","0.285793983698761","0.36906541970176"
"(0) in school","1994","Hauptschulabschluss","maennlich","","","",""
"(0) in school","1994","Hauptschulabschluss","weiblich","","","",""
"(0) in school","1994","Realschulabschluss","maennlich","","","",""
"(0) in school","1994","Realschulabschluss","weiblich","","","",""
"(0) in school","1994","(Fach-)Abitur","maennlich","","","",""
"(0) in school","1994","(Fach-)Abitur","weiblich","","","",""
"(0) in school","1994","AkademikerInnen","maennlich","","","",""
"(0) in school","1994","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","1994","(noch) kein Abschluss","maennlich","273","0.598583639201039","0.548364703528295","0.648802574873784"
"(1a) inadequately completed","1994","(noch) kein Abschluss","weiblich","376","0.67257029829974","0.63093458029824","0.714206016301239"
"(1a) inadequately completed","1994","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1994","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1994","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1994","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1994","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","1994","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","1994","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","1994","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","1994","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","1994","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","1994","Hauptschulabschluss","maennlich","697","0.182864871842713","0.168943961148306","0.19678578253712"
"(1b) general elementary school","1994","Hauptschulabschluss","weiblich","1372","0.429956069250551","0.412757355168729","0.447154783332374"
"(1b) general elementary school","1994","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","1994","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","1994","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","1994","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","1994","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","1994","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","1994","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1994","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1994","Hauptschulabschluss","maennlich","2265","0.817135128157287","0.80321421746288","0.831056038851694"
"(1c) basic vocational qualification","1994","Hauptschulabschluss","weiblich","1811","0.570043930749449","0.552845216667626","0.587242644831271"
"(1c) basic vocational qualification","1994","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1994","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1994","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1994","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1994","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1994","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1994","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1994","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1994","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1994","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1994","Realschulabschluss","maennlich","178","0.1190400213041","0.101860686133453","0.136219356474747"
"(2b) intermediate general qualification","1994","Realschulabschluss","weiblich","292","0.170969812588057","0.153041629519517","0.188897995656597"
"(2b) intermediate general qualification","1994","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1994","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1994","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1994","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1994","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1994","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1994","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1994","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1994","Realschulabschluss","maennlich","1187","0.8809599786959","0.863780643525253","0.898139313866547"
"(2a) intermediate vocational","1994","Realschulabschluss","weiblich","1402","0.829030187411943","0.811102004343403","0.846958370480483"
"(2a) intermediate vocational","1994","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1994","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1994","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1994","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1994","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1994","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1994","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1994","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1994","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1994","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1994","(Fach-)Abitur","maennlich","219","0.407871686672887","0.364838954412066","0.450904418933707"
"(2c_gen) general maturity certificate","1994","(Fach-)Abitur","weiblich","188","0.395677118420304","0.349458298732378","0.44189593810823"
"(2c_gen) general maturity certificate","1994","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1994","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1994","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1994","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1994","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1994","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1994","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1994","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1994","(Fach-)Abitur","maennlich","282","0.592128313327113","0.549095581066293","0.635161045587934"
"(2c_voc) vocational maturity certificate","1994","(Fach-)Abitur","weiblich","242","0.604322881579696","0.55810406189177","0.650541701267622"
"(2c_voc) vocational maturity certificate","1994","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1994","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1994","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1994","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1994","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1994","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1994","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1994","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1994","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1994","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1994","AkademikerInnen","maennlich","420","0.435469763717641","0.403325935395567","0.467613592039714"
"(3a) lower tertiary education","1994","AkademikerInnen","weiblich","432","0.46818668024668","0.432283305625184","0.504090054868175"
"(3b) higher tertiary education","1994","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1994","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1994","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1994","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1994","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1994","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1994","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1994","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1994","AkademikerInnen","maennlich","494","0.564530236282359","0.532386407960286","0.596674064604433"
"(3b) higher tertiary education","1994","AkademikerInnen","weiblich","310","0.53181331975332","0.495909945131825","0.567716694374816"
"(0) in school","1995","(noch) kein Abschluss","maennlich","133","0.486603819708933","0.437250763291902","0.535956876125965"
