year,migback,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.39783,722,2033,0.37655,0.41911
1997,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26707,635,2033,0.24783,0.28631
1997,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02944,58,2033,0.02209,0.03679
1997,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05456,80,2033,0.04468,0.06443
1997,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.05090,154,2033,0.04135,0.06046
1997,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04660,115,2033,0.03744,0.05577
1997,No migration background,4th Quintile,(0) No qualification (yet),0.01483,38,2155,0.00972,0.01993
1997,No migration background,4th Quintile,(1b) General Elementary School,0.10673,194,2155,0.09369,0.11977
1997,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.38467,723,2155,0.36412,0.40522
1997,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24849,599,2155,0.23024,0.26674
1997,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02555,67,2155,0.01888,0.03221
1997,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06142,135,2155,0.05128,0.07156
1997,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.07943,217,2155,0.06801,0.09085
1997,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.07444,182,2155,0.06336,0.08553
1997,No migration background,5th Quintile,(0) No qualification (yet),0.01830,44,2075,0.01253,0.02407
1997,No migration background,5th Quintile,(1b) General Elementary School,0.05653,119,2075,0.04659,0.06647
1997,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.28426,561,2075,0.26484,0.30367
1997,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26732,561,2075,0.24827,0.28636
1997,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02959,61,2075,0.02229,0.03688
1997,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06088,120,2075,0.05059,0.07117
1997,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.10679,244,2075,0.09350,0.12009
1997,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.17185,365,2075,0.15562,0.18809
1997,Direct migration background,1st Quintile,(1a) Inadequately completed,0.16004,170,707,0.13299,0.18708
1997,Direct migration background,1st Quintile,(1b) General Elementary School,0.32015,269,707,0.28574,0.35457
1997,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.23606,171,707,0.20473,0.26738
1997,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.06487,45,707,0.04670,0.08304
1997,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07424,52,707,0.05490,0.09358
1997,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.16103,132,514,0.12922,0.19284
1997,Direct migration background,2nd Quintile,(1b) General Elementary School,0.24032,150,514,0.20334,0.27729
1997,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.31880,156,514,0.27847,0.35913
1997,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.08881,40,514,0.06419,0.11342
1997,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08410,36,514,0.06008,0.10811
1997,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.07615,66,316,0.04686,0.10544
1997,Direct migration background,3rd Quintile,(1b) General Elementary School,0.25707,121,316,0.20880,0.30533
1997,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.34007,129,316,0.28775,0.39239
1997,Direct migration background,4th Quintile,(1a) Inadequately completed,0.07165,54,285,0.04165,0.10164
1997,Direct migration background,4th Quintile,(1b) General Elementary School,0.15013,75,285,0.10859,0.19167
1997,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.36135,124,285,0.30547,0.41722
1997,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.12455,32,285,0.08615,0.16296
1997,Direct migration background,5th Quintile,(1b) General Elementary School,0.10179,35,161,0.05494,0.14865
1997,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.22275,55,161,0.15828,0.28723
1997,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.18972,31,161,0.12897,0.25047
1997,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.24538,40,161,0.17870,0.31206
1997,Indirect migration background,1st Quintile,(1b) General Elementary School,0.33216,46,82,0.22959,0.43473
1997,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.22896,36,82,0.13746,0.32046
1997,Indirect migration background,2nd Quintile,(1b) General Elementary School,0.25336,38,74,0.15358,0.35313
1997,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30752,36,74,0.20165,0.41338
1998,No migration background,1st Quintile,(0) No qualification (yet),0.01742,34,1316,0.01035,0.02449
1998,No migration background,1st Quintile,(1b) General Elementary School,0.23871,270,1316,0.21567,0.26175
1998,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.37249,479,1316,0.34636,0.39862
1998,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.22865,391,1316,0.20595,0.25134
1998,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.03572,44,1316,0.02569,0.04575
1998,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03561,44,1316,0.02559,0.04562
1998,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.03563,54,1316,0.02561,0.04565
1998,No migration background,2nd Quintile,(0) No qualification (yet),0.02018,44,1799,0.01368,0.02668
1998,No migration background,2nd Quintile,(1b) General Elementary School,0.18199,267,1799,0.16416,0.19983
1998,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.37924,634,1799,0.35682,0.40167
1998,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26957,576,1799,0.24906,0.29008
1998,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02135,44,1799,0.01467,0.02803
1998,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02973,56,1799,0.02188,0.03758
1998,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.04978,113,1799,0.03973,0.05983
1998,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03891,65,1799,0.02997,0.04785
1998,No migration background,3rd Quintile,(0) No qualification (yet),0.02244,62,2031,0.01600,0.02888
1998,No migration background,3rd Quintile,(1b) General Elementary School,0.14790,240,2031,0.13246,0.16334
1998,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.40571,715,2031,0.38435,0.42707
1998,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25613,624,2031,0.23714,0.27512
1998,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02047,45,2031,0.01431,0.02663
1998,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04129,76,2031,0.03264,0.04995
1998,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06631,179,2031,0.05549,0.07714
1998,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.03459,90,2031,0.02664,0.04254
1998,No migration background,4th Quintile,(0) No qualification (yet),0.01302,37,2118,0.00819,0.01785
1998,No migration background,4th Quintile,(1b) General Elementary School,0.09525,180,2118,0.08274,0.10775
1998,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.36789,693,2118,0.34735,0.38843
1998,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25982,618,2118,0.24114,0.27851
1998,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03007,64,2118,0.02279,0.03734
1998,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07224,138,2118,0.06121,0.08326
1998,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.07988,204,2118,0.06833,0.09142
1998,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.07547,184,2118,0.06422,0.08672
1998,No migration background,5th Quintile,(0) No qualification (yet),0.01855,38,1987,0.01262,0.02448
1998,No migration background,5th Quintile,(1b) General Elementary School,0.05241,105,1987,0.04261,0.06222
1998,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.26574,500,1987,0.24632,0.28517
1998,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27047,541,1987,0.25093,0.29001
1998,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.03003,72,1987,0.02252,0.03754
1998,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06026,110,1987,0.04979,0.07072
1998,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.11933,254,1987,0.10507,0.13358
1998,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.18029,367,1987,0.16339,0.19720
1998,Direct migration background,1st Quintile,(1a) Inadequately completed,0.16830,159,657,0.13967,0.19693
1998,Direct migration background,1st Quintile,(1b) General Elementary School,0.31256,242,657,0.27709,0.34804
1998,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.23369,163,657,0.20131,0.26608
1998,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.07817,46,657,0.05763,0.09872
1998,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.09179,47,657,0.06969,0.11388
1998,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.15270,105,395,0.11718,0.18822
1998,Direct migration background,2nd Quintile,(1b) General Elementary School,0.25803,143,395,0.21483,0.30124
1998,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.34655,147,395,0.29956,0.39354
1998,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.09107,60,275,0.05700,0.12513
1998,Direct migration background,3rd Quintile,(1b) General Elementary School,0.22485,100,275,0.17542,0.27428
1998,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.36619,115,275,0.30914,0.42323
1998,Direct migration background,4th Quintile,(1a) Inadequately completed,0.10762,52,229,0.06739,0.14785
1998,Direct migration background,4th Quintile,(1b) General Elementary School,0.22496,79,229,0.17076,0.27916
1998,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.29233,98,229,0.23330,0.35137
1998,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.22246,51,93,0.13747,0.30745
1998,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.28835,42,93,0.19578,0.38092
1998,Indirect migration background,1st Quintile,(1b) General Elementary School,0.30441,47,87,0.20716,0.40167
1998,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27629,40,87,0.18178,0.37080
1998,Indirect migration background,2nd Quintile,(1b) General Elementary School,0.27855,34,34,0.12560,0.43150
1998,Indirect migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.34171,33,33,0.17738,0.50604
1999,No migration background,1st Quintile,(0) No qualification (yet),0.01706,39,1617,0.01075,0.02337
1999,No migration background,1st Quintile,(1b) General Elementary School,0.23578,328,1617,0.21509,0.25648
1999,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.34694,528,1617,0.32373,0.37015
1999,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.24212,500,1617,0.22124,0.26301
1999,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.04623,67,1617,0.03600,0.05647
1999,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03675,51,1617,0.02758,0.04593
1999,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02909,60,1617,0.02090,0.03728
1999,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02700,44,1617,0.01910,0.03490
1999,No migration background,2nd Quintile,(0) No qualification (yet),0.02159,58,2089,0.01536,0.02783
1999,No migration background,2nd Quintile,(1b) General Elementary School,0.17561,311,2089,0.15929,0.19193
1999,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.41032,784,2089,0.38922,0.43142
1999,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.24310,613,2089,0.22470,0.26150
1999,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02310,51,2089,0.01665,0.02954
1999,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03494,62,2089,0.02706,0.04282
1999,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.04857,137,2089,0.03935,0.05780
1999,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03352,73,2089,0.02580,0.04124
1999,No migration background,3rd Quintile,(0) No qualification (yet),0.01405,42,2269,0.00921,0.01890
1999,No migration background,3rd Quintile,(1b) General Elementary School,0.12957,247,2269,0.11575,0.14340
1999,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.38708,772,2269,0.36703,0.40713
1999,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28376,742,2269,0.26521,0.30232
1999,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02670,62,2269,0.02007,0.03333
1999,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04761,92,2269,0.03885,0.05638
1999,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06319,194,2269,0.05318,0.07321
1999,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04375,118,2269,0.03533,0.05217
1999,No migration background,4th Quintile,(0) No qualification (yet),0.01463,40,2289,0.00971,0.01955
1999,No migration background,4th Quintile,(1b) General Elementary School,0.10761,212,2289,0.09491,0.12030
