year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,4th Quintile,(2c_gen) General Maturity Certificate,0.04677,206,4208,0.04039,0.05315
2019,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.11402,452,4208,0.10442,0.12362
2019,4th Quintile,(3a) Lower Tertiary Education,0.09990,492,4208,0.09083,0.10896
2019,4th Quintile,(3b) Higher Tertiary Education,0.16541,791,4208,0.15418,0.17664
2019,5th Quintile,(0) No qualification (yet),0.01332,96,4788,0.01008,0.01657
2019,5th Quintile,(1b) General Elementary School,0.01676,46,4788,0.01313,0.02040
2019,5th Quintile,(1c) Basic Vocational Qualification,0.13087,452,4788,0.12132,0.14042
2019,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22036,1052,4788,0.20862,0.23210
2019,5th Quintile,(2c_gen) General Maturity Certificate,0.03413,218,4788,0.02899,0.03928
2019,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10896,501,4788,0.10013,0.11779
2019,5th Quintile,(3a) Lower Tertiary Education,0.15746,749,4788,0.14714,0.16778
2019,5th Quintile,(3b) Higher Tertiary Education,0.31484,1674,4788,0.30169,0.32800
2020,1st Quintile,(0) No qualification (yet),0.02115,200,6387,0.01762,0.02468
2020,1st Quintile,(1a) Inadequately completed,0.06360,1071,6387,0.05761,0.06958
2020,1st Quintile,(1b) General Elementary School,0.17588,1150,6387,0.16654,0.18521
2020,1st Quintile,(1c) Basic Vocational Qualification,0.24303,938,6387,0.23251,0.25355
2020,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21379,1008,6387,0.20374,0.22385
2020,1st Quintile,(2c_gen) General Maturity Certificate,0.08623,709,6387,0.07935,0.09311
2020,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07883,431,6387,0.07222,0.08544
2020,1st Quintile,(3a) Lower Tertiary Education,0.05155,169,6387,0.04613,0.05697
2020,1st Quintile,(3b) Higher Tertiary Education,0.06595,711,6387,0.05986,0.07204
2020,2nd Quintile,(0) No qualification (yet),0.02286,146,4782,0.01862,0.02709
2020,2nd Quintile,(1a) Inadequately completed,0.02520,163,4782,0.02075,0.02964
2020,2nd Quintile,(1b) General Elementary School,0.11640,464,4782,0.10731,0.12549
2020,2nd Quintile,(1c) Basic Vocational Qualification,0.30139,1180,4782,0.28838,0.31439
2020,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28496,1414,4782,0.27217,0.29776
2020,2nd Quintile,(2c_gen) General Maturity Certificate,0.04547,266,4782,0.03956,0.05137
2020,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08205,453,4782,0.07427,0.08983
2020,2nd Quintile,(3a) Lower Tertiary Education,0.05935,290,4782,0.05265,0.06604
2020,2nd Quintile,(3b) Higher Tertiary Education,0.06234,406,4782,0.05549,0.06919
2020,3rd Quintile,(0) No qualification (yet),0.01831,104,4174,0.01424,0.02238
2020,3rd Quintile,(1a) Inadequately completed,0.00893,45,4174,0.00608,0.01179
2020,3rd Quintile,(1b) General Elementary School,0.07090,237,4174,0.06311,0.07869
2020,3rd Quintile,(1c) Basic Vocational Qualification,0.22741,826,4174,0.21470,0.24013
2020,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31460,1280,4174,0.30051,0.32869
2020,3rd Quintile,(2c_gen) General Maturity Certificate,0.04823,218,4174,0.04173,0.05473
2020,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.11508,494,4174,0.10540,0.12476
2020,3rd Quintile,(3a) Lower Tertiary Education,0.08462,391,4174,0.07618,0.09307
2020,3rd Quintile,(3b) Higher Tertiary Education,0.11192,579,4174,0.10235,0.12148
2020,4th Quintile,(0) No qualification (yet),0.01512,113,4467,0.01154,0.01870
2020,4th Quintile,(1b) General Elementary School,0.03557,122,4467,0.03014,0.04100
2020,4th Quintile,(1c) Basic Vocational Qualification,0.20133,705,4467,0.18957,0.21309
2020,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29462,1329,4467,0.28125,0.30799
2020,4th Quintile,(2c_gen) General Maturity Certificate,0.04198,220,4467,0.03610,0.04786
2020,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.12181,533,4467,0.11222,0.13141
2020,4th Quintile,(3a) Lower Tertiary Education,0.11293,554,4467,0.10365,0.12221
2020,4th Quintile,(3b) Higher Tertiary Education,0.17467,891,4467,0.16353,0.18580
2020,5th Quintile,(0) No qualification (yet),0.01572,127,5915,0.01255,0.01889
2020,5th Quintile,(1b) General Elementary School,0.01900,62,5915,0.01552,0.02248
2020,5th Quintile,(1c) Basic Vocational Qualification,0.10532,461,5915,0.09750,0.11315
2020,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20804,1243,5915,0.19770,0.21839
2020,5th Quintile,(2c_gen) General Maturity Certificate,0.04062,294,5915,0.03558,0.04565
2020,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.12070,663,5915,0.11240,0.12900
2020,5th Quintile,(3a) Lower Tertiary Education,0.16896,943,5915,0.15941,0.17851
2020,5th Quintile,(3b) Higher Tertiary Education,0.31852,2122,5915,0.30665,0.33040
2021,1st Quintile,(0) No qualification (yet),0.01823,115,4559,0.01435,0.02212
2021,1st Quintile,(1a) Inadequately completed,0.06153,742,4559,0.05455,0.06850
2021,1st Quintile,(1b) General Elementary School,0.14139,697,4559,0.13128,0.15151
2021,1st Quintile,(1c) Basic Vocational Qualification,0.25805,666,4559,0.24534,0.27075
2021,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20287,716,4559,0.19120,0.21455
2021,1st Quintile,(2c_gen) General Maturity Certificate,0.08916,535,4559,0.08088,0.09743
2021,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.08657,325,4559,0.07841,0.09473
2021,1st Quintile,(3a) Lower Tertiary Education,0.05810,178,4559,0.05131,0.06489
2021,1st Quintile,(3b) Higher Tertiary Education,0.08410,585,4559,0.07604,0.09216
2021,2nd Quintile,(0) No qualification (yet),0.02309,97,3471,0.01809,0.02808
2021,2nd Quintile,(1a) Inadequately completed,0.01370,121,3471,0.00983,0.01756
2021,2nd Quintile,(1b) General Elementary School,0.11188,303,3471,0.10139,0.12237
2021,2nd Quintile,(1c) Basic Vocational Qualification,0.25891,718,3471,0.24433,0.27348
2021,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28243,961,3471,0.26745,0.29741
2021,2nd Quintile,(2c_gen) General Maturity Certificate,0.05456,226,3471,0.04700,0.06212
2021,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.09145,367,3471,0.08186,0.10104
2021,2nd Quintile,(3a) Lower Tertiary Education,0.06934,220,3471,0.06089,0.07779
2021,2nd Quintile,(3b) Higher Tertiary Education,0.09466,458,3471,0.08492,0.10440
2021,3rd Quintile,(0) No qualification (yet),0.01581,84,3100,0.01142,0.02021
2021,3rd Quintile,(1a) Inadequately completed,0.00909,38,3100,0.00575,0.01243
2021,3rd Quintile,(1b) General Elementary School,0.05320,131,3100,0.04529,0.06110
2021,3rd Quintile,(1c) Basic Vocational Qualification,0.23501,563,3100,0.22008,0.24994
2021,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28471,881,3100,0.26882,0.30060
2021,3rd Quintile,(2c_gen) General Maturity Certificate,0.06282,191,3100,0.05428,0.07136
2021,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.13802,412,3100,0.12588,0.15016
2021,3rd Quintile,(3a) Lower Tertiary Education,0.08439,288,3100,0.07461,0.09418
2021,3rd Quintile,(3b) Higher Tertiary Education,0.11694,512,3100,0.10563,0.12826
2021,4th Quintile,(0) No qualification (yet),0.01340,65,3128,0.00937,0.01743
2021,4th Quintile,(1b) General Elementary School,0.04650,88,3128,0.03912,0.05388
2021,4th Quintile,(1c) Basic Vocational Qualification,0.18152,416,3128,0.16801,0.19503
2021,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27017,855,3128,0.25460,0.28573
2021,4th Quintile,(2c_gen) General Maturity Certificate,0.05002,172,3128,0.04238,0.05766
2021,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.11940,380,3128,0.10803,0.13076
2021,4th Quintile,(3a) Lower Tertiary Education,0.11188,380,3128,0.10083,0.12293
2021,4th Quintile,(3b) Higher Tertiary Education,0.19700,772,3128,0.18306,0.21094
2021,5th Quintile,(0) No qualification (yet),0.00832,66,4146,0.00556,0.01109
2021,5th Quintile,(1b) General Elementary School,0.01198,41,4146,0.00867,0.01529
2021,5th Quintile,(1c) Basic Vocational Qualification,0.11863,317,4146,0.10879,0.12848
2021,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22241,844,4146,0.20975,0.23507
2021,5th Quintile,(2c_gen) General Maturity Certificate,0.03889,220,4146,0.03300,0.04478
2021,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.11076,416,4146,0.10120,0.12031
2021,5th Quintile,(3a) Lower Tertiary Education,0.15310,670,4146,0.14213,0.16406
2021,5th Quintile,(3b) Higher Tertiary Education,0.33457,1572,4146,0.32021,0.34894
2022,1st Quintile,(0) No qualification (yet),0.01476,89,4008,0.01103,0.01849
2022,1st Quintile,(1a) Inadequately completed,0.05775,613,4008,0.05053,0.06498
2022,1st Quintile,(1b) General Elementary School,0.15477,615,4008,0.14357,0.16597
2022,1st Quintile,(1c) Basic Vocational Qualification,0.24809,581,4008,0.23471,0.26146
2022,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20199,664,4008,0.18956,0.21443
2022,1st Quintile,(2c_gen) General Maturity Certificate,0.08815,493,4008,0.07938,0.09693
2022,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07684,299,4008,0.06859,0.08508
2022,1st Quintile,(3a) Lower Tertiary Education,0.05588,137,4008,0.04877,0.06300
2022,1st Quintile,(3b) Higher Tertiary Education,0.10176,517,4008,0.09240,0.11112
2022,2nd Quintile,(0) No qualification (yet),0.01098,73,3140,0.00734,0.01463
2022,2nd Quintile,(1a) Inadequately completed,0.01644,136,3140,0.01199,0.02089
2022,2nd Quintile,(1b) General Elementary School,0.09703,239,3140,0.08668,0.10739
2022,2nd Quintile,(1c) Basic Vocational Qualification,0.29050,657,3140,0.27461,0.30638
2022,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.29471,893,3140,0.27876,0.31066
2022,2nd Quintile,(2c_gen) General Maturity Certificate,0.05560,224,3140,0.04758,0.06362
2022,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.09546,339,3140,0.08518,0.10574
2022,2nd Quintile,(3a) Lower Tertiary Education,0.05719,208,3140,0.04907,0.06531
2022,2nd Quintile,(3b) Higher Tertiary Education,0.08209,371,3140,0.07248,0.09169
2022,3rd Quintile,(0) No qualification (yet),0.00963,56,2876,0.00606,0.01320
2022,3rd Quintile,(1a) Inadequately completed,0.00819,46,2876,0.00490,0.01149
2022,3rd Quintile,(1b) General Elementary School,0.06507,124,2876,0.05606,0.07409
2022,3rd Quintile,(1c) Basic Vocational Qualification,0.24060,467,2876,0.22497,0.25622
2022,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28667,833,2876,0.27014,0.30320
2022,3rd Quintile,(2c_gen) General Maturity Certificate,0.04128,145,2876,0.03401,0.04855
2022,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.11532,377,2876,0.10364,0.12700
2022,3rd Quintile,(3a) Lower Tertiary Education,0.10722,308,2876,0.09591,0.11853
2022,3rd Quintile,(3b) Higher Tertiary Education,0.12601,520,2876,0.11388,0.13814
2022,4th Quintile,(0) No qualification (yet),0.01157,61,3032,0.00776,0.01537
2022,4th Quintile,(1b) General Elementary School,0.02252,46,3032,0.01723,0.02780
2022,4th Quintile,(1c) Basic Vocational Qualification,0.17651,372,3032,0.16294,0.19009
2022,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25883,768,3032,0.24323,0.27442
2022,4th Quintile,(2c_gen) General Maturity Certificate,0.04201,182,3032,0.03487,0.04915
2022,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.12589,378,3032,0.11408,0.13770
2022,4th Quintile,(3a) Lower Tertiary Education,0.12615,434,3032,0.11433,0.13798
2022,4th Quintile,(3b) Higher Tertiary Education,0.22855,791,3032,0.21360,0.24350
2022,5th Quintile,(0) No qualification (yet),0.01093,59,3840,0.00764,0.01422
2022,5th Quintile,(1b) General Elementary School,0.01362,40,3840,0.00995,0.01728
2022,5th Quintile,(1c) Basic Vocational Qualification,0.11270,270,3840,0.10270,0.12270
2022,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21850,768,3840,0.20543,0.23157
2022,5th Quintile,(2c_gen) General Maturity Certificate,0.03961,197,3840,0.03344,0.04578
2022,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.10369,387,3840,0.09405,0.11333
2022,5th Quintile,(3a) Lower Tertiary Education,0.15248,611,3840,0.14111,0.16385
2022,5th Quintile,(3b) Higher Tertiary Education,0.34677,1508,3840,0.33171,0.36182
