year,age_gr,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.41596,150,371,0.36574,0.46619
2015,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.30764,615,2352,0.28899,0.32630
2015,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.69236,1737,2352,0.67370,0.71101
2015,46-65 y.,Primary Level,(1a) Inadequately completed,0.89250,136,136,0.84025,0.94475
2015,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.85884,553,664,0.83233,0.88534
2015,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.14116,111,664,0.11466,0.16767
2015,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00838,40,4381,0.00568,0.01108
2015,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46933,1933,4381,0.45455,0.48411
2015,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.48897,2197,4381,0.47416,0.50377
2015,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03332,211,4381,0.02801,0.03864
2015,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20440,152,728,0.17508,0.23371
2015,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48628,378,728,0.44994,0.52261
2015,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30303,198,728,0.26963,0.33644
2015,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38480,848,2385,0.36527,0.40433
2015,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61520,1537,2385,0.59567,0.63473
2015,66 and older,Primary Level,(1a) Inadequately completed,0.96304,40,40,0.90383,1.02225
2015,66 and older,Lower Secondary Level,(1b) General Elementary School,0.89829,587,651,0.87505,0.92153
2015,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10171,64,651,0.07847,0.12495
2015,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.72223,1795,2499,0.70467,0.73980
2015,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.24835,653,2499,0.23141,0.26530
2015,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02285,51,2499,0.01699,0.02871
2015,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49636,165,335,0.44274,0.54998
2015,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32826,103,335,0.27790,0.37862
2015,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17413,67,335,0.13346,0.21480
2015,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42062,457,1184,0.39249,0.44875
2015,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57938,727,1184,0.55125,0.60751
2016,17-29 y.,Primary Level,(1a) Inadequately completed,0.61646,393,427,0.57029,0.66264
2016,17-29 y.,Primary Level,(1b) General Elementary School,0.38354,34,427,0.33736,0.42971
2016,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45511,647,1127,0.42602,0.48420
2016,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54489,480,1127,0.51580,0.57398
2016,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.15447,243,1546,0.13645,0.17249
2016,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33556,403,1546,0.31202,0.35911
2016,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.50613,900,1546,0.48120,0.53106
2016,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.58831,191,576,0.54808,0.62853
2016,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.41169,385,576,0.37147,0.45192
2016,30-45 y.,Primary Level,(1a) Inadequately completed,0.96490,679,679,0.95105,0.97876
2016,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.73615,762,908,0.70747,0.76483
2016,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26385,146,908,0.23517,0.29253
2016,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01610,59,3177,0.01172,0.02048
2016,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36565,1092,3177,0.34890,0.38240
2016,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52437,1526,3177,0.50700,0.54173
2016,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09389,500,3177,0.08374,0.10403
2016,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.08373,42,331,0.05384,0.11361
2016,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42806,144,331,0.37468,0.48145
2016,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.48759,145,331,0.43366,0.54152
2016,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31563,574,2326,0.29674,0.33452
2016,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68437,1752,2326,0.66548,0.70326
2016,46-65 y.,Primary Level,(1a) Inadequately completed,0.89822,267,267,0.86188,0.93456
2016,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.82735,538,643,0.79812,0.85659
2016,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17265,105,643,0.14341,0.20188
2016,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00639,41,4209,0.00398,0.00879
2016,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46251,1776,4209,0.44744,0.47757
2016,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.49586,2138,4209,0.48076,0.51097
2016,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03524,254,4209,0.02967,0.04081
2016,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.20807,142,671,0.17734,0.23881
2016,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48559,348,671,0.44775,0.52344
2016,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29583,181,671,0.26127,0.33039
2016,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36888,792,2393,0.34954,0.38821
2016,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63112,1601,2393,0.61179,0.65046
2016,66 and older,Lower Secondary Level,(1b) General Elementary School,0.89626,548,614,0.87212,0.92040
2016,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10374,66,614,0.07960,0.12788
2016,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.70752,1685,2378,0.68923,0.72581
2016,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.26221,647,2378,0.24453,0.27990
2016,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02223,46,2378,0.01630,0.02816
2016,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49417,153,319,0.43922,0.54912
2016,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.33185,101,319,0.28009,0.38360
2016,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17266,65,319,0.13111,0.21420
2016,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41612,458,1193,0.38814,0.44410
2016,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58388,735,1193,0.55590,0.61186
2017,17-29 y.,Primary Level,(1a) Inadequately completed,0.80637,615,615,0.77512,0.83763
2017,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45473,775,1275,0.42738,0.48207
2017,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54527,500,1275,0.51793,0.57262
2017,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.14064,244,1939,0.12516,0.15612
2017,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35699,520,1939,0.33566,0.37832
2017,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.49491,1175,1939,0.47265,0.51717
2017,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60888,271,706,0.57285,0.64490
2017,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39112,435,706,0.35510,0.42715
2017,30-45 y.,Primary Level,(1a) Inadequately completed,0.88629,833,833,0.86472,0.90786
2017,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.73052,871,1028,0.70338,0.75766
2017,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26948,157,1028,0.24234,0.29662
2017,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01577,62,3183,0.01144,0.02009
2017,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33646,1019,3183,0.32005,0.35288
2017,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54553,1584,3183,0.52823,0.56284
2017,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10224,518,3183,0.09171,0.11276
2017,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.06266,35,334,0.03663,0.08869
2017,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.52921,162,334,0.47560,0.58283
2017,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.40813,137,334,0.35534,0.46092
2017,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.31055,632,2520,0.29248,0.32862
2017,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68945,1888,2520,0.67138,0.70752
2017,46-65 y.,Primary Level,(1a) Inadequately completed,0.89022,361,361,0.85793,0.92252
2017,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.80912,626,788,0.78167,0.83658
2017,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19088,162,788,0.16342,0.21833
2017,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00697,45,4868,0.00463,0.00931
2017,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45630,1947,4868,0.44231,0.47029
2017,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.49909,2561,4868,0.48505,0.51314
2017,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03764,315,4868,0.03229,0.04298
2017,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.18657,152,770,0.15904,0.21411
2017,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48984,408,770,0.45451,0.52518
2017,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31841,210,770,0.28548,0.35134
2017,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35322,905,2763,0.33539,0.37104
2017,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64678,1858,2763,0.62896,0.66461
2017,66 and older,Primary Level,(1a) Inadequately completed,0.98706,63,63,0.95892,1.01519
2017,66 and older,Lower Secondary Level,(1b) General Elementary School,0.89133,530,610,0.86661,0.91605
2017,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.10867,80,610,0.08395,0.13339
2017,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.68904,1716,2520,0.67096,0.70711
2017,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.27487,744,2520,0.25744,0.29231
2017,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.02747,60,2520,0.02109,0.03385
2017,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.47420,147,335,0.42065,0.52776
2017,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.34583,117,335,0.29482,0.39684
2017,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.17006,71,335,0.12977,0.21035
2017,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41801,473,1262,0.39079,0.44524
2017,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58199,789,1262,0.55476,0.60921
2018,17-29 y.,Primary Level,(1a) Inadequately completed,0.81341,578,578,0.78162,0.84520
2018,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.50787,746,1260,0.48025,0.53549
2018,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.49213,514,1260,0.46451,0.51975
2018,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.12754,212,1778,0.11203,0.14305
2018,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.35727,479,1778,0.33499,0.37955
2018,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.51063,1087,1778,0.48739,0.53388
2018,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60792,269,651,0.57038,0.64545
2018,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39208,382,651,0.35455,0.42962
2018,30-45 y.,Primary Level,(1a) Inadequately completed,0.90533,776,776,0.88471,0.92594
2018,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.74810,787,935,0.72026,0.77594
2018,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.25190,148,935,0.22406,0.27974
2018,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01124,51,2893,0.00740,0.01509
2018,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.33739,914,2893,0.32015,0.35462
2018,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54391,1418,2893,0.52575,0.56206
2018,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10746,510,2893,0.09618,0.11875
2018,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.09296,34,302,0.06016,0.12576
2018,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49000,142,302,0.43352,0.54647
2018,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.41591,126,302,0.36022,0.47159
2018,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34040,634,2378,0.32135,0.35945
2018,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65960,1744,2378,0.64055,0.67865
2018,46-65 y.,Primary Level,(1a) Inadequately completed,0.91872,367,367,0.89073,0.94672
2018,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.80655,624,781,0.77883,0.83427
2018,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19345,157,781,0.16573,0.22117
2018,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00732,44,4698,0.00488,0.00975
2018,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43929,1816,4698,0.42510,0.45348
2018,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.50960,2518,4698,0.49530,0.52389
2018,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04379,320,4698,0.03794,0.04965
2018,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.17787,134,722,0.14996,0.20579
2018,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49533,387,722,0.45883,0.53182
2018,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32291,201,722,0.28877,0.35704
2018,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36139,874,2659,0.34313,0.37966
2018,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63861,1785,2659,0.62034,0.65687
2018,66 and older,Lower Secondary Level,(1b) General Elementary School,0.88577,514,600,0.86030,0.91125
2018,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11423,86,600,0.08875,0.13970
2018,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.67400,1662,2505,0.65564,0.69236
2018,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28576,773,2505,0.26806,0.30345
2018,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03206,70,2505,0.02516,0.03896
2018,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.49415,149,339,0.44085,0.54745
2018,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.31152,116,339,0.26215,0.36089
2018,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19262,74,339,0.15057,0.23466
2018,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40300,480,1289,0.37621,0.42978
2018,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59700,809,1289,0.57022,0.62379
2019,17-29 y.,Primary Level,(1a) Inadequately completed,0.74473,471,471,0.70531,0.78415
2019,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.47809,608,1096,0.44851,0.50768
2019,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.52191,488,1096,0.49232,0.55149
2019,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.12595,191,1578,0.10958,0.14233
2019,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33573,397,1578,0.31242,0.35903
2019,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.53549,990,1578,0.51088,0.56011
2019,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.53612,243,580,0.49550,0.57674
2019,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.46388,337,580,0.42326,0.50450
2019,30-45 y.,Primary Level,(1a) Inadequately completed,0.86730,767,767,0.84327,0.89132
2019,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.75798,680,825,0.72873,0.78722
2019,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24202,145,825,0.21278,0.27127
2019,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01299,48,2576,0.00861,0.01736
2019,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.32444,758,2576,0.30636,0.34252
2019,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.54754,1302,2576,0.52831,0.56676
2019,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11503,468,2576,0.10270,0.12735
2019,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.10767,43,337,0.07452,0.14081
2019,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.49487,156,337,0.44141,0.54833
2019,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.39658,138,337,0.34427,0.44888
2019,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.34691,662,2337,0.32760,0.36621
2019,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.65309,1675,2337,0.63379,0.67240
2019,46-65 y.,Primary Level,(1a) Inadequately completed,0.93474,375,375,0.90971,0.95977
2019,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.80156,578,746,0.77292,0.83020
2019,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19844,168,746,0.16980,0.22708
2019,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00740,41,4719,0.00496,0.00985
2019,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42322,1674,4719,0.40913,0.43732
2019,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.52326,2642,4719,0.50900,0.53751
2019,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04612,362,4719,0.04013,0.05210
2019,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.16817,157,850,0.14301,0.19332
2019,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48972,449,850,0.45609,0.52334
2019,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.33636,244,850,0.30458,0.36815
2019,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35583,1048,3213,0.33928,0.37239
2019,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64417,2165,3213,0.62761,0.66072
2019,66 and older,Primary Level,(1a) Inadequately completed,0.99745,52,52,0.98359,1.01130
2019,66 and older,Lower Secondary Level,(1b) General Elementary School,0.88213,462,552,0.85521,0.90906
2019,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.11787,90,552,0.09094,0.14479
2019,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65342,1595,2530,0.63487,0.67196
2019,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30276,845,2530,0.28485,0.32067
2019,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03584,90,2530,0.02859,0.04308
2019,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.47498,153,369,0.42396,0.52600
2019,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.32446,139,369,0.27663,0.37230
2019,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19853,77,369,0.15778,0.23929
2019,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39330,526,1454,0.36819,0.41842
2019,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60670,928,1454,0.58158,0.63181
2020,17-29 y.,Primary Level,(1a) Inadequately completed,0.79690,486,522,0.76235,0.83145
2020,17-29 y.,Primary Level,(1b) General Elementary School,0.20310,36,522,0.16855,0.23765
2020,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.45970,664,1156,0.43095,0.48844
2020,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.54030,492,1156,0.51156,0.56905
2020,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.12091,238,1693,0.10538,0.13645
2020,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.32648,365,1693,0.30413,0.34882
2020,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.54975,1090,1693,0.52604,0.57345
2020,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.57830,247,789,0.54382,0.61278
2020,17-29 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.42170,542,789,0.38722,0.45618
2020,30-45 y.,Primary Level,(1a) Inadequately completed,0.86506,867,867,0.84230,0.88781
2020,30-45 y.,Lower Secondary Level,(1b) General Elementary School,0.77224,803,936,0.74536,0.79912
2020,30-45 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22776,133,936,0.20088,0.25464
2020,30-45 y.,Upper Secondary Level,(1a) Inadequately completed,0.01036,56,2566,0.00644,0.01428
2020,30-45 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.30519,709,2566,0.28737,0.32301
2020,30-45 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.56951,1150,2566,0.55035,0.58867
2020,30-45 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11486,651,2566,0.10252,0.12720
2020,30-45 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.10485,31,277,0.06870,0.14099
2020,30-45 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.50749,128,277,0.44851,0.56648
2020,30-45 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.38607,118,277,0.32863,0.44351
2020,30-45 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36525,637,2526,0.34647,0.38403
2020,30-45 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63475,1889,2526,0.61597,0.65353
2020,46-65 y.,Primary Level,(1a) Inadequately completed,0.90578,365,365,0.87577,0.93579
2020,46-65 y.,Lower Secondary Level,(1b) General Elementary School,0.78981,584,734,0.76031,0.81931
2020,46-65 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21019,150,734,0.18069,0.23969
2020,46-65 y.,Upper Secondary Level,(1a) Inadequately completed,0.00701,42,4390,0.00454,0.00948
2020,46-65 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41958,1550,4390,0.40498,0.43418
2020,46-65 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53013,2425,4390,0.51537,0.54490
2020,46-65 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04328,373,4390,0.03726,0.04930
2020,46-65 y.,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.17117,126,754,0.14426,0.19807
2020,46-65 y.,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.48938,406,754,0.45368,0.52509
2020,46-65 y.,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.33385,222,754,0.30016,0.36753
2020,46-65 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35865,965,3060,0.34166,0.37565
2020,46-65 y.,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64135,2095,3060,0.62435,0.65834
2020,66 and older,Primary Level,(1a) Inadequately completed,0.99603,49,49,0.97824,1.01382
2020,66 and older,Lower Secondary Level,(1b) General Elementary School,0.87417,423,509,0.84533,0.90301
2020,66 and older,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.12583,86,509,0.09699,0.15467
2020,66 and older,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65589,1485,2397,0.63687,0.67492
2020,66 and older,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.30448,830,2397,0.28605,0.32290
2020,66 and older,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.03188,82,2397,0.02485,0.03892
2020,66 and older,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.42805,132,344,0.37568,0.48041
2020,66 and older,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.37412,133,344,0.32291,0.42533
2020,66 and older,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.19660,79,344,0.15454,0.23866
2020,66 and older,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40116,514,1387,0.37536,0.42697
2020,66 and older,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59884,873,1387,0.57303,0.62464
2021,17-29 y.,Primary Level,(1a) Inadequately completed,0.84239,252,252,0.79731,0.88747
2021,17-29 y.,Lower Secondary Level,(1b) General Elementary School,0.48175,328,637,0.44292,0.52059
2021,17-29 y.,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.51825,309,637,0.47941,0.55708
2021,17-29 y.,Upper Secondary Level,(1c) Basic Vocational Qualification,0.11788,134,1121,0.09900,0.13677
2021,17-29 y.,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28099,242,1121,0.25466,0.30731
2021,17-29 y.,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.59030,745,1121,0.56150,0.61911
2021,17-29 y.,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.45499,180,532,0.41263,0.49734
