year,migback,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06602,134,1201,0.05197,0.08006
2020,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04756,103,1201,0.03552,0.05960
2020,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.05185,149,1201,0.03931,0.06440
2020,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.09353,46,123,0.04186,0.14519
2020,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.12564,77,123,0.06682,0.18445
2021,No migration background,Urban regions,(0) No qualification (yet),0.01310,162,8155,0.01064,0.01557
2021,No migration background,Urban regions,(1a) Inadequately completed,0.00638,71,8155,0.00465,0.00811
2021,No migration background,Urban regions,(1b) General Elementary School,0.04043,310,8155,0.03616,0.04471
2021,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.17111,1229,8155,0.16294,0.17928
2021,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.21024,2055,8155,0.20139,0.21908
2021,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04746,515,8155,0.04284,0.05207
2021,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09386,913,8155,0.08753,0.10019
2021,No migration background,Urban regions,(3a) Lower Tertiary Education,0.09669,1050,8155,0.09027,0.10310
2021,No migration background,Urban regions,(3b) Higher Tertiary Education,0.15239,1850,8155,0.14459,0.16019
2021,No migration background,Rural regions,(0) No qualification (yet),0.01225,109,4799,0.00914,0.01536
2021,No migration background,Rural regions,(1a) Inadequately completed,0.00671,33,4799,0.00440,0.00902
2021,No migration background,Rural regions,(1b) General Elementary School,0.05461,250,4799,0.04818,0.06104
2021,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.19445,911,4799,0.18326,0.20565
2021,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.29392,1741,4799,0.28103,0.30681
2021,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02812,160,4799,0.02344,0.03280
2021,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07076,407,4799,0.06351,0.07802
2021,No migration background,Rural regions,(3a) Lower Tertiary Education,0.07182,493,4799,0.06452,0.07913
2021,No migration background,Rural regions,(3b) Higher Tertiary Education,0.09822,695,4799,0.08980,0.10664
2021,Direct migration background,Urban regions,(0) No qualification (yet),0.01188,94,3915,0.00848,0.01527
2021,Direct migration background,Urban regions,(1a) Inadequately completed,0.08050,787,3915,0.07198,0.08902
2021,Direct migration background,Urban regions,(1b) General Elementary School,0.13900,592,3915,0.12816,0.14984
2021,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.15219,321,3915,0.14093,0.16344
2021,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.04875,172,3915,0.04200,0.05550
2021,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.06181,447,3915,0.05427,0.06936
2021,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.12329,368,3915,0.11299,0.13359
2021,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.04768,91,3915,0.04101,0.05436
2021,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.21505,1043,3915,0.20218,0.22793
2021,Direct migration background,Rural regions,(1a) Inadequately completed,0.04800,219,1098,0.03535,0.06065
2021,Direct migration background,Rural regions,(1b) General Elementary School,0.15665,173,1098,0.13514,0.17816
2021,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.18592,142,1098,0.16290,0.20895
2021,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13479,80,1098,0.11458,0.15500
2021,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.07712,120,1098,0.06133,0.09291
2021,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09152,115,1098,0.07446,0.10859
2021,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.14183,249,1098,0.12118,0.16248
2021,Indirect migration background,Urban regions,(0) No qualification (yet),0.01672,53,732,0.00743,0.02602
2021,Indirect migration background,Urban regions,(1b) General Elementary School,0.03583,43,732,0.02235,0.04930
2021,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07307,70,732,0.05420,0.09193
2021,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.08694,156,732,0.06652,0.10737
2021,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08146,143,732,0.06163,0.10129
2021,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06871,91,732,0.05037,0.08705
2021,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.04433,67,732,0.02941,0.05926
2021,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.06781,109,732,0.04958,0.08604
2021,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.13352,60,60,0.04673,0.22031
2022,No migration background,Urban regions,(0) No qualification (yet),0.00992,203,10249,0.00800,0.01184
2022,No migration background,Urban regions,(1a) Inadequately completed,0.00594,95,10249,0.00445,0.00742
2022,No migration background,Urban regions,(1b) General Elementary School,0.03112,298,10249,0.02776,0.03448
2022,No migration background,Urban regions,(1c) Basic Vocational Qualification,0.14033,1329,10249,0.13360,0.14705
2022,No migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.18829,2447,10249,0.18072,0.19586
2022,No migration background,Urban regions,(2c_gen) General Maturity Certificate,0.04226,707,10249,0.03837,0.04616
2022,No migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08575,1266,10249,0.08033,0.09117
2022,No migration background,Urban regions,(3a) Lower Tertiary Education,0.09479,1307,10249,0.08912,0.10046
2022,No migration background,Urban regions,(3b) Higher Tertiary Education,0.16314,2597,10249,0.15598,0.17029
2022,No migration background,Rural regions,(0) No qualification (yet),0.00771,117,6234,0.00554,0.00988
2022,No migration background,Rural regions,(1a) Inadequately completed,0.00693,62,6234,0.00487,0.00900
2022,No migration background,Rural regions,(1b) General Elementary School,0.04520,267,6234,0.04004,0.05036
2022,No migration background,Rural regions,(1c) Basic Vocational Qualification,0.17202,1045,6234,0.16265,0.18139
2022,No migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.26482,2240,6234,0.25386,0.27577
2022,No migration background,Rural regions,(2c_gen) General Maturity Certificate,0.02782,250,6234,0.02374,0.03191
2022,No migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07280,643,6234,0.06635,0.07925
2022,No migration background,Rural regions,(3a) Lower Tertiary Education,0.06288,631,6234,0.05685,0.06891
2022,No migration background,Rural regions,(3b) Higher Tertiary Education,0.10383,979,6234,0.09626,0.11140
2022,Direct migration background,Urban regions,(0) No qualification (yet),0.01172,144,5394,0.00884,0.01459
2022,Direct migration background,Urban regions,(1a) Inadequately completed,0.05089,621,5394,0.04502,0.05675
2022,Direct migration background,Urban regions,(1b) General Elementary School,0.10386,539,5394,0.09572,0.11200
2022,Direct migration background,Urban regions,(1c) Basic Vocational Qualification,0.11098,338,5394,0.10260,0.11936
2022,Direct migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.05446,201,5394,0.04841,0.06052
2022,Direct migration background,Urban regions,(2c_gen) General Maturity Certificate,0.05803,655,5394,0.05179,0.06427
2022,Direct migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08980,465,5394,0.08216,0.09743
2022,Direct migration background,Urban regions,(3a) Lower Tertiary Education,0.03053,128,5394,0.02594,0.03512
2022,Direct migration background,Urban regions,(3b) Higher Tertiary Education,0.20469,2303,5394,0.19393,0.21546
2022,Direct migration background,Rural regions,(1a) Inadequately completed,0.06746,190,1132,0.05284,0.08208
2022,Direct migration background,Rural regions,(1b) General Elementary School,0.11404,172,1132,0.09551,0.13256
2022,Direct migration background,Rural regions,(1c) Basic Vocational Qualification,0.13818,130,1132,0.11807,0.15829
2022,Direct migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.10410,93,1132,0.08630,0.12189
2022,Direct migration background,Rural regions,(2c_gen) General Maturity Certificate,0.05861,144,1132,0.04492,0.07230
2022,Direct migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.09886,125,1132,0.08147,0.11626
2022,Direct migration background,Rural regions,(3b) Higher Tertiary Education,0.12179,278,1132,0.10273,0.14085
2022,Indirect migration background,Urban regions,(0) No qualification (yet),0.02184,68,1083,0.01313,0.03055
2022,Indirect migration background,Urban regions,(1b) General Elementary School,0.02150,41,1083,0.01286,0.03015
2022,Indirect migration background,Urban regions,(1c) Basic Vocational Qualification,0.07199,90,1083,0.05659,0.08739
2022,Indirect migration background,Urban regions,(2) Intermediate General/Vocational Qualification,0.11108,231,1083,0.09236,0.12980
2022,Indirect migration background,Urban regions,(2c_gen) General Maturity Certificate,0.08951,156,1083,0.07250,0.10652
2022,Indirect migration background,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07249,149,1083,0.05704,0.08794
2022,Indirect migration background,Urban regions,(3a) Lower Tertiary Education,0.03939,109,1083,0.02780,0.05098
2022,Indirect migration background,Urban regions,(3b) Higher Tertiary Education,0.09825,239,1083,0.08051,0.11599
2022,Indirect migration background,Rural regions,(1c) Basic Vocational Qualification,0.10671,53,247,0.06813,0.14529
2022,Indirect migration background,Rural regions,(2) Intermediate General/Vocational Qualification,0.16400,115,247,0.11773,0.21027
2022,Indirect migration background,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03813,31,247,0.01420,0.06206
2022,Indirect migration background,Rural regions,(3b) Higher Tertiary Education,0.05985,48,247,0.03021,0.08950
