year,quintil_oecd,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.34349,401,1061,0.31490,0.37208
2000,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04916,51,1061,0.03615,0.06218
2000,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.09461,109,1061,0.07699,0.11223
2000,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04665,56,1061,0.03395,0.05934
2000,4th Quintile,Urban regions,(1b) General Elementary School,0.09771,183,1770,0.08388,0.11155
2000,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.33789,567,1770,0.31584,0.35993
2000,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25847,493,1770,0.23807,0.27887
2000,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02582,59,1770,0.01843,0.03321
2000,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08761,160,1770,0.07443,0.10078
2000,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.08259,142,1770,0.06976,0.09541
2000,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.09014,166,1770,0.07680,0.10349
2000,4th Quintile,Rural regions,(1b) General Elementary School,0.05593,41,859,0.04055,0.07131
2000,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.32441,252,859,0.29308,0.35573
2000,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28344,290,859,0.25328,0.31360
2000,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.03283,32,859,0.02091,0.04476
2000,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07126,60,859,0.05404,0.08847
2000,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.11561,115,859,0.09421,0.13700
2000,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.09556,69,859,0.07589,0.11523
2000,5th Quintile,Urban regions,(0) No qualification (yet),0.01957,37,1865,0.01328,0.02585
2000,5th Quintile,Urban regions,(1b) General Elementary School,0.03785,77,1865,0.02919,0.04652
2000,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.19240,372,1865,0.17451,0.21030
2000,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26620,506,1865,0.24614,0.28627
2000,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03439,70,1865,0.02612,0.04267
2000,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10765,180,1865,0.09358,0.12172
2000,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.11539,219,1865,0.10089,0.12990
2000,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.22365,404,1865,0.20474,0.24257
2000,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.24853,152,601,0.21395,0.28311
2000,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.30182,200,601,0.26509,0.33855
2000,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06490,36,601,0.04519,0.08461
2000,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.12059,89,601,0.09454,0.14665
2000,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.16880,124,601,0.13883,0.19877
2001,1st Quintile,Urban regions,(0) No qualification (yet),0.02338,72,2417,0.01735,0.02940
2001,1st Quintile,Urban regions,(1a) Inadequately completed,0.03560,100,2417,0.02821,0.04299
2001,1st Quintile,Urban regions,(1b) General Elementary School,0.22661,566,2417,0.20992,0.24330
2001,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.34135,784,2417,0.32245,0.36026
2001,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.15694,409,2417,0.14243,0.17144
2001,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.07179,174,2417,0.06150,0.08209
2001,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06370,144,2417,0.05396,0.07344
2001,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.02892,65,2417,0.02224,0.03560
2001,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05171,103,2417,0.04288,0.06054
2001,1st Quintile,Rural regions,(0) No qualification (yet),0.02620,46,1385,0.01779,0.03462
2001,1st Quintile,Rural regions,(1a) Inadequately completed,0.02805,38,1385,0.01935,0.03675
2001,1st Quintile,Rural regions,(1b) General Elementary School,0.24215,300,1385,0.21958,0.26472
2001,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.35350,468,1385,0.32832,0.37869
2001,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.24539,409,1385,0.22272,0.26807
2001,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02086,43,1385,0.01333,0.02839
2001,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03326,40,1385,0.02381,0.04270
2001,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02631,41,1385,0.01788,0.03475
2001,2nd Quintile,Urban regions,(0) No qualification (yet),0.02426,79,2603,0.01835,0.03017
2001,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02560,78,2603,0.01953,0.03167
2001,2nd Quintile,Urban regions,(1b) General Elementary School,0.17379,426,2603,0.15923,0.18835
2001,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.37955,940,2603,0.36091,0.39820
2001,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.20674,581,2603,0.19118,0.22230
2001,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03298,93,2603,0.02612,0.03985
2001,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07709,193,2603,0.06684,0.08734
2001,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.03484,101,2603,0.02779,0.04188
2001,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.04514,112,2603,0.03717,0.05312
2001,2nd Quintile,Rural regions,(0) No qualification (yet),0.01782,42,1700,0.01153,0.02411
2001,2nd Quintile,Rural regions,(1b) General Elementary School,0.13912,208,1700,0.12266,0.15558
2001,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.43032,682,1700,0.40678,0.45386
2001,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.26742,527,1700,0.24637,0.28846
2001,2nd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02112,37,1700,0.01428,0.02796
2001,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03192,59,1700,0.02356,0.04028
2001,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04708,92,1700,0.03701,0.05716
2001,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03344,53,1700,0.02489,0.04199
2001,3rd Quintile,Urban regions,(0) No qualification (yet),0.01963,57,2828,0.01452,0.02474
2001,3rd Quintile,Urban regions,(1a) Inadequately completed,0.01308,38,2828,0.00889,0.01727
2001,3rd Quintile,Urban regions,(1b) General Elementary School,0.12346,337,2828,0.11133,0.13558
2001,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.37341,1025,2828,0.35558,0.39124
2001,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.25418,749,2828,0.23813,0.27023
2001,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03263,92,2828,0.02608,0.03918
2001,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08048,220,2828,0.07045,0.09051
2001,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.04951,151,2828,0.04151,0.05750
2001,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.05362,159,2828,0.04532,0.06193
2001,3rd Quintile,Rural regions,(0) No qualification (yet),0.01847,43,1683,0.01203,0.02490
2001,3rd Quintile,Rural regions,(1b) General Elementary School,0.07815,119,1683,0.06532,0.09098
2001,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.39514,592,1683,0.37177,0.41850
2001,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.32156,591,1683,0.29924,0.34388
2001,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.01784,42,1683,0.01152,0.02417
2001,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03438,59,1683,0.02567,0.04309
2001,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.08226,155,1683,0.06913,0.09539
2001,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.04906,82,1683,0.03873,0.05938
2001,4th Quintile,Urban regions,(0) No qualification (yet),0.01888,68,2956,0.01397,0.02379
2001,4th Quintile,Urban regions,(1b) General Elementary School,0.07635,230,2956,0.06678,0.08593
2001,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.34236,950,2956,0.32525,0.35947
2001,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26326,805,2956,0.24738,0.27913
2001,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02890,102,2956,0.02286,0.03494
2001,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08217,246,2956,0.07227,0.09207
2001,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.08168,242,2956,0.07180,0.09155
2001,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.09874,313,2956,0.08799,0.10950
2001,4th Quintile,Rural regions,(0) No qualification (yet),0.01769,38,1613,0.01126,0.02413
2001,4th Quintile,Rural regions,(1b) General Elementary School,0.08001,111,1613,0.06676,0.09325
2001,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.32204,473,1613,0.29923,0.34485
2001,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.31887,544,1613,0.29612,0.34162
2001,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02956,49,1613,0.02129,0.03783
2001,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06405,99,1613,0.05209,0.07600
2001,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.08479,155,1613,0.07120,0.09839
2001,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.08121,144,1613,0.06787,0.09454
2001,5th Quintile,Urban regions,(0) No qualification (yet),0.01628,75,3399,0.01202,0.02053
2001,5th Quintile,Urban regions,(1b) General Elementary School,0.03603,130,3399,0.02977,0.04230
2001,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.22095,722,3399,0.20700,0.23490
2001,5th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.24331,840,3399,0.22888,0.25773
2001,5th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03026,114,3399,0.02450,0.03602
2001,5th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09847,321,3399,0.08845,0.10848
2001,5th Quintile,Urban regions,(3a) Lower Tertiary Education,0.12828,434,3399,0.11703,0.13952
2001,5th Quintile,Urban regions,(3b) Higher Tertiary Education,0.22314,763,3399,0.20914,0.23714
2001,5th Quintile,Rural regions,(1b) General Elementary School,0.04170,42,1063,0.02968,0.05372
2001,5th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.27846,282,1063,0.25151,0.30542
2001,5th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.28718,314,1063,0.25997,0.31439
2001,5th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07375,69,1063,0.05803,0.08947
2001,5th Quintile,Rural regions,(3a) Lower Tertiary Education,0.11893,157,1063,0.09946,0.13840
2001,5th Quintile,Rural regions,(3b) Higher Tertiary Education,0.17310,199,1063,0.15034,0.19585
2002,1st Quintile,Urban regions,(0) No qualification (yet),0.02880,69,2132,0.02170,0.03590
2002,1st Quintile,Urban regions,(1a) Inadequately completed,0.03681,87,2132,0.02882,0.04481
2002,1st Quintile,Urban regions,(1b) General Elementary School,0.22293,491,2132,0.20526,0.24060
2002,1st Quintile,Urban regions,(1c) Basic Vocational Qualification,0.32747,668,2132,0.30754,0.34739
2002,1st Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.16675,386,2132,0.15093,0.18258
2002,1st Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.06686,146,2132,0.05625,0.07746
2002,1st Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07380,140,2132,0.06269,0.08490
2002,1st Quintile,Urban regions,(3a) Lower Tertiary Education,0.02307,48,2132,0.01669,0.02944
2002,1st Quintile,Urban regions,(3b) Higher Tertiary Education,0.05352,97,2132,0.04396,0.06308
2002,1st Quintile,Rural regions,(0) No qualification (yet),0.02821,37,1243,0.01900,0.03742
2002,1st Quintile,Rural regions,(1a) Inadequately completed,0.02746,36,1243,0.01837,0.03654
2002,1st Quintile,Rural regions,(1b) General Elementary School,0.23771,268,1243,0.21403,0.26138
2002,1st Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33864,415,1243,0.31232,0.36496
2002,1st Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.24767,363,1243,0.22366,0.27168
2002,1st Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02236,33,1243,0.01414,0.03058
2002,1st Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04571,55,1243,0.03409,0.05732
2002,1st Quintile,Rural regions,(3a) Lower Tertiary Education,0.02634,36,1243,0.01743,0.03524
2002,2nd Quintile,Urban regions,(0) No qualification (yet),0.02602,72,2347,0.01958,0.03246
2002,2nd Quintile,Urban regions,(1a) Inadequately completed,0.02436,69,2347,0.01812,0.03060
2002,2nd Quintile,Urban regions,(1b) General Elementary School,0.18597,406,2347,0.17022,0.20171
2002,2nd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.40746,903,2347,0.38758,0.42735
2002,2nd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.19499,495,2347,0.17896,0.21102
2002,2nd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02992,83,2347,0.02303,0.03682
2002,2nd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06461,156,2347,0.05466,0.07456
2002,2nd Quintile,Urban regions,(3a) Lower Tertiary Education,0.03168,79,2347,0.02460,0.03877
2002,2nd Quintile,Urban regions,(3b) Higher Tertiary Education,0.03498,84,2347,0.02755,0.04241
2002,2nd Quintile,Rural regions,(0) No qualification (yet),0.02018,33,1489,0.01303,0.02732
2002,2nd Quintile,Rural regions,(1b) General Elementary School,0.15365,194,1489,0.13533,0.17198
2002,2nd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.44143,626,1489,0.41620,0.46666
2002,2nd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.25818,461,1489,0.23594,0.28042
2002,2nd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03871,57,1489,0.02891,0.04852
2002,2nd Quintile,Rural regions,(3a) Lower Tertiary Education,0.04120,79,1489,0.03110,0.05130
2002,2nd Quintile,Rural regions,(3b) Higher Tertiary Education,0.02560,39,1489,0.01757,0.03362
2002,3rd Quintile,Urban regions,(0) No qualification (yet),0.02521,88,2557,0.01913,0.03128
2002,3rd Quintile,Urban regions,(1a) Inadequately completed,0.01512,37,2557,0.01039,0.01986
2002,3rd Quintile,Urban regions,(1b) General Elementary School,0.10490,273,2557,0.09302,0.11678
2002,3rd Quintile,Urban regions,(1c) Basic Vocational Qualification,0.37675,904,2557,0.35797,0.39554
2002,3rd Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26380,682,2557,0.24672,0.28089
2002,3rd Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.03748,103,2557,0.03012,0.04485
2002,3rd Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07013,176,2557,0.06023,0.08003
2002,3rd Quintile,Urban regions,(3a) Lower Tertiary Education,0.06019,154,2557,0.05097,0.06941
2002,3rd Quintile,Urban regions,(3b) Higher Tertiary Education,0.04641,140,2557,0.03825,0.05457
2002,3rd Quintile,Rural regions,(0) No qualification (yet),0.02334,40,1440,0.01554,0.03114
2002,3rd Quintile,Rural regions,(1b) General Elementary School,0.08590,110,1440,0.07142,0.10038
2002,3rd Quintile,Rural regions,(1c) Basic Vocational Qualification,0.38066,487,1440,0.35557,0.40574
2002,3rd Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33671,519,1440,0.31229,0.36112
2002,3rd Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.01676,35,1440,0.01013,0.02339
2002,3rd Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03948,60,1440,0.02942,0.04954
2002,3rd Quintile,Rural regions,(3a) Lower Tertiary Education,0.07050,124,1440,0.05728,0.08373
2002,3rd Quintile,Rural regions,(3b) Higher Tertiary Education,0.03775,65,1440,0.02790,0.04760
2002,4th Quintile,Urban regions,(0) No qualification (yet),0.01470,60,2715,0.01018,0.01923
2002,4th Quintile,Urban regions,(1b) General Elementary School,0.08339,227,2715,0.07299,0.09379
2002,4th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.33582,837,2715,0.31805,0.35359
2002,4th Quintile,Urban regions,(2) Intermediate General/Vocational Qualification,0.26230,746,2715,0.24575,0.27885
2002,4th Quintile,Urban regions,(2c_gen) General Maturity Certificate,0.02899,90,2715,0.02268,0.03530
2002,4th Quintile,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09240,249,2715,0.08151,0.10330
2002,4th Quintile,Urban regions,(3a) Lower Tertiary Education,0.07568,220,2715,0.06573,0.08563
2002,4th Quintile,Urban regions,(3b) Higher Tertiary Education,0.09669,286,2715,0.08557,0.10781
2002,4th Quintile,Rural regions,(0) No qualification (yet),0.01123,32,1594,0.00605,0.01640
2002,4th Quintile,Rural regions,(1b) General Elementary School,0.07393,104,1594,0.06108,0.08678
2002,4th Quintile,Rural regions,(1c) Basic Vocational Qualification,0.33636,474,1594,0.31316,0.35957
2002,4th Quintile,Rural regions,(2) Intermediate General/Vocational Qualification,0.33841,554,1594,0.31517,0.36164
2002,4th Quintile,Rural regions,(2c_gen) General Maturity Certificate,0.02087,44,1594,0.01385,0.02789
2002,4th Quintile,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05044,79,1594,0.03969,0.06118
2002,4th Quintile,Rural regions,(3a) Lower Tertiary Education,0.09229,165,1594,0.07807,0.10650
2002,4th Quintile,Rural regions,(3b) Higher Tertiary Education,0.07558,142,1594,0.06260,0.08856
2002,5th Quintile,Urban regions,(0) No qualification (yet),0.01187,83,3655,0.00836,0.01538
2002,5th Quintile,Urban regions,(1b) General Elementary School,0.03922,129,3655,0.03293,0.04551
2002,5th Quintile,Urban regions,(1c) Basic Vocational Qualification,0.25257,808,3655,0.23849,0.26666
