year,bula_h,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,North Rhine-Westphalia,2nd Quintile,(1a) Inadequately completed,0.03987,53,405,0.02079,0.05895
1994,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.15309,100,405,0.11798,0.18820
1994,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.33642,186,405,0.29035,0.38249
1994,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11028,66,405,0.07974,0.14083
1994,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.16335,93,339,0.12394,0.20277
1994,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.33306,159,339,0.28282,0.38331
1994,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15546,87,339,0.11683,0.19409
1994,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.10353,69,449,0.07532,0.13175
1994,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.31368,169,449,0.27071,0.35665
1994,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.19424,113,449,0.15760,0.23087
1994,North Rhine-Westphalia,4th Quintile,(2c_gen) General Maturity Certificate,0.05538,32,449,0.03420,0.07656
1994,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04764,31,449,0.02791,0.06736
1994,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.06251,35,449,0.04010,0.08493
1994,North Rhine-Westphalia,5th Quintile,(1b) General Elementary School,0.03978,36,484,0.02235,0.05720
1994,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.27606,158,484,0.23619,0.31593
1994,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.23316,129,484,0.19545,0.27087
1994,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05878,43,484,0.03780,0.07976
1994,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.07373,36,484,0.05042,0.09704
1994,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.15115,82,484,0.11921,0.18310
1994,Hesse,1st Quintile,(1b) General Elementary School,0.28517,47,47,0.15469,0.41564
1994,Hesse,2nd Quintile,(1b) General Elementary School,0.28960,45,116,0.20670,0.37251
1994,Hesse,2nd Quintile,(1c) Basic Vocational Qualification,0.27273,40,116,0.19133,0.35413
1994,Hesse,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15211,31,116,0.08647,0.21775
1994,Hesse,3rd Quintile,(1b) General Elementary School,0.23931,62,133,0.16652,0.31210
1994,Hesse,3rd Quintile,(1c) Basic Vocational Qualification,0.34674,71,133,0.26554,0.42793
1994,Hesse,4th Quintile,(1c) Basic Vocational Qualification,0.33148,57,89,0.23313,0.42984
1994,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.14487,32,89,0.07133,0.21841
1994,Hesse,5th Quintile,(1c) Basic Vocational Qualification,0.24947,70,163,0.18284,0.31611
1994,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21400,59,163,0.15084,0.27715
1994,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.14130,34,163,0.08766,0.19494
1994,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.32383,45,86,0.22435,0.42331
1994,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.28724,41,86,0.19104,0.38343
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.27365,44,88,0.17996,0.36733
1994,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.25918,44,88,0.16711,0.35126
1994,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.37775,49,49,0.24059,0.51490
1994,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.34824,54,89,0.24870,0.44778
1994,"Rhineland-Palatinate, Saarland",4th Quintile,(2) Intermediate General/Vocational Qualification,0.20900,35,89,0.12405,0.29395
1994,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.38013,57,57,0.25299,0.50727
1994,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.08040,65,224,0.04471,0.11609
1994,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.26516,87,224,0.20722,0.32309
1994,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.24465,72,224,0.18822,0.30107
1994,Baden-Wuerttemberg,2nd Quintile,(1a) Inadequately completed,0.03943,34,261,0.01577,0.06308
1994,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.19913,86,261,0.15059,0.24767
1994,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.31208,105,261,0.25576,0.36840
1994,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11283,36,261,0.07437,0.15129
1994,Baden-Wuerttemberg,3rd Quintile,(1a) Inadequately completed,0.03090,42,297,0.01119,0.05062
1994,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.18296,91,297,0.13891,0.22701
1994,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.29713,112,297,0.24507,0.34919
1994,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.13217,52,297,0.09359,0.17075
1994,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.14861,76,277,0.10665,0.19058
1994,Baden-Wuerttemberg,4th Quintile,(1c) Basic Vocational Qualification,0.30775,137,277,0.25330,0.36220
1994,Baden-Wuerttemberg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.15983,64,277,0.11660,0.20307
1994,Baden-Wuerttemberg,5th Quintile,(1b) General Elementary School,0.05117,40,311,0.02664,0.07570
1994,Baden-Wuerttemberg,5th Quintile,(1c) Basic Vocational Qualification,0.31920,147,311,0.26731,0.37110
1994,Baden-Wuerttemberg,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21641,90,311,0.17057,0.26226
1994,Baden-Wuerttemberg,5th Quintile,(3b) Higher Tertiary Education,0.09517,34,311,0.06250,0.12783
1994,Bavaria,1st Quintile,(1b) General Elementary School,0.27115,72,128,0.19384,0.34847
1994,Bavaria,1st Quintile,(1c) Basic Vocational Qualification,0.26466,56,128,0.18794,0.34139
1994,Bavaria,2nd Quintile,(1b) General Elementary School,0.18680,66,206,0.13345,0.24016
1994,Bavaria,2nd Quintile,(1c) Basic Vocational Qualification,0.30407,100,206,0.24110,0.36705
1994,Bavaria,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.14307,40,206,0.09514,0.19100
1994,Bavaria,3rd Quintile,(1b) General Elementary School,0.13940,66,261,0.09730,0.18150
1994,Bavaria,3rd Quintile,(1c) Basic Vocational Qualification,0.39204,146,261,0.33270,0.45138
1994,Bavaria,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.12565,49,261,0.08536,0.16594
1994,Bavaria,4th Quintile,(1b) General Elementary School,0.09044,49,271,0.05623,0.12465
1994,Bavaria,4th Quintile,(1c) Basic Vocational Qualification,0.31292,139,271,0.25761,0.36822
1994,Bavaria,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21032,83,271,0.16171,0.25893
1994,Bavaria,5th Quintile,(1b) General Elementary School,0.08616,47,353,0.05684,0.11547
1994,Bavaria,5th Quintile,(1c) Basic Vocational Qualification,0.24741,125,353,0.20233,0.29248
1994,Bavaria,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24772,117,353,0.20262,0.29282
1994,Bavaria,5th Quintile,(3b) Higher Tertiary Education,0.16144,64,353,0.12300,0.19988
1994,Berlin,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18780,33,33,0.05248,0.32312
1994,Berlin,4th Quintile,(2) Intermediate General/Vocational Qualification,0.29820,41,41,0.15643,0.43997
1994,Berlin,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30181,32,32,0.14021,0.46340
1994,Brandenburg,1st Quintile,(1c) Basic Vocational Qualification,0.31109,45,105,0.22212,0.40007
1994,Brandenburg,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27103,60,105,0.18560,0.35646
1994,Brandenburg,2nd Quintile,(1c) Basic Vocational Qualification,0.26098,52,139,0.18771,0.33426
1994,Brandenburg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21833,53,139,0.14941,0.28726
1994,Brandenburg,2nd Quintile,(3a) Lower Tertiary Education,0.15460,34,139,0.09428,0.21492
1994,Brandenburg,3rd Quintile,(1c) Basic Vocational Qualification,0.19900,32,87,0.11461,0.28338
1994,Brandenburg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31272,55,87,0.21474,0.41070
1994,Brandenburg,4th Quintile,(2) Intermediate General/Vocational Qualification,0.30736,32,32,0.14494,0.46979
1994,Mecklenburg-Western Pomerania,1st Quintile,(1c) Basic Vocational Qualification,0.28591,36,73,0.18154,0.39028
1994,Mecklenburg-Western Pomerania,1st Quintile,(2) Intermediate General/Vocational Qualification,0.26410,37,73,0.16227,0.36593
1994,Mecklenburg-Western Pomerania,2nd Quintile,(1c) Basic Vocational Qualification,0.23737,38,102,0.15439,0.32035
1994,Mecklenburg-Western Pomerania,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31559,64,102,0.22495,0.40623
1994,Mecklenburg-Western Pomerania,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30086,36,36,0.14891,0.45280
1994,Saxony,1st Quintile,(1b) General Elementary School,0.12766,38,257,0.08678,0.16854
1994,Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.32714,112,257,0.26966,0.38461
1994,Saxony,1st Quintile,(2) Intermediate General/Vocational Qualification,0.23692,107,257,0.18484,0.28901
1994,Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.23052,88,275,0.18065,0.28039
1994,Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.31439,144,275,0.25941,0.36936
1994,Saxony,2nd Quintile,(3a) Lower Tertiary Education,0.08465,43,275,0.05169,0.11761
1994,Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.27125,68,189,0.20770,0.33481
1994,Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23420,81,189,0.17366,0.29474
1994,Saxony,3rd Quintile,(3a) Lower Tertiary Education,0.13934,40,189,0.08984,0.18885
1994,Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.24110,39,133,0.16813,0.31407
1994,Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.32032,60,133,0.24072,0.39992
1994,Saxony,4th Quintile,(3a) Lower Tertiary Education,0.19510,34,133,0.12750,0.26270
1994,Saxony-Anhalt,1st Quintile,(1c) Basic Vocational Qualification,0.41433,76,129,0.32899,0.49967
1994,Saxony-Anhalt,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20280,53,129,0.13314,0.27246
1994,Saxony-Anhalt,2nd Quintile,(1c) Basic Vocational Qualification,0.28888,62,138,0.21298,0.36478
1994,Saxony-Anhalt,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30178,76,138,0.22492,0.37865
1994,Saxony-Anhalt,3rd Quintile,(1c) Basic Vocational Qualification,0.23704,40,133,0.16449,0.30959
1994,Saxony-Anhalt,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26662,61,133,0.19118,0.34205
1994,Saxony-Anhalt,3rd Quintile,(3a) Lower Tertiary Education,0.13276,32,133,0.07488,0.19065
1994,Saxony-Anhalt,4th Quintile,(2) Intermediate General/Vocational Qualification,0.38835,41,41,0.23731,0.53939
1994,Thuringa,1st Quintile,(1c) Basic Vocational Qualification,0.34799,77,153,0.27226,0.42372
1994,Thuringa,1st Quintile,(2) Intermediate General/Vocational Qualification,0.25750,76,153,0.18798,0.32701
1994,Thuringa,2nd Quintile,(1c) Basic Vocational Qualification,0.28606,60,130,0.20807,0.36405
1994,Thuringa,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28164,70,130,0.20402,0.35927
1994,Thuringa,3rd Quintile,(1c) Basic Vocational Qualification,0.24458,42,111,0.16425,0.32490
1994,Thuringa,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.29835,69,111,0.21285,0.38386
1995,Lower Saxony,1st Quintile,(1b) General Elementary School,0.25481,63,113,0.17411,0.33551
1995,Lower Saxony,1st Quintile,(1c) Basic Vocational Qualification,0.19222,50,113,0.11925,0.26520
1995,Lower Saxony,2nd Quintile,(1b) General Elementary School,0.17998,39,142,0.11657,0.24339
1995,Lower Saxony,2nd Quintile,(1c) Basic Vocational Qualification,0.32443,68,142,0.24715,0.40171
1995,Lower Saxony,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13087,35,142,0.07520,0.18653
1995,Lower Saxony,3rd Quintile,(1b) General Elementary School,0.14379,37,167,0.09041,0.19716
1995,Lower Saxony,3rd Quintile,(1c) Basic Vocational Qualification,0.34782,80,167,0.27536,0.42027
1995,Lower Saxony,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.16369,50,167,0.10740,0.21997
1995,Lower Saxony,4th Quintile,(1b) General Elementary School,0.15113,33,164,0.09615,0.20612
1995,Lower Saxony,4th Quintile,(1c) Basic Vocational Qualification,0.30861,64,164,0.23769,0.37952
1995,Lower Saxony,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24831,67,164,0.18198,0.31463
1995,Lower Saxony,5th Quintile,(1c) Basic Vocational Qualification,0.24070,60,168,0.17586,0.30554
1995,Lower Saxony,5th Quintile,(2) Intermediate General/Vocational Qualification,0.24158,69,168,0.17666,0.30650
1995,Lower Saxony,5th Quintile,(3b) Higher Tertiary Education,0.17018,39,168,0.11318,0.22717
1995,North Rhine-Westphalia,1st Quintile,(1a) Inadequately completed,0.04430,61,450,0.02527,0.06333
1995,North Rhine-Westphalia,1st Quintile,(1b) General Elementary School,0.17134,138,450,0.13649,0.20620
1995,North Rhine-Westphalia,1st Quintile,(1c) Basic Vocational Qualification,0.23345,144,450,0.19432,0.27258
1995,North Rhine-Westphalia,1st Quintile,(2) Intermediate General/Vocational Qualification,0.10836,64,450,0.07961,0.13711
1995,North Rhine-Westphalia,1st Quintile,(2c_gen) General Maturity Certificate,0.06129,43,450,0.03910,0.08347
1995,North Rhine-Westphalia,2nd Quintile,(1a) Inadequately completed,0.03031,51,439,0.01425,0.04637
1995,North Rhine-Westphalia,2nd Quintile,(1b) General Elementary School,0.17602,106,439,0.14035,0.21168
1995,North Rhine-Westphalia,2nd Quintile,(1c) Basic Vocational Qualification,0.30006,172,439,0.25714,0.34298
1995,North Rhine-Westphalia,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11420,76,439,0.08441,0.14398
1995,North Rhine-Westphalia,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05322,34,439,0.03220,0.07424
1995,North Rhine-Westphalia,3rd Quintile,(1b) General Elementary School,0.16114,95,392,0.12470,0.19758
1995,North Rhine-Westphalia,3rd Quintile,(1c) Basic Vocational Qualification,0.33130,175,392,0.28464,0.37795
1995,North Rhine-Westphalia,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.15980,91,392,0.12348,0.19612
1995,North Rhine-Westphalia,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05035,31,392,0.02867,0.07202
1995,North Rhine-Westphalia,4th Quintile,(1b) General Elementary School,0.09052,56,410,0.06271,0.11832
1995,North Rhine-Westphalia,4th Quintile,(1c) Basic Vocational Qualification,0.33776,172,410,0.29192,0.38359
1995,North Rhine-Westphalia,4th Quintile,(2) Intermediate General/Vocational Qualification,0.18091,112,410,0.14360,0.21822
1995,North Rhine-Westphalia,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07148,38,410,0.04651,0.09645
1995,North Rhine-Westphalia,4th Quintile,(3b) Higher Tertiary Education,0.06513,32,410,0.04121,0.08904
1995,North Rhine-Westphalia,5th Quintile,(1b) General Elementary School,0.03959,34,496,0.02241,0.05676
1995,North Rhine-Westphalia,5th Quintile,(1c) Basic Vocational Qualification,0.26217,152,496,0.22342,0.30091
1995,North Rhine-Westphalia,5th Quintile,(2) Intermediate General/Vocational Qualification,0.22709,131,496,0.19018,0.26399
1995,North Rhine-Westphalia,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.04062,33,496,0.02323,0.05801
1995,North Rhine-Westphalia,5th Quintile,(3a) Lower Tertiary Education,0.07903,44,496,0.05527,0.10280
1995,North Rhine-Westphalia,5th Quintile,(3b) Higher Tertiary Education,0.17530,102,496,0.14180,0.20880
1995,Hesse,1st Quintile,(1b) General Elementary School,0.23117,53,86,0.14154,0.32079
1995,Hesse,1st Quintile,(1c) Basic Vocational Qualification,0.18041,33,86,0.09866,0.26215
1995,Hesse,2nd Quintile,(1b) General Elementary School,0.25425,41,102,0.16932,0.33917
1995,Hesse,2nd Quintile,(1c) Basic Vocational Qualification,0.30309,61,102,0.21346,0.39273
1995,Hesse,3rd Quintile,(1b) General Elementary School,0.24984,52,112,0.16930,0.33037
1995,Hesse,3rd Quintile,(1c) Basic Vocational Qualification,0.32235,60,112,0.23541,0.40930
1995,Hesse,4th Quintile,(1c) Basic Vocational Qualification,0.38120,72,109,0.28960,0.47280
1995,Hesse,4th Quintile,(2) Intermediate General/Vocational Qualification,0.17464,37,109,0.10303,0.24624
1995,Hesse,5th Quintile,(1c) Basic Vocational Qualification,0.19867,47,134,0.13086,0.26648
1995,Hesse,5th Quintile,(2) Intermediate General/Vocational Qualification,0.19859,56,134,0.13079,0.26639
1995,Hesse,5th Quintile,(3b) Higher Tertiary Education,0.15480,31,134,0.09332,0.21627
1995,"Rhineland-Palatinate, Saarland",1st Quintile,(1b) General Elementary School,0.26285,56,110,0.18021,0.34548
1995,"Rhineland-Palatinate, Saarland",1st Quintile,(1c) Basic Vocational Qualification,0.23528,54,110,0.15565,0.31491
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,(1b) General Elementary School,0.25372,39,78,0.15653,0.35092
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,(1c) Basic Vocational Qualification,0.22143,39,78,0.12869,0.31417
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,(1b) General Elementary School,0.21889,34,89,0.13249,0.30528
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,(1c) Basic Vocational Qualification,0.32742,55,89,0.22937,0.42547
1995,"Rhineland-Palatinate, Saarland",4th Quintile,(1c) Basic Vocational Qualification,0.41030,62,62,0.28686,0.53374
1995,"Rhineland-Palatinate, Saarland",5th Quintile,(1c) Basic Vocational Qualification,0.37715,55,55,0.24788,0.50643
1995,Baden-Wuerttemberg,1st Quintile,(1a) Inadequately completed,0.06942,54,223,0.03598,0.10285
1995,Baden-Wuerttemberg,1st Quintile,(1b) General Elementary School,0.25639,97,223,0.19896,0.31383
1995,Baden-Wuerttemberg,1st Quintile,(1c) Basic Vocational Qualification,0.22602,72,223,0.17100,0.28105
1995,Baden-Wuerttemberg,2nd Quintile,(1a) Inadequately completed,0.04602,62,332,0.02344,0.06859
1995,Baden-Wuerttemberg,2nd Quintile,(1b) General Elementary School,0.17887,94,332,0.13758,0.22016
1995,Baden-Wuerttemberg,2nd Quintile,(1c) Basic Vocational Qualification,0.33671,126,332,0.28580,0.38762
1995,Baden-Wuerttemberg,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.09682,50,332,0.06496,0.12867
1995,Baden-Wuerttemberg,3rd Quintile,(1b) General Elementary School,0.20495,90,265,0.15625,0.25364
1995,Baden-Wuerttemberg,3rd Quintile,(1c) Basic Vocational Qualification,0.30339,114,265,0.24794,0.35885
1995,Baden-Wuerttemberg,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.14679,61,265,0.10410,0.18948
1995,Baden-Wuerttemberg,4th Quintile,(1b) General Elementary School,0.13052,60,291,0.09175,0.16929
