year,pgisced97,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.41160,67,184,0.34030,0.48290
1997,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.35698,77,184,0.28756,0.42639
1997,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.22843,40,184,0.16760,0.28926
1997,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.36043,64,197,0.29321,0.42764
1997,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.36736,82,197,0.29987,0.43485
1997,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.27221,51,197,0.20990,0.33452
1997,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.46521,59,116,0.37405,0.55638
1997,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.53479,57,116,0.44362,0.62595
1997,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.64804,151,230,0.58618,0.70990
1997,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.35196,79,230,0.29010,0.41382
1997,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.49236,163,304,0.43607,0.54865
1997,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.50764,141,304,0.45135,0.56393
1997,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.49861,233,440,0.45184,0.54538
1997,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.50139,207,440,0.45462,0.54816
1997,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.37138,267,677,0.33496,0.40781
1997,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.62862,410,677,0.59219,0.66504
1998,Pre-primary Level,1st Quintile,(0) No qualification (yet),0.99399,70,70,0.97576,1.01222
1998,Pre-primary Level,2nd Quintile,(0) No qualification (yet),0.95777,74,74,0.91164,1.00391
1998,Primary Level,1st Quintile,(1a) Inadequately completed,0.89427,170,170,0.84791,0.94063
1998,Primary Level,2nd Quintile,(1a) Inadequately completed,0.89657,91,91,0.83365,0.95948
1998,Primary Level,3rd Quintile,(1a) Inadequately completed,0.88734,61,61,0.80734,0.96735
1998,Primary Level,4th Quintile,(1a) Inadequately completed,0.76601,51,51,0.64866,0.88336
1998,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.85717,546,656,0.83038,0.88397
1998,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14283,110,656,0.11603,0.16962
1998,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.83467,437,545,0.80345,0.86589
1998,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.16533,108,545,0.13411,0.19655
1998,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.81965,356,458,0.78440,0.85490
1998,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.18035,102,458,0.14510,0.21560
1998,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.75491,271,365,0.71072,0.79910
1998,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24509,94,365,0.20090,0.28928
1998,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.69465,135,193,0.62951,0.75980
1998,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30535,58,193,0.24020,0.37049
1998,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.62381,633,1063,0.59467,0.65294
1998,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27264,326,1063,0.24585,0.29942
1998,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.09678,104,1063,0.07900,0.11457
1998,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.62914,758,1285,0.60272,0.65556
1998,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.30957,449,1285,0.28428,0.33485
1998,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04773,78,1285,0.03607,0.05939
1998,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.63890,790,1364,0.61340,0.66440
1998,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31332,511,1364,0.28869,0.33794
1998,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.03858,63,1364,0.02836,0.04881
1998,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.60671,751,1312,0.58026,0.63315
1998,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31987,478,1312,0.29462,0.34512
1998,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.06616,83,1312,0.05270,0.07961
1998,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.48080,503,1047,0.45052,0.51108
1998,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.44812,455,1047,0.41798,0.47826
1998,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.06803,89,1047,0.05277,0.08329
1998,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.39930,43,110,0.30736,0.49124
1998,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.50513,67,110,0.41127,0.59900
1998,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.42091,63,136,0.33763,0.50419
1998,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.39702,73,136,0.31449,0.47956
1998,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.32915,61,196,0.26319,0.39510
1998,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.39273,90,196,0.32418,0.46127
1998,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.27225,45,196,0.20977,0.33472
1998,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.38385,63,180,0.31261,0.45510
1998,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.34026,72,180,0.27085,0.40967
1998,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.27284,45,180,0.20759,0.33810
1998,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.54882,59,110,0.45540,0.64224
1998,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.45118,51,110,0.35776,0.54460
1998,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.51249,122,203,0.44356,0.58142
1998,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.48751,81,203,0.41858,0.55644
1998,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.60811,190,308,0.55350,0.66271
1998,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.39189,118,308,0.33729,0.44650
1998,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.50876,218,425,0.46117,0.55634
1998,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.49124,207,425,0.44366,0.53883
1998,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.38149,275,687,0.34514,0.41784
1998,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.61851,412,687,0.58216,0.65486
1999,Pre-primary Level,2nd Quintile,(0) No qualification (yet),0.96518,87,87,0.92643,1.00393
1999,Primary Level,1st Quintile,(1a) Inadequately completed,0.89622,165,165,0.84954,0.94290
1999,Primary Level,2nd Quintile,(1a) Inadequately completed,0.98354,104,104,0.95896,1.00811
1999,Primary Level,3rd Quintile,(1a) Inadequately completed,0.83419,67,67,0.74447,0.92392
1999,Primary Level,4th Quintile,(1a) Inadequately completed,0.77731,44,44,0.65295,0.90167
1999,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.83062,585,729,0.80337,0.85787
1999,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16938,144,729,0.14213,0.19663
1999,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.84198,498,607,0.81293,0.87102
1999,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15802,109,607,0.12898,0.18707
1999,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.77918,369,492,0.74249,0.81587
1999,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22082,123,492,0.18413,0.25751
1999,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.78784,287,371,0.74618,0.82949
1999,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.21216,84,371,0.17051,0.25382
1999,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.70688,167,240,0.64917,0.76459
1999,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.29312,73,240,0.23541,0.35083
1999,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.60123,677,1195,0.57346,0.62900
1999,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27991,391,1195,0.25444,0.30537
1999,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.10950,127,1195,0.09179,0.12722
1999,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.65823,920,1503,0.63424,0.68222
1999,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27419,493,1503,0.25163,0.29676
1999,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.05486,90,1503,0.04334,0.06637
1999,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.60736,836,1492,0.58257,0.63215
1999,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.33449,577,1492,0.31054,0.35844
1999,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.05175,79,1492,0.04051,0.06300
1999,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.62223,812,1404,0.59686,0.64760
1999,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.32647,505,1404,0.30194,0.35101
1999,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.04702,87,1404,0.03594,0.05810
1999,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.49239,563,1171,0.46374,0.52104
1999,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.43706,520,1171,0.40864,0.46549
1999,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.06510,88,1171,0.05097,0.07924
1999,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.30571,35,35,0.15085,0.46057
1999,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.41017,53,115,0.31988,0.50046
1999,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44403,62,115,0.35282,0.53524
1999,First Stage of Tertiary Education,3rd Quintile,(1c) Basic Vocational Qualification,0.38566,70,164,0.31094,0.46039
1999,First Stage of Tertiary Education,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.42338,94,164,0.34752,0.49923
1999,First Stage of Tertiary Education,4th Quintile,(1c) Basic Vocational Qualification,0.33230,62,209,0.26828,0.39631
1999,First Stage of Tertiary Education,4th Quintile,(2) Intermediate General/Vocational Qualification,0.39663,94,209,0.33015,0.46312
1999,First Stage of Tertiary Education,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.26566,53,209,0.20564,0.32569
1999,First Stage of Tertiary Education,5th Quintile,(1c) Basic Vocational Qualification,0.40603,69,191,0.33620,0.47585
1999,First Stage of Tertiary Education,5th Quintile,(2) Intermediate General/Vocational Qualification,0.33251,76,191,0.26552,0.39950
1999,First Stage of Tertiary Education,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.25955,46,191,0.19721,0.32189
1999,Second Stage of Tertiary Education,1st Quintile,(3a) Lower Tertiary Education,0.46450,70,135,0.38005,0.54895
1999,Second Stage of Tertiary Education,1st Quintile,(3b) Higher Tertiary Education,0.53550,65,135,0.45105,0.61995
1999,Second Stage of Tertiary Education,2nd Quintile,(3a) Lower Tertiary Education,0.53952,143,236,0.47579,0.60325
1999,Second Stage of Tertiary Education,2nd Quintile,(3b) Higher Tertiary Education,0.46048,93,236,0.39675,0.52421
1999,Second Stage of Tertiary Education,3rd Quintile,(3a) Lower Tertiary Education,0.56359,208,352,0.51171,0.61547
1999,Second Stage of Tertiary Education,3rd Quintile,(3b) Higher Tertiary Education,0.43641,144,352,0.38453,0.48829
1999,Second Stage of Tertiary Education,4th Quintile,(3a) Lower Tertiary Education,0.50291,236,470,0.45766,0.54817
1999,Second Stage of Tertiary Education,4th Quintile,(3b) Higher Tertiary Education,0.49709,234,470,0.45183,0.54234
1999,Second Stage of Tertiary Education,5th Quintile,(3a) Lower Tertiary Education,0.36242,292,766,0.32836,0.39649
1999,Second Stage of Tertiary Education,5th Quintile,(3b) Higher Tertiary Education,0.63758,474,766,0.60351,0.67164
2000,Primary Level,1st Quintile,(1a) Inadequately completed,0.90165,96,96,0.84177,0.96153
2000,Primary Level,2nd Quintile,(1a) Inadequately completed,0.94013,60,60,0.87959,1.00067
2000,Lower Secondary Level,1st Quintile,(1b) General Elementary School,0.85239,591,716,0.82639,0.87839
2000,Lower Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14761,125,716,0.12161,0.17361
2000,Lower Secondary Level,2nd Quintile,(1b) General Elementary School,0.84171,405,500,0.80968,0.87374
2000,Lower Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.15829,95,500,0.12626,0.19032
2000,Lower Secondary Level,3rd Quintile,(1b) General Elementary School,0.75538,257,359,0.71085,0.79991
2000,Lower Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24462,102,359,0.20009,0.28915
2000,Lower Secondary Level,4th Quintile,(1b) General Elementary School,0.79399,220,277,0.74628,0.84171
2000,Lower Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.20601,57,277,0.15829,0.25372
2000,Lower Secondary Level,5th Quintile,(1b) General Elementary School,0.73192,105,152,0.66126,0.80257
2000,Lower Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26808,47,152,0.19743,0.33874
2000,Upper Secondary Level,1st Quintile,(1c) Basic Vocational Qualification,0.62619,768,1297,0.59985,0.65253
2000,Upper Secondary Level,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27801,400,1297,0.25362,0.30240
2000,Upper Secondary Level,1st Quintile,(2c_gen) General Maturity Certificate,0.09284,129,1297,0.07704,0.10864
2000,Upper Secondary Level,2nd Quintile,(1c) Basic Vocational Qualification,0.62125,879,1540,0.59701,0.64548
2000,Upper Secondary Level,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.32560,570,1540,0.30219,0.34902
2000,Upper Secondary Level,2nd Quintile,(2c_gen) General Maturity Certificate,0.04667,91,1540,0.03613,0.05721
2000,Upper Secondary Level,3rd Quintile,(1c) Basic Vocational Qualification,0.58036,834,1500,0.55537,0.60534
2000,Upper Secondary Level,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.37070,596,1500,0.34625,0.39515
2000,Upper Secondary Level,3rd Quintile,(2c_gen) General Maturity Certificate,0.04789,70,1500,0.03708,0.05870
2000,Upper Secondary Level,4th Quintile,(1c) Basic Vocational Qualification,0.56402,740,1434,0.53835,0.58970
2000,Upper Secondary Level,4th Quintile,(2) Intermediate General/Vocational Qualification,0.38023,603,1434,0.35509,0.40536
2000,Upper Secondary Level,4th Quintile,(2c_gen) General Maturity Certificate,0.05254,91,1434,0.04099,0.06409
2000,Upper Secondary Level,5th Quintile,(1c) Basic Vocational Qualification,0.41653,459,1101,0.38740,0.44567
2000,Upper Secondary Level,5th Quintile,(2) Intermediate General/Vocational Qualification,0.50438,550,1101,0.47484,0.53393
2000,Upper Secondary Level,5th Quintile,(2c_gen) General Maturity Certificate,0.07828,92,1101,0.06241,0.09416
2000,First Stage of Tertiary Education,1st Quintile,(1c) Basic Vocational Qualification,0.41976,41,99,0.32205,0.51748
2000,First Stage of Tertiary Education,1st Quintile,(2) Intermediate General/Vocational Qualification,0.40469,58,99,0.30751,0.50187
2000,First Stage of Tertiary Education,2nd Quintile,(1c) Basic Vocational Qualification,0.29277,66,227,0.23344,0.35210
2000,First Stage of Tertiary Education,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.44717,111,227,0.38235,0.51200
2000,First Stage of Tertiary Education,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.23389,50,227,0.17870,0.28908
