year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,46-65 y.,No migration background,(1b) General Elementary School,0.09606,615,6506,0.08890,0.10322
2000,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.47858,3059,6506,0.46644,0.49072
2000,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.20260,1349,6506,0.19283,0.21237
2000,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.03211,187,6506,0.02783,0.03640
2000,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08430,616,6506,0.07755,0.09105
2000,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.09696,680,6506,0.08977,0.10415
2000,46-65 y.,Direct migration background,(1a) Inadequately completed,0.13498,177,1121,0.11497,0.15499
2000,46-65 y.,Direct migration background,(1b) General Elementary School,0.22658,322,1121,0.20207,0.25110
2000,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27293,323,1121,0.24684,0.29902
2000,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05974,57,1121,0.04586,0.07362
2000,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09912,112,1121,0.08162,0.11662
2000,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.14037,130,1121,0.12003,0.16072
2000,66 and older,No migration background,(1b) General Elementary School,0.24342,767,3176,0.22849,0.25834
2000,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46743,1551,3176,0.45007,0.48478
2000,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.12511,368,3176,0.11360,0.13662
2000,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03734,108,3176,0.03074,0.04393
2000,66 and older,No migration background,(3a) Lower Tertiary Education,0.05381,191,3176,0.04596,0.06166
2000,66 and older,No migration background,(3b) Higher Tertiary Education,0.05689,191,3176,0.04884,0.06495
2000,66 and older,Direct migration background,(1a) Inadequately completed,0.13337,53,291,0.09424,0.17250
2000,66 and older,Direct migration background,(1b) General Elementary School,0.27729,100,291,0.22577,0.32882
2000,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28397,105,291,0.23207,0.33587
2000,66 and older,Direct migration background,(2) Intermediate General/Vocational Qualification,0.12684,33,291,0.08854,0.16515
2001,17-29 y.,No migration background,(0) No qualification (yet),0.11983,427,2973,0.10815,0.13150
2001,17-29 y.,No migration background,(1b) General Elementary School,0.08647,259,2973,0.07637,0.09658
2001,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.11735,304,2973,0.10578,0.12892
2001,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.34946,1105,2973,0.33232,0.36660
2001,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.14977,465,2973,0.13694,0.16260
2001,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08574,235,2973,0.07567,0.09581
2001,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03227,94,2973,0.02592,0.03862
2001,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.03153,84,2973,0.02525,0.03782
2001,17-29 y.,Direct migration background,(0) No qualification (yet),0.09103,46,437,0.06403,0.11803
2001,17-29 y.,Direct migration background,(1b) General Elementary School,0.18803,97,437,0.15135,0.22471
2001,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.18191,100,437,0.14570,0.21812
2001,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.18034,93,437,0.14425,0.21642
2001,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12644,61,437,0.09525,0.15764
2001,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09477,40,437,0.06727,0.12226
2001,17-29 y.,Indirect migration background,(0) No qualification (yet),0.12850,66,486,0.09872,0.15828
2001,17-29 y.,Indirect migration background,(1b) General Elementary School,0.19539,115,486,0.16010,0.23068
2001,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.15134,78,486,0.11944,0.18324
2001,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28854,160,486,0.24821,0.32886
2001,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.11926,67,486,0.09042,0.14810
2001,30-45 y.,No migration background,(1a) Inadequately completed,0.00570,31,6104,0.00381,0.00759
2001,30-45 y.,No migration background,(1b) General Elementary School,0.03408,194,6104,0.02953,0.03863
2001,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.24500,1428,6104,0.23421,0.25579
2001,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.38783,2546,6104,0.37560,0.40005
2001,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.00984,54,6104,0.00736,0.01231
2001,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10031,541,6104,0.09278,0.10785
2001,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09462,599,6104,0.08727,0.10196
2001,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.12050,711,6104,0.11234,0.12867
2001,30-45 y.,Direct migration background,(1a) Inadequately completed,0.04100,44,1032,0.02890,0.05310
2001,30-45 y.,Direct migration background,(1b) General Elementary School,0.17852,222,1032,0.15514,0.20189
2001,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.31602,346,1032,0.28764,0.34440
2001,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06283,62,1032,0.04802,0.07764
2001,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05106,54,1032,0.03762,0.06450
2001,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15165,149,1032,0.12976,0.17355
2001,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03676,35,1032,0.02527,0.04824
2001,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15088,120,1032,0.12903,0.17272
2001,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.26031,49,88,0.16811,0.35252
2001,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28363,39,88,0.18891,0.37835
2001,46-65 y.,No migration background,(1b) General Elementary School,0.08753,490,5975,0.08036,0.09469
2001,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.46605,2714,5975,0.45340,0.47870
2001,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.21302,1316,5975,0.20264,0.22341
2001,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.03547,198,5975,0.03078,0.04017
2001,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08816,599,5975,0.08097,0.09535
2001,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.10088,658,5975,0.09325,0.10852
2001,46-65 y.,Direct migration background,(1a) Inadequately completed,0.09701,125,987,0.07853,0.11548
2001,46-65 y.,Direct migration background,(1b) General Elementary School,0.23982,288,987,0.21317,0.26647
2001,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29474,309,987,0.26628,0.32320
2001,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05291,48,987,0.03894,0.06688
2001,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10526,104,987,0.08611,0.12442
2001,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.13705,113,987,0.11559,0.15852
2001,66 and older,No migration background,(1b) General Elementary School,0.22836,666,3004,0.21335,0.24338
2001,66 and older,No migration background,(1c) Basic Vocational Qualification,0.46669,1472,3004,0.44884,0.48453
2001,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13006,368,3004,0.11803,0.14209
2001,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.04086,110,3004,0.03378,0.04794
2001,66 and older,No migration background,(3a) Lower Tertiary Education,0.05702,197,3004,0.04872,0.06531
2001,66 and older,No migration background,(3b) Higher Tertiary Education,0.06042,191,3004,0.05190,0.06894
2001,66 and older,Direct migration background,(1a) Inadequately completed,0.11973,44,245,0.07899,0.16046
2001,66 and older,Direct migration background,(1b) General Elementary School,0.29833,100,245,0.24092,0.35573
2001,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.28827,101,245,0.23144,0.34511
2002,17-29 y.,No migration background,(0) No qualification (yet),0.12084,484,3046,0.10926,0.13242
2002,17-29 y.,No migration background,(1b) General Elementary School,0.09155,240,3046,0.08130,0.10179
2002,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.11032,277,3046,0.09920,0.12145
2002,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.33523,1060,3046,0.31846,0.35200
2002,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.15747,543,3046,0.14453,0.17041
2002,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08059,252,3046,0.07092,0.09025
2002,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03116,92,3046,0.02499,0.03734
2002,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02874,98,3046,0.02281,0.03467
2002,17-29 y.,Direct migration background,(0) No qualification (yet),0.11955,51,390,0.08731,0.15179
2002,17-29 y.,Direct migration background,(1b) General Elementary School,0.18820,81,390,0.14936,0.22704
2002,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.17569,87,390,0.13788,0.21351
2002,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.19648,85,390,0.15699,0.23596
2002,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12043,53,390,0.08809,0.15277
2002,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09659,33,390,0.06723,0.12594
2002,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15587,77,455,0.12251,0.18924
2002,17-29 y.,Indirect migration background,(1b) General Elementary School,0.16798,84,455,0.13359,0.20237
2002,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.13064,68,455,0.09964,0.16164
2002,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29110,151,455,0.24931,0.33288
2002,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.11443,75,455,0.08515,0.14371
2002,30-45 y.,No migration background,(1a) Inadequately completed,0.00657,31,6266,0.00457,0.00857
2002,30-45 y.,No migration background,(1b) General Elementary School,0.03431,177,6266,0.02980,0.03881
2002,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.24796,1327,6266,0.23727,0.25866
2002,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39781,2534,6266,0.38569,0.40993
2002,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01066,63,6266,0.00812,0.01320
2002,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10068,603,6266,0.09323,0.10813
2002,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09025,644,6266,0.08315,0.09734
2002,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.10982,887,6266,0.10208,0.11757
2002,30-45 y.,Direct migration background,(1a) Inadequately completed,0.05258,46,961,0.03846,0.06670
2002,30-45 y.,Direct migration background,(1b) General Elementary School,0.17268,199,961,0.14877,0.19659
2002,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28220,281,961,0.25373,0.31067
2002,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05765,62,961,0.04290,0.07239
2002,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05508,57,961,0.04064,0.06951
2002,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.18008,145,961,0.15577,0.20439
2002,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03273,34,961,0.02148,0.04399
2002,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.15447,137,961,0.13161,0.17733
2002,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.26572,50,97,0.17736,0.35408
2002,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29051,47,97,0.19969,0.38133
2002,46-65 y.,No migration background,(1b) General Elementary School,0.08375,439,6750,0.07714,0.09036
2002,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.45620,2581,6750,0.44432,0.46808
2002,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.22313,1553,6750,0.21320,0.23306
2002,46-65 y.,No migration background,(2c_gen) General Maturity Certificate,0.00427,35,6750,0.00271,0.00582
2002,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.03787,263,6750,0.03332,0.04243
2002,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08622,732,6750,0.07952,0.09291
2002,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.10404,1147,6750,0.09675,0.11132
2002,46-65 y.,Direct migration background,(1a) Inadequately completed,0.08597,101,1009,0.06866,0.10327
2002,46-65 y.,Direct migration background,(1b) General Elementary School,0.24221,271,1009,0.21576,0.26866
2002,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.31701,316,1009,0.28828,0.34573
2002,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05466,54,1009,0.04063,0.06870
2002,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10401,105,1009,0.08517,0.12286
2002,46-65 y.,Direct migration background,(3a) Lower Tertiary Education,0.03495,33,1009,0.02362,0.04629
2002,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.13013,129,1009,0.10936,0.15090
2002,66 and older,No migration background,(1b) General Elementary School,0.22322,648,3188,0.20876,0.23767
2002,66 and older,No migration background,(1c) Basic Vocational Qualification,0.47523,1529,3188,0.45789,0.49257
2002,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13495,401,3188,0.12309,0.14682
2002,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.03590,110,3188,0.02944,0.04236
2002,66 and older,No migration background,(3a) Lower Tertiary Education,0.05756,222,3188,0.04948,0.06565
2002,66 and older,No migration background,(3b) Higher Tertiary Education,0.05815,278,3188,0.05003,0.06628
2002,66 and older,Direct migration background,(1a) Inadequately completed,0.12126,47,253,0.08095,0.16156
2002,66 and older,Direct migration background,(1b) General Elementary School,0.28921,101,253,0.23323,0.34518
