year,bula_h,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.61126,241,402,0.56355,0.65897
1999,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28361,122,402,0.23949,0.32773
1999,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08915,39,402,0.06126,0.11704
1999,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35616,45,121,0.27048,0.44184
1999,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64384,76,121,0.55816,0.72952
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.84677,173,173,0.79293,0.90060
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.73607,277,362,0.69060,0.78154
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23242,85,362,0.18885,0.27599
1999,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64638,37,37,0.49020,0.80255
1999,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.97319,122,122,0.94442,1.00197
1999,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.84212,371,430,0.80762,0.87663
1999,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.15788,59,430,0.12337,0.19238
1999,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.66665,501,751,0.63291,0.70039
1999,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.23977,181,751,0.20921,0.27032
1999,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08879,69,751,0.06843,0.10915
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.33783,35,73,0.22858,0.44708
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.36390,38,73,0.25277,0.47503
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40551,59,153,0.32745,0.48357
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59449,94,153,0.51643,0.67255
1999,Bavaria,Primary Level,(1a) Inadequately completed,0.91380,44,44,0.82991,0.99769
1999,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.76346,298,375,0.72039,0.80653
1999,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.23654,77,375,0.19347,0.27961
1999,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.64866,591,899,0.61743,0.67988
1999,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.27106,250,899,0.24199,0.30013
1999,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07431,58,899,0.05716,0.09147
1999,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.33788,39,94,0.24175,0.43401
1999,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.40360,55,94,0.30389,0.50332
1999,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.44740,86,205,0.37917,0.51564
1999,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.55260,119,205,0.48436,0.62083
1999,Berlin,Lower Secondary Level,(1b) General Elementary School,0.72992,38,38,0.58685,0.87299
1999,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40453,79,191,0.33474,0.47432
1999,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.49714,112,191,0.42605,0.56824
1999,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.41277,68,154,0.33475,0.49078
1999,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.58723,86,154,0.50922,0.66525
1999,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.74676,35,35,0.60059,0.89294
1999,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42578,124,296,0.36935,0.48220
1999,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53168,172,296,0.47474,0.58863
1999,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.68147,102,149,0.60641,0.75653
1999,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.31853,47,149,0.24347,0.39359
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43330,79,207,0.36563,0.50097
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.51881,128,207,0.45058,0.58704
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.71674,67,98,0.62707,0.80641
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.28326,31,98,0.19359,0.37293
1999,Saxony,Pre-primary Level,(0) No qualification (yet),0.97070,31,31,0.91035,1.03105
1999,Saxony,Lower Secondary Level,(1b) General Elementary School,0.67271,68,118,0.58769,0.75774
1999,Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.32729,50,118,0.24226,0.41231
1999,Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45397,258,605,0.41427,0.49368
1999,Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.50572,347,605,0.46585,0.54560
1999,Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.51344,39,39,0.35452,0.67236
1999,Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.57718,140,243,0.51494,0.63943
1999,Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.42282,103,243,0.36057,0.48506
1999,Saxony-Anhalt,Lower Secondary Level,(1b) General Elementary School,0.64869,48,79,0.54275,0.75464
1999,Saxony-Anhalt,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.35131,31,79,0.24536,0.45725
1999,Saxony-Anhalt,Upper Secondary Level,(1c) Basic Vocational Qualification,0.54271,174,341,0.48975,0.59566
1999,Saxony-Anhalt,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42402,167,341,0.37149,0.47655
1999,Saxony-Anhalt,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.59315,35,35,0.42803,0.75828
1999,Saxony-Anhalt,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.72023,103,148,0.64766,0.79279
1999,Saxony-Anhalt,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.27977,45,148,0.20721,0.35234
1999,Thuringa,Lower Secondary Level,(1b) General Elementary School,0.71362,41,41,0.57352,0.85372
1999,Thuringa,Upper Secondary Level,(1c) Basic Vocational Qualification,0.50937,199,419,0.46144,0.55729
1999,Thuringa,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.46419,220,419,0.41638,0.51200
1999,Thuringa,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.65387,87,133,0.57271,0.73503
1999,Thuringa,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.34613,46,133,0.26497,0.42729
2000,Schleswig-Holstein,Lower Secondary Level,(1b) General Elementary School,0.83320,80,80,0.75099,0.91541
2000,Schleswig-Holstein,Upper Secondary Level,(1c) Basic Vocational Qualification,0.62127,242,371,0.57185,0.67070
2000,Schleswig-Holstein,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33245,129,371,0.28444,0.38045
2000,Schleswig-Holstein,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.48621,46,97,0.38623,0.58620
2000,Schleswig-Holstein,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.51379,51,97,0.41380,0.61377
2000,Hamburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.53635,80,140,0.45345,0.61925
2000,Hamburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37183,60,140,0.29148,0.45217
2000,Hamburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.68719,45,45,0.55019,0.82418
2000,Lower Saxony,Lower Secondary Level,(1b) General Elementary School,0.80218,247,323,0.75867,0.84569
2000,Lower Saxony,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.19782,76,323,0.15431,0.24133
2000,Lower Saxony,Upper Secondary Level,(1c) Basic Vocational Qualification,0.58418,656,1136,0.55550,0.61285
2000,Lower Saxony,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36245,425,1136,0.33448,0.39042
2000,Lower Saxony,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04770,55,1136,0.03530,0.06009
2000,Lower Saxony,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.35512,48,102,0.26179,0.44845
2000,Lower Saxony,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42951,54,102,0.33297,0.52605
2000,Lower Saxony,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39954,93,237,0.33705,0.46203
2000,Lower Saxony,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60046,144,237,0.53797,0.66295
2000,Bremen,Upper Secondary Level,(1c) Basic Vocational Qualification,0.70573,57,57,0.58637,0.82509
2000,North Rhine-Westphalia,Primary Level,(1a) Inadequately completed,0.89253,133,133,0.83970,0.94537
2000,North Rhine-Westphalia,Lower Secondary Level,(1b) General Elementary School,0.83700,646,796,0.81132,0.86267
2000,North Rhine-Westphalia,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.16300,150,796,0.13733,0.18868
2000,North Rhine-Westphalia,Upper Secondary Level,(1c) Basic Vocational Qualification,0.64796,1655,2613,0.62964,0.66627
2000,North Rhine-Westphalia,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.28199,766,2613,0.26474,0.29925
2000,North Rhine-Westphalia,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06419,192,2613,0.05479,0.07359
2000,North Rhine-Westphalia,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.38536,141,399,0.33754,0.43317
2000,North Rhine-Westphalia,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.27813,121,399,0.23410,0.32215
2000,North Rhine-Westphalia,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.33190,137,399,0.28564,0.37817
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.35173,248,690,0.31608,0.38739
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.64827,442,690,0.61261,0.68392
2000,Hesse,Primary Level,(1a) Inadequately completed,0.97771,34,34,0.92733,1.02808
2000,Hesse,Lower Secondary Level,(1b) General Elementary School,0.82050,221,283,0.77571,0.86530
2000,Hesse,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.17950,62,283,0.13470,0.22429
2000,Hesse,Upper Secondary Level,(1c) Basic Vocational Qualification,0.59624,475,831,0.56285,0.62962
2000,Hesse,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.33219,296,831,0.30015,0.36423
2000,Hesse,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06256,60,831,0.04608,0.07903
2000,Hesse,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.35958,37,75,0.25024,0.46892
2000,Hesse,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.34466,38,75,0.23637,0.45294
2000,Hesse,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.32191,93,270,0.26608,0.37774
2000,Hesse,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67809,177,270,0.62226,0.73392
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(1b) General Elementary School,0.86920,259,298,0.83086,0.90755
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13080,39,298,0.09245,0.16914
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(1c) Basic Vocational Qualification,0.69422,542,785,0.66196,0.72647
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.26082,207,785,0.23008,0.29156
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04265,36,785,0.02851,0.05680
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.34207,36,114,0.25460,0.42954
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.36308,43,114,0.27441,0.45174
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29486,35,114,0.21078,0.37893
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36476,55,149,0.28721,0.44231
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63524,94,149,0.55769,0.71279
2000,Baden-Wuerttemberg,Primary Level,(1a) Inadequately completed,0.96556,78,78,0.92484,1.00629
2000,Baden-Wuerttemberg,Lower Secondary Level,(1b) General Elementary School,0.86864,537,611,0.84184,0.89545
2000,Baden-Wuerttemberg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.13136,74,611,0.10455,0.15816
2000,Baden-Wuerttemberg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.60865,867,1416,0.58322,0.63408
2000,Baden-Wuerttemberg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29361,418,1416,0.26988,0.31734
2000,Baden-Wuerttemberg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08775,131,1416,0.07301,0.10249
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30605,80,239,0.24750,0.36460
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.38475,94,239,0.32293,0.44656
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30550,65,239,0.24698,0.36402
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42463,161,408,0.37660,0.47265
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57537,247,408,0.52735,0.62340
2000,Bavaria,Primary Level,(1a) Inadequately completed,0.92129,37,37,0.83333,1.00926
2000,Bavaria,Lower Secondary Level,(1b) General Elementary School,0.81751,424,514,0.78409,0.85093
2000,Bavaria,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.18249,90,514,0.14907,0.21591
2000,Bavaria,Upper Secondary Level,(1c) Basic Vocational Qualification,0.65801,1242,1895,0.63664,0.67937
2000,Bavaria,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.29407,570,1895,0.27355,0.31459
2000,Bavaria,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.04546,83,1895,0.03608,0.05484
2000,Bavaria,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.34187,94,250,0.28296,0.40079
2000,Bavaria,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.38871,101,250,0.32816,0.44925
2000,Bavaria,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24886,55,250,0.19516,0.30257
2000,Bavaria,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42769,196,467,0.38277,0.47261
2000,Bavaria,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57231,271,467,0.52739,0.61723
2000,Berlin,Lower Secondary Level,(1b) General Elementary School,0.65232,44,75,0.54381,0.76082
2000,Berlin,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.34768,31,75,0.23918,0.45619
2000,Berlin,Upper Secondary Level,(1c) Basic Vocational Qualification,0.36916,128,356,0.31896,0.41936
2000,Berlin,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.49771,186,356,0.44570,0.54972
2000,Berlin,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.13074,42,356,0.09567,0.16580
2000,Berlin,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.47154,36,36,0.30616,0.63692
2000,Berlin,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.43239,99,233,0.36865,0.49614
2000,Berlin,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.56761,134,233,0.50386,0.63135
2000,Brandenburg,Lower Secondary Level,(1b) General Elementary School,0.65987,68,109,0.57052,0.74922
2000,Brandenburg,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.34013,41,109,0.25078,0.42948
2000,Brandenburg,Upper Secondary Level,(1c) Basic Vocational Qualification,0.40309,192,512,0.36056,0.44562
2000,Brandenburg,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.53642,286,512,0.49318,0.57965
2000,Brandenburg,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.05739,34,512,0.03722,0.07755
2000,Brandenburg,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.54829,45,45,0.40124,0.69534
2000,Brandenburg,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.60061,162,263,0.54130,0.65991
2000,Brandenburg,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.39939,101,263,0.34009,0.45870
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42629,118,307,0.37088,0.48170
