"pgcasmin","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"(3b) higher tertiary education","1994","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1994","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1994","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1994","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1994","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1994","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1994","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1994","AkademikerInnen","Westdeutschland, alte Bundeslaender","503","0.6467304030564","0.613525185696327","0.679935620416473"
"(3b) higher tertiary education","1994","AkademikerInnen","Ostdeutschland, neue Bundeslaender","301","0.362049396504905","0.32992933962705","0.39416945338276"
"(0) in school","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","191","0.418855339057746","0.384030023851114","0.453680654264378"
"(0) in school","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","75","0.586920151132193","0.496533940272122","0.677306361992264"
"(0) in school","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","580","0.581144660942254","0.546319345735622","0.615969976148886"
"(1a) inadequately completed","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","39","0.413079848867807","0.322693638007736","0.503466059727878"
"(1a) inadequately completed","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1a) inadequately completed","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1a) inadequately completed","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1826","0.33362199662736","0.320473615582946","0.346770377671774"
"(1b) general elementary school","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","237","0.207875362821067","0.185207147186388","0.230543578455745"
"(1b) general elementary school","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1b) general elementary school","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1b) general elementary school","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3114","0.66637800337264","0.653229622328226","0.679526384417054"
"(1c) basic vocational qualification","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","994","0.792124637178933","0.769456421544255","0.814792852813612"
"(1c) basic vocational qualification","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(1c) basic vocational qualification","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","328","0.164912935481814","0.1476973332297","0.182128537733929"
"(2b) intermediate general qualification","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","149","0.0919696206024094","0.0765026204826471","0.107436620722172"
"(2b) intermediate general qualification","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2b) intermediate general qualification","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","1457","0.835087064518186","0.817871462266071","0.8523026667703"
"(2a) intermediate vocational","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","1192","0.908030379397591","0.892563379277828","0.923497379517353"
"(2a) intermediate vocational","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(2a) intermediate vocational","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2a) intermediate vocational","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","396","0.388532549694866","0.357104858203924","0.419960241185809"
"(2c_gen) general maturity certificate","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","75","0.414345710366225","0.336290039008941","0.492401381723508"
"(2c_gen) general maturity certificate","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_gen) general maturity certificate","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","528","0.611467450305133","0.580039758814191","0.642895141796076"
"(2c_voc) vocational maturity certificate","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","78","0.585654289633775","0.507598618276492","0.663709960991059"
"(2c_voc) vocational maturity certificate","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"(2c_voc) vocational maturity certificate","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3a) lower tertiary education","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3a) lower tertiary education","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","325","0.335526151816573","0.305130577169117","0.365921726464029"
"(3a) lower tertiary education","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","541","0.632276440781364","0.599590636207649","0.664962245355079"
"(3b) higher tertiary education","1995","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1995","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1995","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1995","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1995","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1995","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1995","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(3b) higher tertiary education","1995","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"(3b) higher tertiary education","1995","AkademikerInnen","Westdeutschland, alte Bundeslaender","602","0.664473848183427","0.63407827353597","0.694869422830883"
"(3b) higher tertiary education","1995","AkademikerInnen","Ostdeutschland, neue Bundeslaender","295","0.367723559218636","0.335037754644921","0.400409363792351"
"(0) in school","1996","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","197","0.428559732027672","0.392636497952818","0.464482966102526"
"(0) in school","1996","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","90","0.703289734524403","0.620516755591918","0.786062713456888"
"(0) in school","1996","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1996","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1996","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1996","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"(0) in school","1996","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"(0) in school","1996","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
