"pli0091_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","2","","","",""
"Min 1x pro Monat","2002","AkademikerIn","3","","","",""
"Min 1x pro Monat","2002","AkademikerIn","4","","","",""
"Min 1x pro Monat","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","2","","","",""
"Seltener","2002","(noch) kein Abschluss","3","","","",""
"Seltener","2002","(noch) kein Abschluss","4","","","",""
"Seltener","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Hauptschule","2","","","",""
"Seltener","2002","Hauptschule","3","","","",""
"Seltener","2002","Hauptschule","4","","","",""
"Seltener","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Realschule","2","","","",""
"Seltener","2002","Realschule","3","","","",""
"Seltener","2002","Realschule","4","","","",""
"Seltener","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","2","","","",""
"Seltener","2002","(Fach-)Abitur","3","","","",""
"Seltener","2002","(Fach-)Abitur","4","","","",""
"Seltener","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","AkademikerIn","2","","","",""
"Seltener","2002","AkademikerIn","3","","","",""
"Seltener","2002","AkademikerIn","4","","","",""
"Seltener","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","2","","","",""
"Nie","2002","(noch) kein Abschluss","3","","","",""
"Nie","2002","(noch) kein Abschluss","4","","","",""
"Nie","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Hauptschule","2","","","",""
"Nie","2002","Hauptschule","3","","","",""
"Nie","2002","Hauptschule","4","","","",""
"Nie","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Realschule","2","","","",""
"Nie","2002","Realschule","3","","","",""
"Nie","2002","Realschule","4","","","",""
"Nie","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(Fach-)Abitur","2","","","",""
"Nie","2002","(Fach-)Abitur","3","","","",""
"Nie","2002","(Fach-)Abitur","4","","","",""
"Nie","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","AkademikerIn","2","","","",""
"Nie","2002","AkademikerIn","3","","","",""
"Nie","2002","AkademikerIn","4","","","",""
"Nie","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","(noch) kein Abschluss","2","","","",""
"Täglich","2003","(noch) kein Abschluss","3","","","",""
"Täglich","2003","(noch) kein Abschluss","4","","","",""
"Täglich","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2003","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","Hauptschule","2","1","","",""
"Täglich","2003","Hauptschule","3","1","","",""
"Täglich","2003","Hauptschule","4","1","","",""
"Täglich","2003","Hauptschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2003","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","Realschule","2","","","",""
"Täglich","2003","Realschule","3","1","","",""
"Täglich","2003","Realschule","4","","","",""
"Täglich","2003","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Täglich","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","(Fach-)Abitur","2","","","",""
"Täglich","2003","(Fach-)Abitur","3","","","",""
"Täglich","2003","(Fach-)Abitur","4","","","",""
"Täglich","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2003","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2003","AkademikerIn","2","","","",""
"Täglich","2003","AkademikerIn","3","","","",""
"Täglich","2003","AkademikerIn","4","","","",""
"Täglich","2003","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","27","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","2","44","0.163643555738512","0.114868574420642","0.212418537056383"
"Min 1x pro Woche","2003","(noch) kein Abschluss","3","31","0.16999126689957","0.108426149986814","0.231556383812325"
"Min 1x pro Woche","2003","(noch) kein Abschluss","4","28","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","34","0.289974863725949","0.207043996049004","0.372905731402894"
"Min 1x pro Woche","2003","Hauptschule","1 Einkommensschwächstes Quintil","40","0.0179634542581066","0.0123216370448864","0.0236052714713267"
"Min 1x pro Woche","2003","Hauptschule","2","44","0.0188163774745701","0.013484796988597","0.0241479579605431"
"Min 1x pro Woche","2003","Hauptschule","3","43","0.028390426915206","0.0206508712396215","0.0361299825907905"
"Min 1x pro Woche","2003","Hauptschule","4","33","0.0232188511839041","0.0153018685988001","0.031135833769008"
"Min 1x pro Woche","2003","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Woche","2003","Realschule","1 Einkommensschwächstes Quintil","70","0.0692197292969645","0.0540955090385808","0.0843439495553481"
"Min 1x pro Woche","2003","Realschule","2","65","0.0528853227173187","0.0410429180256196","0.0647277274090178"
"Min 1x pro Woche","2003","Realschule","3","68","0.0468407548071559","0.035065836141522","0.0586156734727898"
"Min 1x pro Woche","2003","Realschule","4","66","0.0483544795052742","0.0361201801604115","0.060588778850137"
"Min 1x pro Woche","2003","Realschule","5 Einkommensstärkstes Quintil","42","0.0490953092666463","0.0348600641190701","0.0633305544142225"
"Min 1x pro Woche","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","63","0.111707012547203","0.0818986732896241","0.141515351804782"
"Min 1x pro Woche","2003","(Fach-)Abitur","2","51","0.0950556830343929","0.0685119719507104","0.121599394118075"
"Min 1x pro Woche","2003","(Fach-)Abitur","3","47","0.068124684050859","0.0456777740768955","0.0905715940248225"
"Min 1x pro Woche","2003","(Fach-)Abitur","4","49","0.0903319044846076","0.0656462141916702","0.115017594777545"
"Min 1x pro Woche","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","47","0.0683747346938747","0.0463839215347249","0.0903655478530246"
"Min 1x pro Woche","2003","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Min 1x pro Woche","2003","AkademikerIn","2","11","","",""
"Min 1x pro Woche","2003","AkademikerIn","3","19","","",""
"Min 1x pro Woche","2003","AkademikerIn","4","28","","",""
"Min 1x pro Woche","2003","AkademikerIn","5 Einkommensstärkstes Quintil","60","0.0386627239647499","0.0299012790548664","0.0474241688746334"
"Min 1x pro Monat","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","63","0.223145981756529","0.174465017198786","0.271826946314272"
"Min 1x pro Monat","2003","(noch) kein Abschluss","2","66","0.278821970813019","0.219701661963208","0.337942279662829"
"Min 1x pro Monat","2003","(noch) kein Abschluss","3","62","0.445555027517591","0.364092107832952","0.527017947202231"
"Min 1x pro Monat","2003","(noch) kein Abschluss","4","51","0.39405252587351","0.30972918915986","0.478375862587159"
"Min 1x pro Monat","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","66","0.508342186617778","0.416971114700862","0.599713258534694"
"Min 1x pro Monat","2003","Hauptschule","1 Einkommensschwächstes Quintil","167","0.0703412427070401","0.0594788109515252","0.0812036744625549"
"Min 1x pro Monat","2003","Hauptschule","2","180","0.0742543244635756","0.0639665949372149","0.0845420539899362"
"Min 1x pro Monat","2003","Hauptschule","3","134","0.0660801031607784","0.0545036812992465","0.0776565250223104"
"Min 1x pro Monat","2003","Hauptschule","4","151","0.095158753876531","0.0797328273464731","0.110584680406589"
"Min 1x pro Monat","2003","Hauptschule","5 Einkommensstärkstes Quintil","74","0.111020136246666","0.0866810122091973","0.135359260284134"
"Min 1x pro Monat","2003","Realschule","1 Einkommensschwächstes Quintil","215","0.205554938500424","0.181476387238514","0.229633489762334"
"Min 1x pro Monat","2003","Realschule","2","248","0.20773199317866","0.186265614377239","0.229198371980082"
"Min 1x pro Monat","2003","Realschule","3","255","0.205409808870788","0.182896183752388","0.227923433989188"
"Min 1x pro Monat","2003","Realschule","4","260","0.219864052757034","0.196243753169566","0.243484352344501"
"Min 1x pro Monat","2003","Realschule","5 Einkommensstärkstes Quintil","188","0.204859718076772","0.178269211036139","0.231450225117404"
"Min 1x pro Monat","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","116","0.238527620300275","0.198198768242024","0.278856472358526"
"Min 1x pro Monat","2003","(Fach-)Abitur","2","119","0.221911950087985","0.184305149496503","0.259518750679466"
"Min 1x pro Monat","2003","(Fach-)Abitur","3","133","0.260820047771647","0.221702557335527","0.299937538207767"
"Min 1x pro Monat","2003","(Fach-)Abitur","4","163","0.309230108074338","0.269429400107956","0.349030816040721"
"Min 1x pro Monat","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","161","0.299277617412356","0.259376694004152","0.339178540820561"
"Min 1x pro Monat","2003","AkademikerIn","1 Einkommensschwächstes Quintil","49","0.183561573380862","0.13931017185936","0.227812974902364"
"Min 1x pro Monat","2003","AkademikerIn","2","72","0.179968630857459","0.144862512350045","0.215074749364872"
"Min 1x pro Monat","2003","AkademikerIn","3","119","0.205381000268696","0.174419726346446","0.236342274190946"
"Min 1x pro Monat","2003","AkademikerIn","4","234","0.231506710446464","0.206245440059234","0.256767980833694"
"Min 1x pro Monat","2003","AkademikerIn","5 Einkommensstärkstes Quintil","458","0.259806303453779","0.239877136199308","0.279735470708251"
"Seltener","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","78","0.258558676890819","0.207365405508359","0.309751948273279"
"Seltener","2003","(noch) kein Abschluss","2","39","0.180132944140617","0.129466521008992","0.230799367272243"
"Seltener","2003","(noch) kein Abschluss","3","25","","",""
"Seltener","2003","(noch) kein Abschluss","4","36","0.27030289488145","0.193663883123291","0.346941906639609"
"Seltener","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","11","","",""
"Seltener","2003","Hauptschule","1 Einkommensschwächstes Quintil","534","0.242526187854675","0.224319816706298","0.260732559003053"
"Seltener","2003","Hauptschule","2","753","0.287125188982318","0.269372869800203","0.304877508164433"
"Seltener","2003","Hauptschule","3","590","0.319396482746059","0.297669654371389","0.341123311120729"
"Seltener","2003","Hauptschule","4","511","0.357117710294739","0.331928641297054","0.382306779292424"
"Seltener","2003","Hauptschule","5 Einkommensstärkstes Quintil","278","0.399629296066863","0.361680630488192","0.437577961645534"
"Seltener","2003","Realschule","1 Einkommensschwächstes Quintil","503","0.441413801094011","0.411826693226507","0.471000908961515"
"Seltener","2003","Realschule","2","710","0.487333670083796","0.460885133813167","0.513782206354426"
"Seltener","2003","Realschule","3","620","0.500790275964402","0.472926966204883","0.528653585723921"
"Seltener","2003","Realschule","4","581","0.460290527405","0.431864302933291","0.488716751876709"
"Seltener","2003","Realschule","5 Einkommensstärkstes Quintil","435","0.443049925062211","0.410322568903843","0.475777281220579"
"Seltener","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","121","0.3140280171283","0.270108573231138","0.357947461025461"
"Seltener","2003","(Fach-)Abitur","2","216","0.489667433018209","0.444425732355661","0.534909133680756"
"Seltener","2003","(Fach-)Abitur","3","224","0.45838165021954","0.413991592789532","0.502771707649548"
"Seltener","2003","(Fach-)Abitur","4","213","0.394174629613187","0.35209215467055","0.436257104555824"
"Seltener","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","212","0.400914944371824","0.358213437761007","0.44361645098264"
"Seltener","2003","AkademikerIn","1 Einkommensschwächstes Quintil","138","0.424910066435864","0.368404553887233","0.481415578984495"
"Seltener","2003","AkademikerIn","2","231","0.469876989417142","0.424268090073346","0.515485888760938"
"Seltener","2003","AkademikerIn","3","340","0.507653266505505","0.469337427497106","0.545969105513904"
"Seltener","2003","AkademikerIn","4","560","0.47994675434288","0.450025913726547","0.509867594959213"
"Seltener","2003","AkademikerIn","5 Einkommensstärkstes Quintil","963","0.470707273404847","0.44802351378042","0.493391033029275"
"Nie","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","113","0.433633305707555","0.375689755641242","0.491576855773869"
"Nie","2003","(noch) kein Abschluss","2","72","0.377401529307852","0.313493149608353","0.441309909007351"
"Nie","2003","(noch) kein Abschluss","3","25","","",""
"Nie","2003","(noch) kein Abschluss","4","14","","",""
"Nie","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Nie","2003","Hauptschule","1 Einkommensschwächstes Quintil","1388","0.669169115180178","0.649182869221779","0.689155361138577"
"Nie","2003","Hauptschule","2","1517","0.619129941612604","0.600075679463391","0.638184203761818"
"Nie","2003","Hauptschule","3","1001","0.585395863487275","0.562438298911428","0.608353428063121"
"Nie","2003","Hauptschule","4","694","0.524382500347875","0.498128608089483","0.550636392606268"
"Nie","2003","Hauptschule","5 Einkommensstärkstes Quintil","265","0.456285509608749","0.417696654275065","0.494874364942433"
"Nie","2003","Realschule","1 Einkommensschwächstes Quintil","294","0.2838115311086","0.256947997360948","0.310675064856252"
"Nie","2003","Realschule","2","349","0.252049014020225","0.229074300417322","0.275023727623127"
"Nie","2003","Realschule","3","293","0.246770495287456","0.2227449352837","0.270796055291213"
"Nie","2003","Realschule","4","274","0.271490940332692","0.246126908382955","0.29685497228243"
"Nie","2003","Realschule","5 Einkommensstärkstes Quintil","219","0.298059632281419","0.267924150030755","0.328195114532083"
"Nie","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","129","0.335737350024222","0.291049527776561","0.380425172271884"
"Nie","2003","(Fach-)Abitur","2","83","0.193364933859414","0.157622092134259","0.229107775584569"
"Nie","2003","(Fach-)Abitur","3","80","0.212673617957954","0.176218406480888","0.249128829435019"
"Nie","2003","(Fach-)Abitur","4","93","0.206263357827867","0.171418999783813","0.24110771587192"
"Nie","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","86","0.231432703521945","0.194685343242749","0.268180063801141"
"Nie","2003","AkademikerIn","1 Einkommensschwächstes Quintil","101","0.365495918641313","0.310449014176622","0.420542823106005"
"Nie","2003","AkademikerIn","2","146","0.319497411345155","0.27688680268077","0.36210802000954"
"Nie","2003","AkademikerIn","3","176","0.262183138531027","0.228474913552736","0.295891363509319"
"Nie","2003","AkademikerIn","4","249","0.254336559890999","0.228255263347407","0.280417856434591"
