year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.16165,46,288,0.11906,0.20424
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.53848,426,743,0.50261,0.57435
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.22839,179,743,0.19818,0.25859
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.17777,138,743,0.15026,0.20528
2000,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54494,32,32,0.36964,0.72024
2000,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.49682,61,61,0.37031,0.62334
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.35729,55,98,0.26192,0.45265
2000,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.32463,43,98,0.23145,0.41781
2000,Baden-Wuerttemberg,Pre-primary Level,Not leaning towards specific party,0.81601,54,54,0.71169,0.92033
2000,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.82904,70,70,0.74021,0.91787
2000,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.72390,455,598,0.68804,0.75977
2000,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.14362,85,598,0.11549,0.17176
2000,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.11876,58,598,0.09281,0.14471
2000,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.58650,848,1376,0.56047,0.61253
2000,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.16984,248,1376,0.14999,0.18968
2000,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.18723,241,1376,0.16661,0.20785
2000,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.02406,39,1376,0.01596,0.03216
2000,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.49682,62,62,0.37135,0.62230
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.43451,113,212,0.36763,0.50140
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,SPD,0.20591,52,212,0.15135,0.26047
2000,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.24033,47,212,0.18267,0.29798
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.39171,163,383,0.34276,0.44066
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.18301,81,383,0.14423,0.22179
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.23556,88,383,0.19301,0.27811
2000,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13550,51,383,0.10118,0.16982
2000,Bavaria,Pre-primary Level,Not leaning towards specific party,0.73459,35,35,0.58617,0.88301
2000,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.64679,347,499,0.60481,0.68877
2000,Bavaria,Lower Secondary Level,SPD,0.15176,63,499,0.12025,0.18328
2000,Bavaria,Lower Secondary Level,CDU/CSU,0.17711,89,499,0.14358,0.21064
2000,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.57364,1113,1828,0.55096,0.59632
2000,Bavaria,Upper Secondary Level,SPD,0.14913,270,1828,0.13280,0.16547
2000,Bavaria,Upper Secondary Level,CDU/CSU,0.24280,445,1828,0.22314,0.26247
2000,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51532,73,104,0.41880,0.61184
2000,Bavaria,Post-secondary Non-tertiary Level,CDU/CSU,0.21375,31,104,0.13458,0.29292
2000,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.43583,116,233,0.37202,0.49964
2000,Bavaria,First Stage of Tertiary Education,SPD,0.17499,44,233,0.12610,0.22389
2000,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.30859,73,233,0.24915,0.36803
2000,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.40391,204,440,0.35801,0.44981
2000,Bavaria,Second Stage of Tertiary Education,SPD,0.20197,86,440,0.16441,0.23952
2000,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.26571,116,440,0.22439,0.30703
2000,Bavaria,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07261,34,440,0.04834,0.09689
2000,Berlin,Lower Secondary Level,Not leaning towards specific party,0.69700,49,49,0.56699,0.82701
2000,Berlin,Upper Secondary Level,Not leaning towards specific party,0.52194,188,309,0.46615,0.57773
2000,Berlin,Upper Secondary Level,SPD,0.20990,74,309,0.16442,0.25538
2000,Berlin,Upper Secondary Level,CDU/CSU,0.14783,47,309,0.10819,0.18747
2000,Berlin,First Stage of Tertiary Education,Not leaning towards specific party,0.42366,33,33,0.25245,0.59487
2000,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.33882,77,195,0.27222,0.40543
2000,Berlin,Second Stage of Tertiary Education,SPD,0.23486,51,195,0.17521,0.29451
2000,Berlin,Second Stage of Tertiary Education,CDU/CSU,0.14033,33,195,0.09145,0.18920
2000,Berlin,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14939,34,195,0.09923,0.19955
2000,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.81280,88,88,0.73083,0.89477
2000,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.62029,323,489,0.57723,0.66335
2000,Brandenburg,Upper Secondary Level,SPD,0.16684,85,489,0.13376,0.19992
2000,Brandenburg,Upper Secondary Level,CDU/CSU,0.07070,36,489,0.04795,0.09344
2000,Brandenburg,Upper Secondary Level,PDS/Linke,0.10118,45,489,0.07442,0.12793
2000,Brandenburg,First Stage of Tertiary Education,Not leaning towards specific party,0.49954,43,43,0.34833,0.65076
2000,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.48895,121,225,0.42348,0.55441
2000,Brandenburg,Second Stage of Tertiary Education,SPD,0.15010,44,225,0.10333,0.19688
2000,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.24406,60,225,0.18781,0.30031
2000,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.84055,35,35,0.71749,0.96361
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.67304,225,305,0.62030,0.72577
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,SPD,0.14508,40,305,0.10549,0.18467
2000,Mecklenburg-Western Pomerania,Upper Secondary Level,CDU/CSU,0.12754,40,305,0.09005,0.16504
2000,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.53749,62,62,0.41237,0.66262
2000,Saxony,Lower Secondary Level,Not leaning towards specific party,0.76773,128,128,0.69429,0.84117
2000,Saxony,Upper Secondary Level,Not leaning towards specific party,0.67864,689,969,0.64922,0.70806
2000,Saxony,Upper Secondary Level,SPD,0.08797,90,969,0.07013,0.10582
2000,Saxony,Upper Secondary Level,CDU/CSU,0.16300,148,969,0.13973,0.18627
2000,Saxony,Upper Secondary Level,PDS/Linke,0.03719,42,969,0.02527,0.04911
2000,Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51983,31,31,0.34105,0.69861
2000,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.49829,77,77,0.38587,0.61070
2000,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.47964,190,345,0.42685,0.53244
2000,Saxony,Second Stage of Tertiary Education,SPD,0.12235,47,345,0.08772,0.15697
2000,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.16422,56,345,0.12507,0.20337
2000,Saxony,Second Stage of Tertiary Education,PDS/Linke,0.15037,52,345,0.11260,0.18815
2000,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.73013,71,71,0.62614,0.83412
2000,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.68143,380,551,0.64249,0.72037
2000,Saxony-Anhalt,Upper Secondary Level,SPD,0.10281,60,551,0.07743,0.12819
2000,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.11656,71,551,0.08974,0.14338
2000,Saxony-Anhalt,Upper Secondary Level,PDS/Linke,0.08968,40,551,0.06580,0.11356
2000,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.48008,61,61,0.35366,0.60649
2000,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.48906,112,154,0.40985,0.56827
2000,Saxony-Anhalt,Second Stage of Tertiary Education,SPD,0.20101,42,154,0.13751,0.26451
2000,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.82492,65,65,0.73181,0.91803
2000,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.66010,453,625,0.62293,0.69727
2000,Thuringa,Upper Secondary Level,SPD,0.12651,78,625,0.10043,0.15260
2000,Thuringa,Upper Secondary Level,CDU/CSU,0.14505,94,625,0.11742,0.17268
2000,Thuringa,First Stage of Tertiary Education,Not leaning towards specific party,0.62503,54,54,0.49470,0.75537
2000,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.49412,90,124,0.40576,0.58248
2000,Thuringa,Second Stage of Tertiary Education,CDU/CSU,0.19405,34,124,0.12416,0.26394
2001,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.55711,51,51,0.41942,0.69480
2001,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.48986,192,355,0.43778,0.54193
2001,Schleswig-Holstein,Upper Secondary Level,SPD,0.25840,88,355,0.21280,0.30400
2001,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.22700,75,355,0.18336,0.27063
2001,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.41575,62,100,0.31867,0.51284
2001,Hamburg,Upper Secondary Level,SPD,0.29027,38,100,0.20086,0.37968
2001,Lower Saxony,Pre-primary Level,Not leaning towards specific party,0.77847,38,38,0.64466,0.91228
2001,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.55595,164,286,0.49826,0.61363
2001,Lower Saxony,Lower Secondary Level,SPD,0.19704,53,286,0.15086,0.24322
2001,Lower Saxony,Lower Secondary Level,CDU/CSU,0.22384,69,286,0.17545,0.27224
2001,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.46857,486,961,0.43700,0.50013
2001,Lower Saxony,Upper Secondary Level,SPD,0.28449,290,961,0.25595,0.31303
2001,Lower Saxony,Upper Secondary Level,CDU/CSU,0.19369,185,961,0.16869,0.21868
2001,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.38060,44,44,0.23548,0.52573
2001,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.46902,57,57,0.33831,0.59972
2001,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.43631,90,196,0.36670,0.50592
2001,Lower Saxony,Second Stage of Tertiary Education,SPD,0.23601,60,196,0.17641,0.29561
2001,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.20816,46,196,0.15118,0.26514
2001,Bremen,Upper Secondary Level,Not leaning towards specific party,0.40005,33,33,0.23030,0.56979
2001,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.82971,93,93,0.75290,0.90652
2001,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.80888,101,101,0.73182,0.88594
2001,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.66255,477,671,0.62674,0.69835
2001,North Rhine-Westphalia,Lower Secondary Level,SPD,0.19858,126,671,0.16837,0.22878
2001,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.11458,68,671,0.09046,0.13870
2001,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.50675,1212,2338,0.48648,0.52702
2001,North Rhine-Westphalia,Upper Secondary Level,SPD,0.27278,632,2338,0.25472,0.29084
2001,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.18181,416,2338,0.16617,0.19744
2001,North Rhine-Westphalia,Upper Secondary Level,FDP,0.01463,31,2338,0.00976,0.01950
2001,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.01875,47,2338,0.01325,0.02425
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46990,154,288,0.41216,0.52764
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.25461,81,288,0.20421,0.30501
2001,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.16535,53,288,0.12237,0.20834
2001,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.42920,158,328,0.37556,0.48285
2001,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.28541,91,328,0.23646,0.33436
2001,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.23379,79,328,0.18792,0.27966
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.36587,238,588,0.32690,0.40483
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.23004,139,588,0.19599,0.26409
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.22698,145,588,0.19309,0.26087
2001,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09642,66,588,0.07254,0.12030
2001,Hesse,Lower Secondary Level,Not leaning towards specific party,0.66241,167,210,0.59829,0.72652
2001,Hesse,Lower Secondary Level,SPD,0.20687,43,210,0.15195,0.26178
2001,Hesse,Upper Secondary Level,Not leaning towards specific party,0.51768,401,699,0.48061,0.55475
2001,Hesse,Upper Secondary Level,SPD,0.24563,176,699,0.21369,0.27756
2001,Hesse,Upper Secondary Level,CDU/CSU,0.17026,122,699,0.14238,0.19814
2001,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.50870,58,58,0.37891,0.63848
2001,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.41650,32,32,0.24296,0.59004
2001,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.39453,94,186,0.32410,0.46496
2001,Hesse,Second Stage of Tertiary Education,SPD,0.19246,51,186,0.13565,0.24927
2001,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.21589,41,186,0.15660,0.27518
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.59744,148,236,0.53473,0.66014
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.20668,47,236,0.15491,0.25845
2001,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.17386,41,236,0.12540,0.22232
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.55106,391,692,0.51397,0.58814
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.22038,172,692,0.18947,0.25129
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.17622,129,692,0.14781,0.20463
2001,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57382,36,36,0.40998,0.73765
2001,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not leaning towards specific party,0.49668,54,54,0.36207,0.63129
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not leaning towards specific party,0.34187,51,90,0.24332,0.44041
2001,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,CDU/CSU,0.33119,39,90,0.23341,0.42897
2001,Baden-Wuerttemberg,Pre-primary Level,Not leaning towards specific party,0.62892,46,46,0.48777,0.77007
2001,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.81391,49,49,0.70381,0.92401
2001,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.67803,373,512,0.63752,0.71855
2001,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.14830,75,512,0.11748,0.17911
2001,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.14794,64,512,0.11716,0.17872
2001,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.56216,705,1212,0.53422,0.59011
2001,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.18203,242,1212,0.16030,0.20376
2001,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.19644,229,1212,0.17407,0.21882
2001,Baden-Wuerttemberg,Upper Secondary Level,Bündnis90/Grüne,0.02683,36,1212,0.01773,0.03593
2001,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.57271,69,69,0.45513,0.69029
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.39528,96,181,0.32386,0.46671
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,SPD,0.20022,41,181,0.14176,0.25868
2001,Baden-Wuerttemberg,First Stage of Tertiary Education,CDU/CSU,0.27141,44,181,0.20645,0.33638
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.38266,143,343,0.33115,0.43417
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.19904,72,343,0.15673,0.24136
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.24165,84,343,0.19628,0.28702
2001,Baden-Wuerttemberg,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11496,44,343,0.08116,0.14877
2001,Bavaria,Pre-primary Level,Not leaning towards specific party,0.79193,43,43,0.66917,0.91470
2001,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.69883,328,445,0.65615,0.74150
2001,Bavaria,Lower Secondary Level,SPD,0.11988,44,445,0.08966,0.15009
2001,Bavaria,Lower Secondary Level,CDU/CSU,0.17101,73,445,0.13598,0.20603
2001,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.57374,1007,1615,0.54961,0.59787
2001,Bavaria,Upper Secondary Level,SPD,0.15305,241,1615,0.13548,0.17061
2001,Bavaria,Upper Secondary Level,CDU/CSU,0.23897,367,1615,0.21816,0.25978
2001,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.56922,80,80,0.46002,0.67841
2001,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.48684,127,226,0.42153,0.55215
2001,Bavaria,First Stage of Tertiary Education,SPD,0.17707,38,226,0.12719,0.22695
2001,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.27058,61,226,0.21253,0.32863
2001,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.43900,194,378,0.38891,0.48910
2001,Bavaria,Second Stage of Tertiary Education,SPD,0.20336,87,378,0.16273,0.24399
2001,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.23439,97,378,0.19163,0.27716
2001,Berlin,Lower Secondary Level,Not leaning towards specific party,0.78839,60,60,0.68417,0.89262
2001,Berlin,Upper Secondary Level,Not leaning towards specific party,0.56422,195,293,0.50735,0.62110
2001,Berlin,Upper Secondary Level,SPD,0.17575,64,293,0.13209,0.21941
2001,Berlin,Upper Secondary Level,CDU/CSU,0.11517,34,293,0.07855,0.15178
