"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"CDU/CSU","1994","(Fach-)Abitur","Baden-Wuerttemberg","14","","",""
"CDU/CSU","1994","(Fach-)Abitur","Bayern","26","","",""
"CDU/CSU","1994","(Fach-)Abitur","Saarland","","","",""
"CDU/CSU","1994","(Fach-)Abitur","Berlin","3","","",""
"CDU/CSU","1994","(Fach-)Abitur","Brandenburg","","","",""
"CDU/CSU","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","1994","(Fach-)Abitur","Sachsen","4","0.116261356848635","0.0236319694989104","0.20889074419836"
"CDU/CSU","1994","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"CDU/CSU","1994","(Fach-)Abitur","Thueringen","","","",""
"CDU/CSU","1994","AkademikerIn","Schleswig-Holstein","3","","",""
"CDU/CSU","1994","AkademikerIn","Hamburg","2","","",""
"CDU/CSU","1994","AkademikerIn","Niedersachsen","15","","",""
"CDU/CSU","1994","AkademikerIn","Bremen","","","",""
"CDU/CSU","1994","AkademikerIn","Nordrhein-Westfalen","57","0.287908008097221","0.228346384584644","0.347469631609798"
"CDU/CSU","1994","AkademikerIn","Hessen","14","","",""
"CDU/CSU","1994","AkademikerIn","Rheinland-Pfalz,Saarland","11","","",""
"CDU/CSU","1994","AkademikerIn","Baden-Wuerttemberg","21","","",""
"CDU/CSU","1994","AkademikerIn","Bayern","41","0.259727419177037","0.193422128689419","0.326032709664654"
"CDU/CSU","1994","AkademikerIn","Saarland","","","",""
"CDU/CSU","1994","AkademikerIn","Berlin","12","","",""
"CDU/CSU","1994","AkademikerIn","Brandenburg","9","0.0519413290415734","0.0154425736637827","0.0884400844193642"
"CDU/CSU","1994","AkademikerIn","Mecklenburg-Vorpommern","16","","",""
"CDU/CSU","1994","AkademikerIn","Sachsen","22","","",""
"CDU/CSU","1994","AkademikerIn","Sachsen-Anhalt","8","0.0724233215610352","0.0312192220830223","0.113627421039048"
"CDU/CSU","1994","AkademikerIn","Thueringen","8","0.0557236190533571","0.0143354410647722","0.0971117970419419"
"FDP","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"FDP","1994","(noch) kein Abschluss","Hamburg","","","",""
"FDP","1994","(noch) kein Abschluss","Niedersachsen","","","",""
"FDP","1994","(noch) kein Abschluss","Bremen","","","",""
"FDP","1994","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"FDP","1994","(noch) kein Abschluss","Hessen","","","",""
"FDP","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"FDP","1994","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"FDP","1994","(noch) kein Abschluss","Bayern","","","",""
"FDP","1994","(noch) kein Abschluss","Saarland","","","",""
"FDP","1994","(noch) kein Abschluss","Berlin","","","",""
"FDP","1994","(noch) kein Abschluss","Brandenburg","","","",""
"FDP","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"FDP","1994","(noch) kein Abschluss","Sachsen","","","",""
"FDP","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"FDP","1994","(noch) kein Abschluss","Thueringen","","","",""
"FDP","1994","Hauptschule","Schleswig-Holstein","","","",""
"FDP","1994","Hauptschule","Hamburg","","","",""
"FDP","1994","Hauptschule","Niedersachsen","4","0.0129261449714755","0.00297541761250889","0.0228768723304421"
"FDP","1994","Hauptschule","Bremen","1","","",""
"FDP","1994","Hauptschule","Nordrhein-Westfalen","8","0.00972401064033457","0.00423556022657744","0.0152124610540917"
"FDP","1994","Hauptschule","Hessen","4","0.0159557192062462","0.00461535029097746","0.0272960881215149"
"FDP","1994","Hauptschule","Rheinland-Pfalz,Saarland","2","","",""
"FDP","1994","Hauptschule","Baden-Wuerttemberg","7","0.00800866179297159","0.00234078755569595","0.0136765360302472"
"FDP","1994","Hauptschule","Bayern","7","0.00671066754615424","0.00126359147075565","0.0121577436215528"
"FDP","1994","Hauptschule","Saarland","","","",""
"FDP","1994","Hauptschule","Berlin","2","","",""
"FDP","1994","Hauptschule","Brandenburg","4","0.0250168230616262","0.0033179993074346","0.0467156468158178"
"FDP","1994","Hauptschule","Mecklenburg-Vorpommern","","","",""
"FDP","1994","Hauptschule","Sachsen","3","","",""
"FDP","1994","Hauptschule","Sachsen-Anhalt","4","0.0106584285102946","-0.0019700476904821","0.0232869047110713"
"FDP","1994","Hauptschule","Thueringen","","","",""
"FDP","1994","Realschule","Schleswig-Holstein","1","","",""
"FDP","1994","Realschule","Hamburg","","","",""
"FDP","1994","Realschule","Niedersachsen","","","",""
"FDP","1994","Realschule","Bremen","","","",""
"FDP","1994","Realschule","Nordrhein-Westfalen","5","0.0147437582590735","0.00348214909612238","0.0260053674220247"
"FDP","1994","Realschule","Hessen","","","",""
"FDP","1994","Realschule","Rheinland-Pfalz,Saarland","1","","",""
"FDP","1994","Realschule","Baden-Wuerttemberg","3","","",""
"FDP","1994","Realschule","Bayern","4","0.0119044023996523","-0.000267303577228158","0.0240761083765327"
"FDP","1994","Realschule","Saarland","","","",""
"FDP","1994","Realschule","Berlin","","","",""
"FDP","1994","Realschule","Brandenburg","","","",""
"FDP","1994","Realschule","Mecklenburg-Vorpommern","1","","",""
"FDP","1994","Realschule","Sachsen","3","","",""
"FDP","1994","Realschule","Sachsen-Anhalt","3","","",""
"FDP","1994","Realschule","Thueringen","1","","",""
"FDP","1994","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"FDP","1994","(Fach-)Abitur","Hamburg","1","","",""
"FDP","1994","(Fach-)Abitur","Niedersachsen","1","","",""
"FDP","1994","(Fach-)Abitur","Bremen","","","",""
"FDP","1994","(Fach-)Abitur","Nordrhein-Westfalen","7","0.0364954974363871","0.01338898777159","0.0596020071011842"
"FDP","1994","(Fach-)Abitur","Hessen","2","","",""
"FDP","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"FDP","1994","(Fach-)Abitur","Baden-Wuerttemberg","4","0.033932071806288","0.00256657815545167","0.0652975654571243"
"FDP","1994","(Fach-)Abitur","Bayern","1","","",""
"FDP","1994","(Fach-)Abitur","Saarland","","","",""
"FDP","1994","(Fach-)Abitur","Berlin","","","",""
"FDP","1994","(Fach-)Abitur","Brandenburg","","","",""
"FDP","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"FDP","1994","(Fach-)Abitur","Sachsen","1","","",""
"FDP","1994","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"FDP","1994","(Fach-)Abitur","Thueringen","1","","",""
"FDP","1994","AkademikerIn","Schleswig-Holstein","6","0.288181912047995","0.098923749349687","0.477440074746303"
"FDP","1994","AkademikerIn","Hamburg","","","",""
"FDP","1994","AkademikerIn","Niedersachsen","2","","",""
"FDP","1994","AkademikerIn","Bremen","","","",""
"FDP","1994","AkademikerIn","Nordrhein-Westfalen","10","","",""
"FDP","1994","AkademikerIn","Hessen","7","0.0803115539051064","0.0265038533726314","0.134119254437581"
"FDP","1994","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"FDP","1994","AkademikerIn","Baden-Wuerttemberg","1","","",""
"FDP","1994","AkademikerIn","Bayern","8","0.0648486820232422","0.0276107999479866","0.102086564098498"
"FDP","1994","AkademikerIn","Saarland","","","",""
"FDP","1994","AkademikerIn","Berlin","3","","",""
"FDP","1994","AkademikerIn","Brandenburg","3","","",""
"FDP","1994","AkademikerIn","Mecklenburg-Vorpommern","1","","",""
"FDP","1994","AkademikerIn","Sachsen","9","0.0536554817926965","0.0252062034356971","0.0821047601496959"
"FDP","1994","AkademikerIn","Sachsen-Anhalt","4","0.0255388959938615","0.000459930888982805","0.0506178610987402"
"FDP","1994","AkademikerIn","Thueringen","","","",""
"Grüne","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Grüne","1994","(noch) kein Abschluss","Hamburg","","","",""
"Grüne","1994","(noch) kein Abschluss","Niedersachsen","2","","",""
"Grüne","1994","(noch) kein Abschluss","Bremen","","","",""
"Grüne","1994","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Grüne","1994","(noch) kein Abschluss","Hessen","4","0.0746546908356394","0.0215216552389919","0.127787726432287"
"Grüne","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Grüne","1994","(noch) kein Abschluss","Baden-Wuerttemberg","2","","",""
"Grüne","1994","(noch) kein Abschluss","Bayern","1","","",""
"Grüne","1994","(noch) kein Abschluss","Saarland","","","",""
"Grüne","1994","(noch) kein Abschluss","Berlin","2","","",""
"Grüne","1994","(noch) kein Abschluss","Brandenburg","1","","",""
"Grüne","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Grüne","1994","(noch) kein Abschluss","Sachsen","","","",""
"Grüne","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Grüne","1994","(noch) kein Abschluss","Thueringen","","","",""
"Grüne","1994","Hauptschule","Schleswig-Holstein","3","","",""
"Grüne","1994","Hauptschule","Hamburg","2","","",""
"Grüne","1994","Hauptschule","Niedersachsen","7","0.0149620268175197","0.00426736164199284","0.0256566919930467"
"Grüne","1994","Hauptschule","Bremen","","","",""
"Grüne","1994","Hauptschule","Nordrhein-Westfalen","17","","",""
"Grüne","1994","Hauptschule","Hessen","7","0.0172621896999655","0.00547450678562599","0.029049872614305"
"Grüne","1994","Hauptschule","Rheinland-Pfalz,Saarland","10","","",""
"Grüne","1994","Hauptschule","Baden-Wuerttemberg","9","0.0086934619440999","0.00279027343030885","0.014596650457891"
"Grüne","1994","Hauptschule","Bayern","6","0.00474774286156582","0.00016154409180363","0.00933394163132802"
"Grüne","1994","Hauptschule","Saarland","","","",""
"Grüne","1994","Hauptschule","Berlin","3","","",""
"Grüne","1994","Hauptschule","Brandenburg","2","","",""
"Grüne","1994","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Grüne","1994","Hauptschule","Sachsen","4","0.0100998811922354","0.000201620715976113","0.0199981416684948"
"Grüne","1994","Hauptschule","Sachsen-Anhalt","2","","",""
"Grüne","1994","Hauptschule","Thueringen","3","","",""
"Grüne","1994","Realschule","Schleswig-Holstein","4","0.0427062717215429","-0.00465981516631512","0.090072358609401"
"Grüne","1994","Realschule","Hamburg","3","","",""
"Grüne","1994","Realschule","Niedersachsen","5","0.0141062118324511","-0.00140664804228905","0.0296190717071912"
"Grüne","1994","Realschule","Bremen","1","","",""
"Grüne","1994","Realschule","Nordrhein-Westfalen","12","","",""
"Grüne","1994","Realschule","Hessen","7","0.0306763040738159","0.00344153718383508","0.0579110709637967"
"Grüne","1994","Realschule","Rheinland-Pfalz,Saarland","5","0.0460224291986812","0.00515839347232084","0.0868864649250415"
"Grüne","1994","Realschule","Baden-Wuerttemberg","11","","",""
"Grüne","1994","Realschule","Bayern","8","0.0332762717928365","0.0131475270732461","0.053405016512427"
"Grüne","1994","Realschule","Saarland","","","",""
"Grüne","1994","Realschule","Berlin","7","0.0423562628999171","0.0103387862803774","0.0743737395194567"
"Grüne","1994","Realschule","Brandenburg","10","","",""
"Grüne","1994","Realschule","Mecklenburg-Vorpommern","5","0.0238911570500727","0.000302518908265211","0.0474797951918801"
"Grüne","1994","Realschule","Sachsen","16","","",""
"Grüne","1994","Realschule","Sachsen-Anhalt","3","","",""
"Grüne","1994","Realschule","Thueringen","7","0.028558726768004","0.00799387814912299","0.049123575386885"
"Grüne","1994","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Grüne","1994","(Fach-)Abitur","Hamburg","4","0.337123646558799","0.0894983865462551","0.584748906571344"
"Grüne","1994","(Fach-)Abitur","Niedersachsen","11","","",""
"Grüne","1994","(Fach-)Abitur","Bremen","","","",""
"Grüne","1994","(Fach-)Abitur","Nordrhein-Westfalen","22","","",""
"Grüne","1994","(Fach-)Abitur","Hessen","8","0.0934197126194831","0.0261988251170897","0.160640600121877"
"Grüne","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.145991400478672","0.0416596456657911","0.250323155291553"
"Grüne","1994","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Grüne","1994","(Fach-)Abitur","Bayern","5","0.0274750791796999","-0.0027981623231437","0.0577483206825434"
"Grüne","1994","(Fach-)Abitur","Saarland","","","",""
"Grüne","1994","(Fach-)Abitur","Berlin","7","0.229736267705571","0.0993737916140006","0.360098743797141"
"Grüne","1994","(Fach-)Abitur","Brandenburg","1","","",""
"Grüne","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Grüne","1994","(Fach-)Abitur","Sachsen","3","","",""
"Grüne","1994","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Grüne","1994","(Fach-)Abitur","Thueringen","2","","",""
"Grüne","1994","AkademikerIn","Schleswig-Holstein","3","","",""
"Grüne","1994","AkademikerIn","Hamburg","2","","",""
"Grüne","1994","AkademikerIn","Niedersachsen","9","0.156737175985261","0.0765689946595005","0.236905357311021"
"Grüne","1994","AkademikerIn","Bremen","1","","",""
"Grüne","1994","AkademikerIn","Nordrhein-Westfalen","18","","",""
"Grüne","1994","AkademikerIn","Hessen","20","","",""
"Grüne","1994","AkademikerIn","Rheinland-Pfalz,Saarland","6","0.219199137920789","0.0955464884767398","0.342851787364837"
"Grüne","1994","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Grüne","1994","AkademikerIn","Bayern","11","","",""
"Grüne","1994","AkademikerIn","Saarland","","","",""
"Grüne","1994","AkademikerIn","Berlin","17","","",""
"Grüne","1994","AkademikerIn","Brandenburg","3","","",""
"Grüne","1994","AkademikerIn","Mecklenburg-Vorpommern","6","0.051546673584553","0.00636498252500443","0.0967283646441015"
"Grüne","1994","AkademikerIn","Sachsen","9","0.0305168956543022","0.00880089387833","0.0522328974302744"
"Grüne","1994","AkademikerIn","Sachsen-Anhalt","4","0.0226991811458303","-0.000978846522365139","0.0463772088140257"
"Grüne","1994","AkademikerIn","Thueringen","8","0.0837804162615099","0.0337909926289135","0.133769839894106"
"Linke","1994","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Linke","1994","(noch) kein Abschluss","Hamburg","","","",""
"Linke","1994","(noch) kein Abschluss","Niedersachsen","","","",""
"Linke","1994","(noch) kein Abschluss","Bremen","","","",""
"Linke","1994","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Linke","1994","(noch) kein Abschluss","Hessen","","","",""
"Linke","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Linke","1994","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Linke","1994","(noch) kein Abschluss","Bayern","","","",""
"Linke","1994","(noch) kein Abschluss","Saarland","","","",""
"Linke","1994","(noch) kein Abschluss","Berlin","1","","",""
"Linke","1994","(noch) kein Abschluss","Brandenburg","1","","",""
"Linke","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Linke","1994","(noch) kein Abschluss","Sachsen","","","",""
"Linke","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Linke","1994","(noch) kein Abschluss","Thueringen","","","",""
"Linke","1994","Hauptschule","Schleswig-Holstein","2","","",""
"Linke","1994","Hauptschule","Hamburg","","","",""
"Linke","1994","Hauptschule","Niedersachsen","","","",""
"Linke","1994","Hauptschule","Bremen","","","",""
"Linke","1994","Hauptschule","Nordrhein-Westfalen","","","",""
"Linke","1994","Hauptschule","Hessen","","","",""
"Linke","1994","Hauptschule","Rheinland-Pfalz,Saarland","2","","",""
"Linke","1994","Hauptschule","Baden-Wuerttemberg","1","","",""
"Linke","1994","Hauptschule","Bayern","","","",""
"Linke","1994","Hauptschule","Saarland","","","",""
"Linke","1994","Hauptschule","Berlin","3","","",""
"Linke","1994","Hauptschule","Brandenburg","5","0.0238722336026108","0.00266317393299912","0.0450812932722225"
"Linke","1994","Hauptschule","Mecklenburg-Vorpommern","6","0.0414722305098057","0.00679636761824978","0.0761480934013615"
"Linke","1994","Hauptschule","Sachsen","14","","",""
"Linke","1994","Hauptschule","Sachsen-Anhalt","13","","",""
"Linke","1994","Hauptschule","Thueringen","9","0.0436706102970819","0.0186855782238351","0.0686556423703287"
"Linke","1994","Realschule","Schleswig-Holstein","1","","",""
"Linke","1994","Realschule","Hamburg","1","","",""
"Linke","1994","Realschule","Niedersachsen","","","",""
"Linke","1994","Realschule","Bremen","","","",""
"Linke","1994","Realschule","Nordrhein-Westfalen","","","",""
"Linke","1994","Realschule","Hessen","","","",""
"Linke","1994","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Linke","1994","Realschule","Baden-Wuerttemberg","","","",""
"Linke","1994","Realschule","Bayern","","","",""
"Linke","1994","Realschule","Saarland","","","",""
"Linke","1994","Realschule","Berlin","3","","",""
"Linke","1994","Realschule","Brandenburg","6","0.0289552913614553","0.00659359231980631","0.0513169904031043"
"Linke","1994","Realschule","Mecklenburg-Vorpommern","4","0.0208381124074209","-0.00122626064204824","0.04290248545689"
"Linke","1994","Realschule","Sachsen","8","0.0242095485361177","0.00927739269694477","0.0391417043752906"
"Linke","1994","Realschule","Sachsen-Anhalt","5","0.0140500741135543","-0.00068769626579842","0.0287878444929071"
"Linke","1994","Realschule","Thueringen","5","0.0140055283758274","-0.000503382383004873","0.0285144391346597"
"Linke","1994","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Linke","1994","(Fach-)Abitur","Hamburg","","","",""
"Linke","1994","(Fach-)Abitur","Niedersachsen","","","",""
"Linke","1994","(Fach-)Abitur","Bremen","","","",""
"Linke","1994","(Fach-)Abitur","Nordrhein-Westfalen","2","","",""
"Linke","1994","(Fach-)Abitur","Hessen","","","",""
"Linke","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Linke","1994","(Fach-)Abitur","Baden-Wuerttemberg","1","","",""
"Linke","1994","(Fach-)Abitur","Bayern","1","","",""
"Linke","1994","(Fach-)Abitur","Saarland","","","",""
"Linke","1994","(Fach-)Abitur","Berlin","","","",""
"Linke","1994","(Fach-)Abitur","Brandenburg","2","","",""
