year,quintil_oecd,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,1st Quintile,Rural regions,PDS/Linke,0.02847,57,1622,0.02037,0.03656
2019,1st Quintile,Rural regions,AfD,0.03159,68,1622,0.02307,0.04010
2019,2nd Quintile,Urban regions,Not leaning towards specific party,0.50254,1772,2802,0.48402,0.52105
2019,2nd Quintile,Urban regions,SPD,0.09080,267,2802,0.08016,0.10144
2019,2nd Quintile,Urban regions,CDU/CSU,0.08978,266,2802,0.07920,0.10037
2019,2nd Quintile,Urban regions,FDP,0.00786,32,2802,0.00459,0.01113
2019,2nd Quintile,Urban regions,Bündnis90/Grüne,0.04765,220,2802,0.03976,0.05554
2019,2nd Quintile,Urban regions,PDS/Linke,0.03362,118,2802,0.02694,0.04029
2019,2nd Quintile,Urban regions,AfD,0.02919,93,2802,0.02296,0.03542
2019,2nd Quintile,Urban regions,Others,0.00772,34,2802,0.00448,0.01096
2019,2nd Quintile,Rural regions,Not leaning towards specific party,0.53708,1265,1840,0.51429,0.55987
2019,2nd Quintile,Rural regions,SPD,0.05425,113,1840,0.04390,0.06461
2019,2nd Quintile,Rural regions,CDU/CSU,0.10096,215,1840,0.08719,0.11474
2019,2nd Quintile,Rural regions,Bündnis90/Grüne,0.03498,90,1840,0.02658,0.04337
2019,2nd Quintile,Rural regions,PDS/Linke,0.02578,74,1840,0.01854,0.03303
2019,2nd Quintile,Rural regions,AfD,0.02701,83,1840,0.01960,0.03442
2019,3rd Quintile,Urban regions,Not leaning towards specific party,0.48472,1556,2670,0.46576,0.50368
2019,3rd Quintile,Urban regions,SPD,0.07893,259,2670,0.06870,0.08916
2019,3rd Quintile,Urban regions,CDU/CSU,0.10636,356,2670,0.09466,0.11806
2019,3rd Quintile,Urban regions,FDP,0.01165,43,2670,0.00758,0.01572
2019,3rd Quintile,Urban regions,Bündnis90/Grüne,0.07643,302,2670,0.06635,0.08651
2019,3rd Quintile,Urban regions,PDS/Linke,0.02537,88,2670,0.01940,0.03133
2019,3rd Quintile,Urban regions,AfD,0.02522,66,2670,0.01927,0.03117
2019,3rd Quintile,Rural regions,Not leaning towards specific party,0.47895,990,1603,0.45449,0.50342
2019,3rd Quintile,Rural regions,SPD,0.07543,136,1603,0.06250,0.08837
2019,3rd Quintile,Rural regions,CDU/CSU,0.11465,243,1603,0.09904,0.13025
2019,3rd Quintile,Rural regions,Bündnis90/Grüne,0.05721,97,1603,0.04584,0.06859
2019,3rd Quintile,Rural regions,PDS/Linke,0.03322,79,1603,0.02445,0.04200
2019,3rd Quintile,Rural regions,AfD,0.03840,58,1603,0.02899,0.04782
2019,4th Quintile,Urban regions,Not leaning towards specific party,0.43804,1407,2682,0.41926,0.45682
2019,4th Quintile,Urban regions,SPD,0.08937,284,2682,0.07857,0.10017
2019,4th Quintile,Urban regions,CDU/CSU,0.12900,401,2682,0.11631,0.14169
2019,4th Quintile,Urban regions,FDP,0.01786,70,2682,0.01285,0.02287
2019,4th Quintile,Urban regions,Bündnis90/Grüne,0.10478,381,2682,0.09319,0.11637
2019,4th Quintile,Urban regions,PDS/Linke,0.01848,79,2682,0.01338,0.02358
2019,4th Quintile,Urban regions,AfD,0.02177,60,2682,0.01625,0.02730
2019,4th Quintile,Rural regions,Not leaning towards specific party,0.50543,831,1431,0.47952,0.53135
2019,4th Quintile,Rural regions,SPD,0.05730,109,1431,0.04526,0.06935
2019,4th Quintile,Rural regions,CDU/CSU,0.14830,246,1431,0.12988,0.16672
2019,4th Quintile,Rural regions,Bündnis90/Grüne,0.07803,145,1431,0.06413,0.09193
2019,4th Quintile,Rural regions,PDS/Linke,0.01930,53,1431,0.01217,0.02643
2019,4th Quintile,Rural regions,AfD,0.03068,47,1431,0.02174,0.03961
2019,5th Quintile,Urban regions,Not leaning towards specific party,0.39213,1450,3453,0.37584,0.40841
2019,5th Quintile,Urban regions,SPD,0.08747,361,3453,0.07804,0.09689
2019,5th Quintile,Urban regions,CDU/CSU,0.16714,679,3453,0.15470,0.17959
2019,5th Quintile,Urban regions,FDP,0.04152,175,3453,0.03487,0.04818
2019,5th Quintile,Urban regions,Bündnis90/Grüne,0.14403,600,3453,0.13231,0.15574
2019,5th Quintile,Urban regions,PDS/Linke,0.02376,95,3453,0.01868,0.02884
2019,5th Quintile,Urban regions,AfD,0.01949,61,3453,0.01488,0.02411
2019,5th Quintile,Urban regions,Others,0.00907,32,3453,0.00590,0.01223
2019,5th Quintile,Rural regions,Not leaning towards specific party,0.38832,590,1254,0.36133,0.41530
2019,5th Quintile,Rural regions,SPD,0.09783,116,1254,0.08138,0.11428
2019,5th Quintile,Rural regions,CDU/CSU,0.19765,286,1254,0.17560,0.21970
2019,5th Quintile,Rural regions,FDP,0.02621,45,1254,0.01736,0.03505
2019,5th Quintile,Rural regions,Bündnis90/Grüne,0.07605,135,1254,0.06137,0.09073
2019,5th Quintile,Rural regions,PDS/Linke,0.02234,45,1254,0.01416,0.03053
2019,5th Quintile,Rural regions,AfD,0.03630,37,1254,0.02594,0.04665
2020,1st Quintile,Urban regions,Not leaning towards specific party,0.53026,3364,4318,0.51538,0.54515
2020,1st Quintile,Urban regions,SPD,0.05314,196,4318,0.04645,0.05983
2020,1st Quintile,Urban regions,CDU/CSU,0.06803,318,4318,0.06052,0.07554
2020,1st Quintile,Urban regions,Bündnis90/Grüne,0.06536,249,4318,0.05798,0.07273
2020,1st Quintile,Urban regions,PDS/Linke,0.03845,132,4318,0.03271,0.04419
2020,1st Quintile,Urban regions,AfD,0.01876,59,4318,0.01471,0.02281
2020,1st Quintile,Rural regions,Not leaning towards specific party,0.57174,1717,2145,0.55080,0.59269
2020,1st Quintile,Rural regions,SPD,0.04387,83,2145,0.03520,0.05254
2020,1st Quintile,Rural regions,CDU/CSU,0.06002,144,2145,0.04997,0.07008
2020,1st Quintile,Rural regions,Bündnis90/Grüne,0.03111,84,2145,0.02376,0.03845
2020,1st Quintile,Rural regions,PDS/Linke,0.03943,52,2145,0.03119,0.04767
2020,1st Quintile,Rural regions,AfD,0.03188,65,2145,0.02444,0.03931
2020,2nd Quintile,Urban regions,Not leaning towards specific party,0.48581,1785,2804,0.46731,0.50431
2020,2nd Quintile,Urban regions,SPD,0.09772,296,2804,0.08673,0.10871
2020,2nd Quintile,Urban regions,CDU/CSU,0.09605,286,2804,0.08514,0.10696
2020,2nd Quintile,Urban regions,Bündnis90/Grüne,0.05591,218,2804,0.04741,0.06442
2020,2nd Quintile,Urban regions,PDS/Linke,0.03051,101,2804,0.02414,0.03688
2020,2nd Quintile,Urban regions,AfD,0.02365,87,2804,0.01802,0.02927
2020,2nd Quintile,Urban regions,Others,0.00625,31,2804,0.00334,0.00917
2020,2nd Quintile,Rural regions,Not leaning towards specific party,0.51063,1269,1898,0.48813,0.53312
2020,2nd Quintile,Rural regions,SPD,0.05702,119,1898,0.04658,0.06745
2020,2nd Quintile,Rural regions,CDU/CSU,0.11091,242,1898,0.09678,0.12504
2020,2nd Quintile,Rural regions,Bündnis90/Grüne,0.02734,86,1898,0.02000,0.03468
2020,2nd Quintile,Rural regions,PDS/Linke,0.03194,99,1898,0.02403,0.03986
2020,2nd Quintile,Rural regions,AfD,0.03483,83,1898,0.02658,0.04308
2020,3rd Quintile,Urban regions,Not leaning towards specific party,0.44649,1479,2648,0.42755,0.46543
2020,3rd Quintile,Urban regions,SPD,0.08553,256,2648,0.07488,0.09618
2020,3rd Quintile,Urban regions,CDU/CSU,0.12568,387,2648,0.11305,0.13831
2020,3rd Quintile,Urban regions,FDP,0.01128,38,2648,0.00726,0.01530
2020,3rd Quintile,Urban regions,Bündnis90/Grüne,0.08570,326,2648,0.07504,0.09636
2020,3rd Quintile,Urban regions,PDS/Linke,0.02449,106,2648,0.01860,0.03038
2020,3rd Quintile,Urban regions,AfD,0.02795,56,2648,0.02167,0.03423
2020,3rd Quintile,Rural regions,Not leaning towards specific party,0.48723,885,1468,0.46165,0.51281
2020,3rd Quintile,Rural regions,SPD,0.06108,110,1468,0.04883,0.07334
2020,3rd Quintile,Rural regions,CDU/CSU,0.12848,239,1468,0.11135,0.14560
2020,3rd Quintile,Rural regions,Bündnis90/Grüne,0.05581,103,1468,0.04407,0.06756
2020,3rd Quintile,Rural regions,PDS/Linke,0.02911,72,1468,0.02051,0.03771
2020,3rd Quintile,Rural regions,AfD,0.03855,59,1468,0.02870,0.04840
2020,4th Quintile,Urban regions,Not leaning towards specific party,0.42044,1384,2853,0.40232,0.43855
2020,4th Quintile,Urban regions,SPD,0.08646,299,2853,0.07614,0.09677
2020,4th Quintile,Urban regions,CDU/CSU,0.13477,488,2853,0.12224,0.14730
2020,4th Quintile,Urban regions,FDP,0.01334,55,2853,0.00913,0.01755
2020,4th Quintile,Urban regions,Bündnis90/Grüne,0.12498,484,2853,0.11284,0.13712
2020,4th Quintile,Urban regions,PDS/Linke,0.02368,88,2853,0.01810,0.02926
2020,4th Quintile,Urban regions,AfD,0.01378,55,2853,0.00950,0.01806
2020,4th Quintile,Rural regions,Not leaning towards specific party,0.46363,834,1512,0.43848,0.48877
2020,4th Quintile,Rural regions,SPD,0.06514,111,1512,0.05270,0.07758
2020,4th Quintile,Rural regions,CDU/CSU,0.16162,282,1512,0.14306,0.18018
2020,4th Quintile,Rural regions,Bündnis90/Grüne,0.09384,173,1512,0.07914,0.10855
2020,4th Quintile,Rural regions,PDS/Linke,0.03040,64,1512,0.02174,0.03905
2020,4th Quintile,Rural regions,AfD,0.02745,48,1512,0.01921,0.03569
2020,5th Quintile,Urban regions,Not leaning towards specific party,0.36107,1595,4299,0.34671,0.37543
2020,5th Quintile,Urban regions,SPD,0.07874,389,4299,0.07069,0.08680
2020,5th Quintile,Urban regions,CDU/CSU,0.17945,982,4299,0.16797,0.19092
2020,5th Quintile,Urban regions,FDP,0.03201,230,4299,0.02675,0.03727
2020,5th Quintile,Urban regions,Bündnis90/Grüne,0.15809,856,4299,0.14718,0.16899
2020,5th Quintile,Urban regions,PDS/Linke,0.02298,101,4299,0.01850,0.02746
2020,5th Quintile,Urban regions,AfD,0.01187,58,4299,0.00863,0.01511
2020,5th Quintile,Urban regions,Others,0.00782,32,4299,0.00519,0.01045
2020,5th Quintile,Urban regions,Party combinations,0.01385,56,4299,0.01036,0.01734
2020,5th Quintile,Rural regions,Not leaning towards specific party,0.39086,661,1540,0.36648,0.41524
2020,5th Quintile,Rural regions,SPD,0.08620,127,1540,0.07218,0.10023
2020,5th Quintile,Rural regions,CDU/CSU,0.21748,427,1540,0.19687,0.23810
2020,5th Quintile,Rural regions,FDP,0.02107,46,1540,0.01389,0.02824
2020,5th Quintile,Rural regions,Bündnis90/Grüne,0.09274,185,1540,0.07825,0.10723
2020,5th Quintile,Rural regions,PDS/Linke,0.01552,44,1540,0.00934,0.02169
2020,5th Quintile,Rural regions,AfD,0.03375,50,1540,0.02472,0.04277
2021,1st Quintile,Urban regions,Not leaning towards specific party,0.48545,2414,3299,0.46839,0.50251
2021,1st Quintile,Urban regions,SPD,0.06553,207,3299,0.05708,0.07397
2021,1st Quintile,Urban regions,CDU/CSU,0.06454,218,3299,0.05616,0.07293
2021,1st Quintile,Urban regions,FDP,0.01178,34,3299,0.00810,0.01546
2021,1st Quintile,Urban regions,Bündnis90/Grüne,0.07712,246,3299,0.06801,0.08622
2021,1st Quintile,Urban regions,PDS/Linke,0.03222,93,3299,0.02619,0.03825
2021,1st Quintile,Urban regions,AfD,0.02219,53,3299,0.01716,0.02722
2021,1st Quintile,Urban regions,Others,0.01361,34,3299,0.00966,0.01756
2021,1st Quintile,Rural regions,Not leaning towards specific party,0.53718,1062,1416,0.51120,0.56316
2021,1st Quintile,Rural regions,SPD,0.05707,95,1416,0.04498,0.06916
2021,1st Quintile,Rural regions,CDU/CSU,0.07976,114,1416,0.06564,0.09387
2021,1st Quintile,Rural regions,Bündnis90/Grüne,0.04451,70,1416,0.03377,0.05526
2021,1st Quintile,Rural regions,PDS/Linke,0.03137,38,1416,0.02228,0.04045
2021,1st Quintile,Rural regions,AfD,0.02564,37,1416,0.01741,0.03388
2021,2nd Quintile,Urban regions,Not leaning towards specific party,0.46917,1315,2149,0.44806,0.49027
2021,2nd Quintile,Urban regions,SPD,0.09210,206,2149,0.07988,0.10433
2021,2nd Quintile,Urban regions,CDU/CSU,0.10066,219,2149,0.08794,0.11338
2021,2nd Quintile,Urban regions,FDP,0.01058,32,2149,0.00626,0.01491
2021,2nd Quintile,Urban regions,Bündnis90/Grüne,0.05986,218,2149,0.04982,0.06989
2021,2nd Quintile,Urban regions,PDS/Linke,0.03352,83,2149,0.02591,0.04114
2021,2nd Quintile,Urban regions,AfD,0.01300,42,2149,0.00821,0.01779
2021,2nd Quintile,Urban regions,Others,0.01270,34,2149,0.00796,0.01744
2021,2nd Quintile,Rural regions,Not leaning towards specific party,0.50331,868,1289,0.47601,0.53062
2021,2nd Quintile,Rural regions,SPD,0.06494,87,1289,0.05148,0.07840
2021,2nd Quintile,Rural regions,CDU/CSU,0.11819,165,1289,0.10056,0.13583
2021,2nd Quintile,Rural regions,Bündnis90/Grüne,0.03561,69,1289,0.02549,0.04573
2021,2nd Quintile,Rural regions,PDS/Linke,0.03187,59,1289,0.02228,0.04146
2021,2nd Quintile,Rural regions,AfD,0.01887,41,1289,0.01144,0.02630
2021,3rd Quintile,Urban regions,Not leaning towards specific party,0.40740,1021,1929,0.38546,0.42933
2021,3rd Quintile,Urban regions,SPD,0.10219,217,1929,0.08867,0.11571
2021,3rd Quintile,Urban regions,CDU/CSU,0.12151,261,1929,0.10693,0.13610
2021,3rd Quintile,Urban regions,FDP,0.01479,33,1929,0.00940,0.02018
2021,3rd Quintile,Urban regions,Bündnis90/Grüne,0.10102,286,1929,0.08757,0.11447
2021,3rd Quintile,Urban regions,PDS/Linke,0.02174,66,1929,0.01523,0.02825
2021,3rd Quintile,Urban regions,AfD,0.02539,45,1929,0.01837,0.03242
2021,3rd Quintile,Rural regions,Not leaning towards specific party,0.45431,664,1084,0.42466,0.48397
2021,3rd Quintile,Rural regions,SPD,0.07952,92,1084,0.06340,0.09563
2021,3rd Quintile,Rural regions,CDU/CSU,0.09273,149,1084,0.07545,0.11000
2021,3rd Quintile,Rural regions,Bündnis90/Grüne,0.06354,94,1084,0.04901,0.07807
2021,3rd Quintile,Rural regions,PDS/Linke,0.02843,46,1084,0.01853,0.03832
2021,3rd Quintile,Rural regions,AfD,0.03824,39,1084,0.02682,0.04966
2021,4th Quintile,Urban regions,Not leaning towards specific party,0.39401,964,2029,0.37275,0.41528
2021,4th Quintile,Urban regions,SPD,0.08698,232,2029,0.07471,0.09924
2021,4th Quintile,Urban regions,CDU/CSU,0.13645,310,2029,0.12151,0.15139
2021,4th Quintile,Urban regions,FDP,0.03122,78,2029,0.02365,0.03878
2021,4th Quintile,Urban regions,Bündnis90/Grüne,0.13237,378,2029,0.11762,0.14712
2021,4th Quintile,Urban regions,PDS/Linke,0.02528,67,2029,0.01845,0.03211
2021,4th Quintile,Rural regions,Not leaning towards specific party,0.45282,528,1012,0.42214,0.48350
2021,4th Quintile,Rural regions,SPD,0.08513,102,1012,0.06793,0.10233
2021,4th Quintile,Rural regions,CDU/CSU,0.14745,200,1012,0.12559,0.16930
2021,4th Quintile,Rural regions,FDP,0.02691,37,1012,0.01693,0.03688
2021,4th Quintile,Rural regions,Bündnis90/Grüne,0.09400,112,1012,0.07601,0.11199
2021,4th Quintile,Rural regions,PDS/Linke,0.01467,33,1012,0.00726,0.02208
2021,5th Quintile,Urban regions,Not leaning towards specific party,0.33945,1159,3050,0.32264,0.35626
2021,5th Quintile,Urban regions,SPD,0.08362,321,3050,0.07379,0.09345
2021,5th Quintile,Urban regions,CDU/CSU,0.16645,631,3050,0.15323,0.17968
2021,5th Quintile,Urban regions,FDP,0.05813,248,3050,0.04983,0.06644
2021,5th Quintile,Urban regions,Bündnis90/Grüne,0.17626,635,3050,0.16273,0.18978
2021,5th Quintile,Urban regions,PDS/Linke,0.01490,56,3050,0.01060,0.01920
2021,5th Quintile,Rural regions,Not leaning towards specific party,0.44831,464,1046,0.41816,0.47846
2021,5th Quintile,Rural regions,SPD,0.08260,102,1046,0.06591,0.09929
2021,5th Quintile,Rural regions,CDU/CSU,0.15687,263,1046,0.13482,0.17892
2021,5th Quintile,Rural regions,FDP,0.05044,72,1046,0.03717,0.06371
2021,5th Quintile,Rural regions,Bündnis90/Grüne,0.10054,145,1046,0.08231,0.11877
2022,1st Quintile,Urban regions,Not leaning towards specific party,0.46193,1237,1820,0.43902,0.48484
2022,1st Quintile,Urban regions,SPD,0.07165,154,1820,0.05980,0.08351
2022,1st Quintile,Urban regions,CDU/CSU,0.07197,116,1820,0.06010,0.08385
2022,1st Quintile,Urban regions,Bündnis90/Grüne,0.07017,207,1820,0.05843,0.08191
2022,1st Quintile,Urban regions,PDS/Linke,0.02368,66,1820,0.01670,0.03067
2022,1st Quintile,Urban regions,AfD,0.01849,40,1820,0.01230,0.02468
2022,1st Quintile,Rural regions,Not leaning towards specific party,0.51732,693,954,0.48559,0.54905
2022,1st Quintile,Rural regions,SPD,0.06537,62,954,0.04967,0.08106
2022,1st Quintile,Rural regions,CDU/CSU,0.07235,66,954,0.05590,0.08880
2022,1st Quintile,Rural regions,Bündnis90/Grüne,0.03263,50,954,0.02135,0.04391
2022,1st Quintile,Rural regions,PDS/Linke,0.02077,35,954,0.01172,0.02983
2022,1st Quintile,Rural regions,AfD,0.02856,48,954,0.01799,0.03914
2022,2nd Quintile,Urban regions,Not leaning towards specific party,0.45487,1007,1744,0.43149,0.47825
2022,2nd Quintile,Urban regions,SPD,0.10928,214,1744,0.09463,0.12392
2022,2nd Quintile,Urban regions,CDU/CSU,0.09932,166,1744,0.08528,0.11336
2022,2nd Quintile,Urban regions,Bündnis90/Grüne,0.08368,221,1744,0.07068,0.09668
2022,2nd Quintile,Urban regions,PDS/Linke,0.01947,62,1744,0.01298,0.02596
2022,2nd Quintile,Urban regions,AfD,0.01893,40,1744,0.01253,0.02533
2022,2nd Quintile,Urban regions,Others,0.01083,34,1744,0.00597,0.01569
2022,2nd Quintile,Rural regions,Not leaning towards specific party,0.46199,700,1110,0.43265,0.49133
2022,2nd Quintile,Rural regions,SPD,0.12444,125,1110,0.10501,0.14387
2022,2nd Quintile,Rural regions,CDU/CSU,0.10373,121,1110,0.08579,0.12168
2022,2nd Quintile,Rural regions,Bündnis90/Grüne,0.04538,67,1110,0.03313,0.05763
2022,2nd Quintile,Rural regions,PDS/Linke,0.02171,38,1110,0.01313,0.03028
2022,2nd Quintile,Rural regions,AfD,0.04212,59,1110,0.03030,0.05394
2022,3rd Quintile,Urban regions,Not leaning towards specific party,0.39388,895,1756,0.37102,0.41674
2022,3rd Quintile,Urban regions,SPD,0.12602,241,1756,0.11049,0.14155
2022,3rd Quintile,Urban regions,CDU/CSU,0.12886,217,1756,0.11318,0.14453
2022,3rd Quintile,Urban regions,Bündnis90/Grüne,0.11699,314,1756,0.10196,0.13203
2022,3rd Quintile,Urban regions,PDS/Linke,0.01754,54,1756,0.01140,0.02369
2022,3rd Quintile,Urban regions,AfD,0.01112,35,1756,0.00622,0.01603
2022,3rd Quintile,Rural regions,Not leaning towards specific party,0.46579,577,1006,0.43495,0.49663
2022,3rd Quintile,Rural regions,SPD,0.10096,99,1006,0.08234,0.11959
2022,3rd Quintile,Rural regions,CDU/CSU,0.14299,151,1006,0.12135,0.16463
2022,3rd Quintile,Rural regions,Bündnis90/Grüne,0.05552,85,1006,0.04137,0.06968
2022,3rd Quintile,Rural regions,PDS/Linke,0.01565,39,1006,0.00798,0.02333
2022,3rd Quintile,Rural regions,AfD,0.02718,55,1006,0.01713,0.03724
2022,4th Quintile,Urban regions,Not leaning towards specific party,0.39505,908,1994,0.37358,0.41651
2022,4th Quintile,Urban regions,SPD,0.10262,245,1994,0.08929,0.11594
2022,4th Quintile,Urban regions,CDU/CSU,0.12268,284,1994,0.10828,0.13709
2022,4th Quintile,Urban regions,FDP,0.01532,51,1994,0.00993,0.02071
2022,4th Quintile,Urban regions,Bündnis90/Grüne,0.15687,427,1994,0.14091,0.17284
2022,4th Quintile,Urban regions,PDS/Linke,0.01286,42,1994,0.00791,0.01781
2022,4th Quintile,Urban regions,AfD,0.01573,37,1994,0.01027,0.02119
2022,4th Quintile,Rural regions,Not leaning towards specific party,0.44074,503,966,0.40942,0.47207
2022,4th Quintile,Rural regions,SPD,0.08409,104,966,0.06658,0.10160
2022,4th Quintile,Rural regions,CDU/CSU,0.13429,172,966,0.11278,0.15580
2022,4th Quintile,Rural regions,Bündnis90/Grüne,0.12935,153,966,0.10818,0.15052
2022,4th Quintile,Rural regions,PDS/Linke,0.02240,34,966,0.01306,0.03173
2022,5th Quintile,Urban regions,Not leaning towards specific party,0.33740,1051,2851,0.32004,0.35476
2022,5th Quintile,Urban regions,SPD,0.08349,298,2851,0.07333,0.09365
2022,5th Quintile,Urban regions,CDU/CSU,0.18186,562,2851,0.16770,0.19602
2022,5th Quintile,Urban regions,FDP,0.05462,211,2851,0.04628,0.06296
2022,5th Quintile,Urban regions,Bündnis90/Grüne,0.18765,692,2851,0.17331,0.20198
2022,5th Quintile,Urban regions,PDS/Linke,0.00802,37,2851,0.00475,0.01130
2022,5th Quintile,Rural regions,Not leaning towards specific party,0.41256,450,988,0.38185,0.44328
2022,5th Quintile,Rural regions,SPD,0.08838,103,988,0.07067,0.10609
2022,5th Quintile,Rural regions,CDU/CSU,0.17090,225,988,0.14741,0.19438
2022,5th Quintile,Rural regions,FDP,0.03856,50,988,0.02655,0.05057
2022,5th Quintile,Rural regions,Bündnis90/Grüne,0.11867,160,988,0.09849,0.13884
