year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.54493,63,63,0.42098,0.66889
1997,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.41429,45,45,0.26874,0.55985
1997,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.56722,84,84,0.46063,0.67381
1997,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.47484,90,164,0.39818,0.55150
1997,First Stage of Tertiary Education,3rd Quintile,SPD,0.24291,34,164,0.17707,0.30874
1997,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.21133,40,164,0.14865,0.27400
1997,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.43344,94,163,0.35713,0.50975
1997,First Stage of Tertiary Education,4th Quintile,SPD,0.18472,32,163,0.12496,0.24448
1997,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23846,37,163,0.17283,0.30408
1997,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.40546,88,189,0.33527,0.47564
1997,First Stage of Tertiary Education,5th Quintile,SPD,0.24035,42,189,0.17927,0.30143
1997,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.31370,59,189,0.24737,0.38003
1997,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.52456,68,68,0.40498,0.64414
1997,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.59961,142,178,0.52742,0.67179
1997,Second Stage of Tertiary Education,2nd Quintile,SPD,0.17064,36,178,0.11522,0.22606
1997,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.53056,171,240,0.46729,0.59383
1997,Second Stage of Tertiary Education,3rd Quintile,SPD,0.13767,38,240,0.09399,0.18135
1997,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.12572,31,240,0.08368,0.16775
1997,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.42553,209,429,0.37869,0.47237
1997,Second Stage of Tertiary Education,4th Quintile,SPD,0.15895,62,429,0.12431,0.19359
1997,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.17557,74,429,0.13952,0.21161
1997,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.13077,42,429,0.09882,0.16271
1997,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.07979,42,429,0.05412,0.10546
1997,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.34417,281,628,0.30698,0.38136
1997,Second Stage of Tertiary Education,5th Quintile,SPD,0.18354,122,628,0.15324,0.21384
1997,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.29585,154,628,0.26013,0.33158
1997,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.11567,71,628,0.09064,0.14070
1998,No answer / don't know,1st Quintile,Not leaning towards specific party,0.91164,79,79,0.84865,0.97462
1998,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.76398,47,47,0.64127,0.88669
1998,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.68893,32,32,0.52596,0.85189
1998,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.92857,63,63,0.86446,0.99268
1998,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.81236,65,65,0.71671,0.90801
1998,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.80481,58,58,0.70191,0.90770
1998,Primary Level,1st Quintile,Not leaning towards specific party,0.82997,156,156,0.77083,0.88911
1998,Primary Level,2nd Quintile,Not leaning towards specific party,0.75234,81,81,0.65775,0.84693
1998,Primary Level,3rd Quintile,Not leaning towards specific party,0.68649,46,46,0.55095,0.82204
1998,Primary Level,4th Quintile,Not leaning towards specific party,0.85528,50,50,0.75677,0.95379
1998,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.69319,490,637,0.65735,0.72904
1998,Lower Secondary Level,1st Quintile,SPD,0.17795,96,637,0.14823,0.20768
1998,Lower Secondary Level,1st Quintile,CDU/CSU,0.10237,51,637,0.07881,0.12593
1998,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.61957,376,520,0.57780,0.66134
1998,Lower Secondary Level,2nd Quintile,SPD,0.18493,79,520,0.15153,0.21834
1998,Lower Secondary Level,2nd Quintile,CDU/CSU,0.16039,65,520,0.12882,0.19196
1998,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.52403,288,437,0.47716,0.57091
1998,Lower Secondary Level,3rd Quintile,SPD,0.27617,96,437,0.23420,0.31814
1998,Lower Secondary Level,3rd Quintile,CDU/CSU,0.15345,53,437,0.11961,0.18728
1998,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.54234,223,349,0.48999,0.59468
1998,Lower Secondary Level,4th Quintile,SPD,0.22370,76,349,0.17991,0.26748
1998,Lower Secondary Level,4th Quintile,CDU/CSU,0.19197,50,349,0.15059,0.23335
1998,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.47819,105,185,0.40601,0.55036
1998,Lower Secondary Level,5th Quintile,SPD,0.22322,35,185,0.16305,0.28339
1998,Lower Secondary Level,5th Quintile,CDU/CSU,0.25743,45,185,0.19425,0.32060
1998,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.63709,757,1061,0.60814,0.66603
1998,Upper Secondary Level,1st Quintile,SPD,0.17384,167,1061,0.15102,0.19665
1998,Upper Secondary Level,1st Quintile,CDU/CSU,0.11683,105,1061,0.09749,0.13617
1998,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.04072,32,1061,0.02882,0.05261
1998,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.59003,861,1239,0.56264,0.61743
1998,Upper Secondary Level,2nd Quintile,SPD,0.21991,244,1239,0.19684,0.24298
1998,Upper Secondary Level,2nd Quintile,CDU/CSU,0.12287,134,1239,0.10459,0.14116
1998,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.50447,806,1337,0.47766,0.53128
1998,Upper Secondary Level,3rd Quintile,SPD,0.24883,293,1337,0.22565,0.27201
1998,Upper Secondary Level,3rd Quintile,CDU/CSU,0.18176,206,1337,0.16108,0.20244
1998,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.02550,32,1337,0.01704,0.03395
1998,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.48865,742,1279,0.46125,0.51606
1998,Upper Secondary Level,4th Quintile,SPD,0.24774,306,1279,0.22407,0.27141
1998,Upper Secondary Level,4th Quintile,CDU/CSU,0.20365,231,1279,0.18157,0.22573
1998,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.43900,523,1016,0.40847,0.46954
1998,Upper Secondary Level,5th Quintile,SPD,0.21337,214,1016,0.18817,0.23858
1998,Upper Secondary Level,5th Quintile,CDU/CSU,0.27069,241,1016,0.24335,0.29802
1998,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.03574,38,1016,0.02432,0.04717
1998,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.54504,46,46,0.39954,0.69053
1998,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.41899,36,36,0.25553,0.58245
1998,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.41661,46,46,0.27257,0.56065
1998,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.56553,67,67,0.44594,0.68512
1998,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.45545,45,45,0.30830,0.60261
1998,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.54873,73,73,0.43379,0.66368
1998,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.50670,92,125,0.41871,0.59470
1998,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.23422,33,125,0.15968,0.30876
1998,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.43417,97,176,0.36073,0.50760
1998,First Stage of Tertiary Education,4th Quintile,SPD,0.22786,41,176,0.16571,0.29001
1998,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.18189,38,176,0.12473,0.23904
1998,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.30640,72,162,0.23519,0.37761
1998,First Stage of Tertiary Education,5th Quintile,SPD,0.26843,45,162,0.19998,0.33688
1998,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27872,45,162,0.20946,0.34798
1998,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.64646,73,73,0.53604,0.75689
1998,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.52024,115,151,0.44029,0.60019
1998,Second Stage of Tertiary Education,2nd Quintile,SPD,0.20150,36,151,0.13731,0.26569
1998,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.49014,158,277,0.43116,0.54912
1998,Second Stage of Tertiary Education,3rd Quintile,SPD,0.17882,54,277,0.13361,0.22403
1998,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.11490,34,277,0.07727,0.15252
1998,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.08296,31,277,0.05042,0.11550
1998,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.43831,188,413,0.39040,0.48622
1998,Second Stage of Tertiary Education,4th Quintile,SPD,0.18327,75,413,0.14591,0.22063
1998,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.14127,64,413,0.10764,0.17491
1998,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.12209,47,413,0.09047,0.15370
1998,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.09240,39,413,0.06443,0.12036
1998,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.34536,272,629,0.30817,0.38254
1998,Second Stage of Tertiary Education,5th Quintile,SPD,0.18818,132,629,0.15761,0.21875
1998,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27791,151,629,0.24287,0.31294
1998,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.10477,74,629,0.08082,0.12873
1999,No answer / don't know,1st Quintile,Not leaning towards specific party,0.79248,82,82,0.70417,0.88080
1999,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.68083,46,46,0.54463,0.81703
1999,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.91455,62,62,0.84440,0.98471
1999,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.82809,75,75,0.74212,0.91405
1999,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.76878,44,44,0.64276,0.89480
1999,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.70863,31,31,0.54603,0.87124
1999,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.59575,34,34,0.42831,0.76319
1999,Primary Level,1st Quintile,Not leaning towards specific party,0.84738,155,155,0.79058,0.90418
1999,Primary Level,2nd Quintile,Not leaning towards specific party,0.69567,75,75,0.59083,0.80050
1999,Primary Level,3rd Quintile,Not leaning towards specific party,0.78316,58,58,0.67618,0.89015
1999,Primary Level,4th Quintile,Not leaning towards specific party,0.76777,42,42,0.63852,0.89702
1999,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.63765,498,699,0.60199,0.67331
1999,Lower Secondary Level,1st Quintile,SPD,0.17778,119,699,0.14942,0.20615
1999,Lower Secondary Level,1st Quintile,CDU/CSU,0.15347,82,699,0.12673,0.18021
1999,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.56678,384,575,0.52624,0.60731
1999,Lower Secondary Level,2nd Quintile,SPD,0.20984,104,575,0.17653,0.24316
1999,Lower Secondary Level,2nd Quintile,CDU/CSU,0.17702,87,575,0.14579,0.20824
1999,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.60671,328,475,0.56274,0.65069
1999,Lower Secondary Level,3rd Quintile,SPD,0.20272,82,475,0.16653,0.23891
1999,Lower Secondary Level,3rd Quintile,CDU/CSU,0.16333,65,475,0.13005,0.19661
1999,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.48955,215,352,0.43725,0.54184
1999,Lower Secondary Level,4th Quintile,SPD,0.21714,70,352,0.17400,0.26027
1999,Lower Secondary Level,4th Quintile,CDU/CSU,0.25287,67,352,0.20740,0.29834
1999,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.42367,115,227,0.35925,0.48809
1999,Lower Secondary Level,5th Quintile,SPD,0.21021,47,227,0.15708,0.26333
1999,Lower Secondary Level,5th Quintile,CDU/CSU,0.31598,65,227,0.25537,0.37659
1999,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.58548,778,1199,0.55758,0.61338
1999,Upper Secondary Level,1st Quintile,SPD,0.19286,218,1199,0.17052,0.21521
1999,Upper Secondary Level,1st Quintile,CDU/CSU,0.13560,139,1199,0.11621,0.15499
1999,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03378,31,1199,0.02355,0.04401
1999,Upper Secondary Level,1st Quintile,PDS/Linke,0.02868,33,1199,0.01923,0.03813
1999,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.53320,899,1461,0.50761,0.55879
1999,Upper Secondary Level,2nd Quintile,SPD,0.23284,332,1461,0.21116,0.25452
1999,Upper Secondary Level,2nd Quintile,CDU/CSU,0.18159,230,1461,0.16181,0.20136
1999,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.46461,801,1453,0.43896,0.49026
1999,Upper Secondary Level,3rd Quintile,SPD,0.24926,328,1453,0.22701,0.27151
1999,Upper Secondary Level,3rd Quintile,CDU/CSU,0.22115,285,1453,0.19980,0.24250
1999,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.01972,39,1453,0.01256,0.02687
1999,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.44458,697,1378,0.41834,0.47083
1999,Upper Secondary Level,4th Quintile,SPD,0.27743,368,1378,0.25378,0.30108
1999,Upper Secondary Level,4th Quintile,CDU/CSU,0.22339,281,1378,0.20139,0.24539
1999,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02531,32,1378,0.01701,0.03360
1999,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.37555,487,1110,0.34705,0.40405
1999,Upper Secondary Level,5th Quintile,SPD,0.23042,265,1110,0.20563,0.25520
1999,Upper Secondary Level,5th Quintile,CDU/CSU,0.33461,358,1110,0.30684,0.36238
1999,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.46088,39,39,0.30239,0.61937
1999,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.41427,35,35,0.24869,0.57985
1999,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.50339,50,50,0.36339,0.64339
1999,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.43651,67,98,0.33781,0.53521
1999,Post-secondary Non-tertiary Level,4th Quintile,SPD,0.25429,31,98,0.16763,0.34096
1999,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.45030,54,54,0.31635,0.58424
1999,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.53510,73,108,0.44059,0.62961
1999,First Stage of Tertiary Education,2nd Quintile,SPD,0.28578,35,108,0.20018,0.37139
1999,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.46339,89,178,0.38993,0.53685
1999,First Stage of Tertiary Education,3rd Quintile,SPD,0.19190,40,178,0.13389,0.24992
1999,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.26243,49,178,0.19761,0.32724
1999,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.41935,93,191,0.34918,0.48952
1999,First Stage of Tertiary Education,4th Quintile,SPD,0.23763,47,191,0.17711,0.29816
1999,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23993,51,191,0.17921,0.30065
1999,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.35622,78,179,0.28586,0.42657
1999,First Stage of Tertiary Education,5th Quintile,SPD,0.24169,42,179,0.17880,0.30458
1999,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.31928,59,179,0.25079,0.38777
1999,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.54048,73,73,0.42537,0.65560
1999,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.47268,117,160,0.39507,0.55028
1999,Second Stage of Tertiary Education,2nd Quintile,SPD,0.20136,43,160,0.13902,0.26369
1999,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.45131,168,323,0.39696,0.50567
1999,Second Stage of Tertiary Education,3rd Quintile,SPD,0.23931,75,323,0.19271,0.28591
1999,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.11655,43,323,0.08150,0.15160
1999,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.09189,37,323,0.06034,0.12345
1999,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.35813,192,452,0.31388,0.40238
1999,Second Stage of Tertiary Education,4th Quintile,SPD,0.24557,103,452,0.20585,0.28530
1999,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.19222,81,452,0.15585,0.22859
1999,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.07752,33,452,0.05284,0.10220
1999,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.09547,43,452,0.06835,0.12259
1999,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.30079,250,730,0.26750,0.33408
1999,Second Stage of Tertiary Education,5th Quintile,SPD,0.21446,168,730,0.18466,0.24425
1999,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.30949,205,730,0.27593,0.34305
1999,Second Stage of Tertiary Education,5th Quintile,FDP,0.06604,38,730,0.04802,0.08407
1999,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.08009,69,730,0.06039,0.09980
2000,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.85135,59,59,0.75979,0.94290
2000,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.77497,53,53,0.66147,0.88848
2000,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.81568,57,57,0.71412,0.91724
2000,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.75244,37,37,0.61145,0.89343
2000,Primary Level,1st Quintile,Not leaning towards specific party,0.92104,99,99,0.86764,0.97443
2000,Primary Level,2nd Quintile,Not leaning towards specific party,0.76460,46,46,0.64064,0.88856
2000,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.71514,533,701,0.68170,0.74857
2000,Lower Secondary Level,1st Quintile,SPD,0.16048,105,701,0.13328,0.18767
