year,bula_h,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.50503,64,95,0.40396,0.60611
2001,Schleswig-Holstein,3rd Quintile,SPD,0.25814,31,95,0.16967,0.34661
2001,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.41993,66,102,0.32367,0.51618
2001,Schleswig-Holstein,4th Quintile,SPD,0.26694,36,102,0.18067,0.35321
2001,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.39786,71,156,0.32080,0.47491
2001,Schleswig-Holstein,5th Quintile,SPD,0.24170,40,156,0.17430,0.30909
2001,Schleswig-Holstein,5th Quintile,CDU/CSU,0.26798,45,156,0.19825,0.33771
2001,Hamburg,5th Quintile,Not leaning towards specific party,0.48272,32,32,0.30681,0.65863
2001,Lower Saxony,1st Quintile,Not leaning towards specific party,0.65099,197,279,0.59496,0.70702
2001,Lower Saxony,1st Quintile,SPD,0.14287,44,279,0.10173,0.18401
2001,Lower Saxony,1st Quintile,CDU/CSU,0.12594,38,279,0.08694,0.16494
2001,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.54714,181,306,0.49128,0.60301
2001,Lower Saxony,2nd Quintile,SPD,0.25807,76,306,0.20896,0.30718
2001,Lower Saxony,2nd Quintile,CDU/CSU,0.16813,49,306,0.12616,0.21010
2001,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.47984,190,367,0.42866,0.53102
2001,Lower Saxony,3rd Quintile,SPD,0.30965,115,367,0.26228,0.35702
2001,Lower Saxony,3rd Quintile,CDU/CSU,0.15304,62,367,0.11616,0.18993
2001,Lower Saxony,4th Quintile,Not leaning towards specific party,0.39637,167,398,0.34825,0.44448
2001,Lower Saxony,4th Quintile,SPD,0.28964,133,398,0.24502,0.33426
2001,Lower Saxony,4th Quintile,CDU/CSU,0.24725,98,398,0.20482,0.28969
2001,Lower Saxony,5th Quintile,Not leaning towards specific party,0.39676,170,376,0.34724,0.44628
2001,Lower Saxony,5th Quintile,SPD,0.23149,94,376,0.18880,0.27418
2001,Lower Saxony,5th Quintile,CDU/CSU,0.29289,112,376,0.24683,0.33895
2001,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.65155,573,779,0.61807,0.68504
2001,North Rhine-Westphalia,1st Quintile,SPD,0.19366,139,779,0.16589,0.22143
2001,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.10315,67,779,0.08177,0.12452
2001,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.57451,496,802,0.54027,0.60875
2001,North Rhine-Westphalia,2nd Quintile,SPD,0.27119,215,802,0.24040,0.30198
2001,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.10755,91,802,0.08610,0.12901
2001,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.53319,486,871,0.50004,0.56634
2001,North Rhine-Westphalia,3rd Quintile,SPD,0.24938,226,871,0.22063,0.27813
2001,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.17669,159,871,0.15135,0.20204
2001,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.50929,491,937,0.47727,0.54132
2001,North Rhine-Westphalia,4th Quintile,SPD,0.26220,253,937,0.23402,0.29038
2001,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.16474,161,937,0.14098,0.18851
2001,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.03016,32,937,0.01920,0.04112
2001,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.36889,409,1064,0.33989,0.39790
2001,North Rhine-Westphalia,5th Quintile,SPD,0.25534,259,1064,0.22912,0.28155
2001,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.28341,300,1064,0.25632,0.31050
2001,North Rhine-Westphalia,5th Quintile,FDP,0.04155,44,1064,0.02955,0.05354
2001,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.03940,52,1064,0.02771,0.05110
2001,Hesse,1st Quintile,Not leaning towards specific party,0.70709,172,207,0.64495,0.76924
2001,Hesse,1st Quintile,SPD,0.14285,35,207,0.09506,0.19063
2001,Hesse,2nd Quintile,Not leaning towards specific party,0.61696,169,247,0.55621,0.67771
2001,Hesse,2nd Quintile,SPD,0.16928,43,247,0.12242,0.21614
2001,Hesse,2nd Quintile,CDU/CSU,0.15666,35,247,0.11124,0.20208
2001,Hesse,3rd Quintile,Not leaning towards specific party,0.49432,159,288,0.43647,0.55216
2001,Hesse,3rd Quintile,SPD,0.31173,88,288,0.25814,0.36532
2001,Hesse,3rd Quintile,CDU/CSU,0.14541,41,288,0.10462,0.18619
2001,Hesse,4th Quintile,Not leaning towards specific party,0.47727,127,232,0.41285,0.54168
2001,Hesse,4th Quintile,SPD,0.28234,71,232,0.22429,0.34039
2001,Hesse,4th Quintile,CDU/CSU,0.15148,34,232,0.10524,0.19771
2001,Hesse,5th Quintile,Not leaning towards specific party,0.41630,177,346,0.36428,0.46832
2001,Hesse,5th Quintile,SPD,0.21611,88,346,0.17267,0.25954
2001,Hesse,5th Quintile,CDU/CSU,0.22500,81,346,0.18094,0.26907
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.62060,154,209,0.55466,0.68655
2001,"Rhineland-Palatinate, Saarland",1st Quintile,SPD,0.22266,55,209,0.16612,0.27920
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.66668,175,251,0.60825,0.72512
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.13712,37,251,0.09448,0.17976
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,CDU/CSU,0.14505,39,251,0.10140,0.18871
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.49425,120,236,0.43033,0.55818
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.25924,68,236,0.20321,0.31527
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.18919,48,236,0.13911,0.23927
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.50202,172,325,0.44757,0.55646
2001,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.22632,82,325,0.18076,0.27189
2001,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.20950,71,325,0.16519,0.25381
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.43004,107,215,0.36371,0.49638
2001,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.20315,48,215,0.14924,0.25705
2001,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.27660,60,215,0.21666,0.33653
2001,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.67533,281,387,0.62862,0.72204
2001,Baden-Wuerttemberg,1st Quintile,SPD,0.14850,64,387,0.11302,0.18397
2001,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.13881,42,387,0.10432,0.17330
2001,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.63723,315,452,0.59286,0.68160
2001,Baden-Wuerttemberg,2nd Quintile,SPD,0.15018,78,452,0.11721,0.18315
2001,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.14349,59,452,0.11113,0.17584
2001,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.58741,322,498,0.54413,0.63069
2001,Baden-Wuerttemberg,3rd Quintile,SPD,0.17958,88,498,0.14584,0.21333
2001,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.18432,88,498,0.15023,0.21841
2001,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.51587,313,528,0.47320,0.55854
2001,Baden-Wuerttemberg,4th Quintile,SPD,0.20672,112,528,0.17215,0.24130
2001,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.18826,103,528,0.15489,0.22164
2001,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.40840,263,584,0.36850,0.44830
2001,Baden-Wuerttemberg,5th Quintile,SPD,0.17226,117,584,0.14160,0.20291
2001,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.28550,158,584,0.24884,0.32216
2001,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.07165,46,584,0.05071,0.09258
2001,Bavaria,1st Quintile,Not leaning towards specific party,0.64623,285,403,0.59949,0.69297
2001,Bavaria,1st Quintile,SPD,0.10121,39,403,0.07173,0.13069
2001,Bavaria,1st Quintile,CDU/CSU,0.21937,79,403,0.17892,0.25982
2001,Bavaria,2nd Quintile,Not leaning towards specific party,0.65659,343,502,0.61501,0.69817
2001,Bavaria,2nd Quintile,SPD,0.14778,71,502,0.11670,0.17886
2001,Bavaria,2nd Quintile,CDU/CSU,0.16085,88,502,0.12868,0.19302
2001,Bavaria,3rd Quintile,Not leaning towards specific party,0.55853,362,569,0.51769,0.59936
2001,Bavaria,3rd Quintile,SPD,0.18706,93,569,0.15499,0.21913
2001,Bavaria,3rd Quintile,CDU/CSU,0.22855,114,569,0.19401,0.26308
2001,Bavaria,4th Quintile,Not leaning towards specific party,0.59172,443,697,0.55520,0.62824
2001,Bavaria,4th Quintile,SPD,0.14979,104,697,0.12328,0.17630
2001,Bavaria,4th Quintile,CDU/CSU,0.20640,150,697,0.17633,0.23647
2001,Bavaria,5th Quintile,Not leaning towards specific party,0.46339,378,707,0.42661,0.50018
2001,Bavaria,5th Quintile,SPD,0.16947,129,707,0.14180,0.19715
2001,Bavaria,5th Quintile,CDU/CSU,0.28571,200,707,0.25239,0.31904
2001,Berlin,1st Quintile,Not leaning towards specific party,0.71536,137,137,0.63953,0.79120
2001,Berlin,2nd Quintile,Not leaning towards specific party,0.58285,72,72,0.46815,0.69755
2001,Berlin,3rd Quintile,Not leaning towards specific party,0.56609,76,112,0.47389,0.65830
2001,Berlin,3rd Quintile,SPD,0.28311,36,112,0.19930,0.36692
2001,Berlin,4th Quintile,Not leaning towards specific party,0.50191,94,129,0.41529,0.58853
2001,Berlin,4th Quintile,SPD,0.19275,35,129,0.12441,0.26108
2001,Berlin,5th Quintile,Not leaning towards specific party,0.29481,48,128,0.21551,0.37412
2001,Berlin,5th Quintile,SPD,0.34698,49,128,0.26419,0.42976
2001,Berlin,5th Quintile,CDU/CSU,0.20136,31,128,0.13162,0.27111
2001,Brandenburg,1st Quintile,Not leaning towards specific party,0.70850,134,134,0.63127,0.78574
2001,Brandenburg,2nd Quintile,Not leaning towards specific party,0.68366,163,163,0.61205,0.75527
2001,Brandenburg,3rd Quintile,Not leaning towards specific party,0.58187,143,179,0.50941,0.65433
2001,Brandenburg,3rd Quintile,SPD,0.16695,36,179,0.11217,0.22174
2001,Brandenburg,4th Quintile,Not leaning towards specific party,0.53980,100,100,0.44162,0.63798
2001,Brandenburg,5th Quintile,Not leaning towards specific party,0.54755,67,67,0.42747,0.66764
2001,Mecklenburg-Western Pomerania,1st Quintile,Not leaning towards specific party,0.74278,92,92,0.65297,0.83259
2001,Mecklenburg-Western Pomerania,2nd Quintile,Not leaning towards specific party,0.71612,98,98,0.62639,0.80585
2001,Mecklenburg-Western Pomerania,3rd Quintile,Not leaning towards specific party,0.65804,72,72,0.54770,0.76838
2001,Mecklenburg-Western Pomerania,4th Quintile,Not leaning towards specific party,0.54812,38,38,0.38775,0.70848
2001,Mecklenburg-Western Pomerania,5th Quintile,Not leaning towards specific party,0.43612,41,41,0.28244,0.58980
2001,Saxony,1st Quintile,Not leaning towards specific party,0.74420,284,318,0.69617,0.79223
2001,Saxony,1st Quintile,CDU/CSU,0.09465,34,318,0.06243,0.12688
2001,Saxony,2nd Quintile,Not leaning towards specific party,0.68587,322,420,0.64143,0.73032
2001,Saxony,2nd Quintile,SPD,0.07869,37,420,0.05290,0.10447
2001,Saxony,2nd Quintile,CDU/CSU,0.13279,61,420,0.10030,0.16528
2001,Saxony,3rd Quintile,Not leaning towards specific party,0.64752,253,318,0.59493,0.70011
2001,Saxony,3rd Quintile,CDU/CSU,0.18544,65,318,0.14265,0.22822
2001,Saxony,4th Quintile,Not leaning towards specific party,0.62479,171,171,0.55201,0.69758
2001,Saxony,5th Quintile,Not leaning towards specific party,0.54950,88,88,0.44495,0.65405
2001,Saxony-Anhalt,1st Quintile,Not leaning towards specific party,0.80098,150,150,0.73687,0.86509
2001,Saxony-Anhalt,2nd Quintile,Not leaning towards specific party,0.64908,169,232,0.58753,0.71062
2001,Saxony-Anhalt,2nd Quintile,SPD,0.12771,31,232,0.08467,0.17076
2001,Saxony-Anhalt,2nd Quintile,CDU/CSU,0.14112,32,232,0.09622,0.18602
2001,Saxony-Anhalt,3rd Quintile,Not leaning towards specific party,0.68465,170,203,0.62057,0.74873
2001,Saxony-Anhalt,3rd Quintile,CDU/CSU,0.12749,33,203,0.08149,0.17348
2001,Saxony-Anhalt,4th Quintile,Not leaning towards specific party,0.56894,114,178,0.49599,0.64190
2001,Saxony-Anhalt,4th Quintile,SPD,0.16854,32,178,0.11339,0.22369
2001,Saxony-Anhalt,4th Quintile,CDU/CSU,0.14692,32,178,0.09476,0.19907
2001,Saxony-Anhalt,5th Quintile,Not leaning towards specific party,0.61787,67,67,0.50064,0.73510
2001,Thuringa,1st Quintile,Not leaning towards specific party,0.74353,169,169,0.67750,0.80957
2001,Thuringa,2nd Quintile,Not leaning towards specific party,0.68324,166,204,0.61924,0.74724
2001,Thuringa,2nd Quintile,SPD,0.19464,38,204,0.14017,0.24910
2001,Thuringa,3rd Quintile,Not leaning towards specific party,0.59440,150,226,0.53024,0.65856
2001,Thuringa,3rd Quintile,SPD,0.16317,38,226,0.11488,0.21145
2001,Thuringa,3rd Quintile,CDU/CSU,0.12850,38,226,0.08477,0.17222
2001,Thuringa,4th Quintile,Not leaning towards specific party,0.70250,122,122,0.62104,0.78396
2001,Thuringa,5th Quintile,Not leaning towards specific party,0.61773,57,57,0.49046,0.74501
2002,Schleswig-Holstein,1st Quintile,Not leaning towards specific party,0.77355,69,69,0.67407,0.87303
2002,Schleswig-Holstein,2nd Quintile,Not leaning towards specific party,0.54517,62,62,0.42021,0.67013
2002,Schleswig-Holstein,3rd Quintile,Not leaning towards specific party,0.55716,71,71,0.44080,0.67353
2002,Schleswig-Holstein,4th Quintile,Not leaning towards specific party,0.36713,44,83,0.26280,0.47146
2002,Schleswig-Holstein,4th Quintile,SPD,0.32350,39,83,0.22224,0.42476
2002,Schleswig-Holstein,5th Quintile,Not leaning towards specific party,0.43041,81,182,0.35828,0.50255
2002,Schleswig-Holstein,5th Quintile,SPD,0.31687,56,182,0.24909,0.38465
2002,Schleswig-Holstein,5th Quintile,CDU/CSU,0.22163,45,182,0.16112,0.28214
2002,Lower Saxony,1st Quintile,Not leaning towards specific party,0.63435,178,267,0.57647,0.69223
2002,Lower Saxony,1st Quintile,SPD,0.18422,53,267,0.13763,0.23081
2002,Lower Saxony,1st Quintile,CDU/CSU,0.09573,36,267,0.06037,0.13108
2002,Lower Saxony,2nd Quintile,Not leaning towards specific party,0.59265,174,283,0.53530,0.65000
2002,Lower Saxony,2nd Quintile,SPD,0.17770,57,283,0.13309,0.22232
2002,Lower Saxony,2nd Quintile,CDU/CSU,0.16927,52,283,0.12550,0.21303
2002,Lower Saxony,3rd Quintile,Not leaning towards specific party,0.47406,167,310,0.41839,0.52974
2002,Lower Saxony,3rd Quintile,SPD,0.29430,95,310,0.24349,0.34511
2002,Lower Saxony,3rd Quintile,CDU/CSU,0.15518,48,310,0.11480,0.19555
2002,Lower Saxony,4th Quintile,Not leaning towards specific party,0.48419,193,379,0.43381,0.53457
2002,Lower Saxony,4th Quintile,SPD,0.21408,100,379,0.17273,0.25543
2002,Lower Saxony,4th Quintile,CDU/CSU,0.23053,86,379,0.18807,0.27299
2002,Lower Saxony,5th Quintile,Not leaning towards specific party,0.36957,192,439,0.32436,0.41477
2002,Lower Saxony,5th Quintile,SPD,0.27143,120,439,0.22978,0.31307
2002,Lower Saxony,5th Quintile,CDU/CSU,0.28193,127,439,0.23979,0.32407
2002,North Rhine-Westphalia,1st Quintile,Not leaning towards specific party,0.64747,477,665,0.61113,0.68381
2002,North Rhine-Westphalia,1st Quintile,SPD,0.17251,113,665,0.14377,0.20125
2002,North Rhine-Westphalia,1st Quintile,CDU/CSU,0.12739,75,665,0.10203,0.15275
2002,North Rhine-Westphalia,2nd Quintile,Not leaning towards specific party,0.56050,481,771,0.52544,0.59555
2002,North Rhine-Westphalia,2nd Quintile,SPD,0.25140,183,771,0.22076,0.28204
2002,North Rhine-Westphalia,2nd Quintile,CDU/CSU,0.13781,107,771,0.11347,0.16216
2002,North Rhine-Westphalia,3rd Quintile,Not leaning towards specific party,0.49713,421,777,0.46195,0.53231
2002,North Rhine-Westphalia,3rd Quintile,SPD,0.27396,214,777,0.24258,0.30534
2002,North Rhine-Westphalia,3rd Quintile,CDU/CSU,0.17790,142,777,0.15099,0.20480
2002,North Rhine-Westphalia,4th Quintile,Not leaning towards specific party,0.49790,414,818,0.46362,0.53219
2002,North Rhine-Westphalia,4th Quintile,SPD,0.25765,227,818,0.22766,0.28763
2002,North Rhine-Westphalia,4th Quintile,CDU/CSU,0.16984,145,818,0.14409,0.19559
2002,North Rhine-Westphalia,4th Quintile,Bündnis90/Grüne,0.04519,32,818,0.03095,0.05944
2002,North Rhine-Westphalia,5th Quintile,Not leaning towards specific party,0.40266,455,1154,0.37435,0.43097
2002,North Rhine-Westphalia,5th Quintile,SPD,0.21592,268,1154,0.19217,0.23967
2002,North Rhine-Westphalia,5th Quintile,CDU/CSU,0.28402,327,1154,0.25799,0.31005
2002,North Rhine-Westphalia,5th Quintile,FDP,0.03718,49,1154,0.02626,0.04810
2002,North Rhine-Westphalia,5th Quintile,Bündnis90/Grüne,0.03825,55,1154,0.02718,0.04932
2002,Hesse,1st Quintile,Not leaning towards specific party,0.65431,161,202,0.58856,0.72006
2002,Hesse,1st Quintile,SPD,0.19491,41,202,0.14014,0.24967
2002,Hesse,2nd Quintile,Not leaning towards specific party,0.61021,142,195,0.54158,0.67884
2002,Hesse,2nd Quintile,SPD,0.27861,53,195,0.21552,0.34170
2002,Hesse,3rd Quintile,Not leaning towards specific party,0.54839,146,243,0.48569,0.61109
2002,Hesse,3rd Quintile,SPD,0.23702,60,243,0.18344,0.29060
2002,Hesse,3rd Quintile,CDU/CSU,0.15860,37,243,0.11257,0.20463
2002,Hesse,4th Quintile,Not leaning towards specific party,0.48438,133,236,0.42048,0.54827
2002,Hesse,4th Quintile,SPD,0.20060,49,236,0.14940,0.25180
2002,Hesse,4th Quintile,CDU/CSU,0.23153,54,236,0.17760,0.28546
2002,Hesse,5th Quintile,Not leaning towards specific party,0.43819,189,374,0.38784,0.48854
2002,Hesse,5th Quintile,SPD,0.22307,100,374,0.18082,0.26532
2002,Hesse,5th Quintile,CDU/CSU,0.22237,85,374,0.18017,0.26457
2002,"Rhineland-Palatinate, Saarland",1st Quintile,Not leaning towards specific party,0.62435,145,192,0.55566,0.69303
2002,"Rhineland-Palatinate, Saarland",1st Quintile,SPD,0.21871,47,192,0.16008,0.27733
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,Not leaning towards specific party,0.65472,140,193,0.58747,0.72198
2002,"Rhineland-Palatinate, Saarland",2nd Quintile,SPD,0.18763,53,193,0.13241,0.24286
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,Not leaning towards specific party,0.64568,152,241,0.58516,0.70619
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,SPD,0.14952,43,241,0.10440,0.19463
2002,"Rhineland-Palatinate, Saarland",3rd Quintile,CDU/CSU,0.17570,46,241,0.12756,0.22385
2002,"Rhineland-Palatinate, Saarland",4th Quintile,Not leaning towards specific party,0.50620,152,280,0.44754,0.56487
2002,"Rhineland-Palatinate, Saarland",4th Quintile,SPD,0.21445,60,280,0.16629,0.26262
2002,"Rhineland-Palatinate, Saarland",4th Quintile,CDU/CSU,0.21142,68,280,0.16351,0.25934
2002,"Rhineland-Palatinate, Saarland",5th Quintile,Not leaning towards specific party,0.46317,123,240,0.39995,0.52639
2002,"Rhineland-Palatinate, Saarland",5th Quintile,SPD,0.18861,51,240,0.13901,0.23820
2002,"Rhineland-Palatinate, Saarland",5th Quintile,CDU/CSU,0.29721,66,240,0.23926,0.35515
2002,Baden-Wuerttemberg,1st Quintile,Not leaning towards specific party,0.64895,236,341,0.59822,0.69969
2002,Baden-Wuerttemberg,1st Quintile,SPD,0.19080,65,341,0.14903,0.23257
2002,Baden-Wuerttemberg,1st Quintile,CDU/CSU,0.12959,40,341,0.09389,0.16529
2002,Baden-Wuerttemberg,2nd Quintile,Not leaning towards specific party,0.66542,282,399,0.61906,0.71178
2002,Baden-Wuerttemberg,2nd Quintile,SPD,0.16350,79,399,0.12717,0.19983
2002,Baden-Wuerttemberg,2nd Quintile,CDU/CSU,0.12051,38,399,0.08852,0.15249
2002,Baden-Wuerttemberg,3rd Quintile,Not leaning towards specific party,0.58108,292,438,0.53482,0.62734
2002,Baden-Wuerttemberg,3rd Quintile,SPD,0.19012,77,438,0.15333,0.22692
2002,Baden-Wuerttemberg,3rd Quintile,CDU/CSU,0.16542,69,438,0.13058,0.20026
2002,Baden-Wuerttemberg,4th Quintile,Not leaning towards specific party,0.53427,307,513,0.49107,0.57748
2002,Baden-Wuerttemberg,4th Quintile,SPD,0.20789,109,513,0.17274,0.24304
2002,Baden-Wuerttemberg,4th Quintile,CDU/CSU,0.19403,97,513,0.15977,0.22828
2002,Baden-Wuerttemberg,5th Quintile,Not leaning towards specific party,0.40375,312,679,0.36681,0.44068
2002,Baden-Wuerttemberg,5th Quintile,SPD,0.16990,137,679,0.14163,0.19817
2002,Baden-Wuerttemberg,5th Quintile,CDU/CSU,0.30338,182,679,0.26877,0.33798
2002,Baden-Wuerttemberg,5th Quintile,Bündnis90/Grüne,0.07124,48,679,0.05187,0.09060
2002,Bavaria,1st Quintile,Not leaning towards specific party,0.61946,233,341,0.56785,0.67107
2002,Bavaria,1st Quintile,SPD,0.13278,40,341,0.09671,0.16885
2002,Bavaria,1st Quintile,CDU/CSU,0.19879,68,341,0.15637,0.24121
2002,Bavaria,2nd Quintile,Not leaning towards specific party,0.63204,311,475,0.58862,0.67545
2002,Bavaria,2nd Quintile,SPD,0.12002,60,475,0.09077,0.14928
2002,Bavaria,2nd Quintile,CDU/CSU,0.21469,104,475,0.17773,0.25166
