"party","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"AfD","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"AfD","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"AfD","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"AfD","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"AfD","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"AfD","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"AfD","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1993","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Andere","1993","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Andere","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1993","Hauptschule","kein Migrationshintergrund","17","","",""
"Andere","1993","Hauptschule","direkter Migrationshintergrund","2","","",""
"Andere","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Andere","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1993","Realschule","kein Migrationshintergrund","13","","",""
"Andere","1993","Realschule","direkter Migrationshintergrund","","","",""
"Andere","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Andere","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1993","(Fach-)Abitur","kein Migrationshintergrund","2","","",""
"Andere","1993","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Andere","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1993","AkademikerIn","kein Migrationshintergrund","7","0.00365882993747851","0.000594154981300157","0.00672350489365686"
"Andere","1993","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Andere","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Andere","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","kein Migrationshintergrund","187","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","direkter Migrationshintergrund","423","0.799652222717955","0.76554368557323","0.833760759862679"
"keine Parteineigung","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","63","0.854625700362605","0.775380478248344","0.933870922476866"
"keine Parteineigung","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1994","Hauptschule","kein Migrationshintergrund","2548","","",""
"keine Parteineigung","1994","Hauptschule","direkter Migrationshintergrund","882","0.637732230820376","0.611213517691617","0.664250943949134"
"keine Parteineigung","1994","Hauptschule","indirekter Migrationshintergrund","154","","",""
"keine Parteineigung","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1994","Realschule","kein Migrationshintergrund","1800","","",""
"keine Parteineigung","1994","Realschule","direkter Migrationshintergrund","79","0.601434187525977","0.519747247967601","0.683121127084353"
"keine Parteineigung","1994","Realschule","indirekter Migrationshintergrund","69","0.532156084794687","0.43848515073344","0.625827018855935"
"keine Parteineigung","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1994","(Fach-)Abitur","kein Migrationshintergrund","332","0.455453755829971","0.417884228427959","0.493023283231984"
"keine Parteineigung","1994","(Fach-)Abitur","direkter Migrationshintergrund","124","","",""
"keine Parteineigung","1994","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"keine Parteineigung","1994","AkademikerIn","kein Migrationshintergrund","741","0.422316273025173","0.397378627926245","0.447253918124102"
"keine Parteineigung","1994","AkademikerIn","direkter Migrationshintergrund","67","0.481407995135839","0.393463875398185","0.569352114873492"
"keine Parteineigung","1994","AkademikerIn","indirekter Migrationshintergrund","4","0.554469433182803","0.229752905966003","0.879185960399604"
"keine Parteineigung","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1994","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"SPD","1994","(noch) kein Abschluss","direkter Migrationshintergrund","88","0.165398150771575","0.133737105325901","0.197059196217248"
"SPD","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.059744380170092","0.0064584202591186","0.113030340081065"
"SPD","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1994","Hauptschule","kein Migrationshintergrund","1042","","",""
"SPD","1994","Hauptschule","direkter Migrationshintergrund","251","","",""
"SPD","1994","Hauptschule","indirekter Migrationshintergrund","31","0.182883034272716","0.128764144509484","0.237001924035948"
"SPD","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1994","Realschule","kein Migrationshintergrund","401","0.170402098932495","0.156433180542521","0.184371017322468"
"SPD","1994","Realschule","direkter Migrationshintergrund","18","","",""
"SPD","1994","Realschule","indirekter Migrationshintergrund","32","0.295647567096352","0.209979886985298","0.381315247207407"
"SPD","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1994","(Fach-)Abitur","kein Migrationshintergrund","139","","",""
"SPD","1994","(Fach-)Abitur","direkter Migrationshintergrund","40","0.154083251541059","0.102882900743186","0.205283602338933"
"SPD","1994","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"SPD","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"SPD","1994","AkademikerIn","kein Migrationshintergrund","267","","",""
"SPD","1994","AkademikerIn","direkter Migrationshintergrund","18","","",""
"SPD","1994","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"SPD","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"CDU/CSU","1994","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"CDU/CSU","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1994","Hauptschule","kein Migrationshintergrund","820","0.190710645458729","0.179390872321474","0.202030418595984"
"CDU/CSU","1994","Hauptschule","direkter Migrationshintergrund","98","0.126704467550982","0.108351977517931","0.145056957584032"
"CDU/CSU","1994","Hauptschule","indirekter Migrationshintergrund","5","0.0581015759580272","0.0253512183366193","0.090851933579435"
"CDU/CSU","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1994","Realschule","kein Migrationshintergrund","396","0.184458934791867","0.170048925757942","0.198868943825793"
"CDU/CSU","1994","Realschule","direkter Migrationshintergrund","29","","",""
"CDU/CSU","1994","Realschule","indirekter Migrationshintergrund","3","","",""
"CDU/CSU","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1994","(Fach-)Abitur","kein Migrationshintergrund","99","0.164983003419282","0.136982653090894","0.19298335374767"
"CDU/CSU","1994","(Fach-)Abitur","direkter Migrationshintergrund","9","0.0789110848888165","0.040676956655452","0.117145213122181"
"CDU/CSU","1994","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"CDU/CSU","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"CDU/CSU","1994","AkademikerIn","kein Migrationshintergrund","217","","",""
"CDU/CSU","1994","AkademikerIn","direkter Migrationshintergrund","21","","",""
"CDU/CSU","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"CDU/CSU","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1994","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"FDP","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FDP","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FDP","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1994","Hauptschule","kein Migrationshintergrund","41","0.0106223299409163","0.00766847416427691","0.0135761857175556"
"FDP","1994","Hauptschule","direkter Migrationshintergrund","4","0.00441964540575698","0.000759904956889273","0.00807938585462469"
"FDP","1994","Hauptschule","indirekter Migrationshintergrund","1","","",""
"FDP","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1994","Realschule","kein Migrationshintergrund","20","","",""
"FDP","1994","Realschule","direkter Migrationshintergrund","2","","",""
"FDP","1994","Realschule","indirekter Migrationshintergrund","","","",""
"FDP","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1994","(Fach-)Abitur","kein Migrationshintergrund","17","","",""
"FDP","1994","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"FDP","1994","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"FDP","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"FDP","1994","AkademikerIn","kein Migrationshintergrund","51","0.0462821145282674","0.0356747370324203","0.0568894920241145"
"FDP","1994","AkademikerIn","direkter Migrationshintergrund","4","0.0397745143564042","0.00537705980281465","0.0741719689099938"
"FDP","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"FDP","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1994","(noch) kein Abschluss","kein Migrationshintergrund","9","0.0352920646284522","0.0118005847624421","0.0587835444944623"
"Grüne","1994","(noch) kein Abschluss","direkter Migrationshintergrund","4","0.00839680040577619","0.000620981640567079","0.0161726191709853"
"Grüne","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.0806471440702647","0.019429458572324","0.141864829568205"
"Grüne","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1994","Hauptschule","kein Migrationshintergrund","53","0.0114810482736182","0.00841144949952582","0.0145506470477106"
"Grüne","1994","Hauptschule","direkter Migrationshintergrund","20","","",""
"Grüne","1994","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Grüne","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1994","Realschule","kein Migrationshintergrund","91","0.0330268155977698","0.0263873663732326","0.0396662648223069"
"Grüne","1994","Realschule","direkter Migrationshintergrund","8","0.0204077557443898","-0.00318229312964671","0.0439978046184263"
"Grüne","1994","Realschule","indirekter Migrationshintergrund","5","0.0768663152655203","0.0268588119176947","0.126873818613346"
"Grüne","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1994","(Fach-)Abitur","kein Migrationshintergrund","69","0.106766569644966","0.083469766304805","0.130063372985127"
"Grüne","1994","(Fach-)Abitur","direkter Migrationshintergrund","13","","",""
"Grüne","1994","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Grüne","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grüne","1994","AkademikerIn","kein Migrationshintergrund","119","","",""
"Grüne","1994","AkademikerIn","direkter Migrationshintergrund","8","0.0844088070440189","0.0354780502465075","0.13333956384153"
"Grüne","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Grüne","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1994","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Linke","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Linke","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Linke","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1994","Hauptschule","kein Migrationshintergrund","52","0.00846323510777586","0.00582373943058563","0.0111027307849661"
"Linke","1994","Hauptschule","direkter Migrationshintergrund","3","","",""
"Linke","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Linke","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1994","Realschule","kein Migrationshintergrund","31","0.0074591669927058","0.00426240101719144","0.0106559329682202"
"Linke","1994","Realschule","direkter Migrationshintergrund","2","","",""
"Linke","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Linke","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1994","(Fach-)Abitur","kein Migrationshintergrund","11","","",""
"Linke","1994","(Fach-)Abitur","direkter Migrationshintergrund","1","","",""
"Linke","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Linke","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Linke","1994","AkademikerIn","kein Migrationshintergrund","99","0.0463162478370343","0.0357051494523766","0.056927346221692"
"Linke","1994","AkademikerIn","direkter Migrationshintergrund","4","0.0264256395600475","-0.00180590023610375","0.0546571793561987"
"Linke","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Linke","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1994","(noch) kein Abschluss","kein Migrationshintergrund","2","","",""
"Rechte","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Rechte","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Rechte","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1994","Hauptschule","kein Migrationshintergrund","51","0.00948582756160712","0.00669285736786874","0.0122787977553455"
"Rechte","1994","Hauptschule","direkter Migrationshintergrund","2","","",""
"Rechte","1994","Hauptschule","indirekter Migrationshintergrund","2","","",""
"Rechte","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Rechte","1994","Realschule","kein Migrationshintergrund","23","","",""
