year,pgisced97,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.07818,137,1667,0.06529,0.09107
2015,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.05335,122,1667,0.04255,0.06414
2016,Pre-primary Level,Urban regions,Not leaning towards specific party,0.37732,182,182,0.30671,0.44794
2016,Pre-primary Level,Rural regions,Not leaning towards specific party,0.43416,68,68,0.31548,0.55285
2016,Primary Level,Urban regions,Not leaning towards specific party,0.72883,235,235,0.67186,0.78579
2016,Primary Level,Rural regions,Not leaning towards specific party,0.71298,112,112,0.62882,0.79714
2016,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.69849,1261,1600,0.67600,0.72099
2016,Lower Secondary Level,Urban regions,SPD,0.10064,161,1600,0.08589,0.11538
2016,Lower Secondary Level,Urban regions,CDU/CSU,0.10810,143,1600,0.09288,0.12332
2016,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.01927,35,1600,0.01253,0.02601
2016,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.71986,688,842,0.68951,0.75021
2016,Lower Secondary Level,Rural regions,SPD,0.06238,49,842,0.04604,0.07873
2016,Lower Secondary Level,Rural regions,CDU/CSU,0.12501,105,842,0.10266,0.14737
2016,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.59205,4045,6476,0.58008,0.60402
2016,Upper Secondary Level,Urban regions,SPD,0.12266,765,6476,0.11467,0.13065
2016,Upper Secondary Level,Urban regions,CDU/CSU,0.16545,1018,6476,0.15640,0.17450
2016,Upper Secondary Level,Urban regions,FDP,0.00908,64,6476,0.00677,0.01139
2016,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.04252,257,6476,0.03761,0.04744
2016,Upper Secondary Level,Urban regions,PDS/Linke,0.01555,130,6476,0.01254,0.01857
2016,Upper Secondary Level,Urban regions,AfD,0.02373,155,6476,0.02003,0.02744
2016,Upper Secondary Level,Urban regions,Others,0.00624,42,6476,0.00432,0.00816
2016,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.63740,2915,4294,0.62302,0.65178
2016,Upper Secondary Level,Rural regions,SPD,0.09204,363,4294,0.08339,0.10068
2016,Upper Secondary Level,Rural regions,CDU/CSU,0.15845,652,4294,0.14753,0.16938
2016,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02309,104,4294,0.01860,0.02759
2016,Upper Secondary Level,Rural regions,PDS/Linke,0.02796,118,4294,0.02303,0.03289
2016,Upper Secondary Level,Rural regions,AfD,0.03018,142,4294,0.02506,0.03529
2016,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.55712,894,1401,0.53110,0.58314
2016,Post-secondary Non-tertiary Level,Urban regions,SPD,0.12006,159,1401,0.10303,0.13709
2016,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.13293,184,1401,0.11514,0.15071
2016,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.08307,110,1401,0.06861,0.09753
2016,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.05189,54,1401,0.04027,0.06351
2016,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.54961,316,492,0.50560,0.59362
2016,Post-secondary Non-tertiary Level,Rural regions,SPD,0.09843,55,492,0.07208,0.12478
2016,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.15786,81,492,0.12561,0.19011
2016,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.09461,40,492,0.06873,0.12050
2016,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.51783,413,767,0.48244,0.55321
2016,First Stage of Tertiary Education,Urban regions,SPD,0.13075,113,767,0.10688,0.15463
2016,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.19825,192,767,0.17002,0.22649
2016,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.08049,49,767,0.06122,0.09976
2016,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.56572,324,495,0.52201,0.60943
2016,First Stage of Tertiary Education,Rural regions,SPD,0.09906,54,495,0.07272,0.12541
2016,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.21668,117,495,0.18035,0.25301
2016,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.41749,1916,4148,0.40248,0.43249
2016,Second Stage of Tertiary Education,Urban regions,SPD,0.13326,515,4148,0.12291,0.14360
2016,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.18033,751,4148,0.16863,0.19204
2016,Second Stage of Tertiary Education,Urban regions,FDP,0.03167,122,4148,0.02634,0.03700
2016,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.15167,648,4148,0.14075,0.16259
2016,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.03830,156,4148,0.03246,0.04414
2016,Second Stage of Tertiary Education,Urban regions,AfD,0.01000,40,4148,0.00698,0.01303
2016,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.46103,805,1614,0.43670,0.48536
2016,Second Stage of Tertiary Education,Rural regions,SPD,0.10088,161,1614,0.08618,0.11558
2016,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.22041,325,1614,0.20018,0.24064
2016,Second Stage of Tertiary Education,Rural regions,FDP,0.01601,31,1614,0.00989,0.02214
2016,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08669,146,1614,0.07295,0.10042
2016,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.05472,112,1614,0.04362,0.06582
2016,Second Stage of Tertiary Education,Rural regions,AfD,0.01935,34,1614,0.01263,0.02608
2017,Pre-primary Level,Urban regions,Not leaning towards specific party,0.37617,215,215,0.31126,0.44107
2017,Pre-primary Level,Rural regions,Not leaning towards specific party,0.46493,92,92,0.36245,0.56741
2017,Primary Level,Urban regions,Not leaning towards specific party,0.71044,661,777,0.67853,0.74236
2017,Primary Level,Urban regions,SPD,0.15456,41,777,0.12913,0.18000
2017,Primary Level,Urban regions,CDU/CSU,0.03335,75,777,0.02072,0.04598
2017,Primary Level,Rural regions,Not leaning towards specific party,0.82366,325,325,0.78216,0.86516
2017,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.67412,1516,1948,0.65330,0.69494
2017,Lower Secondary Level,Urban regions,SPD,0.12666,196,1948,0.11188,0.14143
2017,Lower Secondary Level,Urban regions,CDU/CSU,0.11738,204,1948,0.10308,0.13168
2017,Lower Secondary Level,Urban regions,PDS/Linke,0.01405,32,1948,0.00882,0.01928
2017,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.69956,841,1032,0.67158,0.72755
2017,Lower Secondary Level,Rural regions,SPD,0.08048,72,1032,0.06387,0.09708
2017,Lower Secondary Level,Rural regions,CDU/CSU,0.12265,119,1032,0.10263,0.14268
2017,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.58393,4579,7346,0.57266,0.59520
2017,Upper Secondary Level,Urban regions,SPD,0.14590,963,7346,0.13783,0.15397
2017,Upper Secondary Level,Urban regions,CDU/CSU,0.14965,1090,7346,0.14149,0.15781
2017,Upper Secondary Level,Urban regions,FDP,0.01184,88,7346,0.00937,0.01432
2017,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.02853,235,7346,0.02472,0.03234
2017,Upper Secondary Level,Urban regions,PDS/Linke,0.02130,176,7346,0.01799,0.02460
2017,Upper Secondary Level,Urban regions,AfD,0.02711,177,7346,0.02339,0.03082
2017,Upper Secondary Level,Urban regions,Others,0.00478,38,7346,0.00320,0.00636
2017,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.63239,3281,4791,0.61873,0.64604
2017,Upper Secondary Level,Rural regions,SPD,0.10902,478,4791,0.10019,0.11784
2017,Upper Secondary Level,Rural regions,CDU/CSU,0.15297,675,4791,0.14278,0.16317
2017,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02055,97,4791,0.01654,0.02457
2017,Upper Secondary Level,Rural regions,PDS/Linke,0.02692,136,4791,0.02233,0.03150
2017,Upper Secondary Level,Rural regions,AfD,0.02602,124,4791,0.02151,0.03053
2017,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.53941,954,1561,0.51468,0.56415
2017,Post-secondary Non-tertiary Level,Urban regions,SPD,0.14291,195,1561,0.12554,0.16028
2017,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.14514,227,1561,0.12766,0.16262
2017,Post-secondary Non-tertiary Level,Urban regions,FDP,0.02937,37,1561,0.02099,0.03775
2017,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.05699,102,1561,0.04549,0.06850
2017,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.03084,46,1561,0.02226,0.03942
2017,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.62030,398,551,0.57974,0.66086
2017,Post-secondary Non-tertiary Level,Rural regions,SPD,0.10762,73,551,0.08172,0.13352
2017,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.12954,80,551,0.10148,0.15761
2017,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.47680,417,811,0.44241,0.51120
2017,First Stage of Tertiary Education,Urban regions,SPD,0.16093,143,811,0.13563,0.18624
2017,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.21524,212,811,0.18694,0.24355
2017,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.04930,39,811,0.03439,0.06421
2017,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.51929,344,546,0.47734,0.56123
2017,First Stage of Tertiary Education,Rural regions,SPD,0.12146,69,546,0.09403,0.14888
2017,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.22954,133,546,0.19423,0.26485
2017,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.41842,2291,4865,0.40456,0.43229
2017,Second Stage of Tertiary Education,Urban regions,SPD,0.14587,659,4865,0.13595,0.15579
2017,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.17722,897,4865,0.16649,0.18795
2017,Second Stage of Tertiary Education,Urban regions,FDP,0.03706,169,4865,0.03175,0.04237
2017,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.12240,599,4865,0.11319,0.13161
2017,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.05397,205,4865,0.04762,0.06032
2017,Second Stage of Tertiary Education,Urban regions,AfD,0.01143,45,4865,0.00845,0.01442
2017,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.47098,975,1875,0.44838,0.49358
2017,Second Stage of Tertiary Education,Rural regions,SPD,0.10972,207,1875,0.09557,0.12387
2017,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.20481,368,1875,0.18654,0.22308
2017,Second Stage of Tertiary Education,Rural regions,FDP,0.02228,46,1875,0.01560,0.02896
2017,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.08780,147,1875,0.07499,0.10062
2017,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.04535,100,1875,0.03593,0.05477
2017,Second Stage of Tertiary Education,Rural regions,AfD,0.01839,32,1875,0.01231,0.02447
2018,Pre-primary Level,Urban regions,Not leaning towards specific party,0.38642,187,187,0.31644,0.45640
2018,Pre-primary Level,Rural regions,Not leaning towards specific party,0.35062,73,73,0.24040,0.46084
2018,Primary Level,Urban regions,Not leaning towards specific party,0.75830,978,1118,0.73319,0.78340
2018,Primary Level,Urban regions,SPD,0.10092,38,1118,0.08326,0.11859
2018,Primary Level,Urban regions,CDU/CSU,0.04565,102,1118,0.03341,0.05789
2018,Primary Level,Rural regions,Not leaning towards specific party,0.84382,402,402,0.80829,0.87935
2018,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.65370,1608,2119,0.63344,0.67396
2018,Lower Secondary Level,Urban regions,SPD,0.11627,193,2119,0.10262,0.12993
2018,Lower Secondary Level,Urban regions,CDU/CSU,0.11334,194,2119,0.09984,0.12685
2018,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.01958,43,2119,0.01368,0.02548
2018,Lower Secondary Level,Urban regions,PDS/Linke,0.02202,41,2119,0.01577,0.02827
2018,Lower Secondary Level,Urban regions,AfD,0.02422,40,2119,0.01767,0.03077
2018,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.67556,854,1061,0.64737,0.70374
2018,Lower Secondary Level,Rural regions,SPD,0.09640,75,1061,0.07863,0.11416
2018,Lower Secondary Level,Rural regions,CDU/CSU,0.11976,132,1061,0.10022,0.13931
2018,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.57748,4347,7172,0.56605,0.58891
2018,Upper Secondary Level,Urban regions,SPD,0.12242,800,7172,0.11483,0.13000
2018,Upper Secondary Level,Urban regions,CDU/CSU,0.15632,1072,7172,0.14792,0.16473
2018,Upper Secondary Level,Urban regions,FDP,0.01799,123,7172,0.01492,0.02107
2018,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.04335,326,7172,0.03864,0.04807
2018,Upper Secondary Level,Urban regions,PDS/Linke,0.02351,221,7172,0.02000,0.02701
2018,Upper Secondary Level,Urban regions,AfD,0.03442,239,7172,0.03020,0.03864
2018,Upper Secondary Level,Urban regions,Others,0.00399,44,7172,0.00253,0.00545
2018,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.62189,3112,4634,0.60792,0.63585
2018,Upper Secondary Level,Rural regions,SPD,0.09789,392,4634,0.08933,0.10645
2018,Upper Secondary Level,Rural regions,CDU/CSU,0.15427,639,4634,0.14387,0.16467
2018,Upper Secondary Level,Rural regions,FDP,0.00905,42,4634,0.00633,0.01178
2018,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.02335,118,4634,0.01900,0.02770
2018,Upper Secondary Level,Rural regions,PDS/Linke,0.02766,148,4634,0.02294,0.03238
2018,Upper Secondary Level,Rural regions,AfD,0.04129,183,4634,0.03556,0.04701
2018,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.52314,884,1499,0.49784,0.54843
2018,Post-secondary Non-tertiary Level,Urban regions,SPD,0.12232,171,1499,0.10573,0.13891
2018,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.15861,221,1499,0.14011,0.17710
2018,Post-secondary Non-tertiary Level,Urban regions,FDP,0.02466,41,1499,0.01681,0.03251
2018,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.06853,116,1499,0.05573,0.08132
2018,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.04996,66,1499,0.03893,0.06099
2018,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.59444,398,574,0.55423,0.63464
2018,Post-secondary Non-tertiary Level,Rural regions,SPD,0.08819,56,574,0.06498,0.11141
2018,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.12010,76,574,0.09348,0.14672
2018,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.10531,44,574,0.08017,0.13044
2018,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.46049,389,753,0.42487,0.49612
2018,First Stage of Tertiary Education,Urban regions,SPD,0.13524,117,753,0.11080,0.15968
2018,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.23132,191,753,0.20118,0.26146
2018,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.06839,56,753,0.05035,0.08644
2018,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.51676,313,531,0.47422,0.55931
2018,First Stage of Tertiary Education,Rural regions,SPD,0.11148,63,531,0.08469,0.13828
2018,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.20421,118,531,0.16989,0.23853
2018,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.05681,37,531,0.03710,0.07652
2018,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.42238,2256,4916,0.40857,0.43619
2018,Second Stage of Tertiary Education,Urban regions,SPD,0.12429,565,4916,0.11507,0.13352
2018,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.16720,848,4916,0.15677,0.17764
2018,Second Stage of Tertiary Education,Urban regions,FDP,0.04349,201,4916,0.03779,0.04919
2018,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.14644,741,4916,0.13655,0.15632
2018,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.05220,236,4916,0.04598,0.05842
2018,Second Stage of Tertiary Education,Urban regions,AfD,0.01651,69,4916,0.01295,0.02007
2018,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.46721,945,1830,0.44434,0.49007
2018,Second Stage of Tertiary Education,Rural regions,SPD,0.09653,166,1830,0.08299,0.11006
2018,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.17906,336,1830,0.16149,0.19663
2018,Second Stage of Tertiary Education,Rural regions,FDP,0.03972,57,1830,0.03077,0.04867
2018,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.09723,163,1830,0.08365,0.11081
2018,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.05440,123,1830,0.04401,0.06480
2018,Second Stage of Tertiary Education,Rural regions,AfD,0.02692,40,1830,0.01950,0.03434
2019,Pre-primary Level,Urban regions,Not leaning towards specific party,0.33947,153,196,0.27300,0.40593
2019,Pre-primary Level,Urban regions,Bündnis90/Grüne,0.11498,43,196,0.07021,0.15976
2019,Pre-primary Level,Rural regions,Not leaning towards specific party,0.33148,54,54,0.20474,0.45822
2019,Primary Level,Urban regions,Not leaning towards specific party,0.69921,227,227,0.63941,0.75900
2019,Primary Level,Rural regions,Not leaning towards specific party,0.70049,91,91,0.60586,0.79513
2019,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.66056,1032,1403,0.63577,0.68534
2019,Lower Secondary Level,Urban regions,SPD,0.09729,135,1403,0.08177,0.11280
2019,Lower Secondary Level,Urban regions,CDU/CSU,0.10002,129,1403,0.08432,0.11573
2019,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.02534,63,1403,0.01712,0.03357
2019,Lower Secondary Level,Urban regions,AfD,0.03507,44,1403,0.02544,0.04470
2019,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.66435,645,833,0.63226,0.69644
2019,Lower Secondary Level,Rural regions,SPD,0.07741,59,833,0.05925,0.09556
2019,Lower Secondary Level,Rural regions,CDU/CSU,0.11452,98,833,0.09289,0.13616
2019,Lower Secondary Level,Rural regions,Bündnis90/Grüne,0.03749,31,833,0.02458,0.05039
2019,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.58385,3785,6449,0.57181,0.59588
2019,Upper Secondary Level,Urban regions,SPD,0.10234,616,6449,0.09494,0.10974
2019,Upper Secondary Level,Urban regions,CDU/CSU,0.13556,931,6449,0.12721,0.14392
2019,Upper Secondary Level,Urban regions,FDP,0.01584,147,6449,0.01279,0.01889
2019,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.06589,492,6449,0.05983,0.07194
2019,Upper Secondary Level,Urban regions,PDS/Linke,0.02387,182,6449,0.02015,0.02760
2019,Upper Secondary Level,Urban regions,AfD,0.03874,234,6449,0.03403,0.04345
2019,Upper Secondary Level,Urban regions,Others,0.00730,62,6449,0.00523,0.00938
2019,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.62193,2721,4236,0.60733,0.63654
2019,Upper Secondary Level,Rural regions,SPD,0.07869,288,4236,0.07058,0.08680
2019,Upper Secondary Level,Rural regions,CDU/CSU,0.14496,607,4236,0.13436,0.15557
2019,Upper Secondary Level,Rural regions,FDP,0.01387,48,4236,0.01035,0.01739
2019,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.03623,197,4236,0.03060,0.04185
2019,Upper Secondary Level,Rural regions,PDS/Linke,0.02952,141,4236,0.02443,0.03462
2019,Upper Secondary Level,Rural regions,AfD,0.04556,194,4236,0.03928,0.05184
2019,Upper Secondary Level,Rural regions,Others,0.00681,40,4236,0.00434,0.00929
2019,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.53195,823,1446,0.50622,0.55767
2019,Post-secondary Non-tertiary Level,Urban regions,SPD,0.10369,131,1446,0.08797,0.11941
2019,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.12590,198,1446,0.10880,0.14301
2019,Post-secondary Non-tertiary Level,Urban regions,FDP,0.02072,45,1446,0.01337,0.02806
2019,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.11788,191,1446,0.10125,0.13450
2019,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.04682,58,1446,0.03593,0.05771
2019,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.59442,345,536,0.55281,0.63603
2019,Post-secondary Non-tertiary Level,Rural regions,SPD,0.07385,41,536,0.05168,0.09601
2019,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.09715,84,536,0.07205,0.12225
2019,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.14793,66,536,0.11785,0.17802
2019,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.47120,415,869,0.43799,0.50441
2019,First Stage of Tertiary Education,Urban regions,SPD,0.11642,110,869,0.09508,0.13775
2019,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.18984,223,869,0.16375,0.21593
2019,First Stage of Tertiary Education,Urban regions,FDP,0.02009,31,869,0.01076,0.02942
2019,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.08945,90,869,0.07046,0.10843
2019,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.48589,325,589,0.44549,0.52629
2019,First Stage of Tertiary Education,Rural regions,SPD,0.09748,56,589,0.07350,0.12145
2019,First Stage of Tertiary Education,Rural regions,CDU/CSU,0.18706,155,589,0.15554,0.21858
2019,First Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.09076,53,589,0.06754,0.11398
2019,Second Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.41537,1955,4833,0.40148,0.42926
2019,Second Stage of Tertiary Education,Urban regions,SPD,0.08625,419,4833,0.07833,0.09416
2019,Second Stage of Tertiary Education,Urban regions,CDU/CSU,0.15816,843,4833,0.14787,0.16845
2019,Second Stage of Tertiary Education,Urban regions,FDP,0.03905,239,4833,0.03358,0.04451
2019,Second Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.20373,1058,4833,0.19238,0.21509
2019,Second Stage of Tertiary Education,Urban regions,PDS/Linke,0.04751,209,4833,0.04152,0.05351
2019,Second Stage of Tertiary Education,Urban regions,AfD,0.01305,64,4833,0.00985,0.01625
2019,Second Stage of Tertiary Education,Urban regions,Others,0.01270,46,4833,0.00954,0.01586
2019,Second Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.46836,843,1828,0.44547,0.49124
2019,Second Stage of Tertiary Education,Rural regions,SPD,0.06614,130,1828,0.05475,0.07754
2019,Second Stage of Tertiary Education,Rural regions,CDU/CSU,0.16902,380,1828,0.15183,0.18620
2019,Second Stage of Tertiary Education,Rural regions,FDP,0.03583,69,1828,0.02731,0.04435
2019,Second Stage of Tertiary Education,Rural regions,Bündnis90/Grüne,0.13265,239,1828,0.11709,0.14820
2019,Second Stage of Tertiary Education,Rural regions,PDS/Linke,0.05019,117,1828,0.04018,0.06020
2019,Second Stage of Tertiary Education,Rural regions,AfD,0.03158,50,1828,0.02356,0.03960
2020,Pre-primary Level,Urban regions,Not leaning towards specific party,0.35019,175,210,0.28551,0.41486
2020,Pre-primary Level,Urban regions,Bündnis90/Grüne,0.07972,35,210,0.04300,0.11644
2020,Pre-primary Level,Rural regions,Not leaning towards specific party,0.29146,65,65,0.18012,0.40280
2020,Primary Level,Urban regions,Not leaning towards specific party,0.77502,945,996,0.74907,0.80096
2020,Primary Level,Urban regions,CDU/CSU,0.04522,51,996,0.03231,0.05813
2020,Primary Level,Rural regions,Not leaning towards specific party,0.84060,407,407,0.80499,0.87620
2020,Lower Secondary Level,Urban regions,Not leaning towards specific party,0.68578,1525,1926,0.66504,0.70651
2020,Lower Secondary Level,Urban regions,SPD,0.09546,132,1926,0.08233,0.10858
2020,Lower Secondary Level,Urban regions,CDU/CSU,0.11184,167,1926,0.09776,0.12592
2020,Lower Secondary Level,Urban regions,Bündnis90/Grüne,0.03261,71,1926,0.02468,0.04054
2020,Lower Secondary Level,Urban regions,AfD,0.01933,31,1926,0.01318,0.02548
2020,Lower Secondary Level,Rural regions,Not leaning towards specific party,0.70189,803,984,0.67329,0.73048
2020,Lower Secondary Level,Rural regions,SPD,0.08093,51,984,0.06388,0.09798
2020,Lower Secondary Level,Rural regions,CDU/CSU,0.09030,99,984,0.07238,0.10822
2020,Lower Secondary Level,Rural regions,Bündnis90/Grüne,0.02312,31,984,0.01372,0.03251
2020,Upper Secondary Level,Urban regions,Not leaning towards specific party,0.56753,4105,6833,0.55578,0.57927
2020,Upper Secondary Level,Urban regions,SPD,0.10287,615,6833,0.09567,0.11008
2020,Upper Secondary Level,Urban regions,CDU/CSU,0.14875,981,6833,0.14031,0.15719
2020,Upper Secondary Level,Urban regions,FDP,0.01370,102,6833,0.01095,0.01646
2020,Upper Secondary Level,Urban regions,Bündnis90/Grüne,0.07373,540,6833,0.06754,0.07993
2020,Upper Secondary Level,Urban regions,PDS/Linke,0.02611,196,6833,0.02233,0.02990
2020,Upper Secondary Level,Urban regions,AfD,0.03224,185,6833,0.02805,0.03643
2020,Upper Secondary Level,Urban regions,Others,0.01004,59,6833,0.00768,0.01241
2020,Upper Secondary Level,Urban regions,Party combinations,0.00730,50,6833,0.00528,0.00931
2020,Upper Secondary Level,Rural regions,Not leaning towards specific party,0.60229,2746,4189,0.58747,0.61711
2020,Upper Secondary Level,Rural regions,SPD,0.07883,277,4189,0.07067,0.08699
2020,Upper Secondary Level,Rural regions,CDU/CSU,0.16213,595,4189,0.15097,0.17330
2020,Upper Secondary Level,Rural regions,Bündnis90/Grüne,0.03504,186,4189,0.02947,0.04061
2020,Upper Secondary Level,Rural regions,PDS/Linke,0.03585,147,4189,0.03022,0.04148
2020,Upper Secondary Level,Rural regions,AfD,0.05003,193,4189,0.04343,0.05663
2020,Upper Secondary Level,Rural regions,Others,0.00970,45,4189,0.00673,0.01267
2020,Post-secondary Non-tertiary Level,Urban regions,Not leaning towards specific party,0.53164,974,1628,0.50740,0.55589
2020,Post-secondary Non-tertiary Level,Urban regions,SPD,0.11307,141,1628,0.09768,0.12846
2020,Post-secondary Non-tertiary Level,Urban regions,CDU/CSU,0.13683,216,1628,0.12013,0.15353
2020,Post-secondary Non-tertiary Level,Urban regions,FDP,0.00965,39,1628,0.00490,0.01440
2020,Post-secondary Non-tertiary Level,Urban regions,Bündnis90/Grüne,0.11940,207,1628,0.10365,0.13516
2020,Post-secondary Non-tertiary Level,Urban regions,PDS/Linke,0.03457,51,1628,0.02569,0.04345
2020,Post-secondary Non-tertiary Level,Rural regions,Not leaning towards specific party,0.56882,382,584,0.52862,0.60902
2020,Post-secondary Non-tertiary Level,Rural regions,SPD,0.06998,45,584,0.04927,0.09069
2020,Post-secondary Non-tertiary Level,Rural regions,CDU/CSU,0.08952,87,584,0.06635,0.11270
2020,Post-secondary Non-tertiary Level,Rural regions,Bündnis90/Grüne,0.16722,70,584,0.13693,0.19751
2020,First Stage of Tertiary Education,Urban regions,Not leaning towards specific party,0.43882,351,761,0.40354,0.47410
2020,First Stage of Tertiary Education,Urban regions,SPD,0.13167,104,761,0.10763,0.15571
2020,First Stage of Tertiary Education,Urban regions,CDU/CSU,0.23596,217,761,0.20578,0.26615
2020,First Stage of Tertiary Education,Urban regions,Bündnis90/Grüne,0.09481,89,761,0.07398,0.11563
2020,First Stage of Tertiary Education,Rural regions,Not leaning towards specific party,0.50133,292,542,0.45920,0.54346
