"hgeqpter","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2001","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Brandenburg","2","179","","",""
"Nein","2001","Brandenburg","3","79","0.338648232106511","0.282094324654604","0.395202139558418"
"Nein","2001","Brandenburg","4","50","0.346974519771327","0.270798843798673","0.423150195743981"
"Nein","2001","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Mecklenburg-Vorpommern","2","88","0.417099470678084","0.351036477232998","0.48316246412317"
"Nein","2001","Mecklenburg-Vorpommern","3","34","0.280655964680918","0.198534888411041","0.362777040950794"
"Nein","2001","Mecklenburg-Vorpommern","4","14","","",""
"Nein","2001","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Sachsen","2","294","","",""
"Nein","2001","Sachsen","3","175","","",""
"Nein","2001","Sachsen","4","65","0.343266229704982","0.276453773094823","0.410078686315142"
"Nein","2001","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Sachsen-Anhalt","2","177","","",""
"Nein","2001","Sachsen-Anhalt","3","117","","",""
"Nein","2001","Sachsen-Anhalt","4","54","0.387326544713289","0.310883327807746","0.463769761618833"
"Nein","2001","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Thueringen","2","182","","",""
"Nein","2001","Thueringen","3","98","0.451542344957419","0.389854602077127","0.51323008783771"
"Nein","2001","Thueringen","4","58","0.569225493569983","0.476687747686486","0.66176323945348"
"Nein","2001","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Schleswig-Holstein","2","156","","",""
"Ja","2002","Schleswig-Holstein","3","152","","",""
"Ja","2002","Schleswig-Holstein","4","182","","",""
"Ja","2002","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Hamburg","2","40","0.608292494290955","0.487756989266154","0.728827999315757"
"Ja","2002","Hamburg","3","65","0.912462153221192","0.846722974134412","0.978201332307971"
"Ja","2002","Hamburg","4","72","0.731143015162589","0.640049130146682","0.822236900178496"
"Ja","2002","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Niedersachsen","2","468","0.825446925487676","0.794339905724502","0.856553945250851"
"Ja","2002","Niedersachsen","3","440","0.858819125540204","0.828479401932332","0.889158849148077"
"Ja","2002","Niedersachsen","4","498","0.901152271420567","0.87620924284909","0.926095299992045"
"Ja","2002","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Bremen","2","28","","",""
"Ja","2002","Bremen","3","39","0.929257275119324","0.852623055338341","1.00589149490031"
"Ja","2002","Bremen","4","32","0.83658243902148","0.715800895664246","0.957363982378715"
"Ja","2002","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Nordrhein-Westfalen","2","1059","","",""
"Ja","2002","Nordrhein-Westfalen","3","986","0.810462343732427","0.788212644895496","0.832712042569358"
"Ja","2002","Nordrhein-Westfalen","4","1111","","",""
"Ja","2002","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Hessen","2","322","0.699518721431487","0.655982405920792","0.743055036942183"
"Ja","2002","Hessen","3","321","0.84673977932453","0.810709122128869","0.882770436520191"
"Ja","2002","Hessen","4","405","0.822263978284897","0.787517165469766","0.857010791100028"
"Ja","2002","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Rheinland-Pfalz,Saarland","2","369","0.823003656467282","0.788163454976787","0.857843857957778"
"Ja","2002","Rheinland-Pfalz,Saarland","3","303","0.847675814454","0.81096250709714","0.884389121810859"
"Ja","2002","Rheinland-Pfalz,Saarland","4","305","0.820161820132315","0.780211097629967","0.860112542634664"
"Ja","2002","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Baden-Wuerttemberg","2","582","0.81599370946577","0.788280433717109","0.843706985214431"
"Ja","2002","Baden-Wuerttemberg","3","656","0.830832469419983","0.804804866915447","0.856860071924519"
"Ja","2002","Baden-Wuerttemberg","4","664","0.852788633647935","0.827778715208368","0.877798552087502"
"Ja","2002","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Bayern","2","727","0.81161730083605","0.785753223587203","0.837481378084897"
"Ja","2002","Bayern","3","689","0.865551742808289","0.841565529711299","0.889537955905279"
"Ja","2002","Bayern","4","820","0.885499833779507","0.864879406755136","0.906120260803879"
"Ja","2002","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Saarland","2","","","",""
"Ja","2002","Saarland","3","","","",""
"Ja","2002","Saarland","4","","","",""
"Ja","2002","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Berlin","2","126","","",""
"Ja","2002","Berlin","3","177","","",""
"Ja","2002","Berlin","4","178","","",""
"Ja","2002","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Brandenburg","2","156","","",""
"Ja","2002","Brandenburg","3","183","","",""
"Ja","2002","Brandenburg","4","124","","",""
"Ja","2002","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Mecklenburg-Vorpommern","2","99","0.56723147912887","0.493824549306462","0.640638408951278"
"Ja","2002","Mecklenburg-Vorpommern","3","110","","",""
"Ja","2002","Mecklenburg-Vorpommern","4","67","0.620819320360965","0.520019722373986","0.721618918347943"
"Ja","2002","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Sachsen","2","281","","",""
"Ja","2002","Sachsen","3","276","","",""
"Ja","2002","Sachsen","4","165","","",""
"Ja","2002","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Sachsen-Anhalt","2","195","","",""
"Ja","2002","Sachsen-Anhalt","3","130","","",""
"Ja","2002","Sachsen-Anhalt","4","125","","",""
"Ja","2002","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Thueringen","2","146","","",""
"Ja","2002","Thueringen","3","150","","",""
"Ja","2002","Thueringen","4","94","0.555620818033339","0.479339112223514","0.631902523843164"
"Ja","2002","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Schleswig-Holstein","2","23","","",""
"Nein","2002","Schleswig-Holstein","3","24","","",""
"Nein","2002","Schleswig-Holstein","4","20","","",""
"Nein","2002","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Hamburg","2","23","","",""
"Nein","2002","Hamburg","3","6","0.0875378467788081","0.0217986676920287","0.153277025865588"
"Nein","2002","Hamburg","4","19","","",""
"Nein","2002","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Niedersachsen","2","104","","",""
"Nein","2002","Niedersachsen","3","66","0.141180874459795","0.110841150851923","0.171520598067668"
"Nein","2002","Niedersachsen","4","52","0.0988477285794326","0.0739047000079548","0.12379075715091"
"Nein","2002","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Bremen","2","8","0.369759010363614","0.212067052160597","0.527450968566632"
"Nein","2002","Bremen","3","4","0.070742724880676","-0.00589149490030698","0.147376944661659"
"Nein","2002","Bremen","4","4","0.16341756097852","0.042636017621285","0.284199104335754"
"Nein","2002","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Nordrhein-Westfalen","2","239","","",""
"Nein","2002","Nordrhein-Westfalen","3","206","","",""
"Nein","2002","Nordrhein-Westfalen","4","143","","",""
"Nein","2002","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Hessen","2","104","","",""
"Nein","2002","Hessen","3","63","0.15326022067547","0.117229563479809","0.189290877871131"
"Nein","2002","Hessen","4","60","0.177736021715103","0.142989208899972","0.212482834530234"
"Nein","2002","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Rheinland-Pfalz,Saarland","2","92","0.176996343532718","0.142156142042222","0.211836545023213"
"Nein","2002","Rheinland-Pfalz,Saarland","3","65","0.152324185546","0.115610878189141","0.18903749290286"
"Nein","2002","Rheinland-Pfalz,Saarland","4","50","0.179838179867685","0.139887457365337","0.219788902370034"
"Nein","2002","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Baden-Wuerttemberg","2","169","","",""
"Nein","2002","Baden-Wuerttemberg","3","141","","",""
"Nein","2002","Baden-Wuerttemberg","4","107","","",""
"Nein","2002","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Bayern","2","151","","",""
"Nein","2002","Bayern","3","88","0.134448257191711","0.110462044094721","0.158434470288701"
"Nein","2002","Bayern","4","96","0.114500166220493","0.0938797391961213","0.135120593244864"
"Nein","2002","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Saarland","2","","","",""
"Nein","2002","Saarland","3","","","",""
"Nein","2002","Saarland","4","","","",""
"Nein","2002","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Berlin","2","42","0.301154170150738","0.231783070348429","0.370525269953047"
"Nein","2002","Berlin","3","25","","",""
"Nein","2002","Berlin","4","55","0.256152456752489","0.200104296750466","0.312200616754513"
"Nein","2002","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Brandenburg","2","158","","",""
"Nein","2002","Brandenburg","3","79","0.364337609313953","0.306065236055485","0.422609982572422"
"Nein","2002","Brandenburg","4","49","0.319158349819354","0.249695722991585","0.388620976647123"
"Nein","2002","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Mecklenburg-Vorpommern","2","76","0.43276852087113","0.359361591048722","0.506175450693538"
"Nein","2002","Mecklenburg-Vorpommern","3","29","","",""
"Nein","2002","Mecklenburg-Vorpommern","4","22","","",""
"Nein","2002","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Sachsen","2","246","","",""
"Nein","2002","Sachsen","3","153","","",""
"Nein","2002","Sachsen","4","91","0.327665079998995","0.270169293043239","0.385160866954752"
"Nein","2002","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Sachsen-Anhalt","2","132","","",""
"Nein","2002","Sachsen-Anhalt","3","142","","",""
"Nein","2002","Sachsen-Anhalt","4","64","0.397473605098278","0.327705106961325","0.46724210323523"
"Nein","2002","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Thueringen","2","154","","",""
"Nein","2002","Thueringen","3","109","","",""
"Nein","2002","Thueringen","4","69","0.444379181966661","0.368097476156836","0.520660887776486"
"Nein","2002","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Schleswig-Holstein","2","150","","",""
"Ja","2003","Schleswig-Holstein","3","109","","",""
"Ja","2003","Schleswig-Holstein","4","202","","",""
"Ja","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Hamburg","2","35","0.586649736906329","0.457675601018347","0.715623872794311"
"Ja","2003","Hamburg","3","74","0.868307495153092","0.796838747929032","0.939776242377153"
"Ja","2003","Hamburg","4","67","0.709418376680446","0.611147132460529","0.807689620900363"
"Ja","2003","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Niedersachsen","2","449","0.846213673843114","0.815616850225408","0.876810497460821"
"Ja","2003","Niedersachsen","3","469","0.848082268398086","0.818029738572374","0.878134798223798"
"Ja","2003","Niedersachsen","4","464","0.91844285120517","0.894964373979208","0.941921328431132"
"Ja","2003","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Bremen","2","32","1","1","1"
"Ja","2003","Bremen","3","33","0.819731820186254","0.699086294192485","0.940377346180024"
"Ja","2003","Bremen","4","26","","",""
"Ja","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Nordrhein-Westfalen","2","984","0.783401634251683","0.760455602350675","0.806347666152691"
"Ja","2003","Nordrhein-Westfalen","3","1045","","",""
"Ja","2003","Nordrhein-Westfalen","4","1126","","",""
"Ja","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Hessen","2","287","","",""
"Ja","2003","Hessen","3","313","0.820768537717827","0.782205275368832","0.859331800066822"
"Ja","2003","Hessen","4","373","0.875792292374976","0.844287118866786","0.907297465883167"
"Ja","2003","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Rheinland-Pfalz,Saarland","2","301","0.773011644667698","0.730558770630152","0.815464518705245"
"Ja","2003","Rheinland-Pfalz,Saarland","3","310","0.870995596945888","0.836321024617109","0.905670169274668"
"Ja","2003","Rheinland-Pfalz,Saarland","4","313","0.809713511628661","0.76977141985806","0.849655603399262"
"Ja","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Baden-Wuerttemberg","2","529","0.827192638322488","0.798670593712046","0.855714682932931"
"Ja","2003","Baden-Wuerttemberg","3","698","0.834230911436639","0.808947102897908","0.85951471997537"
"Ja","2003","Baden-Wuerttemberg","4","668","0.860408455290292","0.835929965530435","0.884886945050148"
"Ja","2003","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Bayern","2","732","0.82179292581802","0.796465446840963","0.847120404795076"
"Ja","2003","Bayern","3","772","0.873399161611709","0.851239418908268","0.895558904315149"
"Ja","2003","Bayern","4","767","0.895101537378972","0.874465462312094","0.91573761244585"
"Ja","2003","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Saarland","2","","","",""
"Ja","2003","Saarland","3","","","",""
"Ja","2003","Saarland","4","","","",""
"Ja","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
