"plh0012_h","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Buendnis90/Gruene","1993","kein Migrationshintergrund","maennlich","167","0.0695803313709331","0.0589142301730758","0.0802464325687905"
"Buendnis90/Gruene","1993","kein Migrationshintergrund","weiblich","193","0.0872243754625074","0.0747167271501582","0.0997320237748567"
"Buendnis90/Gruene","1993","direkter Migrationshintergrund","maennlich","42","0.119402317733042","0.0892748081635285","0.149529827302556"
"Buendnis90/Gruene","1993","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke","1993","kein Migrationshintergrund","maennlich","64","0.020078656394102","0.014198539704704","0.0259587730835"
"Die Linke","1993","kein Migrationshintergrund","weiblich","70","0.0227434913244279","0.016134920287604","0.0293520623612517"
"Die Linke","1993","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke","1993","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1993","kein Migrationshintergrund","maennlich","100","0.0473452000451754","0.0384423559091506","0.0562480441812002"
"NPD/Republikaner/Die Rechte","1993","kein Migrationshintergrund","weiblich","33","0.0150174171243356","0.00962620267122141","0.0204086315774497"
"NPD/Republikaner/Die Rechte","1993","direkter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1993","direkter Migrationshintergrund","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Andere","1993","kein Migrationshintergrund","maennlich","","","",""
"Andere","1993","kein Migrationshintergrund","weiblich","","","",""
"Andere","1993","direkter Migrationshintergrund","maennlich","","","",""
"Andere","1993","direkter Migrationshintergrund","weiblich","","","",""
"Andere","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Andere","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Buendnis90/Gruene","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Buendnis90/Gruene","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/CDU","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/CDU","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/FDP","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/FDP","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU/CSU","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU/CSU","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU/CSU","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/CSU","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU/FDP","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/FDP","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Buendnis90/Gruene","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Buendnis90/Gruene","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1993","kein Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1993","kein Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1993","direkter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1993","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/Die Linke","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/Die Linke","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1993","kein Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1993","kein Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","kein Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","kein Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU/Die Linke","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/Die Linke","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1993","kein Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1993","kein Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1993","direkter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1993","direkter Migrationshintergrund","weiblich","","","",""
"CSU/FDP","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CSU/FDP","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1993","kein Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1993","kein Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1993","direkter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1993","direkter Migrationshintergrund","weiblich","","","",""
"Gruene/FDP","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Gruene/FDP","1993","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1993","kein Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1993","kein Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1993","direkter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1993","direkter Migrationshintergrund","weiblich","","","",""
"FDP/Die Linke","1993","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/Die Linke","1993","indirekter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1993","kein Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1993","kein Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1993","direkter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1993","direkter Migrationshintergrund","weiblich","","","",""
"FDP/NPD","1993","indirekter Migrationshintergrund","maennlich","","","",""
"FDP/NPD","1993","indirekter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1993","kein Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1993","kein Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1993","direkter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1993","direkter Migrationshintergrund","weiblich","","","",""
"Piratenpartei","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Piratenpartei","1993","indirekter Migrationshintergrund","weiblich","","","",""
"AfD","1993","kein Migrationshintergrund","maennlich","","","",""
"AfD","1993","kein Migrationshintergrund","weiblich","","","",""
"AfD","1993","direkter Migrationshintergrund","maennlich","","","",""
"AfD","1993","direkter Migrationshintergrund","weiblich","","","",""
"AfD","1993","indirekter Migrationshintergrund","maennlich","","","",""
"AfD","1993","indirekter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1993","kein Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1993","kein Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1993","direkter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1993","direkter Migrationshintergrund","weiblich","","","",""
"CDU+/oder CSU/AfD","1993","indirekter Migrationshintergrund","maennlich","","","",""
"CDU+/oder CSU/AfD","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1993","kein Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1993","kein Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1993","direkter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1993","direkter Migrationshintergrund","weiblich","","","",""
"SPD/AfD","1993","indirekter Migrationshintergrund","maennlich","","","",""
"SPD/AfD","1993","indirekter Migrationshintergrund","weiblich","","","",""
"SPD","1994","kein Migrationshintergrund","maennlich","974","0.448587455706608","0.427931282537018","0.469243628876199"
"SPD","1994","kein Migrationshintergrund","weiblich","921","0.446458418034499","0.42503772690705","0.467879109161948"
"SPD","1994","direkter Migrationshintergrund","maennlich","295","0.526391319502792","0.480258922537314","0.572523716468269"
"SPD","1994","direkter Migrationshintergrund","weiblich","135","0.453712466966043","0.390987360203211","0.516437573728876"
"SPD","1994","indirekter Migrationshintergrund","maennlich","55","0.550653841505781","0.440964507744257","0.660343175267304"
"SPD","1994","indirekter Migrationshintergrund","weiblich","35","0.59582993122113","0.457003965116197","0.734655897326063"
"CDU","1994","kein Migrationshintergrund","maennlich","687","0.315255374816272","0.295958652454978","0.334552097177567"
"CDU","1994","kein Migrationshintergrund","weiblich","643","0.326980103922233","0.306766560067499","0.347193647776966"
"CDU","1994","direkter Migrationshintergrund","maennlich","91","0.307345803542091","0.264715962539302","0.349975644544879"
"CDU","1994","direkter Migrationshintergrund","weiblich","60","0.312448882106599","0.254052977307791","0.370844786905407"
"CDU","1994","indirekter Migrationshintergrund","maennlich","","","",""
"CDU","1994","indirekter Migrationshintergrund","weiblich","","","",""
"CSU","1994","kein Migrationshintergrund","maennlich","133","0.0599699563746225","0.0501088483590834","0.0698310643901616"
"CSU","1994","kein Migrationshintergrund","weiblich","110","0.0623870623495746","0.0519656420983051","0.0728084826008441"
"CSU","1994","direkter Migrationshintergrund","maennlich","","","",""
"CSU","1994","direkter Migrationshintergrund","weiblich","","","",""
"CSU","1994","indirekter Migrationshintergrund","maennlich","","","",""
"CSU","1994","indirekter Migrationshintergrund","weiblich","","","",""
"FDP","1994","kein Migrationshintergrund","maennlich","77","0.0394207649565511","0.031338797388424","0.0475027325246781"
"FDP","1994","kein Migrationshintergrund","weiblich","59","0.0340782527739243","0.0262605801873091","0.0418959253605396"
"FDP","1994","direkter Migrationshintergrund","maennlich","","","",""
"FDP","1994","direkter Migrationshintergrund","weiblich","","","",""
"FDP","1994","indirekter Migrationshintergrund","maennlich","","","",""
"FDP","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","1994","kein Migrationshintergrund","maennlich","161","0.0691243346356571","0.0585889765081319","0.0796596927631823"
"Buendnis90/Gruene","1994","kein Migrationshintergrund","weiblich","189","0.0823315064273988","0.0704876321903772","0.0941753806644205"
"Buendnis90/Gruene","1994","direkter Migrationshintergrund","maennlich","30","0.0628302944972314","0.040410299957918","0.0852502890365448"
"Buendnis90/Gruene","1994","direkter Migrationshintergrund","weiblich","","","",""
"Buendnis90/Gruene","1994","indirekter Migrationshintergrund","maennlich","","","",""
"Buendnis90/Gruene","1994","indirekter Migrationshintergrund","weiblich","","","",""
"Die Linke","1994","kein Migrationshintergrund","maennlich","91","0.0273819180153161","0.0206040815653483","0.0341597544652839"
"Die Linke","1994","kein Migrationshintergrund","weiblich","109","0.0325705996695994","0.0249218514739978","0.040219347865201"
"Die Linke","1994","direkter Migrationshintergrund","maennlich","","","",""
"Die Linke","1994","direkter Migrationshintergrund","weiblich","","","",""
"Die Linke","1994","indirekter Migrationshintergrund","maennlich","","","",""
