"plh0012_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU+/oder CSU/AfD","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/AfD","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/AfD","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1936","0.477611053535854","0.462240844950501","0.492981262121207"
"SPD","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","659","0.564166520889536","0.532348642441398","0.595984399337674"
"SPD","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","69","0.565795176358205","0.46766287240073","0.663927480315679"
"SPD","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1135","0.285751344969843","0.271849755971936","0.299652933967751"
"CDU","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","76","0.199781728777877","0.174125702942204","0.22543775461355"
"CDU","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","182","0.0470483686745081","0.0405327853838098","0.0535639519652064"
"CSU","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","181","0.0451879077029771","0.0387962183561451","0.0515795970498092"
"FDP","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","216","0.0487343185975423","0.042108890414201","0.0553597467808837"
"Buendnis90/Gruene","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","69","0.0782049323745538","0.0609766678424683","0.0954331969066393"
"Buendnis90/Gruene","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","66","0.0138423351922511","0.0102471319627362","0.0174375384217659"
"NPD/Republikaner/Die Rechte","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","317","0.0750600648635314","0.0669521940490068","0.0831679356780559"
"CDU/CSU","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","95","0.101393188863167","0.0820246654377038","0.120761712288631"
"CDU/CSU","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"CSU/FDP","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"CSU/FDP","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/FDP","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/FDP","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/Die Linke","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/Die Linke","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"FDP/NPD","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"FDP/NPD","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
