"plh0012_h","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"SPD/Buendnis90/Gruene","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","1996","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","1996","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/AfD","1996","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/AfD","1996","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD","1997","Westdeutschland, alte Bundeslaender","maennlich","981","0.455603566156934","0.43425728291145","0.476949849402417"
"SPD","1997","Westdeutschland, alte Bundeslaender","weiblich","818","0.418262343442261","0.395869300715109","0.440655386169414"
"SPD","1997","Ostdeutschland, neue Bundeslaender","maennlich","190","0.329319786834734","0.291932805157399","0.36670676851207"
"SPD","1997","Ostdeutschland, neue Bundeslaender","weiblich","154","0.291792821771092","0.25256983112961","0.331015812412574"
"CDU","1997","Westdeutschland, alte Bundeslaender","maennlich","621","0.311881162793208","0.29202490647432","0.331737419112097"
"CDU","1997","Westdeutschland, alte Bundeslaender","weiblich","617","0.356689448553747","0.334943387373215","0.37843550973428"
"CDU","1997","Ostdeutschland, neue Bundeslaender","maennlich","211","0.32560131750635","0.288323096491838","0.362879538520862"
"CDU","1997","Ostdeutschland, neue Bundeslaender","weiblich","187","0.354659953293046","0.313381480164777","0.395938426421315"
"CSU","1997","Westdeutschland, alte Bundeslaender","maennlich","180","0.0886624376152589","0.0764786998298689","0.100846175400649"
"CSU","1997","Westdeutschland, alte Bundeslaender","weiblich","119","0.0670868415002235","0.0557298207547089","0.0784438622457382"
"CSU","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP","1997","Westdeutschland, alte Bundeslaender","maennlich","41","0.0228444964782832","0.0164406087277435","0.029248384228823"
"FDP","1997","Westdeutschland, alte Bundeslaender","weiblich","44","0.0287667803112744","0.0211786893276768","0.036354871294872"
"FDP","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","maennlich","185","0.0838168622255353","0.0719392834063555","0.0956944410447151"
"Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","weiblich","225","0.110673320574056","0.0964311144206319","0.124915526727481"
"Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","maennlich","37","0.0619644301816414","0.0427850473018808","0.081143813061402"
"Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","weiblich","43","0.0762332743999292","0.0533363745447362","0.0991301742551222"
"Die Linke","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke","1997","Ostdeutschland, neue Bundeslaender","maennlich","109","0.179328175283899","0.148809704240233","0.209846646327564"
"Die Linke","1997","Ostdeutschland, neue Bundeslaender","weiblich","111","0.223354818252794","0.187418611838896","0.259291024666691"
"NPD/Republikaner/Die Rechte","1997","Westdeutschland, alte Bundeslaender","maennlich","49","0.0243667360597014","0.0177580814672055","0.0309753906521972"
"NPD/Republikaner/Die Rechte","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"NPD/Republikaner/Die Rechte","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"NPD/Republikaner/Die Rechte","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Andere","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Andere","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Andere","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Andere","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/CDU","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/CDU","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/CDU","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/CDU","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/FDP","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/FDP","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/FDP","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/FDP","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/CSU","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/CSU","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/CSU","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/CSU","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/FDP","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/FDP","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/FDP","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/FDP","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Buendnis90/Gruene","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Buendnis90/Gruene/Die Linke","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Buendnis90/Gruene/Die Linke","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"SPD/Die Linke","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"SPD/Die Linke","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Die Linke /DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Die Linke /DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/Die Linke","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/Die Linke","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU/DVU(Rep/NPD)","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CSU/FDP","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CSU/FDP","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CSU/FDP","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CSU/FDP","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Gruene/FDP","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Gruene/FDP","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Gruene/FDP","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Gruene/FDP","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/Die Linke","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/Die Linke","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"FDP/NPD","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"FDP/NPD","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"FDP/NPD","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"FDP/NPD","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"Piratenpartei","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"Piratenpartei","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"Piratenpartei","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"Piratenpartei","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"AfD","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"AfD","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"AfD","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"AfD","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"CDU+/oder CSU/AfD","1997","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"CDU+/oder CSU/AfD","1997","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"SPD/AfD","1997","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"SPD/AfD","1997","Westdeutschland, alte Bundeslaender","weiblich","","","",""
