"plh0012_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"FDP/NPD","1990","Niedersachsen","weiblich","","","",""
"FDP/NPD","1990","Bremen","maennlich","","","",""
"FDP/NPD","1990","Bremen","weiblich","","","",""
"FDP/NPD","1990","Nordrhein-Westfalen","maennlich","","","",""
"FDP/NPD","1990","Nordrhein-Westfalen","weiblich","","","",""
"FDP/NPD","1990","Hessen","maennlich","","","",""
"FDP/NPD","1990","Hessen","weiblich","","","",""
"FDP/NPD","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP/NPD","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP/NPD","1990","Baden-Wuerttemberg","maennlich","","","",""
"FDP/NPD","1990","Baden-Wuerttemberg","weiblich","","","",""
"FDP/NPD","1990","Bayern","maennlich","","","",""
"FDP/NPD","1990","Bayern","weiblich","","","",""
"FDP/NPD","1990","Saarland","maennlich","","","",""
"FDP/NPD","1990","Saarland","weiblich","","","",""
"FDP/NPD","1990","Berlin","maennlich","","","",""
"FDP/NPD","1990","Berlin","weiblich","","","",""
"FDP/NPD","1990","Brandenburg","maennlich","","","",""
"FDP/NPD","1990","Brandenburg","weiblich","","","",""
"FDP/NPD","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP/NPD","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP/NPD","1990","Sachsen","maennlich","","","",""
"FDP/NPD","1990","Sachsen","weiblich","","","",""
"FDP/NPD","1990","Sachsen-Anhalt","maennlich","","","",""
"FDP/NPD","1990","Sachsen-Anhalt","weiblich","","","",""
"FDP/NPD","1990","Thueringen","maennlich","","","",""
"FDP/NPD","1990","Thueringen","weiblich","","","",""
"Piratenpartei","1990","Schleswig-Holstein","maennlich","","","",""
"Piratenpartei","1990","Schleswig-Holstein","weiblich","","","",""
"Piratenpartei","1990","Hamburg","maennlich","","","",""
"Piratenpartei","1990","Hamburg","weiblich","","","",""
"Piratenpartei","1990","Niedersachsen","maennlich","","","",""
"Piratenpartei","1990","Niedersachsen","weiblich","","","",""
"Piratenpartei","1990","Bremen","maennlich","","","",""
"Piratenpartei","1990","Bremen","weiblich","","","",""
"Piratenpartei","1990","Nordrhein-Westfalen","maennlich","","","",""
"Piratenpartei","1990","Nordrhein-Westfalen","weiblich","","","",""
"Piratenpartei","1990","Hessen","maennlich","","","",""
"Piratenpartei","1990","Hessen","weiblich","","","",""
"Piratenpartei","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Piratenpartei","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Piratenpartei","1990","Baden-Wuerttemberg","maennlich","","","",""
"Piratenpartei","1990","Baden-Wuerttemberg","weiblich","","","",""
"Piratenpartei","1990","Bayern","maennlich","","","",""
"Piratenpartei","1990","Bayern","weiblich","","","",""
"Piratenpartei","1990","Saarland","maennlich","","","",""
"Piratenpartei","1990","Saarland","weiblich","","","",""
"Piratenpartei","1990","Berlin","maennlich","","","",""
"Piratenpartei","1990","Berlin","weiblich","","","",""
"Piratenpartei","1990","Brandenburg","maennlich","","","",""
"Piratenpartei","1990","Brandenburg","weiblich","","","",""
"Piratenpartei","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"Piratenpartei","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"Piratenpartei","1990","Sachsen","maennlich","","","",""
"Piratenpartei","1990","Sachsen","weiblich","","","",""
"Piratenpartei","1990","Sachsen-Anhalt","maennlich","","","",""
"Piratenpartei","1990","Sachsen-Anhalt","weiblich","","","",""
"Piratenpartei","1990","Thueringen","maennlich","","","",""
"Piratenpartei","1990","Thueringen","weiblich","","","",""
"AfD","1990","Schleswig-Holstein","maennlich","","","",""
"AfD","1990","Schleswig-Holstein","weiblich","","","",""
"AfD","1990","Hamburg","maennlich","","","",""
"AfD","1990","Hamburg","weiblich","","","",""
"AfD","1990","Niedersachsen","maennlich","","","",""
"AfD","1990","Niedersachsen","weiblich","","","",""
"AfD","1990","Bremen","maennlich","","","",""
"AfD","1990","Bremen","weiblich","","","",""
"AfD","1990","Nordrhein-Westfalen","maennlich","","","",""
"AfD","1990","Nordrhein-Westfalen","weiblich","","","",""
"AfD","1990","Hessen","maennlich","","","",""
"AfD","1990","Hessen","weiblich","","","",""
"AfD","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"AfD","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"AfD","1990","Baden-Wuerttemberg","maennlich","","","",""
"AfD","1990","Baden-Wuerttemberg","weiblich","","","",""
"AfD","1990","Bayern","maennlich","","","",""
"AfD","1990","Bayern","weiblich","","","",""
"AfD","1990","Saarland","maennlich","","","",""
"AfD","1990","Saarland","weiblich","","","",""
"AfD","1990","Berlin","maennlich","","","",""
"AfD","1990","Berlin","weiblich","","","",""
"AfD","1990","Brandenburg","maennlich","","","",""
"AfD","1990","Brandenburg","weiblich","","","",""
"AfD","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"AfD","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"AfD","1990","Sachsen","maennlich","","","",""
"AfD","1990","Sachsen","weiblich","","","",""
"AfD","1990","Sachsen-Anhalt","maennlich","","","",""
"AfD","1990","Sachsen-Anhalt","weiblich","","","",""
"AfD","1990","Thueringen","maennlich","","","",""
"AfD","1990","Thueringen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Schleswig-Holstein","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Schleswig-Holstein","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Hamburg","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Hamburg","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Niedersachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Niedersachsen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Bremen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Bremen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Nordrhein-Westfalen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Nordrhein-Westfalen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Hessen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Hessen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Baden-Wuerttemberg","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Baden-Wuerttemberg","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Bayern","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Bayern","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Saarland","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Saarland","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Berlin","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Berlin","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Brandenburg","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Brandenburg","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Sachsen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Sachsen","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Sachsen-Anhalt","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Sachsen-Anhalt","weiblich","","","",""
"CDU+/oder CSU/AfD","1990","Thueringen","maennlich","","","",""
"CDU+/oder CSU/AfD","1990","Thueringen","weiblich","","","",""
"SPD/AfD","1990","Schleswig-Holstein","maennlich","","","",""
"SPD/AfD","1990","Schleswig-Holstein","weiblich","","","",""
"SPD/AfD","1990","Hamburg","maennlich","","","",""
"SPD/AfD","1990","Hamburg","weiblich","","","",""
"SPD/AfD","1990","Niedersachsen","maennlich","","","",""
"SPD/AfD","1990","Niedersachsen","weiblich","","","",""
"SPD/AfD","1990","Bremen","maennlich","","","",""
"SPD/AfD","1990","Bremen","weiblich","","","",""
"SPD/AfD","1990","Nordrhein-Westfalen","maennlich","","","",""
"SPD/AfD","1990","Nordrhein-Westfalen","weiblich","","","",""
"SPD/AfD","1990","Hessen","maennlich","","","",""
"SPD/AfD","1990","Hessen","weiblich","","","",""
"SPD/AfD","1990","Rheinland-Pfalz,Saarland","maennlich","","","",""
"SPD/AfD","1990","Rheinland-Pfalz,Saarland","weiblich","","","",""
"SPD/AfD","1990","Baden-Wuerttemberg","maennlich","","","",""
"SPD/AfD","1990","Baden-Wuerttemberg","weiblich","","","",""
"SPD/AfD","1990","Bayern","maennlich","","","",""
"SPD/AfD","1990","Bayern","weiblich","","","",""
"SPD/AfD","1990","Saarland","maennlich","","","",""
"SPD/AfD","1990","Saarland","weiblich","","","",""
"SPD/AfD","1990","Berlin","maennlich","","","",""
"SPD/AfD","1990","Berlin","weiblich","","","",""
"SPD/AfD","1990","Brandenburg","maennlich","","","",""
"SPD/AfD","1990","Brandenburg","weiblich","","","",""
"SPD/AfD","1990","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD/AfD","1990","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD/AfD","1990","Sachsen","maennlich","","","",""
"SPD/AfD","1990","Sachsen","weiblich","","","",""
"SPD/AfD","1990","Sachsen-Anhalt","maennlich","","","",""
"SPD/AfD","1990","Sachsen-Anhalt","weiblich","","","",""
"SPD/AfD","1990","Thueringen","maennlich","","","",""
"SPD/AfD","1990","Thueringen","weiblich","","","",""
"SPD","1991","Schleswig-Holstein","maennlich","47","0.478077875723236","0.377630530067169","0.578525221379303"
"SPD","1991","Schleswig-Holstein","weiblich","51","0.537454674881138","0.433868652202026","0.641040697560249"
"SPD","1991","Hamburg","maennlich","","","",""
"SPD","1991","Hamburg","weiblich","","","",""
"SPD","1991","Niedersachsen","maennlich","133","0.49811102338644","0.437797731534054","0.558424315238826"
"SPD","1991","Niedersachsen","weiblich","131","0.466385111824041","0.405512134161622","0.527258089486461"
"SPD","1991","Bremen","maennlich","","","",""
"SPD","1991","Bremen","weiblich","","","",""
"SPD","1991","Nordrhein-Westfalen","maennlich","281","0.479192903882962","0.438950781894087","0.519435025871837"
"SPD","1991","Nordrhein-Westfalen","weiblich","308","0.496021460504238","0.4561147720874","0.535928148921076"
"SPD","1991","Hessen","maennlich","97","0.487185143177809","0.417030228198482","0.557340058157137"
"SPD","1991","Hessen","weiblich","109","0.576407544546327","0.505961579099672","0.646853509992983"
"SPD","1991","Rheinland-Pfalz,Saarland","maennlich","75","0.457915898099612","0.379982347830798","0.535849448368426"
"SPD","1991","Rheinland-Pfalz,Saarland","weiblich","74","0.462082554293957","0.383083848494429","0.541081260093486"
"SPD","1991","Baden-Wuerttemberg","maennlich","116","0.371896870789418","0.317921022885329","0.425872718693507"
"SPD","1991","Baden-Wuerttemberg","weiblich","110","0.322310066245227","0.269859446577806","0.374760685912647"
"SPD","1991","Bayern","maennlich","123","0.338180573905539","0.28991038575061","0.386450762060469"
"SPD","1991","Bayern","weiblich","105","0.331464097737884","0.28028565988123","0.382642535594539"
"SPD","1991","Saarland","maennlich","","","",""
"SPD","1991","Saarland","weiblich","","","",""
"SPD","1991","Berlin","maennlich","","","",""
"SPD","1991","Berlin","weiblich","34","0.467991234277858","0.353528289627055","0.58245417892866"
"SPD","1991","Brandenburg","maennlich","","","",""
"SPD","1991","Brandenburg","weiblich","","","",""
"SPD","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"SPD","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"SPD","1991","Sachsen","maennlich","","","",""
"SPD","1991","Sachsen","weiblich","","","",""
"SPD","1991","Sachsen-Anhalt","maennlich","","","",""
"SPD","1991","Sachsen-Anhalt","weiblich","","","",""
"SPD","1991","Thueringen","maennlich","","","",""
"SPD","1991","Thueringen","weiblich","","","",""
"CDU","1991","Schleswig-Holstein","maennlich","","","",""
"CDU","1991","Schleswig-Holstein","weiblich","","","",""
"CDU","1991","Hamburg","maennlich","","","",""
"CDU","1991","Hamburg","weiblich","","","",""
"CDU","1991","Niedersachsen","maennlich","","","",""
"CDU","1991","Niedersachsen","weiblich","","","",""
"CDU","1991","Bremen","maennlich","","","",""
"CDU","1991","Bremen","weiblich","","","",""
"CDU","1991","Nordrhein-Westfalen","maennlich","","","",""
"CDU","1991","Nordrhein-Westfalen","weiblich","","","",""
"CDU","1991","Hessen","maennlich","","","",""
"CDU","1991","Hessen","weiblich","","","",""
"CDU","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CDU","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CDU","1991","Baden-Wuerttemberg","maennlich","","","",""
"CDU","1991","Baden-Wuerttemberg","weiblich","","","",""
"CDU","1991","Bayern","maennlich","","","",""
"CDU","1991","Bayern","weiblich","","","",""
"CDU","1991","Saarland","maennlich","","","",""
"CDU","1991","Saarland","weiblich","","","",""
"CDU","1991","Berlin","maennlich","","","",""
"CDU","1991","Berlin","weiblich","","","",""
"CDU","1991","Brandenburg","maennlich","","","",""
"CDU","1991","Brandenburg","weiblich","","","",""
"CDU","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"CDU","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"CDU","1991","Sachsen","maennlich","","","",""
"CDU","1991","Sachsen","weiblich","","","",""
"CDU","1991","Sachsen-Anhalt","maennlich","","","",""
"CDU","1991","Sachsen-Anhalt","weiblich","","","",""
"CDU","1991","Thueringen","maennlich","","","",""
"CDU","1991","Thueringen","weiblich","","","",""
"CSU","1991","Schleswig-Holstein","maennlich","","","",""
"CSU","1991","Schleswig-Holstein","weiblich","","","",""
"CSU","1991","Hamburg","maennlich","","","",""
"CSU","1991","Hamburg","weiblich","","","",""
"CSU","1991","Niedersachsen","maennlich","","","",""
"CSU","1991","Niedersachsen","weiblich","","","",""
"CSU","1991","Bremen","maennlich","","","",""
"CSU","1991","Bremen","weiblich","","","",""
"CSU","1991","Nordrhein-Westfalen","maennlich","","","",""
"CSU","1991","Nordrhein-Westfalen","weiblich","","","",""
"CSU","1991","Hessen","maennlich","","","",""
"CSU","1991","Hessen","weiblich","","","",""
"CSU","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"CSU","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"CSU","1991","Baden-Wuerttemberg","maennlich","","","",""
"CSU","1991","Baden-Wuerttemberg","weiblich","","","",""
"CSU","1991","Bayern","maennlich","","","",""
"CSU","1991","Bayern","weiblich","","","",""
"CSU","1991","Saarland","maennlich","","","",""
"CSU","1991","Saarland","weiblich","","","",""
"CSU","1991","Berlin","maennlich","","","",""
"CSU","1991","Berlin","weiblich","","","",""
"CSU","1991","Brandenburg","maennlich","","","",""
"CSU","1991","Brandenburg","weiblich","","","",""
"CSU","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"CSU","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"CSU","1991","Sachsen","maennlich","","","",""
"CSU","1991","Sachsen","weiblich","","","",""
"CSU","1991","Sachsen-Anhalt","maennlich","","","",""
"CSU","1991","Sachsen-Anhalt","weiblich","","","",""
"CSU","1991","Thueringen","maennlich","","","",""
"CSU","1991","Thueringen","weiblich","","","",""
"FDP","1991","Schleswig-Holstein","maennlich","","","",""
"FDP","1991","Schleswig-Holstein","weiblich","","","",""
"FDP","1991","Hamburg","maennlich","","","",""
"FDP","1991","Hamburg","weiblich","","","",""
"FDP","1991","Niedersachsen","maennlich","","","",""
"FDP","1991","Niedersachsen","weiblich","","","",""
"FDP","1991","Bremen","maennlich","","","",""
"FDP","1991","Bremen","weiblich","","","",""
"FDP","1991","Nordrhein-Westfalen","maennlich","","","",""
"FDP","1991","Nordrhein-Westfalen","weiblich","","","",""
"FDP","1991","Hessen","maennlich","","","",""
"FDP","1991","Hessen","weiblich","","","",""
"FDP","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"FDP","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"FDP","1991","Baden-Wuerttemberg","maennlich","","","",""
"FDP","1991","Baden-Wuerttemberg","weiblich","","","",""
"FDP","1991","Bayern","maennlich","","","",""
"FDP","1991","Bayern","weiblich","","","",""
"FDP","1991","Saarland","maennlich","","","",""
"FDP","1991","Saarland","weiblich","","","",""
"FDP","1991","Berlin","maennlich","","","",""
"FDP","1991","Berlin","weiblich","","","",""
"FDP","1991","Brandenburg","maennlich","","","",""
"FDP","1991","Brandenburg","weiblich","","","",""
"FDP","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"FDP","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"FDP","1991","Sachsen","maennlich","","","",""
"FDP","1991","Sachsen","weiblich","","","",""
"FDP","1991","Sachsen-Anhalt","maennlich","","","",""
"FDP","1991","Sachsen-Anhalt","weiblich","","","",""
"FDP","1991","Thueringen","maennlich","","","",""
"FDP","1991","Thueringen","weiblich","","","",""
"Buendnis90/Gruene","1991","Schleswig-Holstein","maennlich","","","",""
"Buendnis90/Gruene","1991","Schleswig-Holstein","weiblich","","","",""
"Buendnis90/Gruene","1991","Hamburg","maennlich","","","",""
"Buendnis90/Gruene","1991","Hamburg","weiblich","","","",""
"Buendnis90/Gruene","1991","Niedersachsen","maennlich","","","",""
"Buendnis90/Gruene","1991","Niedersachsen","weiblich","","","",""
"Buendnis90/Gruene","1991","Bremen","maennlich","","","",""
"Buendnis90/Gruene","1991","Bremen","weiblich","","","",""
"Buendnis90/Gruene","1991","Nordrhein-Westfalen","maennlich","","","",""
"Buendnis90/Gruene","1991","Nordrhein-Westfalen","weiblich","37","0.0667167662316465","0.0468002368726198","0.0866332955906732"
"Buendnis90/Gruene","1991","Hessen","maennlich","","","",""
"Buendnis90/Gruene","1991","Hessen","weiblich","","","",""
"Buendnis90/Gruene","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Buendnis90/Gruene","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Buendnis90/Gruene","1991","Baden-Wuerttemberg","maennlich","","","",""
"Buendnis90/Gruene","1991","Baden-Wuerttemberg","weiblich","","","",""
"Buendnis90/Gruene","1991","Bayern","maennlich","","","",""
"Buendnis90/Gruene","1991","Bayern","weiblich","","","",""
"Buendnis90/Gruene","1991","Saarland","maennlich","","","",""
"Buendnis90/Gruene","1991","Saarland","weiblich","","","",""
"Buendnis90/Gruene","1991","Berlin","maennlich","","","",""
"Buendnis90/Gruene","1991","Berlin","weiblich","","","",""
"Buendnis90/Gruene","1991","Brandenburg","maennlich","","","",""
"Buendnis90/Gruene","1991","Brandenburg","weiblich","","","",""
"Buendnis90/Gruene","1991","Mecklenburg-Vorpommern","maennlich","","","",""
"Buendnis90/Gruene","1991","Mecklenburg-Vorpommern","weiblich","","","",""
"Buendnis90/Gruene","1991","Sachsen","maennlich","","","",""
"Buendnis90/Gruene","1991","Sachsen","weiblich","","","",""
"Buendnis90/Gruene","1991","Sachsen-Anhalt","maennlich","","","",""
"Buendnis90/Gruene","1991","Sachsen-Anhalt","weiblich","","","",""
"Buendnis90/Gruene","1991","Thueringen","maennlich","","","",""
"Buendnis90/Gruene","1991","Thueringen","weiblich","","","",""
"Die Linke","1991","Schleswig-Holstein","maennlich","","","",""
"Die Linke","1991","Schleswig-Holstein","weiblich","","","",""
"Die Linke","1991","Hamburg","maennlich","","","",""
"Die Linke","1991","Hamburg","weiblich","","","",""
"Die Linke","1991","Niedersachsen","maennlich","","","",""
"Die Linke","1991","Niedersachsen","weiblich","","","",""
"Die Linke","1991","Bremen","maennlich","","","",""
"Die Linke","1991","Bremen","weiblich","","","",""
"Die Linke","1991","Nordrhein-Westfalen","maennlich","","","",""
"Die Linke","1991","Nordrhein-Westfalen","weiblich","","","",""
"Die Linke","1991","Hessen","maennlich","","","",""
"Die Linke","1991","Hessen","weiblich","","","",""
"Die Linke","1991","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Die Linke","1991","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Die Linke","1991","Baden-Wuerttemberg","maennlich","","","",""
"Die Linke","1991","Baden-Wuerttemberg","weiblich","","","",""
"Die Linke","1991","Bayern","maennlich","","","",""
"Die Linke","1991","Bayern","weiblich","","","",""
"Die Linke","1991","Saarland","maennlich","","","",""
"Die Linke","1991","Saarland","weiblich","","","",""
"Die Linke","1991","Berlin","maennlich","","","",""
"Die Linke","1991","Berlin","weiblich","","","",""
"Die Linke","1991","Brandenburg","maennlich","","","",""
"Die Linke","1991","Brandenburg","weiblich","","","",""
