"plh0012_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"CDU","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CSU","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CSU","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"FDP","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","59","0.0263605514083911","0.019847172322863","0.0328739304939192"
"FDP","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","45","0.0576461525511049","0.0423508584819991","0.0729414466202107"
"FDP","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","38","0.134164002149991","0.098759465623865","0.169568538676118"
"FDP","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"FDP","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","59","0.133338812931669","0.102768192551112","0.163909433312225"
"FDP","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","43","0.0183485432469604","0.012892102018184","0.0238049844757369"
"Buendnis90/Gruene","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","50","0.0552573615251217","0.0402633619532292","0.0702513610970142"
"Buendnis90/Gruene","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","55","0.143230319277954","0.106841110163133","0.179619528392774"
"Buendnis90/Gruene","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","60","0.13259598951552","0.102097579870778","0.163094399160261"
"Buendnis90/Gruene","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","33","0.012908417754115","0.00831913031736351","0.0174977051908664"
"NPD/Republikaner/Die Rechte","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"NPD/Republikaner/Die Rechte","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Andere","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Andere","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Buendnis90/Gruene","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/CDU","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/CDU","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/FDP","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/FDP","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/DVU(Rep/NPD)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/CSU","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1017","0.434245729206247","0.414094027421434","0.454397430991061"
"CDU/CSU","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","407","0.477903240052144","0.445123073916333","0.510683406187954"
"CDU/CSU","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","123","0.349013982361116","0.299499717503681","0.398528247218551"
"CDU/CSU","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/CSU","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","187","0.401290746184303","0.357211024467243","0.445370467901364"
"CDU/CSU","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/FDP","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/FDP","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Buendnis90/Gruene","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Buendnis90/Gruene/Die Linke","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"SPD/Die Linke","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"SPD/Die Linke","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gruene/DVU(Rep/NPD)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Die Linke /DVU(Rep/NPD)","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1991","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1991","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1991","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/Die Linke","1991","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"CDU/Die Linke","1991","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1991","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1991","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1991","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"CDU/DVU(Rep/NPD)","1991","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
