year,pgisced97,quintil_oecd,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.33022,67,168,0.25889,0.40155
2001,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.58641,142,204,0.51866,0.65416
2001,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.28912,62,204,0.22676,0.35149
2001,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.55584,167,272,0.49668,0.61499
2001,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.11286,33,272,0.07519,0.15053
2001,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.30155,72,272,0.24691,0.35619
2001,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.19840,47,128,0.12904,0.26776
2001,First Stage of Tertiary Education,1st Quintile,Not Employed,0.64080,81,128,0.55736,0.72424
2001,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.45787,140,264,0.39765,0.51808
2001,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.44371,124,264,0.38366,0.50375
2001,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.52951,223,393,0.48010,0.57892
2001,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.11826,48,393,0.08629,0.15023
2001,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.32490,122,393,0.27854,0.37126
2001,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56501,244,419,0.51748,0.61253
2001,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.09006,46,419,0.06262,0.11751
2001,First Stage of Tertiary Education,4th Quintile,Not Employed,0.33183,129,419,0.28669,0.37697
2001,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.60081,247,388,0.55201,0.64960
2001,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.12805,48,388,0.09476,0.16135
2001,First Stage of Tertiary Education,5th Quintile,Not Employed,0.24927,93,388,0.20617,0.29237
2001,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.32126,82,197,0.25588,0.38663
2001,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.51065,115,197,0.44067,0.58064
2001,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.44891,177,352,0.39688,0.50095
2001,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.14198,46,352,0.10547,0.17850
2001,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.39058,129,352,0.33954,0.44162
2001,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.47797,278,539,0.43576,0.52018
2001,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.11746,66,539,0.09026,0.14467
2001,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.38448,195,539,0.34337,0.42559
2001,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.57443,511,835,0.54088,0.60799
2001,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.13058,105,835,0.10771,0.15345
2001,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.27171,219,835,0.24152,0.30190
2001,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.66741,1076,1553,0.64397,0.69085
2001,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.08011,132,1553,0.06660,0.09361
2001,Second Stage of Tertiary Education,5th Quintile,"Marginal, Irregular Part-Time Employment",0.02544,32,1553,0.01760,0.03327
2001,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.22705,313,1553,0.20621,0.24789
2002,Pre-primary Level,1st Quintile,Not Employed,0.94155,98,98,0.89487,0.98824
2002,Pre-primary Level,2nd Quintile,Not Employed,0.96452,100,100,0.92808,1.00096
2002,Pre-primary Level,3rd Quintile,Not Employed,0.83951,109,109,0.77028,0.90874
2002,Pre-primary Level,4th Quintile,Not Employed,0.94305,84,84,0.89319,0.99291
2002,Pre-primary Level,5th Quintile,Not Employed,0.76094,87,87,0.67080,0.85109
2002,Primary Level,1st Quintile,Not Employed,0.78657,100,100,0.70586,0.86728
2002,Primary Level,2nd Quintile,Not Employed,0.68997,51,51,0.56177,0.81817
2002,Lower Secondary Level,1st Quintile,Full-Time Employment,0.09365,87,874,0.07432,0.11298
2002,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.04660,42,874,0.03262,0.06058
2002,Lower Secondary Level,1st Quintile,Vocational Training,0.09074,92,874,0.07169,0.10979
2002,Lower Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04100,34,874,0.02785,0.05416
2002,Lower Secondary Level,1st Quintile,Not Employed,0.72344,619,874,0.69377,0.75311
2002,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.16627,125,692,0.13851,0.19403
2002,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.07093,47,692,0.05179,0.09008
2002,Lower Secondary Level,2nd Quintile,Vocational Training,0.10400,82,692,0.08124,0.12676
2002,Lower Secondary Level,2nd Quintile,Not Employed,0.62665,438,692,0.59058,0.66271
2002,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.21982,111,456,0.18176,0.25787
2002,Lower Secondary Level,3rd Quintile,Vocational Training,0.13145,76,456,0.10040,0.16250
2002,Lower Secondary Level,3rd Quintile,Not Employed,0.56447,269,456,0.51891,0.61003
2002,Lower Secondary Level,4th Quintile,Full-Time Employment,0.21655,100,433,0.17771,0.25539
2002,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.07463,36,433,0.04985,0.09941
2002,Lower Secondary Level,4th Quintile,Vocational Training,0.16083,80,433,0.12619,0.19548
2002,Lower Secondary Level,4th Quintile,Not Employed,0.51982,217,433,0.47271,0.56693
2002,Lower Secondary Level,5th Quintile,Full-Time Employment,0.27274,72,235,0.21567,0.32980
2002,Lower Secondary Level,5th Quintile,Vocational Training,0.10466,42,235,0.06544,0.14388
2002,Lower Secondary Level,5th Quintile,Not Employed,0.53918,121,235,0.47531,0.60304
2002,Upper Secondary Level,1st Quintile,Full-Time Employment,0.19539,374,1763,0.17688,0.21391
2002,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.09188,157,1763,0.07839,0.10536
2002,Upper Secondary Level,1st Quintile,Vocational Training,0.01989,44,1763,0.01337,0.02641
2002,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.05018,82,1763,0.03998,0.06037
2002,Upper Secondary Level,1st Quintile,Not Employed,0.64267,1106,1763,0.62029,0.66504
2002,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.32671,783,2229,0.30724,0.34619
2002,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08488,201,2229,0.07331,0.09646
2002,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03549,88,2229,0.02780,0.04317
2002,Upper Secondary Level,2nd Quintile,Not Employed,0.54333,1157,2229,0.52265,0.56402
2002,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.40603,966,2356,0.38619,0.42586
2002,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10097,254,2356,0.08880,0.11314
2002,Upper Secondary Level,3rd Quintile,Vocational Training,0.01119,32,2356,0.00694,0.01544
2002,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03774,91,2356,0.03004,0.04544
2002,Upper Secondary Level,3rd Quintile,Not Employed,0.44340,1013,2356,0.42334,0.46347
2002,Upper Secondary Level,4th Quintile,Full-Time Employment,0.47481,1115,2322,0.45449,0.49513
2002,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.10356,262,2322,0.09116,0.11595
2002,Upper Secondary Level,4th Quintile,Vocational Training,0.01645,41,2322,0.01128,0.02163
2002,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03190,82,2322,0.02475,0.03905
2002,Upper Secondary Level,4th Quintile,Not Employed,0.37328,822,2322,0.35360,0.39295
2002,Upper Secondary Level,5th Quintile,Full-Time Employment,0.51495,1156,2218,0.49415,0.53575
2002,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.09810,257,2218,0.08572,0.11048
2002,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.03039,76,2218,0.02324,0.03754
2002,Upper Secondary Level,5th Quintile,Not Employed,0.34996,729,2218,0.33011,0.36981
2002,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.25791,50,143,0.18595,0.32986
2002,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.55501,93,143,0.47327,0.63675
2002,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.42601,71,136,0.34259,0.50943
2002,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.40773,65,136,0.32484,0.49063
2002,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.54223,79,136,0.45819,0.62627
2002,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.33721,57,136,0.25746,0.41696
2002,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.56766,134,189,0.49685,0.63848
2002,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.24824,55,189,0.18649,0.31000
2002,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.60328,185,262,0.54393,0.66263
2002,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.29148,77,262,0.23635,0.34661
2002,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.24449,45,127,0.16945,0.31954
2002,First Stage of Tertiary Education,1st Quintile,Not Employed,0.58132,82,127,0.49517,0.66746
2002,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.41202,129,250,0.35088,0.47315
2002,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.44791,121,250,0.38615,0.50968
2002,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.50070,167,320,0.44583,0.55556
2002,First Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.08571,34,320,0.05499,0.11643
2002,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.38691,119,320,0.33347,0.44036
2002,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.56179,235,400,0.51310,0.61047
2002,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.10070,55,400,0.07118,0.13023
2002,First Stage of Tertiary Education,4th Quintile,Not Employed,0.31040,110,400,0.26501,0.35580
2002,First Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.62156,282,424,0.57534,0.66778
2002,First Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.10382,51,424,0.07475,0.13288
2002,First Stage of Tertiary Education,5th Quintile,Not Employed,0.25728,91,424,0.21562,0.29894
2002,Second Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.32291,68,174,0.25323,0.39259
2002,Second Stage of Tertiary Education,1st Quintile,Not Employed,0.51528,106,174,0.44080,0.58975
2002,Second Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.34842,111,270,0.29148,0.40536
2002,Second Stage of Tertiary Education,2nd Quintile,Regular Part-Time Employment,0.10985,31,270,0.07248,0.14722
2002,Second Stage of Tertiary Education,2nd Quintile,Not Employed,0.50146,128,270,0.44171,0.56121
2002,Second Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.44983,232,471,0.40485,0.49480
2002,Second Stage of Tertiary Education,3rd Quintile,Regular Part-Time Employment,0.14531,61,471,0.11345,0.17718
2002,Second Stage of Tertiary Education,3rd Quintile,Not Employed,0.37897,178,471,0.33511,0.42283
2002,Second Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.50817,453,796,0.47341,0.54292
2002,Second Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.10316,95,796,0.08201,0.12430
2002,Second Stage of Tertiary Education,4th Quintile,Not Employed,0.36123,248,796,0.32784,0.39462
2002,Second Stage of Tertiary Education,5th Quintile,Full-Time Employment,0.68701,1154,1589,0.66420,0.70982
2002,Second Stage of Tertiary Education,5th Quintile,Regular Part-Time Employment,0.07452,144,1589,0.06160,0.08744
2002,Second Stage of Tertiary Education,5th Quintile,Not Employed,0.21370,291,1589,0.19353,0.23386
2003,Pre-primary Level,1st Quintile,Not Employed,0.91240,91,91,0.85400,0.97081
2003,Pre-primary Level,2nd Quintile,Not Employed,0.91108,92,92,0.85260,0.96956
2003,Pre-primary Level,3rd Quintile,Not Employed,0.91692,102,102,0.86309,0.97075
2003,Pre-primary Level,4th Quintile,Not Employed,0.85548,117,117,0.79150,0.91947
2003,Pre-primary Level,5th Quintile,Not Employed,0.88935,158,158,0.84028,0.93842
2003,Primary Level,1st Quintile,Not Employed,0.79844,106,106,0.72170,0.87517
2003,Primary Level,2nd Quintile,Not Employed,0.52701,40,40,0.37031,0.68371
2003,Lower Secondary Level,1st Quintile,Full-Time Employment,0.07631,73,808,0.05799,0.09462
2003,Lower Secondary Level,1st Quintile,Regular Part-Time Employment,0.04787,45,808,0.03314,0.06260
2003,Lower Secondary Level,1st Quintile,Vocational Training,0.08417,91,808,0.06501,0.10332
2003,Lower Secondary Level,1st Quintile,Not Employed,0.75209,599,808,0.72230,0.78188
2003,Lower Secondary Level,2nd Quintile,Full-Time Employment,0.15267,102,671,0.12544,0.17991
2003,Lower Secondary Level,2nd Quintile,Regular Part-Time Employment,0.05084,43,671,0.03421,0.06747
2003,Lower Secondary Level,2nd Quintile,Vocational Training,0.10096,75,671,0.07815,0.12378
2003,Lower Secondary Level,2nd Quintile,Not Employed,0.65315,451,671,0.61711,0.68919
2003,Lower Secondary Level,3rd Quintile,Full-Time Employment,0.23441,117,466,0.19591,0.27291
2003,Lower Secondary Level,3rd Quintile,Regular Part-Time Employment,0.06265,35,466,0.04062,0.08467
2003,Lower Secondary Level,3rd Quintile,Vocational Training,0.10805,63,466,0.07983,0.13627
2003,Lower Secondary Level,3rd Quintile,Not Employed,0.56525,251,466,0.52019,0.61031
2003,Lower Secondary Level,4th Quintile,Full-Time Employment,0.25996,107,410,0.21746,0.30247
2003,Lower Secondary Level,4th Quintile,Regular Part-Time Employment,0.07053,32,410,0.04571,0.09534
2003,Lower Secondary Level,4th Quintile,Vocational Training,0.11369,65,410,0.08292,0.14445
2003,Lower Secondary Level,4th Quintile,Not Employed,0.53891,206,410,0.49059,0.58722
2003,Lower Secondary Level,5th Quintile,Full-Time Employment,0.26418,66,259,0.21038,0.31798
2003,Lower Secondary Level,5th Quintile,Vocational Training,0.12855,64,259,0.08771,0.16939
2003,Lower Secondary Level,5th Quintile,Not Employed,0.50357,129,259,0.44256,0.56458
2003,Upper Secondary Level,1st Quintile,Full-Time Employment,0.17049,335,1750,0.15287,0.18812
2003,Upper Secondary Level,1st Quintile,Regular Part-Time Employment,0.08981,157,1750,0.07641,0.10321
2003,Upper Secondary Level,1st Quintile,Vocational Training,0.01858,39,1750,0.01225,0.02491
2003,Upper Secondary Level,1st Quintile,"Marginal, Irregular Part-Time Employment",0.04611,89,1750,0.03628,0.05594
2003,Upper Secondary Level,1st Quintile,Not Employed,0.67486,1130,1750,0.65290,0.69681
2003,Upper Secondary Level,2nd Quintile,Full-Time Employment,0.32219,758,2230,0.30279,0.34159
2003,Upper Secondary Level,2nd Quintile,Regular Part-Time Employment,0.08305,207,2230,0.07159,0.09450
2003,Upper Secondary Level,2nd Quintile,"Marginal, Irregular Part-Time Employment",0.03923,89,2230,0.03117,0.04729
2003,Upper Secondary Level,2nd Quintile,Not Employed,0.54475,1176,2230,0.52407,0.56542
2003,Upper Secondary Level,3rd Quintile,Full-Time Employment,0.41747,981,2312,0.39736,0.43758
2003,Upper Secondary Level,3rd Quintile,Regular Part-Time Employment,0.10733,258,2312,0.09471,0.11995
2003,Upper Secondary Level,3rd Quintile,"Marginal, Irregular Part-Time Employment",0.03835,93,2312,0.03052,0.04618
2003,Upper Secondary Level,3rd Quintile,Not Employed,0.42834,980,2312,0.40817,0.44852
2003,Upper Secondary Level,4th Quintile,Full-Time Employment,0.47459,1087,2253,0.45397,0.49522
2003,Upper Secondary Level,4th Quintile,Regular Part-Time Employment,0.11614,280,2253,0.10291,0.12937
2003,Upper Secondary Level,4th Quintile,"Marginal, Irregular Part-Time Employment",0.03241,86,2253,0.02510,0.03972
2003,Upper Secondary Level,4th Quintile,Not Employed,0.36722,800,2253,0.34731,0.38713
2003,Upper Secondary Level,5th Quintile,Full-Time Employment,0.49292,1175,2453,0.47313,0.51270
2003,Upper Secondary Level,5th Quintile,Regular Part-Time Employment,0.10083,310,2453,0.08891,0.11274
2003,Upper Secondary Level,5th Quintile,"Marginal, Irregular Part-Time Employment",0.04233,113,2453,0.03436,0.05029
2003,Upper Secondary Level,5th Quintile,Not Employed,0.35725,855,2453,0.33828,0.37621
2003,Post-secondary Non-tertiary Level,1st Quintile,Full-Time Employment,0.26706,39,124,0.18887,0.34525
2003,Post-secondary Non-tertiary Level,1st Quintile,Not Employed,0.53783,85,124,0.44972,0.62595
2003,Post-secondary Non-tertiary Level,2nd Quintile,Full-Time Employment,0.36339,63,120,0.27697,0.44981
2003,Post-secondary Non-tertiary Level,2nd Quintile,Not Employed,0.40685,57,120,0.31859,0.49511
2003,Post-secondary Non-tertiary Level,3rd Quintile,Full-Time Employment,0.47451,97,160,0.39689,0.55213
2003,Post-secondary Non-tertiary Level,3rd Quintile,Not Employed,0.33535,63,160,0.26197,0.40874
2003,Post-secondary Non-tertiary Level,4th Quintile,Full-Time Employment,0.58057,150,206,0.51302,0.64813
2003,Post-secondary Non-tertiary Level,4th Quintile,Not Employed,0.22003,56,206,0.16332,0.27674
2003,Post-secondary Non-tertiary Level,5th Quintile,Full-Time Employment,0.53657,213,375,0.48603,0.58711
2003,Post-secondary Non-tertiary Level,5th Quintile,Regular Part-Time Employment,0.13686,58,375,0.10203,0.17169
2003,Post-secondary Non-tertiary Level,5th Quintile,Not Employed,0.29520,104,375,0.24897,0.34142
2003,First Stage of Tertiary Education,1st Quintile,Full-Time Employment,0.23743,39,119,0.16066,0.31421
2003,First Stage of Tertiary Education,1st Quintile,Not Employed,0.58295,80,119,0.49399,0.67192
2003,First Stage of Tertiary Education,2nd Quintile,Full-Time Employment,0.35616,102,229,0.29400,0.41831
2003,First Stage of Tertiary Education,2nd Quintile,Not Employed,0.50164,127,229,0.43674,0.56654
2003,First Stage of Tertiary Education,3rd Quintile,Full-Time Employment,0.42058,158,299,0.36453,0.47663
2003,First Stage of Tertiary Education,3rd Quintile,Not Employed,0.47556,141,299,0.41886,0.53227
2003,First Stage of Tertiary Education,4th Quintile,Full-Time Employment,0.58423,242,427,0.53743,0.63104
2003,First Stage of Tertiary Education,4th Quintile,Regular Part-Time Employment,0.11592,70,427,0.08552,0.14632
